actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
261,PT04M14.00S,2022-01-17T23:53:33.6Z,2,REGULAR,substitution,in,[],201588,,,1610612737,44,48,2022-01-17T23:53:47Z,2600000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M01.00S,2022-01-17T23:54:08.9Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,44,48,2022-01-17T23:54:13Z,2610000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 203114]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2.0,Middleton,203114.0,,,,,,
263,PT04M01.00S,2022-01-17T23:54:08.9Z,2,REGULAR,steal,,[],203114,,,1610612749,44,48,2022-01-17T23:54:11Z,2620000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M56.00S,2022-01-17T23:54:13.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628960,72.48685939553219,79.16666666666666,1610612749,44,51,2022-01-17T23:54:20Z,2630000,146.0,206.0,1,right,G. Allen 25' 3PT running (9 PTS),[1628960],1610612749.0,MIL,running,,,Allen,G. Allen,,,,,25.25,Made,,,,,,,,,,9.0,,,,,,,,,
265,PT03M40.00S,2022-01-17T23:54:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,19.136005256241788,50.98039215686274,1610612737,46,51,2022-01-17T23:54:34Z,2640000,-5.0,127.0,1,left,K. Huerter 12' pullup Jump Shot (5 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,12.75,Made,,,,,,,,,,5.0,,,,T. Young,1629027.0,5.0,,,
267,PT03M16.00S,2022-01-17T23:54:53.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,68.01905387647832,62.99019607843137,1610612749,46,51,2022-01-17T23:54:58Z,2660000,65.0,248.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
268,PT03M13.00S,2022-01-17T23:54:56.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,46,51,2022-01-17T23:54:58Z,2670000,,,0,,J. Collins REBOUND (Off:0 Def:8),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,267.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
269,PT03M02.00S,2022-01-17T23:55:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.732588699080158,50.0,1610612737,46,51,2022-01-17T23:55:11Z,2680000,0.0,1.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.14,Missed,,,,,,,,,,,,,,,,,,,
270,PT03M00.00S,2022-01-17T23:55:08.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,46,51,2022-01-17T23:55:11Z,2690000,,,0,,B. Portis REBOUND (Off:2 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,269.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
271,PT02M56.00S,2022-01-17T23:55:13.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,95.0886990801577,4.166666666666666,1610612749,46,54,2022-01-17T23:56:08Z,2700000,-229.0,-6.0,1,right,W. Matthews 3PT  (3 PTS) (K. Middleton 3 AST),"[202083, 203114]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,22.93,Made,,,,,,,,,,3.0,,,,K. Middleton,203114.0,3.0,,,
273,PT02M55.00S,2022-01-17T23:55:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,46,54,2022-01-17T23:55:22Z,2720000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M42.00S,2022-01-17T23:58:54.3Z,2,REGULAR,2pt,Jump Shot,[],1629631,23.866622864651774,55.392156862745104,1610612737,48,54,2022-01-17T23:59:01Z,2730000,-27.0,172.0,1,left,D. Hunter 17' pullup Jump Shot (7 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,17.39,Made,,,,,,,,,,7.0,,,,T. Young,1629027.0,6.0,,,
276,PT02M18.00S,2022-01-17T23:59:16.4Z,2,REGULAR,3pt,Jump Shot,[],201588,74.72076215505913,15.686274509803921,1610612749,48,57,2022-01-17T23:59:20Z,2750000,-172.0,185.0,1,right,G. Hill 25' 3PT  (3 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,25.24,Made,,,,,,,,,,3.0,,,,,,,,,
277,PT02M04.00S,2022-01-17T23:59:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,20.318659658344284,64.4607843137255,1610612737,48,57,2022-01-17T23:59:38Z,2760000,-72.0,138.0,1,left,MISS D. Hunter 15' pullup Shot - blocked,"[1629631, 203114]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,15.62,Missed,,,,,,,,,,,,,,,,,Middleton,203114.0,
278,PT02M04.00S,2022-01-17T23:59:30.7Z,2,REGULAR,block,,[],203114,,,1610612737,48,57,2022-01-17T23:59:33Z,2770000,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M01.00S,2022-01-17T23:59:33.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,48,57,2022-01-17T23:59:38Z,2780000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
280,PT01M49.00S,2022-01-17T23:59:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,81.553876478318,52.450980392156865,1610612749,48,59,2022-01-17T23:59:54Z,2790000,12.0,121.0,1,right,B. Portis 12' turnaround Jump Shot (6 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,12.15,Made,,,,,,,,,,6.0,,,,,,,,,
281,PT01M25.00S,2022-01-18T00:00:09.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,16.63929040735874,48.28431372549019,1610612737,48,59,2022-01-18T00:00:15Z,2800000,9.0,104.0,1,left,MISS J. Collins 10' turnaround Shot,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,10.43,Missed,,,,,,,,,,,,,,,,,,,
282,PT01M22.00S,2022-01-18T00:00:12.8Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,48,59,2022-01-18T00:00:15Z,2810000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
283,PT01M13.00S,2022-01-18T00:00:22.2Z,2,REGULAR,2pt,Jump Shot,[],203114,80.50262812089356,75.24509803921569,1610612749,48,59,2022-01-18T00:00:28Z,2820000,126.0,131.0,1,right,MISS K. Middleton 18' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,18.18,Missed,,,,,,,,,,,,,,,,,,,
284,PT01M10.00S,2022-01-18T00:00:25.2Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,48,59,2022-01-18T00:00:28Z,2830000,,,0,,J. Collins REBOUND (Off:0 Def:9),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,283.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
285,PT01M00.00S,2022-01-18T00:00:40.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,48,59,2022-01-18T00:00:40Z,2840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M00.00S,2022-01-18T00:00:42.4Z,2,REGULAR,substitution,out,[],1628960,,,1610612737,48,59,2022-01-18T00:00:48Z,2850000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M00.00S,2022-01-18T00:00:42.4Z,2,REGULAR,substitution,in,[],203507,,,1610612737,48,59,2022-01-18T00:00:48Z,2860000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M49.60S,2022-01-18T00:01:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,9.806176084099869,48.28431372549019,1610612737,48,59,2022-01-18T00:01:13Z,2870000,9.0,40.0,1,left,MISS O. Okongwu floating Shot,[1630168],1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
289,PT00M44.30S,2022-01-18T00:01:10.5Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,48,59,2022-01-18T00:01:10Z,2880000,,,0,,J. Collins REBOUND (Off:1 Def:9),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,288.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
290,PT00M44.30S,2022-01-18T00:01:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612737,48,59,2022-01-18T00:01:10Z,2890000,0.0,0.0,1,left,MISS J. Collins putback Layup,[1628381],1610612737.0,ATL,putback,,,Collins,J. Collins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
291,PT00M43.00S,2022-01-18T00:01:11.9Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,48,59,2022-01-18T00:01:11Z,2900000,,,0,,J. Collins REBOUND (Off:2 Def:9),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,290.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
292,PT00M43.00S,2022-01-18T00:01:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612737,48,59,2022-01-18T00:01:11Z,2910000,0.0,0.0,1,left,MISS J. Collins tip Layup,[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
293,PT00M42.30S,2022-01-18T00:01:12.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,48,59,2022-01-18T00:01:12Z,2920000,,,0,,B. Portis REBOUND (Off:2 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,292.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
294,PT00M31.80S,2022-01-18T00:01:23.1Z,2,REGULAR,3pt,Jump Shot,[],203114,95.87713534822602,95.83333333333334,1610612749,48,62,2022-01-18T00:01:28Z,2930000,229.0,-14.0,1,right,K. Middleton 3PT step back (15 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,22.96,Made,,,,,,,,,,15.0,,,,,,,,,
295,PT00M10.50S,2022-01-18T00:01:49.2Z,2,REGULAR,foul,personal,['2freethrow'],202083,,,1610612737,48,62,2022-01-18T00:02:12Z,2940000,,,0,,W. Matthews shooting personal FOUL (2 PF) (Young 2 FT),"[202083, 1629027]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,2882.0,2.0,0.0,Young,1629027.0,,,,,,,,,,
297,PT00M10.50S,2022-01-18T00:02:13.0Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,49,62,2022-01-18T00:02:13Z,2960000,,,0,,T. Young Free Throw 1 of 2 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
298,PT00M10.50S,2022-01-18T00:02:27.3Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,49,62,2022-01-18T00:02:32Z,2970000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M10.50S,2022-01-18T00:02:27.3Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,49,62,2022-01-18T00:02:32Z,2980000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M10.50S,2022-01-18T00:02:42.5Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,50,62,2022-01-18T00:02:42Z,2990000,,,0,,T. Young Free Throw 2 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
301,PT00M00.40S,2022-01-18T00:02:54.6Z,2,REGULAR,3pt,Jump Shot,[],202083,71.30420499342969,77.69607843137256,1610612749,50,62,2022-01-18T00:03:00Z,3000000,138.0,217.0,1,right,MISS W. Matthews 25' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
302,PT00M00.40S,2022-01-18T00:02:54.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,50,62,2022-01-18T00:03:00Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2022-01-18T00:02:58.6Z,2,REGULAR,period,end,[],0,,,1610612749,50,62,2022-01-18T00:02:58Z,3020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-01-18T00:18:16.0Z,3,REGULAR,substitution,out,['startperiod'],1627789,,,1610612749,50,62,2022-01-18T00:19:18Z,3030000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-01-18T00:18:16.0Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,50,62,2022-01-18T00:19:18Z,3040000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-01-18T00:18:16.0Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612749,50,62,2022-01-18T00:19:18Z,3050000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-01-18T00:18:16.0Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,50,62,2022-01-18T00:19:18Z,3060000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-01-18T00:19:23.1Z,3,REGULAR,period,start,[],0,,,1610612737,50,62,2022-01-18T00:19:23Z,3070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M46.00S,2022-01-18T00:19:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,80.50262812089356,40.19607843137255,1610612737,50,62,2022-01-18T00:19:53Z,3080000,-49.0,131.0,1,right,MISS D. Hunter 13' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,13.97,Missed,,,,,,,,,,,,,,,,,,,
311,PT11M45.00S,2022-01-18T00:19:39.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,50,62,2022-01-18T00:19:53Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,,
312,PT11M45.00S,2022-01-18T00:19:46.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,50,62,2022-01-18T00:19:46Z,3110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M39.00S,2022-01-18T00:20:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.59198423127464,50.49019607843137,1610612737,52,62,2022-01-18T00:20:07Z,3120000,2.0,17.0,1,right,O. Okongwu Layup (10 PTS) (J. Collins 2 AST),"[1630168, 1628381]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,1.73,Made,,,,,,,,,,10.0,,,,J. Collins,1628381.0,2.0,,,
315,PT11M25.00S,2022-01-18T00:20:18.8Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612749,52,62,2022-01-18T00:21:00Z,3140000,,,0,,D. Hunter shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629631, 203507]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,2882.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
317,PT11M25.00S,2022-01-18T00:21:01.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,52,63,2022-01-18T00:21:01Z,3160000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
318,PT11M25.00S,2022-01-18T00:21:23.6Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,52,64,2022-01-18T00:21:23Z,3170000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
319,PT11M13.00S,2022-01-18T00:21:38.7Z,3,REGULAR,2pt,Jump Shot,[],1629631,87.59855453350855,23.774509803921568,1610612737,52,64,2022-01-18T00:21:44Z,3180000,-131.0,64.0,1,right,MISS D. Hunter 14' step back Shot,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
320,PT11M10.00S,2022-01-18T00:21:41.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,52,64,2022-01-18T00:21:44Z,3190000,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,319.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
321,PT11M00.00S,2022-01-18T00:21:51.6Z,3,REGULAR,2pt,Jump Shot,[],203507,5.995400788436268,70.09803921568627,1610612749,52,64,2022-01-18T00:21:57Z,3200000,-100.0,4.0,1,left,MISS G. Antetokounmpo 10' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M57.00S,2022-01-18T00:21:54.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,52,64,2022-01-18T00:21:57Z,3210000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,321.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
323,PT10M54.00S,2022-01-18T00:21:57.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,58.820630749014455,46.568627450980394,1610612737,52,64,2022-01-18T00:22:04Z,3220000,-17.0,335.0,1,right,MISS T. Young 33' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,33.5,Missed,,,,,,,,,,,,,,,,,,,
324,PT10M50.00S,2022-01-18T00:22:00.7Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612737,52,64,2022-01-18T00:22:00Z,3230000,,,0,,K. Huerter REBOUND (Off:2 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,323.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
325,PT10M44.00S,2022-01-18T00:22:07.2Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,52,64,2022-01-18T00:22:12Z,3240000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1626171]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,3.0,Portis,1626171.0,,,,,,
326,PT10M44.00S,2022-01-18T00:22:07.2Z,3,REGULAR,steal,,[],1626171,,,1610612749,52,64,2022-01-18T00:37:41Z,3250000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT10M42.00S,2022-01-18T00:22:18.0Z,3,REGULAR,foul,personal,[],1628989,,,1610612749,52,64,2022-01-18T00:22:28Z,3260000,,,0,,K. Huerter take personal FOUL (3 PF),"[1628989, 203507]",1610612737.0,ATL,take,,,Huerter,K. Huerter,,,,,,,,,,,204058.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
329,PT10M42.00S,2022-01-18T00:22:47.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612749,52,64,2022-01-18T00:23:20Z,3280000,,,0,,,[],,,support,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,Common Foul Upheld
330,PT10M34.00S,2022-01-18T00:23:50.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,32.276609724047304,56.61764705882353,1610612749,52,64,2022-01-18T00:23:55Z,3290000,-33.0,251.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
331,PT10M31.00S,2022-01-18T00:23:53.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,52,64,2022-01-18T00:23:55Z,3300000,,,0,,J. Collins REBOUND (Off:2 Def:10),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,330.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
332,PT10M21.00S,2022-01-18T00:24:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,89.43823915900131,46.81372549019608,1610612737,52,64,2022-01-18T00:24:11Z,3310000,-16.0,47.0,1,right,MISS K. Huerter driving floating Shot,[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M19.00S,2022-01-18T00:24:05.9Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612737,52,64,2022-01-18T00:24:11Z,3320000,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,332.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
334,PT10M17.00S,2022-01-18T00:24:09.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,75.3777923784494,14.215686274509803,1610612737,55,64,2022-01-18T00:24:13Z,3330000,-179.0,179.0,1,right,K. Huerter 25' 3PT  (8 PTS) (D. Hunter 1 AST),"[1628989, 1629631]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.3,Made,,,,,,,,,,8.0,,,,D. Hunter,1629631.0,1.0,,,
338,PT09M54.00S,2022-01-18T00:24:41.9Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,55,64,2022-01-18T00:24:47Z,3370000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1630168]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,3.0,Okongwu,1630168.0,,,,,,
339,PT09M54.00S,2022-01-18T00:24:41.9Z,3,REGULAR,steal,,[],1630168,,,1610612737,55,64,2022-01-18T00:24:45Z,3380000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M54.00S,2022-01-18T00:24:47.1Z,3,REGULAR,foul,personal,[],203507,,,1610612737,55,64,2022-01-18T00:24:53Z,3390000,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 1630168]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,200832.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,,
342,PT09M37.00S,2022-01-18T00:25:09.8Z,3,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,55,64,2022-01-18T00:37:56Z,3410000,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,bad pass,,,Hunter,D. Hunter,,,,,,,,,,,2882.0,,,,,,1.0,,,,,,,,
343,PT09M28.00S,2022-01-18T00:25:39.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203114,6.389618922470433,76.47058823529412,1610612749,55,66,2022-01-18T00:25:48Z,3420000,-132.0,8.0,1,left,K. Middleton 13' Jump Shot (17 PTS) (G. Allen 3 AST),"[203114, 1628960]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,13.26,Made,,,,,,,,,,17.0,,,,G. Allen,1628960.0,3.0,,,
345,PT09M13.00S,2022-01-18T00:25:58.0Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612737,55,66,2022-01-18T00:26:19Z,3440000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Hunter 2 FT),"[203114, 1629631]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,2882.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,
347,PT09M13.00S,2022-01-18T00:26:20.2Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,56,66,2022-01-18T00:26:20Z,3460000,,,0,,D. Hunter Free Throw 1 of 2 (8 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
348,PT09M13.00S,2022-01-18T00:26:34.6Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,57,66,2022-01-18T00:26:34Z,3470000,,,0,,D. Hunter Free Throw 2 of 2 (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
349,PT09M08.00S,2022-01-18T00:26:45.7Z,3,REGULAR,foul,personal,[],1629631,,,1610612749,57,66,2022-01-18T00:28:44Z,3480000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 203507]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,2882.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
