actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
457,PT02M10.00S,2021-12-04T02:26:27.2Z,3,REGULAR,substitution,out,[],1628989,,,1610612755,80,71,2021-12-04T02:26:32Z,4560000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M10.00S,2021-12-04T02:26:27.2Z,3,REGULAR,substitution,in,[],101150,,,1610612755,80,71,2021-12-04T02:26:32Z,4570000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M01.00S,2021-12-04T02:26:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,93.38042049934296,50.73529411764706,1610612755,80,71,2021-12-04T02:26:57Z,4580000,4.0,10.0,1,right,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,,,,,,1.04,Missed,,,,,,,,,,,,,
460,PT01M58.00S,2021-12-04T02:26:51.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,80,71,2021-12-04T02:26:57Z,4590000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,459.0,6.0,6.0,0.0,,,,,,,,,
461,PT01M45.00S,2021-12-04T02:27:04.2Z,3,REGULAR,3pt,Jump Shot,[],101150,6.389618922470433,4.411764705882353,1610612737,80,71,2021-12-04T02:27:12Z,4600000,228.0,8.0,1,left,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,22.8,Missed,,,,,,,,,,,,,
462,PT01M41.00S,2021-12-04T02:27:08.2Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,80,71,2021-12-04T02:27:12Z,4610000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,,
463,PT01M34.00S,2021-12-04T02:27:15.4Z,3,REGULAR,2pt,Jump Shot,[],1627788,81.42247043363994,28.921568627450984,1610612755,80,71,2021-12-04T02:27:23Z,4620000,-105.0,122.0,1,right,MISS F. Korkmaz 16' driving floating Shot,[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,,,,,,16.13,Missed,,,,,,,,,,,,,
464,PT01M31.00S,2021-12-04T02:27:18.6Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,80,71,2021-12-04T02:27:18Z,4630000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,463.0,7.0,4.0,3.0,,,,,,,,,
465,PT01M29.00S,2021-12-04T02:27:20.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,72.09264126149803,19.607843137254903,1610612755,80,74,2021-12-04T02:27:29Z,4640000,-152.0,210.0,1,right,F. Korkmaz 25' 3PT  (7 PTS) (A. Drummond 1 AST),"[1627788, 203083]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,25.91,Made,,,,,7.0,,,A. Drummond,203083.0,1.0,,,
467,PT01M19.00S,2021-12-04T02:27:33.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612737,80,74,2021-12-04T02:28:03Z,4660000,,,0,,G. Niang personal FOUL (3 PF) (Gallinari 2 FT),"[1627777, 201568]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,1628159.0,3.0,0.0,Gallinari,201568.0,,,,,,,,,,,,,,,
469,PT01M19.00S,2021-12-04T02:28:10.7Z,3,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,81,74,2021-12-04T02:28:10Z,4680000,,,0,,D. Gallinari Free Throw 1 of 2 (17 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
470,PT01M19.00S,2021-12-04T02:28:27.0Z,3,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,82,74,2021-12-04T02:28:27Z,4690000,,,0,,D. Gallinari Free Throw 2 of 2 (18 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
471,PT01M08.00S,2021-12-04T02:28:42.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,82,74,2021-12-04T02:28:42Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M08.00S,2021-12-04T02:28:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.32917214191852,49.01960784313725,1610612755,82,76,2021-12-04T02:29:07Z,4710000,-5.0,20.0,1,right,A. Drummond cutting Layup (4 PTS) (S. Milton 3 AST),"[203083, 1629003]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,,,,,,2.02,Made,,,,,4.0,,,S. Milton,1629003.0,3.0,,,
474,PT01M08.00S,2021-12-04T02:29:06.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629027,,,1610612755,82,76,2021-12-04T02:29:20Z,4730000,,,0,,T. Young shooting personal FOUL (3 PF) (Drummond 1 FT),"[1629027, 203083]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,1628159.0,3.0,1.0,Drummond,203083.0,,,,,,,,,,,,,,,
476,PT01M08.00S,2021-12-04T02:29:21.4Z,3,REGULAR,freethrow,1 of 1,[],203083,,,1610612755,82,76,2021-12-04T02:29:23Z,4750000,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,Missed,,,,,,,,,,,,,
477,PT01M05.00S,2021-12-04T02:29:24.4Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,82,76,2021-12-04T02:29:23Z,4760000,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,476.0,7.0,7.0,0.0,,,,,,,,,
478,PT00M55.00S,2021-12-04T02:29:35.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,6.1268068331143235,50.245098039215684,1610612737,84,76,2021-12-04T02:29:44Z,4770000,-1.0,5.0,1,left,J. Collins cutting DUNK (15 PTS) (T. Young 9 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,,,,,,0.52,Made,,,,,15.0,,,T. Young,1629027.0,9.0,,,
480,PT00M55.00S,2021-12-04T02:29:42.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627777,,,1610612737,84,76,2021-12-04T02:30:00Z,4790000,,,0,,G. Niang shooting personal FOUL (4 PF) (Collins 1 FT),"[1627777, 1628381]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,1628159.0,4.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
482,PT00M55.00S,2021-12-04T02:30:01.9Z,3,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,85,76,2021-12-04T02:30:01Z,4810000,,,0,,J. Collins Free Throw 1 of 1 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
483,PT00M40.90S,2021-12-04T02:30:23.0Z,3,REGULAR,turnover,traveling,[],1627788,,,1610612755,85,76,2021-12-04T02:30:32Z,4820000,,,0,,F. Korkmaz traveling TURNOVER (1 TO),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,204059.0,,,,,,,,,,,,,,,,,1.0,,
484,PT00M29.80S,2021-12-04T02:30:48.2Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,85,76,2021-12-04T02:30:59Z,4830000,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,204059.0,,,,,,,,,,,,,,,,,3.0,,
485,PT00M29.80S,2021-12-04T02:30:59.4Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,85,76,2021-12-04T02:31:02Z,4840000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M29.80S,2021-12-04T02:30:59.4Z,3,REGULAR,substitution,in,[],203552,,,1610612755,85,76,2021-12-04T02:31:02Z,4850000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M29.80S,2021-12-04T02:30:59.4Z,3,REGULAR,substitution,out,[],1627777,,,1610612755,85,76,2021-12-04T02:31:11Z,4860000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M29.80S,2021-12-04T02:30:59.4Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,85,76,2021-12-04T02:31:11Z,4870000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M29.80S,2021-12-04T02:31:17.7Z,3,REGULAR,substitution,out,[],101150,,,1610612755,85,76,2021-12-04T02:31:22Z,4880000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M29.80S,2021-12-04T02:31:17.7Z,3,REGULAR,substitution,in,[],1628989,,,1610612755,85,76,2021-12-04T02:31:22Z,4890000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M29.80S,2021-12-04T02:31:17.7Z,3,REGULAR,substitution,out,[],201568,,,1610612755,85,76,2021-12-04T02:31:32Z,4900000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M29.80S,2021-12-04T02:31:17.7Z,3,REGULAR,substitution,in,[],203524,,,1610612755,85,76,2021-12-04T02:31:32Z,4910000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M10.90S,2021-12-04T02:31:54.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612755,85,76,2021-12-04T02:32:25Z,4920000,,,0,,T. Young shooting personal FOUL (4 PF) (Maxey 2 FT),"[1629027, 1630178]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,204059.0,4.0,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,
496,PT00M10.90S,2021-12-04T02:32:46.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,85,76,2021-12-04T02:32:46Z,4950000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M10.90S,2021-12-04T02:32:49.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612755,85,76,2021-12-04T02:34:44Z,4960000,,,0,,,[],1610612737.0,ATL,support,,,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,
498,PT00M10.90S,2021-12-04T02:34:57.8Z,3,REGULAR,substitution,out,[],203524,,,1610612755,85,76,2021-12-04T02:35:29Z,4970000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M10.90S,2021-12-04T02:34:57.8Z,3,REGULAR,substitution,out,[],203552,,,1610612755,85,76,2021-12-04T02:35:29Z,4980000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M10.90S,2021-12-04T02:34:57.8Z,3,REGULAR,substitution,in,[],201568,,,1610612755,85,76,2021-12-04T02:35:29Z,4990000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M10.90S,2021-12-04T02:34:57.8Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,85,76,2021-12-04T02:35:29Z,5000000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M10.90S,2021-12-04T02:35:31.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630178,,,1610612755,85,77,2021-12-04T02:35:31Z,5010000,,,0,,T. Maxey Free Throw 1 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
503,PT00M10.90S,2021-12-04T02:35:41.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630178,,,1610612755,85,78,2021-12-04T02:35:41Z,5020000,,,0,,T. Maxey Free Throw 2 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
504,PT00M01.30S,2021-12-04T02:35:56.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,5.732588699080158,50.73529411764706,1610612737,87,78,2021-12-04T02:36:09Z,5030000,-4.0,1.0,1,left,J. Collins cutting DUNK (18 PTS) (T. Young 10 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,,,,,,0.4,Made,,,,,18.0,,,T. Young,1629027.0,10.0,,,
506,PT00M00.00S,2021-12-04T02:36:12.8Z,3,REGULAR,period,end,[],0,,,1610612755,87,78,2021-12-04T02:36:12Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,out,['startperiod'],1628989,,,1610612755,87,78,2021-12-04T02:39:36Z,5060000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612755,87,78,2021-12-04T02:39:36Z,5070000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,out,['startperiod'],1628381,,,1610612755,87,78,2021-12-04T02:39:36Z,5080000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,87,78,2021-12-04T02:39:36Z,5090000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,out,['startperiod'],1629680,,,1610612755,87,78,2021-12-04T02:39:36Z,5100000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,in,['startperiod'],101150,,,1610612755,87,78,2021-12-04T02:39:36Z,5110000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,in,['startperiod'],203991,,,1610612755,87,78,2021-12-04T02:39:36Z,5120000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,in,['startperiod'],203524,,,1610612755,87,78,2021-12-04T02:39:36Z,5130000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,in,['startperiod'],203954,,,1610612755,87,78,2021-12-04T02:39:36Z,5140000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-12-04T02:39:05.0Z,4,REGULAR,substitution,in,['startperiod'],201980,,,1610612755,87,78,2021-12-04T02:39:36Z,5150000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-12-04T02:39:45.8Z,4,REGULAR,period,start,[],0,,,1610612755,87,78,2021-12-04T02:39:45Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M44.00S,2021-12-04T02:40:01.2Z,4,REGULAR,2pt,Jump Shot,[],203954,85.3646517739816,28.676470588235293,1610612755,87,78,2021-12-04T02:40:09Z,5170000,-107.0,85.0,1,right,MISS J. Embiid 13' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,13.64,Missed,,,,,,,,,,,,,
519,PT11M39.00S,2021-12-04T02:40:06.2Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,87,78,2021-12-04T02:40:09Z,5180000,,,0,,D. Gallinari REBOUND (Off:1 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,518.0,5.0,4.0,1.0,,,,,,,,,
520,PT11M29.00S,2021-12-04T02:40:15.8Z,4,REGULAR,3pt,Jump Shot,[],201568,31.882391590013142,58.82352941176471,1610612737,87,78,2021-12-04T02:40:25Z,5190000,-44.0,247.0,1,left,MISS D. Gallinari 25' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,,,,,,25.11,Missed,,,,,,,,,,,,,
521,PT11M24.00S,2021-12-04T02:40:20.8Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,87,78,2021-12-04T02:40:25Z,5200000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,520.0,2.0,2.0,0.0,,,,,,,,,
522,PT11M21.00S,2021-12-04T02:40:23.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.64323258869908,49.01960784313725,1610612755,87,80,2021-12-04T02:40:34Z,5210000,-5.0,7.0,1,right,T. Maxey running Layup (9 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,,,,,,0.88,Made,,,,,9.0,,,,,,,,
524,PT11M04.00S,2021-12-04T02:40:51.0Z,4,REGULAR,foul,personal,['3freethrow'],1630178,,,1610612737,87,80,2021-12-04T02:41:33Z,5230000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Williams 3 FT),"[1630178, 101150]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,204059.0,2.0,0.0,Williams,101150.0,,,,,,,,,,,,,,,
526,PT11M04.00S,2021-12-04T02:41:20.8Z,4,REGULAR,freethrow,1 of 3,[],101150,,,1610612737,88,80,2021-12-04T02:41:20Z,5250000,,,0,,L. Williams Free Throw 1 of 3 (7 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
527,PT11M04.00S,2021-12-04T02:41:35.4Z,4,REGULAR,freethrow,2 of 3,[],101150,,,1610612737,89,80,2021-12-04T02:41:35Z,5260000,,,0,,L. Williams Free Throw 2 of 3 (8 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
528,PT11M04.00S,2021-12-04T02:41:47.0Z,4,REGULAR,freethrow,3 of 3,[],101150,,,1610612737,90,80,2021-12-04T02:41:47Z,5270000,,,0,,L. Williams Free Throw 3 of 3 (9 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
529,PT10M39.00S,2021-12-04T02:42:13.6Z,4,REGULAR,3pt,Jump Shot,[],203954,84.57621550591328,4.6568627450980395,1610612755,90,80,2021-12-04T02:42:20Z,5280000,-227.0,92.0,1,right,MISS J. Embiid 24' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,24.48,Missed,,,,,,,,,,,,,
530,PT10M37.00S,2021-12-04T02:42:16.7Z,4,REGULAR,rebound,defensive,[],101150,,,1610612737,90,80,2021-12-04T02:42:16Z,5290000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,529.0,1.0,1.0,0.0,,,,,,,,,
531,PT10M30.00S,2021-12-04T02:42:22.7Z,4,REGULAR,turnover,bad pass,[],101150,,,1610612737,90,80,2021-12-04T02:42:33Z,5300000,,,0,,L. Williams bad pass TURNOVER (5 TO),"[101150, 203954]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,5.0,Embiid,203954.0
532,PT10M30.00S,2021-12-04T02:42:22.7Z,4,REGULAR,steal,,[],203954,,,1610612755,90,80,2021-12-04T02:42:25Z,5310000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M28.00S,2021-12-04T02:42:26.8Z,4,REGULAR,foul,personal,[],201568,,,1610612755,90,80,2021-12-04T02:42:40Z,5320000,,,0,,D. Gallinari take personal FOUL (1 PF),"[201568, 1630178]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,1628159.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
535,PT10M28.00S,2021-12-04T02:42:36.2Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,90,80,2021-12-04T02:42:41Z,5340000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M28.00S,2021-12-04T02:42:36.2Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,90,80,2021-12-04T02:42:41Z,5350000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M21.00S,2021-12-04T02:42:54.3Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,90,80,2021-12-04T02:43:00Z,5360000,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1626153]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,2.0,Wright,1626153.0
538,PT10M21.00S,2021-12-04T02:42:54.3Z,4,REGULAR,steal,,[],1626153,,,1610612737,90,80,2021-12-04T02:42:56Z,5370000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M05.00S,2021-12-04T02:43:10.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101150,16.90210249671485,52.69607843137255,1610612737,90,80,2021-12-04T02:43:17Z,5380000,-13.0,106.0,1,left,MISS L. Williams 10' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,,,,,,10.73,Missed,,,,,,,,,,,,,
540,PT10M01.00S,2021-12-04T02:43:14.1Z,4,REGULAR,rebound,offensive,[],203524,,,1610612737,90,80,2021-12-04T02:43:17Z,5390000,,,0,,S. Hill REBOUND (Off:1 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,539.0,2.0,1.0,1.0,,,,,,,,,
541,PT09M54.00S,2021-12-04T02:43:20.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",101150,6.652431011826544,49.754901960784316,1610612737,90,80,2021-12-04T02:43:33Z,5400000,1.0,10.0,1,left,MISS L. Williams driving Layup,[101150],1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,,,,,,1.01,Missed,,,,,,,,,,,,,
542,PT09M53.00S,2021-12-04T02:43:21.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,90,80,2021-12-04T02:43:33Z,5410000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,
543,PT09M53.00S,2021-12-04T02:43:26.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,90,80,2021-12-04T02:43:26Z,5420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M53.00S,2021-12-04T02:43:31.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,90,80,2021-12-04T02:43:31Z,5430000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M33.00S,2021-12-04T02:47:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,91.40932982917214,58.333333333333336,1610612755,90,82,2021-12-04T02:49:22Z,5440000,42.0,28.0,1,right,F. Korkmaz driving floating bank Jump Shot (9 PTS),[1627788],1610612755.0,PHI,driving floating bank,,,Korkmaz,F. Korkmaz,,,,,,,,,,5.04,Made,,,,,9.0,,,,,,,,
546,PT09M11.00S,2021-12-04T02:47:31.0Z,4,REGULAR,2pt,Jump Shot,[],201568,6.389618922470433,26.96078431372549,1610612737,90,82,2021-12-04T02:50:24Z,5450000,115.0,8.0,1,left,MISS D. Gallinari 11' turnaround fadeaway Shot,[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,,,,,,11.55,Missed,,,,,,,,,,,,,
547,PT09M08.00S,2021-12-04T02:47:34.0Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,90,82,2021-12-04T02:47:39Z,5460000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,546.0,1.0,1.0,0.0,,,,,,,,,
548,PT09M02.00S,2021-12-04T02:47:39.7Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,90,82,2021-12-04T02:47:46Z,5470000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1626153]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,3.0,Wright,1626153.0
