actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
357,PT09M45.00S,2022-01-13T01:56:58.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203992,26.757555847568987,82.1078431372549,1610612737,51,64,2022-01-13T01:57:03Z,3520000,-161.0,199.0,1,left,MISS B. Bogdanovic 25' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,,,25.57,Missed,,,,,,,,,,,,,,,,,
358,PT09M42.00S,2022-01-13T01:57:01.2Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,51,64,2022-01-13T01:57:03Z,3530000,,,0,,C. Martin REBOUND (Off:3 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,357.0,6.0,3.0,3.0,,,,,,,,,,,,
359,PT09M33.00S,2022-01-13T01:57:10.8Z,3,REGULAR,3pt,Jump Shot,[],200768,70.12155059132719,69.85294117647058,1610612748,51,67,2022-01-13T01:57:15Z,3540000,99.0,228.0,1,right,K. Lowry 24' 3PT  (5 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,24.91,Made,5.0,,,,,,,,,,,,,,,,
360,PT09M14.00S,2022-01-13T01:57:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,11.514454664914586,49.01960784313725,1610612737,51,67,2022-01-13T01:57:36Z,3550000,5.0,56.0,1,left,MISS K. Huerter driving floating Shot,[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,,,5.59,Missed,,,,,,,,,,,,,,,,,
361,PT09M08.00S,2022-01-13T01:57:35.5Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,51,67,2022-01-13T01:57:36Z,3560000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,360.0,4.0,4.0,0.0,,,,,,,,,,,,
362,PT08M57.00S,2022-01-13T01:57:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,91.01511169513797,50.73529411764706,1610612748,51,67,2022-01-13T01:57:51Z,3570000,4.0,32.0,1,right,MISS K. Lowry Layup,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,3.22,Missed,,,,,,,,,,,,,,,,,
363,PT08M54.00S,2022-01-13T01:57:49.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,51,67,2022-01-13T01:57:51Z,3580000,,,0,,J. Collins REBOUND (Off:1 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,362.0,8.0,7.0,1.0,,,,,,,,,,,,
364,PT08M48.00S,2022-01-13T01:57:55.8Z,3,REGULAR,turnover,lost ball,[],1628381,,,1610612737,51,67,2022-01-13T01:58:05Z,3590000,,,0,,J. Collins lost ball TURNOVER (3 TO),"[1628381, 200768]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,3.0,,,,,,,,,,Lowry,200768.0,,,,,,,,
365,PT08M48.00S,2022-01-13T01:57:55.8Z,3,REGULAR,steal,,[],200768,,,1610612748,51,67,2022-01-13T01:57:58Z,3600000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M46.00S,2022-01-13T01:58:00.0Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612748,51,67,2022-01-13T01:58:43Z,3610000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Lowry 2 FT),"[1628989, 200768]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,1162.0,,,,,,,,,,,,,,,,1.0,0.0,Lowry,200768.0,
368,PT08M46.00S,2022-01-13T01:58:44.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",200768,,,1610612748,51,67,2022-01-13T01:58:44Z,3630000,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Missed,,,,,,,,,,,,,,,,,
369,PT08M46.00S,2022-01-13T01:58:44.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,51,67,2022-01-13T01:58:44Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,
370,PT08M46.00S,2022-01-13T01:58:45.6Z,3,REGULAR,substitution,out,[],1630168,,,1610612748,51,67,2022-01-13T01:58:50Z,3650000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M46.00S,2022-01-13T01:58:45.6Z,3,REGULAR,substitution,in,[],201568,,,1610612748,51,67,2022-01-13T01:58:50Z,3660000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M46.00S,2022-01-13T01:59:03.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",200768,,,1610612748,51,68,2022-01-13T01:59:03Z,3670000,,,0,,K. Lowry Free Throw 2 of 2 (6 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
373,PT08M28.00S,2022-01-13T01:59:24.1Z,3,REGULAR,foul,personal,[],200768,,,1610612737,51,68,2022-01-13T01:59:30Z,3680000,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 203992]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,1629174.0,,,,,,,,,,,,,,,,2.0,0.0,Bogdanovic,203992.0,
375,PT08M21.00S,2022-01-13T01:59:46.2Z,3,REGULAR,3pt,Jump Shot,[],201568,23.603810775295663,83.33333333333334,1610612737,51,68,2022-01-13T01:59:53Z,3700000,-167.0,169.0,1,left,MISS D. Gallinari 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,23.77,Missed,,,,,,,,,,,,,,,,,
376,PT08M18.00S,2022-01-13T01:59:49.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,51,68,2022-01-13T01:59:53Z,3710000,,,0,,K. Lowry REBOUND (Off:0 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,375.0,5.0,5.0,0.0,,,,,,,,,,,,
377,PT08M15.00S,2022-01-13T01:59:51.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200782,92.46057818659659,50.98039215686274,1610612748,51,68,2022-01-13T01:59:57Z,3720000,5.0,18.0,1,right,MISS P. Tucker running Layup,[200782],1610612748.0,MIA,running,,,Tucker,P. Tucker,,,,,,,1.9,Missed,,,,,,,,,,,,,,,,,
378,PT08M12.00S,2022-01-13T01:59:55.0Z,3,REGULAR,rebound,offensive,[],1629622,,,1610612748,51,68,2022-01-13T01:59:55Z,3730000,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,377.0,2.0,1.0,1.0,,,,,,,,,,,,
379,PT08M07.00S,2022-01-13T02:00:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,93.51182654402102,50.73529411764706,1610612748,51,70,2022-01-13T02:00:04Z,3740000,4.0,8.0,1,right,C. Martin driving Layup (11 PTS) (K. Lowry 4 AST),"[1628997, 200768]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,0.93,Made,11.0,,,,,,,,,K. Lowry,200768.0,4.0,,,,,
381,PT08M00.00S,2022-01-13T02:00:09.1Z,3,REGULAR,foul,personal,[],200768,,,1610612737,51,70,2022-01-13T02:00:26Z,3760000,,,0,,K. Lowry personal FOUL (3 PF),"[200768, 1629027]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,1162.0,,,,,,,,,,,,,,,,3.0,0.0,Young,1629027.0,
383,PT07M50.00S,2022-01-13T02:00:39.4Z,3,REGULAR,turnover,bad pass,[],1628381,,,1610612737,51,70,2022-01-13T02:00:43Z,3780000,,,0,,J. Collins bad pass TURNOVER (4 TO),"[1628381, 200768]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,4.0,,,,,,,,,,Lowry,200768.0,,,,,,,,
384,PT07M50.00S,2022-01-13T02:00:39.4Z,3,REGULAR,steal,,[],200768,,,1610612748,51,70,2022-01-13T02:00:41Z,3790000,,,0,,K. Lowry STEAL (3 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M40.00S,2022-01-13T02:00:50.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630209,94.03745072273325,50.49019607843137,1610612748,51,72,2022-01-13T02:00:55Z,3800000,2.0,4.0,1,right,O. Yurtseven alley-oop DUNK (2 PTS) (K. Lowry 5 AST),"[1630209, 200768]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,,,0.43,Made,2.0,,,,,,,,,K. Lowry,200768.0,5.0,,,,,
387,PT07M20.00S,2022-01-13T02:01:09.3Z,3,REGULAR,2pt,Jump Shot,[],201568,17.821944809461236,65.93137254901961,1610612737,53,72,2022-01-13T02:01:15Z,3820000,-80.0,115.0,1,left,D. Gallinari 13' turnaround Jump Shot (7 PTS),[201568],1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,,,13.99,Made,7.0,,,,,,,,,,,,,,,,
388,PT07M00.00S,2022-01-13T02:01:29.5Z,3,REGULAR,3pt,Jump Shot,[],1629622,74.45795006570303,11.519607843137255,1610612748,53,72,2022-01-13T02:01:34Z,3830000,-192.0,188.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,26.87,Missed,,,,,,,,,,,,,,,,,
389,PT06M57.00S,2022-01-13T02:01:32.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,53,72,2022-01-13T02:01:34Z,3840000,,,0,,J. Collins REBOUND (Off:1 Def:8),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,388.0,9.0,8.0,1.0,,,,,,,,,,,,
390,PT06M48.00S,2022-01-13T02:01:41.7Z,3,REGULAR,3pt,Jump Shot,[],203992,7.966491458607096,95.58823529411765,1610612737,53,72,2022-01-13T02:01:46Z,3850000,-228.0,22.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,22.9,Missed,,,,,,,,,,,,,,,,,
391,PT06M45.00S,2022-01-13T02:01:44.7Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,53,72,2022-01-13T02:01:46Z,3860000,,,0,,P. Tucker REBOUND (Off:0 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,390.0,5.0,5.0,0.0,,,,,,,,,,,,
392,PT06M34.00S,2022-01-13T02:01:56.1Z,3,REGULAR,3pt,Jump Shot,[],200782,94.03745072273325,2.941176470588235,1610612748,53,75,2022-01-13T02:02:00Z,3870000,-235.0,4.0,1,right,P. Tucker 3PT  (10 PTS) (M. Strus 1 AST),"[200782, 1629622]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,23.53,Made,10.0,,,,,,,,,M. Strus,1629622.0,1.0,,,,,
394,PT06M32.00S,2022-01-13T02:02:02.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,53,75,2022-01-13T02:02:02Z,3890000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M32.00S,2022-01-13T02:04:13.9Z,3,REGULAR,substitution,in,[],1629631,,,1610612737,53,75,2022-01-13T02:04:35Z,3910000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M32.00S,2022-01-13T02:04:13.9Z,3,REGULAR,substitution,out,[],203992,,,1610612737,53,75,2022-01-13T02:04:47Z,3920000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M19.00S,2022-01-13T02:05:08.8Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612737,53,75,2022-01-13T02:05:35Z,3930000,,,0,,M. Strus shooting personal FOUL (1 PF) (Huerter 2 FT),"[1629622, 1628989]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,203592.0,,,,,,,,,,,,,,,,1.0,0.0,Huerter,1628989.0,
400,PT06M19.00S,2022-01-13T02:05:40.0Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612737,54,75,2022-01-13T02:05:40Z,3950000,,,0,,K. Huerter Free Throw 1 of 2 (1 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
401,PT06M19.00S,2022-01-13T02:05:53.4Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612737,55,75,2022-01-13T02:05:53Z,3960000,,,0,,K. Huerter Free Throw 2 of 2 (2 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
402,PT05M59.00S,2022-01-13T02:06:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",200768,92.72339027595268,49.01960784313725,1610612748,55,77,2022-01-13T02:06:28Z,3970000,-5.0,16.0,1,right,K. Lowry driving Layup (8 PTS) (O. Yurtseven 3 AST),"[200768, 1630209]",1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,1.66,Made,8.0,,,,,,,,,O. Yurtseven,1630209.0,3.0,,,,,
403,PT05M59.00S,2022-01-13T02:06:21.8Z,3,REGULAR,violation,defensive goaltending,[],1628381,,,1610612748,55,77,2022-01-13T02:06:28Z,3980000,,,0,,J. Collins defensive goaltending VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
404,PT05M46.00S,2022-01-13T02:06:39.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,10.33180026281209,44.6078431372549,1610612737,57,77,2022-01-13T02:06:49Z,3990000,27.0,45.0,1,left,K. Huerter driving floating bank Jump Shot (4 PTS) (J. Collins 2 AST),"[1628989, 1628381]",1610612737.0,ATL,driving floating bank,,,Huerter,K. Huerter,,,,,,,5.21,Made,4.0,,,,,,,,,J. Collins,1628381.0,2.0,,,,,
405,PT05M24.00S,2022-01-13T02:07:02.1Z,3,REGULAR,3pt,Jump Shot,[],1628997,96.00854139290408,2.941176470588235,1610612748,57,77,2022-01-13T02:07:09Z,4000000,-235.0,-15.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,23.58,Missed,,,,,,,,,,,,,,,,,
406,PT05M21.00S,2022-01-13T02:07:05.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,57,77,2022-01-13T02:07:09Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,
407,PT05M21.00S,2022-01-13T02:07:10.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,57,77,2022-01-13T02:07:10Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M21.00S,2022-01-13T02:07:11.6Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,57,77,2022-01-13T02:07:15Z,4030000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M21.00S,2022-01-13T02:07:11.6Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,57,77,2022-01-13T02:07:15Z,4040000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M11.00S,2022-01-13T02:07:37.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],200768,77.08607095926413,50.49019607843137,1610612748,57,77,2022-01-13T02:07:41Z,4050000,2.0,163.0,1,right,MISS K. Lowry 16' pullup Shot,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,16.29,Missed,,,,,,,,,,,,,,,,,
411,PT05M07.00S,2022-01-13T02:07:41.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,57,77,2022-01-13T02:07:41Z,4060000,,,0,,J. Collins REBOUND (Off:1 Def:9),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,410.0,10.0,9.0,1.0,,,,,,,,,,,,
412,PT04M57.00S,2022-01-13T02:07:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,5.338370565045992,47.794117647058826,1610612737,59,77,2022-01-13T02:07:55Z,4070000,11.0,-2.0,1,left,J. Collins cutting Layup (10 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,,,1.12,Made,10.0,,,,,,,,,T. Young,1629027.0,3.0,,,,,
414,PT04M36.00S,2022-01-13T02:08:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,92.85479632063075,46.81372549019608,1610612748,59,77,2022-01-13T02:08:18Z,4090000,-16.0,15.0,1,right,MISS K. Lowry driving Layup,[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,2.17,Missed,,,,,,,,,,,,,,,,,
415,PT04M32.00S,2022-01-13T02:08:15.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,59,77,2022-01-13T02:08:18Z,4100000,,,0,,J. Collins REBOUND (Off:1 Def:10),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,414.0,11.0,10.0,1.0,,,,,,,,,,,,
416,PT04M26.00S,2022-01-13T02:08:21.8Z,3,REGULAR,3pt,Jump Shot,[],1628989,6.915243101182654,94.36274509803921,1610612737,59,77,2022-01-13T02:08:35Z,4110000,-222.0,13.0,1,left,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,22.22,Missed,,,,,,,,,,,,,,,,,
417,PT04M24.00S,2022-01-13T02:08:23.8Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,59,77,2022-01-13T02:08:35Z,4120000,,,0,,K. Lowry REBOUND (Off:0 Def:6),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,416.0,6.0,6.0,0.0,,,,,,,,,,,,
418,PT04M24.00S,2022-01-13T02:08:27.4Z,3,REGULAR,foul,personal,[],1628989,,,1610612748,59,77,2022-01-13T02:12:04Z,4130000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 200768]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,1629174.0,,,,,,,,,,,,,,,,2.0,0.0,Lowry,200768.0,
420,PT04M04.00S,2022-01-13T02:09:03.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,93.51182654402102,49.01960784313725,1610612748,59,79,2022-01-13T02:09:14Z,4150000,-5.0,8.0,1,right,O. Yurtseven alley-oop DUNK (4 PTS) (T. Herro 9 AST),"[1630209, 1629639]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,,,0.98,Made,4.0,,,,,,,,,T. Herro,1629639.0,9.0,,,,,
422,PT03M48.00S,2022-01-13T02:09:20.8Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612737,59,79,2022-01-13T02:09:41Z,4170000,,,0,,M. Strus shooting personal FOUL (2 PF) (Young 2 FT),"[1629622, 1629027]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,1162.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0,
424,PT03M48.00S,2022-01-13T02:09:54.1Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,60,79,2022-01-13T02:09:54Z,4190000,,,0,,T. Young Free Throw 1 of 2 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
425,PT03M48.00S,2022-01-13T02:09:55.8Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,60,79,2022-01-13T02:10:02Z,4200000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M48.00S,2022-01-13T02:09:55.8Z,3,REGULAR,substitution,out,[],1629622,,,1610612737,60,79,2022-01-13T02:10:02Z,4210000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M48.00S,2022-01-13T02:09:55.8Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,60,79,2022-01-13T02:10:02Z,4220000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M48.00S,2022-01-13T02:09:55.8Z,3,REGULAR,substitution,in,[],1629130,,,1610612737,60,79,2022-01-13T02:10:02Z,4230000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M48.00S,2022-01-13T02:10:11.2Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,61,79,2022-01-13T02:10:11Z,4240000,,,0,,T. Young Free Throw 2 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
430,PT03M26.00S,2022-01-13T02:10:35.6Z,3,REGULAR,3pt,Jump Shot,[],200782,97.32260183968464,95.34313725490196,1610612748,61,79,2022-01-13T02:10:40Z,4250000,227.0,-27.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,22.83,Missed,,,,,,,,,,,,,,,,,
431,PT03M21.00S,2022-01-13T02:10:40.6Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,61,79,2022-01-13T02:10:40Z,4260000,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,430.0,5.0,3.0,2.0,,,,,,,,,,,,
432,PT03M17.00S,2022-01-13T02:10:47.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.062417871222076,57.107843137254896,1610612737,63,79,2022-01-13T02:10:53Z,4270000,-36.0,89.0,1,left,T. Young 9' driving floating Jump Shot (13 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,9.59,Made,13.0,,,,,,,,,,,,,,,,
433,PT03M17.00S,2022-01-13T02:10:55.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200782,,,1610612737,63,79,2022-01-13T02:11:06Z,4280000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Young 1 FT),"[200782, 1629027]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,1162.0,,,,,,,,,,,,,,,,3.0,0.0,Young,1629027.0,
435,PT03M17.00S,2022-01-13T02:11:01.0Z,3,REGULAR,substitution,out,[],1630209,,,1610612737,63,79,2022-01-13T02:11:04Z,4300000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M17.00S,2022-01-13T02:11:01.0Z,3,REGULAR,substitution,in,[],203473,,,1610612737,63,79,2022-01-13T02:11:04Z,4310000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M17.00S,2022-01-13T02:11:16.0Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,64,79,2022-01-13T02:11:16Z,4320000,,,0,,T. Young Free Throw 1 of 1 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
438,PT03M02.00S,2022-01-13T02:11:41.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,64,79,2022-01-13T02:11:41Z,4330000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M02.00S,2022-01-13T02:12:48.5Z,3,REGULAR,substitution,out,[],200768,,,1610612748,64,79,2022-01-13T02:13:02Z,4340000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M02.00S,2022-01-13T02:12:48.5Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,64,79,2022-01-13T02:13:02Z,4350000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M57.00S,2022-01-13T02:13:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.51182654402102,50.49019607843137,1610612748,64,81,2022-01-13T02:13:37Z,4360000,2.0,8.0,1,right,D. Robinson Layup (14 PTS) (P. Tucker 2 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,0.89,Made,14.0,,,,,,,,,P. Tucker,200782.0,2.0,,,,,
443,PT02M41.00S,2022-01-13T02:13:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612737,64,81,2022-01-13T02:14:06Z,4380000,,,0,,D. Dedmon shooting personal FOUL (3 PF) (Young 2 FT),"[203473, 1629027]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,203592.0,,,,,,,,,,,,,,,,3.0,0.0,Young,1629027.0,
445,PT02M41.00S,2022-01-13T02:14:09.6Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,64,81,2022-01-13T02:14:09Z,4400000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,
446,PT02M41.00S,2022-01-13T02:14:09.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,64,81,2022-01-13T02:14:09Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,
447,PT02M41.00S,2022-01-13T02:14:28.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,65,81,2022-01-13T02:14:28Z,4420000,,,0,,T. Young Free Throw 2 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
