actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
268,PT04M08.00S,2022-03-19T00:29:23.1Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,58,38,2022-03-19T00:29:31Z,2680000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,bad pass,,,,,,,,Morant,J. Morant,,,,,3.0,,,,,,,,,1627529.0,,,,,
269,PT03M46.00S,2022-03-19T00:29:50.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,32.14520367936925,36.76470588235294,1610612737,58,38,2022-03-19T00:29:55Z,2690000,66.0,250.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,,,,25.83,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,
270,PT03M44.00S,2022-03-19T00:29:52.3Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,58,38,2022-03-19T00:29:55Z,2700000,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,269.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
271,PT03M41.00S,2022-03-19T00:29:55.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,8.886333771353483,77.45098039215686,1610612737,58,38,2022-03-19T00:29:59Z,2710000,-137.0,31.0,1,left,MISS D. Hunter 14' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,,,,14.08,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
272,PT03M37.00S,2022-03-19T00:29:59.5Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,58,38,2022-03-19T00:29:59Z,2720000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,,,,,,Morant,J. Morant,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
273,PT03M37.00S,2022-03-19T00:30:02.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,58,38,2022-03-19T00:30:02Z,2730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M37.00S,2022-03-19T00:30:08.5Z,2,REGULAR,substitution,out,[],203992,,,1610612763,58,38,2022-03-19T00:30:18Z,2740000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
275,PT03M37.00S,2022-03-19T00:30:08.5Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,58,38,2022-03-19T00:30:18Z,2750000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,
276,PT03M37.00S,2022-03-19T00:30:08.5Z,2,REGULAR,substitution,in,[],201568,,,1610612763,58,38,2022-03-19T00:30:18Z,2760000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,
277,PT03M37.00S,2022-03-19T00:30:08.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,58,38,2022-03-19T00:30:18Z,2770000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
278,PT03M30.00S,2022-03-19T00:30:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,81.42247043363994,44.36274509803921,1610612763,58,38,2022-03-19T00:30:37Z,2780000,-28.0,122.0,1,right,MISS D. Bane 12' floating Shot,[1630217],1610612763.0,MEM,floating,,,,,,12.53,Missed,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
279,PT03M25.00S,2022-03-19T00:30:36.8Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612763,58,38,2022-03-19T00:30:37Z,2790000,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,,,,,,Bane,D. Bane,278.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
280,PT03M25.00S,2022-03-19T00:30:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,94.40999984741211,50.0,1610612763,58,40,2022-03-19T00:30:37Z,2800000,0.0,0.0,1,right,D. Bane putback Layup (10 PTS),[1630217],1610612763.0,MEM,putback,,,,,,0.0,Made,Bane,D. Bane,,,,,,,,,,10.0,,,,,,,,,
281,PT03M16.00S,2022-03-19T00:30:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.427726675427067,44.85294117647059,1610612737,60,40,2022-03-19T00:33:36Z,2810000,26.0,111.0,1,left,D. Hunter 11' pullup Jump Shot (7 PTS),[1629631],1610612737.0,ATL,pullup,,,,,,11.42,Made,Hunter,D. Hunter,,,,,,,,,,7.0,,,,,,,,,
282,PT03M04.00S,2022-03-19T00:31:02.8Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612763,60,40,2022-03-19T00:31:34Z,2820000,,,0,,D. Hunter shooting personal FOUL (1 PF) (Anderson 2 FT),"[1629631, 203937]",1610612737.0,ATL,shooting,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,1198.0,1.0,0.0,Anderson,203937.0,
284,PT03M04.00S,2022-03-19T00:31:35.3Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,60,41,2022-03-19T00:31:35Z,2840000,,,0,,K. Anderson Free Throw 1 of 2 (6 PTS),[203937],1610612763.0,MEM,,,,,,,,Made,Anderson,K. Anderson,,,,,,,,,,6.0,,,,,,,,,
285,PT03M04.00S,2022-03-19T00:31:52.2Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,60,42,2022-03-19T00:31:52Z,2850000,,,0,,K. Anderson Free Throw 2 of 2 (7 PTS),[203937],1610612763.0,MEM,,,,,,,,Made,Anderson,K. Anderson,,,,,,,,,,7.0,,,,,,,,,
286,PT02M46.00S,2022-03-19T00:32:16.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612737,60,42,2022-03-19T00:32:44Z,2860000,,,0,,S. Adams personal FOUL (1 PF) (Gallinari 2 FT),"[203500, 201568]",1610612763.0,MEM,,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,2714.0,1.0,0.0,Gallinari,201568.0,
288,PT02M46.00S,2022-03-19T00:32:46.5Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,61,42,2022-03-19T00:32:46Z,2880000,,,0,,D. Gallinari Free Throw 1 of 2 (8 PTS),[201568],1610612737.0,ATL,,,,,,,,Made,Gallinari,D. Gallinari,,,,,,,,,,8.0,,,,,,,,,
289,PT02M46.00S,2022-03-19T00:33:03.2Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,62,42,2022-03-19T00:33:03Z,2890000,,,0,,D. Gallinari Free Throw 2 of 2 (9 PTS),[201568],1610612737.0,ATL,,,,,,,,Made,Gallinari,D. Gallinari,,,,,,,,,,9.0,,,,,,,,,
290,PT02M33.00S,2022-03-19T00:33:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.3580814717477,56.127450980392155,1610612763,62,44,2022-03-19T00:33:22Z,2900000,31.0,38.0,1,right,J. Morant driving Layup (10 PTS),[1629630],1610612763.0,MEM,driving,,,,,,4.89,Made,Morant,J. Morant,,,,,,,,,,10.0,,,,,,,,,
291,PT02M13.00S,2022-03-19T00:33:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,34.37910643889619,51.225490196078425,1610612737,65,44,2022-03-19T00:33:42Z,2910000,-6.0,271.0,1,left,D. Hunter 27' 3PT  (10 PTS),[1629631],1610612737.0,ATL,,,,,,,27.08,Made,Hunter,D. Hunter,,,,,,,,,,10.0,,,,,,,,,
292,PT02M02.00S,2022-03-19T00:33:53.8Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612763,65,44,2022-03-19T00:34:17Z,2920000,,,0,,C. Capela shooting personal FOUL (2 PF) (Morant 2 FT),"[203991, 1629630]",1610612737.0,ATL,shooting,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,2714.0,2.0,0.0,Morant,1629630.0,
294,PT02M02.00S,2022-03-19T00:34:18.6Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,65,44,2022-03-19T00:36:05Z,2940000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,,,,,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
295,PT02M02.00S,2022-03-19T00:34:18.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,65,44,2022-03-19T00:36:05Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,
296,PT02M02.00S,2022-03-19T00:34:26.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,65,44,2022-03-19T00:34:26Z,2960000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M02.00S,2022-03-19T00:35:55.7Z,2,REGULAR,substitution,out,[],203991,,,1610612763,65,44,2022-03-19T00:36:00Z,2970000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,
298,PT02M02.00S,2022-03-19T00:35:55.7Z,2,REGULAR,substitution,in,[],1630168,,,1610612763,65,44,2022-03-19T00:36:00Z,2980000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,
299,PT02M02.00S,2022-03-19T00:34:18.6Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,65,44,2022-03-19T00:36:05Z,2990000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,,,,,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
300,PT01M59.00S,2022-03-19T00:34:21.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,65,44,2022-03-19T00:36:05Z,3000000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,299.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
301,PT01M58.00S,2022-03-19T00:36:05.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,67.23061760840999,38.970588235294116,1610612763,65,44,2022-03-19T00:36:10Z,3010000,-55.0,256.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,,,,26.14,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
302,PT01M56.00S,2022-03-19T00:36:07.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,65,44,2022-03-19T00:36:10Z,3020000,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,301.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
303,PT01M41.00S,2022-03-19T00:36:23.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,31.61957950065703,49.26470588235294,1610612737,65,44,2022-03-19T00:36:28Z,3030000,4.0,245.0,1,left,MISS K. Huerter 24' step back 3PT,[1628989],1610612737.0,ATL,step back,,,,,,24.47,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,
304,PT01M38.00S,2022-03-19T00:36:26.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,65,44,2022-03-19T00:36:28Z,3040000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
305,PT01M27.00S,2022-03-19T00:36:37.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,92.9862023653088,49.50980392156863,1610612763,65,46,2022-03-19T00:36:44Z,3050000,-2.0,13.0,1,right,J. Morant driving DUNK (12 PTS),[1629630],1610612763.0,MEM,driving,,,,,,1.36,Made,Morant,J. Morant,,,,,,,,,,12.0,,,,,,,,,
307,PT01M00.00S,2022-03-19T00:37:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.258212877792378,48.03921568627451,1610612737,65,46,2022-03-19T00:39:54Z,3070000,10.0,6.0,1,left,MISS O. Okongwu reverse Layup - blocked,"[1630168, 203500]",1610612737.0,ATL,reverse,,,,,,1.17,Missed,Okongwu,O. Okongwu,,,,,,,,Adams,203500.0,,,,,,,,,,
308,PT01M00.00S,2022-03-19T00:37:06.7Z,2,REGULAR,block,,[],203500,,,1610612737,65,46,2022-03-19T00:37:10Z,3080000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,
309,PT00M59.70S,2022-03-19T00:37:07.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,65,46,2022-03-19T00:39:54Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,
310,PT00M59.50S,2022-03-19T00:37:12.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,65,46,2022-03-19T00:37:19Z,3100000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,1198.0,,,,,
311,PT00M43.60S,2022-03-19T00:37:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,92.19776609724047,48.28431372549019,1610612763,65,46,2022-03-19T00:38:31Z,3110000,-9.0,21.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1630168]",1610612763.0,MEM,driving,,,,,,2.25,Missed,Morant,J. Morant,,,,,,,,Okongwu,1630168.0,,,,,,,,,,
312,PT00M43.60S,2022-03-19T00:37:34.7Z,2,REGULAR,block,,[],1630168,,,1610612763,65,46,2022-03-19T00:38:01Z,3120000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,
313,PT00M42.40S,2022-03-19T00:37:35.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,65,46,2022-03-19T00:40:34Z,3130000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,311.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
314,PT00M42.40S,2022-03-19T00:38:22.1Z,2,REGULAR,stoppage,other,[],0,,,1610612763,65,46,2022-03-19T00:38:22Z,3140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M38.40S,2022-03-19T00:38:34.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,90.3580814717477,45.34313725490196,1610612763,65,46,2022-03-19T00:38:43Z,3150000,-23.0,38.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1629631]",1610612763.0,MEM,driving,,,,,,4.47,Missed,Morant,J. Morant,,,,,,,,Hunter,1629631.0,,,,,,,,,,
316,PT00M38.40S,2022-03-19T00:38:34.9Z,2,REGULAR,block,,[],1629631,,,1610612763,65,46,2022-03-19T00:38:37Z,3160000,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
317,PT00M35.50S,2022-03-19T00:38:37.8Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,65,46,2022-03-19T00:38:43Z,3170000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,315.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
318,PT00M35.50S,2022-03-19T00:38:44.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,65,46,2022-03-19T00:38:50Z,3180000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,1627529.0,,,,,
321,PT00M32.60S,2022-03-19T00:39:39.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612737,65,46,2022-03-19T00:40:02Z,3210000,,,0,,D. Brooks personal FOUL (2 PF) (Hunter 2 FT),"[1628415, 1629631]",1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,1198.0,2.0,0.0,Hunter,1629631.0,
323,PT00M32.60S,2022-03-19T00:40:03.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,66,46,2022-03-19T00:40:03Z,3230000,,,0,,D. Hunter Free Throw 1 of 2 (11 PTS),[1629631],1610612737.0,ATL,,,,,,,,Made,Hunter,D. Hunter,,,,,,,,,,11.0,,,,,,,,,
324,PT00M32.60S,2022-03-19T00:40:09.5Z,2,REGULAR,substitution,out,[],203937,,,1610612737,66,46,2022-03-19T00:40:14Z,3240000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
325,PT00M32.60S,2022-03-19T00:40:09.5Z,2,REGULAR,substitution,in,[],1630533,,,1610612737,66,46,2022-03-19T00:40:14Z,3250000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,
326,PT00M32.60S,2022-03-19T00:40:26.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,67,46,2022-03-19T00:40:26Z,3260000,,,0,,D. Hunter Free Throw 2 of 2 (12 PTS),[1629631],1610612737.0,ATL,,,,,,,,Made,Hunter,D. Hunter,,,,,,,,,,12.0,,,,,,,,,
327,PT00M16.30S,2022-03-19T00:40:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612763,67,46,2022-03-19T00:41:09Z,3270000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Morant 2 FT),"[1630168, 1629630]",1610612737.0,ATL,shooting,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,1627529.0,2.0,0.0,Morant,1629630.0,
329,PT00M16.30S,2022-03-19T00:41:14.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,67,47,2022-03-19T00:41:14Z,3290000,,,0,,J. Morant Free Throw 1 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,,,,,Made,Morant,J. Morant,,,,,,,,,,13.0,,,,,,,,,
330,PT00M16.30S,2022-03-19T00:41:15.1Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,67,47,2022-03-19T00:41:21Z,3300000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
331,PT00M16.30S,2022-03-19T00:41:15.1Z,2,REGULAR,substitution,in,[],203937,,,1610612763,67,47,2022-03-19T00:41:21Z,3310000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
332,PT00M16.30S,2022-03-19T00:41:34.1Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,67,48,2022-03-19T00:41:34Z,3320000,,,0,,J. Morant Free Throw 2 of 2 (14 PTS),[1629630],1610612763.0,MEM,,,,,,,,Made,Morant,J. Morant,,,,,,,,,,14.0,,,,,,,,,
333,PT00M00.70S,2022-03-19T00:41:54.0Z,2,REGULAR,2pt,Jump Shot,[],1629631,8.360709592641262,70.34313725490196,1610612737,67,48,2022-03-19T00:41:59Z,3330000,-102.0,26.0,1,left,MISS D. Hunter 10' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,,,,10.5,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
334,PT00M00.70S,2022-03-19T00:41:54.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,67,48,2022-03-19T00:41:59Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2022-03-19T00:41:57.9Z,2,REGULAR,period,end,[],0,,,1610612737,67,48,2022-03-19T00:41:58Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-19T00:56:21.3Z,3,REGULAR,substitution,out,['startperiod'],1630168,,,1610612737,67,48,2022-03-19T00:57:10Z,3360000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-19T00:56:21.3Z,3,REGULAR,substitution,out,['startperiod'],1630533,,,1610612737,67,48,2022-03-19T00:57:10Z,3370000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-19T00:56:21.3Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612737,67,48,2022-03-19T00:57:10Z,3380000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-19T00:56:21.3Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,67,48,2022-03-19T00:57:10Z,3390000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-19T00:56:21.3Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612737,67,48,2022-03-19T00:57:10Z,3400000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-19T00:56:21.3Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612737,67,48,2022-03-19T00:57:10Z,3410000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-03-19T00:57:16.3Z,3,REGULAR,period,start,[],0,,,1610612763,67,48,2022-03-19T00:57:16Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M50.00S,2022-03-19T00:57:25.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,5.338370565045992,50.98039215686274,1610612763,67,50,2022-03-19T00:57:31Z,3430000,-5.0,-2.0,1,left,J. Morant cutting DUNK (16 PTS) (D. Brooks 1 AST),"[1629630, 1628415]",1610612763.0,MEM,cutting,,,,,,0.54,Made,Morant,J. Morant,,,,,,,,,,16.0,D. Brooks,1628415.0,1.0,,,,,,
345,PT11M33.00S,2022-03-19T00:57:45.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,67,50,2022-03-19T00:57:45Z,3450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M27.00S,2022-03-19T00:58:07.3Z,3,REGULAR,3pt,Jump Shot,[],1626153,70.25295663600527,74.50980392156863,1610612737,67,50,2022-03-19T00:58:12Z,3460000,123.0,227.0,1,right,MISS D. Wright 25' pullup 3PT,[1626153],1610612737.0,ATL,pullup,,,,,,25.8,Missed,Wright,D. Wright,,,,,,,,,,,,,,,,,,,
347,PT11M24.00S,2022-03-19T00:58:10.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,50,2022-03-19T00:58:12Z,3470000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,346.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
348,PT11M16.00S,2022-03-19T00:58:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.1268068331143235,48.529411764705884,1610612763,67,50,2022-03-19T00:58:26Z,3480000,7.0,5.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,,,,0.9,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
349,PT11M15.00S,2022-03-19T00:58:19.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,67,50,2022-03-19T00:58:26Z,3490000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,
350,PT11M15.00S,2022-03-19T00:58:24.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,67,50,2022-03-19T00:58:24Z,3500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M05.00S,2022-03-19T00:58:38.0Z,3,REGULAR,turnover,lost ball,[],1629631,,,1610612737,67,50,2022-03-19T00:58:43Z,3510000,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 1628415]",1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,1.0,Brooks,1628415.0,,,,,,,,,,,,
352,PT11M05.00S,2022-03-19T00:58:38.0Z,3,REGULAR,steal,,[],1628415,,,1610612763,67,50,2022-03-19T00:58:40Z,3520000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
353,PT11M01.00S,2022-03-19T00:58:42.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,5.469776609724048,51.225490196078425,1610612763,67,52,2022-03-19T00:58:50Z,3530000,-6.0,-1.0,1,left,J. Morant running DUNK (18 PTS),[1629630],1610612763.0,MEM,running,,,,,,0.62,Made,Morant,J. Morant,,,,,,,,,,18.0,,,,,,,,,
354,PT10M42.00S,2022-03-19T00:59:00.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,85.3646517739816,40.931372549019606,1610612737,69,52,2022-03-19T01:01:38Z,3540000,-45.0,85.0,1,right,K. Huerter 9' driving floating Jump Shot (3 PTS),[1628989],1610612737.0,ATL,driving floating,,,,,,9.64,Made,Huerter,K. Huerter,,,,,,,,,,3.0,,,,,,,,,
355,PT10M32.00S,2022-03-19T00:59:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.338370565045992,48.03921568627451,1610612763,69,54,2022-03-19T00:59:16Z,3550000,10.0,-2.0,1,left,J. Morant driving reverse Layup (20 PTS),[1629630],1610612763.0,MEM,driving reverse,,,,,,1.01,Made,Morant,J. Morant,,,,,,,,,,20.0,,,,,,,,,
