actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
369,PT10M14.00S,2021-12-14T01:57:02.3Z,3,REGULAR,3pt,Jump Shot,[],1627789,11.777266754270697,3.9215686274509802,1610612737,74,60,2021-12-14T01:57:07Z,3680000,230.0,58.0,1,left,T. Luwawu-Cabarrot 3PT  (8 PTS) (T. Young 5 AST),"[1627789, 1629027]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.76,Made,,,,,,,8.0,,,,T. Young,1629027.0,5.0,,,,,,
371,PT10M05.00S,2021-12-14T01:57:13.8Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612745,74,60,2021-12-14T01:57:30Z,3700000,,,0,,C. Capela shooting personal FOUL (3 PF) (Gordon 2 FT),"[203991, 201569]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,1179.0,3.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
373,PT10M05.00S,2021-12-14T01:57:42.0Z,3,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,74,61,2021-12-14T01:57:59Z,3720000,,,0,,E. Gordon Free Throw 1 of 2 (17 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
374,PT10M05.00S,2021-12-14T01:57:42.0Z,3,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,74,61,2021-12-14T01:57:59Z,3730000,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
375,PT10M03.00S,2021-12-14T01:57:44.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,74,61,2021-12-14T01:57:59Z,3740000,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,374.0,,,,,,,,,,,,,5.0,3.0,2.0,,,
376,PT09M51.00S,2021-12-14T01:58:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612737,74,61,2021-12-14T02:00:34Z,3750000,,,0,,J. Collins flagrant-type-1 personal FOUL (4 PF) (Gordon 2 FT),"[1628381, 201569]",1610612737.0,ATL,flagrant-type-1,,,Collins,J. Collins,,,,,,,,1179.0,4.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
378,PT09M51.00S,2021-12-14T01:58:11.4Z,3,REGULAR,turnover,,[],1628381,,,1610612737,74,61,2021-12-14T02:00:04Z,3770000,,,0,,J. Collins TURNOVER (1 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,1179.0,,,,,,1.0,,,,,,,,,,,
379,PT09M51.00S,2021-12-14T01:58:50.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,74,61,2021-12-14T01:59:53Z,3780000,,,0,,,[],,,support,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
380,PT09M51.00S,2021-12-14T02:00:35.6Z,3,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,74,62,2021-12-14T02:00:35Z,3790000,,,0,,E. Gordon flagrant Free Throw 1 of 2 (18 PTS),[201569],1610612745.0,HOU,flagrant,,,Gordon,E. Gordon,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
381,PT09M51.00S,2021-12-14T02:00:46.7Z,3,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,74,63,2021-12-14T02:00:46Z,3800000,,,0,,E. Gordon flagrant Free Throw 2 of 2 (19 PTS),[201569],1610612745.0,HOU,flagrant,,,Gordon,E. Gordon,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
382,PT09M51.00S,2021-12-14T02:00:48.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,74,63,2021-12-14T02:00:53Z,3810000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M51.00S,2021-12-14T02:00:48.3Z,3,REGULAR,substitution,in,[],201568,,,1610612737,74,63,2021-12-14T02:00:53Z,3820000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M46.00S,2021-12-14T02:01:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,68.15045992115637,64.95098039215686,1610612745,74,63,2021-12-14T02:01:13Z,3830000,75.0,247.0,1,right,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
385,PT09M42.00S,2021-12-14T02:01:08.9Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,74,63,2021-12-14T02:01:13Z,3840000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,384.0,,,,,,,,,,,,,1.0,1.0,0.0,,,
386,PT09M32.00S,2021-12-14T02:01:19.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,17.559132720105126,6.862745098039216,1610612737,74,63,2021-12-14T02:01:24Z,3850000,216.0,113.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,,
387,PT09M28.00S,2021-12-14T02:01:23.7Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,74,63,2021-12-14T02:01:24Z,3860000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,386.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
388,PT09M21.00S,2021-12-14T02:01:30.2Z,3,REGULAR,3pt,Jump Shot,[],1629717,88.25558475689881,95.34313725490196,1610612745,74,63,2021-12-14T02:01:35Z,3870000,227.0,58.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,,
389,PT09M18.00S,2021-12-14T02:01:33.6Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,74,63,2021-12-14T02:01:33Z,3880000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,388.0,,,,,,,,,,,,,5.0,4.0,1.0,,,
390,PT09M10.00S,2021-12-14T02:01:41.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,88.12417871222075,3.6764705882352944,1610612745,74,66,2021-12-14T02:01:46Z,3890000,-232.0,59.0,1,right,J. Tate 3PT  (13 PTS) (C. Wood 3 AST),"[1630256, 1626174]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.9,Made,,,,,,,13.0,,,,C. Wood,1626174.0,3.0,,,,,,
392,PT08M58.00S,2021-12-14T02:01:57.0Z,3,REGULAR,foul,personal,[],1630256,,,1610612737,74,66,2021-12-14T02:02:02Z,3910000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1629027]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,1179.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,
394,PT08M51.00S,2021-12-14T02:02:20.8Z,3,REGULAR,2pt,Jump Shot,[],1629027,16.113666228646515,84.80392156862744,1610612737,76,66,2021-12-14T02:02:26Z,3930000,-174.0,99.0,1,left,T. Young 20' step back Jump Shot (23 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,20.02,Made,,,,,,,23.0,,,,,,,,,,,,
395,PT08M43.00S,2021-12-14T02:02:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.85479632063075,51.225490196078425,1610612745,76,66,2021-12-14T02:02:32Z,3940000,6.0,15.0,1,right,MISS J. Tate Layup,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M41.00S,2021-12-14T02:02:30.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,76,66,2021-12-14T02:02:32Z,3950000,,,0,,C. Capela REBOUND (Off:2 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,395.0,,,,,,,,,,,,,11.0,9.0,2.0,,,
397,PT08M36.00S,2021-12-14T02:02:35.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,29.38567674113009,29.411764705882355,1610612737,79,66,2021-12-14T02:02:42Z,3960000,103.0,224.0,1,left,T. Young 24' 3PT step back (26 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.62,Made,,,,,,,26.0,,,,,,,,,,,,
398,PT08M33.00S,2021-12-14T02:02:42.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,79,66,2021-12-14T02:02:45Z,3970000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M20.00S,2021-12-14T02:05:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,93.38042049934296,49.754901960784316,1610612745,79,66,2021-12-14T02:05:53Z,3980000,-1.0,10.0,1,right,MISS A. Brooks driving Layup - blocked,"[1629717, 203991]",1610612745.0,HOU,driving,,,Brooks,A. Brooks,,,,,0.98,Missed,,,,,,,,,,,,,,,,,Capela,203991.0,
400,PT08M20.00S,2021-12-14T02:05:47.4Z,3,REGULAR,block,,[],203991,,,1610612745,79,66,2021-12-14T02:05:50Z,3990000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M17.00S,2021-12-14T02:05:50.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,79,66,2021-12-14T02:05:53Z,4000000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,399.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
402,PT08M14.00S,2021-12-14T02:05:53.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627789,18.74178712220762,7.352941176470589,1610612737,79,66,2021-12-14T02:06:04Z,4010000,213.0,124.0,1,left,MISS T. Luwawu-Cabarrot 24' running 3PT,[1627789],1610612737.0,ATL,running,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
403,PT08M09.00S,2021-12-14T02:05:58.6Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,79,66,2021-12-14T02:06:04Z,4020000,,,0,,G. Mathews REBOUND (Off:0 Def:7),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,402.0,,,,,,,,,,,,,7.0,7.0,0.0,,,
404,PT08M06.00S,2021-12-14T02:06:06.1Z,3,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612745,79,66,2021-12-14T02:06:38Z,4030000,,,0,,T. Young shooting personal FOUL (2 PF) (Mathews 2 FT),"[1629027, 1629726]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,1179.0,2.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,
406,PT08M06.00S,2021-12-14T02:06:39.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629726,,,1610612745,79,67,2021-12-14T02:06:39Z,4050000,,,0,,G. Mathews Free Throw 1 of 2 (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
407,PT08M06.00S,2021-12-14T02:06:57.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629726,,,1610612745,79,68,2021-12-14T02:06:57Z,4060000,,,0,,G. Mathews Free Throw 2 of 2 (5 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
408,PT07M50.00S,2021-12-14T02:07:15.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,8.492115637319317,1.9607843137254901,1610612737,79,68,2021-12-14T02:07:20Z,4070000,240.0,27.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
409,PT07M46.00S,2021-12-14T02:07:19.1Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,79,68,2021-12-14T02:07:20Z,4080000,,,0,,G. Mathews REBOUND (Off:0 Def:8),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,408.0,,,,,,,,,,,,,8.0,8.0,0.0,,,
410,PT07M39.00S,2021-12-14T02:07:25.1Z,3,REGULAR,3pt,Jump Shot,[],201569,69.99014454664915,73.0392156862745,1610612745,79,71,2021-12-14T02:07:30Z,4090000,115.0,230.0,1,right,E. Gordon 25' 3PT  (22 PTS) (J. Tate 4 AST),"[201569, 1630256]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.69,Made,,,,,,,22.0,,,,J. Tate,1630256.0,4.0,,,,,,
412,PT07M18.00S,2021-12-14T02:07:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,18.084756898817346,51.470588235294116,1610612737,81,71,2021-12-14T02:07:51Z,4110000,-7.0,117.0,1,left,D. Gallinari 11' turnaround fadeaway Jump Shot (9 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,11.77,Made,,,,,,,9.0,,,,,,,,,,,,
413,PT07M04.00S,2021-12-14T02:07:59.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,90.3580814717477,40.44117647058824,1610612745,81,71,2021-12-14T02:08:05Z,4120000,-48.0,38.0,1,right,MISS J. Tate 6' Hook,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,6.11,Missed,,,,,,,,,,,,,,,,,,,
414,PT07M02.00S,2021-12-14T02:08:01.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,81,71,2021-12-14T02:08:05Z,4130000,,,0,,C. Capela REBOUND (Off:2 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,413.0,,,,,,,,,,,,,12.0,10.0,2.0,,,
415,PT06M59.00S,2021-12-14T02:08:05.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,43.051905387647835,65.68627450980392,1610612737,81,71,2021-12-14T02:08:11Z,4140000,-78.0,352.0,1,left,MISS T. Young 36' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,36.08,Missed,,,,,,,,,,,,,,,,,,,
416,PT06M55.00S,2021-12-14T02:08:09.8Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,81,71,2021-12-14T02:08:11Z,4150000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,415.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
417,PT06M49.00S,2021-12-14T02:08:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629717,68.15045992115637,35.78431372549019,1610612745,81,71,2021-12-14T02:08:20Z,4160000,-71.0,247.0,1,right,MISS A. Brooks 25' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
418,PT06M47.00S,2021-12-14T02:08:17.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,81,71,2021-12-14T02:08:20Z,4170000,,,0,,C. Capela REBOUND (Off:2 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,417.0,,,,,,,,,,,,,13.0,11.0,2.0,,,
419,PT06M32.00S,2021-12-14T02:08:32.5Z,3,REGULAR,2pt,Jump Shot,[],201568,10.988830486202366,30.637254901960787,1610612737,81,71,2021-12-14T02:08:37Z,4180000,97.0,51.0,1,left,MISS D. Gallinari 10' turnaround Shot,[201568],1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,10.93,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M29.00S,2021-12-14T02:08:35.5Z,3,REGULAR,rebound,defensive,[],1629717,,,1610612745,81,71,2021-12-14T02:08:37Z,4190000,,,0,,A. Brooks REBOUND (Off:0 Def:2),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,419.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
421,PT06M19.00S,2021-12-14T02:08:45.7Z,3,REGULAR,3pt,Jump Shot,[],1629726,74.85216819973719,84.06862745098039,1610612745,81,71,2021-12-14T02:08:50Z,4200000,170.0,184.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
422,PT06M16.00S,2021-12-14T02:08:48.7Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,81,71,2021-12-14T02:08:50Z,4210000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:2),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,421.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
423,PT06M08.00S,2021-12-14T02:08:56.8Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,81,71,2021-12-14T02:09:01Z,4220000,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 1629717]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,6.0,Brooks,1629717.0,,,,,,,,,
424,PT06M08.00S,2021-12-14T02:08:56.8Z,3,REGULAR,steal,,[],1629717,,,1610612745,81,71,2021-12-14T02:08:58Z,4230000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M07.00S,2021-12-14T02:08:59.7Z,3,REGULAR,foul,personal,['inpenalty'],201568,,,1610612745,81,71,2021-12-14T02:09:05Z,4240000,,,0,,D. Gallinari take personal FOUL (3 PF),"[201568, 1629717]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,,,,1628172.0,3.0,0.0,Brooks,1629717.0,,,,,,,,,,,,,
427,PT06M07.00S,2021-12-14T02:09:11.6Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,81,71,2021-12-14T02:09:16Z,4260000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M07.00S,2021-12-14T02:09:11.6Z,3,REGULAR,substitution,out,[],1629726,,,1610612745,81,71,2021-12-14T02:09:16Z,4270000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M07.00S,2021-12-14T02:09:11.6Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,81,71,2021-12-14T02:09:16Z,4280000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M07.00S,2021-12-14T02:09:11.6Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,81,71,2021-12-14T02:09:16Z,4290000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M47.00S,2021-12-14T02:09:53.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,97.19119579500656,96.81372549019608,1610612745,81,71,2021-12-14T02:10:03Z,4300000,234.0,-26.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
432,PT05M42.00S,2021-12-14T02:09:58.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,81,71,2021-12-14T02:10:03Z,4310000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,
433,PT05M42.00S,2021-12-14T02:10:04.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,81,71,2021-12-14T02:10:04Z,4320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M31.00S,2021-12-14T02:10:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.783837056504599,46.568627450980394,1610612737,81,71,2021-12-14T02:10:32Z,4330000,17.0,11.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,2.06,Missed,,,,,,,,,,,,,,,,,,,
435,PT05M26.00S,2021-12-14T02:10:23.7Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,81,71,2021-12-14T02:10:24Z,4340000,,,0,,C. Capela REBOUND (Off:3 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,434.0,,,,,,,,,,,,,14.0,11.0,3.0,,,
436,PT05M26.00S,2021-12-14T02:10:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,83,71,2021-12-14T02:10:22Z,4350000,0.0,0.0,1,left,C. Capela tip Layup (8 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
437,PT05M14.00S,2021-12-14T02:10:34.5Z,3,REGULAR,3pt,Jump Shot,[],1626174,68.67608409986859,31.61764705882353,1610612745,83,71,2021-12-14T02:10:39Z,4360000,-92.0,242.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
438,PT05M12.00S,2021-12-14T02:10:36.5Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,83,71,2021-12-14T02:10:39Z,4370000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:3),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,437.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
439,PT05M04.00S,2021-12-14T02:10:45.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.719448094612352,54.166666666666664,1610612737,85,71,2021-12-14T02:10:51Z,4380000,-21.0,95.0,1,left,T. Young 9' driving floating Jump Shot (28 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.75,Made,,,,,,,28.0,,,,,,,,,,,,
440,PT04M48.00S,2021-12-14T02:11:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,90.22667542706965,40.44117647058824,1610612745,85,71,2021-12-14T02:11:09Z,4390000,-48.0,39.0,1,right,MISS K. Martin Jr. 6' driving Layup,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M43.00S,2021-12-14T02:11:06.0Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,85,71,2021-12-14T02:11:06Z,4400000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,440.0,,,,,,,,,,,,,3.0,1.0,2.0,,,
442,PT04M43.00S,2021-12-14T02:11:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612745,85,73,2021-12-14T02:11:06Z,4410000,0.0,0.0,1,right,K. Martin Jr. tip Layup (6 PTS),[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
443,PT04M29.00S,2021-12-14T02:11:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.389618922470433,49.26470588235294,1610612737,87,73,2021-12-14T02:11:25Z,4420000,4.0,8.0,1,left,C. Capela alley-oop Layup (10 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.85,Made,,,,,,,10.0,,,,T. Young,1629027.0,6.0,,,,,,
445,PT04M16.00S,2021-12-14T02:11:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,90.22667542706965,42.8921568627451,1610612745,87,75,2021-12-14T02:11:39Z,4440000,-36.0,39.0,1,right,C. Wood driving Layup (12 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,5.3,Made,,,,,,,12.0,,,,,,,,,,,,
446,PT04M15.00S,2021-12-14T02:11:38.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,87,75,2021-12-14T02:11:38Z,4450000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M15.00S,2021-12-14T02:13:59.8Z,3,REGULAR,substitution,out,[],1627789,,,1610612737,87,75,2021-12-14T02:14:13Z,4460000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M15.00S,2021-12-14T02:13:59.8Z,3,REGULAR,substitution,out,[],203991,,,1610612737,87,75,2021-12-14T02:14:13Z,4470000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M15.00S,2021-12-14T02:13:59.8Z,3,REGULAR,substitution,in,[],203476,,,1610612737,87,75,2021-12-14T02:14:13Z,4480000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M15.00S,2021-12-14T02:13:59.8Z,3,REGULAR,substitution,in,[],1629629,,,1610612737,87,75,2021-12-14T02:14:13Z,4490000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M01.00S,2021-12-14T02:14:43.1Z,3,REGULAR,3pt,Jump Shot,[],203476,32.40801576872536,55.14705882352941,1610612737,90,75,2021-12-14T02:14:48Z,4500000,-26.0,252.0,1,left,G. Dieng 25' 3PT  (6 PTS) (K. Huerter 3 AST),"[203476, 1628989]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,25.34,Made,,,,,,,6.0,,,,K. Huerter,1628989.0,3.0,,,,,,
453,PT03M43.00S,2021-12-14T02:15:01.7Z,3,REGULAR,3pt,Jump Shot,[],201569,67.62483574244416,36.029411764705884,1610612745,90,75,2021-12-14T02:15:08Z,4520000,-70.0,252.0,1,right,MISS E. Gordon 26' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
