actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
367,PT07M43.00S,2022-01-27T01:55:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,93.11760840998686,50.245098039215684,1610612758,81,58,2022-01-27T01:55:32Z,3660000,1.0,12.0,1,right,R. Holmes putback Layup (8 PTS),[1626158],1610612758.0,SAC,putback,,,Holmes,R. Holmes,,,,,,,,,,,1.23,Made,,,,,,,8.0,,,,,
368,PT07M26.00S,2022-01-27T01:55:45.0Z,3,REGULAR,turnover,lost ball,[],1629631,,,1610612737,81,58,2022-01-27T01:55:49Z,3670000,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 1630169]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,1.0,,,,,,,,,,,,,Haliburton,1630169.0
369,PT07M26.00S,2022-01-27T01:55:45.0Z,3,REGULAR,steal,,[],1630169,,,1610612758,81,58,2022-01-27T01:55:47Z,3680000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M22.00S,2022-01-27T01:55:49.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630169,67.62483574244416,47.549019607843135,1610612758,81,58,2022-01-27T01:55:54Z,3690000,-12.0,252.0,1,right,MISS T. Haliburton 25' running 3PT,[1630169],1610612758.0,SAC,running,,,Haliburton,T. Haliburton,,,,,,,,,,,25.21,Missed,,,,,,,,,,,,
371,PT07M19.00S,2022-01-27T01:55:52.2Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,81,58,2022-01-27T01:55:54Z,3700000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,370.0,6.0,4.0,2.0,,,,,,
372,PT07M13.00S,2022-01-27T01:55:58.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1628381,7.703679369250986,57.107843137254896,1610612737,83,58,2022-01-27T01:56:13Z,3710000,-36.0,20.0,1,left,J. Collins turnaround Jump Shot (7 PTS) (K. Huerter 1 AST),"[1628381, 1628989]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,,,,,,,4.07,Made,,,,,,,7.0,K. Huerter,1628989.0,1.0,,
374,PT07M13.00S,2022-01-27T01:56:04.6Z,3,REGULAR,violation,defensive goaltending,[],1628963,,,1610612737,83,58,2022-01-27T01:56:13Z,3730000,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,1628172.0,,,,,,,,,,,,,,,,,,,
375,PT07M04.00S,2022-01-27T01:56:40.5Z,3,REGULAR,foul,personal,[],1629631,,,1610612758,83,58,2022-01-27T01:57:24Z,3740000,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 1626158]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,204059.0,3.0,0.0,Holmes,1626158.0,,,,,,,,,,,,,,,
377,PT07M04.00S,2022-01-27T01:56:47.6Z,3,REGULAR,substitution,out,[],1626158,,,1610612758,83,58,2022-01-27T01:56:50Z,3760000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M04.00S,2022-01-27T01:56:47.6Z,3,REGULAR,substitution,in,[],203458,,,1610612758,83,58,2022-01-27T01:56:50Z,3770000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M57.00S,2022-01-27T01:57:13.1Z,3,REGULAR,turnover,traveling,[],1627741,,,1610612758,83,58,2022-01-27T01:57:19Z,3780000,,,0,,B. Hield traveling TURNOVER (2 TO),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,204059.0,,,,,2.0,,,,,,,,,,,,,,
380,PT06M45.00S,2022-01-27T01:57:35.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,19.004599211563733,61.029411764705884,1610612737,83,58,2022-01-27T01:57:40Z,3790000,-55.0,126.0,1,left,MISS D. Hunter 13' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,13.76,Missed,,,,,,,,,,,,
381,PT06M43.00S,2022-01-27T01:57:37.5Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,83,58,2022-01-27T01:57:40Z,3800000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,380.0,1.0,1.0,0.0,,,,,,
382,PT06M38.00S,2022-01-27T01:57:43.6Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612758,83,58,2022-01-27T01:57:47Z,3810000,,,0,,T. Haliburton bad pass TURNOVER (4 TO),"[1630169, 1629027]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,4.0,,,,,,,,,,,,,Young,1629027.0
383,PT06M38.00S,2022-01-27T01:57:43.6Z,3,REGULAR,steal,,[],1629027,,,1610612737,83,58,2022-01-27T01:57:45Z,3820000,,,0,,T. Young STEAL (4 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M32.00S,2022-01-27T01:57:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,6.389618922470433,48.28431372549019,1610612737,85,58,2022-01-27T01:57:55Z,3830000,9.0,8.0,1,left,K. Huerter running Layup (8 PTS) (T. Young 9 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,,,,,,,1.15,Made,,,,,,,8.0,T. Young,1629027.0,9.0,,
386,PT06M21.00S,2022-01-27T01:58:01.4Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612758,85,58,2022-01-27T01:58:28Z,3850000,,,0,,D. Hunter shooting personal FOUL (4 PF) (Barnes 2 FT),"[1629631, 203084]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,1628172.0,4.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
388,PT06M21.00S,2022-01-27T01:58:33.2Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,85,59,2022-01-27T02:00:36Z,3870000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,14.0,,,,,
391,PT06M21.00S,2022-01-27T01:58:33.2Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,85,60,2022-01-27T02:00:36Z,3875000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,15.0,,,,,
389,PT06M21.00S,2022-01-27T01:58:35.0Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,85,60,2022-01-27T02:00:36Z,3880000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M21.00S,2022-01-27T01:58:35.0Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,85,60,2022-01-27T02:00:36Z,3890000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M13.00S,2022-01-27T01:58:51.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.302890932982917,44.6078431372549,1610612737,85,60,2022-01-27T02:22:11Z,3892500,27.0,63.0,1,left,MISS T. Young 6' driving floating Shot - blocked,"[1629027, 203458]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,6.86,Missed,Len,203458.0,,,,,,,,,,
514,PT06M13.00S,2022-01-27T01:58:51.9Z,3,REGULAR,block,,[],203458,,,1610612737,85,60,2022-01-27T02:21:23Z,3893750,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M13.00S,2022-01-27T01:58:51.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,85,60,2022-01-27T02:22:11Z,3894375,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,513.0,7.0,4.0,3.0,,,,,,
392,PT06M12.00S,2022-01-27T01:59:08.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,5.732588699080158,50.49019607843137,1610612737,87,60,2022-01-27T02:52:46Z,3895000,-2.0,1.0,1,left,C. Capela tip DUNK (8 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,,,,,,,0.29,Made,,,,,,,8.0,,,,,
394,PT05M55.00S,2022-01-27T01:59:17.5Z,3,REGULAR,3pt,Jump Shot,[],1628963,97.05978975032852,95.09803921568627,1610612758,87,60,2022-01-27T01:59:21Z,3930000,225.0,-25.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,22.69,Missed,,,,,,,,,,,,
395,PT05M52.00S,2022-01-27T01:59:20.5Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,87,60,2022-01-27T01:59:21Z,3940000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,394.0,3.0,3.0,0.0,,,,,,
396,PT05M49.00S,2022-01-27T01:59:23.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,41.475032851511166,67.40196078431373,1610612737,90,60,2022-01-27T02:01:31Z,3950000,-87.0,337.0,1,left,T. Young 34' 3PT running pullup (17 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,,,,,,,34.84,Made,,,,,,,17.0,,,,,
397,PT05M48.00S,2022-01-27T01:59:30.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,90,60,2022-01-27T01:59:30Z,3960000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M48.00S,2022-01-27T02:01:49.2Z,3,REGULAR,substitution,out,[],1628963,,,1610612758,90,60,2022-01-27T02:02:09Z,3970000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M48.00S,2022-01-27T02:01:49.2Z,3,REGULAR,substitution,in,[],203090,,,1610612758,90,60,2022-01-27T02:02:09Z,3980000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M33.00S,2022-01-27T02:02:37.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,86.41590013140605,96.32352941176471,1610612758,90,60,2022-01-27T02:02:42Z,3990000,232.0,75.0,1,right,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,24.35,Missed,,,,,,,,,,,,
401,PT05M29.00S,2022-01-27T02:02:41.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,90,60,2022-01-27T02:02:42Z,4000000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,400.0,5.0,5.0,0.0,,,,,,
402,PT05M17.00S,2022-01-27T02:02:52.1Z,3,REGULAR,3pt,Jump Shot,[],1629027,34.90473061760841,61.76470588235294,1610612737,90,60,2022-01-27T02:02:56Z,4010000,-59.0,276.0,1,left,MISS T. Young 28' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,28.18,Missed,,,,,,,,,,,,
403,PT05M14.00S,2022-01-27T02:02:55.1Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,90,60,2022-01-27T02:02:56Z,4020000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,402.0,2.0,2.0,0.0,,,,,,
404,PT05M04.00S,2022-01-27T02:03:05.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,81.68528252299606,57.59803921568627,1610612758,90,62,2022-01-27T02:03:10Z,4030000,38.0,120.0,1,right,B. Hield 12' step back Jump Shot (6 PTS) (T. Haliburton 7 AST),"[1627741, 1630169]",1610612758.0,SAC,step back,,,Hield,B. Hield,,,,,,,,,,,12.56,Made,,,,,,,6.0,T. Haliburton,1630169.0,7.0,,
406,PT04M50.00S,2022-01-27T02:03:20.4Z,3,REGULAR,foul,personal,[],1627741,,,1610612737,90,62,2022-01-27T02:03:29Z,4050000,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 1629027]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,203177.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
408,PT04M50.00S,2022-01-27T02:03:45.3Z,3,REGULAR,substitution,out,[],1630169,,,1610612737,90,62,2022-01-27T02:03:48Z,4070000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M50.00S,2022-01-27T02:03:45.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612737,90,62,2022-01-27T02:03:48Z,4080000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M41.00S,2022-01-27T02:04:06.2Z,3,REGULAR,2pt,Jump Shot,[],1629027,7.5722733245729295,23.52941176470588,1610612737,90,62,2022-01-27T02:04:11Z,4090000,132.0,19.0,1,left,MISS T. Young 13' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,,13.37,Missed,,,,,,,,,,,,
411,PT04M36.00S,2022-01-27T02:04:11.2Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,90,62,2022-01-27T02:04:11Z,4100000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,410.0,2.0,2.0,0.0,,,,,,
412,PT04M29.00S,2022-01-27T02:04:17.5Z,3,REGULAR,3pt,Jump Shot,[],1627741,74.98357424441524,15.441176470588236,1610612758,90,62,2022-01-27T02:04:22Z,4110000,-173.0,183.0,1,right,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,,,,,25.15,Missed,,,,,,,,,,,,
413,PT04M26.00S,2022-01-27T02:04:20.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,90,62,2022-01-27T02:04:22Z,4120000,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,412.0,8.0,5.0,3.0,,,,,,
414,PT04M15.00S,2022-01-27T02:04:31.7Z,3,REGULAR,3pt,Jump Shot,[],1628381,26.10052562417871,13.725490196078432,1610612737,90,62,2022-01-27T02:04:36Z,4130000,181.0,193.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,26.47,Missed,,,,,,,,,,,,
415,PT04M12.00S,2022-01-27T02:04:34.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,90,62,2022-01-27T02:04:34Z,4140000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,414.0,5.0,5.0,0.0,,,,,,
416,PT04M02.00S,2022-01-27T02:04:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626153,,,1610612758,90,62,2022-01-27T02:05:34Z,4150000,,,0,,D. Wright personal FOUL (1 PF) (Len 2 FT),"[1626153, 203458]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,204059.0,1.0,0.0,Len,203458.0,,,,,,,,,,,,,,,
418,PT04M02.00S,2022-01-27T02:05:37.1Z,3,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,90,63,2022-01-27T02:05:37Z,4170000,,,0,,A. Len Free Throw 1 of 2 (1 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Made,,,,,,,1.0,,,,,
419,PT04M02.00S,2022-01-27T02:05:52.6Z,3,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,90,64,2022-01-27T02:05:52Z,4180000,,,0,,A. Len Free Throw 2 of 2 (2 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Made,,,,,,,2.0,,,,,
420,PT03M39.00S,2022-01-27T02:06:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,15.588042049934298,43.13725490196079,1610612737,90,64,2022-01-27T02:06:23Z,4190000,34.0,94.0,1,left,MISS K. Huerter 10' driving floating Shot,[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,,,,,,,10.01,Missed,,,,,,,,,,,,
421,PT03M36.00S,2022-01-27T02:06:21.2Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,90,64,2022-01-27T02:06:23Z,4200000,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,420.0,6.0,6.0,0.0,,,,,,
422,PT03M28.00S,2022-01-27T02:06:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.59855453350855,49.754901960784316,1610612758,90,66,2022-01-27T02:06:35Z,4210000,-1.0,64.0,1,right,H. Barnes 6' driving floating Jump Shot (17 PTS),[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,,,,,,,6.41,Made,,,,,,,17.0,,,,,
423,PT03M28.00S,2022-01-27T02:06:35.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628381,,,1610612758,90,66,2022-01-27T02:07:01Z,4220000,,,0,,J. Collins shooting personal FOUL (1 PF) (Barnes 1 FT),"[1628381, 203084]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,1628172.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
425,PT03M28.00S,2022-01-27T02:06:40.2Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,90,66,2022-01-27T02:06:44Z,4240000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M28.00S,2022-01-27T02:06:40.2Z,3,REGULAR,substitution,in,[],203992,,,1610612758,90,66,2022-01-27T02:06:44Z,4250000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M28.00S,2022-01-27T02:07:02.5Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,90,67,2022-01-27T02:07:02Z,4260000,,,0,,H. Barnes Free Throw 1 of 1 (18 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,18.0,,,,,
428,PT03M16.00S,2022-01-27T02:07:14.4Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,90,67,2022-01-27T02:07:18Z,4270000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 203458]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,4.0,,,,,,,,,,,,,Len,203458.0
429,PT03M16.00S,2022-01-27T02:07:14.4Z,3,REGULAR,steal,,[],203458,,,1610612758,90,67,2022-01-27T02:22:26Z,4280000,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M14.00S,2022-01-27T02:07:17.4Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612758,90,67,2022-01-27T02:07:22Z,4290000,,,0,,B. Hield lost ball TURNOVER (3 TO),"[1627741, 1626153]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,3.0,,,,,,,,,,,,,Wright,1626153.0
431,PT03M14.00S,2022-01-27T02:07:17.4Z,3,REGULAR,steal,,[],1626153,,,1610612737,90,67,2022-01-27T02:07:20Z,4300000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M04.00S,2022-01-27T02:07:27.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,5.469776609724048,49.26470588235294,1610612737,92,67,2022-01-27T02:07:31Z,4310000,4.0,-1.0,1,left,J. Collins alley-oop DUNK (9 PTS) (T. Young 10 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,,,,,,0.39,Made,,,,,,,9.0,T. Young,1629027.0,10.0,,
434,PT02M41.00S,2022-01-27T02:07:49.5Z,3,REGULAR,2pt,Jump Shot,[],1630558,89.56964520367937,25.735294117647058,1610612758,92,69,2022-01-27T02:07:55Z,4330000,-121.0,46.0,1,right,D. Mitchell 12' pullup Jump Shot (15 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,,12.96,Made,,,,,,,15.0,,,,,
435,PT02M41.00S,2022-01-27T02:07:55.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,92,69,2022-01-27T02:07:55Z,4340000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M41.00S,2022-01-27T02:09:09.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,92,69,2022-01-27T02:09:27Z,4350000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M41.00S,2022-01-27T02:09:09.2Z,3,REGULAR,substitution,in,[],201568,,,1610612737,92,69,2022-01-27T02:09:27Z,4360000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M41.00S,2022-01-27T02:09:30.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,92,69,2022-01-27T02:09:43Z,4370000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
439,PT02M26.00S,2022-01-27T02:09:44.6Z,3,REGULAR,turnover,bad pass,[],203992,,,1610612737,92,69,2022-01-27T02:09:48Z,4380000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 203090]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,1.0,,,,,,,,,,,,,Harkless,203090.0
440,PT02M26.00S,2022-01-27T02:09:44.6Z,3,REGULAR,steal,,[],203090,,,1610612758,92,69,2022-01-27T02:09:46Z,4390000,,,0,,M. Harkless STEAL (1 STL),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M19.00S,2022-01-27T02:09:51.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,93.11760840998686,49.754901960784316,1610612758,92,71,2022-01-27T02:09:56Z,4400000,-1.0,12.0,1,right,H. Barnes driving reverse Layup (20 PTS),[203084],1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,,,,,,,1.23,Made,,,,,,,20.0,,,,,
442,PT01M59.00S,2022-01-27T02:10:11.8Z,3,REGULAR,3pt,Jump Shot,[],203992,19.92444152431012,8.088235294117647,1610612737,92,71,2022-01-27T02:10:16Z,4410000,210.0,135.0,1,left,MISS B. Bogdanovic 24' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,24.92,Missed,,,,,,,,,,,,
443,PT01M56.00S,2022-01-27T02:10:14.8Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,92,71,2022-01-27T02:10:16Z,4420000,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,442.0,3.0,3.0,0.0,,,,,,
444,PT01M51.00S,2022-01-27T02:10:19.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,88.78120893561103,49.754901960784316,1610612758,92,71,2022-01-27T02:10:26Z,4430000,-1.0,53.0,1,right,MISS H. Barnes driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,,,,,,,5.3,Missed,,,,,,,,,,,,
445,PT01M48.00S,2022-01-27T02:10:22.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,92,71,2022-01-27T02:10:26Z,4440000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,444.0,6.0,6.0,0.0,,,,,,
446,PT01M43.00S,2022-01-27T02:10:27.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,6.521024967148489,48.529411764705884,1610612737,92,71,2022-01-27T02:10:34Z,4450000,7.0,9.0,1,left,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,,,,,,,1.15,Missed,,,,,,,,,,,,
447,PT01M41.00S,2022-01-27T02:10:29.5Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,92,71,2022-01-27T02:10:34Z,4460000,,,0,,A. Len REBOUND (Off:0 Def:4),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,446.0,4.0,4.0,0.0,,,,,,
448,PT01M36.00S,2022-01-27T02:10:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.64323258869908,46.81372549019608,1610612758,92,73,2022-01-27T02:10:41Z,4470000,-16.0,7.0,1,right,B. Hield driving Layup (8 PTS) (D. Mitchell 3 AST),"[1627741, 1630558]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,,,,,,,1.75,Made,,,,,,,8.0,D. Mitchell,1630558.0,3.0,,
451,PT01M24.00S,2022-01-27T02:10:49.1Z,3,REGULAR,foul,personal,[],1630558,,,1610612737,92,73,2022-01-27T02:22:42Z,4490000,,,0,,D. Mitchell personal FOUL (4 PF),"[1630558, 1628381]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,204059.0,4.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
