actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
528,PT08M37.00S,2022-04-01T01:30:15.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,12.565703022339028,43.627450980392155,1610612737,109,83,2022-04-01T01:30:21Z,5240000,32.0,66.0,1,left,O. Okongwu 7' turnaround Hook (12 PTS) (D. Gallinari 3 AST),"[1630168, 201568]",1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,,,,7.29,Made,12.0,D. Gallinari,201568.0,3.0,,,,,,,,,,,,
530,PT08M25.00S,2022-04-01T01:30:27.2Z,4,REGULAR,turnover,bad pass,[],1629164,,,1610612739,109,83,2022-04-01T01:30:34Z,5260000,,,0,,B. Goodwin bad pass TURNOVER (1 TO),"[1629164, 1628989]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,1.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,,
531,PT08M25.00S,2022-04-01T01:30:27.2Z,4,REGULAR,steal,,[],1628989,,,1610612737,109,83,2022-04-01T01:30:29Z,5270000,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M22.00S,2022-04-01T01:30:33.6Z,4,REGULAR,foul,personal,['2freethrow'],1629685,,,1610612737,109,83,2022-04-01T01:30:54Z,5280000,,,0,,D. Windler shooting personal FOUL (1 PF) (Huerter 2 FT),"[1629685, 1628989]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Huerter,1628989.0,
534,PT08M22.00S,2022-04-01T01:30:57.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628989,,,1610612737,110,83,2022-04-01T01:30:57Z,5300000,,,0,,K. Huerter Free Throw 1 of 2 (22 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
535,PT08M22.00S,2022-04-01T01:31:11.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628989,,,1610612737,111,83,2022-04-01T01:31:11Z,5310000,,,0,,K. Huerter Free Throw 2 of 2 (23 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
536,PT08M02.00S,2022-04-01T01:31:35.0Z,4,REGULAR,3pt,Jump Shot,[],1629164,93.24901445466492,2.941176470588235,1610612739,111,83,2022-04-01T01:31:40Z,5320000,-235.0,11.0,1,right,MISS B. Goodwin 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,23.56,Missed,,,,,,,,,,,,,,,,
537,PT07M59.00S,2022-04-01T01:31:38.0Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,111,83,2022-04-01T01:31:40Z,5330000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,536.0,2.0,2.0,0.0,,,,,,,,
538,PT07M55.00S,2022-04-01T01:31:42.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203992,5.601182654402102,96.07843137254902,1610612737,114,83,2022-04-01T01:31:49Z,5340000,-230.0,0.0,1,left,B. Bogdanovic 3PT running (11 PTS) (K. Huerter 2 AST),"[203992, 1628989]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,,,,23.04,Made,11.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,
540,PT07M43.00S,2022-04-01T01:31:54.1Z,4,REGULAR,3pt,Jump Shot,[],1629685,74.32654402102497,83.82352941176471,1610612739,114,83,2022-04-01T01:32:00Z,5360000,169.0,189.0,1,right,MISS D. Windler 25' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,25.35,Missed,,,,,,,,,,,,,,,,
541,PT07M38.00S,2022-04-01T01:31:59.1Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,114,83,2022-04-01T01:32:00Z,5370000,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,540.0,9.0,7.0,2.0,,,,,,,,
542,PT07M24.00S,2022-04-01T01:32:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.389618922470433,46.568627450980394,1610612737,114,83,2022-04-01T01:32:38Z,5380000,17.0,8.0,1,left,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,1.88,Missed,,,,,,,,,,,,,,,,
544,PT07M23.00S,2022-04-01T01:32:13.8Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,114,83,2022-04-01T01:32:38Z,5400000,,,0,,O. Okongwu REBOUND (Off:3 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,542.0,10.0,7.0,3.0,,,,,,,,
545,PT07M23.00S,2022-04-01T01:32:19.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,116,83,2022-04-01T01:32:19Z,5410000,0.0,0.0,1,left,O. Okongwu tip Layup (14 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,
546,PT07M23.00S,2022-04-01T01:32:28.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,116,83,2022-04-01T01:32:28Z,5420000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M23.00S,2022-04-01T01:34:29.7Z,4,REGULAR,substitution,out,[],203992,,,1610612739,116,83,2022-04-01T01:34:56Z,5430000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M23.00S,2022-04-01T01:34:29.7Z,4,REGULAR,substitution,in,[],1628995,,,1610612739,116,83,2022-04-01T01:34:56Z,5440000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M09.00S,2022-04-01T01:35:29.2Z,4,REGULAR,2pt,Jump Shot,[],1630205,77.87450722733246,25.735294117647058,1610612739,116,85,2022-04-01T01:35:35Z,5450000,-121.0,155.0,1,right,L. Stevens 19' step back Jump Shot (6 PTS) (C. Osman 4 AST),"[1630205, 1626224]",1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,,,,19.72,Made,6.0,C. Osman,1626224.0,4.0,,,,,,,,,,,,
551,PT06M42.00S,2022-04-01T01:35:55.5Z,4,REGULAR,2pt,Jump Shot,[],201568,3.4986859395532193,24.754901960784316,1610612737,116,85,2022-04-01T01:36:01Z,5470000,126.0,-20.0,1,left,MISS D. Gallinari 12' turnaround fadeaway Shot,[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,,,,12.77,Missed,,,,,,,,,,,,,,,,
552,PT06M40.00S,2022-04-01T01:35:57.5Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,116,85,2022-04-01T01:36:01Z,5480000,,,0,,B. Goodwin REBOUND (Off:0 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,551.0,2.0,2.0,0.0,,,,,,,,
553,PT06M32.00S,2022-04-01T01:36:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,93.11760840998686,47.30392156862745,1610612739,116,85,2022-04-01T01:36:12Z,5490000,-13.0,12.0,1,right,MISS M. Brown alley-oop Layup,[1629650],1610612739.0,CLE,alley-oop,,,Brown,M. Brown,,,,,,,,1.82,Missed,,,,,,,,,,,,,,,,
554,PT06M31.00S,2022-04-01T01:36:06.5Z,4,REGULAR,rebound,offensive,[],1629650,,,1610612739,116,85,2022-04-01T01:36:12Z,5500000,,,0,,M. Brown REBOUND (Off:4 Def:8),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,553.0,12.0,8.0,4.0,,,,,,,,
555,PT06M31.00S,2022-04-01T01:36:11.0Z,4,REGULAR,foul,personal,['2freethrow'],1628995,,,1610612739,116,85,2022-04-01T01:36:31Z,5510000,,,0,,K. Knox II shooting personal FOUL (1 PF) (Brown 2 FT),"[1628995, 1629650]",1610612737.0,ATL,shooting,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Brown,1629650.0,
557,PT06M31.00S,2022-04-01T01:36:34.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629650,,,1610612739,116,86,2022-04-01T01:36:34Z,5530000,,,0,,M. Brown Free Throw 1 of 2 (14 PTS),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
558,PT06M31.00S,2022-04-01T01:36:35.8Z,4,REGULAR,substitution,out,[],1628989,,,1610612739,116,86,2022-04-01T01:36:45Z,5540000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M31.00S,2022-04-01T01:36:35.8Z,4,REGULAR,substitution,out,[],201568,,,1610612739,116,86,2022-04-01T01:36:45Z,5550000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M31.00S,2022-04-01T01:36:35.8Z,4,REGULAR,substitution,in,[],203476,,,1610612739,116,86,2022-04-01T01:36:45Z,5560000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M31.00S,2022-04-01T01:36:35.8Z,4,REGULAR,substitution,in,[],1627789,,,1610612739,116,86,2022-04-01T01:36:45Z,5570000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M31.00S,2022-04-01T01:36:56.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629650,,,1610612739,116,87,2022-04-01T01:36:56Z,5580000,,,0,,M. Brown Free Throw 2 of 2 (15 PTS),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
563,PT06M17.00S,2022-04-01T01:37:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,5.863994743758213,51.71568627450981,1610612737,116,87,2022-04-01T01:37:19Z,5590000,-9.0,3.0,1,left,MISS T. Luwawu-Cabarrot driving Layup - blocked,"[1627789, 1626224]",1610612737.0,ATL,driving,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,0.9,Missed,,,,,,,,,Osman,1626224.0,,,,,,
564,PT06M17.00S,2022-04-01T01:37:13.7Z,4,REGULAR,block,,[],1626224,,,1610612737,116,87,2022-04-01T01:37:16Z,5600000,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M14.00S,2022-04-01T01:37:16.7Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612739,116,87,2022-04-01T01:37:19Z,5610000,,,0,,M. Brown REBOUND (Off:4 Def:9),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,563.0,13.0,9.0,4.0,,,,,,,,
566,PT06M12.00S,2022-04-01T01:37:19.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1629164,91.67214191852825,48.77450980392157,1610612739,116,87,2022-04-01T01:37:33Z,5620000,-6.0,26.0,1,right,MISS B. Goodwin bank Hook,[1629164],1610612739.0,CLE,bank,,,Goodwin,B. Goodwin,,,,,,,,2.65,Missed,,,,,,,,,,,,,,,,
567,PT06M08.00S,2022-04-01T01:37:22.4Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612737,116,87,2022-04-01T01:37:22Z,5630000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,566.0,1.0,1.0,0.0,,,,,,,,
568,PT06M02.00S,2022-04-01T01:37:28.9Z,4,REGULAR,3pt,Jump Shot,[],203476,31.488173455978973,55.63725490196079,1610612737,116,87,2022-04-01T01:37:36Z,5640000,-28.0,243.0,1,left,MISS G. Dieng 24' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,24.51,Missed,,,,,,,,,,,,,,,,
569,PT05M58.00S,2022-04-01T01:37:32.9Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,116,87,2022-04-01T01:37:36Z,5650000,,,0,,L. Stevens REBOUND (Off:1 Def:7),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,568.0,8.0,7.0,1.0,,,,,,,,
570,PT05M52.00S,2022-04-01T01:37:38.7Z,4,REGULAR,turnover,lost ball,[],1626224,,,1610612739,116,87,2022-04-01T01:37:46Z,5660000,,,0,,C. Osman lost ball TURNOVER (3 TO),"[1626224, 1626153]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,3.0,Wright,1626153.0,,,,,,,,,,,,,,,,,,
571,PT05M52.00S,2022-04-01T01:37:38.7Z,4,REGULAR,steal,,[],1626153,,,1610612737,116,87,2022-04-01T01:37:41Z,5670000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M48.00S,2022-04-01T01:37:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627789,5.601182654402102,49.50980392156863,1610612737,118,87,2022-04-01T01:37:53Z,5680000,2.0,0.0,1,left,T. Luwawu-Cabarrot running Layup (12 PTS),[1627789],1610612737.0,ATL,running,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,0.25,Made,12.0,,,,,,,,,,,,,,,
573,PT05M26.00S,2022-04-01T01:38:04.6Z,4,REGULAR,3pt,Jump Shot,[],1630205,81.42247043363994,5.637254901960785,1610612739,118,87,2022-04-01T01:38:09Z,5690000,-222.0,122.0,1,right,MISS L. Stevens 25' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,25.32,Missed,,,,,,,,,,,,,,,,
574,PT05M23.00S,2022-04-01T01:38:07.6Z,4,REGULAR,rebound,defensive,[],203476,,,1610612737,118,87,2022-04-01T01:38:09Z,5700000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,573.0,1.0,1.0,0.0,,,,,,,,
575,PT05M16.00S,2022-04-01T01:38:14.3Z,4,REGULAR,3pt,Jump Shot,[],203476,32.802233902759525,47.05882352941176,1610612737,118,87,2022-04-01T01:38:21Z,5710000,15.0,256.0,1,left,MISS G. Dieng 25' pullup 3PT,[203476],1610612737.0,ATL,pullup,,,Dieng,G. Dieng,,,,,,,,25.62,Missed,,,,,,,,,,,,,,,,
576,PT05M12.00S,2022-04-01T01:38:19.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,118,87,2022-04-01T01:38:19Z,5720000,,,0,,O. Okongwu REBOUND (Off:4 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,575.0,11.0,7.0,4.0,,,,,,,,
577,PT05M11.00S,2022-04-01T01:38:21.5Z,4,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612737,118,87,2022-04-01T01:38:42Z,5730000,,,0,,C. Osman shooting personal FOUL (3 PF) (Okongwu 2 FT),"[1626224, 1630168]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Okongwu,1630168.0,
579,PT05M11.00S,2022-04-01T01:38:45.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,118,87,2022-04-01T01:38:45Z,5750000,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Missed,,,,,,,,,,,,,,,,
580,PT05M11.00S,2022-04-01T01:38:45.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,118,87,2022-04-01T01:38:45Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,579.0,,,,,,,,,,,
581,PT05M11.00S,2022-04-01T01:38:46.2Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,118,87,2022-04-01T01:38:52Z,5770000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M11.00S,2022-04-01T01:38:46.2Z,4,REGULAR,substitution,out,[],1629650,,,1610612737,118,87,2022-04-01T01:38:52Z,5780000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M11.00S,2022-04-01T01:38:46.2Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,118,87,2022-04-01T01:38:52Z,5790000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M11.00S,2022-04-01T01:38:46.2Z,4,REGULAR,substitution,in,[],202334,,,1610612737,118,87,2022-04-01T01:38:52Z,5800000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M11.00S,2022-04-01T01:39:03.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,119,87,2022-04-01T01:39:03Z,5810000,,,0,,O. Okongwu Free Throw 2 of 2 (15 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
586,PT04M55.00S,2022-04-01T01:39:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.24901445466492,50.0,1610612739,119,89,2022-04-01T01:39:30Z,5820000,0.0,11.0,1,right,C. Osman driving Layup (13 PTS),[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,,,,1.1,Made,13.0,,,,,,,,,,,,,,,
587,PT04M44.00S,2022-04-01T01:39:33.2Z,4,REGULAR,3pt,Jump Shot,[],203476,31.225361366622867,34.55882352941176,1610612737,119,89,2022-04-01T01:39:39Z,5830000,77.0,241.0,1,left,MISS G. Dieng 25' pullup 3PT,[203476],1610612737.0,ATL,pullup,,,Dieng,G. Dieng,,,,,,,,25.31,Missed,,,,,,,,,,,,,,,,
588,PT04M41.00S,2022-04-01T01:39:36.2Z,4,REGULAR,rebound,defensive,[],1626224,,,1610612739,119,89,2022-04-01T01:39:39Z,5840000,,,0,,C. Osman REBOUND (Off:3 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,587.0,6.0,3.0,3.0,,,,,,,,
589,PT04M26.00S,2022-04-01T01:39:51.8Z,4,REGULAR,3pt,Jump Shot,[],1626224,73.14388961892247,15.931372549019606,1610612739,119,92,2022-04-01T01:39:56Z,5850000,-170.0,200.0,1,right,C. Osman 26' 3PT pullup (16 PTS),[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,,26.26,Made,16.0,,,,,,,,,,,,,,,
590,PT04M10.00S,2022-04-01T01:40:11.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,119,92,2022-04-01T01:40:11Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M02.00S,2022-04-01T01:40:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,10.463206307490145,50.49019607843137,1610612737,119,92,2022-04-01T01:40:38Z,5870000,-2.0,46.0,1,left,MISS S. Mays driving Layup - blocked,"[1630219, 202334]",1610612737.0,ATL,driving,,,Mays,S. Mays,,,,,,,,4.6,Missed,,,,,,,,,Davis,202334.0,,,,,,
592,PT04M02.00S,2022-04-01T01:40:26.7Z,4,REGULAR,block,,[],202334,,,1610612737,119,92,2022-04-01T01:40:29Z,5880000,,,0,,E. Davis BLOCK (1 BLK),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M01.00S,2022-04-01T01:40:27.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,119,92,2022-04-01T01:40:38Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,591.0,,,,,,,,,,,
594,PT04M01.00S,2022-04-01T01:40:33.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,119,92,2022-04-01T01:40:33Z,5900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M58.00S,2022-04-01T01:40:41.6Z,4,REGULAR,foul,personal,['2freethrow'],202334,,,1610612737,119,92,2022-04-01T01:41:04Z,5910000,,,0,,E. Davis shooting personal FOUL (1 PF) (Okongwu 2 FT),"[202334, 1630168]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Okongwu,1630168.0,
597,PT03M58.00S,2022-04-01T01:41:07.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,120,92,2022-04-01T01:41:07Z,5930000,,,0,,O. Okongwu Free Throw 1 of 2 (16 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
598,PT03M58.00S,2022-04-01T01:41:20.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,121,92,2022-04-01T01:41:20Z,5940000,,,0,,O. Okongwu Free Throw 2 of 2 (17 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
599,PT03M40.00S,2022-04-01T01:41:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.72339027595268,50.49019607843137,1610612739,121,94,2022-04-01T01:41:50Z,5950000,2.0,16.0,1,right,C. Osman driving Layup (18 PTS),[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,,,,1.61,Made,18.0,,,,,,,,,,,,,,,
600,PT03M25.00S,2022-04-01T01:41:57.5Z,4,REGULAR,2pt,Jump Shot,[],1628995,23.209592641261498,24.509803921568626,1610612737,123,94,2022-04-01T01:42:02Z,5960000,127.0,166.0,1,left,K. Knox II 20' pullup Jump Shot (2 PTS) (G. Dieng 1 AST),"[1628995, 203476]",1610612737.0,ATL,pullup,,,Knox II,K. Knox II,,,,,,,,20.91,Made,2.0,G. Dieng,203476.0,1.0,,,,,,,,,,,,
602,PT03M08.00S,2022-04-01T01:42:13.4Z,4,REGULAR,3pt,Jump Shot,[],1626224,67.62483574244416,37.00980392156863,1610612739,123,97,2022-04-01T01:42:19Z,5980000,-65.0,252.0,1,right,C. Osman 26' 3PT  (21 PTS) (D. Windler 2 AST),"[1626224, 1629685]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,26.01,Made,21.0,D. Windler,1629685.0,2.0,,,,,,,,,,,,
604,PT02M51.00S,2022-04-01T01:42:31.1Z,4,REGULAR,3pt,Jump Shot,[],203476,30.436925098554536,65.44117647058823,1610612737,126,97,2022-04-01T01:42:36Z,6000000,-77.0,234.0,1,left,G. Dieng 24' 3PT  (3 PTS) (S. Mays 1 AST),"[203476, 1630219]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,24.6,Made,3.0,S. Mays,1630219.0,1.0,,,,,,,,,,,,
606,PT02M37.00S,2022-04-01T01:42:47.3Z,4,REGULAR,foul,personal,[],203476,,,1610612739,126,97,2022-04-01T01:42:54Z,6020000,,,0,,G. Dieng personal FOUL (1 PF),"[203476, 1626224]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Osman,1626224.0,
608,PT02M30.00S,2022-04-01T01:45:51.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629685,92.59198423127464,50.0,1610612739,126,99,2022-04-01T01:46:00Z,6040000,0.0,17.0,1,right,D. Windler driving DUNK (2 PTS) (L. Stevens 1 AST),"[1629685, 1630205]",1610612739.0,CLE,driving,,,Windler,D. Windler,,,,,,,,1.71,Made,2.0,L. Stevens,1630205.0,1.0,,,,,,,,,,,,
610,PT02M30.00S,2022-04-01T01:45:59.3Z,4,REGULAR,foul,personal,['1freethrow'],203476,,,1610612739,126,99,2022-04-01T01:46:11Z,6060000,,,0,,G. Dieng shooting personal FOUL (2 PF) (Windler 1 FT),"[203476, 1629685]",1610612737.0,ATL,shooting,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Windler,1629685.0,
612,PT02M30.00S,2022-04-01T01:46:12.5Z,4,REGULAR,freethrow,1 of 1,[],1629685,,,1610612739,126,100,2022-04-01T01:46:12Z,6080000,,,0,,D. Windler Free Throw 1 of 1 (3 PTS),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
613,PT02M15.00S,2022-04-01T01:46:28.3Z,4,REGULAR,3pt,Jump Shot,[],1628995,21.632720105124836,9.313725490196079,1610612737,126,100,2022-04-01T01:46:36Z,6090000,203.0,151.0,1,left,MISS K. Knox II 25' 3PT,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,25.32,Missed,,,,,,,,,,,,,,,,
614,PT02M13.00S,2022-04-01T01:46:30.3Z,4,REGULAR,rebound,defensive,[],202334,,,1610612739,126,100,2022-04-01T01:46:36Z,6100000,,,0,,E. Davis REBOUND (Off:0 Def:1),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,613.0,1.0,1.0,0.0,,,,,,,,
615,PT02M04.00S,2022-04-01T01:46:39.1Z,4,REGULAR,3pt,Jump Shot,[],1629685,85.23324572930355,4.166666666666666,1610612739,126,100,2022-04-01T01:46:44Z,6110000,-229.0,86.0,1,right,MISS D. Windler 24' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,24.49,Missed,,,,,,,,,,,,,,,,
