actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
357,PT07M40.00S,2022-02-01T01:54:03.7Z,3,REGULAR,2pt,Jump Shot,[],1629631,23.340998685939553,30.88235294117647,1610612737,61,58,2022-02-01T01:54:10Z,3540000,96.0,167.0,1,left,D. Hunter 19' Jump Shot (13 PTS) (C. Capela 1 AST),"[1629631, 203991]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,19.23,Made,,,,,13.0,C. Capela,203991.0,1.0,,,,,,,,,,
359,PT07M26.00S,2022-02-01T01:54:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,80.89684625492772,41.42156862745098,1610612761,61,60,2022-02-01T01:54:23Z,3560000,-43.0,127.0,1,right,P. Siakam 13' pullup Jump Shot (15 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,13.41,Made,,,,,15.0,,,,,,,,,,,,,
360,PT06M57.00S,2022-02-01T01:54:47.7Z,3,REGULAR,turnover,lost ball,[],1629631,,,1610612737,61,60,2022-02-01T01:54:59Z,3570000,,,0,,D. Hunter lost ball TURNOVER (3 TO),"[1629631, 1627783]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,3.0,,,,,Siakam,1627783.0,,
361,PT06M57.00S,2022-02-01T01:54:47.7Z,3,REGULAR,steal,,[],1627783,,,1610612761,61,60,2022-02-01T02:03:23Z,3580000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M51.00S,2022-02-01T01:54:53.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,91.67214191852825,49.754901960784316,1610612761,61,60,2022-02-01T01:55:06Z,3590000,-1.0,26.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
363,PT06M45.00S,2022-02-01T01:54:58.6Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,61,60,2022-02-01T01:54:58Z,3600000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,362.0,3.0,3.0,0.0,,,,,,,,,,,,,,
364,PT06M37.00S,2022-02-01T01:55:07.2Z,3,REGULAR,2pt,Jump Shot,[],1628381,8.09789750328515,73.77450980392157,1610612737,61,60,2022-02-01T01:55:20Z,3610000,-119.0,24.0,1,left,MISS J. Collins 12' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,
365,PT06M34.00S,2022-02-01T01:55:10.2Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,61,60,2022-02-01T01:55:20Z,3620000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,364.0,4.0,4.0,0.0,,,,,,,,,,,,,,
366,PT06M28.00S,2022-02-01T01:55:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.80354796320631,55.88235294117647,1610612761,61,62,2022-02-01T01:55:24Z,3630000,29.0,25.0,1,right,S. Barnes driving Layup (6 PTS) (F. VanVleet 6 AST),"[1630567, 1627832]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,3.83,Made,,,,,6.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,
368,PT06M28.00S,2022-02-01T01:55:22.6Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612761,61,62,2022-02-01T01:55:41Z,3650000,,,0,,J. Collins shooting personal FOUL (2 PF) (Barnes 1 FT),"[1628381, 1630567]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,101284.0,,2.0,0.0,Barnes,1630567.0,,,,
370,PT06M28.00S,2022-02-01T01:55:44.1Z,3,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,61,63,2022-02-01T01:55:44Z,3670000,,,0,,S. Barnes Free Throw 1 of 1 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
371,PT06M21.00S,2022-02-01T01:55:55.1Z,3,REGULAR,foul,offensive,[],1628989,,,1610612737,61,63,2022-02-01T01:56:07Z,3680000,,,0,,K. Huerter off-the-ball offensive FOUL (1 PF),"[1628989, 1629018]",1610612737.0,ATL,off-the-ball,,,Huerter,K. Huerter,,,,,,,,,,,,,,,101284.0,,1.0,0.0,Trent Jr.,1629018.0,,,,
373,PT06M21.00S,2022-02-01T01:55:55.1Z,3,REGULAR,turnover,offensive foul,[],1628989,,,1610612737,61,63,2022-02-01T01:55:55Z,3700000,,,0,,K. Huerter offensive foul TURNOVER (3 TO),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,101284.0,3.0,,,,,,,,
374,PT06M07.00S,2022-02-01T01:56:24.0Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,61,63,2022-02-01T01:56:29Z,3710000,,,0,,P. Siakam bad pass TURNOVER (4 TO),"[1627783, 1626153]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,4.0,,,,,Wright,1626153.0,,
375,PT06M07.00S,2022-02-01T01:56:24.0Z,3,REGULAR,steal,,[],1626153,,,1610612737,61,63,2022-02-01T01:56:26Z,3720000,,,0,,D. Wright STEAL (3 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M50.00S,2022-02-01T01:56:40.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,10.988830486202366,2.450980392156863,1610612737,61,63,2022-02-01T01:56:48Z,3730000,238.0,51.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,
377,PT05M47.00S,2022-02-01T01:56:43.9Z,3,REGULAR,rebound,offensive,[],1626153,,,1610612737,61,63,2022-02-01T01:56:43Z,3740000,,,0,,D. Wright REBOUND (Off:1 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,376.0,4.0,3.0,1.0,,,,,,,,,,,,,,
378,PT05M45.00S,2022-02-01T01:56:45.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629631,16.90210249671485,56.372549019607845,1610612737,63,63,2022-02-01T01:56:51Z,3750000,-32.0,106.0,1,left,D. Hunter 11' pullup Jump Shot (15 PTS) (D. Wright 7 AST),"[1629631, 1626153]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,11.11,Made,,,,,15.0,D. Wright,1626153.0,7.0,,,,,,,,,,
380,PT05M36.00S,2022-02-01T01:56:57.4Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612761,63,63,2022-02-01T01:57:24Z,3770000,,,0,,J. Collins shooting personal FOUL (3 PF) (Siakam 2 FT),"[1628381, 1627783]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,203591.0,,3.0,0.0,Siakam,1627783.0,,,,
382,PT05M36.00S,2022-02-01T01:57:30.3Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,63,64,2022-02-01T01:57:30Z,3790000,,,0,,P. Siakam Free Throw 1 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
383,PT05M36.00S,2022-02-01T01:57:31.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612761,63,64,2022-02-01T01:57:47Z,3800000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M36.00S,2022-02-01T01:57:31.4Z,3,REGULAR,substitution,out,[],1628381,,,1610612761,63,64,2022-02-01T01:57:47Z,3810000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M36.00S,2022-02-01T01:57:31.4Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,63,64,2022-02-01T01:57:47Z,3820000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M36.00S,2022-02-01T01:57:31.4Z,3,REGULAR,substitution,in,[],201568,,,1610612761,63,64,2022-02-01T01:57:47Z,3830000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M36.00S,2022-02-01T01:57:31.4Z,3,REGULAR,substitution,in,[],203992,,,1610612761,63,64,2022-02-01T01:57:47Z,3840000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M36.00S,2022-02-01T01:57:31.4Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,63,64,2022-02-01T01:57:47Z,3850000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M36.00S,2022-02-01T01:58:00.1Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,63,65,2022-02-01T01:58:00Z,3860000,,,0,,P. Siakam Free Throw 2 of 2 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
390,PT05M17.00S,2022-02-01T01:58:22.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,19.004599211563733,47.549019607843135,1610612737,65,65,2022-02-01T01:58:29Z,3870000,12.0,126.0,1,left,D. Hunter 12' pullup Jump Shot (17 PTS) (B. Bogdanovic 2 AST),"[1629631, 203992]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,12.67,Made,,,,,17.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,
392,PT04M59.00S,2022-02-01T01:58:39.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,71.82982917214193,76.9607843137255,1610612761,65,65,2022-02-01T01:58:45Z,3890000,135.0,212.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
393,PT04M56.00S,2022-02-01T01:58:42.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,65,2022-02-01T01:58:45Z,3900000,,,0,,C. Capela REBOUND (Off:1 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,392.0,8.0,7.0,1.0,,,,,,,,,,,,,,
394,PT04M50.00S,2022-02-01T01:58:49.4Z,3,REGULAR,3pt,Jump Shot,[],201568,27.283180026281208,17.401960784313726,1610612737,68,65,2022-02-01T01:58:55Z,3910000,163.0,204.0,1,left,D. Gallinari 26' 3PT  (7 PTS) (B. Bogdanovic 3 AST),"[201568, 203992]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.11,Made,,,,,7.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,
396,PT04M25.00S,2022-02-01T01:59:14.4Z,3,REGULAR,2pt,Jump Shot,[],1627832,92.06636005256242,77.20588235294117,1610612761,68,65,2022-02-01T01:59:52Z,3930000,136.0,22.0,1,right,MISS F. VanVleet 13' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,13.78,Missed,,,,,,,,,,,,,,,,,,
397,PT04M24.00S,2022-02-01T01:59:15.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,68,65,2022-02-01T01:59:52Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,,,
398,PT04M24.00S,2022-02-01T01:59:23.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612761,68,65,2022-02-01T01:59:44Z,3950000,,,0,,C. Capela loose ball personal FOUL (2 PF) (Boucher 2 FT),"[203991, 1628449]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,,,,203591.0,,2.0,0.0,Boucher,1628449.0,,,,
400,PT04M24.00S,2022-02-01T01:59:45.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,68,66,2022-02-01T01:59:45Z,3970000,,,0,,C. Boucher Free Throw 1 of 2 (2 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
401,PT04M24.00S,2022-02-01T02:00:00.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,68,67,2022-02-01T02:00:00Z,3980000,,,0,,C. Boucher Free Throw 2 of 2 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
402,PT04M09.00S,2022-02-01T02:00:17.9Z,3,REGULAR,2pt,Jump Shot,[],203992,20.18725361366623,25.98039215686275,1610612737,68,67,2022-02-01T02:00:24Z,3990000,120.0,137.0,1,left,MISS B. Bogdanovic 18' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,18.24,Missed,,,,,,,,,,,,,,,,,,
403,PT04M06.00S,2022-02-01T02:00:20.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,68,67,2022-02-01T02:00:24Z,4000000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT04M06.00S,2022-02-01T02:00:23.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,68,67,2022-02-01T02:00:23Z,4010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M50.00S,2022-02-01T02:00:45.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612761,68,67,2022-02-01T02:01:26Z,4020000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[203992, 1629018]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Trent Jr.,1629018.0,,,,
407,PT03M50.00S,2022-02-01T02:01:12.1Z,3,REGULAR,substitution,out,[],1626153,,,1610612761,68,67,2022-02-01T02:01:25Z,4040000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M50.00S,2022-02-01T02:01:12.1Z,3,REGULAR,substitution,out,[],203991,,,1610612761,68,67,2022-02-01T02:01:25Z,4050000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M50.00S,2022-02-01T02:01:12.1Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,68,67,2022-02-01T02:01:25Z,4060000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M50.00S,2022-02-01T02:01:12.1Z,3,REGULAR,substitution,in,[],1630168,,,1610612761,68,67,2022-02-01T02:01:25Z,4070000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M50.00S,2022-02-01T02:01:12.1Z,3,REGULAR,substitution,in,[],101150,,,1610612761,68,67,2022-02-01T02:01:25Z,4080000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M50.00S,2022-02-01T02:01:12.1Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,68,67,2022-02-01T02:01:25Z,4090000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M50.00S,2022-02-01T02:01:27.5Z,3,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,68,68,2022-02-01T02:01:27Z,4100000,,,0,,G. Trent Jr. Free Throw 1 of 2 (15 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
414,PT03M50.00S,2022-02-01T02:01:28.4Z,3,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,68,69,2022-02-01T02:01:28Z,4110000,,,0,,G. Trent Jr. Free Throw 2 of 2 (16 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
415,PT03M36.00S,2022-02-01T02:01:44.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,13.222733245729303,44.11764705882353,1610612737,68,69,2022-02-01T02:01:51Z,4120000,29.0,72.0,1,left,MISS O. Okongwu 7' floating Shot - blocked,"[1630168, 1628449]",1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,7.76,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
416,PT03M36.00S,2022-02-01T02:01:44.4Z,3,REGULAR,block,,[],1628449,,,1610612737,68,69,2022-02-01T02:01:47Z,4130000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M33.00S,2022-02-01T02:01:47.4Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,68,69,2022-02-01T02:01:51Z,4140000,,,0,,C. Boucher REBOUND (Off:1 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,415.0,6.0,5.0,1.0,,,,,,,,,,,,,,
418,PT03M29.00S,2022-02-01T02:01:51.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,70.51576872536137,23.774509803921568,1610612761,68,69,2022-02-01T02:01:59Z,4150000,-131.0,225.0,1,right,MISS F. VanVleet 26' running 3PT,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
419,PT03M26.00S,2022-02-01T02:01:54.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,68,69,2022-02-01T02:01:59Z,4160000,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,418.0,3.0,3.0,0.0,,,,,,,,,,,,,,
420,PT03M19.00S,2022-02-01T02:02:01.7Z,3,REGULAR,3pt,Jump Shot,[],201568,31.61957950065703,57.35294117647059,1610612737,68,69,2022-02-01T02:02:06Z,4170000,-37.0,245.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
421,PT03M15.00S,2022-02-01T02:02:05.7Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,68,69,2022-02-01T02:02:06Z,4180000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,420.0,3.0,3.0,0.0,,,,,,,,,,,,,,
422,PT02M58.00S,2022-02-01T02:02:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,88.38699080157687,42.15686274509804,1610612761,68,69,2022-02-01T02:02:28Z,4190000,-39.0,57.0,1,right,MISS P. Siakam 6' driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,6.89,Missed,,,,,,,,,,,,,,,,,,
423,PT02M55.00S,2022-02-01T02:02:24.7Z,3,REGULAR,rebound,defensive,[],101150,,,1610612737,68,69,2022-02-01T02:02:28Z,4200000,,,0,,L. Williams REBOUND (Off:0 Def:3),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,422.0,3.0,3.0,0.0,,,,,,,,,,,,,,
424,PT02M41.00S,2022-02-01T02:02:38.8Z,3,REGULAR,turnover,lost ball,[],201568,,,1610612737,68,69,2022-02-01T02:02:43Z,4210000,,,0,,D. Gallinari lost ball TURNOVER (1 TO),"[201568, 1627783]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,1.0,,,,,Siakam,1627783.0,,
425,PT02M41.00S,2022-02-01T02:02:38.8Z,3,REGULAR,steal,,[],1627783,,,1610612761,68,69,2022-02-01T02:02:41Z,4220000,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M41.00S,2022-02-01T02:02:43.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612761,68,69,2022-02-01T02:03:11Z,4230000,,,0,,D. Hunter take personal FOUL (2 PF) (Trent Jr. 2 FT),"[1629631, 1629018]",1610612737.0,ATL,take,,,Hunter,D. Hunter,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Trent Jr.,1629018.0,,,,
428,PT02M41.00S,2022-02-01T02:03:08.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,68,69,2022-02-01T02:03:08Z,4250000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M41.00S,2022-02-01T02:04:57.7Z,3,REGULAR,substitution,out,[],1629631,,,1610612761,68,69,2022-02-01T02:05:14Z,4260000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M41.00S,2022-02-01T02:04:57.7Z,3,REGULAR,substitution,in,[],1628989,,,1610612761,68,69,2022-02-01T02:05:14Z,4270000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M41.00S,2022-02-01T02:04:57.7Z,3,REGULAR,substitution,out,[],1628449,,,1610612761,68,69,2022-02-01T02:16:16Z,4275000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M41.00S,2022-02-01T02:04:57.7Z,3,REGULAR,substitution,in,[],1628384,,,1610612761,68,69,2022-02-01T02:16:16Z,4277500,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M41.00S,2022-02-01T02:05:46.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629018,,,1610612761,68,69,2022-02-01T02:06:00Z,4280000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT02M41.00S,2022-02-01T02:05:46.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,68,69,2022-02-01T02:06:00Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,
433,PT02M41.00S,2022-02-01T02:05:46.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629018,,,1610612761,68,69,2022-02-01T02:06:00Z,4300000,,,0,,MISS G. Trent Jr. Free Throw 2 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT02M39.00S,2022-02-01T02:05:48.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,68,69,2022-02-01T02:06:00Z,4310000,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,433.0,3.0,3.0,0.0,,,,,,,,,,,,,,
435,PT02M19.00S,2022-02-01T02:06:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,14.011169513797633,40.44117647058824,1610612737,70,69,2022-02-01T02:06:30Z,4320000,48.0,79.0,1,left,B. Bogdanovic 9' pullup Jump Shot (7 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,9.25,Made,,,,,7.0,,,,,,,,,,,,,
436,PT02M00.00S,2022-02-01T02:06:38.4Z,3,REGULAR,3pt,Jump Shot,[],1629018,68.28186596583443,64.4607843137255,1610612761,70,72,2022-02-01T02:06:44Z,4330000,72.0,246.0,1,right,G. Trent Jr. 25' 3PT  (19 PTS) (F. VanVleet 7 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.61,Made,,,,,19.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,
438,PT01M41.00S,2022-02-01T02:06:57.9Z,3,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,70,72,2022-02-01T02:07:07Z,4350000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (4 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,,,,,,,,,,,202901.0,4.0,,,,,,,,
439,PT01M25.00S,2022-02-01T02:07:31.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,93.9060446780552,19.362745098039216,1610612761,70,74,2022-02-01T02:07:41Z,4360000,-153.0,5.0,1,right,O. Anunoby 15' step back Jump Shot (9 PTS),[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,15.33,Made,,,,,9.0,,,,,,,,,,,,,
440,PT01M13.00S,2022-02-01T02:07:42.3Z,3,REGULAR,3pt,Jump Shot,[],201568,28.597240473061763,77.45098039215686,1610612737,70,74,2022-02-01T02:07:56Z,4370000,-137.0,216.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
441,PT01M10.00S,2022-02-01T02:07:45.3Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,70,74,2022-02-01T02:07:56Z,4380000,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,,,,,,,
