actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
550,PT09M12.00S,2021-12-11T02:36:23.7Z,4,REGULAR,rebound,defensive,[],101150,,,1610612737,93,95,2021-12-11T02:36:28Z,5460000,,,0,,L. Williams REBOUND (Off:0 Def:3),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,549.0,3.0,3.0,0.0,,
551,PT09M06.00S,2021-12-11T02:36:30.3Z,4,REGULAR,2pt,Jump Shot,[],1629629,15.325229960578188,17.401960784313726,1610612737,93,95,2021-12-11T02:40:05Z,5470000,163.0,92.0,1,left,MISS C. Reddish 18' pullup Shot,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,18.7,Missed,,,,,,,,,,,,,,,,,,
552,PT09M04.00S,2021-12-11T02:36:32.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,93,95,2021-12-11T02:36:37Z,5480000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,551.0,,,,,
553,PT09M04.00S,2021-12-11T02:36:35.1Z,4,REGULAR,foul,personal,[],203991,,,1610612751,93,95,2021-12-11T02:36:40Z,5490000,,,0,,C. Capela loose ball personal FOUL (2 PF),"[203991, 1629651]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,,,203177.0,2.0,0.0,Claxton,1629651.0,,,,,,
555,PT09M04.00S,2021-12-11T02:36:41.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612751,93,95,2021-12-11T02:36:57Z,5510000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M04.00S,2021-12-11T02:36:41.6Z,4,REGULAR,substitution,out,[],203991,,,1610612751,93,95,2021-12-11T02:36:57Z,5520000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M04.00S,2021-12-11T02:36:41.6Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,93,95,2021-12-11T02:36:57Z,5530000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M04.00S,2021-12-11T02:36:41.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612751,93,95,2021-12-11T02:36:57Z,5540000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M04.00S,2021-12-11T02:36:41.6Z,4,REGULAR,substitution,in,[],1628381,,,1610612751,93,95,2021-12-11T02:36:57Z,5550000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M04.00S,2021-12-11T02:36:41.6Z,4,REGULAR,substitution,in,[],201142,,,1610612751,93,95,2021-12-11T02:36:57Z,5560000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M53.00S,2021-12-11T02:37:18.2Z,4,REGULAR,3pt,Jump Shot,[],201935,68.01905387647832,62.5,1610612751,93,95,2021-12-11T02:37:23Z,5570000,62.0,248.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
562,PT08M51.00S,2021-12-11T02:37:20.2Z,4,REGULAR,rebound,defensive,[],101150,,,1610612737,93,95,2021-12-11T02:37:23Z,5580000,,,0,,L. Williams REBOUND (Off:0 Def:4),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,561.0,4.0,4.0,0.0,,
563,PT08M46.00S,2021-12-11T02:37:31.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,93,95,2021-12-11T02:37:31Z,5590000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M46.00S,2021-12-11T02:39:32.6Z,4,REGULAR,substitution,out,[],101150,,,1610612737,93,95,2021-12-11T02:40:11Z,5600000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M46.00S,2021-12-11T02:39:32.6Z,4,REGULAR,substitution,out,[],1629629,,,1610612737,93,95,2021-12-11T02:40:11Z,5610000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M46.00S,2021-12-11T02:39:32.6Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,93,95,2021-12-11T02:40:11Z,5620000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M46.00S,2021-12-11T02:39:32.6Z,4,REGULAR,substitution,in,[],1627789,,,1610612737,93,95,2021-12-11T02:40:11Z,5630000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M30.00S,2021-12-11T02:41:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.703679369250986,50.245098039215684,1610612737,95,95,2021-12-11T02:41:15Z,5640000,-1.0,20.0,1,left,J. Collins Layup (18 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,1.99,Made,18.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
570,PT08M09.00S,2021-12-11T02:41:29.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201988,85.75886990801577,55.14705882352941,1610612751,95,95,2021-12-11T02:42:07Z,5660000,26.0,81.0,1,right,MISS P. Mills 8' driving floating Shot,[201988],1610612751.0,BKN,driving floating,,,Mills,P. Mills,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,
571,PT08M06.00S,2021-12-11T02:41:32.3Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,95,95,2021-12-11T02:41:35Z,5670000,,,0,,D. Gallinari REBOUND (Off:1 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,570.0,5.0,4.0,1.0,,
572,PT07M50.00S,2021-12-11T02:41:48.5Z,4,REGULAR,2pt,Hook,[],1628381,7.440867279894875,32.35294117647059,1610612737,95,95,2021-12-11T02:42:38Z,5680000,88.0,17.0,1,left,MISS J. Collins 8' turnaround Hook,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,8.99,Missed,,,,,,,,,,,,,,,,,,
573,PT07M48.00S,2021-12-11T02:41:50.5Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,95,95,2021-12-11T02:41:53Z,5690000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,572.0,4.0,4.0,0.0,,
574,PT07M41.00S,2021-12-11T02:41:57.8Z,4,REGULAR,3pt,Jump Shot,[],201142,70.38436268068331,21.323529411764707,1610612751,95,95,2021-12-11T02:42:06Z,5700000,-143.0,226.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,
575,PT07M39.00S,2021-12-11T02:41:59.8Z,4,REGULAR,rebound,offensive,[],201949,,,1610612751,95,95,2021-12-11T02:42:06Z,5710000,,,0,,J. Johnson REBOUND (Off:1 Def:4),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,574.0,5.0,4.0,1.0,,
576,PT07M39.00S,2021-12-11T02:42:05.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201949,94.40999984741211,50.0,1610612751,95,95,2021-12-11T02:42:10Z,5720000,0.0,0.0,1,right,MISS J. Johnson tip Layup,[201949],1610612751.0,BKN,tip,,,Johnson,J. Johnson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
577,PT07M39.00S,2021-12-11T02:42:05.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,95,95,2021-12-11T02:42:10Z,5730000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,576.0,,,,,
578,PT07M39.00S,2021-12-11T02:42:09.4Z,4,REGULAR,foul,personal,[],201568,,,1610612751,95,95,2021-12-11T03:06:18Z,5740000,,,0,,D. Gallinari loose ball personal FOUL (3 PF),"[201568, 1629651]",1610612737.0,ATL,loose ball,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,203177.0,3.0,0.0,Claxton,1629651.0,,,,,,
580,PT07M39.00S,2021-12-11T02:42:18.1Z,4,REGULAR,substitution,out,[],201988,,,1610612751,95,95,2021-12-11T02:42:21Z,5760000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M39.00S,2021-12-11T02:42:18.1Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,95,95,2021-12-11T02:42:21Z,5770000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M28.00S,2021-12-11T02:42:38.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201949,67.36202365308804,47.549019607843135,1610612751,95,95,2021-12-11T02:42:43Z,5780000,-12.0,254.0,1,right,MISS J. Johnson 25' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
583,PT07M25.00S,2021-12-11T02:42:41.8Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,95,95,2021-12-11T02:42:43Z,5790000,,,0,,D. Gallinari REBOUND (Off:1 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,582.0,6.0,5.0,1.0,,
584,PT07M15.00S,2021-12-11T02:42:51.4Z,4,REGULAR,3pt,Jump Shot,[],1627789,23.47240473061761,12.990196078431374,1610612737,95,95,2021-12-11T02:42:56Z,5800000,185.0,168.0,1,left,MISS T. Luwawu-Cabarrot 25' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
585,PT07M11.00S,2021-12-11T02:42:55.4Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,95,95,2021-12-11T02:42:56Z,5810000,,,0,,J. Johnson REBOUND (Off:1 Def:5),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,584.0,6.0,5.0,1.0,,
586,PT07M02.00S,2021-12-11T02:43:03.8Z,4,REGULAR,2pt,Jump Shot,[],201142,77.21747700394218,69.11764705882352,1610612751,95,97,2021-12-11T02:43:08Z,5820000,96.0,162.0,1,right,K. Durant 18' pullup Jump Shot (25 PTS) (J. Johnson 3 AST),"[201142, 201949]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.78,Made,25.0,J. Johnson,201949.0,3.0,,,,,,,,,,,,,,
588,PT06M39.00S,2021-12-11T02:43:26.1Z,4,REGULAR,3pt,Jump Shot,[],1628381,13.87976346911958,3.9215686274509802,1610612737,95,97,2021-12-11T02:43:30Z,5840000,230.0,78.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,
589,PT06M37.00S,2021-12-11T02:43:28.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,95,97,2021-12-11T02:43:30Z,5850000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,588.0,5.0,5.0,0.0,,
590,PT06M20.00S,2021-12-11T02:43:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,92.59198423127464,50.0,1610612751,95,99,2021-12-11T02:43:50Z,5860000,0.0,17.0,1,right,J. Johnson Layup (4 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1.71,Made,4.0,,,,,,,,,,,,,,,,,
591,PT06M00.00S,2021-12-11T02:44:08.3Z,4,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,95,99,2021-12-11T02:44:17Z,5870000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (3 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,,,,,,,3.0,,,202058.0,,,,,,,,,,
592,PT05M51.00S,2021-12-11T02:44:30.0Z,4,REGULAR,foul,personal,['2freethrow'],201568,,,1610612751,95,99,2021-12-11T02:44:54Z,5880000,,,0,,D. Gallinari shooting personal FOUL (4 PF) (Harden 2 FT),"[201568, 201935]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,202049.0,4.0,0.0,Harden,201935.0,,,,,,
594,PT05M51.00S,2021-12-11T02:45:02.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612751,95,100,2021-12-11T02:47:52Z,5900000,,,0,,J. Harden Free Throw 1 of 2 (15 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
597,PT05M51.00S,2021-12-11T02:45:02.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612751,95,101,2021-12-11T02:47:52Z,5905000,,,0,,J. Harden Free Throw 2 of 2 (16 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
595,PT05M51.00S,2021-12-11T02:45:04.3Z,4,REGULAR,substitution,out,[],201568,,,1610612737,95,101,2021-12-11T02:47:52Z,5910000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M51.00S,2021-12-11T02:45:04.3Z,4,REGULAR,substitution,in,[],203991,,,1610612737,95,101,2021-12-11T02:47:52Z,5920000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M34.00S,2021-12-11T02:45:53.2Z,4,REGULAR,turnover,bad pass,[],1628989,,,1610612737,95,101,2021-12-11T02:46:18Z,5925000,,,0,,K. Huerter bad pass TURNOVER (4 TO),"[1628989, 201949]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,4.0,Johnson,201949.0,,,,,,,,,,,
599,PT05M34.00S,2021-12-11T02:45:53.2Z,4,REGULAR,steal,,[],201949,,,1610612751,95,101,2021-12-11T02:45:55Z,5927500,,,0,,J. Johnson STEAL (2 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M33.00S,2021-12-11T02:45:57.8Z,4,REGULAR,foul,personal,[],1628381,,,1610612751,95,101,2021-12-11T02:47:37Z,5960000,,,0,,J. Collins take personal FOUL (4 PF),"[1628381, 201949]",1610612737.0,ATL,take,,,Collins,J. Collins,,,,,,,,,,,,,,202058.0,4.0,0.0,Johnson,201949.0,,,,,,
602,PT05M24.00S,2021-12-11T02:46:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,92.06636005256242,49.50980392156863,1610612751,95,103,2021-12-11T02:46:29Z,5980000,-2.0,22.0,1,right,J. Harden driving Layup (18 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,2.22,Made,18.0,,,,,,,,,,,,,,,,,
603,PT05M24.00S,2021-12-11T02:46:28.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,95,103,2021-12-11T02:46:28Z,5990000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M08.00S,2021-12-11T02:50:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,30.042706964520367,27.696078431372552,1610612737,95,103,2021-12-11T02:50:10Z,6000000,112.0,230.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,
605,PT05M06.00S,2021-12-11T02:50:07.2Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,95,103,2021-12-11T02:50:10Z,6010000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,604.0,5.0,5.0,0.0,,
606,PT04M55.00S,2021-12-11T02:50:18.2Z,4,REGULAR,2pt,Jump Shot,[],201935,87.20433639947439,31.61764705882353,1610612751,95,103,2021-12-11T02:50:49Z,6020000,-92.0,68.0,1,right,MISS J. Harden 11' fadeaway Shot,[201935],1610612751.0,BKN,fadeaway,,,Harden,J. Harden,,,,,11.42,Missed,,,,,,,,,,,,,,,,,,
607,PT04M52.00S,2021-12-11T02:50:21.2Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,95,103,2021-12-11T02:50:26Z,6030000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,606.0,5.0,4.0,1.0,,
608,PT04M47.00S,2021-12-11T02:50:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,4.418528252299605,49.26470588235294,1610612737,97,103,2021-12-11T02:51:44Z,6040000,4.0,-11.0,1,left,C. Capela Layup (14 PTS) (J. Collins 3 AST),"[203991, 1628381]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.16,Made,14.0,J. Collins,1628381.0,3.0,,,,,,,,,,,,,,
610,PT04M24.00S,2021-12-11T02:50:51.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,97,103,2021-12-11T02:50:52Z,6060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M24.00S,2021-12-11T02:51:06.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,97,103,2021-12-11T02:51:06Z,6070000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M21.00S,2021-12-11T02:52:44.7Z,4,REGULAR,2pt,Jump Shot,[],1630560,79.97700394218134,71.81372549019608,1610612751,97,103,2021-12-11T02:52:49Z,6080000,109.0,136.0,1,right,MISS C. Thomas 17' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,17.41,Missed,,,,,,,,,,,,,,,,,,
613,PT04M18.00S,2021-12-11T02:52:47.7Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,97,103,2021-12-11T02:52:49Z,6090000,,,0,,C. Capela REBOUND (Off:5 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,612.0,16.0,11.0,5.0,,
614,PT04M14.00S,2021-12-11T02:52:52.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,33.85348226018397,55.63725490196079,1610612737,100,103,2021-12-11T02:52:57Z,6100000,-28.0,266.0,1,left,T. Young 26' 3PT pullup (28 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.72,Made,28.0,,,,,,,,,,,,,,,,,
615,PT03M55.00S,2021-12-11T02:53:10.2Z,4,REGULAR,2pt,Jump Shot,[],201142,82.34231274638634,30.637254901960787,1610612751,100,103,2021-12-11T02:53:16Z,6110000,-97.0,113.0,1,right,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,
616,PT03M51.00S,2021-12-11T02:53:14.2Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,100,103,2021-12-11T02:53:16Z,6120000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,615.0,3.0,2.0,1.0,,
617,PT03M35.00S,2021-12-11T02:53:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.521024967148489,48.529411764705884,1610612737,102,103,2021-12-11T02:53:35Z,6130000,7.0,9.0,1,left,T. Young driving Layup (30 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.15,Made,30.0,,,,,,,,,,,,,,,,,
618,PT03M17.00S,2021-12-11T02:53:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.9060446780552,49.01960784313725,1610612751,102,103,2021-12-11T02:53:54Z,6140000,-5.0,5.0,1,right,MISS J. Johnson driving reverse Layup,[201949],1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,0.69,Missed,,,,,,,,,,,,,,,,,,
619,PT03M15.00S,2021-12-11T02:53:50.0Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,102,103,2021-12-11T02:53:54Z,6150000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,618.0,6.0,5.0,1.0,,
620,PT03M12.00S,2021-12-11T02:53:54.4Z,4,REGULAR,turnover,lost ball,[],1629027,,,1610612737,102,103,2021-12-11T02:54:14Z,6160000,,,0,,T. Young lost ball TURNOVER (6 TO),"[1629027, 201949]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,6.0,Johnson,201949.0,,,,,,,,,,,
621,PT03M12.00S,2021-12-11T02:53:54.4Z,4,REGULAR,steal,,[],201949,,,1610612751,102,103,2021-12-11T03:03:26Z,6170000,,,0,,J. Johnson STEAL (3 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M08.00S,2021-12-11T02:53:58.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,92.9862023653088,50.245098039215684,1610612751,102,105,2021-12-11T02:54:05Z,6180000,1.0,13.0,1,right,J. Harden running Layup (20 PTS),[201935],1610612751.0,BKN,running,,,Harden,J. Harden,,,,,1.35,Made,20.0,,,,,,,,,,,,,,,,,
623,PT02M46.00S,2021-12-11T02:54:19.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,34.641918528252305,72.79411764705883,1610612737,102,105,2021-12-11T02:54:24Z,6190000,-114.0,273.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,29.59,Missed,,,,,,,,,,,,,,,,,,
624,PT02M43.00S,2021-12-11T02:54:22.8Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,102,105,2021-12-11T02:54:24Z,6200000,,,0,,C. Thomas REBOUND (Off:0 Def:6),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,623.0,6.0,6.0,0.0,,
625,PT02M29.00S,2021-12-11T02:54:36.7Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612751,102,105,2021-12-11T02:54:42Z,6210000,,,0,,J. Harden lost ball TURNOVER (6 TO),"[201935, 1629027]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,6.0,Young,1629027.0,,,,,,,,,,,
626,PT02M29.00S,2021-12-11T02:54:36.7Z,4,REGULAR,steal,,[],1629027,,,1610612737,102,105,2021-12-11T02:54:39Z,6220000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M28.00S,2021-12-11T02:54:41.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629027,7.440867279894875,46.81372549019608,1610612737,102,105,2021-12-11T03:04:13Z,6230000,16.0,17.0,1,left,MISS T. Young running Layup - blocked,"[1629027, 201142]",1610612737.0,ATL,running,,,Young,T. Young,,,,,2.36,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
668,PT02M28.00S,2021-12-11T02:54:41.5Z,4,REGULAR,block,,[],201142,,,1610612737,102,105,2021-12-11T03:03:40Z,6235000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M27.00S,2021-12-11T02:54:42.5Z,4,REGULAR,rebound,offensive,[],1627789,,,1610612737,102,105,2021-12-11T03:04:13Z,6240000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:2 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,627.0,3.0,1.0,2.0,,
629,PT02M26.00S,2021-12-11T02:54:45.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627789,5.590000152587891,50.0,1610612737,102,105,2021-12-11T03:04:34Z,6250000,0.0,0.0,1,left,MISS T. Luwawu-Cabarrot tip Layup,[1627789],1610612737.0,ATL,tip,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
630,PT02M26.00S,2021-12-11T02:54:45.3Z,4,REGULAR,rebound,offensive,[],1627789,,,1610612737,102,105,2021-12-11T03:04:34Z,6260000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:3 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,629.0,4.0,1.0,3.0,,
680,PT02M25.00S,2021-12-11T02:54:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627789,6.701708278580824,48.138786764705884,1610612737,102,105,2021-12-11T03:05:25Z,6278750,9.0,10.0,1,left,MISS T. Luwawu-Cabarrot reverse Layup,[1627789],1610612737.0,ATL,reverse,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,
681,PT02M24.00S,2021-12-11T02:54:49.9Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,102,105,2021-12-11T03:05:25Z,6284375,,,0,,J. Johnson REBOUND (Off:1 Def:6),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,680.0,7.0,6.0,1.0,,
