actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
278,PT03M04.00S,2021-12-18T01:30:12.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,46,62,2021-12-18T01:30:18Z,2770000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,
279,PT03M04.00S,2021-12-18T01:30:17.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612743,46,62,2021-12-18T01:30:57Z,2780000,,,0,,J. Collins loose ball personal FOUL (2 PF) (Jokic 2 FT),"[1628381, 203999]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Jokic,203999.0
281,PT03M04.00S,2021-12-18T01:30:58.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,46,63,2021-12-18T01:30:58Z,2800000,,,0,,N. Jokic Free Throw 1 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
282,PT03M04.00S,2021-12-18T01:31:15.8Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,46,64,2021-12-18T01:31:15Z,2810000,,,0,,N. Jokic Free Throw 2 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
283,PT02M55.00S,2021-12-18T01:31:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,45.83333333333333,1610612737,46,64,2021-12-18T01:31:33Z,2820000,-21.0,18.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 203932]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,2.78,Missed,,,,,,,,,Gordon,203932.0,,,,,,,,
284,PT02M55.00S,2021-12-18T01:31:26.2Z,2,REGULAR,block,,[],203932,,,1610612737,46,64,2021-12-18T01:31:29Z,2830000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M55.00S,2021-12-18T01:31:26.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,46,64,2021-12-18T01:31:33Z,2840000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,
286,PT02M55.00S,2021-12-18T01:31:31.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,46,64,2021-12-18T01:31:31Z,2850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M44.00S,2021-12-18T01:31:57.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,86.5473061760841,41.911764705882355,1610612737,48,64,2021-12-18T01:32:02Z,2860000,-40.0,74.0,1,right,T. Young 8' driving floating Jump Shot (11 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,8.43,Made,11.0,,,,,,,,,,,,,,,,,
288,PT02M26.00S,2021-12-18T01:32:15.2Z,2,REGULAR,2pt,Jump Shot,[],1628420,23.99802890932983,37.99019607843137,1610612743,48,64,2021-12-18T01:32:20Z,2870000,60.0,173.0,1,left,MISS M. Morris 18' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,18.32,Missed,,,,,,,,,,,,,,,,,,
289,PT02M23.00S,2021-12-18T01:32:18.2Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,48,64,2021-12-18T01:32:20Z,2880000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,,
290,PT02M08.00S,2021-12-18T01:32:33.0Z,2,REGULAR,3pt,Jump Shot,[],201568,68.80749014454665,27.696078431372552,1610612737,48,64,2021-12-18T01:32:38Z,2890000,-112.0,241.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
291,PT02M05.00S,2021-12-18T01:32:36.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,64,2021-12-18T01:32:38Z,2900000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,290.0,5.0,4.0,1.0,,,,,,,,,,
292,PT02M00.00S,2021-12-18T01:32:41.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203932,26.62614980289093,21.323529411764707,1610612743,48,67,2021-12-18T01:32:48Z,2910000,143.0,198.0,1,left,A. Gordon 24' 3PT running pullup (7 PTS),[203932],1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,24.43,Made,7.0,,,,,,,,,,,,,,,,,
293,PT01M41.00S,2021-12-18T01:32:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,92.9862023653088,46.32352941176471,1610612737,48,67,2021-12-18T01:33:06Z,2920000,-18.0,13.0,1,right,MISS T. Luwawu-Cabarrot driving Layup,[1627789],1610612737.0,ATL,driving,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,
294,PT01M38.00S,2021-12-18T01:33:02.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,67,2021-12-18T01:33:06Z,2930000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,293.0,6.0,5.0,1.0,,,,,,,,,,
295,PT01M36.00S,2021-12-18T01:33:05.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203932,27.808804204993432,76.9607843137255,1610612743,48,70,2021-12-18T01:33:12Z,2940000,-135.0,209.0,1,left,A. Gordon 24' 3PT running (10 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,24.86,Made,10.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,
297,PT01M27.00S,2021-12-18T01:33:17.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,48,70,2021-12-18T01:33:18Z,2960000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M27.00S,2021-12-18T01:34:24.4Z,2,REGULAR,substitution,out,[],1628381,,,1610612737,48,70,2021-12-18T01:34:45Z,2970000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M27.00S,2021-12-18T01:34:24.4Z,2,REGULAR,substitution,in,[],203991,,,1610612737,48,70,2021-12-18T01:34:45Z,2980000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M17.00S,2021-12-18T01:34:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,89.43823915900131,48.529411764705884,1610612737,48,70,2021-12-18T01:35:07Z,2990000,-7.0,47.0,1,right,MISS D. Gallinari cutting Layup,[201568],1610612737.0,ATL,cutting,,,Gallinari,D. Gallinari,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,
301,PT01M13.00S,2021-12-18T01:35:01.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,70,2021-12-18T01:35:07Z,3000000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,300.0,7.0,6.0,1.0,,,,,,,,,,
302,PT01M01.00S,2021-12-18T01:35:13.7Z,2,REGULAR,turnover,bad pass,[],203115,,,1610612743,48,70,2021-12-18T01:35:20Z,3010000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1629027]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,,
303,PT01M01.00S,2021-12-18T01:35:13.7Z,2,REGULAR,steal,,[],1629027,,,1610612737,48,70,2021-12-18T01:35:16Z,3020000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M00.00S,2021-12-18T01:35:16.6Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,48,70,2021-12-18T01:35:24Z,3030000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 203999]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,3.0,Jokic,203999.0,,,,,
305,PT01M00.00S,2021-12-18T01:35:16.6Z,2,REGULAR,steal,,[],203999,,,1610612743,48,70,2021-12-18T01:35:18Z,3040000,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M00.00S,2021-12-18T01:35:19.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,6.915243101182654,45.588235294117645,1610612743,48,72,2021-12-18T01:35:28Z,3050000,22.0,13.0,1,left,N. Jokic Layup (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.54,Made,13.0,,,,,,,,,,,,,,,,,
307,PT00M52.00S,2021-12-18T01:35:34.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.9060446780552,49.26470588235294,1610612737,50,72,2021-12-18T01:35:41Z,3060000,-4.0,5.0,1,right,C. Capela DUNK (6 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.61,Made,6.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
309,PT00M39.50S,2021-12-18T01:35:50.6Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,50,72,2021-12-18T01:35:55Z,3080000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1629027]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,2.0,Young,1629027.0,,,,,
310,PT00M39.50S,2021-12-18T01:35:50.6Z,2,REGULAR,steal,,[],1629027,,,1610612737,50,72,2021-12-18T01:35:52Z,3090000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M36.30S,2021-12-18T01:35:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,93.9060446780552,50.0,1610612737,52,72,2021-12-18T01:36:03Z,3100000,0.0,5.0,1,right,K. Huerter running Layup (7 PTS) (T. Young 6 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,0.48,Made,7.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
313,PT00M31.50S,2021-12-18T01:36:06.0Z,2,REGULAR,2pt,Jump Shot,[],1628420,10.068988173455978,73.52941176470588,1610612743,52,72,2021-12-18T01:39:34Z,3120000,-118.0,42.0,1,left,MISS M. Morris 12' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,12.49,Missed,,,,,,,,,,,,,,,,,,
314,PT00M26.50S,2021-12-18T01:36:10.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,52,72,2021-12-18T01:36:10Z,3130000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,313.0,4.0,3.0,1.0,,,,,,,,,,
315,PT00M07.00S,2021-12-18T01:36:30.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,69.99014454664915,67.8921568627451,1610612737,52,72,2021-12-18T01:36:36Z,3140000,89.0,230.0,1,right,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
316,PT00M04.10S,2021-12-18T01:36:33.3Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,72,2021-12-18T01:36:36Z,3150000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,315.0,5.0,3.0,2.0,,,,,,,,,,
317,PT00M04.10S,2021-12-18T01:36:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.9060446780552,49.01960784313725,1610612737,54,72,2021-12-18T01:36:47Z,3160000,-5.0,5.0,1,right,C. Capela putback Layup (8 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.69,Made,8.0,,,,,,,,,,,,,,,,,
318,PT00M04.10S,2021-12-18T01:36:39.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203999,,,1610612737,54,72,2021-12-18T01:37:04Z,3170000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Capela 1 FT),"[203999, 203991]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Capela,203991.0
320,PT00M04.10S,2021-12-18T01:37:05.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203991,,,1610612737,54,72,2021-12-18T01:37:05Z,3190000,,,0,,MISS C. Capela Free Throw 1 of 1,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT00M02.60S,2021-12-18T01:37:07.1Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,54,72,2021-12-18T01:37:08Z,3200000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,,,,
322,PT00M00.40S,2021-12-18T01:37:08.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203999,61.3173455978975,47.794117647058826,1610612743,54,72,2021-12-18T01:37:29Z,3210000,11.0,524.0,1,left,MISS N. Jokic 52' running pullup 3PT,[203999],1610612743.0,DEN,running pullup,,,Jokic,N. Jokic,,,,,52.4,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.40S,2021-12-18T01:37:08.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,54,72,2021-12-18T01:37:29Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,
324,PT00M00.00S,2021-12-18T01:37:16.0Z,2,REGULAR,period,end,[],0,,,1610612743,54,72,2021-12-18T01:37:16Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-18T01:51:39.9Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612743,54,72,2021-12-18T01:52:20Z,3240000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-18T01:51:39.9Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612743,54,72,2021-12-18T01:52:20Z,3250000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-18T01:52:30.7Z,3,REGULAR,period,start,[],0,,,1610612737,54,72,2021-12-18T01:52:30Z,3260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M46.00S,2021-12-18T01:52:46.2Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612737,54,72,2021-12-18T01:53:07Z,3270000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Capela 2 FT),"[203999, 203991]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Capela,203991.0
330,PT11M46.00S,2021-12-18T01:53:08.1Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,54,72,2021-12-18T01:53:24Z,3290000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT11M46.00S,2021-12-18T01:53:08.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,54,72,2021-12-18T01:53:24Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,
332,PT11M46.00S,2021-12-18T01:53:08.1Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,54,72,2021-12-18T01:53:24Z,3310000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT11M44.00S,2021-12-18T01:53:10.1Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,54,72,2021-12-18T01:53:24Z,3320000,,,0,,J. Green REBOUND (Off:0 Def:4),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,332.0,4.0,4.0,0.0,,,,,,,,,,
334,PT11M33.00S,2021-12-18T01:53:35.0Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,54,72,2021-12-18T01:53:41Z,3330000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,3.0,,,1151.0,,,,
335,PT11M17.00S,2021-12-18T01:53:55.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,54,72,2021-12-18T01:53:55Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M12.00S,2021-12-18T01:54:17.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,6.1268068331143235,65.68627450980392,1610612737,54,72,2021-12-18T01:54:23Z,3350000,-78.0,5.0,1,left,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.86,Missed,,,,,,,,,,,,,,,,,,
337,PT11M09.00S,2021-12-18T01:54:20.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,54,72,2021-12-18T01:54:23Z,3360000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,336.0,8.0,7.0,1.0,,,,,,,,,,
338,PT10M59.00S,2021-12-18T01:54:30.3Z,3,REGULAR,3pt,Jump Shot,[],201145,71.17279894875165,20.588235294117645,1610612743,54,75,2021-12-18T01:54:36Z,3370000,-147.0,218.0,1,right,J. Green 26' 3PT  (13 PTS) (M. Morris 1 AST),"[201145, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,26.34,Made,13.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
340,PT10M44.00S,2021-12-18T01:54:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,17.69053876478318,60.049019607843135,1610612737,54,75,2021-12-18T01:54:51Z,3390000,-50.0,114.0,1,left,MISS K. Huerter 12' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,12.44,Missed,,,,,,,,,,,,,,,,,,
341,PT10M43.00S,2021-12-18T01:54:45.8Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,54,75,2021-12-18T01:54:51Z,3400000,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,340.0,6.0,3.0,3.0,,,,,,,,,,
342,PT10M43.00S,2021-12-18T01:54:51.1Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612737,54,75,2021-12-18T01:55:08Z,3410000,,,0,,N. Jokic shooting personal FOUL (4 PF) (Capela 2 FT),"[203999, 203991]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,201639.0,4.0,0.0,Capela,203991.0
344,PT10M43.00S,2021-12-18T01:55:11.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,54,75,2021-12-18T01:55:11Z,3430000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
345,PT10M43.00S,2021-12-18T01:55:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,54,75,2021-12-18T01:55:11Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,344.0,,,,,,,,,,,,,
346,PT10M43.00S,2021-12-18T01:55:23.6Z,3,REGULAR,substitution,out,[],203999,,,1610612737,54,75,2021-12-18T01:55:26Z,3450000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M43.00S,2021-12-18T01:55:23.6Z,3,REGULAR,substitution,in,[],1630538,,,1610612737,54,75,2021-12-18T01:55:26Z,3460000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M43.00S,2021-12-18T01:55:44.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,55,75,2021-12-18T01:55:44Z,3470000,,,0,,C. Capela Free Throw 2 of 2 (9 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
349,PT10M24.00S,2021-12-18T01:56:06.4Z,3,REGULAR,3pt,Jump Shot,[],203115,67.36202365308804,61.274509803921575,1610612743,55,78,2021-12-18T01:56:13Z,3480000,56.0,254.0,1,right,W. Barton 26' 3PT pullup (5 PTS) (J. Green 2 AST),"[203115, 201145]",1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.05,Made,5.0,J. Green,201145.0,2.0,,,,,,,,,,,,,,
351,PT10M15.00S,2021-12-18T01:56:16.5Z,3,REGULAR,foul,personal,['2freethrow'],203115,,,1610612737,55,78,2021-12-18T01:56:37Z,3500000,,,0,,W. Barton shooting personal FOUL (1 PF) (Collins 2 FT),"[203115, 1628381]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Collins,1628381.0
353,PT10M15.00S,2021-12-18T01:56:42.1Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,56,78,2021-12-18T01:56:42Z,3520000,,,0,,J. Collins Free Throw 1 of 2 (13 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
354,PT10M15.00S,2021-12-18T01:56:57.5Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,57,78,2021-12-18T01:56:57Z,3530000,,,0,,J. Collins Free Throw 2 of 2 (14 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
355,PT09M55.00S,2021-12-18T01:57:19.8Z,3,REGULAR,3pt,Jump Shot,[],203115,74.32654402102497,12.990196078431374,1610612743,57,78,2021-12-18T01:57:25Z,3540000,-185.0,189.0,1,right,MISS W. Barton 26' pullup 3PT - blocked,"[203115, 203991]",1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.43,Missed,,,,,,,,,Capela,203991.0,,,,,,,,
356,PT09M55.00S,2021-12-18T01:57:19.8Z,3,REGULAR,block,,[],203991,,,1610612743,57,78,2021-12-18T01:57:23Z,3550000,,,0,,C. Capela BLOCK (3 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M51.00S,2021-12-18T01:57:23.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,57,78,2021-12-18T01:57:25Z,3560000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,355.0,2.0,2.0,0.0,,,,,,,,,,
358,PT09M48.00S,2021-12-18T01:57:27.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203991,5.075558475689881,50.49019607843137,1610612737,59,78,2021-12-18T01:57:35Z,3570000,-2.0,-5.0,1,left,C. Capela alley-oop DUNK (11 PTS) (T. Young 7 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.54,Made,11.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,
360,PT09M33.00S,2021-12-18T01:57:42.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,93.9060446780552,49.754901960784316,1610612743,59,80,2021-12-18T01:57:51Z,3590000,-1.0,5.0,1,right,J. Green cutting DUNK (15 PTS) (W. Barton 3 AST),"[201145, 203115]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,0.49,Made,15.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,
363,PT09M29.00S,2021-12-18T01:57:55.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,59,80,2021-12-18T01:58:05Z,3620000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,203593.0,,,,
364,PT09M21.00S,2021-12-18T01:58:16.9Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612737,59,80,2021-12-18T01:58:44Z,3630000,,,0,,J. Green shooting personal FOUL (1 PF) (Collins 2 FT),"[201145, 1628381]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Collins,1628381.0
366,PT09M21.00S,2021-12-18T01:58:48.8Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,60,80,2021-12-18T01:58:48Z,3650000,,,0,,J. Collins Free Throw 1 of 2 (15 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
367,PT09M21.00S,2021-12-18T01:59:02.8Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,61,80,2021-12-18T01:59:02Z,3660000,,,0,,J. Collins Free Throw 2 of 2 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
368,PT09M11.00S,2021-12-18T01:59:14.8Z,3,REGULAR,2pt,Jump Shot,[],1628420,75.77201051248358,60.049019607843135,1610612743,61,82,2021-12-18T01:59:20Z,3670000,50.0,175.0,1,right,M. Morris 18' pullup Jump Shot (9 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,18.23,Made,9.0,,,,,,,,,,,,,,,,,
