actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
274,PT03M39.00S,2022-01-20T01:28:14.2Z,2,REGULAR,foul,personal,[],1628989,,,1610612750,53,62,2022-01-20T01:28:20Z,2720000,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1626156]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Russell,1626156.0,
276,PT03M39.00S,2022-01-20T01:28:21.8Z,2,REGULAR,substitution,out,[],1630168,,,1610612750,53,62,2022-01-20T01:28:28Z,2740000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M39.00S,2022-01-20T01:28:21.8Z,2,REGULAR,substitution,in,[],201568,,,1610612750,53,62,2022-01-20T01:28:28Z,2750000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M36.00S,2022-01-20T01:28:43.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,28.597240473061763,72.79411764705883,1610612750,53,62,2022-01-20T01:28:49Z,2760000,-114.0,216.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M33.00S,2022-01-20T01:28:46.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,53,62,2022-01-20T01:28:49Z,2770000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,278.0,4.0,3.0,1.0,,,,,,
280,PT03M25.00S,2022-01-20T01:28:55.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,92.85479632063075,50.0,1610612737,55,62,2022-01-20T01:29:00Z,2780000,0.0,15.0,1,right,J. Collins alley-oop DUNK (7 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,1.47,Made,7.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,,
282,PT03M06.00S,2022-01-20T01:29:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.338370565045992,50.73529411764706,1610612750,55,64,2022-01-20T01:29:19Z,2800000,-4.0,-2.0,1,left,K. Towns Layup (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,0.44,Made,10.0,,,,,,,,,,,,,,,,,,
283,PT02M53.00S,2022-01-20T01:29:26.6Z,2,REGULAR,3pt,Jump Shot,[],1628989,87.59855453350855,94.85294117647058,1610612737,55,64,2022-01-20T01:29:32Z,2810000,224.0,64.0,1,right,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M50.00S,2022-01-20T01:29:29.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,55,64,2022-01-20T01:29:32Z,2820000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,283.0,4.0,4.0,0.0,,,,,,
285,PT02M33.00S,2022-01-20T01:29:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,10.726018396846255,55.63725490196079,1610612750,55,66,2022-01-20T01:29:52Z,2830000,-28.0,48.0,1,left,M. Beasley floating Jump Shot (2 PTS) (D. Russell 3 AST),"[1627736, 1626156]",1610612750.0,MIN,floating,,,Beasley,M. Beasley,,,,,5.59,Made,2.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,,
287,PT02M25.00S,2022-01-20T01:29:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612737,55,66,2022-01-20T01:30:08Z,2850000,,,0,,A. Edwards personal FOUL (2 PF) (Young 2 FT),"[1630162, 1629027]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Young,1629027.0,
289,PT02M25.00S,2022-01-20T01:30:07.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,55,66,2022-01-20T01:30:07Z,2870000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M25.00S,2022-01-20T01:33:10.1Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,56,66,2022-01-20T01:33:10Z,2880000,,,0,,T. Young Free Throw 1 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
291,PT02M25.00S,2022-01-20T01:33:24.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,57,66,2022-01-20T01:33:24Z,2890000,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
292,PT02M09.00S,2022-01-20T01:33:41.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,26.231931668856767,21.07843137254902,1610612750,57,69,2022-01-20T01:33:46Z,2900000,145.0,194.0,1,left,A. Edwards 24' 3PT  (18 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.2,Made,18.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,,
294,PT01M51.00S,2022-01-20T01:34:00.2Z,2,REGULAR,turnover,bad pass,[],201568,,,1610612737,57,69,2022-01-20T01:34:11Z,2920000,,,0,,D. Gallinari bad pass TURNOVER (1 TO),"[201568, 1629006]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,1.0,Okogie,1629006.0,,,,,,,,,,,,
295,PT01M51.00S,2022-01-20T01:34:00.2Z,2,REGULAR,steal,,[],1629006,,,1610612750,57,69,2022-01-20T01:34:02Z,2930000,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M51.00S,2022-01-20T01:34:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612750,57,69,2022-01-20T01:34:32Z,2940000,,,0,,D. Gallinari take personal FOUL (1 PF) (Okogie 2 FT),"[201568, 1629006]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Okogie,1629006.0,
298,PT01M51.00S,2022-01-20T01:34:32.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629006,,,1610612750,57,70,2022-01-20T01:34:32Z,2960000,,,0,,J. Okogie Free Throw 1 of 2 (2 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
299,PT01M51.00S,2022-01-20T01:34:52.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629006,,,1610612750,57,71,2022-01-20T01:34:52Z,2970000,,,0,,J. Okogie Free Throw 2 of 2 (3 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
300,PT01M37.00S,2022-01-20T01:35:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.72339027595268,49.01960784313725,1610612737,59,71,2022-01-20T01:35:13Z,2980000,-5.0,16.0,1,right,J. Collins Layup (9 PTS) (T. Young 9 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,1.66,Made,9.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,,,
302,PT01M18.00S,2022-01-20T01:35:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629006,7.835085413929041,5.637254901960785,1610612750,59,71,2022-01-20T01:35:32Z,3000000,222.0,21.0,1,left,MISS J. Okogie 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,22.28,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M15.00S,2022-01-20T01:35:29.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,59,71,2022-01-20T01:35:32Z,3010000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,302.0,5.0,4.0,1.0,,,,,,
304,PT01M02.00S,2022-01-20T01:35:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,87.99277266754271,59.068627450980394,1610612737,61,71,2022-01-20T01:35:47Z,3020000,45.0,60.0,1,right,T. Young 7' driving floating Jump Shot (7 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.55,Made,7.0,,,,,,,,,,,,,,,,,,
305,PT00M50.10S,2022-01-20T01:35:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,48.529411764705884,1610612750,61,73,2022-01-20T01:36:03Z,3030000,7.0,3.0,1,left,K. Towns cutting Layup (12 PTS) (M. Beasley 1 AST),"[1626157, 1627736]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,0.78,Made,12.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,,
307,PT00M30.30S,2022-01-20T01:36:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.3646517739816,52.20588235294118,1610612737,61,73,2022-01-20T01:36:25Z,3050000,11.0,85.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,,
308,PT00M26.80S,2022-01-20T01:36:23.5Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,61,73,2022-01-20T01:36:25Z,3060000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,307.0,1.0,1.0,0.0,,,,,,
309,PT00M09.20S,2022-01-20T01:36:41.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,30.699737187910642,31.372549019607842,1610612750,61,73,2022-01-20T01:36:47Z,3070000,93.0,236.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
310,PT00M06.70S,2022-01-20T01:36:43.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,61,73,2022-01-20T01:36:47Z,3080000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,309.0,,,,,,,,,
311,PT00M06.70S,2022-01-20T01:36:47.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,61,73,2022-01-20T01:36:47Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M01.90S,2022-01-20T01:37:04.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,61,73,2022-01-20T01:37:04Z,3100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M00.30S,2022-01-20T01:37:30.2Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,61,73,2022-01-20T01:37:36Z,3110000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1626157]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,4.0,Towns,1626157.0,,,,,,,,,,,,
314,PT00M00.30S,2022-01-20T01:37:30.2Z,2,REGULAR,steal,,[],1626157,,,1610612750,61,73,2022-01-20T01:37:32Z,3120000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2022-01-20T01:37:46.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,64.20827858081472,65.93137254901961,1610612750,61,73,2022-01-20T01:46:13Z,3130000,-80.0,551.0,1,left,MISS D. Russell 55' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,55.68,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2022-01-20T01:37:46.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,61,73,2022-01-20T01:38:06Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,
317,PT00M00.00S,2022-01-20T01:37:50.5Z,2,REGULAR,period,end,[],0,,,1610612750,61,73,2022-01-20T01:37:50Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-01-20T01:50:33.6Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612750,61,73,2022-01-20T01:53:00Z,3160000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-01-20T01:50:33.6Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,61,73,2022-01-20T01:53:00Z,3170000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-20T01:50:33.6Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612750,61,73,2022-01-20T01:53:00Z,3180000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-20T01:50:33.6Z,3,REGULAR,substitution,in,['startperiod'],1630168,,,1610612750,61,73,2022-01-20T01:53:00Z,3190000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-20T01:50:33.6Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,61,73,2022-01-20T01:53:00Z,3200000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-20T01:50:33.6Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,61,73,2022-01-20T01:53:00Z,3210000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-20T01:53:03.2Z,3,REGULAR,period,start,[],0,,,1610612737,61,73,2022-01-20T01:53:03Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M47.00S,2022-01-20T01:53:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,10.068988173455978,3.6764705882352944,1610612737,64,73,2022-01-20T01:53:24Z,3230000,232.0,42.0,1,left,T. Young 3PT step back (10 PTS) (K. Huerter 3 AST),"[1629027, 1628989]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,23.54,Made,10.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,,
327,PT11M24.00S,2022-01-20T01:53:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,88.51839684625493,49.26470588235294,1610612750,64,73,2022-01-20T01:53:42Z,3250000,-4.0,55.0,1,right,MISS J. Vanderbilt floating Shot,[1629020],1610612750.0,MIN,floating,,,Vanderbilt,J. Vanderbilt,,,,,5.55,Missed,,,,,,,,,,,,,,,,,,,
328,PT11M21.00S,2022-01-20T01:53:40.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,64,73,2022-01-20T01:53:42Z,3260000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,327.0,1.0,1.0,0.0,,,,,,
329,PT11M11.00S,2022-01-20T01:53:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.5722733245729295,40.931372549019606,1610612737,64,73,2022-01-20T01:54:29Z,3270000,45.0,19.0,1,left,MISS J. Collins driving Layup - blocked,"[1628381, 1626157]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,4.9,Missed,,,,,,,,Towns,1626157.0,,,,,,,,,,
330,PT11M11.00S,2022-01-20T01:53:51.9Z,3,REGULAR,block,,[],1626157,,,1610612737,64,73,2022-01-20T01:53:56Z,3280000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M09.00S,2022-01-20T01:53:53.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,64,73,2022-01-20T01:54:29Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,
331,PT11M09.00S,2022-01-20T01:54:27.8Z,3,REGULAR,jumpball,recovered,[],1630168,,,1610612737,64,73,2022-01-20T01:54:27Z,3300000,,,0,,Jump Ball J. Collins vs. K. Towns: Tip to O. Okongwu,"[1630168, 1628381, 1626157]",1610612737.0,ATL,heldball,O. Okongwu,1630168.0,Okongwu,O. Okongwu,Collins,1628381.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
335,PT11M01.00S,2022-01-20T01:54:36.9Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,64,73,2022-01-20T01:54:43Z,3330000,,,0,,T. Young bad pass out-of-bounds TURNOVER (5 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,5.0,,,,,,,,,2005.0,,,,,
336,PT10M51.00S,2022-01-20T01:54:56.5Z,3,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,64,73,2022-01-20T01:55:05Z,3340000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,3.0,,,,,,,,,1662.0,,,,,
337,PT10M43.00S,2022-01-20T01:55:14.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,30.17411300919842,33.82352941176471,1610612737,67,73,2022-01-20T01:55:19Z,3350000,81.0,231.0,1,left,T. Young 24' 3PT step back (13 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.49,Made,13.0,,,,,,,,,,,,,,,,,,
338,PT10M32.00S,2022-01-20T01:55:25.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.51182654402102,50.0,1610612750,67,73,2022-01-20T01:55:31Z,3360000,0.0,8.0,1,right,MISS J. McDaniels cutting DUNK,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,0.85,Missed,,,,,,,,,,,,,,,,,,,
339,PT10M32.00S,2022-01-20T01:55:25.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,67,73,2022-01-20T01:55:31Z,3370000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,
340,PT10M32.00S,2022-01-20T01:55:29.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,67,73,2022-01-20T01:55:29Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M19.00S,2022-01-20T01:55:44.9Z,3,REGULAR,3pt,Jump Shot,[],1629631,6.783837056504599,4.6568627450980395,1610612737,70,73,2022-01-20T01:55:51Z,3390000,227.0,11.0,1,left,D. Hunter 3PT  (17 PTS) (T. Young 10 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.7,Made,17.0,T. Young,1629027.0,10.0,,,,,,,,,,,,,,,
343,PT10M05.00S,2022-01-20T01:55:57.9Z,3,REGULAR,2pt,Jump Shot,[],1626156,74.72076215505913,49.01960784313725,1610612750,70,75,2022-01-20T03:14:19Z,3410000,-5.0,185.0,1,right,D. Russell 18' step back Jump Shot (20 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,18.52,Made,20.0,,,,,,,,,,,,,,,,,,
344,PT09M52.00S,2022-01-20T01:56:11.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.732588699080158,50.73529411764706,1610612737,72,75,2022-01-20T01:56:19Z,3420000,-4.0,1.0,1,left,O. Okongwu cutting DUNK (5 PTS) (T. Young 11 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,0.4,Made,5.0,T. Young,1629027.0,11.0,,,,,,,,,,,,,,,
346,PT09M40.00S,2022-01-20T01:56:23.8Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,72,75,2022-01-20T01:56:36Z,3440000,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1629631]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,1.0,Hunter,1629631.0,,,,,,,,,,,,
347,PT09M40.00S,2022-01-20T01:56:23.8Z,3,REGULAR,steal,,[],1629631,,,1610612737,72,75,2022-01-20T01:56:26Z,3450000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M36.00S,2022-01-20T01:56:27.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,5.206964520367937,49.50980392156863,1610612737,74,75,2022-01-20T01:56:42Z,3460000,2.0,-4.0,1,left,K. Huerter running DUNK (12 PTS) (D. Hunter 1 AST),"[1628989, 1629631]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,0.44,Made,12.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,,
350,PT09M36.00S,2022-01-20T01:56:32.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,74,75,2022-01-20T01:56:32Z,3480000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M30.00S,2022-01-20T01:59:30.2Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,74,75,2022-01-20T02:00:06Z,3490000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1630168]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,2.0,Okongwu,1630168.0,,,,,,,,,,,,
352,PT09M30.00S,2022-01-20T01:59:30.2Z,3,REGULAR,steal,,[],1630168,,,1610612737,74,75,2022-01-20T01:59:32Z,3500000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M29.00S,2022-01-20T01:59:38.0Z,3,REGULAR,foul,personal,[],1626156,,,1610612737,74,75,2022-01-20T01:59:43Z,3510000,,,0,,D. Russell take personal FOUL (1 PF),"[1626156, 1628989]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Huerter,1628989.0,
355,PT09M17.00S,2022-01-20T01:59:58.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,11.251642575558476,44.11764705882353,1610612737,76,75,2022-01-20T02:00:05Z,3530000,29.0,53.0,1,left,D. Hunter 6' driving floating Jump Shot (19 PTS) (J. Collins 2 AST),"[1629631, 1628381]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,6.09,Made,19.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,,
357,PT09M09.00S,2022-01-20T02:00:09.8Z,3,REGULAR,foul,personal,[],1629631,,,1610612750,76,75,2022-01-20T02:00:17Z,3550000,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1630162]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Edwards,1630162.0,
359,PT09M03.00S,2022-01-20T02:00:32.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.23061760840999,33.088235294117645,1610612750,76,75,2022-01-20T02:00:40Z,3570000,-85.0,256.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M00.00S,2022-01-20T02:00:35.6Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,76,75,2022-01-20T02:00:40Z,3580000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,359.0,2.0,2.0,0.0,,,,,,
361,PT08M56.00S,2022-01-20T02:00:40.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628381,4.812746386333772,49.50980392156863,1610612737,78,75,2022-01-20T02:00:47Z,3590000,2.0,-7.0,1,left,J. Collins running DUNK (11 PTS) (T. Young 12 AST),"[1628381, 1629027]",1610612737.0,ATL,running,,,Collins,J. Collins,,,,,0.77,Made,11.0,T. Young,1629027.0,12.0,,,,,,,,,,,,,,,
363,PT08M40.00S,2022-01-20T02:00:55.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.46057818659659,49.01960784313725,1610612750,78,75,2022-01-20T02:01:02Z,3610000,-5.0,18.0,1,right,MISS J. Vanderbilt cutting DUNK - blocked,"[1629020, 1628381]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,1.9,Missed,,,,,,,,Collins,1628381.0,,,,,,,,,,
364,PT08M40.00S,2022-01-20T02:00:55.8Z,3,REGULAR,block,,[],1628381,,,1610612750,78,75,2022-01-20T02:00:58Z,3620000,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M37.00S,2022-01-20T02:00:58.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,78,75,2022-01-20T02:01:02Z,3630000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,,,,
366,PT08M19.00S,2022-01-20T02:01:16.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,30.962549277266753,37.5,1610612737,81,75,2022-01-20T02:05:43Z,3640000,62.0,239.0,1,left,T. Young 24' 3PT step back (16 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.66,Made,16.0,,,,,,,,,,,,,,,,,,
