actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
544,PT08M30.00S,2021-11-21T02:27:19.6Z,4,REGULAR,3pt,Jump Shot,[],1628970,71.82982917214193,79.41176470588235,1610612766,93,81,2021-11-21T02:27:24Z,5390000,147.0,212.0,1,right,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
545,PT08M26.00S,2021-11-21T02:27:23.6Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,93,81,2021-11-21T02:27:24Z,5400000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,544.0,3.0,2.0,1.0,,,,,,,,,,
546,PT08M05.00S,2021-11-21T02:27:43.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629629,6.389618922470433,50.49019607843137,1610612737,95,81,2021-11-21T02:27:49Z,5410000,-2.0,8.0,1,left,C. Reddish cutting DUNK (14 PTS) (D. Gallinari 2 AST),"[1629629, 201568]",1610612737.0,ATL,cutting,,,Reddish,C. Reddish,,,,,0.8,Made,14.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,,,,
548,PT07M46.00S,2021-11-21T02:28:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.24901445466492,50.98039215686274,1610612766,95,83,2021-11-21T02:28:07Z,5430000,5.0,11.0,1,right,M. Bridges driving Layup (26 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.2,Made,26.0,,,,,,,,,,,,,,,,,
550,PT07M28.00S,2021-11-21T02:28:21.9Z,4,REGULAR,turnover,bad pass,[],203991,,,1610612737,95,83,2021-11-21T02:28:25Z,5450000,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1628998]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,1.0,Martin,1628998.0
551,PT07M28.00S,2021-11-21T02:28:21.9Z,4,REGULAR,steal,,[],1628998,,,1610612766,95,83,2021-11-21T02:28:24Z,5460000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M25.00S,2021-11-21T02:28:27.8Z,4,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612766,95,83,2021-11-21T02:28:47Z,5470000,,,0,,C. Reddish shooting personal FOUL (2 PF) (Rozier 2 FT),"[1629629, 1626179]",1610612737.0,ATL,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Rozier,1626179.0,,,
554,PT07M25.00S,2021-11-21T02:28:54.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626179,,,1610612766,95,83,2021-11-21T02:28:54Z,5490000,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Missed,,,,,,,,,,,,,,,,,,
555,PT07M25.00S,2021-11-21T02:28:54.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,95,83,2021-11-21T02:28:54Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,554.0,,,,,,,,,,,,,
556,PT07M25.00S,2021-11-21T02:28:57.0Z,4,REGULAR,substitution,out,[],202397,,,1610612766,95,83,2021-11-21T02:29:10Z,5510000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M25.00S,2021-11-21T02:28:57.0Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,95,83,2021-11-21T02:29:10Z,5520000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M25.00S,2021-11-21T02:29:16.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626179,,,1610612766,95,84,2021-11-21T02:29:16Z,5530000,,,0,,T. Rozier Free Throw 2 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
559,PT07M10.00S,2021-11-21T02:29:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,8.886333771353483,40.931372549019606,1610612737,95,84,2021-11-21T02:29:40Z,5540000,45.0,31.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,5.49,Missed,,,,,,,,,,,,,,,,,,
560,PT07M07.00S,2021-11-21T02:29:35.3Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,95,84,2021-11-21T02:31:32Z,5550000,,,0,,C. Capela REBOUND (Off:5 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,559.0,14.0,9.0,5.0,,,,,,,,,,
568,PT07M06.00S,2021-11-21T02:29:35.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,6.915243101182654,51.225490196078425,1610612737,95,84,2021-11-21T02:31:41Z,5555000,-6.0,13.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,1.39,Missed,,,,,,,,,,,,,,,,,,
569,PT07M05.00S,2021-11-21T02:29:36.2Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,95,84,2021-11-21T02:31:41Z,5557500,,,0,,C. Capela REBOUND (Off:6 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,568.0,15.0,9.0,6.0,,,,,,,,,,
561,PT07M04.00S,2021-11-21T02:29:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,97,84,2021-11-21T02:31:19Z,5560000,0.0,0.0,1,left,C. Capela tip Layup (20 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,20.0,,,,,,,,,,,,,,,,,
562,PT06M59.00S,2021-11-21T02:29:43.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,91.40932982917214,96.32352941176471,1610612766,97,84,2021-11-21T02:29:48Z,5570000,232.0,28.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,
563,PT06M57.00S,2021-11-21T02:29:45.3Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612737,97,84,2021-11-21T02:29:48Z,5580000,,,0,,C. Reddish REBOUND (Off:1 Def:5),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,562.0,6.0,5.0,1.0,,,,,,,,,,
564,PT06M42.00S,2021-11-21T02:30:00.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,37.92706964520368,28.186274509803923,1610612737,97,84,2021-11-21T02:30:05Z,5590000,109.0,304.0,1,left,MISS T. Young 32' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,32.3,Missed,,,,,,,,,,,,,,,,,,
565,PT06M39.00S,2021-11-21T02:30:03.3Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,97,84,2021-11-21T02:30:05Z,5600000,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,564.0,6.0,4.0,2.0,,,,,,,,,,
566,PT06M33.00S,2021-11-21T02:30:08.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.72339027595268,50.98039215686274,1610612766,97,86,2021-11-21T02:30:20Z,5610000,5.0,16.0,1,right,C. Martin driving Layup (14 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.66,Made,14.0,,,,,,,,,,,,,,,,,
567,PT06M33.00S,2021-11-21T02:30:13.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,97,86,2021-11-21T02:30:13Z,5620000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M29.00S,2021-11-21T02:33:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,7.178055190538765,48.77450980392157,1610612737,97,86,2021-11-21T02:33:17Z,5630000,6.0,15.0,1,left,MISS C. Reddish driving Layup - blocked,"[1629629, 202330]",1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,1.62,Missed,,,,,,,,,Hayward,202330.0,,,,,,,,
571,PT06M29.00S,2021-11-21T02:33:10.5Z,4,REGULAR,block,,[],202330,,,1610612737,97,86,2021-11-21T02:33:22Z,5640000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M24.00S,2021-11-21T02:33:15.5Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,97,86,2021-11-21T02:33:17Z,5650000,,,0,,C. Martin REBOUND (Off:2 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,570.0,7.0,5.0,2.0,,,,,,,,,,
573,PT06M12.00S,2021-11-21T02:33:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.46057818659659,47.549019607843135,1610612766,97,88,2021-11-21T02:33:32Z,5660000,-12.0,18.0,1,right,M. Bridges driving Layup (28 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.21,Made,28.0,,,,,,,,,,,,,,,,,
575,PT06M00.00S,2021-11-21T02:33:40.1Z,4,REGULAR,foul,personal,[],1626179,,,1610612737,97,88,2021-11-21T02:33:50Z,5680000,,,0,,T. Rozier personal FOUL (2 PF),"[1626179, 1629027]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Young,1629027.0,,,
577,PT06M00.00S,2021-11-21T02:33:47.9Z,4,REGULAR,substitution,out,[],203991,,,1610612737,97,88,2021-11-21T02:33:51Z,5700000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M00.00S,2021-11-21T02:33:47.9Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,97,88,2021-11-21T02:33:51Z,5710000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M49.00S,2021-11-21T02:34:16.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,97,88,2021-11-21T02:34:16Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M47.00S,2021-11-21T02:34:37.3Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,97,88,2021-11-21T02:34:43Z,5730000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1630163]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,3.0,Ball,1630163.0
581,PT05M47.00S,2021-11-21T02:34:37.3Z,4,REGULAR,steal,,[],1630163,,,1610612766,97,88,2021-11-21T02:34:39Z,5740000,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M41.00S,2021-11-21T02:34:43.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202330,70.38436268068331,72.79411764705883,1610612766,97,88,2021-11-21T02:34:49Z,5750000,114.0,226.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
583,PT05M37.00S,2021-11-21T02:34:46.9Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,97,88,2021-11-21T02:34:47Z,5760000,,,0,,T. Rozier REBOUND (Off:3 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,582.0,4.0,1.0,3.0,,,,,,,,,,
584,PT05M36.00S,2021-11-21T02:34:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,94.56307490144546,48.28431372549019,1610612766,97,90,2021-11-21T02:37:01Z,5770000,-9.0,-1.0,1,right,T. Rozier putback Layup (6 PTS),[1626179],1610612766.0,CHA,putback,,,Rozier,T. Rozier,,,,,0.87,Made,6.0,,,,,,,,,,,,,,,,,
585,PT05M19.00S,2021-11-21T02:35:04.8Z,4,REGULAR,2pt,Jump Shot,[],1629027,26.231931668856767,32.84313725490196,1610612737,99,90,2021-11-21T02:35:09Z,5780000,86.0,194.0,1,left,T. Young 21' step back Jump Shot (14 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,21.22,Made,14.0,,,,,,,,,,,,,,,,,
586,PT05M07.00S,2021-11-21T02:35:18.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.40932982917214,44.6078431372549,1610612766,99,90,2021-11-21T02:35:24Z,5790000,-27.0,28.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 201568]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.91,Missed,,,,,,,,,Gallinari,201568.0,,,,,,,,
587,PT05M07.00S,2021-11-21T02:35:18.0Z,4,REGULAR,block,,[],201568,,,1610612766,99,90,2021-11-21T02:35:21Z,5800000,,,0,,D. Gallinari BLOCK (1 BLK),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M06.00S,2021-11-21T02:35:19.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,99,90,2021-11-21T02:35:24Z,5810000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,
589,PT05M06.00S,2021-11-21T02:35:23.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,99,90,2021-11-21T02:35:23Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M53.00S,2021-11-21T02:35:43.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202330,81.15965834428384,67.64705882352942,1610612766,99,90,2021-11-21T02:35:48Z,5830000,88.0,125.0,1,right,MISS G. Hayward 15' turnaround Shot,[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,15.27,Missed,,,,,,,,,,,,,,,,,,
591,PT04M50.00S,2021-11-21T02:35:46.8Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,99,90,2021-11-21T02:35:48Z,5840000,,,0,,L. Ball REBOUND (Off:3 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,590.0,8.0,5.0,3.0,,,,,,,,,,
592,PT04M40.00S,2021-11-21T02:35:56.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628998,87.86136662286465,4.901960784313726,1610612766,99,90,2021-11-21T02:36:03Z,5850000,-225.0,62.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,
593,PT04M35.00S,2021-11-21T02:36:01.9Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,99,90,2021-11-21T02:36:03Z,5860000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,592.0,4.0,4.0,0.0,,,,,,,,,,
594,PT04M23.00S,2021-11-21T02:36:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,12.828515111695138,51.225490196078425,1610612737,101,90,2021-11-21T02:36:18Z,5870000,-6.0,68.0,1,left,J. Collins 6' Layup (13 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,6.84,Made,13.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,
596,PT04M10.00S,2021-11-21T02:36:38.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,75.1149802890933,15.441176470588236,1610612766,101,90,2021-11-21T02:36:45Z,5890000,-173.0,181.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
597,PT04M07.00S,2021-11-21T02:36:41.7Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,101,90,2021-11-21T02:36:41Z,5900000,,,0,,C. Martin REBOUND (Off:3 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,596.0,8.0,5.0,3.0,,,,,,,,,,
598,PT04M02.00S,2021-11-21T02:36:46.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628970,93.77463863337714,49.26470588235294,1610612766,101,92,2021-11-21T02:36:51Z,5910000,-4.0,6.0,1,right,M. Bridges DUNK (30 PTS) (G. Hayward 4 AST),"[1628970, 202330]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,0.7,Made,30.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,
600,PT03M40.00S,2021-11-21T02:37:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,14.668199737187912,54.65686274509803,1610612737,103,92,2021-11-21T02:37:14Z,5930000,-23.0,85.0,1,left,J. Collins 8' turnaround Jump Shot (15 PTS),[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,8.85,Made,15.0,,,,,,,,,,,,,,,,,
601,PT03M33.00S,2021-11-21T02:37:16.8Z,4,REGULAR,3pt,Jump Shot,[],1628970,83.26215505913272,4.6568627450980395,1610612766,103,92,2021-11-21T02:37:22Z,5940000,-227.0,105.0,1,right,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
602,PT03M29.00S,2021-11-21T02:37:20.8Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,103,92,2021-11-21T02:37:22Z,5950000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,601.0,5.0,5.0,0.0,,,,,,,,,,
603,PT03M09.00S,2021-11-21T02:37:40.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,34.247700394218136,66.17647058823529,1610612737,103,92,2021-11-21T02:37:45Z,5960000,-81.0,269.0,1,left,MISS K. Huerter 28' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,28.13,Missed,,,,,,,,,,,,,,,,,,
604,PT03M06.00S,2021-11-21T02:37:43.4Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,103,92,2021-11-21T02:37:45Z,5970000,,,0,,L. Ball REBOUND (Off:3 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,603.0,9.0,6.0,3.0,,,,,,,,,,
605,PT03M00.00S,2021-11-21T02:37:49.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.77463863337714,49.01960784313725,1610612766,103,94,2021-11-21T02:37:55Z,5980000,-5.0,6.0,1,right,M. Bridges driving DUNK (32 PTS) (L. Ball 9 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.77,Made,32.0,L. Ball,1630163.0,9.0,,,,,,,,,,,,,,
607,PT02M38.00S,2021-11-21T02:38:10.4Z,4,REGULAR,3pt,Jump Shot,[],1629027,31.09395532194481,31.372549019607842,1610612737,106,94,2021-11-21T02:38:16Z,6000000,93.0,240.0,1,left,T. Young 25' 3PT step back (17 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.72,Made,17.0,,,,,,,,,,,,,,,,,
608,PT02M37.00S,2021-11-21T02:38:17.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,106,94,2021-11-21T02:38:17Z,6010000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M37.00S,2021-11-21T02:39:23.6Z,4,REGULAR,substitution,out,[],201568,,,1610612766,106,94,2021-11-21T02:39:44Z,6020000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M37.00S,2021-11-21T02:39:23.6Z,4,REGULAR,substitution,in,[],203991,,,1610612766,106,94,2021-11-21T02:39:44Z,6030000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M14.00S,2021-11-21T02:40:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.51182654402102,49.50980392156863,1610612766,106,96,2021-11-21T02:40:28Z,6040000,-2.0,8.0,1,right,L. Ball driving Layup (13 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,0.89,Made,13.0,,,,,,,,,,,,,,,,,
612,PT01M55.00S,2021-11-21T02:40:42.5Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,106,96,2021-11-21T02:40:51Z,6050000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 202330]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,4.0,Hayward,202330.0
613,PT01M55.00S,2021-11-21T02:40:42.5Z,4,REGULAR,steal,,[],202330,,,1610612766,106,96,2021-11-21T02:40:45Z,6060000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M52.00S,2021-11-21T02:40:46.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626179,94.30026281208936,50.0,1610612766,106,98,2021-11-21T02:41:17Z,6070000,0.0,1.0,1,right,T. Rozier running Layup (8 PTS) (M. Bridges 3 AST),"[1626179, 1628970]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,0.11,Made,8.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
616,PT01M52.00S,2021-11-21T02:40:53.9Z,4,REGULAR,foul,offensive,[],1629629,,,1610612737,106,98,2021-11-21T02:41:06Z,6090000,,,0,,C. Reddish offensive FOUL (3 PF),"[1629629, 1626179]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Rozier,1626179.0,,,
618,PT01M52.00S,2021-11-21T02:40:53.9Z,4,REGULAR,turnover,offensive foul,[],1629629,,,1610612737,106,98,2021-11-21T02:40:53Z,6110000,,,0,,C. Reddish offensive foul TURNOVER (2 TO),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,101283.0,,,,,2.0,,
619,PT01M45.00S,2021-11-21T02:41:21.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,85.10183968462549,57.84313725490197,1610612766,106,100,2021-11-21T02:41:26Z,6120000,39.0,88.0,1,right,T. Rozier 9' driving floating Jump Shot (10 PTS) (L. Ball 10 AST),"[1626179, 1630163]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,9.59,Made,10.0,L. Ball,1630163.0,10.0,,,,,,,,,,,,,,
621,PT01M31.00S,2021-11-21T02:41:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,31.488173455978973,21.323529411764707,1610612737,106,100,2021-11-21T02:41:51Z,6140000,143.0,243.0,1,left,MISS T. Young 28' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
622,PT01M26.00S,2021-11-21T02:41:44.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,106,100,2021-11-21T02:41:53Z,6150000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,621.0,,,,,,,,,,,,,
623,PT01M26.00S,2021-11-21T02:41:54.4Z,4,REGULAR,foul,personal,[],203991,,,1610612766,106,100,2021-11-21T02:42:04Z,6160000,,,0,,C. Capela loose ball personal FOUL (5 PF),"[203991, 1628998]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,,,,,,2004.0,5.0,0.0,Martin,1628998.0,,,
625,PT01M18.00S,2021-11-21T02:42:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.40932982917214,48.77450980392157,1610612766,106,102,2021-11-21T02:42:22Z,6180000,-6.0,28.0,1,right,M. Bridges Layup (34 PTS) (L. Ball 11 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,2.89,Made,34.0,L. Ball,1630163.0,11.0,,,,,,,,,,,,,,
627,PT01M18.00S,2021-11-21T02:42:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,106,102,2021-11-21T02:42:22Z,6200000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M18.00S,2021-11-21T02:43:27.0Z,4,REGULAR,substitution,out,[],203991,,,1610612737,106,102,2021-11-21T02:43:54Z,6210000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M18.00S,2021-11-21T02:43:27.0Z,4,REGULAR,substitution,in,[],201568,,,1610612737,106,102,2021-11-21T02:43:54Z,6220000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M06.00S,2021-11-21T02:44:16.3Z,4,REGULAR,3pt,Jump Shot,[],1628989,36.08738501971091,48.03921568627451,1610612737,109,102,2021-11-21T02:44:21Z,6230000,10.0,287.0,1,left,K. Huerter 28' 3PT  (16 PTS) (J. Collins 3 AST),"[1628989, 1628381]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,28.69,Made,16.0,J. Collins,1628381.0,3.0,,,,,,,,,,,,,,
632,PT00M58.30S,2021-11-21T02:44:32.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612766,109,102,2021-11-21T02:44:55Z,6250000,,,0,,J. Collins shooting personal FOUL (5 PF) (Bridges 2 FT),"[1628381, 1628970]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,2004.0,5.0,0.0,Bridges,1628970.0,,,
