actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
356,PT12M00.00S,2022-03-20T23:20:49.4Z,3,REGULAR,period,start,[],0,,,1610612740,50,60,2022-03-20T23:20:49Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M44.00S,2022-03-20T23:21:05.2Z,3,REGULAR,3pt,Jump Shot,[],1629637,10.726018396846255,3.9215686274509802,1610612740,50,60,2022-03-20T23:21:12Z,3440000,230.0,48.0,1,left,MISS J. Hayes 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,
358,PT11M40.00S,2022-03-20T23:21:09.2Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,50,60,2022-03-20T23:21:12Z,3450000,,,0,,K. Huerter REBOUND (Off:0 Def:4),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,357.0,4.0,4.0,0.0,,,,,,,,
359,PT11M19.00S,2022-03-20T23:21:29.2Z,3,REGULAR,3pt,Jump Shot,[],201568,67.06636005256242,48.99662990196079,1610612737,50,60,2022-03-20T23:25:43Z,3460000,-5.0,257.0,1,right,MISS D. Gallinari 25' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
360,PT11M16.00S,2022-03-20T23:21:32.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,50,60,2022-03-20T23:21:35Z,3470000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,359.0,2.0,2.0,0.0,,,,,,,,
361,PT11M09.00S,2022-03-20T23:21:39.6Z,3,REGULAR,3pt,Jump Shot,[],202685,32.670827858081466,45.83333333333333,1610612740,50,63,2022-03-20T23:21:46Z,3480000,21.0,255.0,1,left,J. Valanciunas 25' 3PT  (12 PTS) (J. Hayes 1 AST),"[202685, 1629637]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.54,Made,12.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,
363,PT10M59.00S,2022-03-20T23:21:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,66.83639947437582,45.34313725490196,1610612737,53,63,2022-03-20T23:21:55Z,3500000,-23.0,259.0,1,right,T. Young 26' 3PT pullup (11 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.02,Made,11.0,,,,,,,,,,,,,,,,,
364,PT10M35.00S,2022-03-20T23:22:12.7Z,3,REGULAR,3pt,Jump Shot,[],1630230,5.863994743758213,3.9215686274509802,1610612740,53,63,2022-03-20T23:22:17Z,3510000,230.0,3.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
365,PT10M32.00S,2022-03-20T23:22:15.7Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,53,63,2022-03-20T23:22:17Z,3520000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,364.0,3.0,2.0,1.0,,,,,,,,
366,PT10M28.00S,2022-03-20T23:22:20.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,66.17936925098554,43.872549019607845,1610612737,56,63,2022-03-20T23:22:29Z,3530000,-31.0,265.0,1,right,T. Young 26' 3PT running pullup (14 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,26.72,Made,14.0,,,,,,,,,,,,,,,,,
367,PT10M12.00S,2022-03-20T23:22:36.0Z,3,REGULAR,3pt,Jump Shot,[],1630529,31.225361366622867,37.00980392156863,1610612740,56,63,2022-03-20T23:22:42Z,3540000,65.0,241.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
368,PT10M09.00S,2022-03-20T23:22:39.0Z,3,REGULAR,rebound,offensive,[],1630230,,,1610612740,56,63,2022-03-20T23:22:42Z,3550000,,,0,,N. Marshall REBOUND (Off:1 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,367.0,5.0,4.0,1.0,,,,,,,,
369,PT10M08.00S,2022-03-20T23:22:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,4.681340341655716,47.549019607843135,1610612740,56,63,2022-03-20T23:22:49Z,3560000,12.0,-8.0,1,left,MISS N. Marshall putback Layup,[1630230],1610612740.0,NOP,putback,,,Marshall,N. Marshall,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,
371,PT10M08.00S,2022-03-20T23:22:39.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,56,63,2022-03-20T23:22:49Z,3580000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,369.0,5.0,4.0,1.0,,,,,,,,
372,PT10M03.00S,2022-03-20T23:22:45.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,56,65,2022-03-20T23:22:45Z,3590000,0.0,0.0,1,left,J. Valanciunas putback Layup (14 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,
373,PT09M52.00S,2022-03-20T23:22:55.7Z,3,REGULAR,3pt,Jump Shot,[],201568,67.09921156373193,57.84313725490197,1610612737,59,65,2022-03-20T23:23:00Z,3600000,39.0,257.0,1,right,D. Gallinari 25' 3PT  (21 PTS) (T. Young 5 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.98,Made,21.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
375,PT09M39.00S,2022-03-20T23:23:09.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,7.966491458607096,52.20588235294118,1610612740,59,67,2022-03-20T23:23:15Z,3620000,-11.0,22.0,1,left,J. Hayes Hook (12 PTS) (C. McCollum 3 AST),"[1629637, 203468]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,2.5,Made,12.0,C. McCollum,203468.0,3.0,,,,,,,,,,,,,,
377,PT09M27.00S,2022-03-20T23:23:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.72339027595268,48.03921568627451,1610612737,61,67,2022-03-20T23:23:26Z,3640000,-10.0,16.0,1,right,D. Hunter driving Layup (5 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.87,Made,5.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
379,PT09M15.00S,2022-03-20T23:23:33.4Z,3,REGULAR,3pt,Jump Shot,[],203468,13.091327201051248,4.166666666666666,1610612740,61,67,2022-03-20T23:23:38Z,3660000,229.0,71.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,
380,PT09M13.00S,2022-03-20T23:23:35.4Z,3,REGULAR,rebound,offensive,[],1629637,,,1610612740,61,67,2022-03-20T23:23:55Z,3670000,,,0,,J. Hayes REBOUND (Off:6 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,379.0,10.0,4.0,6.0,,,,,,,,
381,PT09M12.00S,2022-03-20T23:23:37.7Z,3,REGULAR,turnover,bad pass,[],1629637,,,1610612740,61,67,2022-03-20T23:23:42Z,3680000,,,0,,J. Hayes bad pass TURNOVER (3 TO),"[1629637, 1629631]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,3.0,Hunter,1629631.0
382,PT09M12.00S,2022-03-20T23:23:37.7Z,3,REGULAR,steal,,[],1629631,,,1610612737,61,67,2022-03-20T23:23:39Z,3690000,,,0,,D. Hunter STEAL (2 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M12.00S,2022-03-20T23:23:40.9Z,3,REGULAR,foul,personal,[],1630230,,,1610612737,61,67,2022-03-20T23:23:48Z,3700000,,,0,,N. Marshall take personal FOUL (3 PF),"[1630230, 1629631]",1610612740.0,NOP,take,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Hunter,1629631.0,,,
385,PT08M55.00S,2022-03-20T23:24:13.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,95.74572930354796,95.83333333333334,1610612737,61,67,2022-03-20T23:24:21Z,3720000,229.0,-13.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
386,PT08M53.00S,2022-03-20T23:24:15.1Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,61,67,2022-03-20T23:24:21Z,3730000,,,0,,T. Young REBOUND (Off:2 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,385.0,4.0,2.0,2.0,,,,,,,,
387,PT08M51.00S,2022-03-20T23:24:17.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628989,70.90998685939553,24.019607843137255,1610612737,61,67,2022-03-20T23:24:23Z,3740000,-130.0,221.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
388,PT08M47.00S,2022-03-20T23:24:21.9Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,61,67,2022-03-20T23:24:23Z,3750000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,387.0,6.0,5.0,1.0,,,,,,,,
389,PT08M38.00S,2022-03-20T23:24:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.0335085413929,46.32352941176471,1610612740,61,69,2022-03-20T23:24:35Z,3760000,18.0,108.0,1,left,C. McCollum 10' pullup Jump Shot (15 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,10.92,Made,15.0,,,,,,,,,,,,,,,,,
390,PT08M28.00S,2022-03-20T23:24:40.7Z,3,REGULAR,2pt,Jump Shot,[],1629027,85.3646517739816,12.009803921568627,1610612737,61,69,2022-03-20T23:24:49Z,3770000,-190.0,85.0,1,right,MISS T. Young 20' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,20.82,Missed,,,,,,,,,,,,,,,,,,
391,PT08M25.00S,2022-03-20T23:24:43.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,61,69,2022-03-20T23:24:48Z,3780000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,390.0,7.0,6.0,1.0,,,,,,,,
392,PT08M12.00S,2022-03-20T23:24:56.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,7.358738501971089,64.51439950980392,1610612740,61,71,2022-03-20T23:39:07Z,3790000,-73.0,17.0,1,left,N. Marshall 7' turnaround Jump Shot (4 PTS),[1630230],1610612740.0,NOP,turnaround,,,Marshall,N. Marshall,,,,,7.45,Made,4.0,,,,,,,,,,,,,,,,,
393,PT08M00.00S,2022-03-20T23:25:10.9Z,3,REGULAR,foul,personal,[],1629637,,,1610612737,61,71,2022-03-20T23:25:19Z,3800000,,,0,,J. Hayes personal FOUL (3 PF),"[1629637, 1628989]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,202035.0,3.0,0.0,Huerter,1628989.0,,,
395,PT07M54.00S,2022-03-20T23:25:32.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.59198423127464,50.245098039215684,1610612737,61,71,2022-03-20T23:25:39Z,3820000,1.0,17.0,1,right,MISS C. Capela alley-oop DUNK,[203991],1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,
396,PT07M51.00S,2022-03-20T23:25:35.1Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,61,71,2022-03-20T23:25:39Z,3830000,,,0,,N. Marshall REBOUND (Off:1 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,395.0,6.0,5.0,1.0,,,,,,,,
397,PT07M44.00S,2022-03-20T23:25:41.7Z,3,REGULAR,3pt,Jump Shot,[],1630230,27.414586070959263,81.12745098039215,1610612740,61,74,2022-03-20T23:25:46Z,3840000,-156.0,205.0,1,left,N. Marshall 25' 3PT  (7 PTS) (C. McCollum 4 AST),"[1630230, 203468]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.75,Made,7.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,
399,PT07M37.00S,2022-03-20T23:25:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.72339027595268,50.98039215686274,1610612737,63,74,2022-03-20T23:25:58Z,3860000,5.0,16.0,1,right,D. Hunter driving Layup (7 PTS) (T. Young 7 AST),"[1629631, 1629027]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.66,Made,7.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,
401,PT07M16.00S,2022-03-20T23:26:08.8Z,3,REGULAR,3pt,Jump Shot,[],1630230,31.488173455978973,51.225490196078425,1610612740,63,74,2022-03-20T23:26:15Z,3880000,-6.0,243.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,
402,PT07M15.00S,2022-03-20T23:26:09.8Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,63,74,2022-03-20T23:26:15Z,3890000,,,0,,K. Huerter REBOUND (Off:0 Def:5),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,401.0,5.0,5.0,0.0,,,,,,,,
403,PT07M04.00S,2022-03-20T23:26:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,81.2910643889619,51.470588235294116,1610612737,63,74,2022-03-20T23:27:04Z,3900000,7.0,123.0,1,right,MISS C. Capela 12' floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,12.36,Missed,,,,,,,,,,,,,,,,,,
404,PT07M03.00S,2022-03-20T23:26:23.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,63,74,2022-03-20T23:27:04Z,3910000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,
405,PT07M03.00S,2022-03-20T23:26:27.9Z,3,REGULAR,foul,personal,[],203991,,,1610612740,63,74,2022-03-20T23:26:36Z,3920000,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 202685]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Valanciunas,202685.0,,,
407,PT06M48.00S,2022-03-20T23:26:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,13.748357424441524,58.08823529411765,1610612740,63,74,2022-03-20T23:27:01Z,3940000,-40.0,77.0,1,left,MISS N. Marshall 8' driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,
408,PT06M44.00S,2022-03-20T23:26:59.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,63,74,2022-03-20T23:27:01Z,3950000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,407.0,6.0,4.0,2.0,,,,,,,,
409,PT06M37.00S,2022-03-20T23:27:05.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,69.46452036793693,25.0,1610612737,63,74,2022-03-20T23:27:11Z,3960000,-125.0,235.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
410,PT06M34.00S,2022-03-20T23:27:08.8Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,63,74,2022-03-20T23:27:11Z,3970000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,409.0,3.0,3.0,0.0,,,,,,,,
411,PT06M32.00S,2022-03-20T23:27:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,5.995400788436268,50.49019607843137,1610612740,63,76,2022-03-20T23:27:23Z,3980000,-2.0,4.0,1,left,H. Jones running Layup (10 PTS) (C. McCollum 5 AST),"[1630529, 203468]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,0.46,Made,10.0,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,
413,PT06M32.00S,2022-03-20T23:27:19.0Z,3,REGULAR,foul,personal,['1freethrow'],201568,,,1610612740,63,76,2022-03-20T23:30:18Z,4000000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Jones 1 FT),"[201568, 1630529]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Jones,1630529.0,,,
415,PT06M32.00S,2022-03-20T23:27:30.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,63,76,2022-03-20T23:27:30Z,4020000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M32.00S,2022-03-20T23:29:23.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612740,63,76,2022-03-20T23:29:46Z,4030000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M32.00S,2022-03-20T23:29:23.4Z,3,REGULAR,substitution,in,[],203992,,,1610612740,63,76,2022-03-20T23:29:46Z,4050000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M32.00S,2022-03-20T23:29:23.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,63,76,2022-03-20T23:29:46Z,4060000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M32.00S,2022-03-20T23:29:23.4Z,3,REGULAR,substitution,out,[],1630230,,,1610612740,63,76,2022-03-20T23:30:55Z,4065000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M32.00S,2022-03-20T23:30:23.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630529,,,1610612740,63,77,2022-03-20T23:30:23Z,4070000,,,0,,H. Jones Free Throw 1 of 1 (11 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
421,PT06M18.00S,2022-03-20T23:30:39.5Z,3,REGULAR,2pt,Jump Shot,[],1629631,78.9257555847569,16.42156862745098,1610612737,63,77,2022-03-20T23:30:46Z,4080000,-168.0,146.0,1,right,MISS D. Hunter 22' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,
422,PT06M13.00S,2022-03-20T23:30:44.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,63,77,2022-03-20T23:30:46Z,4090000,,,0,,J. Valanciunas REBOUND (Off:1 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,421.0,8.0,7.0,1.0,,,,,,,,
424,PT05M55.00S,2022-03-20T23:31:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,6.783837056504599,47.30392156862745,1610612740,63,77,2022-03-20T23:31:08Z,4100000,13.0,11.0,1,left,MISS C. McCollum driving floating Shot - blocked,"[203468, 203991]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,1.76,Missed,,,,,Capela,203991.0,,,,,,,,,,,,
425,PT05M55.00S,2022-03-20T23:31:01.8Z,3,REGULAR,block,,[],203991,,,1610612740,63,77,2022-03-20T23:31:05Z,4110000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M51.00S,2022-03-20T23:31:05.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,63,77,2022-03-20T23:31:08Z,4120000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,424.0,7.0,5.0,2.0,,,,,,,,
427,PT05M48.00S,2022-03-20T23:31:09.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629631,93.38042049934296,50.98039215686274,1610612737,65,77,2022-03-20T23:31:18Z,4130000,5.0,10.0,1,right,D. Hunter running DUNK (9 PTS) (D. Gallinari 2 AST),"[1629631, 201568]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,1.09,Made,9.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,,,,
429,PT05M35.00S,2022-03-20T23:31:22.0Z,3,REGULAR,3pt,Jump Shot,[],1630631,30.17411300919842,72.54901960784314,1610612740,65,77,2022-03-20T23:31:27Z,4150000,-113.0,231.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
430,PT05M32.00S,2022-03-20T23:31:25.0Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,65,77,2022-03-20T23:31:27Z,4160000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,429.0,5.0,5.0,0.0,,,,,,,,
431,PT05M12.00S,2022-03-20T23:31:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,81.15965834428384,51.225490196078425,1610612737,67,77,2022-03-20T23:31:50Z,4170000,6.0,125.0,1,right,D. Gallinari 12' pullup Jump Shot (23 PTS),[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,12.47,Made,23.0,,,,,,,,,,,,,,,,,
432,PT04M58.00S,2022-03-20T23:31:58.5Z,3,REGULAR,2pt,Jump Shot,[],202685,12.302890932982917,27.205882352941174,1610612740,67,79,2022-03-20T23:32:03Z,4180000,114.0,63.0,1,left,J. Valanciunas 13' Jump Shot (16 PTS) (C. McCollum 6 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,13.03,Made,16.0,C. McCollum,203468.0,6.0,,,,,,,,,,,,,,
434,PT04M45.00S,2022-03-20T23:32:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,83.52496714848883,48.28431372549019,1610612737,69,79,2022-03-20T23:32:18Z,4200000,-9.0,102.0,1,right,B. Bogdanovic 10' fadeaway Jump Shot (7 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,10.28,Made,7.0,,,,,,,,,,,,,,,,,
436,PT04M29.00S,2022-03-20T23:32:28.9Z,3,REGULAR,2pt,Jump Shot,[],203468,17.427726675427067,24.509803921568626,1610612740,69,81,2022-03-20T23:32:33Z,4220000,127.0,111.0,1,left,C. McCollum 16' pullup Jump Shot (17 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,16.92,Made,17.0,,,,,,,,,,,,,,,,,
437,PT04M16.00S,2022-03-20T23:32:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.68528252299606,43.872549019607845,1610612737,69,81,2022-03-20T23:32:47Z,4230000,-31.0,120.0,1,right,MISS T. Young 12' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,12.35,Missed,,,,,,,,,,,,,,,,,,
438,PT04M13.00S,2022-03-20T23:32:43.2Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,69,81,2022-03-20T23:32:47Z,4240000,,,0,,T. Young REBOUND (Off:3 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,437.0,5.0,2.0,3.0,,,,,,,,
439,PT04M11.00S,2022-03-20T23:32:45.2Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,69,81,2022-03-20T23:32:51Z,4250000,,,0,,T. Young bad pass TURNOVER (7 TO),"[1629027, 202685]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,7.0,Valanciunas,202685.0
440,PT04M11.00S,2022-03-20T23:32:45.2Z,3,REGULAR,steal,,[],202685,,,1610612740,69,81,2022-03-20T23:32:46Z,4260000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M06.00S,2022-03-20T23:32:50.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,5.469776609724048,95.83333333333334,1610612740,69,84,2022-03-20T23:32:59Z,4270000,-229.0,-1.0,1,left,J. Alvarado 3PT  (7 PTS) (C. McCollum 7 AST),"[1630631, 203468]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,22.92,Made,7.0,C. McCollum,203468.0,7.0,,,,,,,,,,,,,,
443,PT03M49.00S,2022-03-20T23:33:08.1Z,3,REGULAR,turnover,lost ball,[],203992,,,1610612737,69,84,2022-03-20T23:33:15Z,4290000,,,0,,B. Bogdanovic lost ball TURNOVER (3 TO),"[203992, 1630529]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,3.0,Jones,1630529.0
444,PT03M49.00S,2022-03-20T23:33:08.1Z,3,REGULAR,steal,,[],1630529,,,1610612740,69,84,2022-03-20T23:33:10Z,4300000,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M48.00S,2022-03-20T23:33:11.8Z,3,REGULAR,foul,personal,[],1629027,,,1610612740,69,84,2022-03-20T23:33:21Z,4310000,,,0,,T. Young take personal FOUL (3 PF),"[1629027, 1630529]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Jones,1630529.0,,,
