actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
373,PT10M39.00S,2022-01-29T01:55:01.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,72.7496714848883,15.931372549019606,1610612737,64,50,2022-01-29T01:55:07Z,3500000,-170.0,204.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,,,,26.55,Missed,,,,,,,,,,
374,PT10M36.00S,2022-01-29T01:55:04.5Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,64,50,2022-01-29T01:55:07Z,3510000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,373.0,3.0,2.0,1.0,,,,,,
375,PT10M29.00S,2022-01-29T01:55:11.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.53942181340342,38.72549019607843,1610612738,64,50,2022-01-29T01:55:18Z,3520000,56.0,253.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,25.96,Missed,,,,,,,,,,
376,PT10M27.00S,2022-01-29T01:55:13.9Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,64,50,2022-01-29T01:55:18Z,3530000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,375.0,1.0,1.0,0.0,,,,,,
377,PT10M16.00S,2022-01-29T01:55:24.8Z,3,REGULAR,3pt,Jump Shot,[],1628381,70.64717477003943,76.9607843137255,1610612737,64,50,2022-01-29T01:55:30Z,3540000,135.0,223.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,26.09,Missed,,,,,,,,,,
378,PT10M12.00S,2022-01-29T01:55:28.8Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,64,50,2022-01-29T01:55:30Z,3550000,,,0,,R. Williams III REBOUND (Off:3 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,377.0,9.0,6.0,3.0,,,,,,
379,PT10M08.00S,2022-01-29T01:55:34.8Z,3,REGULAR,foul,personal,[],1628989,,,1610612738,64,50,2022-01-29T01:55:50Z,3560000,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 1627759]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,1199.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,
381,PT10M01.00S,2022-01-29T01:55:54.9Z,3,REGULAR,3pt,Jump Shot,[],201143,9.674770039421814,96.56862745098039,1610612738,64,50,2022-01-29T01:56:06Z,3580000,-233.0,38.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,23.59,Missed,,,,,,,,,,
382,PT09M58.00S,2022-01-29T01:55:57.9Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,64,50,2022-01-29T01:56:06Z,3590000,,,0,,R. Williams III REBOUND (Off:4 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,381.0,10.0,6.0,4.0,,,,,,
383,PT09M55.00S,2022-01-29T01:56:01.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,28.07161629434954,21.323529411764707,1610612738,64,50,2022-01-29T01:56:10Z,3600000,143.0,211.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,25.54,Missed,,,,,,,,,,
384,PT09M53.00S,2022-01-29T01:56:03.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,64,50,2022-01-29T01:56:10Z,3610000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,383.0,,,,,,,,,
385,PT09M53.00S,2022-01-29T01:56:06.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,64,50,2022-01-29T01:56:06Z,3620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M38.00S,2022-01-29T01:56:26.4Z,3,REGULAR,2pt,Jump Shot,[],1628381,91.5407358738502,75.98039215686273,1610612737,66,50,2022-01-29T01:56:31Z,3630000,130.0,27.0,1,right,J. Collins 13' Jump Shot (12 PTS) (D. Hunter 1 AST),"[1628381, 1629631]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,13.27,Made,,,,,12.0,,,D. Hunter,1629631.0,1.0
388,PT09M18.00S,2022-01-29T01:56:45.4Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,66,50,2022-01-29T01:56:52Z,3650000,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 1628989]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,3.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,
389,PT09M18.00S,2022-01-29T01:56:45.4Z,3,REGULAR,steal,,[],1628989,,,1610612737,66,50,2022-01-29T01:56:47Z,3660000,,,0,,K. Huerter STEAL (3 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M14.00S,2022-01-29T01:56:51.7Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612737,66,50,2022-01-29T01:57:15Z,3670000,,,0,,M. Smart shooting personal FOUL (3 PF) (Capela 2 FT),"[203935, 203991]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,1199.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,
392,PT09M14.00S,2022-01-29T01:57:16.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203991,,,1610612737,66,50,2022-01-29T01:57:16Z,3690000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,Missed,,,,,,,,,,
393,PT09M14.00S,2022-01-29T01:57:16.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,66,50,2022-01-29T01:57:16Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,392.0,,,,,,,,,
394,PT09M14.00S,2022-01-29T01:57:36.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203991,,,1610612737,66,50,2022-01-29T01:57:36Z,3710000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,Missed,,,,,,,,,,
395,PT09M11.00S,2022-01-29T01:57:39.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,66,50,2022-01-29T01:57:39Z,3720000,,,0,,J. Brown REBOUND (Off:0 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,394.0,8.0,8.0,0.0,,,,,,
396,PT08M57.00S,2022-01-29T01:57:52.6Z,3,REGULAR,3pt,Jump Shot,[],203935,30.699737187910642,31.61764705882353,1610612738,66,53,2022-01-29T01:57:57Z,3730000,92.0,236.0,1,left,M. Smart 25' 3PT  (13 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,25.34,Made,,,,,13.0,,,J. Brown,1627759.0,3.0
398,PT08M32.00S,2022-01-29T01:58:16.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,86.67871222076215,54.65686274509803,1610612737,68,53,2022-01-29T01:58:23Z,3750000,23.0,73.0,1,right,J. Collins 7' floating Jump Shot (14 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,,,,,,,,,7.63,Made,,,,,14.0,,,T. Young,1629027.0,5.0
400,PT08M26.00S,2022-01-29T01:58:26.8Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,68,53,2022-01-29T01:58:35Z,3770000,,,0,,J. Brown off-the-ball offensive FOUL (2 PF),"[1627759, 1629027]",1610612738.0,BOS,off-the-ball,,,Brown,J. Brown,,,,,,,,201639.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,
402,PT08M26.00S,2022-01-29T01:58:26.8Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,68,53,2022-01-29T01:58:26Z,3790000,,,0,,J. Brown offensive foul TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,3.0,,,201639.0,,,,,,,,,,,,,,,,
403,PT08M13.00S,2022-01-29T01:58:57.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,81.553876478318,59.068627450980394,1610612737,68,53,2022-01-29T01:59:03Z,3800000,45.0,121.0,1,right,MISS D. Hunter 12' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,,,,,,,,12.91,Missed,,,,,,,,,,
404,PT08M09.00S,2022-01-29T01:59:01.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,53,2022-01-29T01:59:03Z,3810000,,,0,,J. Brown REBOUND (Off:0 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,403.0,9.0,9.0,0.0,,,,,,
405,PT07M57.00S,2022-01-29T01:59:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.178055190538765,47.794117647058826,1610612738,68,55,2022-01-29T01:59:17Z,3820000,11.0,15.0,1,left,J. Brown driving Layup (14 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,,,,1.86,Made,,,,,14.0,,,,,
406,PT07M47.00S,2022-01-29T01:59:22.0Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,68,55,2022-01-29T01:59:30Z,3830000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1628369]",1610612737.0,ATL,,,,Young,T. Young,,,,,4.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,
407,PT07M47.00S,2022-01-29T01:59:22.0Z,3,REGULAR,steal,,[],1628369,,,1610612738,68,55,2022-01-29T01:59:24Z,3840000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M44.00S,2022-01-29T01:59:26.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,5.995400788436268,47.794117647058826,1610612738,68,57,2022-01-29T01:59:36Z,3850000,11.0,4.0,1,left,J. Brown running Layup (16 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,,,,,,,1.17,Made,,,,,16.0,,,,,
409,PT07M44.00S,2022-01-29T01:59:33.9Z,3,REGULAR,foul,personal,['1freethrow'],203991,,,1610612738,68,57,2022-01-29T01:59:52Z,3860000,,,0,,C. Capela shooting personal FOUL (2 PF) (Brown 1 FT),"[203991, 1627759]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,1199.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,
411,PT07M44.00S,2022-01-29T01:59:41.3Z,3,REGULAR,substitution,out,[],201143,,,1610612738,68,57,2022-01-29T01:59:44Z,3880000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M44.00S,2022-01-29T01:59:41.3Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,68,57,2022-01-29T01:59:44Z,3890000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M44.00S,2022-01-29T01:59:56.6Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627759,,,1610612738,68,58,2022-01-29T01:59:56Z,3900000,,,0,,J. Brown Free Throw 1 of 1 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,17.0,,,,,
414,PT07M25.00S,2022-01-29T02:00:18.1Z,3,REGULAR,2pt,Jump Shot,[],1629027,74.06373193166885,35.049019607843135,1610612737,68,58,2022-01-29T02:00:24Z,3910000,-75.0,191.0,1,right,MISS T. Young 20' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,,,,20.54,Missed,,,,,,,,,,
415,PT07M22.00S,2022-01-29T02:00:21.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,68,58,2022-01-29T02:00:24Z,3920000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,414.0,4.0,3.0,1.0,,,,,,
416,PT07M15.00S,2022-01-29T02:00:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.863994743758213,50.245098039215684,1610612738,68,60,2022-01-29T02:00:37Z,3930000,-1.0,3.0,1,left,J. Tatum cutting Layup (9 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,,,,,,,,,0.29,Made,,,,,9.0,,,M. Smart,203935.0,1.0
418,PT07M15.00S,2022-01-29T02:00:34.6Z,3,REGULAR,foul,personal,['1freethrow'],203991,,,1610612738,68,60,2022-01-29T02:00:47Z,3950000,,,0,,C. Capela shooting personal FOUL (3 PF) (Tatum 1 FT),"[203991, 1628369]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,1198.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,
420,PT07M15.00S,2022-01-29T02:00:54.6Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,68,61,2022-01-29T02:00:54Z,3970000,,,0,,J. Tatum Free Throw 1 of 1 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,10.0,,,,,
421,PT06M59.00S,2022-01-29T02:01:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,94.1688567674113,50.0,1610612737,68,61,2022-01-29T02:01:18Z,3980000,0.0,2.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,,,,,,,,0.23,Missed,,,,,,,,,,
423,PT06M54.00S,2022-01-29T02:01:17.7Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,68,61,2022-01-29T02:01:18Z,4000000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,421.0,6.0,4.0,2.0,,,,,,
424,PT06M54.00S,2022-01-29T02:01:17.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,70,61,2022-01-29T02:01:17Z,4010000,0.0,0.0,1,right,C. Capela putback DUNK (6 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,,,,,,0.0,Made,,,,,6.0,,,,,
425,PT06M44.00S,2022-01-29T02:01:31.7Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612738,70,61,2022-01-29T02:04:55Z,4020000,,,0,,K. Huerter shooting personal FOUL (4 PF) (Tatum 2 FT),"[1628989, 1628369]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,201639.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,,,
427,PT06M44.00S,2022-01-29T02:02:08.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,70,61,2022-01-29T02:02:08Z,4040000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M44.00S,2022-01-29T02:04:08.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612738,70,61,2022-01-29T02:04:24Z,4050000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M44.00S,2022-01-29T02:04:08.4Z,3,REGULAR,substitution,in,[],203992,,,1610612738,70,61,2022-01-29T02:04:24Z,4060000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M44.00S,2022-01-29T02:05:00.7Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,70,62,2022-01-29T02:05:00Z,4070000,,,0,,J. Tatum Free Throw 1 of 2 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,11.0,,,,,
431,PT06M44.00S,2022-01-29T02:05:14.7Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,70,63,2022-01-29T02:05:14Z,4080000,,,0,,J. Tatum Free Throw 2 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,12.0,,,,,
432,PT06M35.00S,2022-01-29T02:05:28.8Z,3,REGULAR,foul,personal,[],1627759,,,1610612737,70,63,2022-01-29T02:05:35Z,4090000,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 1628381]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,1198.0,3.0,0.0,Collins,1628381.0,,,,,,,,,,,,
434,PT06M30.00S,2022-01-29T02:05:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,85.62746386333771,51.71568627450981,1610612737,72,63,2022-01-29T02:05:54Z,4110000,9.0,83.0,1,right,J. Collins 8' turnaround Jump Shot (16 PTS) (T. Young 6 AST),"[1628381, 1629027]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,,,,,,,,,8.3,Made,,,,,16.0,,,T. Young,1629027.0,6.0
436,PT06M08.00S,2022-01-29T02:06:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.674770039421814,45.34313725490196,1610612738,72,63,2022-01-29T02:06:16Z,4130000,23.0,38.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1628381]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,,,,4.49,Missed,,,,,,Collins,1628381.0,,,
437,PT06M08.00S,2022-01-29T02:06:10.4Z,3,REGULAR,block,,[],1628381,,,1610612738,72,63,2022-01-29T02:06:13Z,4140000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M04.00S,2022-01-29T02:06:14.4Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,72,63,2022-01-29T02:06:16Z,4150000,,,0,,T. Young REBOUND (Off:1 Def:6),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,436.0,7.0,6.0,1.0,,,,,,
439,PT06M01.00S,2022-01-29T02:06:17.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,71.04139290407359,74.26470588235294,1610612737,72,63,2022-01-29T02:06:29Z,4160000,121.0,220.0,1,right,MISS D. Hunter 25' running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,,,,,,,,,25.1,Missed,,,,,,,,,,
440,PT05M56.00S,2022-01-29T02:06:22.1Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,72,63,2022-01-29T02:06:29Z,4170000,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,439.0,7.0,4.0,3.0,,,,,,
441,PT05M56.00S,2022-01-29T02:06:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,72,63,2022-01-29T02:06:22Z,4180000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,,,,,,,,,0.0,Missed,,,,,,,,,,
442,PT05M55.00S,2022-01-29T02:06:23.3Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,72,63,2022-01-29T02:06:23Z,4190000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,441.0,5.0,4.0,1.0,,,,,,
443,PT05M49.00S,2022-01-29T02:06:29.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.728646517739815,73.0392156862745,1610612738,72,66,2022-01-29T02:06:34Z,4200000,-115.0,218.0,1,left,J. Tatum 24' 3PT  (15 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,24.61,Made,,,,,15.0,,,M. Smart,203935.0,2.0
445,PT05M30.00S,2022-01-29T02:06:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.9862023653088,46.81372549019608,1610612737,72,66,2022-01-29T02:07:00Z,4220000,-16.0,13.0,1,right,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,2.08,Missed,,,,,,,,,,
446,PT05M28.00S,2022-01-29T02:06:49.8Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,72,66,2022-01-29T02:07:00Z,4230000,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,445.0,7.0,6.0,1.0,,,,,,
447,PT05M28.00S,2022-01-29T02:06:53.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612737,74,66,2022-01-29T02:06:53Z,4240000,0.0,0.0,1,right,J. Collins tip DUNK (18 PTS),[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,,,,,,,,,0.0,Made,,,,,18.0,,,,,
448,PT05M16.00S,2022-01-29T02:07:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.1268068331143235,49.754901960784316,1610612738,74,66,2022-01-29T02:07:21Z,4250000,1.0,5.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1628381]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,,,,0.52,Missed,,,,,,Collins,1628381.0,,,
479,PT05M16.00S,2022-01-29T02:07:12.8Z,3,REGULAR,block,,[],1628381,,,1610612738,74,66,2022-01-29T02:11:33Z,4255000,,,0,,J. Collins BLOCK (3 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M13.00S,2022-01-29T02:07:15.8Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,74,66,2022-01-29T02:11:33Z,4260000,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,448.0,10.0,9.0,1.0,,,,,,
450,PT05M09.00S,2022-01-29T02:07:19.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,31.225361366622867,67.15686274509804,1610612738,74,66,2022-01-29T02:07:26Z,4270000,-86.0,241.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,25.58,Missed,,,,,,,,,,
451,PT05M05.00S,2022-01-29T02:07:23.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,74,66,2022-01-29T02:07:26Z,4280000,,,0,,J. Collins REBOUND (Off:1 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,450.0,8.0,7.0,1.0,,,,,,
452,PT04M51.00S,2022-01-29T02:07:40.8Z,3,REGULAR,foul,personal,[],1628369,,,1610612737,74,66,2022-01-29T02:07:49Z,4290000,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 1628381]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,1199.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,
454,PT04M51.00S,2022-01-29T02:07:49.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,74,66,2022-01-29T02:07:55Z,4310000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M51.00S,2022-01-29T02:07:49.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612737,74,66,2022-01-29T02:07:55Z,4320000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M51.00S,2022-01-29T02:07:49.2Z,3,REGULAR,substitution,in,[],201568,,,1610612737,74,66,2022-01-29T02:07:55Z,4330000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M51.00S,2022-01-29T02:07:49.2Z,3,REGULAR,substitution,in,[],1626196,,,1610612737,74,66,2022-01-29T02:07:55Z,4340000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M39.00S,2022-01-29T02:08:19.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,74,66,2022-01-29T02:08:19Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M39.00S,2022-01-29T02:08:43.4Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,74,66,2022-01-29T02:08:53Z,4360000,,,0,,T. Young bad pass out-of-bounds TURNOVER (5 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,5.0,,,201639.0,,,,,,,,,,,,,,,,
460,PT04M39.00S,2022-01-29T02:08:48.8Z,3,REGULAR,substitution,out,[],1629631,,,1610612738,74,66,2022-01-29T02:08:56Z,4370000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M39.00S,2022-01-29T02:08:48.8Z,3,REGULAR,substitution,in,[],1626153,,,1610612738,74,66,2022-01-29T02:08:56Z,4380000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M28.00S,2022-01-29T02:09:26.4Z,3,REGULAR,foul,offensive,[],1628369,,,1610612738,74,66,2022-01-29T02:09:45Z,4390000,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 1626153]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,1198.0,3.0,0.0,Wright,1626153.0,,,,,,,,,,,,
