actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
281,PT00M20.60S,2022-01-22T01:32:40.5Z,2,REGULAR,substitution,in,[],1626153,,,1610612748,60,49,2022-01-22T01:33:10Z,2790000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT00M02.20S,2022-01-22T01:33:31.4Z,2,REGULAR,2pt,Jump Shot,[],1628389,18.084756898817346,33.088235294117645,1610612748,60,49,2022-01-22T01:33:37Z,2800000,85.0,117.0,1,left,MISS B. Adebayo 14' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,14.48,Missed,,,,,,,,,,,,,,,,,,,
283,PT00M00.40S,2022-01-22T01:33:35.7Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,60,49,2022-01-22T01:33:35Z,2810000,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,282.0,1.0,0.0,1.0,,,,,,,,,
284,PT00M00.40S,2022-01-22T01:33:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,5.590000152587891,50.0,1610612748,60,51,2022-01-22T01:33:35Z,2820000,0.0,0.0,1,left,M. Strus tip Layup (15 PTS),[1629622],1610612748.0,MIA,tip,,,Strus,M. Strus,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,,
285,PT00M00.00S,2022-01-22T01:33:40.7Z,2,REGULAR,period,end,[],0,,,1610612737,60,51,2022-01-22T01:33:40Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,out,['startperiod'],203991,,,1610612737,60,51,2022-01-22T01:49:13Z,2840000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612737,60,51,2022-01-22T01:49:13Z,2850000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,out,['startperiod'],1629657,,,1610612737,60,51,2022-01-22T01:49:13Z,2860000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612737,60,51,2022-01-22T01:49:13Z,2870000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612737,60,51,2022-01-22T01:49:13Z,2880000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612737,60,51,2022-01-22T01:49:13Z,2890000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,60,51,2022-01-22T01:49:13Z,2900000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612737,60,51,2022-01-22T01:49:13Z,2910000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,in,['startperiod'],1630209,,,1610612737,60,51,2022-01-22T01:49:13Z,2920000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2022-01-22T01:48:44.7Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612737,60,51,2022-01-22T01:49:13Z,2930000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2022-01-22T01:49:14.8Z,3,REGULAR,period,start,[],0,,,1610612737,60,51,2022-01-22T01:49:14Z,2940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT11M46.00S,2022-01-22T01:49:28.8Z,3,REGULAR,foul,personal,[],1630209,,,1610612737,60,51,2022-01-22T01:49:45Z,2950000,,,0,,O. Yurtseven personal FOUL (1 PF),"[1630209, 1630168]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,1201.0,,,,,,1.0,0.0,Okongwu,1630168.0,,,,,
299,PT11M32.00S,2022-01-22T01:50:01.6Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,60,51,2022-01-22T01:50:08Z,2970000,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,201640.0,2.0,,,,,,,,,,,,,
300,PT11M22.00S,2022-01-22T01:50:24.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,91.27792378449409,53.67647058823529,1610612748,60,51,2022-01-22T01:50:29Z,2980000,18.0,29.0,1,right,MISS J. Butler floating Shot,[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,3.48,Missed,,,,,,,,,,,,,,,,,,,
301,PT11M18.00S,2022-01-22T01:50:27.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,60,51,2022-01-22T01:50:27Z,2990000,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,300.0,4.0,4.0,0.0,,,,,,,,,
302,PT11M11.00S,2022-01-22T01:50:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,18.084756898817346,48.03921568627451,1610612737,62,51,2022-01-22T01:50:38Z,3000000,10.0,117.0,1,left,D. Hunter 11' driving floating Jump Shot (7 PTS),[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,11.79,Made,7.0,,,,,,,,,,,,,,,,,,
303,PT10M55.00S,2022-01-22T01:50:56.3Z,3,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,62,51,2022-01-22T01:51:04Z,3010000,,,0,,D. Robinson step out-of-bounds TURNOVER (2 TO),[1629130],1610612748.0,MIA,step,,,Robinson,D. Robinson,,,,,,,,,,,201640.0,2.0,,,,,,,,,,,,,
304,PT10M38.00S,2022-01-22T01:51:27.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,10.33180026281209,60.29411764705882,1610612737,64,51,2022-01-22T01:51:39Z,3020000,-51.0,45.0,1,left,K. Huerter 6' floating Jump Shot (10 PTS),[1628989],1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,6.81,Made,10.0,,,,,,,,,,,,,,,,,,
305,PT10M25.00S,2022-01-22T01:51:39.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,92.9862023653088,50.49019607843137,1610612748,64,53,2022-01-22T01:51:44Z,3030000,2.0,13.0,1,right,O. Yurtseven alley-oop DUNK (2 PTS) (G. Vincent 3 AST),"[1630209, 1629216]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,1.36,Made,2.0,G. Vincent,1629216.0,3.0,,,,,,,,,,,,,,,
307,PT09M57.00S,2022-01-22T01:52:10.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,64,53,2022-01-22T01:52:16Z,3050000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,,,,,
308,PT09M47.00S,2022-01-22T01:52:39.0Z,3,REGULAR,foul,offensive,[],1630209,,,1610612748,64,53,2022-01-22T01:52:47Z,3060000,,,0,,O. Yurtseven off-the-ball offensive FOUL (2 PF),"[1630209, 1629631]",1610612748.0,MIA,off-the-ball,,,Yurtseven,O. Yurtseven,,,,,,,,,,,1626301.0,,,,,,2.0,0.0,Hunter,1629631.0,,,,,
310,PT09M47.00S,2022-01-22T01:52:39.0Z,3,REGULAR,turnover,offensive foul,[],1630209,,,1610612748,64,53,2022-01-22T01:52:39Z,3080000,,,0,,O. Yurtseven offensive foul TURNOVER (1 TO),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,1626301.0,1.0,,,,,,,,,,,,,
311,PT09M27.00S,2022-01-22T01:53:07.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,25.04927726675427,67.8921568627451,1610612737,64,53,2022-01-22T01:53:12Z,3090000,-89.0,183.0,1,left,MISS D. Hunter 20' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,20.37,Missed,,,,,,,,,,,,,,,,,,,
312,PT09M23.00S,2022-01-22T01:53:11.0Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,64,53,2022-01-22T01:53:12Z,3100000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,311.0,1.0,1.0,0.0,,,,,,,,,
313,PT09M07.00S,2022-01-22T01:53:27.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,92.46057818659659,50.0,1610612748,64,55,2022-01-22T01:53:32Z,3110000,0.0,18.0,1,right,J. Butler cutting DUNK (4 PTS) (B. Adebayo 4 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.84,Made,4.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,,
315,PT08M54.00S,2022-01-22T01:53:39.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.376478318002626,42.15686274509804,1610612737,64,55,2022-01-22T01:53:44Z,3130000,39.0,101.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.87,Missed,,,,,,,,,,,,,,,,,,,
316,PT08M51.00S,2022-01-22T01:53:42.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,64,55,2022-01-22T01:53:44Z,3140000,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,315.0,3.0,2.0,1.0,,,,,,,,,
317,PT08M45.00S,2022-01-22T01:53:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.85479632063075,48.03921568627451,1610612748,64,57,2022-01-22T01:53:52Z,3150000,-10.0,15.0,1,right,B. Adebayo driving Layup (9 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,1.77,Made,9.0,,,,,,,,,,,,,,,,,,
318,PT08M45.00S,2022-01-22T01:53:53.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,64,57,2022-01-22T01:53:53Z,3160000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT08M35.00S,2022-01-22T01:57:09.4Z,3,REGULAR,turnover,discontinued dribble,[],1629027,,,1610612737,64,57,2022-01-22T01:57:20Z,3170000,,,0,,T. Young discontinued dribble TURNOVER (3 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,1626301.0,3.0,,,,,,,,,,,,,
320,PT08M19.00S,2022-01-22T01:57:26.5Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612748,64,57,2022-01-22T02:05:04Z,3172500,,,0,,J. Collins shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1628381, 1628389]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,1626301.0,,,,,,4.0,0.0,Adebayo,1628389.0,,,,,
322,PT08M19.00S,2022-01-22T01:58:22.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,64,58,2022-01-22T02:03:13Z,3200000,,,0,,B. Adebayo Free Throw 1 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
365,PT08M19.00S,2022-01-22T01:58:40.4Z,3,REGULAR,substitution,out,[],1628381,,,1610612748,64,58,2022-01-22T02:06:03Z,3215000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M19.00S,2022-01-22T01:58:40.4Z,3,REGULAR,substitution,in,[],203991,,,1610612748,64,58,2022-01-22T02:06:03Z,3222500,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT08M19.00S,2022-01-22T01:58:22.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,64,59,2022-01-22T02:03:13Z,3230000,,,0,,B. Adebayo Free Throw 2 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
326,PT08M05.00S,2022-01-22T01:58:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.178055190538765,46.568627450980394,1610612737,64,59,2022-01-22T01:59:03Z,3240000,17.0,15.0,1,left,MISS O. Okongwu Layup - blocked,"[1630168, 1628389]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,2.28,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0,
327,PT08M05.00S,2022-01-22T01:58:58.5Z,3,REGULAR,block,,[],1628389,,,1610612737,64,59,2022-01-22T02:04:43Z,3250000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT08M01.00S,2022-01-22T01:59:02.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,64,59,2022-01-22T01:59:03Z,3260000,,,0,,O. Okongwu REBOUND (Off:3 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,326.0,3.0,0.0,3.0,,,,,,,,,
329,PT08M00.00S,2022-01-22T01:59:05.9Z,3,REGULAR,turnover,traveling,[],1630168,,,1610612737,64,59,2022-01-22T01:59:11Z,3270000,,,0,,O. Okongwu traveling TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,1626301.0,1.0,,,,,,,,,,,,,
330,PT07M47.00S,2022-01-22T01:59:32.4Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,64,59,2022-01-22T01:59:46Z,3280000,,,0,,B. Adebayo off-the-ball offensive FOUL (2 PF),"[1628389, 1628989]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,,,,,,,201640.0,,,,,,2.0,0.0,Huerter,1628989.0,,,,,
332,PT07M47.00S,2022-01-22T01:59:32.4Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,64,59,2022-01-22T01:59:32Z,3300000,,,0,,B. Adebayo offensive foul TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,201640.0,3.0,,,,,,,,,,,,,
333,PT07M34.00S,2022-01-22T02:00:02.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,32.670827858081466,50.73529411764706,1610612737,64,59,2022-01-22T02:00:08Z,3310000,-4.0,255.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
334,PT07M31.00S,2022-01-22T02:00:05.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,64,59,2022-01-22T02:00:08Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,,
335,PT07M31.00S,2022-01-22T02:00:08.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,64,59,2022-01-22T02:00:08Z,3330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT07M25.00S,2022-01-22T02:00:28.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629631,14.536793692509855,64.70588235294117,1610612737,66,59,2022-01-22T02:00:35Z,3340000,-74.0,84.0,1,left,D. Hunter 11' driving floating Jump Shot (9 PTS),[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,11.17,Made,9.0,,,,,,,,,,,,,,,,,,
337,PT07M17.00S,2022-01-22T02:00:36.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202710,72.7496714848883,81.12745098039215,1610612748,66,62,2022-01-22T02:00:42Z,3350000,156.0,204.0,1,right,J. Butler 25' 3PT running (7 PTS) (G. Vincent 4 AST),"[202710, 1629216]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,25.63,Made,7.0,G. Vincent,1629216.0,4.0,,,,,,,,,,,,,,,
339,PT07M03.00S,2022-01-22T02:00:54.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,66,62,2022-01-22T02:00:54Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M00.00S,2022-01-22T02:01:08.4Z,3,REGULAR,2pt,Jump Shot,[],1628989,5.995400788436268,22.54901960784314,1610612737,68,62,2022-01-22T02:01:14Z,3380000,137.0,4.0,1,left,K. Huerter 13' pullup Jump Shot (12 PTS) (O. Okongwu 1 AST),"[1628989, 1630168]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,13.74,Made,12.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,,
342,PT06M53.00S,2022-01-22T02:01:16.6Z,3,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,68,62,2022-01-22T02:01:24Z,3400000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (3 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,201640.0,3.0,,,,,,,,,,,,,
343,PT06M39.00S,2022-01-22T02:01:37.7Z,3,REGULAR,foul,personal,[],1628389,,,1610612737,68,62,2022-01-22T02:01:45Z,3410000,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 1629027]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,1201.0,,,,,,3.0,0.0,Young,1629027.0,,,,,
345,PT06M31.00S,2022-01-22T02:02:08.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,23.73521681997372,11.519607843137255,1610612737,68,62,2022-01-22T02:02:14Z,3430000,192.0,171.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
346,PT06M27.00S,2022-01-22T02:02:12.7Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,68,62,2022-01-22T02:02:14Z,3440000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,345.0,4.0,3.0,1.0,,,,,,,,,
347,PT06M26.00S,2022-01-22T02:02:13.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629027,33.98488830486202,68.87254901960785,1610612737,71,62,2022-01-22T02:02:19Z,3450000,-94.0,267.0,1,left,T. Young 28' 3PT  (18 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,,,,Young,T. Young,,,,,28.32,Made,18.0,C. Capela,203991.0,2.0,,,,,,,,,,,,,,,
349,PT06M04.00S,2022-01-22T02:02:35.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,91.93495400788436,51.470588235294116,1610612748,71,64,2022-01-22T02:02:39Z,3470000,7.0,23.0,1,right,O. Yurtseven DUNK (4 PTS) (J. Butler 4 AST),"[1630209, 202710]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,2.44,Made,4.0,J. Butler,202710.0,4.0,,,,,,,,,,,,,,,
351,PT05M52.00S,2022-01-22T02:02:57.7Z,3,REGULAR,violation,kicked ball,[],1630209,,,1610612737,71,64,2022-01-22T02:03:03Z,3490000,,,0,,O. Yurtseven kicked ball VIOLATION,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,1626301.0,,,,,,,,,,,,,,
352,PT05M40.00S,2022-01-22T02:03:20.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,33.327858081471746,47.549019607843135,1610612737,74,64,2022-01-22T02:03:25Z,3500000,12.0,261.0,1,left,K. Huerter 26' 3PT  (15 PTS) (T. Young 4 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.11,Made,15.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,,
354,PT05M26.00S,2022-01-22T02:03:35.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,68.28186596583443,65.68627450980392,1610612748,74,64,2022-01-22T02:03:46Z,3520000,78.0,246.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
355,PT05M24.00S,2022-01-22T02:03:37.2Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612748,74,64,2022-01-22T02:03:46Z,3530000,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,354.0,2.0,1.0,1.0,,,,,,,,,
356,PT05M19.00S,2022-01-22T02:03:42.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,85.62746386333771,35.53921568627451,1610612748,74,64,2022-01-22T02:07:52Z,3540000,-72.0,83.0,1,right,MISS B. Adebayo 10' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,10.98,Missed,,,,,,,,,,,,,,,,,,,
357,PT05M16.00S,2022-01-22T02:03:45.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,74,64,2022-01-22T02:03:56Z,3550000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,356.0,2.0,2.0,0.0,,,,,,,,,
358,PT05M14.00S,2022-01-22T02:03:48.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629631,5.206964520367937,49.50980392156863,1610612737,76,64,2022-01-22T02:05:32Z,3560000,2.0,-4.0,1,left,D. Hunter running Layup (11 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,0.44,Made,11.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
360,PT05M14.00S,2022-01-22T02:03:59.0Z,3,REGULAR,violation,defensive goaltending,[],1628389,,,1610612737,76,64,2022-01-22T02:05:32Z,3580000,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
361,PT05M14.00S,2022-01-22T02:04:02.4Z,3,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612737,76,64,2022-01-22T02:04:13Z,3590000,,,0,,D. Robinson shooting personal FOUL (4 PF) (Hunter 1 FT),"[1629130, 1629631]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,1626301.0,,,,,,4.0,0.0,Hunter,1629631.0,,,,,
363,PT05M14.00S,2022-01-22T02:04:14.6Z,3,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,77,64,2022-01-22T02:04:14Z,3610000,,,0,,D. Hunter Free Throw 1 of 1 (12 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
364,PT05M14.00S,2022-01-22T02:04:18.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,77,64,2022-01-22T02:04:22Z,3620000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M14.00S,2022-01-22T02:06:44.9Z,3,REGULAR,substitution,out,[],203991,,,1610612748,77,64,2022-01-22T02:07:13Z,3630000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M14.00S,2022-01-22T02:06:44.9Z,3,REGULAR,substitution,out,[],1630209,,,1610612748,77,64,2022-01-22T02:07:13Z,3640000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M14.00S,2022-01-22T02:06:44.9Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,77,64,2022-01-22T02:07:13Z,3650000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M14.00S,2022-01-22T02:06:44.9Z,3,REGULAR,substitution,in,[],1626153,,,1610612748,77,64,2022-01-22T02:07:13Z,3660000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M14.00S,2022-01-22T02:06:44.9Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,77,64,2022-01-22T02:07:13Z,3670000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M14.00S,2022-01-22T02:06:44.9Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,77,64,2022-01-22T02:07:13Z,3680000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
