actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
273,PT03M37.00S,2022-03-26T00:27:06.5Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612744,55,59,2022-03-26T00:27:11Z,2710000,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1628989]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,,
274,PT03M37.00S,2022-03-26T00:27:06.5Z,2,REGULAR,steal,,[],1628989,,,1610612737,55,59,2022-03-26T00:27:09Z,2720000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M36.00S,2022-03-26T00:27:11.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612737,55,59,2022-03-26T00:27:37Z,2730000,,,0,,J. Poole take personal FOUL (2 PF) (Huerter 2 FT),"[1629673, 1628989]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Huerter,1628989.0,
277,PT03M36.00S,2022-03-26T00:27:38.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628989,,,1610612737,56,59,2022-03-26T00:28:02Z,2750000,,,0,,K. Huerter Free Throw 1 of 2 (10 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
278,PT03M36.00S,2022-03-26T00:27:39.0Z,2,REGULAR,substitution,out,[],1626172,,,1610612737,56,59,2022-03-26T00:27:46Z,2760000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M36.00S,2022-03-26T00:27:39.0Z,2,REGULAR,substitution,out,[],203490,,,1610612737,56,59,2022-03-26T00:27:46Z,2770000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M36.00S,2022-03-26T00:27:39.0Z,2,REGULAR,substitution,in,[],1627780,,,1610612737,56,59,2022-03-26T00:27:46Z,2780000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M36.00S,2022-03-26T00:27:39.0Z,2,REGULAR,substitution,in,[],203110,,,1610612737,56,59,2022-03-26T00:27:46Z,2790000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M36.00S,2022-03-26T00:27:38.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628989,,,1610612737,56,59,2022-03-26T00:28:02Z,2800000,,,0,,MISS K. Huerter Free Throw 2 of 2,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2022-03-26T00:27:40.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,56,59,2022-03-26T00:28:02Z,2810000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,282.0,2.0,2.0,0.0,,,,,,,,,,,
284,PT03M24.00S,2022-03-26T00:28:11.9Z,2,REGULAR,3pt,Jump Shot,[],202691,31.09395532194481,35.294117647058826,1610612744,56,62,2022-03-26T00:28:16Z,2820000,74.0,240.0,1,left,K. Thompson 25' 3PT pullup (19 PTS) (J. Poole 2 AST),"[202691, 1629673]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.08,Made,19.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,,
286,PT03M06.00S,2022-03-26T00:28:28.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,86.81011826544021,41.42156862745098,1610612737,56,62,2022-03-26T00:28:35Z,2840000,-43.0,71.0,1,right,MISS D. Wright 8' driving floating Shot,[1626153],1610612737.0,ATL,driving floating,,,Wright,D. Wright,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M03.00S,2022-03-26T00:28:31.7Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612737,56,62,2022-03-26T00:28:35Z,2850000,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,286.0,2.0,1.0,1.0,,,,,,,,,,,
288,PT02M57.00S,2022-03-26T00:28:40.1Z,2,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,56,62,2022-03-26T00:28:45Z,2860000,,,0,,C. Capela bad pass out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,bad pass,,,Capela,C. Capela,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,,
289,PT02M44.00S,2022-03-26T00:28:58.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203952,15.193823915900131,5.147058823529411,1610612744,56,62,2022-03-26T00:29:03Z,2870000,224.0,90.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M40.00S,2022-03-26T00:29:02.0Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,56,62,2022-03-26T00:29:03Z,2880000,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,289.0,3.0,1.0,2.0,,,,,,,,,,,
291,PT02M39.00S,2022-03-26T00:29:02.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202691,30.56833114323259,71.81372549019608,1610612744,56,65,2022-03-26T00:29:06Z,2890000,-109.0,235.0,1,left,K. Thompson 25' 3PT  (22 PTS) (G. Payton II 2 AST),"[202691, 1627780]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.89,Made,22.0,G. Payton II,1627780.0,2.0,,,,,,,,,,,,,,,
293,PT02M29.00S,2022-03-26T00:29:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612737,56,65,2022-03-26T00:29:46Z,2910000,,,0,,G. Payton II shooting personal FOUL (2 PF) (Gallinari 2 FT),"[1627780, 201568]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Gallinari,201568.0,
295,PT02M29.00S,2022-03-26T00:29:47.2Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,57,65,2022-03-26T00:29:47Z,2930000,,,0,,D. Gallinari Free Throw 1 of 2 (15 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
296,PT02M29.00S,2022-03-26T00:30:08.9Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,58,65,2022-03-26T00:30:08Z,2940000,,,0,,D. Gallinari Free Throw 2 of 2 (16 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
297,PT02M13.00S,2022-03-26T00:30:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,8.09789750328515,45.34313725490196,1610612744,58,67,2022-03-26T00:34:56Z,2950000,23.0,24.0,1,left,J. Poole driving floating Jump Shot (22 PTS),[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,3.32,Made,22.0,,,,,,,,,,,,,,,,,,
298,PT02M02.00S,2022-03-26T00:30:36.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,95.0886990801577,3.9215686274509802,1610612737,61,67,2022-03-26T00:30:40Z,2960000,-230.0,-6.0,1,right,K. Huerter 3PT  (13 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.05,Made,13.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,,
300,PT01M50.00S,2022-03-26T00:30:48.7Z,2,REGULAR,2pt,Jump Shot,[],203952,9.806176084099869,25.245098039215684,1610612744,61,67,2022-03-26T00:30:53Z,2980000,124.0,40.0,1,left,MISS A. Wiggins 13' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,13.0,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M47.00S,2022-03-26T00:30:51.7Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,61,67,2022-03-26T00:30:53Z,2990000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,300.0,3.0,3.0,0.0,,,,,,,,,,,
302,PT01M33.00S,2022-03-26T00:31:09.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,61,67,2022-03-26T00:31:09Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M31.00S,2022-03-26T00:31:22.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,66.5735873850197,23.774509803921568,1610612737,61,67,2022-03-26T00:31:26Z,3010000,-131.0,262.0,1,right,MISS K. Huerter 29' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,29.27,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M27.00S,2022-03-26T00:31:26.1Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,61,67,2022-03-26T00:31:26Z,3020000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,,
305,PT01M23.00S,2022-03-26T00:31:29.6Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,61,67,2022-03-26T00:31:34Z,3030000,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1629027]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,3.0,Young,1629027.0,,,,,,,,
306,PT01M23.00S,2022-03-26T00:31:29.6Z,2,REGULAR,steal,,[],1629027,,,1610612737,61,67,2022-03-26T00:31:31Z,3040000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M16.00S,2022-03-26T00:31:36.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201568,87.72996057818659,96.07843137254902,1610612737,64,67,2022-03-26T00:31:41Z,3050000,230.0,63.0,1,right,D. Gallinari 3PT  (19 PTS) (K. Huerter 2 AST),"[201568, 1628989]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,23.88,Made,19.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,,
309,PT00M59.60S,2022-03-26T00:31:53.7Z,2,REGULAR,3pt,Jump Shot,[],202691,6.915243101182654,2.696078431372549,1610612744,64,67,2022-03-26T00:31:57Z,3070000,237.0,13.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
310,PT00M57.60S,2022-03-26T00:31:55.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,64,67,2022-03-26T00:31:57Z,3080000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,309.0,7.0,5.0,2.0,,,,,,,,,,,
311,PT00M53.40S,2022-03-26T00:32:00.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,79.97700394218134,63.48039215686274,1610612737,66,67,2022-03-26T00:33:20Z,3090000,67.0,136.0,1,right,T. Young 15' running pullup Jump Shot (8 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,15.15,Made,8.0,,,,,,,,,,,,,,,,,,
312,PT00M36.10S,2022-03-26T00:32:21.5Z,2,REGULAR,3pt,Jump Shot,[],203952,6.652431011826544,96.32352941176471,1610612744,66,67,2022-03-26T00:32:26Z,3100000,-232.0,10.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
313,PT00M33.20S,2022-03-26T00:32:24.4Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,66,67,2022-03-26T00:32:26Z,3110000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,,
314,PT00M11.80S,2022-03-26T00:32:46.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.75886990801577,57.35294117647059,1610612737,68,67,2022-03-26T00:32:52Z,3120000,37.0,81.0,1,right,T. Young 8' driving floating Jump Shot (10 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,8.93,Made,10.0,,,,,,,,,,,,,,,,,,
315,PT00M11.80S,2022-03-26T00:32:52.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612737,68,67,2022-03-26T00:33:35Z,3130000,,,0,,J. Poole shooting personal FOUL (3 PF) (Young 1 FT),"[1629673, 1629027]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Young,1629027.0,
317,PT00M11.80S,2022-03-26T00:33:10.5Z,2,REGULAR,substitution,out,[],201568,,,1610612737,68,67,2022-03-26T00:33:25Z,3150000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M11.80S,2022-03-26T00:33:10.5Z,2,REGULAR,substitution,out,[],1627780,,,1610612737,68,67,2022-03-26T00:33:25Z,3160000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M11.80S,2022-03-26T00:33:10.5Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,68,67,2022-03-26T00:33:25Z,3170000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M11.80S,2022-03-26T00:33:10.5Z,2,REGULAR,substitution,in,[],1627814,,,1610612737,68,67,2022-03-26T00:33:25Z,3180000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M11.80S,2022-03-26T00:33:36.6Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,69,67,2022-03-26T00:33:36Z,3190000,,,0,,T. Young Free Throw 1 of 1 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
322,PT00M02.90S,2022-03-26T00:33:49.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,31.61957950065703,30.88235294117647,1610612744,69,67,2022-03-26T00:33:54Z,3200000,96.0,245.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M02.90S,2022-03-26T00:33:49.2Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,69,67,2022-03-26T00:33:54Z,3210000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,322.0,1.0,1.0,0.0,,,,,,,,,,,
324,PT00M00.00S,2022-03-26T00:33:54.4Z,2,REGULAR,period,end,[],0,,,1610612737,69,67,2022-03-26T00:33:54Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-03-26T00:48:01.3Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612737,69,67,2022-03-26T00:49:15Z,3230000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-03-26T00:48:01.3Z,3,REGULAR,substitution,out,['startperiod'],1627789,,,1610612737,69,67,2022-03-26T00:49:15Z,3240000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-03-26T00:48:01.3Z,3,REGULAR,substitution,out,['startperiod'],1627814,,,1610612737,69,67,2022-03-26T00:49:15Z,3250000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-03-26T00:48:01.3Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,69,67,2022-03-26T00:49:15Z,3260000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-26T00:48:01.3Z,3,REGULAR,substitution,in,['startperiod'],201568,,,1610612737,69,67,2022-03-26T00:49:15Z,3270000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-26T00:48:01.3Z,3,REGULAR,substitution,in,['startperiod'],1630228,,,1610612737,69,67,2022-03-26T00:49:15Z,3280000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-26T00:49:30.5Z,3,REGULAR,period,start,[],0,,,1610612744,69,67,2022-03-26T00:49:30Z,3290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M51.00S,2022-03-26T00:49:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,85.23324572930355,57.107843137254896,1610612744,69,69,2022-03-26T00:49:44Z,3300000,36.0,86.0,1,right,A. Wiggins 9' driving floating Jump Shot (9 PTS) (J. Poole 3 AST),"[203952, 1629673]",1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,9.33,Made,9.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,,
335,PT11M31.00S,2022-03-26T00:49:58.5Z,3,REGULAR,2pt,Jump Shot,[],1628989,20.97568988173456,45.34313725490196,1610612737,71,69,2022-03-26T00:50:02Z,3320000,23.0,145.0,1,left,K. Huerter 14' pullup Jump Shot (15 PTS) (D. Gallinari 3 AST),"[1628989, 201568]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,14.66,Made,15.0,D. Gallinari,201568.0,3.0,,,,,,,,,,,,,,,
336,PT11M05.00S,2022-03-26T00:50:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,86.28449408672799,48.77450980392157,1610612744,71,71,2022-03-26T00:50:30Z,3330000,-6.0,76.0,1,right,J. Kuminga 7' driving Layup (4 PTS) (J. Poole 4 AST),"[1630228, 1629673]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,7.66,Made,4.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,,,
338,PT10M52.00S,2022-03-26T00:50:36.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,30.831143232588698,67.15686274509804,1610612737,74,71,2022-03-26T00:50:40Z,3340000,-86.0,237.0,1,left,T. Young 25' 3PT pullup (14 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,25.23,Made,14.0,,,,,,,,,,,,,,,,,,
339,PT10M37.00S,2022-03-26T00:50:51.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,78.9257555847569,8.823529411764707,1610612744,74,71,2022-03-26T00:50:56Z,3350000,-206.0,146.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
340,PT10M35.00S,2022-03-26T00:50:53.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,71,2022-03-26T00:50:56Z,3360000,,,0,,C. Capela REBOUND (Off:2 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,339.0,8.0,6.0,2.0,,,,,,,,,,,
341,PT10M25.00S,2022-03-26T00:51:05.3Z,3,REGULAR,3pt,Jump Shot,[],1629027,26.757555847568987,81.61764705882352,1610612737,74,71,2022-03-26T00:51:11Z,3370000,-158.0,199.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
342,PT10M20.00S,2022-03-26T00:51:10.3Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,74,71,2022-03-26T00:51:11Z,3380000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,341.0,2.0,2.0,0.0,,,,,,,,,,,
343,PT10M14.00S,2022-03-26T00:51:15.2Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,74,71,2022-03-26T00:51:20Z,3390000,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 203991]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,4.0,Capela,203991.0,,,,,,,,
344,PT10M14.00S,2022-03-26T00:51:15.2Z,3,REGULAR,steal,,[],203991,,,1610612737,74,71,2022-03-26T00:51:17Z,3400000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M07.00S,2022-03-26T00:51:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,11.908672798948752,4.166666666666666,1610612737,74,71,2022-03-26T00:52:55Z,3410000,229.0,59.0,1,left,MISS K. Huerter step back 3PT,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
346,PT10M04.00S,2022-03-26T00:51:24.9Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,74,71,2022-03-26T00:51:31Z,3420000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,
347,PT09M55.00S,2022-03-26T00:51:34.6Z,3,REGULAR,2pt,Jump Shot,[],1629673,77.34888304862024,69.6078431372549,1610612744,74,71,2022-03-26T00:51:53Z,3430000,98.0,160.0,1,right,MISS J. Poole 18' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,18.8,Missed,,,,,,,,,,,,,,,,,,,
348,PT09M53.00S,2022-03-26T00:51:36.6Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,74,71,2022-03-26T00:51:53Z,3440000,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,,,
349,PT09M53.00S,2022-03-26T00:51:49.5Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612744,74,71,2022-03-26T00:52:10Z,3450000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1628989, 1630228]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Kuminga,1630228.0,
351,PT09M53.00S,2022-03-26T00:52:10.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,74,71,2022-03-26T00:52:10Z,3470000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT09M53.00S,2022-03-26T00:52:10.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,74,71,2022-03-26T00:52:10Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,
353,PT09M53.00S,2022-03-26T00:52:10.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,74,71,2022-03-26T00:52:25Z,3490000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
354,PT09M51.00S,2022-03-26T00:52:12.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,71,2022-03-26T00:52:25Z,3500000,,,0,,C. Capela REBOUND (Off:2 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,353.0,9.0,7.0,2.0,,,,,,,,,,,
355,PT09M42.00S,2022-03-26T00:52:33.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201568,5.469776609724048,50.0,1610612737,76,71,2022-03-26T00:56:01Z,3510000,0.0,-1.0,1,left,D. Gallinari cutting DUNK (21 PTS) (T. Young 8 AST),"[201568, 1629027]",1610612737.0,ATL,cutting,,,Gallinari,D. Gallinari,,,,,0.11,Made,21.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,,
357,PT09M21.00S,2022-03-26T00:52:54.9Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.5735873850197,50.245098039215684,1610612744,76,71,2022-03-26T00:52:59Z,3530000,1.0,262.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M19.00S,2022-03-26T00:52:56.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,76,71,2022-03-26T00:52:59Z,3540000,,,0,,C. Capela REBOUND (Off:2 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,357.0,10.0,8.0,2.0,,,,,,,,,,,
359,PT08M59.00S,2022-03-26T00:53:18.5Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612737,76,71,2022-03-26T00:53:40Z,3550000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Hunter 2 FT),"[203952, 1629631]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1363.0,,,1.0,0.0,Hunter,1629631.0,
