actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
371,PT06M10.00S,2022-02-04T01:59:18.7Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612737,77,73,2022-02-04T01:59:35Z,3680000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Capela 2 FT),"[203109, 203991]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Capela,203991.0,,
373,PT06M10.00S,2022-02-04T01:59:38.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,78,73,2022-02-04T01:59:38Z,3700000,,,0,,C. Capela Free Throw 1 of 2 (3 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
374,PT06M10.00S,2022-02-04T01:59:55.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,79,73,2022-02-04T01:59:55Z,3710000,,,0,,C. Capela Free Throw 2 of 2 (4 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
375,PT05M50.00S,2022-02-04T02:00:16.8Z,3,REGULAR,2pt,Jump Shot,[],1628969,29.122864651773984,39.21568627450981,1610612756,79,73,2022-02-04T02:00:21Z,3720000,54.0,221.0,1,left,MISS M. Bridges 22' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,22.78,Missed,,,,,,,,,,,,,,,
376,PT05M47.00S,2022-02-04T02:00:19.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,79,73,2022-02-04T02:00:21Z,3730000,,,0,,C. Capela REBOUND (Off:1 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,375.0,12.0,11.0,1.0,,,,,,,
377,PT05M42.00S,2022-02-04T02:00:28.5Z,3,REGULAR,foul,personal,[],1626164,,,1610612737,79,73,2022-02-04T02:00:35Z,3740000,,,0,,D. Booker personal FOUL (3 PF),"[1626164, 1628381]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Collins,1628381.0,,
381,PT05M38.00S,2022-02-04T02:00:50.5Z,3,REGULAR,3pt,Jump Shot,[],203992,67.62483574244416,58.57843137254902,1610612737,79,73,2022-02-04T02:00:55Z,3760000,43.0,252.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,
382,PT05M34.00S,2022-02-04T02:00:54.5Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,79,73,2022-02-04T02:00:55Z,3770000,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,381.0,7.0,5.0,2.0,,,,,,,
383,PT05M29.00S,2022-02-04T02:00:59.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,86.41590013140605,5.147058823529411,1610612737,82,73,2022-02-04T02:01:05Z,3780000,-224.0,75.0,1,right,K. Huerter 3PT  (17 PTS) (B. Bogdanovic 5 AST),"[1628989, 203992]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,23.66,Made,17.0,B. Bogdanovic,203992.0,5.0,,,,,,,,,,,
385,PT05M11.00S,2022-02-04T02:01:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612756,82,73,2022-02-04T02:01:41Z,3800000,,,0,,K. Huerter personal FOUL (3 PF) (Paul 2 FT),"[1628989, 101108]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Paul,101108.0,,
387,PT05M11.00S,2022-02-04T02:01:44.1Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,82,74,2022-02-04T02:01:44Z,3820000,,,0,,C. Paul Free Throw 1 of 2 (15 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
388,PT05M11.00S,2022-02-04T02:01:59.5Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,82,75,2022-02-04T02:01:59Z,3830000,,,0,,C. Paul Free Throw 2 of 2 (16 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
389,PT04M57.00S,2022-02-04T02:02:15.4Z,3,REGULAR,2pt,Jump Shot,[],1629027,74.19513797634691,55.14705882352941,1610612737,82,75,2022-02-04T02:05:22Z,3840000,26.0,190.0,1,right,MISS T. Young 19' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,19.18,Missed,,,,,,,,,,,,,,,
390,PT04M53.00S,2022-02-04T02:02:19.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,82,75,2022-02-04T02:02:20Z,3850000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,389.0,8.0,7.0,1.0,,,,,,,
391,PT04M46.00S,2022-02-04T02:02:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.90210249671485,50.0,1610612756,82,77,2022-02-04T02:02:30Z,3860000,0.0,106.0,1,left,M. Bridges 10' turnaround Jump Shot (20 PTS),[1628969],1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,,,,10.64,Made,20.0,,,,,,,,,,,,,,
393,PT04M34.00S,2022-02-04T02:02:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,91.80354796320631,50.49019607843137,1610612737,84,77,2022-02-04T02:02:45Z,3880000,2.0,25.0,1,right,C. Capela Layup (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,2.46,Made,6.0,,,,,,,,,,,,,,
394,PT04M18.00S,2022-02-04T02:02:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,17.427726675427067,50.245098039215684,1610612756,84,79,2022-02-04T02:02:58Z,3890000,-1.0,111.0,1,left,C. Paul 11' step back Jump Shot (18 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,11.13,Made,18.0,,,,,,,,,,,,,,
395,PT04M05.00S,2022-02-04T02:03:07.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,78.26872536136662,7.107843137254902,1610612737,84,79,2022-02-04T02:03:12Z,3900000,-214.0,152.0,1,right,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,26.28,Missed,,,,,,,,,,,,,,,
396,PT04M03.00S,2022-02-04T02:03:09.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,84,79,2022-02-04T02:03:12Z,3910000,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,395.0,9.0,8.0,1.0,,,,,,,
397,PT03M56.00S,2022-02-04T02:03:16.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,8.492115637319317,3.9215686274509802,1610612756,84,79,2022-02-04T02:03:23Z,3920000,230.0,27.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,23.2,Missed,,,,,,,,,,,,,,,
398,PT03M54.00S,2022-02-04T02:03:19.4Z,3,REGULAR,rebound,offensive,[],203109,,,1610612756,84,79,2022-02-04T02:03:19Z,3930000,,,0,,J. Crowder REBOUND (Off:1 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,397.0,4.0,3.0,1.0,,,,,,,
399,PT03M52.00S,2022-02-04T02:03:21.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,16.113666228646515,4.166666666666666,1610612756,84,79,2022-02-04T02:03:25Z,3940000,229.0,99.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,24.97,Missed,,,,,,,,,,,,,,,
400,PT03M49.00S,2022-02-04T02:03:24.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,84,79,2022-02-04T02:03:25Z,3950000,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,399.0,8.0,6.0,2.0,,,,,,,
401,PT03M37.00S,2022-02-04T02:03:38.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612737,84,79,2022-02-04T02:04:01Z,3960000,,,0,,C. Paul personal FOUL (2 PF) (Young 2 FT),"[101108, 1629027]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Young,1629027.0,,
403,PT03M37.00S,2022-02-04T02:04:17.4Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,85,79,2022-02-04T02:04:47Z,3980000,,,0,,T. Young Free Throw 1 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
404,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,85,79,2022-02-04T02:04:33Z,3990000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,85,79,2022-02-04T02:04:33Z,4000000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,out,[],1629028,,,1610612737,85,79,2022-02-04T02:04:33Z,4010000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,out,[],203109,,,1610612737,85,79,2022-02-04T02:04:33Z,4020000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,in,[],201568,,,1610612737,85,79,2022-02-04T02:04:33Z,4030000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,85,79,2022-02-04T02:04:33Z,4040000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,in,[],201580,,,1610612737,85,79,2022-02-04T02:04:33Z,4050000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M37.00S,2022-02-04T02:04:18.2Z,3,REGULAR,substitution,in,[],1629661,,,1610612737,85,79,2022-02-04T02:04:33Z,4060000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M37.00S,2022-02-04T02:04:17.4Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,85,79,2022-02-04T02:04:47Z,4070000,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Missed,,,,,,,,,,,,,,,
413,PT03M35.00S,2022-02-04T02:04:19.4Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,85,79,2022-02-04T02:04:47Z,4080000,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,412.0,5.0,3.0,2.0,,,,,,,
414,PT03M24.00S,2022-02-04T02:04:57.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,6.258212877792378,50.0,1610612756,85,81,2022-02-04T02:05:01Z,4090000,0.0,6.0,1,left,J. McGee alley-oop DUNK (8 PTS) (C. Paul 9 AST),"[201580, 101108]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,,,,0.63,Made,8.0,C. Paul,101108.0,9.0,,,,,,,,,,,
416,PT03M02.00S,2022-02-04T02:05:18.9Z,3,REGULAR,3pt,Jump Shot,[],203992,68.01905387647832,58.57843137254902,1610612737,88,81,2022-02-04T02:05:23Z,4110000,43.0,248.0,1,right,B. Bogdanovic 25' 3PT pullup (9 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,25.18,Made,9.0,,,,,,,,,,,,,,
417,PT02M51.00S,2022-02-04T02:05:29.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,18.084756898817346,27.205882352941174,1610612756,88,83,2022-02-04T02:05:33Z,4120000,114.0,117.0,1,left,D. Booker 16' pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,16.37,Made,17.0,,,,,,,,,,,,,,
418,PT02M40.00S,2022-02-04T02:05:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612737,88,83,2022-02-04T02:05:57Z,4130000,,,0,,C. Johnson personal FOUL (2 PF) (Young 2 FT),"[1629661, 1629027]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Young,1629027.0,,
420,PT02M40.00S,2022-02-04T02:05:55.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,88,83,2022-02-04T02:05:55Z,4150000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M40.00S,2022-02-04T02:08:34.2Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,88,83,2022-02-04T02:08:47Z,4160000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M40.00S,2022-02-04T02:08:34.2Z,3,REGULAR,substitution,out,[],101108,,,1610612737,88,83,2022-02-04T02:08:47Z,4170000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M40.00S,2022-02-04T02:08:34.2Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,88,83,2022-02-04T02:08:47Z,4180000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M40.00S,2022-02-04T02:08:34.2Z,3,REGULAR,substitution,in,[],203901,,,1610612737,88,83,2022-02-04T02:08:47Z,4190000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M40.00S,2022-02-04T02:09:16.8Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,89,83,2022-02-04T02:09:16Z,4200000,,,0,,T. Young Free Throw 1 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
427,PT02M40.00S,2022-02-04T02:09:30.3Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,90,83,2022-02-04T02:09:30Z,4210000,,,0,,T. Young Free Throw 2 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
428,PT02M32.00S,2022-02-04T02:09:40.8Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,90,83,2022-02-04T02:09:47Z,4220000,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1629027]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,2.0,Young,1629027.0,,,,,,,,,,,,,,,,,
429,PT02M32.00S,2022-02-04T02:09:40.8Z,3,REGULAR,steal,,[],1629027,,,1610612737,90,83,2022-02-04T02:09:43Z,4230000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M28.00S,2022-02-04T02:09:44.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,93.9060446780552,50.98039215686274,1610612737,92,83,2022-02-04T02:09:51Z,4240000,5.0,5.0,1,right,T. Young running Layup (26 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,,,,0.69,Made,26.0,,,,,,,,,,,,,,
431,PT02M15.00S,2022-02-04T02:09:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,17.95335085413929,41.911764705882355,1610612756,92,85,2022-02-04T02:10:01Z,4250000,40.0,116.0,1,left,M. Bridges 12' pullup Jump Shot (22 PTS) (E. Payton 5 AST),"[1628969, 203901]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,12.31,Made,22.0,E. Payton,203901.0,5.0,,,,,,,,,,,
433,PT01M53.00S,2022-02-04T02:10:18.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,75.50919842312747,85.29411764705883,1610612737,95,85,2022-02-04T02:10:24Z,4270000,176.0,178.0,1,right,T. Young 25' 3PT pullup (29 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,25.05,Made,29.0,,,,,,,,,,,,,,
434,PT01M44.00S,2022-02-04T02:10:28.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,5.995400788436268,51.225490196078425,1610612756,95,87,2022-02-04T02:10:33Z,4280000,-6.0,4.0,1,left,J. McGee alley-oop DUNK (10 PTS) (E. Payton 6 AST),"[201580, 203901]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,,,,0.72,Made,10.0,E. Payton,203901.0,6.0,,,,,,,,,,,
436,PT01M25.00S,2022-02-04T02:10:46.6Z,3,REGULAR,3pt,Jump Shot,[],203992,78.0059132720105,9.803921568627452,1610612737,95,87,2022-02-04T02:10:51Z,4300000,-201.0,154.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,25.33,Missed,,,,,,,,,,,,,,,
437,PT01M23.00S,2022-02-04T02:10:48.6Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,95,87,2022-02-04T02:10:51Z,4310000,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,436.0,6.0,4.0,2.0,,,,,,,
438,PT01M19.00S,2022-02-04T02:10:53.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,26.49474375821288,78.92156862745098,1610612756,95,90,2022-02-04T02:10:58Z,4320000,-145.0,197.0,1,left,D. Booker 24' 3PT running (20 PTS) (E. Payton 7 AST),"[1626164, 203901]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,24.41,Made,20.0,E. Payton,203901.0,7.0,,,,,,,,,,,
440,PT00M54.90S,2022-02-04T02:11:18.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,64.86530880420499,60.049019607843135,1610612737,98,90,2022-02-04T02:11:23Z,4340000,50.0,278.0,1,right,T. Young 28' 3PT  (32 PTS) (D. Gallinari 2 AST),"[1629027, 201568]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,28.23,Made,32.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,
443,PT00M37.10S,2022-02-04T02:11:53.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612756,98,90,2022-02-04T02:12:07Z,4370000,,,0,,D. Gallinari personal FOUL (2 PF) (Booker 2 FT),"[201568, 1626164]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Booker,1626164.0,,
445,PT00M37.10S,2022-02-04T02:12:08.6Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,98,90,2022-02-04T02:12:08Z,4390000,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Missed,,,,,,,,,,,,,,,
446,PT00M37.10S,2022-02-04T02:12:08.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,98,90,2022-02-04T02:12:08Z,4400000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,445.0,,,,,,,,,,
447,PT00M37.10S,2022-02-04T02:12:22.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,98,91,2022-02-04T02:12:22Z,4410000,,,0,,D. Booker Free Throw 2 of 2 (21 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
448,PT00M32.00S,2022-02-04T02:12:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.85479632063075,49.50980392156863,1610612737,100,91,2022-02-04T02:12:38Z,4420000,-2.0,15.0,1,right,T. Young driving reverse Layup (34 PTS),[1629027],1610612737.0,ATL,driving reverse,,,Young,T. Young,,,,,,,,1.49,Made,34.0,,,,,,,,,,,,,,
449,PT00M06.20S,2022-02-04T02:13:03.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,100,91,2022-02-04T02:13:10Z,4430000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,1627524.0,,,,,,
452,PT00M00.00S,2022-02-04T02:13:35.1Z,3,REGULAR,period,end,[],0,,,1610612737,100,91,2022-02-04T02:13:35Z,4460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-02-04T02:16:19.1Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,100,91,2022-02-04T02:16:44Z,4470000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-02-04T02:16:19.1Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612737,100,91,2022-02-04T02:16:44Z,4480000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-02-04T02:16:19.1Z,4,REGULAR,substitution,out,['startperiod'],203901,,,1610612737,100,91,2022-02-04T02:16:44Z,4490000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-02-04T02:16:19.1Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,100,91,2022-02-04T02:16:44Z,4500000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-02-04T02:16:19.1Z,4,REGULAR,substitution,in,['startperiod'],1630188,,,1610612737,100,91,2022-02-04T02:16:44Z,4510000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-02-04T02:16:19.1Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612737,100,91,2022-02-04T02:16:44Z,4520000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-02-04T02:17:07.5Z,4,REGULAR,period,start,[],0,,,1610612737,100,91,2022-02-04T02:17:07Z,4530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M46.00S,2022-02-04T02:17:21.9Z,4,REGULAR,foul,personal,[],1630188,,,1610612737,100,91,2022-02-04T02:17:44Z,4540000,,,0,,J. Smith personal FOUL (1 PF),"[1630188, 201568]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Gallinari,201568.0,,
462,PT11M37.00S,2022-02-04T02:17:58.5Z,4,REGULAR,2pt,Jump Shot,[],201568,86.94152431011827,31.61764705882353,1610612737,100,91,2022-02-04T02:18:03Z,4560000,-92.0,70.0,1,right,MISS D. Gallinari 11' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,,,,11.56,Missed,,,,,,,,,,,,,,,
463,PT11M34.00S,2022-02-04T02:18:01.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,100,91,2022-02-04T02:18:03Z,4570000,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,462.0,5.0,4.0,1.0,,,,,,,
464,PT11M24.00S,2022-02-04T02:18:11.5Z,4,REGULAR,3pt,Jump Shot,[],1626164,17.296320630749015,92.8921568627451,1610612756,100,91,2022-02-04T02:18:15Z,4580000,-214.0,110.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,24.11,Missed,,,,,,,,,,,,,,,
465,PT11M21.00S,2022-02-04T02:18:14.5Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,100,91,2022-02-04T02:18:15Z,4590000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,464.0,2.0,2.0,0.0,,,,,,,
466,PT11M18.00S,2022-02-04T02:18:20.9Z,4,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612737,100,91,2022-02-04T02:18:37Z,4600000,,,0,,D. Booker shooting personal FOUL (4 PF) (Okongwu 2 FT),"[1626164, 1630168]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,1627524.0,4.0,0.0,Okongwu,1630168.0,,
468,PT11M18.00S,2022-02-04T02:18:44.9Z,4,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,100,91,2022-02-04T02:18:44Z,4620000,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Missed,,,,,,,,,,,,,,,
