actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
351,PT06M57.00S,2021-11-28T01:57:23.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,61,62,2021-11-28T01:57:29Z,3490000,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,350.0,5.0,5.0,0.0,,,,,,,,,,,,,,
352,PT06M55.00S,2021-11-28T01:57:26.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203944,92.9862023653088,50.0,1610612752,61,64,2021-11-28T01:57:43Z,3500000,0.0,13.0,1,right,J. Randle running DUNK (4 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,1.34,Made,,,,,4.0,,,,R. Barrett,1629628.0,1.0,,,,,,,
354,PT06M55.00S,2021-11-28T01:57:33.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,61,64,2021-11-28T01:57:33Z,3520000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M36.00S,2021-11-28T02:00:43.4Z,3,REGULAR,foul,personal,[],1629011,,,1610612737,61,64,2021-11-28T02:01:05Z,3530000,,,0,,M. Robinson personal FOUL (4 PF),"[1629011, 203524]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,1628168.0,4.0,0.0,Hill,203524.0,,
357,PT06M36.00S,2021-11-28T02:01:05.1Z,3,REGULAR,substitution,out,[],1629011,,,1610612737,61,64,2021-11-28T02:01:09Z,3550000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M36.00S,2021-11-28T02:01:05.1Z,3,REGULAR,substitution,in,[],1630579,,,1610612737,61,64,2021-11-28T02:01:09Z,3560000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M34.00S,2021-11-28T02:01:23.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612737,61,64,2021-11-28T02:01:50Z,3570000,,,0,,J. Randle personal FOUL (2 PF) (Young 2 FT),"[203944, 1629027]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Young,1629027.0,,
361,PT06M34.00S,2021-11-28T02:01:53.0Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,61,64,2021-11-28T02:01:53Z,3590000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,
362,PT06M34.00S,2021-11-28T02:01:53.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,61,64,2021-11-28T02:01:53Z,3600000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,
363,PT06M34.00S,2021-11-28T02:01:55.6Z,3,REGULAR,substitution,out,[],203524,,,1610612737,61,64,2021-11-28T02:02:00Z,3610000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M34.00S,2021-11-28T02:01:55.6Z,3,REGULAR,substitution,in,[],1627789,,,1610612737,61,64,2021-11-28T02:02:00Z,3620000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M34.00S,2021-11-28T02:02:09.7Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,62,64,2021-11-28T02:02:09Z,3630000,,,0,,T. Young Free Throw 2 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
366,PT06M22.00S,2021-11-28T02:02:24.4Z,3,REGULAR,3pt,Jump Shot,[],202692,71.56701708278581,76.7156862745098,1610612752,62,67,2021-11-28T02:02:29Z,3640000,134.0,215.0,1,right,A. Burks 25' 3PT pullup (11 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.3,Made,,,,,11.0,,,,,,,,,,,,,
367,PT06M03.00S,2021-11-28T02:02:42.7Z,3,REGULAR,3pt,Jump Shot,[],1627789,31.61957950065703,61.274509803921575,1610612737,62,67,2021-11-28T02:02:49Z,3650000,-56.0,245.0,1,left,MISS T. Luwawu-Cabarrot 25' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
368,PT06M00.00S,2021-11-28T02:02:45.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,62,67,2021-11-28T02:02:49Z,3660000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,367.0,5.0,5.0,0.0,,,,,,,,,,,,,,
369,PT05M42.00S,2021-11-28T02:03:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.15965834428384,42.15686274509804,1610612752,62,67,2021-11-28T02:03:12Z,3670000,-39.0,125.0,1,right,MISS J. Randle 13' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,13.06,Missed,,,,,,,,,,,,,,,,,,
370,PT05M36.00S,2021-11-28T02:03:11.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,62,67,2021-11-28T02:03:12Z,3680000,,,0,,C. Capela REBOUND (Off:5 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,369.0,16.0,11.0,5.0,,,,,,,,,,,,,,
371,PT05M30.00S,2021-11-28T02:03:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,18.610381077529567,51.71568627450981,1610612737,62,67,2021-11-28T02:03:22Z,3690000,-9.0,122.0,1,left,MISS T. Young 12' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,12.27,Missed,,,,,,,,,,,,,,,,,,
372,PT05M27.00S,2021-11-28T02:03:18.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,62,67,2021-11-28T02:03:22Z,3700000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,371.0,4.0,3.0,1.0,,,,,,,,,,,,,,
373,PT05M22.00S,2021-11-28T02:03:25.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,93.38042049934296,50.0,1610612752,62,69,2021-11-28T02:06:07Z,3710000,0.0,10.0,1,right,J. Sims cutting DUNK (6 PTS) (J. Randle 3 AST),"[1630579, 203944]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,0.97,Made,,,,,6.0,,,,J. Randle,203944.0,3.0,,,,,,,
375,PT05M20.00S,2021-11-28T02:03:38.8Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203944,,,1610612737,62,69,2021-11-28T02:03:51Z,3730000,,,0,,J. Randle technical FOUL (1 Tech),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,201246.0,2.0,1.0,,,,
376,PT05M20.00S,2021-11-28T02:03:53.3Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,62,69,2021-11-28T02:03:53Z,3740000,,,0,,MISS T. Young technical Free Throw 1 of 1,[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT05M20.00S,2021-11-28T02:03:53.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,62,69,2021-11-28T02:03:53Z,3750000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,,
378,PT05M20.00S,2021-11-28T02:03:57.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,62,69,2021-11-28T02:04:02Z,3760000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M20.00S,2021-11-28T02:03:57.6Z,3,REGULAR,substitution,in,[],201568,,,1610612737,62,69,2021-11-28T02:04:02Z,3770000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M03.00S,2021-11-28T02:04:29.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,20.97568988173456,8.823529411764707,1610612737,62,69,2021-11-28T02:04:37Z,3780000,206.0,145.0,1,left,MISS K. Huerter 25' step back 3PT,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
381,PT04M59.00S,2021-11-28T02:04:33.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,62,69,2021-11-28T02:04:37Z,3790000,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,380.0,6.0,6.0,0.0,,,,,,,,,,,,,,
382,PT04M50.00S,2021-11-28T02:04:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.06636005256242,46.568627450980394,1610612752,62,69,2021-11-28T02:04:52Z,3800000,-17.0,22.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,
383,PT04M47.00S,2021-11-28T02:04:45.5Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,62,69,2021-11-28T02:04:52Z,3810000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,382.0,3.0,3.0,0.0,,,,,,,,,,,,,,
384,PT04M44.00S,2021-11-28T02:04:49.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203991,5.601182654402102,50.245098039215684,1610612737,64,69,2021-11-28T02:04:57Z,3820000,-1.0,0.0,1,left,C. Capela alley-oop DUNK (12 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.12,Made,,,,,12.0,,,,T. Young,1629027.0,6.0,,,,,,,
386,PT04M19.00S,2021-11-28T02:05:14.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,86.94152431011827,34.55882352941176,1610612752,64,71,2021-11-28T02:05:21Z,3840000,-77.0,70.0,1,right,E. Fournier 10' driving floating bank Jump Shot (15 PTS),[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,10.43,Made,,,,,15.0,,,,,,,,,,,,,
387,PT04M12.00S,2021-11-28T02:05:20.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,31.750985545335087,79.41176470588235,1610612737,67,71,2021-11-28T02:05:27Z,3850000,-147.0,246.0,1,left,T. Young 28' 3PT pullup (29 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,28.66,Made,,,,,29.0,,,,,,,,,,,,,
388,PT03M50.00S,2021-11-28T02:05:43.9Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612752,67,71,2021-11-28T02:05:57Z,3860000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1628989]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,,,,
389,PT03M50.00S,2021-11-28T02:05:43.9Z,3,REGULAR,steal,,[],1628989,,,1610612737,67,71,2021-11-28T02:05:46Z,3870000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M50.00S,2021-11-28T02:05:59.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612737,67,71,2021-11-28T02:10:30Z,3880000,,,0,,E. Fournier take personal FOUL (1 PF) (Young 2 FT),"[203095, 1629027]",1610612752.0,NYK,take,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Young,1629027.0,,
392,PT03M50.00S,2021-11-28T02:06:24.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,68,71,2021-11-28T02:06:24Z,3900000,,,0,,T. Young Free Throw 1 of 2 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
393,PT03M50.00S,2021-11-28T02:06:26.1Z,3,REGULAR,substitution,out,[],203095,,,1610612737,68,71,2021-11-28T02:06:31Z,3910000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M50.00S,2021-11-28T02:06:26.1Z,3,REGULAR,substitution,in,[],1630193,,,1610612737,68,71,2021-11-28T02:06:31Z,3920000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M50.00S,2021-11-28T02:06:42.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,69,71,2021-11-28T02:06:42Z,3930000,,,0,,T. Young Free Throw 2 of 2 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
396,PT03M35.00S,2021-11-28T02:07:00.0Z,3,REGULAR,3pt,Jump Shot,[],202692,96.13994743758212,95.83333333333334,1610612752,69,71,2021-11-28T02:07:05Z,3940000,229.0,-16.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
397,PT03M30.00S,2021-11-28T02:07:05.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,69,71,2021-11-28T02:07:05Z,3950000,,,0,,C. Capela REBOUND (Off:5 Def:12),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,396.0,17.0,12.0,5.0,,,,,,,,,,,,,,
398,PT03M24.00S,2021-11-28T02:07:15.4Z,3,REGULAR,turnover,traveling,[],1627789,,,1610612737,69,71,2021-11-28T02:07:24Z,3960000,,,0,,T. Luwawu-Cabarrot traveling TURNOVER (1 TO),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,1.0,,,,,,2530.0,,,,,,
399,PT03M15.00S,2021-11-28T02:07:42.5Z,3,REGULAR,foul,offensive,['inpenalty'],202692,,,1610612752,69,71,2021-11-28T02:07:49Z,3970000,,,0,,A. Burks offensive FOUL (4 PF),"[202692, 1629027]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,201246.0,4.0,0.0,Young,1629027.0,,
401,PT03M15.00S,2021-11-28T02:07:42.5Z,3,REGULAR,turnover,offensive foul,[],202692,,,1610612752,69,71,2021-11-28T02:07:42Z,3990000,,,0,,A. Burks offensive foul TURNOVER (2 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,2.0,,,,,,201246.0,,,,,,
402,PT03M04.00S,2021-11-28T02:08:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,6.521024967148489,46.32352941176471,1610612737,69,71,2021-11-28T02:08:25Z,4000000,18.0,9.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,
403,PT03M03.00S,2021-11-28T02:08:07.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,69,71,2021-11-28T02:08:25Z,4010000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT03M03.00S,2021-11-28T02:08:14.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,69,71,2021-11-28T02:08:14Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M42.00S,2021-11-28T02:08:45.8Z,3,REGULAR,3pt,Jump Shot,[],202692,74.72076215505913,84.31372549019608,1610612752,69,74,2021-11-28T02:08:52Z,4030000,172.0,185.0,1,right,A. Burks 25' 3PT pullup (14 PTS) (I. Quickley 5 AST),"[202692, 1630193]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.24,Made,,,,,14.0,,,,I. Quickley,1630193.0,5.0,,,,,,,
406,PT02M27.00S,2021-11-28T02:09:00.4Z,3,REGULAR,2pt,Jump Shot,[],1628989,14.14257555847569,32.35294117647059,1610612737,71,74,2021-11-28T02:09:05Z,4040000,88.0,80.0,1,left,K. Huerter 11' pullup Jump Shot (6 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,11.93,Made,,,,,6.0,,,,,,,,,,,,,
407,PT02M06.00S,2021-11-28T02:09:21.7Z,3,REGULAR,foul,personal,['3freethrow'],1627789,,,1610612752,71,74,2021-11-28T02:09:52Z,4050000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (1 PF) (Burks 3 FT),"[1627789, 202692]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Burks,202692.0,,
409,PT02M06.00S,2021-11-28T02:10:00.4Z,3,REGULAR,freethrow,1 of 3,[],202692,,,1610612752,71,75,2021-11-28T02:10:00Z,4070000,,,0,,A. Burks Free Throw 1 of 3 (15 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
411,PT02M06.00S,2021-11-28T02:10:15.1Z,3,REGULAR,freethrow,2 of 3,[],202692,,,1610612752,71,76,2021-11-28T02:10:15Z,4080000,,,0,,A. Burks Free Throw 2 of 3 (16 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
412,PT02M06.00S,2021-11-28T02:10:16.3Z,3,REGULAR,substitution,out,[],203991,,,1610612752,71,76,2021-11-28T02:10:20Z,4090000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M06.00S,2021-11-28T02:10:16.3Z,3,REGULAR,substitution,in,[],1628381,,,1610612752,71,76,2021-11-28T02:10:20Z,4100000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M06.00S,2021-11-28T02:10:37.4Z,3,REGULAR,freethrow,3 of 3,[],202692,,,1610612752,71,77,2021-11-28T02:10:37Z,4110000,,,0,,A. Burks Free Throw 3 of 3 (17 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
415,PT01M52.00S,2021-11-28T02:10:52.5Z,3,REGULAR,3pt,Jump Shot,[],1627789,9.149145860709593,5.147058823529411,1610612737,74,77,2021-11-28T02:10:58Z,4120000,224.0,34.0,1,left,T. Luwawu-Cabarrot 3PT  (3 PTS) (J. Collins 2 AST),"[1627789, 1628381]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,22.68,Made,,,,,3.0,,,,J. Collins,1628381.0,2.0,,,,,,,
417,PT01M39.00S,2021-11-28T02:11:08.7Z,3,REGULAR,foul,personal,[],1627789,,,1610612752,74,77,2021-11-28T02:11:14Z,4140000,,,0,,T. Luwawu-Cabarrot personal FOUL (2 PF),"[1627789, 1630579]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Sims,1630579.0,,
419,PT01M31.00S,2021-11-28T02:11:36.8Z,3,REGULAR,3pt,Jump Shot,[],202692,70.51576872536137,72.79411764705883,1610612752,74,80,2021-11-28T02:11:42Z,4160000,114.0,225.0,1,right,A. Burks 25' 3PT pullup (20 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.2,Made,,,,,20.0,,,,,,,,,,,,,
420,PT01M16.00S,2021-11-28T02:11:51.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.886333771353483,55.392156862745104,1610612737,74,80,2021-11-28T02:11:57Z,4170000,-27.0,31.0,1,left,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,4.11,Missed,,,,,,,,,,,,,,,,,,
421,PT01M12.00S,2021-11-28T02:11:55.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,74,80,2021-11-28T02:11:57Z,4180000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,420.0,5.0,4.0,1.0,,,,,,,,,,,,,,
422,PT01M06.00S,2021-11-28T02:12:01.9Z,3,REGULAR,3pt,Jump Shot,[],202692,71.69842312746385,17.15686274509804,1610612752,74,83,2021-11-28T02:12:08Z,4190000,-164.0,214.0,1,right,A. Burks 26' 3PT  (23 PTS) (J. Randle 4 AST),"[202692, 203944]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.93,Made,,,,,23.0,,,,J. Randle,203944.0,4.0,,,,,,,
424,PT00M44.80S,2021-11-28T02:12:23.1Z,3,REGULAR,3pt,Jump Shot,[],201568,27.677398160315374,78.43137254901961,1610612737,74,83,2021-11-28T02:12:30Z,4210000,-142.0,208.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
425,PT00M41.60S,2021-11-28T02:12:26.3Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,74,83,2021-11-28T02:12:30Z,4220000,,,0,,A. Burks REBOUND (Off:0 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,424.0,6.0,6.0,0.0,,,,,,,,,,,,,,
426,PT00M34.10S,2021-11-28T02:12:34.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,71.17279894875165,77.20588235294117,1610612752,74,83,2021-11-28T02:12:41Z,4230000,136.0,218.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
427,PT00M29.10S,2021-11-28T02:12:39.7Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,74,83,2021-11-28T02:12:41Z,4240000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,,,,,
428,PT00M12.90S,2021-11-28T02:12:55.9Z,3,REGULAR,3pt,Jump Shot,[],1627789,18.347568988173457,8.823529411764707,1610612737,74,83,2021-11-28T02:13:02Z,4250000,206.0,120.0,1,left,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,
429,PT00M09.10S,2021-11-28T02:12:59.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,74,83,2021-11-28T02:12:59Z,4260000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,428.0,6.0,5.0,1.0,,,,,,,,,,,,,,
430,PT00M00.00S,2021-11-28T02:13:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.77463863337714,49.50980392156863,1610612752,74,85,2021-11-28T02:13:18Z,4270000,-2.0,6.0,1,right,J. Randle driving Layup (6 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.65,Made,,,,,6.0,,,,,,,,,,,,,
431,PT00M00.00S,2021-11-28T02:13:17.1Z,3,REGULAR,period,end,[],0,,,1610612737,74,85,2021-11-28T02:13:17Z,4280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,out,['startperiod'],1628989,,,1610612737,74,85,2021-11-28T02:15:18Z,4290000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,74,85,2021-11-28T02:15:18Z,4300000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612737,74,85,2021-11-28T02:15:18Z,4320000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,in,['startperiod'],1626153,,,1610612737,74,85,2021-11-28T02:15:18Z,4330000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,in,['startperiod'],101150,,,1610612737,74,85,2021-11-28T02:15:18Z,4340000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612737,74,85,2021-11-28T02:15:18Z,4350000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612737,74,85,2021-11-28T02:15:18Z,4360000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2021-11-28T02:15:06.4Z,4,REGULAR,substitution,out,['startperiod'],202692,,,1610612737,74,85,2021-11-28T02:17:18Z,4365000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
