actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
274,PT02M47.00S,2021-11-16T01:21:55.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203082,93.64323258869908,49.754901960784316,1610612753,48,52,2021-11-16T01:26:17Z,2720000,-1.0,7.0,1,right,T. Ross cutting DUNK (7 PTS) (C. Anthony 6 AST),"[203082, 1630175]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,0.74,Made,,,,,,,7.0,C. Anthony,1630175.0,6.0,,,,,,,,,
276,PT02M36.00S,2021-11-16T01:22:06.7Z,2,REGULAR,3pt,Jump Shot,[],1629027,30.305519053876477,69.6078431372549,1610612737,51,52,2021-11-16T01:22:11Z,2740000,-98.0,232.0,1,left,T. Young 25' 3PT  (12 PTS) (D. Gallinari 3 AST),"[1629027, 201568]",1610612737.0,ATL,,,,Young,T. Young,,,,,25.22,Made,,,,,,,12.0,D. Gallinari,201568.0,3.0,,,,,,,,,
278,PT02M21.00S,2021-11-16T01:22:21.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,93.24901445466492,50.0,1610612753,51,54,2021-11-16T01:22:26Z,2760000,0.0,11.0,1,right,M. Wagner cutting DUNK (2 PTS) (C. Anthony 7 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,1.1,Made,,,,,,,2.0,C. Anthony,1630175.0,7.0,,,,,,,,,
280,PT02M11.00S,2021-11-16T01:22:33.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612737,51,54,2021-11-16T01:25:59Z,2780000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Collins 2 FT),"[1629021, 1628381]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Collins,1628381.0,,,
283,PT02M11.00S,2021-11-16T01:22:48.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,51,54,2021-11-16T01:25:36Z,2810000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M11.00S,2021-11-16T01:23:27.3Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612737,51,54,2021-11-16T01:25:36Z,2820000,,,0,,,[],1610612737.0,ATL,overturned,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Corrected to Shooting Foul on M. Wagner
286,PT02M11.00S,2021-11-16T01:26:00.5Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,52,54,2021-11-16T01:26:13Z,2830000,,,0,,J. Collins Free Throw 1 of 2 (7 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
287,PT02M11.00S,2021-11-16T01:26:00.5Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,52,54,2021-11-16T01:26:13Z,2840000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
288,PT02M09.00S,2021-11-16T01:26:02.5Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,52,54,2021-11-16T01:26:13Z,2850000,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,287.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
289,PT01M56.00S,2021-11-16T01:26:24.8Z,2,REGULAR,2pt,Jump Shot,[],203082,78.26872536136662,68.13725490196079,1610612753,52,54,2021-11-16T01:26:29Z,2860000,91.0,152.0,1,right,MISS T. Ross 17' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,17.68,Missed,,,,,,,,,,,,,,,,,,,
290,PT01M52.00S,2021-11-16T01:26:28.8Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,52,54,2021-11-16T01:26:29Z,2870000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
291,PT01M47.00S,2021-11-16T01:26:33.2Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,52,54,2021-11-16T01:26:38Z,2880000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1628964]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,2.0,,,,,Bamba,1628964.0,,,,,,,
292,PT01M47.00S,2021-11-16T01:26:33.2Z,2,REGULAR,steal,,[],1628964,,,1610612753,52,54,2021-11-16T01:26:35Z,2890000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M44.00S,2021-11-16T01:26:36.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,88.12417871222075,96.32352941176471,1610612753,52,54,2021-11-16T01:26:43Z,2900000,232.0,59.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
294,PT01M43.00S,2021-11-16T01:26:37.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,52,54,2021-11-16T01:26:43Z,2910000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,293.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
295,PT01M43.00S,2021-11-16T01:26:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612737,52,54,2021-11-16T01:27:16Z,2920000,,,0,,G. Harris personal FOUL (1 PF) (Collins 2 FT),"[203914, 1628381]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Collins,1628381.0,,,
297,PT01M43.00S,2021-11-16T01:27:17.6Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,53,54,2021-11-16T01:27:17Z,2940000,,,0,,J. Collins Free Throw 1 of 2 (8 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
298,PT01M43.00S,2021-11-16T01:27:26.8Z,2,REGULAR,substitution,out,[],203914,,,1610612737,53,54,2021-11-16T01:27:32Z,2950000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M43.00S,2021-11-16T01:27:26.8Z,2,REGULAR,substitution,in,[],1628539,,,1610612737,53,54,2021-11-16T01:27:32Z,2960000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M43.00S,2021-11-16T01:27:41.8Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,54,54,2021-11-16T01:27:41Z,2970000,,,0,,J. Collins Free Throw 2 of 2 (9 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
301,PT01M27.00S,2021-11-16T01:27:59.2Z,2,REGULAR,2pt,Jump Shot,[],1630175,74.45795006570303,50.98039215686274,1610612753,54,56,2021-11-16T01:28:04Z,2980000,5.0,188.0,1,right,C. Anthony 18' step back Jump Shot (14 PTS),[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,18.77,Made,,,,,,,14.0,,,,,,,,,,,,
302,PT01M16.00S,2021-11-16T01:28:18.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612737,54,56,2021-11-16T01:28:35Z,2990000,,,0,,M. Wagner personal FOUL (2 PF) (Collins 2 FT),"[1629021, 1628381]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,1627534.0,,,,,,,,2.0,0.0,Collins,1628381.0,,,
304,PT01M16.00S,2021-11-16T01:28:36.3Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,55,56,2021-11-16T01:28:36Z,3010000,,,0,,J. Collins Free Throw 1 of 2 (10 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
305,PT01M16.00S,2021-11-16T01:28:48.9Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,56,56,2021-11-16T01:28:48Z,3020000,,,0,,J. Collins Free Throw 2 of 2 (11 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
306,PT01M06.00S,2021-11-16T01:29:03.7Z,2,REGULAR,3pt,Jump Shot,[],203082,67.49342969776609,46.568627450980394,1610612753,56,56,2021-11-16T01:29:09Z,3030000,-17.0,253.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M02.00S,2021-11-16T01:29:07.5Z,2,REGULAR,rebound,offensive,[],1628539,,,1610612753,56,56,2021-11-16T01:29:07Z,3040000,,,0,,M. Mulder REBOUND (Off:1 Def:0),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,306.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
308,PT00M53.60S,2021-11-16T01:29:18.3Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,56,56,2021-11-16T01:29:24Z,3050000,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,,,,,,,1627534.0,2.0,,,,,,,,,,,,,
309,PT00M53.60S,2021-11-16T01:29:25.0Z,2,REGULAR,substitution,out,[],1628381,,,1610612737,56,56,2021-11-16T01:29:30Z,3060000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M53.60S,2021-11-16T01:29:25.0Z,2,REGULAR,substitution,in,[],203991,,,1610612737,56,56,2021-11-16T01:29:30Z,3070000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M43.70S,2021-11-16T01:29:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,33.6132555847569,59.091605392156865,1610612737,56,56,2021-11-16T01:30:45Z,3080000,-45.0,263.0,1,left,MISS T. Young 26' step back 3PT - blocked,"[1629027, 1629021]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,26.74,Missed,,,,,,,,,,,,,,,,,Wagner,1629021.0,
312,PT00M43.70S,2021-11-16T01:29:40.7Z,2,REGULAR,block,,[],1629021,,,1610612737,56,56,2021-11-16T01:29:45Z,3090000,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M38.90S,2021-11-16T01:29:45.5Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,56,56,2021-11-16T01:29:48Z,3100000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,311.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
314,PT00M38.90S,2021-11-16T01:29:46.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203992,31.09395532194481,58.333333333333336,1610612737,59,56,2021-11-16T01:29:56Z,3110000,-42.0,240.0,1,left,B. Bogdanovic 24' 3PT  (12 PTS) (C. Capela 2 AST),"[203992, 203991]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.34,Made,,,,,,,12.0,C. Capela,203991.0,2.0,,,,,,,,,
317,PT00M31.90S,2021-11-16T01:29:59.2Z,2,REGULAR,2pt,Jump Shot,[],1630175,75.24638633377135,67.40196078431373,1610612753,59,56,2021-11-16T01:30:04Z,3140000,87.0,180.0,1,right,MISS C. Anthony 20' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,20.01,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M28.40S,2021-11-16T01:30:02.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,59,56,2021-11-16T01:30:04Z,3150000,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,317.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
319,PT00M20.30S,2021-11-16T01:30:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629027,8.360709592641262,4.6568627450980395,1610612737,59,56,2021-11-16T01:30:17Z,3160000,227.0,26.0,1,left,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M18.20S,2021-11-16T01:30:12.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,59,56,2021-11-16T01:34:01Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,,
321,PT00M18.20S,2021-11-16T01:30:17.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628539,,,1610612737,59,56,2021-11-16T01:37:14Z,3180000,,,0,,M. Mulder loose ball personal FOUL (1 PF) (Capela 2 FT),"[1628539, 203991]",1610612753.0,ORL,loose ball,,,Mulder,M. Mulder,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Capela,203991.0,,,
325,PT00M18.20S,2021-11-16T01:30:44.7Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,59,56,2021-11-16T01:37:14Z,3220000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M18.20S,2021-11-16T01:30:44.7Z,2,REGULAR,substitution,out,[],203992,,,1610612737,59,56,2021-11-16T01:37:14Z,3230000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M18.20S,2021-11-16T01:30:44.7Z,2,REGULAR,substitution,in,[],1626153,,,1610612737,59,56,2021-11-16T01:37:14Z,3240000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M18.20S,2021-11-16T01:30:44.7Z,2,REGULAR,substitution,in,[],1629629,,,1610612737,59,56,2021-11-16T01:37:14Z,3250000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M18.20S,2021-11-16T01:30:45.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,59,56,2021-11-16T01:40:26Z,3252500,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M18.20S,2021-11-16T01:30:45.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,59,56,2021-11-16T01:40:26Z,3253750,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,,,
329,PT00M18.20S,2021-11-16T01:30:45.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,60,56,2021-11-16T01:40:26Z,3254375,,,0,,C. Capela Free Throw 2 of 2 (7 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
330,PT00M00.50S,2021-11-16T01:32:23.3Z,2,REGULAR,3pt,Jump Shot,[],1628539,69.59592641261499,19.852941176470587,1610612753,60,56,2021-11-16T01:40:35Z,3255000,-151.0,233.0,1,right,MISS M. Mulder 27' pullup 3PT,[1628539],1610612753.0,ORL,pullup,,,Mulder,M. Mulder,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M00.10S,2021-11-16T01:32:23.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,56,2021-11-16T01:40:35Z,3257500,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2021-11-16T01:31:28.0Z,2,REGULAR,period,end,[],0,,,1610612753,60,56,2021-11-16T01:31:28Z,3290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],1628989,,,1610612753,60,56,2021-11-16T01:46:43Z,3300000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612753,60,56,2021-11-16T01:46:43Z,3310000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612753,60,56,2021-11-16T01:46:43Z,3320000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],1629629,,,1610612753,60,56,2021-11-16T01:46:43Z,3330000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],1628539,,,1610612753,60,56,2021-11-16T01:46:43Z,3340000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612753,60,56,2021-11-16T01:46:43Z,3350000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612753,60,56,2021-11-16T01:46:43Z,3360000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],203992,,,1610612753,60,56,2021-11-16T01:46:43Z,3370000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612753,60,56,2021-11-16T01:46:43Z,3380000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],203524,,,1610612753,60,56,2021-11-16T01:46:43Z,3390000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],1629027,,,1610612753,60,56,2021-11-16T01:46:43Z,3400000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,60,56,2021-11-16T01:46:43Z,3410000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],203914,,,1610612753,60,56,2021-11-16T01:46:43Z,3420000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-11-16T01:46:07.9Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,60,56,2021-11-16T01:46:43Z,3430000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-11-16T01:46:41.6Z,3,REGULAR,period,start,[],0,,,1610612737,60,56,2021-11-16T01:46:43Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M45.00S,2021-11-16T01:46:57.2Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,60,56,2021-11-16T01:47:08Z,3450000,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,201640.0,3.0,,,,,,,,,,,,,
349,PT11M32.00S,2021-11-16T01:47:14.4Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,60,56,2021-11-16T01:47:19Z,3460000,,,0,,W. Carter Jr. bad pass TURNOVER (2 TO),"[1628976, 203992]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,2.0,,,,,Bogdanovic,203992.0,,,,,,,
350,PT11M32.00S,2021-11-16T01:47:14.4Z,3,REGULAR,steal,,[],203992,,,1610612737,60,56,2021-11-16T01:47:17Z,3470000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M19.00S,2021-11-16T01:47:28.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,92.32917214191852,37.00980392156863,1610612737,62,56,2021-11-16T01:47:33Z,3480000,-65.0,20.0,1,right,J. Collins 6' floating Jump Shot (13 PTS),[1628381],1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,6.79,Made,,,,,,,13.0,,,,,,,,,,,,
352,PT10M55.00S,2021-11-16T01:47:51.0Z,3,REGULAR,3pt,Jump Shot,[],203914,27.020367936925098,76.22549019607843,1610612753,62,59,2021-11-16T01:47:55Z,3490000,-131.0,201.0,1,left,G. Harris 24' 3PT pullup (6 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,24.04,Made,,,,,,,6.0,F. Wagner,1630532.0,2.0,,,,,,,,,
354,PT10M33.00S,2021-11-16T01:48:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,83.39356110381078,56.61764705882353,1610612737,64,59,2021-11-16T01:48:19Z,3510000,33.0,104.0,1,right,J. Collins 10' driving floating Jump Shot (15 PTS) (S. Hill 1 AST),"[1628381, 203524]",1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,10.88,Made,,,,,,,15.0,S. Hill,203524.0,1.0,,,,,,,,,
356,PT10M19.00S,2021-11-16T01:48:27.1Z,3,REGULAR,3pt,Jump Shot,[],1628964,26.231931668856767,20.098039215686274,1610612753,64,59,2021-11-16T01:48:43Z,3530000,150.0,194.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,,
357,PT10M18.00S,2021-11-16T01:48:28.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,64,59,2021-11-16T01:48:43Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,,
358,PT10M18.00S,2021-11-16T01:48:32.8Z,3,REGULAR,foul,personal,[],203524,,,1610612753,64,59,2021-11-16T01:48:39Z,3550000,,,0,,S. Hill loose ball personal FOUL (1 PF),"[203524, 1628976]",1610612737.0,ATL,loose ball,,,Hill,S. Hill,,,,,,,,,,,1627534.0,,,,,,,,1.0,0.0,Carter Jr.,1628976.0,,,
360,PT10M11.00S,2021-11-16T01:48:58.6Z,3,REGULAR,foul,personal,[],203524,,,1610612753,64,59,2021-11-16T01:49:08Z,3570000,,,0,,S. Hill personal FOUL (2 PF),"[203524, 1630532]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,204058.0,,,,,,,,2.0,0.0,Wagner,1630532.0,,,
362,PT10M07.00S,2021-11-16T01:49:20.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203914,26.231931668856767,50.49019607843137,1610612753,64,59,2021-11-16T01:49:26Z,3590000,-2.0,194.0,1,left,MISS G. Harris 19' Jump Shot,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,19.41,Missed,,,,,,,,,,,,,,,,,,,
363,PT10M03.00S,2021-11-16T01:49:24.1Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,64,59,2021-11-16T01:49:26Z,3600000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
364,PT10M01.00S,2021-11-16T01:49:27.6Z,3,REGULAR,foul,personal,[],203914,,,1610612737,64,59,2021-11-16T01:49:40Z,3610000,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1629027]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,201640.0,,,,,,,,2.0,0.0,Young,1629027.0,,,
366,PT09M53.00S,2021-11-16T01:49:50.0Z,3,REGULAR,2pt,Jump Shot,[],1629027,77.4802890932983,54.166666666666664,1610612737,64,59,2021-11-16T01:49:56Z,3630000,21.0,159.0,1,right,MISS T. Young 16' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,,
367,PT09M48.00S,2021-11-16T01:49:55.0Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,64,59,2021-11-16T01:49:56Z,3640000,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,366.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
