actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
608,PT06M33.00S,2025-12-01T04:44:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,89.4053876478318,53.92156862745098,1610612747,121,101,2025-12-01T04:46:32Z,6020000,False,20.0,47.0,1,right,MISS L. Dončić driving Layup,[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,,
609,PT06M32.00S,2025-12-01T04:44:51.1Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,121,101,2025-12-01T04:46:32Z,6030000,False,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,608.0,6.0,4.0,2.0,,,,,,,,,,,,,,
610,PT06M31.00S,2025-12-01T04:44:55.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,94.40999984741211,50.0,1610612747,123,101,2025-12-01T04:46:36Z,6040000,False,0.0,0.0,1,right,J. Hayes tip Layup (8 PTS),[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,8.0,,,,,,,,,,,,,
611,PT06M16.00S,2025-12-01T04:45:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,11.875821287779246,65.19607843137254,1610612740,123,103,2025-12-01T04:47:18Z,6050000,False,-76.0,59.0,1,left,J. Fears 9' pullup bank Jump Shot (17 PTS),[1642847],1610612740.0,NOP,pullup bank,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Left,9.63,Made,,,,,17.0,,,,,,,,,,,,,
612,PT06M01.00S,2025-12-01T04:45:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,92.82194480946123,49.26470588235294,1610612747,125,103,2025-12-01T04:45:23Z,6060000,False,-4.0,15.0,1,right,A. Reaves driving Layup (29 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,29.0,,,,,,,,,,,,,
613,PT05M43.00S,2025-12-01T04:45:36.3Z,4,REGULAR,3pt,Jump Shot,[],1631121,29.352825229960573,27.941176470588232,1610612740,125,106,2025-12-01T04:45:44Z,6070000,False,110.0,223.0,1,left,B. McGowens 24' 3PT  (21 PTS) (S. Bey 2 AST),"[1631121, 1630180]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,24.91,Made,,,,,21.0,,,,,,,,,S. Bey,1630180.0,2.0,,
615,PT05M24.00S,2025-12-01T04:45:55.2Z,4,REGULAR,3pt,Jump Shot,[],1631222,87.82851511169514,97.30392156862744,1610612747,125,106,2025-12-01T04:46:03Z,6090000,False,237.0,62.0,1,right,MISS J. LaRavia 24' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,24.45,Missed,,,,,,,,,,,,,,,,,,
616,PT05M20.00S,2025-12-01T04:45:58.9Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,125,106,2025-12-01T04:45:58Z,6100000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,615.0,2.0,1.0,1.0,,,,,,,,,,,,,,
617,PT05M16.00S,2025-12-01T04:46:02.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,67.06636005256242,64.2156862745098,1610612747,128,106,2025-12-01T04:48:37Z,6110000,False,71.0,257.0,1,right,A. Reaves 26' 3PT pullup (32 PTS) (J. Hayes 2 AST),"[1630559, 1629637]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.68,Made,,,,,32.0,,,,,,,,,J. Hayes,1629637.0,2.0,,
619,PT05M15.00S,2025-12-01T04:46:08.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,128,106,2025-12-01T04:46:08Z,6130000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M15.00S,2025-12-01T04:46:50.8Z,4,REGULAR,substitution,out,[],1642852,,,1610612740,128,106,2025-12-01T04:47:37Z,6140000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M15.00S,2025-12-01T04:46:50.8Z,4,REGULAR,substitution,in,[],1642274,,,1610612740,128,106,2025-12-01T04:47:37Z,6150000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M04.00S,2025-12-01T04:47:43.8Z,4,REGULAR,3pt,Jump Shot,[],1630631,33.42641261498029,47.549019607843135,1610612740,128,109,2025-12-01T04:49:27Z,6160000,False,12.0,262.0,1,left,J. Alvarado 26' 3PT pullup (10 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,26.2,Made,,,,,10.0,,,,,,,,,,,,,
623,PT04M41.00S,2025-12-01T04:48:05.7Z,4,REGULAR,3pt,Jump Shot,[],1631222,93.08475689881735,95.58823529411765,1610612747,128,109,2025-12-01T04:48:21Z,6170000,False,228.0,13.0,1,right,MISS J. LaRavia 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
624,PT04M41.00S,2025-12-01T04:48:05.7Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612740,128,109,2025-12-01T04:48:21Z,6180000,False,,,0,,B. McGowens REBOUND (Off:0 Def:7),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,623.0,7.0,7.0,0.0,,,,,,,,,,,,,,
626,PT04M34.00S,2025-12-01T04:48:16.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631121,5.962549277266746,50.49019607843137,1610612740,128,111,2025-12-01T04:50:21Z,6200000,False,-2.0,4.0,1,left,B. McGowens running finger roll Layup (23 PTS),[1631121],1610612740.0,NOP,running finger roll,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,23.0,,,,,,,,,,,,,
627,PT04M22.00S,2025-12-01T04:48:27.3Z,4,REGULAR,foul,personal,[],1631121,,,1610612747,128,111,2025-12-01T04:48:55Z,6210000,False,,,0,,B. McGowens personal FOUL (3 PF),"[1631121, 1629029]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627962.0,3.0,0.0,Dončić,1629029.0,,,,,,
629,PT04M19.00S,2025-12-01T04:49:00.2Z,4,REGULAR,foul,personal,[],1642847,,,1610612747,128,111,2025-12-01T04:49:06Z,6230000,False,,,0,,J. Fears personal FOUL (2 PF),"[1642847, 1629029]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202053.0,2.0,1.0,Dončić,1629029.0,,,,,,
631,PT04M16.00S,2025-12-01T04:49:10.5Z,4,REGULAR,2pt,Jump Shot,[],1629029,92.42772667542707,68.13725490196079,1610612747,128,111,2025-12-01T04:51:01Z,6250000,False,91.0,19.0,1,right,MISS L. Dončić 9' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,9.26,Missed,,,,,,,,,,,,,,,,,,
632,PT04M15.00S,2025-12-01T04:49:11.5Z,4,REGULAR,rebound,offensive,[],1629029,,,1610612747,128,111,2025-12-01T04:51:01Z,6260000,False,,,0,,L. Dončić REBOUND (Off:2 Def:8),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,631.0,10.0,8.0,2.0,,,,,,,,,,,,,,
633,PT04M14.00S,2025-12-01T04:49:15.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629029,94.40999984741211,50.0,1610612747,130,111,2025-12-01T04:51:05Z,6270000,False,0.0,0.0,1,right,L. Dončić tip Layup (34 PTS),[1629029],1610612747.0,LAL,tip,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,34.0,,,,,,,,,,,,,
634,PT04M05.00S,2025-12-01T04:49:21.1Z,4,REGULAR,3pt,Jump Shot,[],1642847,35.00328515111694,33.82352941176471,1610612740,130,111,2025-12-01T04:51:32Z,6280000,False,81.0,277.0,1,left,MISS J. Fears 28' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,28.81,Missed,,,,,,,,,,,,,,,,,,
635,PT04M03.00S,2025-12-01T04:49:23.1Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,130,111,2025-12-01T04:49:29Z,6290000,False,,,0,,L. Dončić REBOUND (Off:2 Def:9),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,634.0,11.0,9.0,2.0,,,,,,,,,,,,,,
636,PT03M59.00S,2025-12-01T04:49:27.4Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612747,130,111,2025-12-01T04:49:32Z,6300000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1642847]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,2.0,,,,Fears,1642847.0
637,PT03M59.00S,2025-12-01T04:49:27.4Z,4,REGULAR,steal,,[],1642847,,,1610612740,130,111,2025-12-01T04:49:29Z,6310000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
638,PT03M56.00S,2025-12-01T04:49:30.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630631,5.831143232588701,96.81372549019608,1610612740,130,111,2025-12-01T04:49:42Z,6320000,False,-234.0,2.0,1,left,MISS J. Alvarado running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
639,PT03M52.00S,2025-12-01T04:49:34.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,130,111,2025-12-01T04:52:05Z,6330000,False,,,0,,L. Dončić REBOUND (Off:2 Def:10),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,638.0,12.0,10.0,2.0,,,,,,,,,,,,,,
640,PT03M44.00S,2025-12-01T04:49:42.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.69448094612352,27.696078431372555,1610612747,130,111,2025-12-01T04:52:20Z,6340000,False,-112.0,232.0,1,right,MISS L. Dončić 25' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
641,PT03M41.00S,2025-12-01T04:49:45.6Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,130,111,2025-12-01T04:49:48Z,6350000,False,,,0,,S. Bey REBOUND (Off:2 Def:9),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,640.0,11.0,9.0,2.0,,,,,,,,,,,,,,
642,PT03M37.00S,2025-12-01T04:49:50.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,7.013797634691201,46.07843137254902,1610612740,130,113,2025-12-01T04:50:01Z,6360000,False,20.0,13.0,1,left,J. Alvarado running Layup (12 PTS) (S. Bey 3 AST),"[1630631, 1630180]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,12.0,,,,,,,,,S. Bey,1630180.0,3.0,,
644,PT03M30.00S,2025-12-01T04:49:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612747,130,113,2025-12-01T04:50:12Z,6380000,False,,,0,,J. Alvarado take personal FOUL (4 PF) (Reaves 2 FT),"[1630631, 1630559]",1610612740.0,NOP,take,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,202053.0,4.0,0.0,Reaves,1630559.0,,,,,,
646,PT03M30.00S,2025-12-01T04:50:28.4Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,131,113,2025-12-01T04:51:08Z,6400000,False,,,0,,A. Reaves Free Throw 1 of 2 (33 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
647,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,out,[],1629029,,,1610612747,131,113,2025-12-01T04:50:50Z,6410000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,out,[],1631121,,,1610612747,131,113,2025-12-01T04:50:50Z,6420000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,out,[],1630631,,,1610612747,131,113,2025-12-01T04:50:50Z,6430000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612747,131,113,2025-12-01T04:50:50Z,6440000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,in,[],1642261,,,1610612747,131,113,2025-12-01T04:50:50Z,6450000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,in,[],1641725,,,1610612747,131,113,2025-12-01T04:50:50Z,6460000,False,,,0,,SUB in: T. Alexander,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,in,[],1642877,,,1610612747,131,113,2025-12-01T04:50:50Z,6470000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M30.00S,2025-12-01T04:50:29.0Z,4,REGULAR,substitution,in,[],1642852,,,1610612747,131,113,2025-12-01T04:50:50Z,6480000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M30.00S,2025-12-01T04:50:28.4Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,131,113,2025-12-01T04:51:08Z,6490000,False,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
656,PT03M28.00S,2025-12-01T04:50:30.4Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,131,113,2025-12-01T04:51:08Z,6500000,False,,,0,,Y. Missi REBOUND (Off:2 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,655.0,6.0,4.0,2.0,,,,,,,,,,,,,,
657,PT03M21.00S,2025-12-01T04:51:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,5.962549277266746,44.607843137254896,1610612740,131,115,2025-12-01T04:51:21Z,6510000,False,27.0,4.0,1,left,J. Fears driving Layup (19 PTS),[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,19.0,,,,,,,,,,,,,
658,PT03M02.00S,2025-12-01T04:51:33.2Z,4,REGULAR,3pt,Jump Shot,[],1642261,92.55913272010513,96.07843137254902,1610612747,131,115,2025-12-01T04:51:39Z,6520000,False,230.0,17.0,1,right,MISS D. Knecht 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
659,PT02M59.00S,2025-12-01T04:51:36.2Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,131,115,2025-12-01T04:51:39Z,6530000,False,,,0,,D. Queen REBOUND (Off:2 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,658.0,5.0,3.0,2.0,,,,,,,,,,,,,,
660,PT02M55.00S,2025-12-01T04:51:41.1Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612740,131,115,2025-12-01T04:51:50Z,6540000,False,,,0,,J. Hayes shooting personal FOUL (3 PF) (Fears 2 FT),"[1629637, 1642847]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,3.0,0.0,Fears,1642847.0,,,,,,
662,PT02M55.00S,2025-12-01T04:52:14.5Z,4,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,131,116,2025-12-01T04:52:14Z,6560000,False,,,0,,J. Fears Free Throw 1 of 2 (20 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
663,PT02M55.00S,2025-12-01T04:52:33.4Z,4,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,131,117,2025-12-01T04:52:33Z,6570000,False,,,0,,J. Fears Free Throw 2 of 2 (21 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
664,PT02M31.00S,2025-12-01T04:53:01.7Z,4,REGULAR,2pt,Jump Shot,[],1629060,92.29632063074901,31.372549019607845,1610612747,131,117,2025-12-01T04:54:44Z,6580000,False,-93.0,20.0,1,right,MISS R. Hachimura 9' turnaround fadeaway Shot,[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,9.52,Missed,,,,,,,,,,,,,,,,,,
665,PT02M29.00S,2025-12-01T04:53:03.7Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612747,131,117,2025-12-01T04:55:23Z,6590000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,664.0,5.0,3.0,2.0,,,,,,,,,,,,,,
667,PT02M18.00S,2025-12-01T04:53:15.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629060,92.55913272010513,30.14705882352942,1610612747,133,117,2025-12-01T04:55:54Z,6610000,False,-99.0,17.0,1,right,R. Hachimura 10' turnaround fadeaway Jump Shot (14 PTS) (A. Reaves 8 AST),"[1629060, 1630559]",1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,10.08,Made,,,,,14.0,,,,,,,,,A. Reaves,1630559.0,8.0,,
668,PT02M05.00S,2025-12-01T04:53:28.0Z,4,REGULAR,turnover,bad pass,[],1642847,,,1610612740,133,117,2025-12-01T04:53:38Z,6620000,False,,,0,,J. Fears bad pass TURNOVER (1 TO),"[1642847, 1630559]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,1.0,,,,Reaves,1630559.0
669,PT02M05.00S,2025-12-01T04:53:28.0Z,4,REGULAR,steal,,[],1630559,,,1610612747,133,117,2025-12-01T04:53:29Z,6630000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
670,PT01M48.00S,2025-12-01T04:53:44.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629060,82.57227332457293,44.36274509803921,1610612747,133,117,2025-12-01T04:53:50Z,6640000,False,-28.0,111.0,1,right,MISS R. Hachimura 11' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,,,,,
671,PT01M45.00S,2025-12-01T04:53:47.8Z,4,REGULAR,rebound,defensive,[],1641725,,,1610612740,133,117,2025-12-01T04:53:50Z,6650000,False,,,0,,T. Alexander REBOUND (Off:0 Def:2),[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,670.0,2.0,2.0,0.0,,,,,,,,,,,,,,
672,PT01M38.00S,2025-12-01T04:53:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641725,16.606438896189218,57.84313725490196,1610612740,133,119,2025-12-01T04:54:01Z,6660000,False,-39.0,104.0,1,left,T. Alexander 11' fadeaway Jump Shot (7 PTS),[1641725],1610612740.0,NOP,fadeaway,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.08,Made,,,,,7.0,,,,,,,,,,,,,
673,PT01M15.00S,2025-12-01T04:54:21.2Z,4,REGULAR,3pt,Jump Shot,[],1629060,80.46977660972405,91.42156862745098,1610612747,133,119,2025-12-01T04:54:27Z,6670000,False,207.0,131.0,1,right,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,24.51,Missed,,,,,,,,,,,,,,,,,,
674,PT01M12.00S,2025-12-01T04:54:24.2Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,133,119,2025-12-01T04:54:27Z,6680000,False,,,0,,D. Queen REBOUND (Off:2 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,673.0,6.0,4.0,2.0,,,,,,,,,,,,,,
675,PT01M09.00S,2025-12-01T04:54:27.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,7.408015768725363,52.94117647058824,1610612740,133,119,2025-12-01T04:54:37Z,6690000,False,-15.0,17.0,1,left,MISS J. Fears running Layup - blocked,"[1642847, 1630559]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,Reaves,1630559.0,,,,,,,,,,,
676,PT01M09.00S,2025-12-01T04:54:27.7Z,4,REGULAR,block,,[],1630559,,,1610612740,133,119,2025-12-01T04:54:30Z,6700000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT01M05.00S,2025-12-01T04:54:31.7Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,133,119,2025-12-01T04:54:37Z,6710000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,675.0,5.0,5.0,0.0,,,,,,,,,,,,,,
679,PT00M45.90S,2025-12-01T04:54:50.5Z,4,REGULAR,3pt,Jump Shot,[],1630559,75.47634691195795,12.74509803921569,1610612747,133,119,2025-12-01T04:58:35Z,6720000,False,-186.0,178.0,1,right,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
680,PT00M43.60S,2025-12-01T04:54:52.8Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,133,119,2025-12-01T04:54:56Z,6730000,False,,,0,,D. Queen REBOUND (Off:2 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,679.0,7.0,5.0,2.0,,,,,,,,,,,,,,
681,PT00M39.80S,2025-12-01T04:54:57.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642852,7.670827858081481,47.30392156862745,1610612740,133,121,2025-12-01T04:55:11Z,6740000,False,13.0,20.0,1,left,D. Queen running Layup (15 PTS),[1642852],1610612740.0,NOP,running,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,15.0,,,,,,,,,,,,,
682,PT00M15.40S,2025-12-01T04:55:28.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,133,121,2025-12-01T04:55:46Z,6750000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2025-12-01T04:55:55.6Z,4,REGULAR,period,end,[],0,,,1610612740,133,121,2025-12-01T04:55:55Z,6760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2025-12-01T04:57:51.7Z,4,REGULAR,game,end,[],0,,,0,133,121,2025-12-01T04:57:51Z,6770000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
