actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
346,PT02M07.00S,2025-10-22T03:21:39.4Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612747,42,49,2025-10-22T03:21:39Z,3450000,False,,,0,,M. Smart offensive foul TURNOVER (3 TO),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,204059.0,,,,,,
347,PT02M01.00S,2025-10-22T03:22:12.9Z,2,REGULAR,foul,offensive,[],203110,,,1610612744,42,49,2025-10-22T03:22:22Z,3460000,False,,,0,,D. Green offensive FOUL (3 PF),"[203110, 203935]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,3.0,1.0,Smart,203935.0,,
349,PT02M01.00S,2025-10-22T03:22:12.9Z,2,REGULAR,turnover,offensive foul,[],203110,,,1610612744,42,49,2025-10-22T03:22:12Z,3480000,False,,,0,,D. Green offensive foul TURNOVER (4 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,,,,1627963.0,,,,,,
350,PT01M52.00S,2025-10-22T03:22:34.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,11.350197109067011,47.79411764705882,1610612747,44,49,2025-10-22T03:22:38Z,3490000,False,11.0,54.0,1,left,L. Dončić driving floating Jump Shot (18 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,18.0,,,,,,,,,,,,,,,,,
351,PT01M52.00S,2025-10-22T03:22:38.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630228,,,1610612747,44,49,2025-10-22T03:22:43Z,3500000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Dončić 1 FT),"[1630228, 1629029]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Dončić,1629029.0,,
353,PT01M52.00S,2025-10-22T03:23:07.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629029,,,1610612747,45,49,2025-10-22T03:23:07Z,3520000,False,,,0,,L. Dončić Free Throw 1 of 1 (19 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
354,PT01M37.00S,2025-10-22T03:23:24.2Z,2,REGULAR,3pt,Jump Shot,[],1630228,87.17148488830486,99.75490196078431,1610612744,45,49,2025-10-22T03:23:31Z,3530000,False,249.0,68.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,25.8,Missed,,,,,,,,,,,,,,,,,,
355,PT01M36.00S,2025-10-22T03:23:25.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,45,49,2025-10-22T03:26:20Z,3540000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,,
356,PT01M28.00S,2025-10-22T03:23:33.4Z,2,REGULAR,3pt,Jump Shot,[],1629060,25.016425755584763,16.17647058823529,1610612747,48,49,2025-10-22T03:23:37Z,3550000,False,169.0,183.0,1,left,R. Hachimura 24' 3PT  (3 PTS) (L. Dončić 3 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,24.89,Made,3.0,,,,,,,,L. Dončić,1629029.0,3.0,,,,,,,
358,PT01M08.00S,2025-10-22T03:23:56.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612744,48,49,2025-10-22T03:24:03Z,3570000,False,,,0,,M. Smart personal FOUL (4 PF) (Green 2 FT),"[203935, 203110]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1155.0,4.0,0.0,Green,203110.0,,
360,PT01M08.00S,2025-10-22T03:24:28.9Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,48,50,2025-10-22T03:24:54Z,3590000,False,,,0,,D. Green Free Throw 1 of 2 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
361,PT01M08.00S,2025-10-22T03:24:29.7Z,2,REGULAR,substitution,out,[],203935,,,1610612744,48,50,2025-10-22T03:24:34Z,3600000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT01M08.00S,2025-10-22T03:24:29.7Z,2,REGULAR,substitution,in,[],1631222,,,1610612744,48,50,2025-10-22T03:24:34Z,3610000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT01M08.00S,2025-10-22T03:24:28.9Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,48,50,2025-10-22T03:24:54Z,3620000,False,,,0,,MISS D. Green Free Throw 2 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
364,PT01M06.00S,2025-10-22T03:24:30.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,48,50,2025-10-22T03:24:54Z,3630000,False,,,0,,L. Dončić REBOUND (Off:0 Def:7),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,363.0,7.0,7.0,0.0,,,,,,,,,,,,,
365,PT00M55.60S,2025-10-22T03:24:56.9Z,2,REGULAR,3pt,Jump Shot,[],1629060,20.942838370565042,91.91176470588235,1610612747,51,50,2025-10-22T03:25:01Z,3640000,False,-210.0,144.0,1,left,R. Hachimura 25' 3PT  (6 PTS) (L. Dončić 4 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.45,Made,6.0,,,,,,,,L. Dončić,1629029.0,4.0,,,,,,,
367,PT00M46.20S,2025-10-22T03:25:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.37647831800263,50.49019607843137,1610612744,51,50,2025-10-22T03:25:16Z,3660000,False,2.0,29.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
368,PT00M45.60S,2025-10-22T03:25:11.0Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,51,50,2025-10-22T03:28:11Z,3670000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,367.0,5.0,3.0,2.0,,,,,,,,,,,,,
369,PT00M44.60S,2025-10-22T03:25:14.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630228,94.40999984741211,50.0,1610612744,51,50,2025-10-22T03:28:18Z,3680000,False,0.0,0.0,1,right,MISS J. Kuminga tip DUNK,[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
370,PT00M42.50S,2025-10-22T03:25:16.1Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,51,50,2025-10-22T03:28:18Z,3690000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,369.0,2.0,1.0,1.0,,,,,,,,,,,,,
371,PT00M33.00S,2025-10-22T03:25:23.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,67.19776609724047,58.33333333333333,1610612744,51,53,2025-10-22T03:29:41Z,3700000,False,42.0,256.0,1,right,B. Podziemski 25' 3PT step back (7 PTS) (J. Kuminga 5 AST),"[1641764, 1630228]",1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.92,Made,7.0,,,,,,,,J. Kuminga,1630228.0,5.0,,,,,,,
373,PT00M19.50S,2025-10-22T03:25:40.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,36.44875164257556,37.254901960784316,1610612747,54,53,2025-10-22T03:25:45Z,3720000,False,64.0,290.0,1,left,L. Dončić 29' 3PT step back (22 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,29.7,Made,22.0,,,,,,,,,,,,,,,,,
374,PT00M02.00S,2025-10-22T03:26:02.5Z,2,REGULAR,3pt,Jump Shot,[],201939,67.46057818659658,27.696078431372555,1610612744,54,53,2025-10-22T03:30:17Z,3730000,False,-112.0,253.0,1,right,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.68,Missed,,,,,,,,,,,,,,,,,,
375,PT00M01.00S,2025-10-22T03:26:03.5Z,2,REGULAR,rebound,offensive,[],202710,,,1610612744,54,53,2025-10-22T03:30:17Z,3740000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,374.0,2.0,1.0,1.0,,,,,,,,,,,,,
376,PT00M01.00S,2025-10-22T03:26:06.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612744,54,53,2025-10-22T03:26:23Z,3750000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Butler III 2 FT),"[1629216, 202710]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Butler III,202710.0,,
378,PT00M01.00S,2025-10-22T03:26:42.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612744,54,54,2025-10-22T03:26:42Z,3770000,False,,,0,,J. Butler III Free Throw 1 of 2 (16 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
379,PT00M01.00S,2025-10-22T03:26:45.1Z,2,REGULAR,substitution,out,[],203110,,,1610612744,54,54,2025-10-22T03:26:53Z,3780000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT00M01.00S,2025-10-22T03:26:45.1Z,2,REGULAR,substitution,in,[],201143,,,1610612744,54,54,2025-10-22T03:26:53Z,3790000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT00M01.00S,2025-10-22T03:27:05.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612744,54,55,2025-10-22T03:27:05Z,3800000,False,,,0,,J. Butler III Free Throw 2 of 2 (17 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
382,PT00M00.00S,2025-10-22T03:27:15.1Z,2,REGULAR,period,end,[],0,,,1610612747,54,55,2025-10-22T03:27:15Z,3810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-10-22T03:43:15.4Z,3,REGULAR,substitution,out,['startperiod'],1631222,,,1610612747,54,55,2025-10-22T03:43:32Z,3820000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-10-22T03:43:15.4Z,3,REGULAR,substitution,out,['startperiod'],201143,,,1610612747,54,55,2025-10-22T03:43:32Z,3830000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-10-22T03:43:15.4Z,3,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,54,55,2025-10-22T03:43:32Z,3840000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-10-22T03:43:15.4Z,3,REGULAR,substitution,in,['startperiod'],203110,,,1610612747,54,55,2025-10-22T03:43:32Z,3850000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2025-10-22T03:43:48.5Z,3,REGULAR,period,start,[],0,,,1610612744,54,55,2025-10-22T03:43:48Z,3860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT11M47.00S,2025-10-22T03:44:00.6Z,3,REGULAR,3pt,Jump Shot,[],1630228,28.695795006570307,21.813725490196077,1610612744,54,58,2025-10-22T03:44:05Z,3870000,False,141.0,217.0,1,left,J. Kuminga 25' 3PT  (7 PTS) (D. Green 3 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,25.89,Made,7.0,,,,,,,,D. Green,203110.0,3.0,,,,,,,
390,PT11M31.00S,2025-10-22T03:44:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,81.12680683311433,57.1078431372549,1610612747,56,58,2025-10-22T03:45:00Z,3890000,False,36.0,125.0,1,right,L. Dončić 12' driving floating Jump Shot (24 PTS) (A. Reaves 5 AST),"[1629029, 1630559]",1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,12.98,Made,24.0,,,,,,,,A. Reaves,1630559.0,5.0,,,,,,,
392,PT11M31.00S,2025-10-22T03:44:25.8Z,3,REGULAR,foul,personal,['1freethrow'],201939,,,1610612747,56,58,2025-10-22T03:44:30Z,3910000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Dončić 1 FT),"[201939, 1629029]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,Dončić,1629029.0,,
394,PT11M31.00S,2025-10-22T03:44:45.8Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,56,58,2025-10-22T03:44:48Z,3930000,False,,,0,,MISS L. Dončić Free Throw 1 of 1,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
395,PT11M28.00S,2025-10-22T03:44:48.8Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,56,58,2025-10-22T03:44:48Z,3940000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,394.0,3.0,2.0,1.0,,,,,,,,,,,,,
396,PT11M15.00S,2025-10-22T03:44:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.750985545335084,48.28431372549019,1610612744,56,60,2025-10-22T03:45:02Z,3950000,False,9.0,11.0,1,left,J. Kuminga cutting Layup (9 PTS) (D. Green 4 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.4,Made,9.0,,,,,,,,D. Green,203110.0,4.0,,,,,,,
398,PT11M04.00S,2025-10-22T03:45:10.7Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,56,60,2025-10-22T03:45:14Z,3970000,False,,,0,,A. Reaves bad pass TURNOVER (4 TO),"[1630559, 1630228]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,4.0,Kuminga,1630228.0,,,,,,,,,,
399,PT11M04.00S,2025-10-22T03:45:10.7Z,3,REGULAR,steal,,[],1630228,,,1610612744,56,60,2025-10-22T03:45:39Z,3980000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
400,PT10M58.00S,2025-10-22T03:45:15.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,7.013797634691201,50.0,1610612744,56,62,2025-10-22T03:45:19Z,3990000,False,0.0,13.0,1,left,J. Butler III running Layup (19 PTS) (S. Curry 2 AST),"[202710, 201939]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.34,Made,19.0,,,,,,,,S. Curry,201939.0,2.0,,,,,,,
402,PT10M47.00S,2025-10-22T03:45:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.5880420499343,51.71568627450981,1610612747,58,62,2025-10-22T03:45:34Z,4010000,False,9.0,36.0,1,right,L. Dončić driving bank Jump Shot (26 PTS) (A. Reaves 6 AST),"[1629029, 1630559]",1610612747.0,LAL,driving bank,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,3.7,Made,26.0,,,,,,,,A. Reaves,1630559.0,6.0,,,,,,,
404,PT10M47.00S,2025-10-22T03:45:33.9Z,3,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612747,58,62,2025-10-22T03:45:44Z,4030000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Dončić 1 FT),"[1630228, 1629029]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Dončić,1629029.0,,
406,PT10M47.00S,2025-10-22T03:45:57.0Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,58,62,2025-10-22T03:46:01Z,4050000,False,,,0,,MISS L. Dončić Free Throw 1 of 1,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
407,PT10M44.00S,2025-10-22T03:46:00.0Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,58,62,2025-10-22T03:46:01Z,4060000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,406.0,6.0,4.0,2.0,,,,,,,,,,,,,
408,PT10M23.00S,2025-10-22T03:46:19.8Z,3,REGULAR,3pt,Jump Shot,[],1630228,7.145203679369246,97.05882352941177,1610612744,58,65,2025-10-22T03:46:23Z,4070000,False,-235.0,15.0,1,left,J. Kuminga 3PT  (12 PTS) (D. Green 5 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.58,Made,12.0,,,,,,,,D. Green,203110.0,5.0,,,,,,,
410,PT10M03.00S,2025-10-22T03:46:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629216,70.3515111695138,81.61764705882354,1610612747,58,65,2025-10-22T03:46:45Z,4090000,False,158.0,226.0,1,right,MISS G. Vincent 27' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
411,PT10M00.00S,2025-10-22T03:46:41.8Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,58,65,2025-10-22T03:46:45Z,4100000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,410.0,4.0,3.0,1.0,,,,,,,,,,,,,
412,PT09M51.00S,2025-10-22T03:46:51.1Z,3,REGULAR,2pt,Jump Shot,[],202710,8.853482260183966,66.17647058823529,1610612744,58,67,2025-10-22T03:46:57Z,4110000,False,-81.0,31.0,1,left,J. Butler III 8' pullup Jump Shot (21 PTS),[202710],1610612744.0,GSW,pullup,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,8.65,Made,21.0,,,,,,,,,,,,,,,,,
413,PT09M33.00S,2025-10-22T03:47:10.5Z,3,REGULAR,3pt,Jump Shot,[],1629060,74.26494743758212,16.153492647058826,1610612747,58,67,2025-10-22T03:49:58Z,4120000,False,-169.0,189.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
414,PT09M30.00S,2025-10-22T03:47:13.5Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,58,67,2025-10-22T03:49:58Z,4130000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,413.0,5.0,4.0,1.0,,,,,,,,,,,,,
415,PT09M25.00S,2025-10-22T03:47:20.5Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612744,58,67,2025-10-22T03:47:27Z,4140000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Butler III 2 FT),"[1629216, 202710]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,Butler III,202710.0,,
417,PT09M25.00S,2025-10-22T03:47:48.7Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,58,68,2025-10-22T03:47:48Z,4160000,False,,,0,,J. Butler III Free Throw 1 of 2 (22 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
418,PT09M25.00S,2025-10-22T03:48:08.1Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,58,69,2025-10-22T03:48:08Z,4170000,False,,,0,,J. Butler III Free Throw 2 of 2 (23 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
419,PT09M05.00S,2025-10-22T03:48:31.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,88.61695137976346,53.18627450980392,1610612747,58,69,2025-10-22T03:50:44Z,4180000,False,16.0,55.0,1,right,MISS D. Ayton turnaround Hook,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
420,PT09M01.00S,2025-10-22T03:48:35.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,58,69,2025-10-22T03:48:37Z,4190000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,419.0,1.0,1.0,0.0,,,,,,,,,,,,,
421,PT08M50.00S,2025-10-22T03:48:49.9Z,3,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612744,58,69,2025-10-22T03:48:55Z,4200000,False,,,0,,A. Reaves shooting personal FOUL (4 PF) (Curry 2 FT),"[1630559, 201939]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,4.0,0.0,Curry,201939.0,,
423,PT08M50.00S,2025-10-22T03:49:15.3Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,58,70,2025-10-22T03:49:15Z,4220000,False,,,0,,S. Curry Free Throw 1 of 2 (15 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
424,PT08M50.00S,2025-10-22T03:49:30.5Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,58,71,2025-10-22T03:49:30Z,4230000,False,,,0,,S. Curry Free Throw 2 of 2 (16 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
425,PT08M45.00S,2025-10-22T03:49:40.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,58,71,2025-10-22T03:49:40Z,4240000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M28.00S,2025-10-22T03:53:17.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,86.7772667542707,98.03921568627452,1610612747,58,71,2025-10-22T03:53:22Z,4250000,False,240.0,72.0,1,right,MISS L. Dončić 25' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,25.07,Missed,,,,,,,,,,,,,,,,,,
427,PT08M25.00S,2025-10-22T03:53:20.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,58,71,2025-10-22T03:53:22Z,4260000,False,,,0,,D. Green REBOUND (Off:1 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,426.0,7.0,6.0,1.0,,,,,,,,,,,,,
428,PT08M10.00S,2025-10-22T03:53:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,12.401445466491452,43.13725490196079,1610612744,58,71,2025-10-22T03:53:43Z,4270000,False,34.0,64.0,1,left,MISS J. Butler III 7' turnaround bank Shot,[202710],1610612744.0,GSW,turnaround bank,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
429,PT08M06.00S,2025-10-22T03:53:40.6Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,58,71,2025-10-22T03:53:43Z,4280000,False,,,0,,J. Butler III REBOUND (Off:2 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,428.0,3.0,1.0,2.0,,,,,,,,,,,,,
430,PT08M01.00S,2025-10-22T03:53:44.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,29.747043363994734,18.872549019607845,1610612744,58,71,2025-10-22T03:53:49Z,4290000,False,156.0,227.0,1,left,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,27.53,Missed,,,,,,,,,,,,,,,,,,
431,PT07M58.00S,2025-10-22T03:53:47.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,58,71,2025-10-22T03:57:07Z,4300000,False,,,0,,L. Dončić REBOUND (Off:0 Def:8),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,430.0,8.0,8.0,0.0,,,,,,,,,,,,,
