actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
272,PT07M38.00S,2025-10-28T03:23:54.8Z,2,REGULAR,turnover,lost ball,[],1642905,,,1610612757,34,35,2025-10-28T03:43:13Z,2640000,False,,,0,,Yang lost ball TURNOVER (1 TO),"[1642905, 1629028]",1610612757.0,POR,,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,Ayton,1629028.0,,,
273,PT07M38.00S,2025-10-28T03:23:54.8Z,2,REGULAR,steal,,[],1629028,,,1610612747,34,35,2025-10-28T03:23:56Z,2650000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT07M29.00S,2025-10-28T03:24:00.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629060,87.82851511169514,96.32352941176471,1610612747,34,35,2025-10-28T03:43:56Z,2660000,False,232.0,62.0,1,right,MISS R. Hachimura running 3PT,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.97,Missed,,,,,,,,,,,,,,,,,,
275,PT07M27.00S,2025-10-28T03:24:02.7Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,34,35,2025-10-28T03:49:07Z,2670000,False,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,274.0,5.0,3.0,2.0,,,,,,,,,,,,,,
278,PT07M19.00S,2025-10-28T03:24:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630559,92.29632063074901,51.71568627450981,1610612747,36,35,2025-10-28T03:45:04Z,2680000,False,9.0,20.0,1,right,A. Reaves driving Layup (17 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,,17.0,,,,,,
279,PT07M02.00S,2025-10-28T03:24:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,7.670827858081481,51.96078431372549,1610612757,36,37,2025-10-28T03:24:50Z,2690000,False,-10.0,20.0,1,left,K. Murray driving Layup (2 PTS) (B. Wesley 1 AST),"[1631200, 1631104]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,,,,2.0,,,,B. Wesley,1631104.0,1.0
280,PT06M45.00S,2025-10-28T03:24:46.7Z,2,REGULAR,2pt,Jump Shot,[],1629028,79.41852825229961,67.15686274509804,1610612747,38,37,2025-10-28T03:46:42Z,2700000,False,86.0,141.0,1,right,D. Ayton 16' Jump Shot (10 PTS) (A. Reaves 4 AST),"[1629028, 1630559]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,16.51,Made,,,,,,,,,,,,10.0,,,,A. Reaves,1630559.0,4.0
282,PT06M43.00S,2025-10-28T03:24:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,38,37,2025-10-28T03:24:54Z,2720000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M43.00S,2025-10-28T03:27:17.2Z,2,REGULAR,substitution,out,[],1629060,,,1610612757,38,37,2025-10-28T03:27:36Z,2730000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M43.00S,2025-10-28T03:27:17.2Z,2,REGULAR,substitution,out,[],1642905,,,1610612757,38,37,2025-10-28T03:27:36Z,2740000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M43.00S,2025-10-28T03:27:17.2Z,2,REGULAR,substitution,in,[],1631222,,,1610612757,38,37,2025-10-28T03:27:36Z,2750000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M43.00S,2025-10-28T03:27:17.2Z,2,REGULAR,substitution,in,[],1642270,,,1610612757,38,37,2025-10-28T03:27:36Z,2760000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M15.00S,2025-10-28T03:28:34.3Z,2,REGULAR,3pt,Jump Shot,[],1642270,33.163600525624176,59.068627450980394,1610612757,38,37,2025-10-28T03:28:38Z,2780000,False,-45.0,259.0,1,left,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
289,PT06M13.00S,2025-10-28T03:28:36.0Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,38,37,2025-10-28T03:28:36Z,2790000,False,,,0,,D. Clingan REBOUND (Off:3 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,288.0,6.0,3.0,3.0,,,,,,,,,,,,,,
290,PT06M06.00S,2025-10-28T03:28:43.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,29.747043363994734,20.833333333333343,1610612757,38,40,2025-10-28T03:28:47Z,2800000,False,146.0,227.0,1,left,D. Avdija 26' 3PT  (12 PTS) (D. Clingan 1 AST),"[1630166, 1642270]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,26.99,Made,,,,,,,,,,,,12.0,,,,D. Clingan,1642270.0,1.0
292,PT05M48.00S,2025-10-28T03:29:08.7Z,2,REGULAR,foul,offensive,[],1629028,,,1610612747,38,40,2025-10-28T03:29:37Z,2820000,False,,,0,,D. Ayton offensive FOUL (3 PF),"[1629028, 1631104]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201638.0,3.0,0.0,Wesley,1631104.0,,,,,,,,,
294,PT05M48.00S,2025-10-28T03:29:08.7Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612747,38,40,2025-10-28T03:29:08Z,2840000,False,,,0,,D. Ayton offensive foul TURNOVER (2 TO),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201638.0,,,,,,,,2.0,,,,,
295,PT05M48.00S,2025-10-28T03:29:20.0Z,2,REGULAR,substitution,out,[],1630559,,,1610612757,38,40,2025-10-28T03:29:30Z,2850000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M48.00S,2025-10-28T03:29:20.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,38,40,2025-10-28T03:29:30Z,2860000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M48.00S,2025-10-28T03:29:20.0Z,2,REGULAR,substitution,out,[],203924,,,1610612757,38,40,2025-10-28T03:29:30Z,2870000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M48.00S,2025-10-28T03:29:20.0Z,2,REGULAR,substitution,in,[],1642355,,,1610612757,38,40,2025-10-28T03:29:30Z,2880000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M48.00S,2025-10-28T03:29:20.0Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,38,40,2025-10-28T03:29:30Z,2890000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M48.00S,2025-10-28T03:29:20.0Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,38,40,2025-10-28T03:29:30Z,2900000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M38.00S,2025-10-28T03:29:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,7.013797634691201,49.754901960784316,1610612757,38,42,2025-10-28T03:50:03Z,2910000,False,1.0,13.0,1,left,S. Sharpe driving Layup (4 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,,,4.0,,,,,,
302,PT05M20.00S,2025-10-28T03:29:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,87.69710906701708,46.81372549019608,1610612747,38,42,2025-10-28T03:50:38Z,2920000,False,-16.0,63.0,1,right,MISS D. Ayton 6' driving floating Shot,[1629028],1610612747.0,LAL,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,,
303,PT05M20.00S,2025-10-28T03:29:51.5Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,38,42,2025-10-28T03:29:56Z,2930000,False,,,0,,D. Clingan REBOUND (Off:3 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,302.0,7.0,4.0,3.0,,,,,,,,,,,,,,
304,PT05M20.00S,2025-10-28T03:29:55.9Z,2,REGULAR,foul,personal,[],1631222,,,1610612757,38,42,2025-10-28T03:30:00Z,2940000,False,,,0,,J. LaRavia personal FOUL (2 PF),"[1631222, 1642270]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,2.0,0.0,Clingan,1642270.0,,,,,,,,,
306,PT05M20.00S,2025-10-28T03:30:19.7Z,2,REGULAR,substitution,out,[],1629020,,,1610612757,38,42,2025-10-28T03:30:25Z,2960000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT05M20.00S,2025-10-28T03:30:19.7Z,2,REGULAR,substitution,in,[],1629060,,,1610612757,38,42,2025-10-28T03:30:25Z,2970000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT05M04.00S,2025-10-28T03:30:42.3Z,2,REGULAR,3pt,Jump Shot,[],1631101,31.45532194480947,86.51960784313725,1610612757,38,42,2025-10-28T03:51:43Z,2980000,False,-183.0,243.0,1,left,MISS S. Sharpe 30' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,30.41,Missed,,,,,,,,,,,,,,,,,,
309,PT05M03.00S,2025-10-28T03:30:43.3Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,38,42,2025-10-28T03:51:43Z,2990000,False,,,0,,D. Clingan REBOUND (Off:4 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,308.0,8.0,4.0,4.0,,,,,,,,,,,,,,
310,PT05M02.00S,2025-10-28T03:30:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,8.459264126149804,50.0,1610612757,38,44,2025-10-28T03:51:49Z,3000000,False,0.0,27.0,1,left,D. Clingan putback Layup (6 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,,,,,,6.0,,,,,,
311,PT04M48.00S,2025-10-28T03:31:00.7Z,2,REGULAR,turnover,bad pass,[],1642355,,,1610612747,38,44,2025-10-28T03:31:06Z,3010000,False,,,0,,B. James bad pass TURNOVER (1 TO),"[1642355, 1642270]",1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Clingan,1642270.0,,,
312,PT04M48.00S,2025-10-28T03:31:00.7Z,2,REGULAR,steal,,[],1642270,,,1610612757,38,44,2025-10-28T03:31:04Z,3020000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT04M48.00S,2025-10-28T03:31:05.3Z,2,REGULAR,foul,personal,[],1642355,,,1610612757,38,44,2025-10-28T03:31:12Z,3030000,False,,,0,,B. James personal FOUL (1 PF),"[1642355, 1642270]",1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,1.0,0.0,Clingan,1642270.0,,,,,,,,,
315,PT04M38.00S,2025-10-28T03:31:21.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631104,5.962549277266746,50.98039215686275,1610612757,38,46,2025-10-28T03:54:04Z,3050000,False,-5.0,4.0,1,left,B. Wesley driving Layup (4 PTS),[1631104],1610612757.0,POR,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,,,,4.0,,,,,,
316,PT04M23.00S,2025-10-28T03:31:38.8Z,2,REGULAR,turnover,out-of-bounds,[],1642355,,,1610612747,38,46,2025-10-28T03:31:44Z,3060000,False,,,0,,B. James step out-of-bounds TURNOVER (2 TO),[1642355],1610612747.0,LAL,step,,,James,B. James,,,,,Above the Break 3,24+ Right Center,,,,,,,1627529.0,,,,,,,,2.0,,,,,
317,PT04M19.00S,2025-10-28T03:31:53.0Z,2,REGULAR,foul,offensive,[],1642270,,,1610612757,38,46,2025-10-28T03:31:59Z,3070000,False,,,0,,D. Clingan offensive FOUL (1 PF),"[1642270, 1641733]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,1.0,0.0,Smith Jr.,1641733.0,,,,,,,,,
319,PT04M19.00S,2025-10-28T03:31:53.0Z,2,REGULAR,turnover,offensive foul,[],1642270,,,1610612757,38,46,2025-10-28T03:31:53Z,3090000,False,,,0,,D. Clingan offensive foul TURNOVER (1 TO),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,,,,,,,,1.0,,,,,
320,PT04M19.00S,2025-10-28T03:32:04.0Z,2,REGULAR,substitution,out,[],1641733,,,1610612747,38,46,2025-10-28T03:32:12Z,3100000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT04M19.00S,2025-10-28T03:32:04.0Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,38,46,2025-10-28T03:32:12Z,3110000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M59.00S,2025-10-28T03:32:43.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629060,83.88633377135349,66.42156862745098,1610612747,40,46,2025-10-28T03:32:48Z,3120000,False,82.0,99.0,1,right,R. Hachimura 12' turnaround fadeaway Jump Shot (6 PTS),[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,12.86,Made,,,,,,,,,,,,6.0,,,,,,
323,PT03M47.00S,2025-10-28T03:33:04.4Z,2,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,40,46,2025-10-28T03:33:10Z,3130000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (4 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,4.0,,,,,
324,PT03M41.00S,2025-10-28T03:33:20.3Z,2,REGULAR,foul,offensive,[],1629060,,,1610612747,40,46,2025-10-28T03:33:36Z,3140000,False,,,0,,R. Hachimura offensive FOUL (1 PF),"[1629060, 1641739]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,1.0,0.0,Camara,1641739.0,,,,,,,,,
326,PT03M41.00S,2025-10-28T03:33:20.3Z,2,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,40,46,2025-10-28T03:33:20Z,3160000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,,,,,,,,1.0,,,,,
327,PT03M41.00S,2025-10-28T03:33:33.1Z,2,REGULAR,substitution,out,[],1629028,,,1610612757,40,46,2025-10-28T03:33:41Z,3170000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M41.00S,2025-10-28T03:33:33.1Z,2,REGULAR,substitution,in,[],1629020,,,1610612757,40,46,2025-10-28T03:33:41Z,3180000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M25.00S,2025-10-28T03:34:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642270,7.802233902759525,47.30392156862745,1610612757,40,46,2025-10-28T03:55:54Z,3190000,False,13.0,21.0,1,left,MISS D. Clingan cutting Layup,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
330,PT03M24.00S,2025-10-28T03:34:04.1Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,40,46,2025-10-28T03:55:54Z,3200000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,329.0,2.0,0.0,2.0,,,,,,,,,,,,,,
331,PT03M23.00S,2025-10-28T03:34:05.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641739,5.590000152587891,50.0,1610612757,40,46,2025-10-28T03:55:59Z,3210000,False,0.0,0.0,1,left,MISS T. Camara tip Layup,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
332,PT03M22.00S,2025-10-28T03:34:06.9Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,40,46,2025-10-28T03:34:06Z,3220000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,331.0,2.0,1.0,1.0,,,,,,,,,,,,,,
333,PT03M22.00S,2025-10-28T03:34:09.9Z,2,REGULAR,foul,technical,['1freethrow'],1629680,,,1610612747,40,46,2025-10-28T03:34:38Z,3230000,False,,,0,,M. Thybulle technical FOUL (1 Tech),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,1627529.0,0.0,1.0,,,,,,,,,,,
334,PT03M22.00S,2025-10-28T03:34:41.4Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,41,46,2025-10-28T03:34:41Z,3240000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (18 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
335,PT03M22.00S,2025-10-28T03:34:50.4Z,2,REGULAR,substitution,out,[],1631104,,,1610612747,41,46,2025-10-28T03:34:55Z,3250000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M22.00S,2025-10-28T03:34:50.4Z,2,REGULAR,substitution,in,[],201950,,,1610612747,41,46,2025-10-28T03:34:55Z,3260000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M13.00S,2025-10-28T03:35:16.5Z,2,REGULAR,3pt,Jump Shot,[],1630559,69.56307490144546,30.637254901960787,1610612747,41,46,2025-10-28T03:57:02Z,3270000,False,-97.0,234.0,1,right,MISS A. Reaves 25' 3PT - blocked,"[1630559, 1641739]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,Camara,1641739.0,,,,,,,
338,PT03M13.00S,2025-10-28T03:35:16.5Z,2,REGULAR,block,,[],1641739,,,1610612747,41,46,2025-10-28T03:35:20Z,3280000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
339,PT03M12.00S,2025-10-28T03:35:17.5Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,41,46,2025-10-28T03:57:02Z,3290000,False,,,0,,D. Clingan REBOUND (Off:4 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,337.0,9.0,5.0,4.0,,,,,,,,,,,,,,
340,PT02M58.00S,2025-10-28T03:35:30.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,6.750985545335084,50.0,1610612757,41,48,2025-10-28T03:35:34Z,3300000,False,0.0,11.0,1,left,S. Sharpe driving DUNK (6 PTS) (J. Holiday 2 AST),"[1631101, 201950]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,,,6.0,,,,J. Holiday,201950.0,2.0
343,PT02M48.00S,2025-10-28T03:36:03.7Z,2,REGULAR,foul,personal,['1freethrow'],1631200,,,1610612747,41,48,2025-10-28T03:38:06Z,3330000,False,,,0,,K. Murray away-from-play personal FOUL (1 PF) (Vanderbilt 1 FT),"[1631200, 1629020]",1610612757.0,POR,away-from-play,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,,,,,1627529.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,,,
346,PT02M48.00S,2025-10-28T03:38:08.3Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,42,48,2025-10-28T03:38:19Z,3360000,False,,,0,,A. Reaves away-from-play Free Throw 1 of 1 (19 PTS),[1630559],1610612747.0,LAL,away-from-play,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
349,PT02M48.00S,2025-10-28T03:38:29.6Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,42,48,2025-10-28T03:38:46Z,3365000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M48.00S,2025-10-28T03:38:29.6Z,2,REGULAR,substitution,in,[],203924,,,1610612757,42,48,2025-10-28T03:38:46Z,3367500,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M40.00S,2025-10-28T03:38:30.9Z,2,REGULAR,turnover,lost ball,[],1629060,,,1610612747,42,48,2025-10-28T03:38:37Z,3370000,False,,,0,,R. Hachimura lost ball TURNOVER (2 TO),"[1629060, 203924]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Grant,203924.0,,,
348,PT02M40.00S,2025-10-28T03:38:30.9Z,2,REGULAR,steal,,[],203924,,,1610612757,42,48,2025-10-28T04:02:15Z,3380000,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
358,PT02M27.00S,2025-10-28T03:38:46.8Z,2,REGULAR,turnover,lost ball,[],203924,,,1610612757,42,48,2025-10-28T03:42:29Z,3405000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1630559]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Reaves,1630559.0,,,
359,PT02M27.00S,2025-10-28T03:38:46.8Z,2,REGULAR,steal,,[],1630559,,,1610612747,42,48,2025-10-28T03:42:29Z,3407500,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
351,PT02M21.00S,2025-10-28T03:38:54.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629060,66.5407358738502,58.82352941176471,1610612747,42,48,2025-10-28T03:59:18Z,3410000,False,44.0,262.0,1,right,MISS R. Hachimura 26' running 3PT,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
352,PT02M16.00S,2025-10-28T03:38:59.1Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612747,42,48,2025-10-28T03:59:18Z,3420000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,351.0,2.0,1.0,1.0,,,,,,,,,,,,,,
353,PT02M08.00S,2025-10-28T03:39:07.5Z,2,REGULAR,foul,personal,['3freethrow'],203924,,,1610612747,42,48,2025-10-28T03:39:27Z,3430000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Reaves 3 FT),"[203924, 1630559]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
355,PT02M08.00S,2025-10-28T03:39:29.9Z,2,REGULAR,freethrow,1 of 3,"['2ndchance', 'fromturnover']",1630559,,,1610612747,43,48,2025-10-28T03:39:49Z,3450000,False,,,0,,A. Reaves Free Throw 1 of 3 (20 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,20.0,,,,,,
356,PT02M08.00S,2025-10-28T03:39:45.1Z,2,REGULAR,freethrow,2 of 3,"['2ndchance', 'fromturnover']",1630559,,,1610612747,43,48,2025-10-28T03:39:49Z,3460000,False,,,0,,MISS A. Reaves Free Throw 2 of 3,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
