actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
523,PT01M00.00S,2026-01-05T04:21:21.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203484,92.16491458607096,51.22549019607843,1610612763,80,87,2026-01-05T04:21:31Z,5190000,False,6.0,21.0,1,right,K. Caldwell-Pope running Layup (4 PTS),[203484],1610612763.0,MEM,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.2,Made,4.0,,,,,,,,,,,,,,,,,
524,PT00M38.40S,2026-01-05T04:21:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,16.606438896189218,53.431372549019606,1610612747,80,87,2026-01-05T04:23:26Z,5200000,False,-17.0,104.0,1,left,MISS N. Smith Jr. 10' floating Shot,[1641733],1610612747.0,LAL,floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,,
525,PT00M36.00S,2026-01-05T04:21:48.5Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612747,80,87,2026-01-05T04:21:48Z,5210000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,524.0,,6.0,5.0,1.0,,,,,,,,,
526,PT00M35.30S,2026-01-05T04:21:49.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2544,28.301576872536145,18.872549019607845,1610612747,83,87,2026-01-05T04:21:52Z,5220000,False,156.0,214.0,1,left,L. James 26' 3PT  (15 PTS) (J. Vanderbilt 3 AST),"[2544, 1629020]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,26.42,Made,15.0,J. Vanderbilt,1629020.0,3.0,,,,,,,,,,,,,,
528,PT00M29.80S,2026-01-05T04:22:00.2Z,3,REGULAR,3pt,Jump Shot,[],203484,72.9796320630749,87.00980392156862,1610612763,83,87,2026-01-05T04:22:07Z,5240000,False,185.0,201.0,1,right,MISS K. Caldwell-Pope 27' pullup 3PT,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
529,PT00M27.00S,2026-01-05T04:22:03.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,83,87,2026-01-05T04:25:12Z,5250000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,528.0,,,,,,,,,,,,,
531,PT00M27.00S,2026-01-05T04:22:30.4Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612747,83,87,2026-01-05T04:25:22Z,5270000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT00M08.60S,2026-01-05T04:25:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,9.510512483574246,45.34313725490197,1610612747,83,87,2026-01-05T04:26:10Z,5290000,False,23.0,37.0,1,left,MISS L. Dončić driving finger roll Layup,[1629029],1610612747.0,LAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
534,PT00M06.10S,2026-01-05T04:25:24.9Z,3,REGULAR,rebound,defensive,[],203484,,,1610612763,83,87,2026-01-05T04:26:10Z,5300000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,533.0,,2.0,2.0,0.0,,,,,,,,,
535,PT00M01.90S,2026-01-05T04:25:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,89.01116951379764,43.13725490196079,1610612763,83,87,2026-01-05T04:26:54Z,5310000,False,-34.0,51.0,1,right,MISS C. Spencer 6' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
536,PT00M00.30S,2026-01-05T04:25:33.5Z,3,REGULAR,rebound,offensive,[],1641713,,,1610612763,83,87,2026-01-05T04:27:00Z,5320000,False,,,0,,G. Jackson REBOUND (Off:1 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,535.0,,5.0,4.0,1.0,,,,,,,,,
538,PT00M00.20S,2026-01-05T04:25:35.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641713,93.16688567674113,58.065257352941174,1610612763,83,87,2026-01-05T04:27:35Z,5325000,False,40.0,12.0,1,right,MISS G. Jackson tip Layup,[1641713],1610612763.0,MEM,tip,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
539,PT00M00.10S,2026-01-05T04:25:35.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,83,87,2026-01-05T04:27:35Z,5327500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,538.0,,,,,,,,,,,,,
537,PT00M00.00S,2026-01-05T04:25:39.0Z,3,REGULAR,period,end,[],0,,,1610612763,83,87,2026-01-05T04:25:39Z,5330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2026-01-05T04:28:03.6Z,4,REGULAR,substitution,out,['startperiod'],1629020,,,1610612763,83,87,2026-01-05T04:28:20Z,5340000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2026-01-05T04:28:03.6Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612763,83,87,2026-01-05T04:28:20Z,5350000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2026-01-05T04:28:03.6Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612763,83,87,2026-01-05T04:28:20Z,5360000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2026-01-05T04:28:03.6Z,4,REGULAR,substitution,in,['startperiod'],1642261,,,1610612763,83,87,2026-01-05T04:28:20Z,5370000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2026-01-05T04:28:03.6Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612763,83,87,2026-01-05T04:28:20Z,5380000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2026-01-05T04:28:03.6Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,83,87,2026-01-05T04:28:20Z,5390000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2026-01-05T04:28:21.4Z,4,REGULAR,period,start,[],0,,,1610612747,83,87,2026-01-05T04:28:21Z,5400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M43.00S,2026-01-05T04:28:41.2Z,4,REGULAR,3pt,Jump Shot,[],2544,29.09001314060447,25.24509803921569,1610612747,83,87,2026-01-05T04:28:51Z,5410000,False,124.0,221.0,1,left,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
548,PT11M43.00S,2026-01-05T04:28:48.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,83,87,2026-01-05T04:28:48Z,5420000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,547.0,,,,,,,,,,,,,
549,PT11M43.00S,2026-01-05T04:28:49.6Z,4,REGULAR,foul,personal,[],1629637,,,1610612763,83,87,2026-01-05T04:28:57Z,5430000,False,,,0,,J. Hayes loose ball personal FOUL (1 PF),"[1629637, 1628991]",1610612747.0,LAL,loose ball,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,,,,,,,,,1.0,1.0,Jackson Jr.,1628991.0
551,PT11M30.00S,2026-01-05T04:29:10.0Z,4,REGULAR,3pt,Jump Shot,[],1630583,88.74835742444152,97.30392156862744,1610612763,83,87,2026-01-05T04:29:33Z,5450000,False,237.0,53.0,1,right,MISS S. Aldama 24' pullup 3PT,[1630583],1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,24.24,Missed,,,,,,,,,,,,,,,,,,
552,PT11M27.00S,2026-01-05T04:29:13.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,83,87,2026-01-05T04:29:13Z,5460000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,551.0,,5.0,5.0,0.0,,,,,,,,,
553,PT11M21.00S,2026-01-05T04:29:19.3Z,4,REGULAR,3pt,Jump Shot,[],203935,33.295006570302235,70.83333333333333,1610612747,83,87,2026-01-05T04:29:26Z,5470000,False,-104.0,260.0,1,left,MISS M. Smart 28' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
554,PT11M17.00S,2026-01-05T04:29:23.3Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612763,83,87,2026-01-05T04:29:26Z,5480000,False,,,0,,J. Landale REBOUND (Off:5 Def:3),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,553.0,,8.0,3.0,5.0,,,,,,,,,
555,PT11M03.00S,2026-01-05T04:29:38.7Z,4,REGULAR,foul,offensive,[],1628991,,,1610612763,83,87,2026-01-05T04:29:46Z,5490000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 2544]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202041.0,,,,,,,,,3.0,0.0,James,2544.0
557,PT11M03.00S,2026-01-05T04:29:38.7Z,4,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,83,87,2026-01-05T04:29:38Z,5510000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202041.0,,,,,,2.0,,,,,,
558,PT10M49.00S,2026-01-05T04:30:08.5Z,4,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612747,83,87,2026-01-05T04:30:20Z,5520000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (James 2 FT),"[1628991, 2544]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,,,,,,,,,4.0,0.0,James,2544.0
560,PT10M49.00S,2026-01-05T04:30:38.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,84,87,2026-01-05T04:30:38Z,5540000,False,,,0,,L. James Free Throw 1 of 2 (16 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
561,PT10M49.00S,2026-01-05T04:30:51.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,85,87,2026-01-05T04:30:51Z,5550000,False,,,0,,L. James Free Throw 2 of 2 (17 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
562,PT10M33.00S,2026-01-05T04:31:10.0Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612763,85,87,2026-01-05T04:31:15Z,5560000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Jackson 2 FT),"[1629637, 1641713]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,,,,,2.0,1.0,Jackson,1641713.0
564,PT10M33.00S,2026-01-05T04:31:42.5Z,4,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,85,88,2026-01-05T04:31:42Z,5580000,False,,,0,,G. Jackson Free Throw 1 of 2 (10 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
565,PT10M33.00S,2026-01-05T04:32:08.0Z,4,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,85,89,2026-01-05T04:32:08Z,5590000,False,,,0,,G. Jackson Free Throw 2 of 2 (11 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
566,PT10M11.00S,2026-01-05T04:32:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642261,8.065045992115643,47.549019607843135,1610612747,85,89,2026-01-05T04:32:41Z,5600000,False,12.0,23.0,1,left,MISS D. Knecht driving Layup - blocked,"[1642261, 1641713]",1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,Jackson,1641713.0,,,,,,,
567,PT10M11.00S,2026-01-05T04:32:36.8Z,4,REGULAR,block,,[],1641713,,,1610612747,85,89,2026-01-05T04:32:39Z,5610000,False,,,0,,G. Jackson BLOCK (1 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT10M11.00S,2026-01-05T04:32:36.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,85,89,2026-01-05T04:32:41Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,566.0,,,,,,,,,,,,,
570,PT10M11.00S,2026-01-05T04:32:54.1Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612747,85,89,2026-01-05T04:33:04Z,5640000,False,,,0,,LAL 5-second-violation Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,1628172.0,,,,,,,,,,,,
572,PT10M00.00S,2026-01-05T04:33:16.9Z,4,REGULAR,foul,personal,[],1641733,,,1610612763,85,89,2026-01-05T04:33:25Z,5660000,False,,,0,,N. Smith Jr. personal FOUL (2 PF),"[1641733, 1642285]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,,,,,,,,,2.0,0.0,Spencer,1642285.0
574,PT09M54.00S,2026-01-05T04:33:40.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642285,71.13994743758212,80.14705882352942,1610612763,85,89,2026-01-05T04:34:21Z,5680000,False,151.0,219.0,1,right,MISS C. Spencer 26' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
575,PT09M53.00S,2026-01-05T04:33:41.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,85,89,2026-01-05T04:33:46Z,5690000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,574.0,,,,,,,,,,,,,
577,PT09M44.00S,2026-01-05T04:33:59.2Z,4,REGULAR,foul,personal,[],1642285,,,1610612747,85,89,2026-01-05T04:34:04Z,5710000,False,,,0,,C. Spencer personal FOUL (4 PF),"[1642285, 1641733]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left Center,,,,,,,,202041.0,,,,,,,,,4.0,0.0,Smith Jr.,1641733.0
579,PT09M34.00S,2026-01-05T04:34:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.4881734559789805,53.431372549019606,1610612747,87,89,2026-01-05T04:34:46Z,5730000,False,-17.0,8.0,1,left,L. James driving Layup (19 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.92,Made,19.0,,,,,,,,,,,,,,,,,
580,PT09M34.00S,2026-01-05T04:34:39.1Z,4,REGULAR,foul,personal,['1freethrow'],1630583,,,1610612747,87,89,2026-01-05T04:34:48Z,5740000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (James 1 FT),"[1630583, 2544]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,,,,,,,,,2.0,0.0,James,2544.0
582,PT09M34.00S,2026-01-05T04:35:02.5Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,87,89,2026-01-05T04:35:04Z,5760000,False,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
583,PT09M31.00S,2026-01-05T04:35:05.5Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,87,89,2026-01-05T04:35:04Z,5770000,False,,,0,,S. Aldama REBOUND (Off:3 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,582.0,,8.0,5.0,3.0,,,,,,,,,
584,PT09M12.00S,2026-01-05T04:35:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.69053876478318,52.69607843137255,1610612763,87,91,2026-01-05T04:35:27Z,5780000,False,13.0,16.0,1,right,J. Jackson Jr. cutting Layup (14 PTS) (J. Landale 3 AST),"[1628991, 1629111]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,14.0,J. Landale,1629111.0,3.0,,,,,,,,,,,,,,
586,PT08M56.00S,2026-01-05T04:35:46.0Z,4,REGULAR,foul,personal,[],1630583,,,1610612747,87,91,2026-01-05T04:36:10Z,5800000,False,,,0,,S. Aldama personal FOUL (3 PF),"[1630583, 1629637]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,202041.0,,,,,,,,,3.0,0.0,Hayes,1629637.0
588,PT08M56.00S,2026-01-05T04:35:59.9Z,4,REGULAR,substitution,out,[],1628991,,,1610612747,87,91,2026-01-05T04:36:03Z,5820000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M56.00S,2026-01-05T04:35:59.9Z,4,REGULAR,substitution,in,[],203484,,,1610612747,87,91,2026-01-05T04:36:03Z,5830000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M47.00S,2026-01-05T04:36:15.2Z,4,REGULAR,3pt,Jump Shot,[],1642261,9.379106438896187,4.656862745098039,1610612747,87,91,2026-01-05T04:36:20Z,5840000,False,227.0,36.0,1,left,MISS D. Knecht 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
591,PT08M43.00S,2026-01-05T04:36:19.2Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,87,91,2026-01-05T04:36:20Z,5850000,False,,,0,,J. Hayes REBOUND (Off:2 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,590.0,,4.0,2.0,2.0,,,,,,,,,
592,PT08M38.00S,2026-01-05T04:36:23.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,29.48423127463863,79.90196078431373,1610612747,90,91,2026-01-05T04:36:27Z,5860000,False,-150.0,225.0,1,left,L. James 26' 3PT  (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.99,Made,22.0,,,,,,,,,,,,,,,,,
593,PT08M21.00S,2026-01-05T04:36:40.0Z,4,REGULAR,2pt,Jump Shot,[],203484,77.973061760841,77.69607843137254,1610612763,90,91,2026-01-05T04:37:30Z,5870000,False,138.0,155.0,1,right,MISS K. Caldwell-Pope 20' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,20.76,Missed,,,,,,,,,,,,,,,,,,
594,PT08M18.00S,2026-01-05T04:36:43.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,90,91,2026-01-05T04:36:44Z,5880000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,593.0,,6.0,6.0,0.0,,,,,,,,,
595,PT08M14.00S,2026-01-05T04:36:47.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642261,28.827201051248352,19.607843137254903,1610612747,90,91,2026-01-05T04:36:54Z,5890000,False,152.0,218.0,1,left,MISS D. Knecht 26' running 3PT,[1642261],1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
596,PT08M11.00S,2026-01-05T04:36:50.7Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612763,90,91,2026-01-05T04:36:54Z,5900000,False,,,0,,J. Landale REBOUND (Off:5 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,595.0,,9.0,4.0,5.0,,,,,,,,,
597,PT08M01.00S,2026-01-05T04:37:01.4Z,4,REGULAR,3pt,Jump Shot,[],1642285,78.23587385019711,10.539215686274503,1610612763,90,91,2026-01-05T04:37:05Z,5910000,False,-197.0,152.0,1,right,MISS C. Spencer 24' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
598,PT07M59.00S,2026-01-05T04:37:03.2Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612763,90,91,2026-01-05T04:37:03Z,5920000,False,,,0,,J. Landale REBOUND (Off:6 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,597.0,,10.0,4.0,6.0,,,,,,,,,
599,PT07M58.00S,2026-01-05T04:37:04.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641713,67.19776609724047,30.14705882352942,1610612763,90,91,2026-01-05T04:37:09Z,5930000,False,-99.0,256.0,1,right,MISS G. Jackson 27' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,27.44,Missed,,,,,,,,,,,,,,,,,,
600,PT07M53.00S,2026-01-05T04:37:09.4Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,90,91,2026-01-05T04:37:09Z,5940000,False,,,0,,J. Hayes REBOUND (Off:2 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,599.0,,5.0,3.0,2.0,,,,,,,,,
601,PT07M50.00S,2026-01-05T04:37:14.2Z,4,REGULAR,foul,offensive,[],1642261,,,1610612747,90,91,2026-01-05T04:37:28Z,5950000,False,,,0,,D. Knecht offensive FOUL (2 PF),"[1642261, 1630583]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,202041.0,,,,,,,,,2.0,0.0,Aldama,1630583.0
603,PT07M50.00S,2026-01-05T04:37:14.2Z,4,REGULAR,turnover,offensive foul,[],1642261,,,1610612747,90,91,2026-01-05T04:37:14Z,5970000,False,,,0,,D. Knecht offensive foul TURNOVER (2 TO),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,202041.0,,,,,,2.0,,,,,,
604,PT07M50.00S,2026-01-05T04:37:32.5Z,4,REGULAR,substitution,out,[],1642261,,,1610612763,90,91,2026-01-05T04:37:54Z,5980000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M50.00S,2026-01-05T04:37:32.5Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,90,91,2026-01-05T04:37:54Z,5990000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M50.00S,2026-01-05T04:37:32.5Z,4,REGULAR,substitution,out,[],1629111,,,1610612763,90,91,2026-01-05T04:37:54Z,6000000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M50.00S,2026-01-05T04:37:32.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612763,90,91,2026-01-05T04:37:54Z,6010000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M50.00S,2026-01-05T04:37:32.5Z,4,REGULAR,substitution,in,[],1631132,,,1610612763,90,91,2026-01-05T04:37:54Z,6020000,False,,,0,,SUB in: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M50.00S,2026-01-05T04:37:32.5Z,4,REGULAR,substitution,in,[],1642914,,,1610612763,90,91,2026-01-05T04:37:54Z,6030000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M36.00S,2026-01-05T04:38:10.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630583,93.2161629434954,59.068627450980394,1610612763,90,91,2026-01-05T04:38:15Z,6040000,False,45.0,11.0,1,right,MISS S. Aldama driving Hook,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
