actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
436,PT06M19.00S,2025-02-07T04:35:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,6.356767411300922,47.30392156862745,1610612744,78,67,2025-02-07T04:47:51Z,4310000,False,13.0,7.0,1,left,D. Green Layup (10 PTS) (B. Hield 4 AST),"[203110, 1627741]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,1.53,Made,,,,10.0,,,,,,B. Hield,1627741.0,4.0,,,
438,PT06M08.00S,2025-02-07T04:35:39.9Z,3,REGULAR,foul,offensive,[],1629216,,,1610612747,78,67,2025-02-07T04:36:52Z,4330000,False,,,0,,G. Vincent offensive FOUL (3 PF),"[1629216, 203110]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101284.0,3.0,0.0,Green,203110.0,,,,,,
440,PT06M08.00S,2025-02-07T04:35:39.9Z,3,REGULAR,turnover,offensive foul,[],1629216,,,1610612747,78,67,2025-02-07T04:36:52Z,4350000,False,,,0,,G. Vincent offensive foul TURNOVER (1 TO),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,101284.0,,,,,,,,,,
441,PT05M57.00S,2025-02-07T04:36:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,9.510512483574246,52.205882352941174,1610612744,78,69,2025-02-07T04:48:55Z,4360000,False,-11.0,37.0,1,left,D. Green cutting Layup (12 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,3.85,Made,,,,12.0,,,,,,S. Curry,201939.0,3.0,,,
443,PT05M43.00S,2025-02-07T04:36:32.0Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612747,78,69,2025-02-07T04:36:44Z,4380000,False,,,0,,D. Green shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[203110, 1629020]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,101284.0,3.0,0.0,Vanderbilt,1629020.0,,,,,,
445,PT05M43.00S,2025-02-07T04:36:56.7Z,3,REGULAR,freethrow,1 of 2,[],1629020,,,1610612747,79,69,2025-02-07T04:37:20Z,4400000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (5 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
446,PT05M43.00S,2025-02-07T04:36:59.0Z,3,REGULAR,substitution,out,[],2544,,,1610612747,79,69,2025-02-07T04:37:07Z,4410000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M43.00S,2025-02-07T04:36:59.0Z,3,REGULAR,substitution,in,[],1629060,,,1610612747,79,69,2025-02-07T04:37:07Z,4420000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M43.00S,2025-02-07T04:36:56.7Z,3,REGULAR,freethrow,2 of 2,[],1629020,,,1610612747,79,69,2025-02-07T04:37:20Z,4430000,False,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
449,PT05M41.00S,2025-02-07T04:36:58.7Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,79,69,2025-02-07T04:37:20Z,4440000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,448.0,,,,,,,,,,1.0,1.0,0.0
450,PT05M27.00S,2025-02-07T04:37:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.327858081471746,49.01960784313726,1610612744,79,69,2025-02-07T04:49:47Z,4450000,False,5.0,26.0,1,left,MISS S. Curry driving reverse Layup - blocked,"[201939, 1629020]",1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,2.63,Missed,Vanderbilt,1629020.0,,,,,,,,,,,,,
451,PT05M27.00S,2025-02-07T04:37:33.3Z,3,REGULAR,block,,[],1629020,,,1610612744,79,69,2025-02-07T04:37:36Z,4460000,False,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT05M24.00S,2025-02-07T04:37:36.3Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,79,69,2025-02-07T04:37:37Z,4470000,False,,,0,,M. Moody REBOUND (Off:2 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,450.0,,,,,,,,,,4.0,2.0,2.0
453,PT05M24.00S,2025-02-07T04:37:37.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,27.250328515111704,14.460784313725497,1610612744,79,69,2025-02-07T04:50:38Z,4480000,False,178.0,204.0,1,left,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,27.03,Missed,,,,,,,,,,,,,,,
454,PT05M20.00S,2025-02-07T04:37:41.7Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612744,79,69,2025-02-07T04:50:38Z,4490000,False,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,453.0,,,,,,,,,,2.0,1.0,1.0
455,PT05M20.00S,2025-02-07T04:37:43.4Z,3,REGULAR,foul,personal,[],1630559,,,1610612744,79,69,2025-02-07T04:37:51Z,4500000,False,,,0,,A. Reaves personal FOUL (3 PF),"[1630559, 1627741]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,3.0,0.0,Hield,1627741.0,,,,,,
457,PT05M20.00S,2025-02-07T04:37:50.9Z,3,REGULAR,substitution,out,[],203110,,,1610612744,79,69,2025-02-07T04:37:55Z,4520000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M20.00S,2025-02-07T04:37:50.9Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,79,69,2025-02-07T04:37:55Z,4530000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M08.00S,2025-02-07T04:38:20.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627780,31.718134034165573,25.0,1610612744,79,69,2025-02-07T04:38:26Z,4540000,False,125.0,246.0,1,left,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,27.57,Missed,,,,,,,,,,,,,,,
463,PT05M05.00S,2025-02-07T04:38:23.4Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,79,69,2025-02-07T04:38:26Z,4550000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,462.0,,,,,,,,,,3.0,1.0,2.0
464,PT05M04.00S,2025-02-07T04:38:25.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,8.853482260183966,49.01960784313726,1610612744,79,71,2025-02-07T04:51:24Z,4560000,False,5.0,31.0,1,left,G. Payton II cutting Layup (2 PTS) (K. Looney 2 AST),"[1627780, 1626172]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,3.11,Made,,,,2.0,,,,,,K. Looney,1626172.0,2.0,,,
466,PT05M04.00S,2025-02-07T04:38:33.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629020,,,1610612744,79,71,2025-02-07T04:38:47Z,4580000,False,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Payton II 1 FT),"[1629020, 1627780]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628480.0,2.0,0.0,Payton II,1627780.0,,,,,,
468,PT05M04.00S,2025-02-07T04:38:43.2Z,3,REGULAR,substitution,out,[],1627827,,,1610612744,79,71,2025-02-07T04:39:21Z,4600000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M04.00S,2025-02-07T04:38:43.2Z,3,REGULAR,substitution,in,[],1629637,,,1610612744,79,71,2025-02-07T04:39:21Z,4610000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M04.00S,2025-02-07T04:38:57.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627780,,,1610612744,79,72,2025-02-07T04:38:57Z,4620000,False,,,0,,G. Payton II Free Throw 1 of 1 (3 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,Made,,,,3.0,,,,,,,,,,,
471,PT04M46.00S,2025-02-07T04:39:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630559,80.46977660972405,93.87254901960785,1610612747,79,72,2025-02-07T04:39:22Z,4630000,False,219.0,131.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,25.56,Missed,,,,,,,,,,,,,,,
472,PT04M43.00S,2025-02-07T04:39:20.3Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,79,72,2025-02-07T04:39:22Z,4640000,False,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,471.0,,,,,,,,,,1.0,0.0,1.0
473,PT04M40.00S,2025-02-07T04:39:24.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,68.24901445466492,35.049019607843135,1610612747,79,72,2025-02-07T04:39:29Z,4650000,False,-75.0,246.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,25.71,Missed,,,,,,,,,,,,,,,
474,PT04M37.00S,2025-02-07T04:39:27.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612747,79,72,2025-02-07T05:05:15Z,4660000,False,,,0,,J. Vanderbilt REBOUND (Off:3 Def:6),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,473.0,,,,,,,,,,9.0,6.0,3.0
475,PT04M37.00S,2025-02-07T04:40:02.0Z,3,REGULAR,foul,personal,[],1627780,,,1610612747,79,72,2025-02-07T05:05:06Z,4670000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 1629020]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628480.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,
477,PT04M26.00S,2025-02-07T04:40:21.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,73.37385019710908,88.48039215686275,1610612747,79,72,2025-02-07T04:53:18Z,4690000,False,192.0,198.0,1,right,MISS G. Vincent 27' step back 3PT,[1629216],1610612747.0,LAL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,27.59,Missed,,,,,,,,,,,,,,,
478,PT04M25.00S,2025-02-07T04:40:22.5Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612747,79,72,2025-02-07T04:40:32Z,4700000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:6),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,477.0,,,,,,,,,,10.0,6.0,4.0
479,PT04M25.00S,2025-02-07T04:40:33.1Z,3,REGULAR,foul,personal,[],201939,,,1610612747,79,72,2025-02-07T04:40:37Z,4710000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 1629020]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,
481,PT04M25.00S,2025-02-07T04:40:38.1Z,3,REGULAR,substitution,out,[],1630541,,,1610612747,79,72,2025-02-07T04:40:42Z,4730000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M25.00S,2025-02-07T04:40:38.1Z,3,REGULAR,substitution,out,[],1627741,,,1610612747,79,72,2025-02-07T04:40:42Z,4740000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M25.00S,2025-02-07T04:40:38.1Z,3,REGULAR,substitution,in,[],1630311,,,1610612747,79,72,2025-02-07T04:40:42Z,4750000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M25.00S,2025-02-07T04:40:38.1Z,3,REGULAR,substitution,in,[],1642050,,,1610612747,79,72,2025-02-07T04:40:42Z,4760000,False,,,0,,SUB in: J. Rowe,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M17.00S,2025-02-07T04:41:02.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612747,79,72,2025-02-07T04:41:07Z,4770000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Reaves 2 FT),"[1626172, 1630559]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628480.0,1.0,0.0,Reaves,1630559.0,,,,,,
487,PT04M17.00S,2025-02-07T04:41:24.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630559,,,1610612747,80,72,2025-02-07T04:41:24Z,4790000,False,,,0,,A. Reaves Free Throw 1 of 2 (12 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,12.0,,,,,,,,,,,
488,PT04M17.00S,2025-02-07T04:41:39.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630559,,,1610612747,81,72,2025-02-07T04:41:39Z,4800000,False,,,0,,A. Reaves Free Throw 2 of 2 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,13.0,,,,,,,,,,,
489,PT04M00.00S,2025-02-07T04:41:58.3Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,81,72,2025-02-07T04:42:03Z,4810000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1629637]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,3.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
490,PT04M00.00S,2025-02-07T04:41:58.3Z,3,REGULAR,steal,,[],1629637,,,1610612747,81,72,2025-02-07T04:42:00Z,4820000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
491,PT03M56.00S,2025-02-07T04:42:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,88.74835742444152,49.26470588235294,1610612747,81,72,2025-02-07T04:42:07Z,4830000,False,-4.0,53.0,1,right,MISS A. Reaves running Layup,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,5.34,Missed,,,,,,,,,,,,,,,
493,PT03M53.00S,2025-02-07T04:42:05.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,81,72,2025-02-07T04:42:07Z,4850000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,491.0,,,,,,,,,,6.0,5.0,1.0
494,PT03M46.00S,2025-02-07T04:42:12.0Z,3,REGULAR,3pt,Jump Shot,[],201939,30.35890275952694,21.300551470588232,1610612744,81,75,2025-02-07T04:42:17Z,4860000,False,143.0,233.0,1,left,S. Curry 27' 3PT  (18 PTS) (J. Rowe 2 AST),"[201939, 1642050]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,27.36,Made,,,,18.0,,,,,,J. Rowe,1642050.0,2.0,,,
496,PT03M29.00S,2025-02-07T04:42:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642050,,,1610612747,81,75,2025-02-07T04:42:37Z,4880000,False,,,0,,J. Rowe personal FOUL (1 PF) (Hayes 2 FT),"[1642050, 1629637]",1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,101284.0,1.0,0.0,Hayes,1629637.0,,,,,,
498,PT03M29.00S,2025-02-07T04:43:01.0Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,82,75,2025-02-07T04:43:01Z,4900000,False,,,0,,J. Hayes Free Throw 1 of 2 (9 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,9.0,,,,,,,,,,,
499,PT03M29.00S,2025-02-07T04:43:01.7Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,82,75,2025-02-07T04:43:04Z,4910000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M29.00S,2025-02-07T04:43:01.7Z,3,REGULAR,substitution,in,[],2544,,,1610612747,82,75,2025-02-07T04:43:04Z,4920000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M29.00S,2025-02-07T04:43:01.7Z,3,REGULAR,substitution,out,[],1629216,,,1610612747,82,75,2025-02-07T04:43:14Z,4930000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M29.00S,2025-02-07T04:43:01.7Z,3,REGULAR,substitution,in,[],1629003,,,1610612747,82,75,2025-02-07T04:43:14Z,4940000,False,,,0,,SUB in: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M29.00S,2025-02-07T04:43:29.3Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,83,75,2025-02-07T04:43:29Z,4950000,False,,,0,,J. Hayes Free Throw 2 of 2 (10 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,10.0,,,,,,,,,,,
504,PT03M11.00S,2025-02-07T04:43:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,17.526281208935615,57.59803921568628,1610612744,83,77,2025-02-07T04:43:53Z,4960000,False,-38.0,112.0,1,left,P. Spencer 11' fadeaway Jump Shot (9 PTS) (S. Curry 4 AST),"[1630311, 201939]",1610612744.0,GSW,fadeaway,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,11.85,Made,,,,9.0,,,,,,S. Curry,201939.0,4.0,,,
506,PT02M49.00S,2025-02-07T04:44:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642050,,,1610612747,83,77,2025-02-07T04:44:24Z,4980000,False,,,0,,J. Rowe shooting personal FOUL (2 PF) (James 2 FT),"[1642050, 2544]",1610612744.0,GSW,shooting,,,Rowe,J. Rowe,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,2.0,0.0,James,2544.0,,,,,,
508,PT02M49.00S,2025-02-07T04:44:39.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,83,77,2025-02-07T04:44:39Z,5000000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M49.00S,2025-02-07T04:44:42.5Z,3,REGULAR,substitution,out,[],1627780,,,1610612747,83,77,2025-02-07T04:47:48Z,5010000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M49.00S,2025-02-07T04:44:42.5Z,3,REGULAR,substitution,out,[],201939,,,1610612747,83,77,2025-02-07T04:47:48Z,5020000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M49.00S,2025-02-07T04:44:42.5Z,3,REGULAR,substitution,in,[],1630541,,,1610612747,83,77,2025-02-07T04:47:48Z,5030000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M49.00S,2025-02-07T04:44:42.5Z,3,REGULAR,substitution,in,[],1641764,,,1610612747,83,77,2025-02-07T04:47:48Z,5040000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M49.00S,2025-02-07T04:47:53.3Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,83,77,2025-02-07T04:47:53Z,5050000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
515,PT02M49.00S,2025-02-07T04:47:53.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,83,77,2025-02-07T04:47:53Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,514.0,,,,,,,,,,,,
516,PT02M49.00S,2025-02-07T04:48:04.3Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,84,77,2025-02-07T04:48:04Z,5070000,False,,,0,,L. James Free Throw 2 of 2 (30 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,30.0,,,,,,,,,,,
517,PT02M29.00S,2025-02-07T04:48:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,17.65768725361366,44.85294117647059,1610612744,84,77,2025-02-07T04:48:32Z,5080000,False,26.0,113.0,1,left,MISS P. Spencer 11' fadeaway Shot,[1630311],1610612744.0,GSW,fadeaway,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,11.64,Missed,,,,,,,,,,,,,,,
518,PT02M27.00S,2025-02-07T04:48:29.7Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612747,84,77,2025-02-07T04:48:32Z,5090000,False,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,517.0,,,,,,,,,,3.0,3.0,0.0
519,PT02M23.00S,2025-02-07T04:48:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,91.37647831800263,51.470588235294116,1610612747,86,77,2025-02-07T04:48:39Z,5100000,False,7.0,29.0,1,right,L. James running finger roll Layup (32 PTS),[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.95,Made,,,,32.0,,,,,,,,,,,
520,PT02M02.00S,2025-02-07T04:48:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642050,7.802233902759525,54.16666666666667,1610612744,86,77,2025-02-07T05:00:34Z,5110000,False,-21.0,21.0,1,left,MISS J. Rowe driving Layup,[1642050],1610612744.0,GSW,driving,,,Rowe,J. Rowe,,,,,Restricted Area,0-8 Center,,,,2.94,Missed,,,,,,,,,,,,,,,
521,PT02M00.00S,2025-02-07T04:48:56.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,86,77,2025-02-07T04:48:57Z,5120000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:7),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,520.0,,,,,,,,,,11.0,7.0,4.0
522,PT01M46.00S,2025-02-07T04:49:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,84.28055190538765,40.931372549019606,1610612747,86,77,2025-02-07T05:01:18Z,5130000,False,-45.0,95.0,1,right,MISS L. James 10' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,10.55,Missed,,,,,,,,,,,,,,,
523,PT01M44.00S,2025-02-07T04:49:12.6Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,86,77,2025-02-07T04:49:15Z,5140000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,522.0,,,,,,,,,,6.0,5.0,1.0
524,PT01M31.00S,2025-02-07T04:49:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612744,86,77,2025-02-07T04:49:38Z,5150000,False,,,0,,J. Vanderbilt personal FOUL (3 PF) (Podziemski 2 FT),"[1629020, 1641764]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,201245.0,3.0,0.0,Podziemski,1641764.0,,,,,,
526,PT01M31.00S,2025-02-07T04:50:07.2Z,3,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,86,77,2025-02-07T04:50:07Z,5170000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
527,PT01M31.00S,2025-02-07T04:50:07.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,86,77,2025-02-07T04:50:07Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,
