actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
360,PT11M12.00S,2024-11-09T01:53:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,5.863994743758213,48.03921568627451,1610612744,83,46,2024-11-09T01:53:32Z,3440000,False,10.0,3.0,1,left,G. Payton II running Layup (4 PTS) (A. Wiggins 1 AST),"[1627780, 203952]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.01,A. Wiggins,203952.0,1.0,,,,,,,,,
362,PT11M12.00S,2024-11-09T01:53:10.1Z,3,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612744,83,46,2024-11-09T01:53:24Z,3460000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Payton II 1 FT),"[1628378, 1627780]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Payton II,1627780.0,,,,,,,,,,,,,,,
364,PT11M12.00S,2024-11-09T01:53:32.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627780,,,1610612744,83,46,2024-11-09T01:53:34Z,3480000,False,,,0,,MISS G. Payton II Free Throw 1 of 1,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
365,PT11M10.00S,2024-11-09T01:53:34.0Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,83,46,2024-11-09T01:54:06Z,3490000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,364.0,2.0,1.0,1.0,,,,
367,PT10M58.00S,2024-11-09T01:53:56.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203952,34.90473061760841,51.9607843137255,1610612744,83,46,2024-11-09T01:54:02Z,3510000,False,-10.0,276.0,1,left,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.58,,,,,,,,,,,,
368,PT10M55.00S,2024-11-09T01:53:59.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,83,46,2024-11-09T01:54:02Z,3520000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,367.0,7.0,6.0,1.0,,,,
369,PT10M44.00S,2024-11-09T01:54:10.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,91.14651773981603,96.56862745098039,1610612739,86,46,2024-11-09T01:54:14Z,3530000,False,233.0,31.0,1,right,I. Okoro 3PT  (16 PTS) (D. Mitchell 4 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Made,16.0,23.48,D. Mitchell,1628378.0,4.0,,,,,,,,,
371,PT10M31.00S,2024-11-09T01:54:23.0Z,3,REGULAR,3pt,Jump Shot,[],203110,2.1846254927726676,98.77450980392157,1610612744,86,49,2024-11-09T01:54:27Z,3550000,False,-244.0,-32.0,1,left,D. Green 24' 3PT  (3 PTS) (A. Wiggins 2 AST),"[203110, 203952]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,24.6,A. Wiggins,203952.0,2.0,,,,,,,,,
373,PT10M16.00S,2024-11-09T01:54:40.8Z,3,REGULAR,2pt,Jump Shot,[],1630596,79.58278580814718,49.50980392156863,1610612739,88,49,2024-11-09T01:54:47Z,3570000,False,-2.0,139.0,1,right,E. Mobley 13' turnaround fadeaway Jump Shot (13 PTS),[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,,,,,,Made,13.0,13.94,,,,,,,,,,,,
374,PT10M16.00S,2024-11-09T01:54:43.8Z,3,REGULAR,foul,personal,['1freethrow'],1631218,,,1610612739,88,49,2024-11-09T01:54:52Z,3580000,False,,,0,,T. Jackson-Davis shooting personal FOUL (3 PF) (Mobley 1 FT),"[1631218, 1630596]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Center,1179.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
376,PT10M16.00S,2024-11-09T01:55:04.9Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,89,49,2024-11-09T01:55:04Z,3600000,False,,,0,,E. Mobley Free Throw 1 of 1 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
377,PT10M07.00S,2024-11-09T01:55:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,6.258212877792378,51.470588235294116,1610612744,89,51,2024-11-09T01:55:25Z,3610000,False,-7.0,6.0,1,left,T. Jackson-Davis cutting Layup (2 PTS) (S. Curry 1 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.97,S. Curry,201939.0,1.0,,,,,,,,,
379,PT10M07.00S,2024-11-09T01:55:22.5Z,3,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612744,89,51,2024-11-09T01:55:37Z,3630000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Jackson-Davis 1 FT),"[1630171, 1631218]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,
381,PT10M07.00S,2024-11-09T01:55:42.8Z,3,REGULAR,freethrow,1 of 1,[],1631218,,,1610612744,89,52,2024-11-09T01:55:42Z,3650000,False,,,0,,T. Jackson-Davis Free Throw 1 of 1 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
382,PT09M56.00S,2024-11-09T01:55:59.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,69.85873850197109,75.98039215686273,1610612739,89,52,2024-11-09T01:56:44Z,3660000,False,130.0,231.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.48,,,,,,,,,,,,
383,PT09M54.00S,2024-11-09T01:56:01.5Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,89,52,2024-11-09T01:56:44Z,3670000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,382.0,2.0,1.0,1.0,,,,
384,PT09M42.00S,2024-11-09T01:56:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.389618922470433,50.0,1610612744,89,52,2024-11-09T01:56:15Z,3680000,False,0.0,8.0,1,left,MISS S. Curry cutting Layup,[201939],1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.76,,,,,,,,,,,,
385,PT09M40.00S,2024-11-09T01:56:13.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,89,52,2024-11-09T01:56:15Z,3690000,False,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,384.0,8.0,7.0,1.0,,,,
386,PT09M27.00S,2024-11-09T01:56:30.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,70.51576872536137,77.20588235294117,1610612739,89,52,2024-11-09T01:57:34Z,3700000,False,136.0,225.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.27,,,,,,,,,,,,
387,PT09M24.00S,2024-11-09T01:56:33.4Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,89,52,2024-11-09T01:57:34Z,3710000,False,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,386.0,9.0,7.0,2.0,,,,
388,PT09M13.00S,2024-11-09T01:56:41.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,79.188567674113,66.91176470588235,1610612739,91,52,2024-11-09T01:58:02Z,3720000,False,85.0,143.0,1,right,D. Mitchell 16' step back Jump Shot (9 PTS) (E. Mobley 3 AST),"[1628378, 1630596]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,Made,9.0,16.62,E. Mobley,1630596.0,3.0,,,,,,,,,
390,PT08M57.00S,2024-11-09T01:56:58.9Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,91,52,2024-11-09T01:58:22Z,3740000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (5 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,5.0,,,,,,,,
392,PT08M38.00S,2024-11-09T01:58:21.7Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612739,91,52,2024-11-09T01:59:12Z,3760000,False,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 203110]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,,,,,Green,203110.0
393,PT08M38.00S,2024-11-09T01:58:21.7Z,3,REGULAR,steal,,[],203110,,,1610612744,91,52,2024-11-09T01:58:24Z,3770000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
394,PT08M36.00S,2024-11-09T01:58:27.4Z,3,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612744,91,52,2024-11-09T01:58:43Z,3780000,False,,,0,,D. Mitchell transition take personal FOUL (3 PF) (Green 1 FT),"[1628378, 203110]",1610612739.0,CLE,transition take,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,1179.0,3.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
396,PT08M36.00S,2024-11-09T01:58:44.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201939,,,1610612744,91,53,2024-11-09T01:58:44Z,3800000,False,,,0,,S. Curry transition take Free Throw 1 of 1 (8 PTS),[201939],1610612744.0,GSW,transition take,,,Curry,S. Curry,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
397,PT08M24.00S,2024-11-09T01:59:06.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627780,12.302890932982917,55.63725490196079,1610612744,91,55,2024-11-09T01:59:14Z,3810000,False,-28.0,63.0,1,left,G. Payton II 6' driving floating Jump Shot (6 PTS) (T. Jackson-Davis 4 AST),"[1627780, 1631218]",1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,6.91,T. Jackson-Davis,1631218.0,4.0,,,,,,,,,
399,PT08M23.00S,2024-11-09T01:59:12.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,91,55,2024-11-09T01:59:12Z,3830000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M04.00S,2024-11-09T02:02:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,80.1084099868594,55.14705882352941,1610612739,91,55,2024-11-09T02:03:08Z,3840000,False,26.0,134.0,1,right,MISS D. Mitchell 13' turnaround fadeaway Shot,[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.69,,,,,,,,,,,,
401,PT08M02.00S,2024-11-09T02:02:30.7Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,91,55,2024-11-09T02:03:08Z,3850000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,400.0,3.0,2.0,1.0,,,,
402,PT07M50.00S,2024-11-09T02:02:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,5.863994743758213,50.98039215686274,1610612744,91,55,2024-11-09T02:03:42Z,3860000,False,-5.0,3.0,1,left,MISS A. Wiggins driving Layup - blocked,"[203952, 1630596]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.55,,,,,,,,,Mobley,1630596.0,,
403,PT07M50.00S,2024-11-09T02:02:42.7Z,3,REGULAR,block,,[],1630596,,,1610612744,91,55,2024-11-09T02:02:46Z,3870000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
404,PT07M49.00S,2024-11-09T02:02:43.7Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,91,55,2024-11-09T02:03:42Z,3880000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,402.0,4.0,2.0,2.0,,,,
432,PT07M48.00S,2024-11-09T02:02:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,8.09789750328515,55.63725490196079,1610612744,91,55,2024-11-09T02:11:14Z,3885000,False,-28.0,24.0,1,left,MISS T. Jackson-Davis putback Layup - blocked,"[1631218, 1628386]",1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.68,,,,,,,,,Allen,1628386.0,,
433,PT07M48.00S,2024-11-09T02:02:47.0Z,3,REGULAR,block,,[],1628386,,,1610612744,91,55,2024-11-09T02:06:26Z,3887500,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT07M46.00S,2024-11-09T02:02:49.0Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,91,55,2024-11-09T02:11:14Z,3888750,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,432.0,3.0,3.0,0.0,,,,
405,PT07M42.00S,2024-11-09T02:02:51.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,94.30026281208936,50.0,1610612739,91,55,2024-11-09T02:05:10Z,3890000,False,0.0,1.0,1,right,MISS I. Okoro running Layup - blocked,"[1630171, 1627780]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.11,,,,,,,,,Payton II,1627780.0,,
406,PT07M42.00S,2024-11-09T02:02:51.4Z,3,REGULAR,block,,[],1627780,,,1610612739,91,55,2024-11-09T02:03:11Z,3900000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT07M41.00S,2024-11-09T02:02:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,91,55,2024-11-09T02:05:10Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,405.0,,,,,,,
409,PT07M39.00S,2024-11-09T02:03:24.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,92.59198423127464,94.85294117647058,1610612739,91,55,2024-11-09T02:05:42Z,3930000,False,224.0,17.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.5,,,,,,,,,,,,
410,PT07M37.00S,2024-11-09T02:03:26.0Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,91,55,2024-11-09T02:05:42Z,3940000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,409.0,5.0,3.0,2.0,,,,
411,PT07M26.00S,2024-11-09T02:03:35.2Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,91,55,2024-11-09T02:03:40Z,3950000,False,,,0,,S. Curry bad pass TURNOVER (6 TO),"[201939, 1629636]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,6.0,,,,,,,Garland,1629636.0
412,PT07M26.00S,2024-11-09T02:03:35.2Z,3,REGULAR,steal,,[],1629636,,,1610612739,91,55,2024-11-09T02:03:37Z,3960000,False,,,0,,D. Garland STEAL (3 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
413,PT07M18.00S,2024-11-09T02:03:46.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,70.25295663600527,75.98039215686273,1610612739,91,55,2024-11-09T02:06:19Z,3970000,False,130.0,227.0,1,right,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.16,,,,,,,,,,,,
414,PT07M16.00S,2024-11-09T02:03:48.3Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,91,55,2024-11-09T02:06:19Z,3980000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,413.0,1.0,1.0,0.0,,,,
415,PT07M11.00S,2024-11-09T02:03:51.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203952,7.5722733245729295,50.0,1610612744,91,57,2024-11-09T02:03:57Z,3990000,False,0.0,19.0,1,left,A. Wiggins running DUNK (11 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.87,D. Green,203110.0,4.0,,,,,,,,,
417,PT06M55.00S,2024-11-09T02:04:06.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,79.45137976346912,92.40196078431373,1610612739,94,57,2024-11-09T02:04:11Z,4010000,False,212.0,141.0,1,right,D. Mitchell 25' 3PT  (12 PTS) (E. Mobley 4 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,25.44,E. Mobley,1630596.0,4.0,,,,,,,,,
419,PT06M42.00S,2024-11-09T02:04:19.4Z,3,REGULAR,3pt,Jump Shot,[],203110,5.601182654402102,96.81372549019608,1610612744,94,60,2024-11-09T02:04:24Z,4030000,False,-234.0,0.0,1,left,D. Green 3PT  (6 PTS) (G. Payton II 1 AST),"[203110, 1627780]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.41,G. Payton II,1627780.0,1.0,,,,,,,,,
421,PT06M31.00S,2024-11-09T02:04:33.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,90.3580814717477,39.46078431372549,1610612739,96,60,2024-11-09T02:07:10Z,4050000,False,-53.0,38.0,1,right,E. Mobley 6' driving Layup (16 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,6.5,,,,,,,,,,,,
422,PT06M21.00S,2024-11-09T02:04:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.783837056504599,50.49019607843137,1610612744,96,62,2024-11-09T02:07:55Z,4060000,False,-2.0,11.0,1,left,G. Payton II alley-oop Layup (8 PTS) (D. Green 5 AST),"[1627780, 203110]",1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.16,D. Green,203110.0,5.0,,,,,,,,,
424,PT06M03.00S,2024-11-09T02:05:00.5Z,3,REGULAR,2pt,Jump Shot,[],1628378,92.90407358738501,83.06525735294117,1610612739,96,62,2024-11-09T02:08:21Z,4080000,False,165.0,14.0,1,right,MISS D. Mitchell 16' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,Missed,,16.59,,,,,,,,,,,,
425,PT06M01.00S,2024-11-09T02:05:02.5Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,96,62,2024-11-09T02:08:21Z,4090000,False,,,0,,J. Allen REBOUND (Off:3 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,424.0,10.0,7.0,3.0,,,,
426,PT05M56.00S,2024-11-09T02:05:05.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,79.84559789750328,5.88235294117647,1610612739,99,62,2024-11-09T02:05:09Z,4100000,False,-221.0,137.0,1,right,D. Garland 25' 3PT  (14 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,25.97,J. Allen,1628386.0,2.0,,,,,,,,,
428,PT05M42.00S,2024-11-09T02:05:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.017739816031538,51.71568627450981,1610612744,99,64,2024-11-09T02:05:28Z,4120000,False,-9.0,32.0,1,left,S. Curry driving finger roll Layup (10 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,3.34,,,,,,,,,,,,
429,PT05M30.00S,2024-11-09T02:05:34.2Z,3,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612739,99,64,2024-11-09T02:05:56Z,4130000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Garland 2 FT),"[1627780, 1629636]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
431,PT05M30.00S,2024-11-09T02:06:17.1Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,100,64,2024-11-09T02:06:17Z,4150000,False,,,0,,D. Garland Free Throw 1 of 2 (15 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
435,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,100,64,2024-11-09T02:06:43Z,4160000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,100,64,2024-11-09T02:06:43Z,4170000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,out,[],1631218,,,1610612739,100,64,2024-11-09T02:06:43Z,4180000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,out,[],1627780,,,1610612739,100,64,2024-11-09T02:06:43Z,4190000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,100,64,2024-11-09T02:06:43Z,4200000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,100,64,2024-11-09T02:06:43Z,4210000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,in,[],1627741,,,1610612739,100,64,2024-11-09T02:06:43Z,4220000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M30.00S,2024-11-09T02:06:17.9Z,3,REGULAR,substitution,in,[],1630228,,,1610612739,100,64,2024-11-09T02:06:43Z,4230000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M30.00S,2024-11-09T02:06:56.8Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,101,64,2024-11-09T02:06:56Z,4240000,False,,,0,,D. Garland Free Throw 2 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
444,PT05M14.00S,2024-11-09T02:07:15.2Z,3,REGULAR,3pt,Jump Shot,[],201939,4.28712220762155,96.81372549019608,1610612744,101,64,2024-11-09T02:09:36Z,4250000,False,-234.0,-12.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.44,,,,,,,,,,,,
445,PT05M12.00S,2024-11-09T02:07:17.2Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,101,64,2024-11-09T02:09:36Z,4260000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,444.0,1.0,1.0,0.0,,,,
