actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
254,PT06M09.00S,2024-11-05T01:09:11.0Z,2,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,52,37,2024-11-05T01:09:11Z,2530000,False,,,0,,J. Duren Free Throw 1 of 1 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
255,PT05M59.00S,2024-11-05T01:09:24.2Z,2,REGULAR,turnover,traveling,[],1626156,,,1610612747,52,37,2024-11-05T01:09:28Z,2540000,False,,,0,,D. Russell traveling TURNOVER (1 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,1.0,,,1627964.0,,,,,,,,,,,,,,,,
256,PT05M41.00S,2024-11-05T01:09:51.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,91.5407358738502,95.83333333333334,1610612765,52,37,2024-11-05T01:09:54Z,2550000,False,229.0,27.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.08,,,,,
257,PT05M39.00S,2024-11-05T01:09:53.1Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,52,37,2024-11-05T01:09:54Z,2560000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,256.0,4.0,3.0,1.0,,,,,,
259,PT05M29.00S,2024-11-05T01:10:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,10.726018396846255,51.225490196078425,1610612747,52,39,2024-11-05T01:10:10Z,2580000,False,-6.0,48.0,1,left,A. Davis floating Jump Shot (13 PTS) (D. Russell 5 AST),"[203076, 1626156]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,13.0,,,,,4.87,D. Russell,1626156.0,5.0,,
261,PT05M24.00S,2024-11-05T01:10:19.5Z,2,REGULAR,foul,personal,[],1626156,,,1610612765,52,39,2024-11-05T01:10:34Z,2600000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1631105]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,101283.0,1.0,0.0,Duren,1631105.0,,,,,,,,,,,,
263,PT05M17.00S,2024-11-05T01:10:35.7Z,2,REGULAR,3pt,Jump Shot,[],1630595,70.12155059132719,76.22549019607843,1610612765,52,39,2024-11-05T01:11:53Z,2620000,False,131.0,228.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,26.34,,,,,
264,PT05M15.00S,2024-11-05T01:10:38.3Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612747,52,39,2024-11-05T01:10:38Z,2630000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,263.0,1.0,1.0,0.0,,,,,,
265,PT05M07.00S,2024-11-05T01:10:47.2Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,52,39,2024-11-05T01:10:50Z,2640000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1631105]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,2.0,Duren,1631105.0,,,,,,,,,,,,,,,,,
266,PT05M07.00S,2024-11-05T01:10:47.2Z,2,REGULAR,steal,,[],1631105,,,1610612765,52,39,2024-11-05T01:10:48Z,2650000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT05M04.00S,2024-11-05T01:10:52.0Z,2,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612765,52,39,2024-11-05T01:11:05Z,2660000,False,,,0,,D. Knecht shooting personal FOUL (1 PF) (Holland II 2 FT),"[1642261, 1641842]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,,,,
269,PT05M04.00S,2024-11-05T01:11:27.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641842,,,1610612765,53,39,2024-11-05T01:11:27Z,2680000,False,,,0,,R. Holland II Free Throw 1 of 2 (7 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
270,PT05M04.00S,2024-11-05T01:11:43.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641842,,,1610612765,54,39,2024-11-05T01:11:43Z,2690000,False,,,0,,R. Holland II Free Throw 2 of 2 (8 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,
271,PT04M51.00S,2024-11-05T01:12:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612747,54,39,2024-11-05T01:13:24Z,2700000,False,,,0,,J. Duren personal FOUL (2 PF) (Davis 2 FT),"[1631105, 203076]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,,,,1151.0,2.0,0.0,Davis,203076.0,,,,,,,,,,,,
273,PT04M51.00S,2024-11-05T01:12:53.9Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,54,40,2024-11-05T01:12:53Z,2720000,False,,,0,,A. Davis Free Throw 1 of 2 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,
274,PT04M51.00S,2024-11-05T01:13:01.4Z,2,REGULAR,substitution,out,[],1641842,,,1610612747,54,40,2024-11-05T01:13:06Z,2730000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M51.00S,2024-11-05T01:13:01.4Z,2,REGULAR,substitution,in,[],1631093,,,1610612747,54,40,2024-11-05T01:13:06Z,2740000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M51.00S,2024-11-05T01:13:13.4Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,54,41,2024-11-05T01:13:13Z,2750000,False,,,0,,A. Davis Free Throw 2 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,,
277,PT04M35.00S,2024-11-05T01:13:33.4Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612765,54,41,2024-11-05T01:13:49Z,2760000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1629629, 1630595]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
279,PT04M35.00S,2024-11-05T01:13:51.9Z,2,REGULAR,foul,technical,['1freethrow'],1626156,,,1610612765,54,41,2024-11-05T01:40:37Z,2780000,False,,,0,,D. Russell technical FOUL (1 Tech),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,1.0,,,,,,,,,,,,,,
280,PT04M35.00S,2024-11-05T01:14:14.7Z,2,REGULAR,freethrow,1 of 1,[],203501,,,1610612765,55,41,2024-11-05T01:14:14Z,2790000,False,,,0,,T. Hardaway Jr. technical Free Throw 1 of 1 (11 PTS),[203501],1610612765.0,DET,technical,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
281,PT04M35.00S,2024-11-05T01:14:34.7Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,56,41,2024-11-05T01:14:34Z,2800000,False,,,0,,C. Cunningham Free Throw 1 of 2 (4 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
282,PT04M35.00S,2024-11-05T01:14:53.9Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,56,41,2024-11-05T01:14:53Z,2810000,False,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
283,PT04M32.00S,2024-11-05T01:14:54.6Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,56,41,2024-11-05T01:14:54Z,2820000,False,,,0,,J. Duren REBOUND (Off:5 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,282.0,9.0,4.0,5.0,,,,,,
284,PT04M32.00S,2024-11-05T01:14:55.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,94.1688567674113,50.245098039215684,1610612765,58,41,2024-11-05T01:16:11Z,2830000,False,1.0,2.0,1,right,J. Duren putback DUNK (7 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,7.0,,,,,0.26,,,,,
285,PT04M10.00S,2024-11-05T01:15:22.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612747,58,41,2024-11-05T01:15:30Z,2840000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Davis 2 FT),"[1630595, 203076]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,
287,PT04M10.00S,2024-11-05T01:15:55.9Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,58,41,2024-11-05T01:15:55Z,2860000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
288,PT04M10.00S,2024-11-05T01:15:55.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,58,41,2024-11-05T01:15:55Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,
289,PT04M10.00S,2024-11-05T01:15:56.6Z,2,REGULAR,substitution,out,[],1642261,,,1610612747,58,41,2024-11-05T01:16:00Z,2880000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M10.00S,2024-11-05T01:15:56.6Z,2,REGULAR,substitution,in,[],2544,,,1610612747,58,41,2024-11-05T01:16:00Z,2890000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M10.00S,2024-11-05T01:16:22.6Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,58,42,2024-11-05T01:16:22Z,2900000,False,,,0,,A. Davis Free Throw 2 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,
292,PT03M59.00S,2024-11-05T01:16:34.7Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,58,42,2024-11-05T01:16:38Z,2910000,False,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1629629]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,1.0,Reddish,1629629.0,,,,,,,,,,,,,,,,,
293,PT03M59.00S,2024-11-05T01:16:34.7Z,2,REGULAR,steal,,[],1629629,,,1610612747,58,42,2024-11-05T01:16:36Z,2920000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
294,PT03M44.00S,2024-11-05T01:16:49.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],2544,17.559132720105126,22.54901960784314,1610612747,58,42,2024-11-05T01:16:54Z,2930000,False,137.0,113.0,1,left,MISS L. James 17' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,,,,,17.76,,,,,
295,PT03M41.00S,2024-11-05T01:16:52.4Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,58,42,2024-11-05T01:16:54Z,2940000,False,,,0,,J. Duren REBOUND (Off:5 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,294.0,10.0,5.0,5.0,,,,,,
296,PT03M36.00S,2024-11-05T01:16:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,92.46057818659659,51.470588235294116,1610612765,60,42,2024-11-05T01:17:05Z,2950000,False,7.0,18.0,1,right,J. Ivey running finger roll Layup (11 PTS),[1631093],1610612765.0,DET,running finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,11.0,,,,,1.98,,,,,
297,PT03M17.00S,2024-11-05T01:17:16.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,10.85742444152431,45.83333333333333,1610612747,60,42,2024-11-05T01:17:23Z,2960000,False,21.0,50.0,1,left,MISS A. Davis turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,5.38,,,,,
298,PT03M15.00S,2024-11-05T01:17:18.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,60,42,2024-11-05T01:17:23Z,2970000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,297.0,4.0,3.0,1.0,,,,,,
299,PT03M04.00S,2024-11-05T01:18:04.7Z,2,REGULAR,jumpball,recovered,[],202699,,,1610612765,60,42,2024-11-05T01:18:04Z,2980000,False,,,0,,Jump Ball C. Cunningham vs. C. Reddish: Tip to T. Harris,"[202699, 1630595, 1629629]",1610612765.0,DET,heldball,T. Harris,202699.0,Harris,T. Harris,Cunningham,1630595.0,Reddish,1629629.0,,,,,,,,,,,,,,,,,,,,,,
302,PT02M57.00S,2024-11-05T01:18:11.9Z,2,REGULAR,2pt,Jump Shot,[],203501,74.85216819973719,44.36274509803921,1610612765,62,42,2024-11-05T01:19:09Z,3010000,False,-28.0,184.0,1,right,T. Hardaway Jr. 18' pullup Jump Shot (13 PTS) (J. Duren 1 AST),"[203501, 1631105]",1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,Made,13.0,,,,,18.6,J. Duren,1631105.0,1.0,,
304,PT02M37.00S,2024-11-05T01:18:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.806176084099869,43.872549019607845,1610612747,62,44,2024-11-05T01:18:39Z,3030000,False,31.0,40.0,1,left,A. Davis driving Layup (18 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,18.0,,,,,5.01,,,,,
305,PT02M20.00S,2024-11-05T01:18:49.2Z,2,REGULAR,turnover,bad pass,[],1631105,,,1610612765,62,44,2024-11-05T01:29:13Z,3040000,False,,,0,,J. Duren bad pass TURNOVER (2 TO),"[1631105, 1629216]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,2.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,
306,PT02M20.00S,2024-11-05T01:18:49.2Z,2,REGULAR,steal,,[],1629216,,,1610612747,62,44,2024-11-05T01:29:13Z,3050000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
307,PT02M16.00S,2024-11-05T01:18:54.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612747,62,44,2024-11-05T01:22:21Z,3060000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Russell 2 FT),"[202699, 1626156]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,1151.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,
309,PT02M16.00S,2024-11-05T01:19:14.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,62,44,2024-11-05T01:19:14Z,3080000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M16.00S,2024-11-05T01:21:28.6Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,62,44,2024-11-05T01:21:56Z,3090000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M16.00S,2024-11-05T01:21:28.6Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,62,44,2024-11-05T01:21:56Z,3100000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M16.00S,2024-11-05T01:22:13.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626156,,,1610612747,62,44,2024-11-05T01:22:40Z,3110000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
313,PT02M16.00S,2024-11-05T01:22:13.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,62,44,2024-11-05T01:22:40Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,
314,PT02M16.00S,2024-11-05T01:22:13.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626156,,,1610612747,62,45,2024-11-05T01:22:40Z,3130000,False,,,0,,D. Russell Free Throw 2 of 2 (5 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
315,PT02M01.00S,2024-11-05T01:22:50.0Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,62,45,2024-11-05T01:23:28Z,3140000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1630559]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,2.0,Reaves,1630559.0,,,,,,,,,,,,,,,,,
316,PT02M01.00S,2024-11-05T01:22:50.0Z,2,REGULAR,steal,,[],1630559,,,1610612747,62,45,2024-11-05T01:23:28Z,3150000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
317,PT01M57.00S,2024-11-05T01:22:57.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,7.178055190538765,51.470588235294116,1610612747,62,47,2024-11-05T01:23:39Z,3160000,False,-7.0,15.0,1,left,L. James running Layup (8 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,,,,,1.67,,,,,
318,PT01M57.00S,2024-11-05T01:23:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631105,,,1610612747,62,47,2024-11-05T01:23:34Z,3170000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (James 1 FT),"[1631105, 2544]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,101283.0,3.0,0.0,James,2544.0,,,,,,,,,,,,
320,PT01M57.00S,2024-11-05T01:23:11.6Z,2,REGULAR,substitution,out,[],1631105,,,1610612747,62,47,2024-11-05T01:23:30Z,3190000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M57.00S,2024-11-05T01:23:11.6Z,2,REGULAR,substitution,out,[],1631093,,,1610612747,62,47,2024-11-05T01:23:30Z,3200000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M57.00S,2024-11-05T01:23:11.6Z,2,REGULAR,substitution,in,[],1627736,,,1610612747,62,47,2024-11-05T01:23:30Z,3210000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M57.00S,2024-11-05T01:23:11.6Z,2,REGULAR,substitution,in,[],1630191,,,1610612747,62,47,2024-11-05T01:23:30Z,3220000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M57.00S,2024-11-05T01:23:35.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",2544,,,1610612747,62,48,2024-11-05T01:24:05Z,3230000,False,,,0,,L. James Free Throw 1 of 1 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
325,PT01M43.00S,2024-11-05T01:23:47.4Z,2,REGULAR,3pt,Jump Shot,[],1627736,91.5407358738502,4.901960784313726,1610612765,65,48,2024-11-05T01:23:53Z,3240000,False,-225.0,27.0,1,right,M. Beasley 3PT  (7 PTS) (C. Cunningham 5 AST),"[1627736, 1630595]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,7.0,,,,,22.71,C. Cunningham,1630595.0,5.0,,
327,PT01M25.00S,2024-11-05T01:24:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.601182654402102,52.69607843137255,1610612747,65,50,2024-11-05T01:24:26Z,3260000,False,-13.0,0.0,1,left,L. James driving Layup (11 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,11.0,,,,,1.35,,,,,
328,PT01M14.00S,2024-11-05T01:24:14.8Z,2,REGULAR,3pt,Jump Shot,[],203501,70.51576872536137,76.9607843137255,1610612765,65,50,2024-11-05T01:24:19Z,3270000,False,135.0,225.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,26.2,,,,,
329,PT01M10.00S,2024-11-05T01:24:18.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,65,50,2024-11-05T01:24:19Z,3280000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,328.0,4.0,4.0,0.0,,,,,,
330,PT01M07.00S,2024-11-05T01:24:21.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,6.783837056504599,2.450980392156863,1610612747,65,50,2024-11-05T01:24:56Z,3290000,False,238.0,11.0,1,left,MISS A. Reaves running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.8,,,,,
331,PT01M03.00S,2024-11-05T01:24:26.4Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,65,50,2024-11-05T01:24:26Z,3300000,False,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,,,330.0,5.0,4.0,1.0,,,,,,
332,PT01M00.00S,2024-11-05T01:24:29.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203076,32.670827858081466,47.30392156862745,1610612747,65,50,2024-11-05T01:24:34Z,3310000,False,13.0,255.0,1,left,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,,,,25.5,,,,,
333,PT00M57.90S,2024-11-05T01:24:31.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,65,50,2024-11-05T01:24:34Z,3320000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,332.0,3.0,3.0,0.0,,,,,,
334,PT00M48.00S,2024-11-05T01:24:42.5Z,2,REGULAR,2pt,Jump Shot,[],202699,73.40670170827858,57.84313725490197,1610612765,67,50,2024-11-05T01:25:15Z,3330000,False,39.0,197.0,1,right,T. Harris 20' pullup Jump Shot (13 PTS),[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,Made,13.0,,,,,20.14,,,,,
335,PT00M31.70S,2024-11-05T01:25:09.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.440867279894875,48.529411764705884,1610612747,67,50,2024-11-05T01:25:23Z,3340000,False,7.0,17.0,1,left,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,1.89,,,,,
336,PT00M30.70S,2024-11-05T01:25:10.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,67,50,2024-11-05T01:25:23Z,3350000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,335.0,,,,,,,,,
337,PT00M29.70S,2024-11-05T01:25:14.3Z,2,REGULAR,turnover,traveling,[],203076,,,1610612747,67,50,2024-11-05T01:25:23Z,3360000,False,,,0,,A. Davis traveling TURNOVER (2 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.0,,,1151.0,,,,,,,,,,,,,,,,
