actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
329,PT00M02.80S,2025-03-12T00:09:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.77069645203679,57.59803921568628,1610612764,66,49,2025-03-12T00:29:51Z,3290000,False,38.0,25.0,1,right,MISS J. Poole driving finger roll Layup - blocked,"[1629673, 1631105]",1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,Duren,1631105.0,,,,,,,,,,,
330,PT00M02.80S,2025-03-12T00:09:05.2Z,2,REGULAR,block,,[],1631105,,,1610612764,66,49,2025-03-12T00:09:08Z,3300000,False,,,0,,J. Duren BLOCK (2 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT00M00.80S,2025-03-12T00:09:07.2Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,66,49,2025-03-12T00:29:51Z,3310000,False,,,0,,A. Thompson REBOUND (Off:3 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,329.0,4.0,1.0,3.0,,,,,,,,,,,,,,
332,PT00M00.40S,2025-03-12T00:09:11.9Z,2,REGULAR,3pt,Jump Shot,[],1641709,72.24252628120894,51.16038602941176,1610612765,66,49,2025-03-12T00:10:30Z,3320000,False,-6.0,627.0,1,left,MISS A. Thompson 62' 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,62.66,Missed,,,,,,,,,,,,,,,,,,
333,PT00M00.10S,2025-03-12T00:09:12.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,66,49,2025-03-12T00:10:30Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Center,,,332.0,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2025-03-12T00:09:25.4Z,2,REGULAR,period,end,[],0,,,1610612765,66,49,2025-03-12T00:09:25Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-03-12T00:23:11.6Z,3,REGULAR,substitution,out,['startperiod'],1642267,,,1610612765,66,49,2025-03-12T00:24:21Z,3350000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-03-12T00:23:11.6Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612765,66,49,2025-03-12T00:24:21Z,3360000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-03-12T00:23:11.6Z,3,REGULAR,substitution,in,['startperiod'],1630551,,,1610612765,66,49,2025-03-12T00:24:21Z,3370000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-03-12T00:23:11.6Z,3,REGULAR,substitution,in,['startperiod'],1642273,,,1610612765,66,49,2025-03-12T00:24:21Z,3380000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-03-12T00:24:30.9Z,3,REGULAR,period,start,[],0,,,1610612765,66,49,2025-03-12T00:24:30Z,3390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M42.00S,2025-03-12T00:24:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.69053876478318,56.372549019607845,1610612765,68,49,2025-03-12T00:24:52Z,3400000,False,32.0,16.0,1,right,J. Duren driving Layup (13 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,13.0,,,,,,,,,,,,,
349,PT11M28.00S,2025-03-12T00:25:02.4Z,3,REGULAR,turnover,lost ball,[],1642259,,,1610612764,68,49,2025-03-12T00:25:07Z,3410000,False,,,0,,A. Sarr lost ball TURNOVER (3 TO),"[1642259, 203501]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Hardaway Jr.,203501.0
350,PT11M28.00S,2025-03-12T00:25:02.4Z,3,REGULAR,steal,,[],203501,,,1610612765,68,49,2025-03-12T00:25:04Z,3420000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT11M19.00S,2025-03-12T00:25:11.2Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,68,49,2025-03-12T00:25:16Z,3430000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1629673]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Poole,1629673.0
352,PT11M19.00S,2025-03-12T00:25:11.2Z,3,REGULAR,steal,,[],1629673,,,1610612764,68,49,2025-03-12T00:25:13Z,3440000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT11M15.00S,2025-03-12T00:25:17.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629673,7.358738501971089,46.11289828431373,1610612764,68,49,2025-03-12T00:32:42Z,3450000,False,19.0,17.0,1,left,MISS J. Poole running Layup,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
354,PT11M14.00S,2025-03-12T00:25:18.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,68,49,2025-03-12T00:32:42Z,3460000,False,,,0,,J. Duren REBOUND (Off:4 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,353.0,9.0,5.0,4.0,,,,,,,,,,,,,,
355,PT11M08.00S,2025-03-12T00:25:24.4Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612765,68,49,2025-03-12T00:35:28Z,3470000,False,,,0,,T. Harris lost ball out-of-bounds TURNOVER (2 TO),[202699],1610612765.0,DET,lost ball,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,,,,,2004.0,,,,,,,,2.0,,
356,PT10M53.00S,2025-03-12T00:25:50.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642259,7.933639947437584,59.55882352941176,1610612764,68,49,2025-03-12T00:34:26Z,3480000,False,-48.0,22.0,1,left,MISS A. Sarr floating Shot,[1642259],1610612764.0,WAS,floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
357,PT10M51.00S,2025-03-12T00:25:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,68,49,2025-03-12T00:34:26Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,356.0,,,,,,,,,,,,,,,,,
358,PT10M51.00S,2025-03-12T00:25:54.7Z,3,REGULAR,foul,personal,[],1631105,,,1610612764,68,49,2025-03-12T00:26:03Z,3500000,False,,,0,,J. Duren loose ball personal FOUL (2 PF),"[1631105, 1630551]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,2.0,1.0,Champagnie,1630551.0,,,,,,
360,PT10M44.00S,2025-03-12T00:26:18.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642273,31.45532194480947,32.1078431372549,1610612764,68,52,2025-03-12T00:26:23Z,3520000,False,89.0,243.0,1,left,K. George 25' 3PT step back (5 PTS),[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,5.0,,,,,,,,,,,,,
361,PT10M30.00S,2025-03-12T00:26:35.3Z,3,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612765,68,52,2025-03-12T00:26:50Z,3530000,False,,,0,,K. George shooting personal FOUL (4 PF) (Cunningham 2 FT),"[1642273, 1630595]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,4.0,0.0,Cunningham,1630595.0,,,,,,
363,PT10M30.00S,2025-03-12T00:27:01.6Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,68,52,2025-03-12T00:27:01Z,3550000,False,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
364,PT10M30.00S,2025-03-12T00:27:01.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,68,52,2025-03-12T00:27:01Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,
365,PT10M30.00S,2025-03-12T00:27:16.4Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,69,52,2025-03-12T00:27:16Z,3570000,False,,,0,,C. Cunningham Free Throw 2 of 2 (16 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
366,PT10M21.00S,2025-03-12T00:27:29.9Z,3,REGULAR,foul,personal,[],1641709,,,1610612764,69,52,2025-03-12T00:27:37Z,3580000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 1629673]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1155.0,3.0,0.0,Poole,1629673.0,,,,,,
368,PT10M15.00S,2025-03-12T00:27:57.3Z,3,REGULAR,2pt,Jump Shot,[],203114,22.519710906701704,45.34313725490197,1610612764,69,52,2025-03-12T00:37:16Z,3600000,False,23.0,159.0,1,left,MISS K. Middleton 16' step back Shot,[203114],1610612764.0,WAS,step back,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,16.09,Missed,,,,,,,,,,,,,,,,,,
369,PT10M13.00S,2025-03-12T00:27:59.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,69,52,2025-03-12T00:37:16Z,3610000,False,,,0,,J. Duren REBOUND (Off:4 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,368.0,10.0,6.0,4.0,,,,,,,,,,,,,,
370,PT10M08.00S,2025-03-12T00:28:03.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,92.64126149802891,50.22212009803921,1610612765,71,52,2025-03-12T00:38:02Z,3620000,False,1.0,17.0,1,right,A. Thompson running alley-oop DUNK (2 PTS) (C. Cunningham 6 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,2.0,,,,,,,,C. Cunningham,1630595.0,6.0,,,
372,PT09M56.00S,2025-03-12T00:28:14.0Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612764,71,52,2025-03-12T00:28:17Z,3640000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 202699]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
373,PT09M56.00S,2025-03-12T00:28:14.0Z,3,REGULAR,steal,,[],202699,,,1610612765,71,52,2025-03-12T00:28:16Z,3650000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
374,PT09M51.00S,2025-03-12T00:28:21.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,78.63009198423127,7.843137254901961,1610612765,71,52,2025-03-12T00:38:48Z,3660000,False,-211.0,148.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
375,PT09M49.00S,2025-03-12T00:28:23.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,71,52,2025-03-12T00:38:48Z,3670000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,374.0,,,,,,,,,,,,,,,,,
376,PT09M49.00S,2025-03-12T00:28:35.0Z,3,REGULAR,foul,personal,[],1641709,,,1610612764,71,52,2025-03-12T00:28:43Z,3680000,False,,,0,,A. Thompson loose ball personal FOUL (4 PF),"[1641709, 1642273]",1610612765.0,DET,loose ball,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1155.0,4.0,0.0,George,1642273.0,,,,,,
378,PT09M38.00S,2025-03-12T00:28:52.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,6.4881734559789805,2.941176470588232,1610612764,71,52,2025-03-12T00:34:28Z,3700000,False,235.0,8.0,1,left,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
379,PT09M34.00S,2025-03-12T00:28:56.1Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,71,52,2025-03-12T00:34:28Z,3710000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,378.0,5.0,4.0,1.0,,,,,,,,,,,,,,
380,PT09M34.00S,2025-03-12T00:28:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,7.539421813403408,45.34313725490197,1610612764,71,52,2025-03-12T00:39:55Z,3720000,False,23.0,18.0,1,left,MISS A. Sarr Layup - blocked,"[1642259, 1641709]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,Thompson,1641709.0,,,,,,,,,,,
381,PT09M34.00S,2025-03-12T00:28:56.1Z,3,REGULAR,block,,[],1641709,,,1610612764,71,52,2025-03-12T00:28:59Z,3730000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT09M33.00S,2025-03-12T00:28:57.1Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,71,52,2025-03-12T00:37:43Z,3740000,False,,,0,,A. Sarr REBOUND (Off:2 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,380.0,6.0,4.0,2.0,,,,,,,,,,,,,,
443,PT09M30.00S,2025-03-12T00:28:59.9Z,3,REGULAR,turnover,bad pass,[],1642259,,,1610612764,71,52,2025-03-12T00:38:15Z,3745000,False,,,0,,A. Sarr bad pass TURNOVER (4 TO),"[1642259, 202699]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Harris,202699.0
444,PT09M30.00S,2025-03-12T00:28:59.9Z,3,REGULAR,steal,,[],202699,,,1610612765,71,52,2025-03-12T00:38:15Z,3747500,False,,,0,,T. Harris STEAL (3 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
383,PT09M22.00S,2025-03-12T00:29:03.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,90.8508541392904,98.03921568627452,1610612765,74,52,2025-03-12T00:38:15Z,3750000,False,240.0,34.0,1,right,T. Hardaway Jr. 24' 3PT  (10 PTS) (A. Thompson 1 AST),"[203501, 1641709]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,24.25,Made,,,,,10.0,,,,,,,,A. Thompson,1641709.0,1.0,,,
385,PT09M22.00S,2025-03-12T00:29:49.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,74,52,2025-03-12T00:29:49Z,3770000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M10.00S,2025-03-12T00:32:14.6Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612764,74,52,2025-03-12T00:32:18Z,3780000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1630595]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Cunningham,1630595.0
387,PT09M10.00S,2025-03-12T00:32:14.6Z,3,REGULAR,steal,,[],1630595,,,1610612765,74,52,2025-03-12T00:32:16Z,3790000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
388,PT09M04.00S,2025-03-12T00:32:20.6Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,74,52,2025-03-12T00:32:24Z,3800000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1629673]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Poole,1629673.0
389,PT09M04.00S,2025-03-12T00:32:20.6Z,3,REGULAR,steal,,[],1629673,,,1610612764,74,52,2025-03-12T00:32:22Z,3810000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT09M01.00S,2025-03-12T00:32:24.9Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612764,74,52,2025-03-12T00:41:36Z,3820000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 203501]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0
391,PT09M01.00S,2025-03-12T00:32:24.9Z,3,REGULAR,steal,,[],203501,,,1610612765,74,52,2025-03-12T00:43:51Z,3830000,False,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT08M49.00S,2025-03-12T00:32:34.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641709,90.19382391590013,43.38235294117647,1610612765,76,52,2025-03-12T00:43:05Z,3840000,False,-33.0,40.0,1,right,A. Thompson driving floating Jump Shot (4 PTS) (C. Cunningham 7 AST),"[1641709, 1630595]",1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,4.0,,,,,,,,C. Cunningham,1630595.0,7.0,,,
394,PT08M31.00S,2025-03-12T00:32:52.4Z,3,REGULAR,3pt,Jump Shot,[],1642259,34.08344283837057,43.627450980392155,1610612764,76,55,2025-03-12T00:32:57Z,3860000,False,32.0,268.0,1,left,A. Sarr 26' 3PT  (8 PTS) (K. George 2 AST),"[1642259, 1642273]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.98,Made,,,,,8.0,,,,,,,,K. George,1642273.0,2.0,,,
396,PT08M07.00S,2025-03-12T00:33:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,90.19382391590013,55.3921568627451,1610612765,76,55,2025-03-12T00:43:57Z,3880000,False,27.0,40.0,1,right,MISS T. Harris turnaround Shot,[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
397,PT08M06.00S,2025-03-12T00:33:20.2Z,3,REGULAR,rebound,defensive,[],203114,,,1610612764,76,55,2025-03-12T00:43:57Z,3890000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,396.0,3.0,2.0,1.0,,,,,,,,,,,,,,
398,PT07M58.00S,2025-03-12T00:33:28.2Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612764,76,55,2025-03-12T00:33:37Z,3900000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Middleton 2 FT),"[202699, 203114]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,1.0,0.0,Middleton,203114.0,,,,,,
400,PT07M58.00S,2025-03-12T00:33:52.9Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,76,56,2025-03-12T00:33:52Z,3920000,False,,,0,,K. Middleton Free Throw 1 of 2 (3 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
401,PT07M58.00S,2025-03-12T00:34:06.9Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,76,57,2025-03-12T00:34:06Z,3930000,False,,,0,,K. Middleton Free Throw 2 of 2 (4 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
402,PT07M40.00S,2025-03-12T00:34:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,81.52102496714849,41.91176470588235,1610612765,78,57,2025-03-12T00:45:00Z,3940000,False,-40.0,121.0,1,right,C. Cunningham 12' step back Jump Shot (18 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,12.78,Made,,,,,18.0,,,,,,,,,,,,,
403,PT07M25.00S,2025-03-12T00:34:43.9Z,3,REGULAR,2pt,Jump Shot,[],1642273,16.606438896189218,71.07843137254902,1610612764,78,57,2025-03-12T00:45:43Z,3950000,False,-105.0,104.0,1,left,MISS K. George 14' fadeaway Shot,[1642273],1610612764.0,WAS,fadeaway,,,George,K. George,,,,,Mid-Range,8-16 Left,14.78,Missed,,,,,,,,,,,,,,,,,,
404,PT07M23.00S,2025-03-12T00:34:45.9Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,78,57,2025-03-12T00:45:43Z,3960000,False,,,0,,J. Duren REBOUND (Off:4 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,403.0,11.0,7.0,4.0,,,,,,,,,,,,,,
405,PT07M16.00S,2025-03-12T00:34:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,92.42772667542707,43.627450980392155,1610612765,78,57,2025-03-12T00:48:05Z,3970000,False,-32.0,19.0,1,right,MISS J. Duren driving floating Shot,[1631105],1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
406,PT07M15.00S,2025-03-12T00:34:53.7Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,78,57,2025-03-12T00:48:29Z,3980000,False,,,0,,A. Thompson REBOUND (Off:4 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,405.0,5.0,1.0,4.0,,,,,,,,,,,,,,
407,PT07M14.00S,2025-03-12T00:34:57.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,94.40999984741211,50.0,1610612765,80,57,2025-03-12T00:48:43Z,3990000,False,0.0,0.0,1,right,A. Thompson tip Layup (6 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
408,PT07M08.00S,2025-03-12T00:34:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,5.699737187910642,43.13725490196079,1610612764,80,57,2025-03-12T00:50:35Z,4000000,False,34.0,1.0,1,left,MISS J. Champagnie Layup,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
409,PT07M07.00S,2025-03-12T00:35:00.6Z,3,REGULAR,rebound,defensive,[],203501,,,1610612765,80,57,2025-03-12T00:50:35Z,4010000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,408.0,2.0,2.0,0.0,,,,,,,,,,,,,,
410,PT06M52.00S,2025-03-12T00:35:15.8Z,3,REGULAR,3pt,Jump Shot,[],203501,78.36727989487517,6.617647058823522,1610612765,80,57,2025-03-12T00:51:33Z,4020000,False,-217.0,151.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
411,PT06M50.00S,2025-03-12T00:35:17.8Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,80,57,2025-03-12T00:51:33Z,4030000,False,,,0,,A. Sarr REBOUND (Off:2 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,410.0,7.0,5.0,2.0,,,,,,,,,,,,,,
412,PT06M44.00S,2025-03-12T00:35:21.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,33.295006570302235,55.3921568627451,1610612764,80,60,2025-03-12T00:35:28Z,4040000,False,-27.0,260.0,1,left,J. Poole 26' 3PT running pullup (15 PTS) (A. Sarr 2 AST),"[1629673, 1642259]",1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,15.0,,,,,,,,A. Sarr,1642259.0,2.0,,,
413,PT06M21.00S,2025-03-12T00:35:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,95.53219448094612,51.807598039215684,1610612765,80,60,2025-03-12T00:54:30Z,4050000,False,9.0,-11.0,1,right,MISS A. Thompson Layup,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
