actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
472,PT03M39.00S,2024-12-17T01:44:10.9Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,85,68,2024-12-17T01:44:17Z,4690000,False,,,0,,T. Herro lost ball TURNOVER (3 TO),"[1629639, 1631204]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,3.0,Sasser,1631204.0,,,,,,,,,,,,,,,,,
473,PT03M39.00S,2024-12-17T01:44:10.9Z,3,REGULAR,steal,,[],1631204,,,1610612765,85,68,2024-12-17T01:44:13Z,4700000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
475,PT03M37.00S,2024-12-17T01:44:25.4Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,85,68,2024-12-17T01:44:50Z,4720000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M37.00S,2024-12-17T01:44:25.4Z,3,REGULAR,substitution,out,[],1628389,,,1610612765,85,68,2024-12-17T01:44:50Z,4730000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M37.00S,2024-12-17T01:44:25.4Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,85,68,2024-12-17T01:44:50Z,4740000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M37.00S,2024-12-17T01:44:25.4Z,3,REGULAR,substitution,in,[],201567,,,1610612765,85,68,2024-12-17T01:44:50Z,4750000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M33.00S,2024-12-17T01:44:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630194,92.69053876478318,45.34313725490197,1610612765,87,68,2024-12-17T01:45:00Z,4760000,False,-23.0,16.0,1,right,P. Reed cutting Layup (6 PTS) (M. Beasley 3 AST),"[1630194, 1627736]",1610612765.0,DET,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,2.84,Made,,,,,,,6.0,M. Beasley,1627736.0,3.0,,,,,
481,PT03M16.00S,2024-12-17T01:45:12.4Z,3,REGULAR,3pt,Jump Shot,[],1626179,30.535479632063073,29.166666666666657,1610612748,87,71,2024-12-17T01:45:19Z,4780000,False,104.0,235.0,1,left,T. Rozier 25' 3PT step back (5 PTS),[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,25.66,Made,,,,,,,5.0,,,,,,,,
482,PT02M56.00S,2024-12-17T01:45:32.1Z,3,REGULAR,3pt,Jump Shot,[],1631204,72.7168199737188,80.3921568627451,1610612765,90,71,2024-12-17T01:47:35Z,4790000,False,152.0,204.0,1,right,M. Sasser 25' 3PT  (6 PTS) (M. Beasley 4 AST),"[1631204, 1627736]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,25.44,Made,,,,,,,6.0,M. Beasley,1627736.0,4.0,,,,,
484,PT02M49.00S,2024-12-17T01:45:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,10.249671484888296,53.31648284313725,1610612748,90,73,2024-12-17T01:48:07Z,4810000,False,-17.0,44.0,1,left,J. Butler driving Layup (25 PTS) (J. Jaquez Jr. 2 AST),"[202710, 1631170]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Made,,,,,,,25.0,J. Jaquez Jr.,1631170.0,2.0,,,,,
485,PT02M49.00S,2024-12-17T01:45:59.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630194,,,1610612748,90,73,2024-12-17T01:48:22Z,4820000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Butler 1 FT),"[1630194, 202710]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,200832.0,1.0,0.0,Butler,202710.0,,,,,,,,,
487,PT02M49.00S,2024-12-17T01:46:14.2Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,90,74,2024-12-17T01:46:14Z,4840000,False,,,0,,J. Butler Free Throw 1 of 1 (26 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,,,,,,,26.0,,,,,,,,
489,PT02M31.00S,2024-12-17T01:46:32.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,88.35413929040736,95.83333333333333,1610612765,93,74,2024-12-17T01:48:59Z,4850000,False,229.0,57.0,1,right,M. Beasley 3PT  (22 PTS) (S. Fontecchio 2 AST),"[1627736, 1631323]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,23.62,Made,,,,,,,22.0,S. Fontecchio,1631323.0,2.0,,,,,
491,PT02M16.00S,2024-12-17T01:46:51.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612748,93,74,2024-12-17T01:47:00Z,4870000,False,,,0,,M. Sasser shooting personal FOUL (2 PF) (Jaquez Jr. 2 FT),"[1631204, 1631170]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
493,PT02M16.00S,2024-12-17T01:47:15.7Z,3,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,93,75,2024-12-17T01:50:05Z,4890000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (8 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
498,PT02M16.00S,2024-12-17T01:47:15.7Z,3,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,93,76,2024-12-17T01:50:05Z,4895000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (9 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
494,PT02M16.00S,2024-12-17T01:47:16.8Z,3,REGULAR,substitution,out,[],1630194,,,1610612765,93,76,2024-12-17T01:50:05Z,4900000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M16.00S,2024-12-17T01:47:16.8Z,3,REGULAR,substitution,out,[],1629639,,,1610612765,93,76,2024-12-17T01:50:05Z,4910000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M16.00S,2024-12-17T01:47:16.8Z,3,REGULAR,substitution,in,[],1641709,,,1610612765,93,76,2024-12-17T01:50:05Z,4920000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M16.00S,2024-12-17T01:47:16.8Z,3,REGULAR,substitution,in,[],1629130,,,1610612765,93,76,2024-12-17T01:50:05Z,4930000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M05.00S,2024-12-17T01:47:50.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,66.5407358738502,33.82352941176471,1610612765,93,76,2024-12-17T01:49:51Z,4935000,False,-81.0,262.0,1,right,MISS M. Beasley 27' pullup bank 3PT,[1627736],1610612765.0,DET,pullup bank,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,27.42,Missed,,,,,,,,,,,,,,,
500,PT02M03.00S,2024-12-17T01:47:52.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,93,76,2024-12-17T01:49:51Z,4937500,False,,,0,,J. Butler REBOUND (Off:3 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,499.0,,,,,,,,,,9.0,6.0,3.0,,
501,PT01M58.00S,2024-12-17T01:47:56.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,3.5972404730617598,2.4509803921568647,1610612748,93,79,2024-12-17T01:50:53Z,4970000,False,238.0,-19.0,1,left,D. Robinson 3PT running (6 PTS) (J. Butler 6 AST),"[1629130, 202710]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,23.84,Made,,,,,,,6.0,J. Butler,202710.0,6.0,,,,,
503,PT01M38.00S,2024-12-17T01:48:18.2Z,3,REGULAR,turnover,lost ball,[],1631204,,,1610612765,93,79,2024-12-17T01:51:17Z,4990000,False,,,0,,M. Sasser lost ball TURNOVER (1 TO),"[1631204, 202710]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Center,1.0,Butler,202710.0,,,,,,,,,,,,,,,,,
504,PT01M38.00S,2024-12-17T01:48:18.2Z,3,REGULAR,steal,,[],202710,,,1610612748,93,79,2024-12-17T01:48:20Z,5000000,False,,,0,,J. Butler STEAL (4 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
505,PT01M31.00S,2024-12-17T01:48:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201567,8.984888304862025,56.86274509803921,1610612748,93,79,2024-12-17T01:48:33Z,5010000,False,-34.0,32.0,1,left,MISS K. Love running Layup,[201567],1610612748.0,MIA,running,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,,
507,PT01M30.00S,2024-12-17T01:48:23.7Z,3,REGULAR,rebound,defensive,[],1641842,,,1610612765,93,79,2024-12-17T01:59:29Z,5030000,False,,,0,,R. Holland II REBOUND (Off:0 Def:4),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,505.0,,,,,,,,,,4.0,4.0,0.0,,
508,PT01M25.00S,2024-12-17T01:48:29.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,84.01773981603154,4.656862745098039,1610612765,93,79,2024-12-17T01:52:20Z,5040000,False,-227.0,98.0,1,right,MISS S. Fontecchio 24' running 3PT,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,24.69,Missed,,,,,,,,,,,,,,,
509,PT01M23.00S,2024-12-17T01:48:31.8Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,93,79,2024-12-17T01:52:20Z,5050000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,508.0,,,,,,,,,,5.0,5.0,0.0,,
510,PT01M19.00S,2024-12-17T01:48:37.0Z,3,REGULAR,turnover,out-of-bounds,[],201567,,,1610612748,93,79,2024-12-17T01:48:51Z,5060000,False,,,0,,K. Love bad pass out-of-bounds TURNOVER (2 TO),[201567],1610612748.0,MIA,bad pass,,,Love,K. Love,,,,,Mid-Range,16-24 Right,2.0,,,,,,200832.0,,,,,,,,,,,,,
512,PT01M19.00S,2024-12-17T01:48:58.7Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612765,93,79,2024-12-17T01:49:13Z,5080000,False,,,0,,TEAM foul technical,[],1610612748.0,MIA,delay,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,,,,,,
513,PT01M19.00S,2024-12-17T01:49:14.7Z,3,REGULAR,freethrow,1 of 1,[],1627736,,,1610612765,94,79,2024-12-17T01:49:14Z,5090000,False,,,0,,M. Beasley technical Free Throw 1 of 1 (23 PTS),[1627736],1610612765.0,DET,technical,,,Beasley,M. Beasley,,,,,,,,,,,Made,,,,,,,23.0,,,,,,,,
514,PT00M59.80S,2024-12-17T01:49:51.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,90.71944809461235,95.34313725490196,1610612765,94,79,2024-12-17T01:49:56Z,5100000,False,227.0,35.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,22.93,Missed,,,,,,,,,,,,,,,
515,PT00M57.90S,2024-12-17T01:49:53.8Z,3,REGULAR,rebound,offensive,[],1631323,,,1610612765,94,79,2024-12-17T01:49:56Z,5110000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,514.0,,,,,,,,,,1.0,0.0,1.0,,
516,PT00M57.10S,2024-12-17T01:49:55.6Z,3,REGULAR,foul,personal,['2freethrow'],201567,,,1610612765,94,79,2024-12-17T01:50:09Z,5120000,False,,,0,,K. Love shooting personal FOUL (2 PF) (Fontecchio 2 FT),"[201567, 1631323]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,2.0,0.0,Fontecchio,1631323.0,,,,,,,,,
518,PT00M57.10S,2024-12-17T01:50:35.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631323,,,1610612765,95,79,2024-12-17T01:50:35Z,5140000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (6 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
519,PT00M57.10S,2024-12-17T01:50:53.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631323,,,1610612765,96,79,2024-12-17T01:50:53Z,5150000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (7 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
520,PT00M50.70S,2024-12-17T01:51:00.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631170,8.327858081471746,44.11764705882353,1610612748,96,81,2024-12-17T01:51:06Z,5160000,False,29.0,26.0,1,left,J. Jaquez Jr. driving DUNK (11 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,3.91,Made,,,,,,,11.0,,,,,,,,
521,PT00M31.90S,2024-12-17T01:51:22.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631170,,,1610612765,96,81,2024-12-17T01:51:34Z,5170000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (2 PF) (Holland II 2 FT),"[1631170, 1641842]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1630886.0,2.0,0.0,Holland II,1641842.0,,,,,,,,,
523,PT00M31.90S,2024-12-17T01:51:56.7Z,3,REGULAR,freethrow,1 of 2,[],1641842,,,1610612765,96,81,2024-12-17T01:51:56Z,5190000,False,,,0,,MISS R. Holland II Free Throw 1 of 2,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
524,PT00M31.90S,2024-12-17T01:51:56.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,96,81,2024-12-17T01:51:56Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,,
525,PT00M31.90S,2024-12-17T01:52:17.2Z,3,REGULAR,freethrow,2 of 2,[],1641842,,,1610612765,97,81,2024-12-17T01:52:17Z,5210000,False,,,0,,R. Holland II Free Throw 2 of 2 (8 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
526,PT00M21.70S,2024-12-17T01:52:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,10.036136662286467,52.205882352941174,1610612748,97,81,2024-12-17T01:56:17Z,5220000,False,-11.0,42.0,1,left,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,4.32,Missed,,,,,,,,,,,,,,,
527,PT00M19.40S,2024-12-17T01:52:31.7Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,97,81,2024-12-17T01:56:17Z,5230000,False,,,0,,A. Thompson REBOUND (Off:0 Def:6),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,526.0,,,,,,,,,,6.0,6.0,0.0,,
528,PT00M15.00S,2024-12-17T01:52:35.1Z,3,REGULAR,turnover,bad pass,[],1641709,,,1610612765,97,81,2024-12-17T01:52:39Z,5240000,False,,,0,,A. Thompson bad pass TURNOVER (3 TO),"[1641709, 1626179]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,3.0,Rozier,1626179.0,,,,,,,,,,,,,,,,,
529,PT00M15.00S,2024-12-17T01:52:35.1Z,3,REGULAR,steal,,[],1626179,,,1610612748,97,81,2024-12-17T01:52:37Z,5250000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
530,PT00M02.00S,2024-12-17T01:52:49.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,20.811432325886997,91.66666666666667,1610612748,97,81,2024-12-17T01:58:07Z,5260000,False,-208.0,143.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,25.27,Missed,,,,,,,,,,,,,,,
531,PT00M01.00S,2024-12-17T01:52:50.1Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,97,81,2024-12-17T01:58:07Z,5270000,False,,,0,,A. Thompson REBOUND (Off:0 Def:7),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,530.0,,,,,,,,,,7.0,7.0,0.0,,
532,PT00M00.00S,2024-12-17T01:52:54.3Z,3,REGULAR,period,end,[],0,,,1610612765,97,81,2024-12-17T01:52:54Z,5280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612765,97,81,2024-12-17T01:55:39Z,5290000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,97,81,2024-12-17T01:55:39Z,5300000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,out,['startperiod'],1641709,,,1610612765,97,81,2024-12-17T01:55:39Z,5310000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,out,['startperiod'],202710,,,1610612765,97,81,2024-12-17T01:55:39Z,5320000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612765,97,81,2024-12-17T01:55:39Z,5330000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,97,81,2024-12-17T01:55:39Z,5340000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,97,81,2024-12-17T01:55:39Z,5350000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612765,97,81,2024-12-17T01:55:39Z,5360000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,in,['startperiod'],1630696,,,1610612765,97,81,2024-12-17T01:55:39Z,5370000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2024-12-17T01:53:42.0Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612765,97,81,2024-12-17T01:55:39Z,5380000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2024-12-17T01:55:38.4Z,4,REGULAR,period,start,[],0,,,1610612748,97,81,2024-12-17T01:55:40Z,5390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M40.00S,2024-12-17T01:55:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,10.430354796320628,43.38235294117647,1610612748,97,83,2024-12-17T01:56:09Z,5400000,False,33.0,46.0,1,left,J. Jaquez Jr. driving Layup (13 PTS) (D. Robinson 1 AST),"[1631170, 1629130]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.63,Made,,,,,,,13.0,D. Robinson,1629130.0,1.0,,,,,
546,PT11M20.00S,2024-12-17T01:56:17.2Z,4,REGULAR,turnover,bad pass,[],1631105,,,1610612765,97,83,2024-12-17T01:56:24Z,5420000,False,,,0,,J. Duren bad pass TURNOVER (5 TO),"[1631105, 1630696]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,5.0,Smith,1630696.0,,,,,,,,,,,,,,,,,
547,PT11M20.00S,2024-12-17T01:56:17.2Z,4,REGULAR,steal,,[],1630696,,,1610612748,97,83,2024-12-17T01:56:19Z,5430000,False,,,0,,D. Smith STEAL (3 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
548,PT11M15.00S,2024-12-17T01:56:22.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,7.145203679369246,46.07843137254902,1610612748,97,85,2024-12-17T01:59:06Z,5440000,False,20.0,15.0,1,left,T. Rozier running Layup (7 PTS) (J. Jaquez Jr. 3 AST),"[1626179, 1631170]",1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,,,7.0,J. Jaquez Jr.,1631170.0,3.0,,,,,
550,PT10M52.00S,2024-12-17T01:56:45.6Z,4,REGULAR,3pt,Jump Shot,[],1630595,66.67214191852825,62.5,1610612765,97,85,2024-12-17T02:00:17Z,5460000,False,62.0,261.0,1,right,MISS C. Cunningham 26' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,26.82,Missed,,,,,,,,,,,,,,,
551,PT10M51.00S,2024-12-17T01:56:46.6Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612748,97,85,2024-12-17T02:00:17Z,5470000,False,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,550.0,,,,,,,,,,2.0,1.0,1.0,,
552,PT10M41.00S,2024-12-17T01:56:55.7Z,4,REGULAR,3pt,Jump Shot,[],1631170,6.356767411300922,96.07843137254902,1610612748,97,85,2024-12-17T02:00:46Z,5480000,False,-230.0,7.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
553,PT10M38.00S,2024-12-17T01:56:58.7Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,97,85,2024-12-17T02:00:46Z,5490000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,,,,552.0,,,,,,,,,,2.0,1.0,1.0,,
554,PT10M31.00S,2024-12-17T01:57:09.4Z,4,REGULAR,foul,personal,[],1631170,,,1610612765,97,85,2024-12-17T01:57:25Z,5500000,False,,,0,,J. Jaquez Jr. personal FOUL (3 PF),"[1631170, 1631105]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,3.0,0.0,Duren,1631105.0,,,,,,,,,
556,PT10M31.00S,2024-12-17T01:57:17.2Z,4,REGULAR,substitution,out,[],1641842,,,1610612765,97,85,2024-12-17T01:57:20Z,5520000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M31.00S,2024-12-17T01:57:17.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612765,97,85,2024-12-17T01:57:20Z,5530000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
