actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
434,PT05M26.00S,2025-02-02T21:40:07.7Z,3,REGULAR,steal,,[],1627736,,,1610612765,82,74,2025-02-02T21:40:09Z,4260000,False,,,0,,M. Beasley STEAL (3 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT05M16.00S,2025-02-02T21:40:17.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627736,86.5473061760841,50.49019607843137,1610612765,84,74,2025-02-02T21:40:23Z,4270000,False,2.0,74.0,1,right,M. Beasley 7' driving floating Jump Shot (10 PTS),[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,10.0,,,,,,,,,,,,,,
437,PT05M15.00S,2025-02-02T21:40:26.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,84,74,2025-02-02T21:40:26Z,4290000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M03.00S,2025-02-02T21:42:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.302890932982917,52.94117647058824,1610612741,84,76,2025-02-02T21:42:15Z,4300000,False,-15.0,63.0,1,left,N. Vučević 6' floating Jump Shot (14 PTS) (J. Giddey 2 AST),"[202696, 1630581]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,14.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,
440,PT04M41.00S,2025-02-02T21:42:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.19776609724047,52.20588235294118,1610612765,84,76,2025-02-02T21:42:34Z,4320000,False,11.0,21.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
441,PT04M40.00S,2025-02-02T21:42:32.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,84,76,2025-02-02T21:42:34Z,4330000,False,,,0,,J. Giddey REBOUND (Off:1 Def:9),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,440.0,,,,,10.0,9.0,1.0,,,,,,,,
442,PT04M17.00S,2025-02-02T21:42:56.3Z,3,REGULAR,3pt,Jump Shot,[],1630581,33.327858081471746,60.5392156862745,1610612741,84,76,2025-02-02T21:44:49Z,4340000,False,-53.0,261.0,1,left,MISS J. Giddey 26' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
443,PT04M15.00S,2025-02-02T21:42:58.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,84,76,2025-02-02T21:42:58Z,4350000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,442.0,,,,,6.0,6.0,0.0,,,,,,,,
444,PT04M04.00S,2025-02-02T21:43:08.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.77463863337714,51.470588235294116,1610612765,86,76,2025-02-02T21:43:13Z,4360000,False,7.0,6.0,1,right,J. Duren alley-oop DUNK (15 PTS) (C. Cunningham 10 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.95,Made,,,,15.0,C. Cunningham,1630595.0,10.0,,,,,,,,,,,
446,PT03M51.00S,2025-02-02T21:43:21.4Z,3,REGULAR,3pt,Jump Shot,[],202696,30.831143232588698,72.79411764705883,1610612741,86,79,2025-02-02T21:43:26Z,4380000,False,-114.0,237.0,1,left,N. Vučević 26' 3PT  (17 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,26.33,Made,,,,17.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,
448,PT03M33.00S,2025-02-02T21:43:39.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,71.17279894875165,25.98039215686275,1610612765,86,79,2025-02-02T21:46:02Z,4400000,False,-120.0,218.0,1,right,MISS C. Cunningham 24' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
449,PT03M30.00S,2025-02-02T21:43:42.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,86,79,2025-02-02T21:43:43Z,4410000,False,,,0,,N. Vučević REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,448.0,,,,,7.0,7.0,0.0,,,,,,,,
450,PT03M24.00S,2025-02-02T21:43:48.5Z,3,REGULAR,3pt,Jump Shot,[],1641824,7.178055190538765,95.83333333333334,1610612741,86,82,2025-02-02T21:43:52Z,4420000,False,-229.0,15.0,1,left,M. Buzelis 3PT  (10 PTS) (N. Vučević 7 AST),"[1641824, 202696]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,22.97,Made,,,,10.0,N. Vučević,202696.0,7.0,,,,,,,,,,,
452,PT03M04.00S,2025-02-02T21:44:08.9Z,3,REGULAR,3pt,Jump Shot,[],1630595,72.7496714848883,76.9607843137255,1610612765,89,82,2025-02-02T21:47:07Z,4440000,False,135.0,204.0,1,right,C. Cunningham 24' 3PT pullup (18 PTS) (M. Beasley 3 AST),"[1630595, 1627736]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,24.43,Made,,,,18.0,M. Beasley,1627736.0,3.0,,,,,,,,,,,
455,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,out,[],1631105,,,1610612741,89,82,2025-02-02T21:44:41Z,4470000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,out,[],203501,,,1610612741,89,82,2025-02-02T21:44:41Z,4480000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,out,[],202699,,,1610612741,89,82,2025-02-02T21:44:41Z,4490000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,89,82,2025-02-02T21:44:41Z,4500000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,89,82,2025-02-02T21:44:41Z,4510000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,in,[],1641842,,,1610612741,89,82,2025-02-02T21:44:41Z,4520000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,in,[],1630191,,,1610612741,89,82,2025-02-02T21:44:41Z,4530000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,in,[],1631323,,,1610612741,89,82,2025-02-02T21:44:41Z,4540000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,89,82,2025-02-02T21:44:41Z,4550000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M52.00S,2025-02-02T21:44:28.2Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,89,82,2025-02-02T21:44:41Z,4560000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M46.00S,2025-02-02T21:44:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,7.5722733245729295,51.71568627450981,1610612741,89,82,2025-02-02T21:44:59Z,4570000,False,-9.0,19.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 1631323]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.06,Missed,Fontecchio,1631323.0,,,,,,,,,,,,,,,,
466,PT02M46.00S,2025-02-02T21:44:53.7Z,3,REGULAR,block,,[],1631323,,,1610612741,89,82,2025-02-02T21:44:56Z,4580000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
467,PT02M43.00S,2025-02-02T21:44:56.7Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,89,82,2025-02-02T21:44:59Z,4590000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,465.0,,,,,2.0,1.0,1.0,,,,,,,,
468,PT02M42.00S,2025-02-02T21:44:57.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630172,7.835085413929041,51.225490196078425,1610612741,89,82,2025-02-02T21:45:01Z,4600000,False,-6.0,21.0,1,left,MISS P. Williams Layup,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
469,PT02M42.00S,2025-02-02T21:44:57.7Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,89,82,2025-02-02T21:45:01Z,4610000,False,,,0,,P. Williams REBOUND (Off:2 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,468.0,,,,,3.0,1.0,2.0,,,,,,,,
470,PT02M38.00S,2025-02-02T21:45:01.4Z,3,REGULAR,turnover,bad pass,[],1630172,,,1610612741,89,82,2025-02-02T21:45:05Z,4620000,False,,,0,,P. Williams bad pass TURNOVER (4 TO),"[1630172, 1641842]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,4.0,Holland II,1641842.0,,,,,
471,PT02M38.00S,2025-02-02T21:45:01.4Z,3,REGULAR,steal,,[],1641842,,,1610612765,89,82,2025-02-02T21:45:02Z,4630000,False,,,0,,R. Holland II STEAL (3 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2025-02-02T21:45:07.2Z,3,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,89,82,2025-02-02T21:45:15Z,4640000,False,,,0,,C. White shooting personal FOUL (3 PF) (Holland II 2 FT),"[1629632, 1641842]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Holland II,1641842.0
474,PT02M36.00S,2025-02-02T21:45:40.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641842,,,1610612765,90,82,2025-02-02T21:45:40Z,4660000,False,,,0,,R. Holland II Free Throw 1 of 2 (7 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
475,PT02M36.00S,2025-02-02T21:45:53.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,90,82,2025-02-02T21:45:53Z,4670000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M36.00S,2025-02-02T21:47:38.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641842,,,1610612765,91,82,2025-02-02T21:47:38Z,4680000,False,,,0,,R. Holland II Free Throw 2 of 2 (8 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
477,PT02M22.00S,2025-02-02T21:47:53.9Z,3,REGULAR,3pt,Jump Shot,[],1641824,7.046649145860711,3.1862745098039214,1610612741,91,82,2025-02-02T21:47:58Z,4690000,False,234.0,14.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
478,PT02M20.00S,2025-02-02T21:47:55.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,91,82,2025-02-02T21:47:58Z,4700000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,,477.0,,,,,2.0,2.0,0.0,,,,,,,,
479,PT02M00.00S,2025-02-02T21:48:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.77463863337714,51.470588235294116,1610612765,93,82,2025-02-02T21:49:49Z,4710000,False,7.0,6.0,1,right,I. Stewart cutting Layup (4 PTS) (C. Cunningham 11 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.95,Made,,,,4.0,C. Cunningham,1630595.0,11.0,,,,,,,,,,,
481,PT01M56.00S,2025-02-02T21:48:26.0Z,3,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612741,93,82,2025-02-02T21:48:31Z,4730000,False,,,0,,M. Beasley shooting personal FOUL (3 PF) (White 2 FT),"[1627736, 1629632]",1610612765.0,DET,shooting,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,3.0,0.0,White,1629632.0
483,PT01M56.00S,2025-02-02T21:48:51.4Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,93,83,2025-02-02T21:48:51Z,4750000,False,,,0,,C. White Free Throw 1 of 2 (6 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
484,PT01M56.00S,2025-02-02T21:48:52.2Z,3,REGULAR,substitution,out,[],202696,,,1610612741,93,83,2025-02-02T21:49:02Z,4760000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M56.00S,2025-02-02T21:48:52.2Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,93,83,2025-02-02T21:49:02Z,4770000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M56.00S,2025-02-02T21:49:08.5Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,93,84,2025-02-02T21:49:08Z,4780000,False,,,0,,C. White Free Throw 2 of 2 (7 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
487,PT01M35.00S,2025-02-02T21:49:31.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,90.75229960578186,46.81372549019608,1610612765,93,84,2025-02-02T21:49:36Z,4790000,False,-16.0,34.0,1,right,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
488,PT01M33.00S,2025-02-02T21:49:32.6Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,93,84,2025-02-02T21:49:32Z,4800000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,487.0,,,,,2.0,1.0,1.0,,,,,,,,
489,PT01M33.00S,2025-02-02T21:49:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,93.77463863337714,49.50980392156863,1610612765,95,84,2025-02-02T21:50:58Z,4810000,False,-2.0,6.0,1,right,C. Cunningham tip Layup (20 PTS),[1630595],1610612765.0,DET,tip,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.65,Made,,,,20.0,,,,,,,,,,,,,,
490,PT01M23.00S,2025-02-02T21:49:43.4Z,3,REGULAR,3pt,Jump Shot,[],1628975,32.933639947437584,33.82352941176471,1610612741,95,84,2025-02-02T21:49:49Z,4820000,False,81.0,257.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
491,PT01M20.00S,2025-02-02T21:49:47.0Z,3,REGULAR,rebound,offensive,[],1641824,,,1610612741,95,84,2025-02-02T21:49:47Z,4830000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,490.0,,,,,1.0,0.0,1.0,,,,,,,,
492,PT01M07.00S,2025-02-02T21:49:59.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641824,15.062417871222076,41.66666666666667,1610612741,95,84,2025-02-02T21:53:07Z,4840000,False,42.0,89.0,1,left,MISS M. Buzelis 9' turnaround fadeaway Shot,[1641824],1610612741.0,CHI,turnaround fadeaway,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,9.84,Missed,,,,,,,,,,,,,,,,,,
493,PT01M05.00S,2025-02-02T21:50:01.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,95,84,2025-02-02T21:50:17Z,4850000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,492.0,,,,,3.0,3.0,0.0,,,,,,,,
494,PT00M45.70S,2025-02-02T21:50:21.8Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,95,84,2025-02-02T21:50:26Z,4860000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1628975]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Carter,1628975.0,,,,,
495,PT00M45.70S,2025-02-02T21:50:21.8Z,3,REGULAR,steal,,[],1628975,,,1610612741,95,84,2025-02-02T21:50:23Z,4870000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT00M41.00S,2025-02-02T21:50:30.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,9.017739816031538,51.9607843137255,1610612741,95,84,2025-02-02T21:54:08Z,4880000,False,-10.0,32.0,1,left,MISS C. White running Layup - blocked,"[1629632, 1630595]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,3.38,Missed,Cunningham,1630595.0,,,,,,,,,,,,,,,,
497,PT00M41.00S,2025-02-02T21:50:30.3Z,3,REGULAR,block,,[],1630595,,,1610612741,95,84,2025-02-02T21:50:33Z,4890000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
498,PT00M41.00S,2025-02-02T21:50:30.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,95,84,2025-02-02T21:50:36Z,4900000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,496.0,,,,,,,,,,,,,,,
500,PT00M35.50S,2025-02-02T21:50:49.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630172,14.14257555847569,51.71568627450981,1610612741,95,84,2025-02-02T21:50:54Z,4920000,False,-9.0,80.0,1,left,MISS P. Williams 8' fadeaway Shot,[1630172],1610612741.0,CHI,fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
501,PT00M33.20S,2025-02-02T21:50:52.2Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612765,95,84,2025-02-02T21:50:54Z,4930000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,500.0,,,,,2.0,1.0,1.0,,,,,,,,
502,PT00M11.40S,2025-02-02T21:51:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,80.1084099868594,51.9607843137255,1610612765,95,84,2025-02-02T21:51:17Z,4940000,False,10.0,134.0,1,right,MISS C. Cunningham 13' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,13.49,Missed,,,,,,,,,,,,,,,,,,
503,PT00M09.80S,2025-02-02T21:51:15.6Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612741,95,84,2025-02-02T21:51:17Z,4950000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,502.0,,,,,3.0,3.0,0.0,,,,,,,,
504,PT00M05.70S,2025-02-02T21:51:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628975,7.5722733245729295,51.71568627450981,1610612741,95,86,2025-02-02T21:51:26Z,4960000,False,-9.0,19.0,1,left,J. Carter running Layup (5 PTS),[1628975],1610612741.0,CHI,running,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,2.06,Made,,,,5.0,,,,,,,,,,,,,,
505,PT00M00.30S,2025-02-02T21:51:28.1Z,3,REGULAR,3pt,Jump Shot,[],1631323,92.06636005256242,2.450980392156863,1610612765,95,86,2025-02-02T21:51:43Z,4970000,False,-238.0,22.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.87,Missed,,,,,,,,,,,,,,,,,,
506,PT00M00.10S,2025-02-02T21:51:28.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,95,86,2025-02-02T21:51:43Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,505.0,,,,,,,,,,,,,,,
507,PT00M00.00S,2025-02-02T21:51:33.3Z,3,REGULAR,period,end,[],0,,,1610612765,95,86,2025-02-02T21:51:33Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-02-02T21:53:30.2Z,4,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,95,86,2025-02-02T21:54:08Z,5000000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-02-02T21:53:30.2Z,4,REGULAR,substitution,out,['startperiod'],1641763,,,1610612765,95,86,2025-02-02T21:54:08Z,5010000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-02-02T21:53:30.2Z,4,REGULAR,substitution,in,['startperiod'],1631204,,,1610612765,95,86,2025-02-02T21:54:08Z,5020000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-02-02T21:53:30.2Z,4,REGULAR,substitution,in,['startperiod'],1628366,,,1610612765,95,86,2025-02-02T21:54:08Z,5030000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-02-02T21:54:05.6Z,4,REGULAR,period,start,[],0,,,1610612741,95,86,2025-02-02T21:54:08Z,5040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M49.00S,2025-02-02T21:54:16.2Z,4,REGULAR,3pt,Jump Shot,[],1628366,33.590670170827856,55.63725490196079,1610612741,95,86,2025-02-02T21:54:20Z,5050000,False,-28.0,263.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
514,PT11M46.00S,2025-02-02T21:54:19.2Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,95,86,2025-02-02T21:54:20Z,5060000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,513.0,,,,,4.0,4.0,0.0,,,,,,,,
515,PT11M29.00S,2025-02-02T21:54:38.3Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612765,95,86,2025-02-02T21:54:47Z,5070000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Fontecchio 2 FT),"[1628975, 1631323]",1610612741.0,CHI,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Fontecchio,1631323.0
