actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
505,PT09M49.00S,2024-11-12T02:50:44.5Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,90,86,2024-11-12T02:50:44Z,4990000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,504.0,4.0,1.0,3.0,,,,,,,,,,,,,,
506,PT09M45.00S,2024-11-12T02:50:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,7.178055190538765,52.94117647058824,1610612740,90,86,2024-11-12T02:50:56Z,5000000,False,-15.0,15.0,1,left,MISS B. Boston Jr. driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
507,PT09M45.00S,2024-11-12T02:50:48.8Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612740,90,86,2024-11-12T02:50:56Z,5010000,False,,,0,,T. Jemison III REBOUND (Off:3 Def:0),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,506.0,3.0,0.0,3.0,,,,,,,,,,,,,,
508,PT09M39.00S,2024-11-12T02:50:54.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641998,5.590000152587891,50.0,1610612740,92,86,2024-11-12T02:50:54Z,5020000,False,0.0,0.0,1,left,T. Jemison III putback DUNK (2 PTS),[1641998],1610612740.0,NOP,putback,,,Jemison III,T. Jemison III,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,2.0,,,,,,,
509,PT09M33.00S,2024-11-12T02:51:01.1Z,4,REGULAR,3pt,Jump Shot,[],203471,66.83639947437582,52.69607843137255,1610612751,92,89,2024-11-12T02:52:42Z,5030000,False,13.0,259.0,1,right,D. Schröder 25' 3PT pullup (13 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,,,,,,,13.0,,,,,,,
510,PT09M06.00S,2024-11-12T02:51:27.2Z,4,REGULAR,2pt,Jump Shot,[],1630527,25.443495400788436,50.98039215686274,1610612740,92,89,2024-11-12T02:51:35Z,5040000,False,-5.0,187.0,1,left,MISS B. Boston Jr. 18' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Center,18.68,Missed,,,,,,,,,,,,,,,,,,
511,PT09M03.00S,2024-11-12T02:51:30.2Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612751,92,89,2024-11-12T02:51:35Z,5050000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,510.0,4.0,3.0,1.0,,,,,,,,,,,,,,
512,PT08M50.00S,2024-11-12T02:51:43.9Z,4,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612751,92,89,2024-11-12T02:52:00Z,5060000,False,,,0,,T. Jemison III shooting personal FOUL (1 PF) (Schröder 2 FT),"[1641998, 203471]",1610612740.0,NOP,shooting,,,Jemison III,T. Jemison III,,,,,Mid-Range,8-16 Right,,,,,,,,,,1151.0,,,,,,,1.0,0.0,Schröder,203471.0
514,PT08M50.00S,2024-11-12T02:52:21.0Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612751,92,89,2024-11-12T02:52:21Z,5080000,False,,,0,,MISS D. Schröder Free Throw 1 of 2,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT08M50.00S,2024-11-12T02:52:21.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,92,89,2024-11-12T02:52:21Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,
516,PT08M50.00S,2024-11-12T02:52:22.2Z,4,REGULAR,substitution,out,[],1630553,,,1610612751,92,89,2024-11-12T02:52:27Z,5100000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M50.00S,2024-11-12T02:52:22.2Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,92,89,2024-11-12T02:52:27Z,5110000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M50.00S,2024-11-12T02:52:45.8Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612751,92,90,2024-11-12T02:52:45Z,5120000,False,,,0,,D. Schröder Free Throw 2 of 2 (14 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
519,PT08M35.00S,2024-11-12T02:53:03.4Z,4,REGULAR,3pt,Jump Shot,[],1630631,33.459264126149804,54.65686274509803,1610612740,92,90,2024-11-12T02:53:08Z,5130000,False,-23.0,262.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
520,PT08M35.00S,2024-11-12T02:53:03.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,92,90,2024-11-12T02:53:08Z,5140000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,519.0,,,,,,,,,,,,,,,,,
522,PT08M19.00S,2024-11-12T02:53:32.6Z,4,REGULAR,3pt,Jump Shot,[],1630592,91.93495400788436,96.56862745098039,1610612751,92,90,2024-11-12T02:53:39Z,5160000,False,233.0,23.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
523,PT08M13.00S,2024-11-12T02:53:38.6Z,4,REGULAR,rebound,offensive,[],1641730,,,1610612751,92,90,2024-11-12T02:53:39Z,5170000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,522.0,4.0,3.0,1.0,,,,,,,,,,,,,,
524,PT08M13.00S,2024-11-12T02:53:38.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641730,94.40999984741211,50.0,1610612751,92,90,2024-11-12T02:53:43Z,5180000,False,0.0,0.0,1,right,MISS N. Clowney tip Layup,[1641730],1610612751.0,BKN,tip,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
525,PT08M13.00S,2024-11-12T02:53:38.4Z,4,REGULAR,rebound,offensive,[],1641730,,,1610612751,92,90,2024-11-12T03:19:06Z,5190000,False,,,0,,N. Clowney REBOUND (Off:2 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,524.0,5.0,3.0,2.0,,,,,,,,,,,,,,
526,PT08M09.00S,2024-11-12T02:53:42.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203471,70.64717477003943,23.52941176470588,1610612751,92,90,2024-11-12T02:53:49Z,5200000,False,-132.0,223.0,1,right,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
527,PT08M03.00S,2024-11-12T02:53:48.1Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,92,90,2024-11-12T02:53:48Z,5210000,False,,,0,,N. Claxton REBOUND (Off:4 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,526.0,7.0,3.0,4.0,,,,,,,,,,,,,,
528,PT08M01.00S,2024-11-12T02:53:50.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,66.96780551905388,39.21568627450981,1610612751,92,90,2024-11-12T02:53:56Z,5220000,False,-54.0,258.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
529,PT07M58.00S,2024-11-12T02:53:53.2Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612740,92,90,2024-11-12T02:55:49Z,5230000,False,,,0,,T. Jemison III REBOUND (Off:3 Def:1),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Center,,,528.0,4.0,1.0,3.0,,,,,,,,,,,,,,
530,PT07M57.00S,2024-11-12T02:53:55.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.703679369250986,52.20588235294118,1610612740,94,90,2024-11-12T03:04:51Z,5240000,False,-11.0,20.0,1,left,J. Robinson-Earl reverse Layup (13 PTS) (B. Boston Jr. 9 AST),"[1630526, 1630527]",1610612740.0,NOP,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,,,13.0,B. Boston Jr.,1630527.0,9.0,,,,
532,PT07M44.00S,2024-11-12T02:54:07.6Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612751,94,90,2024-11-12T02:54:17Z,5260000,False,,,0,,D. Schröder bad pass TURNOVER (2 TO),"[203471, 1630526]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Robinson-Earl,1630526.0,,,,,,,,,,,
533,PT07M44.00S,2024-11-12T02:54:07.6Z,4,REGULAR,steal,,[],1630526,,,1610612740,94,90,2024-11-12T02:54:10Z,5270000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT07M34.00S,2024-11-12T02:54:17.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629750,7.5722733245729295,52.20588235294118,1610612740,96,90,2024-11-12T02:54:27Z,5280000,False,-11.0,19.0,1,left,J. Green cutting DUNK (8 PTS) (T. Jemison III 1 AST),"[1629750, 1641998]",1610612740.0,NOP,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,8.0,T. Jemison III,1641998.0,1.0,,,,
536,PT07M34.00S,2024-11-12T02:54:27.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,96,90,2024-11-12T02:54:27Z,5300000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,out,[],1629750,,,1610612751,96,90,2024-11-12T02:57:04Z,5310000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,out,[],1630631,,,1610612751,96,90,2024-11-12T02:57:04Z,5320000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,96,90,2024-11-12T02:57:04Z,5330000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,out,[],203471,,,1610612751,96,90,2024-11-12T02:57:04Z,5340000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,96,90,2024-11-12T02:57:04Z,5350000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,in,[],1627742,,,1610612751,96,90,2024-11-12T02:57:04Z,5360000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,in,[],1641810,,,1610612751,96,90,2024-11-12T02:57:04Z,5370000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,in,[],1627732,,,1610612751,96,90,2024-11-12T02:57:04Z,5380000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,96,90,2024-11-12T02:57:04Z,5390000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M34.00S,2024-11-12T02:56:47.5Z,4,REGULAR,substitution,in,[],1630533,,,1610612751,96,90,2024-11-12T02:57:04Z,5400000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M13.00S,2024-11-12T02:57:35.7Z,4,REGULAR,3pt,Jump Shot,[],1630533,74.45795006570303,82.1078431372549,1610612751,96,90,2024-11-12T02:57:43Z,5410000,False,161.0,188.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
548,PT07M07.00S,2024-11-12T02:57:41.7Z,4,REGULAR,rebound,offensive,[],1641730,,,1610612751,96,90,2024-11-12T02:57:43Z,5420000,False,,,0,,N. Clowney REBOUND (Off:3 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,547.0,6.0,3.0,3.0,,,,,,,,,,,,,,
549,PT07M07.00S,2024-11-12T02:57:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641730,94.40999984741211,50.0,1610612751,96,90,2024-11-12T02:57:41Z,5430000,False,0.0,0.0,1,right,MISS N. Clowney tip Layup,[1641730],1610612751.0,BKN,tip,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
550,PT07M06.00S,2024-11-12T02:57:42.4Z,4,REGULAR,rebound,offensive,[],1641730,,,1610612751,96,90,2024-11-12T02:57:42Z,5440000,False,,,0,,N. Clowney REBOUND (Off:4 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,,,549.0,7.0,3.0,4.0,,,,,,,,,,,,,,
551,PT06M58.00S,2024-11-12T02:57:50.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630592,91.5407358738502,52.94117647058824,1610612751,96,90,2024-11-12T02:57:56Z,5450000,False,15.0,27.0,1,right,MISS J. Wilson driving Layup,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
552,PT06M55.00S,2024-11-12T02:57:53.3Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612751,96,90,2024-11-12T02:57:53Z,5460000,False,,,0,,Z. Williams REBOUND (Off:2 Def:5),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,551.0,7.0,5.0,2.0,,,,,,,,,,,,,,
553,PT06M55.00S,2024-11-12T02:57:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,94.40999984741211,50.0,1610612751,96,92,2024-11-12T02:57:53Z,5470000,False,0.0,0.0,1,right,Z. Williams tip Layup (12 PTS),[1630533],1610612751.0,BKN,tip,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,12.0,,,,,,,
554,PT06M43.00S,2024-11-12T02:58:07.7Z,4,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,96,92,2024-11-12T02:58:14Z,5480000,False,,,0,,B. Ingram lost ball out-of-bounds TURNOVER (4 TO),[1627742],1610612740.0,NOP,lost ball,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,4.0,,,1151.0,,,,,,,,,,
555,PT06M43.00S,2024-11-12T02:58:10.9Z,4,REGULAR,substitution,out,[],1641998,,,1610612751,96,92,2024-11-12T02:58:14Z,5490000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M43.00S,2024-11-12T02:58:10.9Z,4,REGULAR,substitution,in,[],1642274,,,1610612751,96,92,2024-11-12T02:58:14Z,5500000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M25.00S,2024-11-12T02:58:39.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,71.30420499342969,21.568627450980394,1610612751,96,95,2024-11-12T02:58:46Z,5510000,False,-142.0,217.0,1,right,C. Thomas 25' 3PT step back (10 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.96,Made,,,,,,,,,,,10.0,,,,,,,
558,PT06M07.00S,2024-11-12T02:58:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,8.229303547963205,56.127450980392155,1610612740,96,95,2024-11-12T03:05:48Z,5520000,False,-31.0,25.0,1,left,MISS B. Boston Jr. driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
559,PT06M04.00S,2024-11-12T02:59:01.2Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,96,95,2024-11-12T02:59:04Z,5530000,False,,,0,,B. Simmons REBOUND (Off:1 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,558.0,5.0,4.0,1.0,,,,,,,,,,,,,,
560,PT06M03.00S,2024-11-12T02:59:02.8Z,4,REGULAR,turnover,lost ball,[],1627732,,,1610612751,96,95,2024-11-12T02:59:09Z,5540000,False,,,0,,B. Simmons lost ball TURNOVER (3 TO),"[1627732, 1641810]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Reeves,1641810.0,,,,,,,,,,,
561,PT06M03.00S,2024-11-12T02:59:02.8Z,4,REGULAR,steal,,[],1641810,,,1610612740,96,95,2024-11-12T02:59:04Z,5550000,False,,,0,,A. Reeves STEAL (2 STL),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
562,PT05M59.00S,2024-11-12T02:59:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630526,8.623521681997373,46.81372549019608,1610612740,98,95,2024-11-12T02:59:15Z,5560000,False,16.0,29.0,1,left,J. Robinson-Earl running Layup (15 PTS) (B. Boston Jr. 10 AST),"[1630526, 1630527]",1610612740.0,NOP,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,,,,15.0,B. Boston Jr.,1630527.0,10.0,,,,
564,PT05M43.00S,2024-11-12T02:59:23.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,82.60512483574244,50.98039215686274,1610612751,98,95,2024-11-12T02:59:29Z,5580000,False,5.0,111.0,1,right,MISS N. Clowney 11' pullup Shot,[1641730],1610612751.0,BKN,pullup,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,,,,,
565,PT05M40.00S,2024-11-12T02:59:25.4Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,98,95,2024-11-12T02:59:25Z,5590000,False,,,0,,Y. Missi REBOUND (Off:3 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,564.0,11.0,8.0,3.0,,,,,,,,,,,,,,
566,PT05M23.00S,2024-11-12T02:59:42.4Z,4,REGULAR,2pt,Jump Shot,[],1630526,5.995400788436268,71.32352941176471,1610612740,98,95,2024-11-12T02:59:50Z,5600000,False,-107.0,4.0,1,left,MISS J. Robinson-Earl 10' pullup Shot,[1630526],1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,10.67,Missed,,,,,,,,,,,,,,,,,,
567,PT05M21.00S,2024-11-12T02:59:44.4Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,98,95,2024-11-12T02:59:50Z,5610000,False,,,0,,Z. Williams REBOUND (Off:2 Def:6),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,566.0,8.0,6.0,2.0,,,,,,,,,,,,,,
568,PT05M11.00S,2024-11-12T02:59:54.8Z,4,REGULAR,3pt,Jump Shot,[],1641730,77.7431011826544,90.68627450980392,1610612751,98,98,2024-11-12T02:59:59Z,5620000,False,203.0,157.0,1,right,N. Clowney 25' 3PT  (15 PTS) (J. Wilson 2 AST),"[1641730, 1630592]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,,,15.0,J. Wilson,1630592.0,2.0,,,,
570,PT05M09.00S,2024-11-12T03:00:06.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,98,98,2024-11-12T03:00:06Z,5640000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M09.00S,2024-11-12T03:00:09.4Z,4,REGULAR,substitution,out,[],1641810,,,1610612740,98,98,2024-11-12T03:02:43Z,5650000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M09.00S,2024-11-12T03:00:09.4Z,4,REGULAR,substitution,out,[],1630526,,,1610612740,98,98,2024-11-12T03:02:43Z,5660000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M09.00S,2024-11-12T03:00:09.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,98,98,2024-11-12T03:02:43Z,5670000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M09.00S,2024-11-12T03:00:09.4Z,4,REGULAR,substitution,in,[],1629750,,,1610612740,98,98,2024-11-12T03:02:43Z,5680000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M53.00S,2024-11-12T03:03:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612740,98,98,2024-11-12T03:08:02Z,5690000,False,,,0,,Z. Williams shooting personal FOUL (3 PF) (Ingram 2 FT),"[1630533, 1627742]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,,,,,,3.0,0.0,Ingram,1627742.0
579,PT04M53.00S,2024-11-12T03:07:29.9Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,99,98,2024-11-12T03:07:29Z,5730000,False,,,0,,B. Ingram Free Throw 1 of 2 (23 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,,23.0,,,,,,,
580,PT04M53.00S,2024-11-12T03:07:43.7Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,100,98,2024-11-12T03:07:43Z,5740000,False,,,0,,B. Ingram Free Throw 2 of 2 (24 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,,24.0,,,,,,,
581,PT04M38.00S,2024-11-12T03:08:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,69.85873850197109,27.696078431372552,1610612751,100,101,2024-11-12T03:08:07Z,5750000,False,-112.0,231.0,1,right,C. Thomas 25' 3PT  (13 PTS) (N. Clowney 1 AST),"[1630560, 1641730]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.63,Made,,,,,,,,,,,13.0,N. Clowney,1641730.0,1.0,,,,
583,PT04M07.00S,2024-11-12T03:08:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630527,34.247700394218136,59.068627450980394,1610612740,103,101,2024-11-12T03:26:52Z,5770000,False,-45.0,269.0,1,left,B. Boston Jr. 27' 3PT step back (5 PTS) (B. Ingram 9 AST),"[1630527, 1627742]",1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,27.32,Made,,,,,,,,,,,5.0,B. Ingram,1627742.0,9.0,,,,
585,PT03M45.00S,2024-11-12T03:08:55.9Z,4,REGULAR,foul,personal,[],1629750,,,1610612751,103,101,2024-11-12T03:09:06Z,5790000,False,,,0,,J. Green personal FOUL (2 PF),"[1629750, 1630560]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627962.0,,,,,,,2.0,0.0,Thomas,1630560.0
587,PT03M45.00S,2024-11-12T03:09:06.0Z,4,REGULAR,substitution,out,[],1627732,,,1610612751,103,101,2024-11-12T03:09:12Z,5810000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
