actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
435,PT03M33.00S,2024-11-02T01:40:03.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,78,78,2024-11-02T01:40:03Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,434.0,,,,,,,,,,,,,
436,PT03M33.00S,2024-11-02T01:40:21.0Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,79,78,2024-11-02T01:40:21Z,4330000,False,,,0,,Z. Williamson Free Throw 2 of 2 (18 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
437,PT03M24.00S,2024-11-02T01:40:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.1268068331143235,54.90196078431373,1610612754,79,78,2024-11-02T01:41:19Z,4340000,False,-25.0,5.0,1,left,MISS T. McConnell driving reverse Layup - blocked,"[204456, 1629750]",1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,Green,1629750.0
438,PT03M24.00S,2024-11-02T01:40:35.3Z,3,REGULAR,block,,[],1629750,,,1610612754,79,78,2024-11-02T01:40:38Z,4350000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT03M22.00S,2024-11-02T01:40:37.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,79,78,2024-11-02T01:41:19Z,4360000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,437.0,,,,,,4.0,4.0,0.0,,,,,
440,PT03M12.00S,2024-11-02T01:40:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.85479632063075,52.94117647058824,1610612740,79,78,2024-11-02T01:42:18Z,4370000,False,15.0,15.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
441,PT03M11.00S,2024-11-02T01:40:46.6Z,3,REGULAR,rebound,offensive,[],1627742,,,1610612740,79,78,2024-11-02T01:42:18Z,4380000,False,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,440.0,,,,,,4.0,3.0,1.0,,,,,
442,PT03M11.00S,2024-11-02T01:40:50.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627742,94.40999984741211,50.0,1610612740,79,78,2024-11-02T01:42:26Z,4390000,False,0.0,0.0,1,right,MISS B. Ingram tip Layup,[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
443,PT03M10.00S,2024-11-02T01:40:51.7Z,3,REGULAR,rebound,offensive,[],1627742,,,1610612740,79,78,2024-11-02T01:42:26Z,4400000,False,,,0,,B. Ingram REBOUND (Off:2 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,442.0,,,,,,5.0,3.0,2.0,,,,,
444,PT03M10.00S,2024-11-02T01:40:52.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627742,94.40999984741211,50.0,1610612740,81,78,2024-11-02T01:42:31Z,4410000,False,0.0,0.0,1,right,B. Ingram tip Layup (21 PTS),[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.0,Made,21.0,,,,,,,,,,,,,,,,,
445,PT02M54.00S,2024-11-02T01:41:03.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.61957950065703,63.725490196078425,1610612754,81,78,2024-11-02T01:43:00Z,4420000,False,-69.0,245.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
446,PT02M52.00S,2024-11-02T01:41:05.0Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,81,78,2024-11-02T01:43:00Z,4430000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,445.0,,,,,,2.0,2.0,0.0,,,,,
447,PT02M41.00S,2024-11-02T01:41:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,92.85479632063075,46.07843137254902,1610612740,83,78,2024-11-02T01:41:31Z,4440000,False,-20.0,15.0,1,right,J. Hawkins driving Layup (10 PTS) (Z. Williamson 7 AST),"[1641722, 1629627]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,2.45,Made,10.0,Z. Williamson,1629627.0,7.0,,,,,,,,,,,,,,
449,PT02M41.00S,2024-11-02T01:41:25.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,83,78,2024-11-02T01:41:25Z,4460000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M41.00S,2024-11-02T01:42:23.4Z,3,REGULAR,substitution,out,[],1627742,,,1610612754,83,78,2024-11-02T01:42:38Z,4470000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M41.00S,2024-11-02T01:42:23.4Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,83,78,2024-11-02T01:42:38Z,4480000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M41.00S,2024-11-02T01:42:23.4Z,3,REGULAR,substitution,in,[],1630527,,,1610612754,83,78,2024-11-02T01:42:38Z,4490000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M41.00S,2024-11-02T01:42:23.4Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,83,78,2024-11-02T01:42:38Z,4500000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M27.00S,2024-11-02T01:43:08.7Z,3,REGULAR,violation,kicked ball,[],1628464,,,1610612754,83,78,2024-11-02T01:43:17Z,4510000,False,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,200833.0,,,,,,,,,,,,
455,PT02M21.00S,2024-11-02T01:43:25.8Z,3,REGULAR,3pt,Jump Shot,[],1630167,21.369908015768726,91.17647058823529,1610612754,83,81,2024-11-02T01:43:30Z,4520000,False,-206.0,148.0,1,left,O. Toppin 25' 3PT  (5 PTS) (M. Turner 2 AST),"[1630167, 1626167]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,25.38,Made,5.0,M. Turner,1626167.0,2.0,,,,,,,,,,,,,,
457,PT02M04.00S,2024-11-02T01:43:42.4Z,3,REGULAR,3pt,Jump Shot,[],1630527,70.51576872536137,23.284313725490197,1610612740,86,81,2024-11-02T01:43:46Z,4540000,False,-134.0,225.0,1,right,B. Boston Jr. 26' 3PT  (11 PTS) (Z. Williamson 8 AST),"[1630527, 1629627]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,26.14,Made,11.0,Z. Williamson,1629627.0,8.0,,,,,,,,,,,,,,
459,PT01M51.00S,2024-11-02T01:43:55.4Z,3,REGULAR,3pt,Jump Shot,[],1641767,5.995400788436268,95.83333333333334,1610612754,86,84,2024-11-02T01:43:59Z,4560000,False,-229.0,4.0,1,left,B. Sheppard 3PT  (17 PTS) (T. McConnell 4 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,22.92,Made,17.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,,,
461,PT01M36.00S,2024-11-02T01:44:10.9Z,3,REGULAR,2pt,Jump Shot,[],1630527,78.66294349540078,52.20588235294118,1610612740,86,84,2024-11-02T01:44:18Z,4580000,False,11.0,148.0,1,right,MISS B. Boston Jr. 14' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Center,14.85,Missed,,,,,,,,,,,,,,,,,,
462,PT01M34.00S,2024-11-02T01:44:12.9Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,86,84,2024-11-02T01:45:48Z,4590000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,,,,461.0,,,,,,2.0,2.0,0.0,,,,,
463,PT01M29.00S,2024-11-02T01:44:17.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,6.652431011826544,2.941176470588235,1610612754,86,87,2024-11-02T01:44:23Z,4600000,False,235.0,10.0,1,left,B. Sheppard 3PT running (20 PTS) (T. McConnell 5 AST),"[1641767, 204456]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,23.55,Made,20.0,T. McConnell,204456.0,5.0,,,,,,,,,,,,,,
465,PT01M11.00S,2024-11-02T01:44:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,93.11760840998686,52.69607843137255,1610612740,88,87,2024-11-02T01:44:45Z,4620000,False,13.0,12.0,1,right,J. Hawkins driving Layup (12 PTS),[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,1.82,Made,12.0,,,,,,,,,,,,,,,,,
466,PT01M11.00S,2024-11-02T01:44:43.2Z,3,REGULAR,foul,personal,['1freethrow'],1641767,,,1610612740,88,87,2024-11-02T01:44:55Z,4630000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Hawkins 1 FT),"[1641767, 1641722]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,1.0,0.0,Hawkins,1641722.0,,,,,,,,
468,PT01M11.00S,2024-11-02T01:45:00.5Z,3,REGULAR,freethrow,1 of 1,[],1641722,,,1610612740,89,87,2024-11-02T01:45:00Z,4650000,False,,,0,,J. Hawkins Free Throw 1 of 1 (13 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
469,PT00M53.20S,2024-11-02T01:45:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.863994743758213,52.69607843137255,1610612754,89,87,2024-11-02T01:45:25Z,4660000,False,-13.0,3.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
470,PT00M51.00S,2024-11-02T01:45:23.7Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612740,89,87,2024-11-02T01:45:23Z,4670000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,469.0,,,,,,2.0,2.0,0.0,,,,,
471,PT00M46.80S,2024-11-02T01:45:28.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,83.13074901445466,3.1862745098039214,1610612740,92,87,2024-11-02T01:45:33Z,4680000,False,-234.0,106.0,1,right,J. Hawkins 25' 3PT running (16 PTS) (B. Boston Jr. 2 AST),"[1641722, 1630527]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.7,Made,16.0,B. Boston Jr.,1630527.0,2.0,,,,,,,,,,,,,,
473,PT00M41.20S,2024-11-02T01:45:40.3Z,3,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,92,87,2024-11-02T01:45:47Z,4700000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,200833.0,,,,,,,,2.0,,,,
474,PT00M32.80S,2024-11-02T01:45:57.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,68.01905387647832,69.85294117647058,1610612740,95,87,2024-11-02T01:46:02Z,4710000,False,99.0,248.0,1,right,B. Boston Jr. 26' 3PT  (14 PTS) (Z. Williamson 9 AST),"[1630527, 1629627]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,26.72,Made,14.0,Z. Williamson,1629627.0,9.0,,,,,,,,,,,,,,
476,PT00M15.60S,2024-11-02T01:46:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,5.732588699080158,34.068627450980394,1610612754,95,89,2024-11-02T01:46:46Z,4730000,False,80.0,1.0,1,left,T. McConnell 7' driving floating Jump Shot (10 PTS),[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,10.0,,,,,,,,,,,,,,,,,
477,PT00M02.70S,2024-11-02T01:46:39.0Z,3,REGULAR,2pt,Jump Shot,[],1628464,94.03745072273325,67.64705882352942,1610612740,95,89,2024-11-02T01:49:56Z,4740000,False,88.0,4.0,1,right,MISS D. Theis 8' driving floating Shot,[1628464],1610612740.0,NOP,driving floating,,,Theis,D. Theis,,,,,Mid-Range,8-16 Right,8.83,Missed,,,,,,,,,,,,,,,,,,
478,PT00M01.70S,2024-11-02T01:46:40.0Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,95,89,2024-11-02T01:49:56Z,4750000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,477.0,,,,,,4.0,3.0,1.0,,,,,
479,PT00M00.40S,2024-11-02T01:46:42.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629627,92.59198423127464,43.872549019607845,1610612740,95,89,2024-11-02T01:50:26Z,4760000,False,-31.0,17.0,1,right,MISS Z. Williamson fadeaway Shot,[1629627],1610612740.0,NOP,fadeaway,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
480,PT00M00.10S,2024-11-02T01:46:43.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,95,89,2024-11-02T01:50:26Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,479.0,,,,,,,,,,,,,
481,PT00M00.00S,2024-11-02T01:46:49.9Z,3,REGULAR,period,end,[],0,,,1610612740,95,89,2024-11-02T01:46:49Z,4780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-11-02T01:49:02.0Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612740,95,89,2024-11-02T01:49:18Z,4790000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-11-02T01:49:02.0Z,4,REGULAR,substitution,out,['startperiod'],1628464,,,1610612740,95,89,2024-11-02T01:49:18Z,4800000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-11-02T01:49:02.0Z,4,REGULAR,substitution,out,['startperiod'],1626167,,,1610612740,95,89,2024-11-02T01:49:18Z,4810000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-11-02T01:49:02.0Z,4,REGULAR,substitution,in,['startperiod'],1630526,,,1610612740,95,89,2024-11-02T01:49:18Z,4820000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-11-02T01:49:02.0Z,4,REGULAR,substitution,in,['startperiod'],1631288,,,1610612740,95,89,2024-11-02T01:49:18Z,4830000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-11-02T01:49:02.0Z,4,REGULAR,substitution,in,['startperiod'],1630543,,,1610612740,95,89,2024-11-02T01:49:18Z,4840000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-11-02T01:49:27.6Z,4,REGULAR,period,start,[],0,,,1610612754,95,89,2024-11-02T01:49:27Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M47.00S,2024-11-02T01:49:39.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,5.732588699080158,49.754901960784316,1610612754,95,91,2024-11-02T01:49:45Z,4860000,False,1.0,1.0,1,left,I. Jackson cutting DUNK (4 PTS) (T. McConnell 6 AST),"[1630543, 204456]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.18,Made,4.0,T. McConnell,204456.0,6.0,,,,,,,,,,,,,,
491,PT11M33.00S,2024-11-02T01:49:53.0Z,4,REGULAR,3pt,Jump Shot,[],1630527,87.72996057818659,95.83333333333334,1610612740,95,91,2024-11-02T01:49:57Z,4880000,False,229.0,63.0,1,right,MISS B. Boston Jr. 3PT,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
492,PT11M30.00S,2024-11-02T01:49:56.0Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,95,91,2024-11-02T01:49:57Z,4890000,False,,,0,,I. Jackson REBOUND (Off:0 Def:7),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,491.0,,,,,,7.0,7.0,0.0,,,,,
493,PT11M28.00S,2024-11-02T01:49:59.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,5.863994743758213,48.529411764705884,1610612754,95,93,2024-11-02T01:50:06Z,4900000,False,7.0,3.0,1,left,O. Toppin running DUNK (7 PTS) (T. McConnell 7 AST),"[1630167, 204456]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.78,Made,7.0,T. McConnell,204456.0,7.0,,,,,,,,,,,,,,
495,PT11M12.00S,2024-11-02T01:50:15.5Z,4,REGULAR,2pt,Jump Shot,[],1641722,87.72996057818659,31.61764705882353,1610612740,97,93,2024-11-02T01:50:19Z,4920000,False,-92.0,63.0,1,right,J. Hawkins 11' pullup Jump Shot (18 PTS),[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Left,11.13,Made,18.0,,,,,,,,,,,,,,,,,
496,PT10M50.00S,2024-11-02T01:50:37.4Z,4,REGULAR,3pt,Jump Shot,[],1630167,3.3672798948751645,94.85294117647058,1610612754,97,93,2024-11-02T01:50:41Z,4930000,False,-224.0,-21.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.53,Missed,,,,,,,,,,,,,,,,,,
497,PT10M48.00S,2024-11-02T01:50:39.4Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,97,93,2024-11-02T01:51:44Z,4940000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:3),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,,,,,496.0,,,,,,3.0,3.0,0.0,,,,,
498,PT10M43.00S,2024-11-02T01:50:43.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,79.188567674113,91.42156862745098,1610612740,97,93,2024-11-02T01:50:51Z,4950000,False,207.0,143.0,1,right,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
499,PT10M42.00S,2024-11-02T01:50:44.6Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,97,93,2024-11-02T01:57:49Z,4960000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,498.0,,,,,,2.0,0.0,2.0,,,,,
500,PT10M42.00S,2024-11-02T01:50:49.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,94.40999984741211,50.0,1610612740,97,93,2024-11-02T01:57:56Z,4970000,False,0.0,0.0,1,right,MISS J. Robinson-Earl tip Layup,[1630526],1610612740.0,NOP,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
501,PT10M39.00S,2024-11-02T01:50:52.7Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,97,93,2024-11-02T01:57:56Z,4980000,False,,,0,,I. Jackson REBOUND (Off:0 Def:8),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,500.0,,,,,,8.0,8.0,0.0,,,,,
502,PT10M25.00S,2024-11-02T01:51:01.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,10.068988173455978,60.78431372549019,1610612754,97,95,2024-11-02T01:53:30Z,4990000,False,-54.0,42.0,1,left,B. Mathurin 6' driving floating bank Jump Shot (8 PTS),[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.84,Made,8.0,,,,,,,,,,,,,,,,,
503,PT10M13.00S,2024-11-02T01:51:12.9Z,4,REGULAR,3pt,Jump Shot,[],1629627,73.40670170827858,81.12745098039215,1610612740,100,95,2024-11-02T01:54:30Z,5000000,False,156.0,197.0,1,right,Z. Williamson 25' 3PT pullup (21 PTS),[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,25.14,Made,21.0,,,,,,,,,,,,,,,,,
504,PT10M07.00S,2024-11-02T01:51:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.732588699080158,53.92156862745098,1610612754,100,97,2024-11-02T01:55:00Z,5010000,False,-20.0,1.0,1,left,B. Mathurin cutting Layup (10 PTS) (T. McConnell 8 AST),"[1631097, 204456]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.96,Made,10.0,T. McConnell,204456.0,8.0,,,,,,,,,,,,,,
506,PT10M07.00S,2024-11-02T01:51:28.3Z,4,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612754,100,97,2024-11-02T01:51:38Z,5030000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Mathurin 1 FT),"[1629627, 1631097]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,
508,PT10M07.00S,2024-11-02T01:51:51.0Z,4,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,100,98,2024-11-02T01:51:51Z,5050000,False,,,0,,B. Mathurin Free Throw 1 of 1 (11 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
509,PT09M48.00S,2024-11-02T01:52:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.59198423127464,43.872549019607845,1610612740,100,98,2024-11-02T01:55:54Z,5060000,False,-31.0,17.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
510,PT09M47.00S,2024-11-02T01:52:19.3Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,100,98,2024-11-02T01:55:54Z,5070000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,509.0,,,,,,3.0,0.0,3.0,,,,,
511,PT09M47.00S,2024-11-02T01:52:21.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,94.40999984741211,50.0,1610612740,100,98,2024-11-02T01:56:00Z,5080000,False,0.0,0.0,1,right,MISS J. Robinson-Earl tip Layup,[1630526],1610612740.0,NOP,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
512,PT09M45.00S,2024-11-02T01:52:23.5Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,100,98,2024-11-02T01:56:00Z,5090000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,511.0,,,,,,3.0,2.0,1.0,,,,,
513,PT09M43.00S,2024-11-02T01:52:30.2Z,4,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612754,100,98,2024-11-02T01:52:49Z,5100000,False,,,0,,B. Boston Jr. shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1630527, 1631097]",1610612740.0,NOP,shooting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,
515,PT09M43.00S,2024-11-02T01:52:52.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,100,99,2024-11-02T01:52:52Z,5120000,False,,,0,,B. Mathurin Free Throw 1 of 2 (12 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
