actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
423,PT03M11.00S,2025-03-14T01:44:16.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630526,5.075558475689881,49.50980392156863,1610612740,55,85,2025-03-14T01:44:21Z,4210000,False,2.0,-5.0,1,left,J. Robinson-Earl cutting DUNK (8 PTS) (C. McCollum 2 AST),"[1630526, 203468]",1610612740.0,NOP,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,8.0,,,,,,C. McCollum,203468.0,2.0,,,
425,PT02M55.00S,2025-03-14T01:44:38.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612753,55,85,2025-03-14T01:44:47Z,4230000,False,,,0,,J. Robinson-Earl personal FOUL (1 PF) (Isaac 2 FT),"[1630526, 1628371]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Isaac,1628371.0,,,,,,
427,PT02M55.00S,2025-03-14T01:45:05.0Z,3,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,55,85,2025-03-14T01:45:05Z,4250000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
428,PT02M55.00S,2025-03-14T01:45:05.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,55,85,2025-03-14T01:45:05Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,
429,PT02M55.00S,2025-03-14T01:45:23.5Z,3,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,55,86,2025-03-14T01:45:23Z,4270000,False,,,0,,J. Isaac Free Throw 2 of 2 (6 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
431,PT02M40.00S,2025-03-14T01:46:07.6Z,3,REGULAR,foul,personal,['1freethrow'],1631216,,,1610612740,55,86,2025-03-14T01:59:18Z,4290000,False,,,0,,C. Houstan away-from-play personal FOUL (3 PF) (Murphy III 1 FT),"[1631216, 1630530]",1610612753.0,ORL,away-from-play,,,Houstan,C. Houstan,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628485.0,3.0,0.0,Murphy III,1630530.0,,,,,,
433,PT02M40.00S,2025-03-14T01:46:34.8Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,56,86,2025-03-14T01:59:23Z,4310000,False,,,0,,T. Murphy III away-from-play Free Throw 1 of 1 (13 PTS),[1630530],1610612740.0,NOP,away-from-play,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
434,PT02M39.00S,2025-03-14T01:46:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641783,,,1610612740,56,86,2025-03-14T01:46:51Z,4320000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1641783, 1630526]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Robinson-Earl,1630526.0,,,,,,
436,PT02M39.00S,2025-03-14T01:47:06.8Z,3,REGULAR,freethrow,1 of 2,[],1630526,,,1610612740,56,86,2025-03-14T01:47:06Z,4340000,False,,,0,,MISS J. Robinson-Earl Free Throw 1 of 2,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT02M39.00S,2025-03-14T01:47:06.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,56,86,2025-03-14T01:47:06Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,
438,PT02M39.00S,2025-03-14T01:47:23.4Z,3,REGULAR,freethrow,2 of 2,[],1630526,,,1610612740,57,86,2025-03-14T01:47:23Z,4360000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (9 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
439,PT02M30.00S,2025-03-14T01:47:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,92.06636005256242,44.85294117647059,1610612753,57,86,2025-03-14T01:48:43Z,4370000,False,-26.0,22.0,1,right,MISS F. Wagner floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
440,PT02M28.00S,2025-03-14T01:47:41.0Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,57,86,2025-03-14T01:48:43Z,4380000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,439.0,2.0,0.0,2.0,,,,,,,,,,,,
441,PT02M27.00S,2025-03-14T01:47:43.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628371,94.40999984741211,50.0,1610612753,57,88,2025-03-14T01:48:47Z,4390000,False,0.0,0.0,1,right,J. Isaac tip DUNK (8 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,8.0,,,,,,,,,,,
442,PT02M13.00S,2025-03-14T01:47:50.6Z,3,REGULAR,3pt,Jump Shot,[],1641722,16.507884362680684,4.6568627450980395,1610612740,57,88,2025-03-14T01:47:57Z,4400000,False,227.0,103.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
443,PT02M09.00S,2025-03-14T01:47:55.1Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,57,88,2025-03-14T01:47:55Z,4410000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,442.0,5.0,4.0,1.0,,,,,,,,,,,,
444,PT01M58.00S,2025-03-14T01:48:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,4.944152431011826,52.69607843137255,1610612740,59,88,2025-03-14T01:48:14Z,4420000,False,-13.0,-6.0,1,left,T. Murphy III driving finger roll Layup (15 PTS),[1630530],1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,,,15.0,,,,,,,,,,,
445,PT01M48.00S,2025-03-14T01:48:16.0Z,3,REGULAR,3pt,Jump Shot,[],1631216,71.04139290407359,16.911764705882355,1610612753,59,88,2025-03-14T01:49:58Z,4430000,False,-165.0,220.0,1,right,MISS C. Houstan 27' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,,
446,PT01M44.00S,2025-03-14T01:48:20.0Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,59,88,2025-03-14T01:48:21Z,4440000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,445.0,2.0,2.0,0.0,,,,,,,,,,,,
447,PT01M38.00S,2025-03-14T01:48:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,4.944152431011826,46.07843137254902,1610612740,61,88,2025-03-14T01:48:31Z,4450000,False,20.0,-6.0,1,left,T. Murphy III driving Layup (17 PTS) (C. McCollum 3 AST),"[1630530, 203468]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,17.0,,,,,,C. McCollum,203468.0,3.0,,,
449,PT01M18.00S,2025-03-14T01:48:51.8Z,3,REGULAR,foul,offensive,['inpenalty'],1630532,,,1610612753,61,88,2025-03-14T01:51:05Z,4470000,False,,,0,,F. Wagner offensive FOUL (3 PF),"[1630532, 1630530]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202027.0,3.0,0.0,Murphy III,1630530.0,,,,,,
451,PT01M18.00S,2025-03-14T01:48:51.8Z,3,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,61,88,2025-03-14T01:48:58Z,4490000,False,,,0,,F. Wagner offensive foul TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202027.0,,,,,,,,2.0,,
452,PT01M07.00S,2025-03-14T01:49:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,9.543363994743759,50.98039215686274,1610612740,61,88,2025-03-14T01:49:23Z,4500000,False,-5.0,37.0,1,left,MISS T. Murphy III driving Layup - blocked,"[1630530, 1628371]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.75,Missed,Isaac,1628371.0,,,,,,,,,,,,,,,,
453,PT01M07.00S,2025-03-14T01:49:17.3Z,3,REGULAR,block,,[],1628371,,,1610612740,61,88,2025-03-14T01:49:20Z,4510000,False,,,0,,J. Isaac BLOCK (2 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT01M04.00S,2025-03-14T01:49:20.3Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,61,88,2025-03-14T01:49:23Z,4520000,False,,,0,,J. Isaac REBOUND (Off:2 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,452.0,3.0,1.0,2.0,,,,,,,,,,,,
455,PT00M57.60S,2025-03-14T01:49:27.1Z,3,REGULAR,3pt,Jump Shot,[],1641783,77.4802890932983,87.74509803921569,1610612753,61,88,2025-03-14T01:49:32Z,4530000,False,189.0,159.0,1,right,MISS T. da Silva 24' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
456,PT00M54.80S,2025-03-14T01:49:29.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612740,61,88,2025-03-14T01:49:32Z,4540000,False,,,0,,M. Bamba REBOUND (Off:2 Def:3),[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,,455.0,5.0,3.0,2.0,,,,,,,,,,,,
457,PT00M38.30S,2025-03-14T01:49:52.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628371,,,1610612740,61,88,2025-03-14T01:50:01Z,4550000,False,,,0,,J. Isaac personal FOUL (2 PF) (McCollum 2 FT),"[1628371, 203468]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628485.0,2.0,0.0,McCollum,203468.0,,,,,,
459,PT00M38.30S,2025-03-14T01:50:13.7Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,62,88,2025-03-14T01:50:13Z,4570000,False,,,0,,C. McCollum Free Throw 1 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
460,PT00M38.30S,2025-03-14T01:50:28.4Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,63,88,2025-03-14T01:50:28Z,4580000,False,,,0,,C. McCollum Free Throw 2 of 2 (9 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
461,PT00M30.20S,2025-03-14T01:50:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,84.31340341655716,54.41176470588235,1610612753,63,88,2025-03-14T01:52:58Z,4590000,False,22.0,95.0,1,right,MISS F. Wagner 9' turnaround fadeaway Shot,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
462,PT00M27.60S,2025-03-14T01:50:43.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612740,63,88,2025-03-14T01:50:44Z,4600000,False,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,461.0,6.0,4.0,2.0,,,,,,,,,,,,
463,PT00M09.30S,2025-03-14T01:51:03.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628964,14.536793692509855,50.73529411764706,1610612740,65,88,2025-03-14T01:53:21Z,4610000,False,-4.0,84.0,1,left,M. Bamba 8' floating Jump Shot (2 PTS) (C. McCollum 4 AST),"[1628964, 203468]",1610612740.0,NOP,floating,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,,,2.0,,,,,,C. McCollum,203468.0,4.0,,,
465,PT00M00.70S,2025-03-14T01:51:15.1Z,3,REGULAR,2pt,Jump Shot,[],1630532,84.7568988173456,92.62408088235294,1610612753,65,88,2025-03-14T01:54:48Z,4630000,False,213.0,91.0,1,right,MISS F. Wagner 23' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,23.16,Missed,,,,,,,,,,,,,,,,,,
466,PT00M00.70S,2025-03-14T01:51:15.1Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,65,88,2025-03-14T01:51:44Z,4640000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,465.0,3.0,2.0,1.0,,,,,,,,,,,,
467,PT00M00.00S,2025-03-14T01:51:25.7Z,3,REGULAR,period,end,[],0,,,1610612740,65,88,2025-03-14T01:51:25Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,out,['startperiod'],203468,,,1610612740,65,88,2025-03-14T01:53:50Z,4660000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,65,88,2025-03-14T01:53:50Z,4670000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,out,['startperiod'],1631216,,,1610612740,65,88,2025-03-14T01:53:50Z,4680000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,out,['startperiod'],1641710,,,1610612740,65,88,2025-03-14T01:53:50Z,4690000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,out,['startperiod'],1628371,,,1610612740,65,88,2025-03-14T01:53:50Z,4700000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,out,['startperiod'],1641783,,,1610612740,65,88,2025-03-14T01:53:50Z,4710000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,in,['startperiod'],1630631,,,1610612740,65,88,2025-03-14T01:53:50Z,4720000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,65,88,2025-03-14T01:53:50Z,4730000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,in,['startperiod'],202709,,,1610612740,65,88,2025-03-14T01:53:50Z,4740000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,in,['startperiod'],203484,,,1610612740,65,88,2025-03-14T01:53:50Z,4750000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612740,65,88,2025-03-14T01:53:50Z,4760000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-03-14T01:53:22.0Z,4,REGULAR,substitution,in,['startperiod'],1631094,,,1610612740,65,88,2025-03-14T01:53:50Z,4770000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-03-14T01:54:05.7Z,4,REGULAR,period,start,[],0,,,1610612753,65,88,2025-03-14T01:54:05Z,4780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M43.00S,2025-03-14T01:54:21.8Z,4,REGULAR,3pt,Jump Shot,[],203484,76.82325886990802,6.61764705882353,1610612753,65,88,2025-03-14T01:54:29Z,4790000,False,-217.0,165.0,1,right,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
482,PT11M37.00S,2025-03-14T01:54:27.8Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,65,88,2025-03-14T01:54:29Z,4800000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,481.0,1.0,1.0,0.0,,,,,,,,,,,,
483,PT11M29.00S,2025-03-14T01:54:35.6Z,4,REGULAR,3pt,Jump Shot,[],1630631,26.363337713534822,82.59803921568627,1610612740,68,88,2025-03-14T01:54:41Z,4810000,False,-163.0,195.0,1,left,J. Alvarado 25' 3PT  (3 PTS) (J. Robinson-Earl 2 AST),"[1630631, 1630526]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,,,3.0,,,,,,J. Robinson-Earl,1630526.0,2.0,,,
485,PT11M06.00S,2025-03-14T01:54:59.1Z,4,REGULAR,2pt,Jump Shot,[],1631094,93.11760840998686,70.09803921568627,1610612753,68,88,2025-03-14T01:55:02Z,4830000,False,100.0,12.0,1,right,MISS P. Banchero 10' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.12,Missed,,,,,,,,,,,,,,,,,,
486,PT11M04.00S,2025-03-14T01:55:01.1Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,68,88,2025-03-14T01:55:02Z,4840000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,,,485.0,4.0,3.0,1.0,,,,,,,,,,,,
487,PT10M59.00S,2025-03-14T01:55:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630526,5.338370565045992,1.9607843137254901,1610612740,68,88,2025-03-14T01:55:16Z,4850000,False,240.0,-2.0,1,left,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
488,PT10M54.00S,2025-03-14T01:55:11.2Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,68,88,2025-03-14T01:55:16Z,4860000,False,,,0,,P. Banchero REBOUND (Off:1 Def:10),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,487.0,11.0,10.0,1.0,,,,,,,,,,,,
489,PT10M42.00S,2025-03-14T01:55:22.0Z,4,REGULAR,3pt,Jump Shot,[],202709,94.95729303547962,94.85294117647058,1610612753,68,91,2025-03-14T01:55:27Z,4870000,False,224.0,-5.0,1,right,C. Joseph 3PT  (10 PTS) (W. Carter Jr. 2 AST),"[202709, 1628976]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,22.44,Made,,,,,,,10.0,,,,,,W. Carter Jr.,1628976.0,2.0,,,
491,PT10M15.00S,2025-03-14T01:55:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,5.469776609724048,54.166666666666664,1610612740,70,91,2025-03-14T01:55:58Z,4890000,False,-21.0,-1.0,1,left,J. Robinson-Earl cutting Layup (11 PTS) (Z. Williamson 4 AST),"[1630526, 1629627]",1610612740.0,NOP,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,11.0,,,,,,Z. Williamson,1629627.0,4.0,,,
493,PT09M56.00S,2025-03-14T01:56:08.8Z,4,REGULAR,3pt,Jump Shot,[],1628976,95.22010512483574,3.6764705882352944,1610612753,70,91,2025-03-14T01:56:14Z,4910000,False,-232.0,-8.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
494,PT09M53.00S,2025-03-14T01:56:11.8Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,70,91,2025-03-14T01:56:14Z,4920000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,493.0,7.0,4.0,3.0,,,,,,,,,,,,
495,PT09M45.00S,2025-03-14T01:56:19.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,9.411957950065702,52.20588235294118,1610612740,72,91,2025-03-14T01:56:24Z,4930000,False,-11.0,36.0,1,left,Z. Williamson driving floating Jump Shot (16 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,,,16.0,,,,,,,,,,,
496,PT09M25.00S,2025-03-14T01:56:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,83.52496714848883,38.72549019607843,1610612753,72,93,2025-03-14T01:58:07Z,4940000,False,-56.0,102.0,1,right,P. Banchero 11' fadeaway Jump Shot (32 PTS),[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,,,,,,,32.0,,,,,,,,,,,
497,PT09M15.00S,2025-03-14T01:56:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,9.411957950065702,40.931372549019606,1610612740,72,93,2025-03-14T01:56:57Z,4950000,False,45.0,36.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1628976]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
498,PT09M15.00S,2025-03-14T01:56:49.6Z,4,REGULAR,block,,[],1628976,,,1610612740,72,93,2025-03-14T01:56:52Z,4960000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT09M12.00S,2025-03-14T01:56:52.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,72,93,2025-03-14T01:56:57Z,4970000,False,,,0,,F. Wagner REBOUND (Off:0 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,497.0,6.0,6.0,0.0,,,,,,,,,,,,
500,PT09M10.00S,2025-03-14T01:56:54.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630532,88.12417871222075,40.44117647058824,1610612753,72,93,2025-03-14T02:00:14Z,4980000,False,-48.0,59.0,1,right,MISS F. Wagner 7' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
501,PT09M10.00S,2025-03-14T01:56:54.8Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612740,72,93,2025-03-14T02:00:47Z,4990000,False,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,500.0,7.0,5.0,2.0,,,,,,,,,,,,
502,PT09M03.00S,2025-03-14T01:57:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612740,72,93,2025-03-14T01:57:20Z,5000000,False,,,0,,P. Banchero shooting personal FOUL (3 PF) (Hawkins 2 FT),"[1631094, 1641722]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,3.0,0.0,Hawkins,1641722.0,,,,,,
