actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
610,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,out,[],1631288,,,1610612763,94,91,2025-03-10T01:04:39Z,5865000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,out,[],203482,,,1610612763,94,91,2025-03-10T01:04:39Z,5867500,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,out,[],1630590,,,1610612763,94,91,2025-03-10T01:04:39Z,5868750,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,out,[],1631246,,,1610612763,94,91,2025-03-10T01:04:39Z,5869375,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,out,[],1641744,,,1610612763,94,91,2025-03-10T01:04:39Z,5869687,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,in,[],1630530,,,1610612763,94,91,2025-03-10T01:04:39Z,5869843,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,in,[],1642274,,,1610612763,94,91,2025-03-10T01:04:39Z,5869921,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,in,[],1630643,,,1610612763,94,91,2025-03-10T01:04:39Z,5869960,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,94,91,2025-03-10T01:04:39Z,5869980,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M02.00S,2025-03-10T01:04:07.6Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,94,91,2025-03-10T01:04:39Z,5869990,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M43.00S,2025-03-10T01:04:14.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631255,81.15965834428384,4.411764705882353,1610612740,94,91,2025-03-10T01:04:54Z,5870000,False,-228.0,125.0,1,right,MISS K. Matković 25' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
605,PT06M40.00S,2025-03-10T01:04:17.5Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,94,91,2025-03-10T01:04:17Z,5880000,False,,,0,,D. Bane REBOUND (Off:1 Def:7),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,604.0,8.0,7.0,1.0,,,,,,,,,,,,,,
606,PT06M37.00S,2025-03-10T01:04:20.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,8.886333771353483,96.07843137254902,1610612763,94,91,2025-03-10T01:10:14Z,5890000,False,-230.0,31.0,1,left,MISS J. Wells running 3PT,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
607,PT06M34.00S,2025-03-10T01:04:23.7Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,94,91,2025-03-10T01:10:46Z,5900000,False,,,0,,Y. Missi REBOUND (Off:3 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,606.0,8.0,5.0,3.0,,,,,,,,,,,,,,
608,PT06M22.00S,2025-03-10T01:04:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631255,84.83902759526939,53.18627450980392,1610612740,96,91,2025-03-10T01:13:25Z,5910000,False,16.0,90.0,1,right,K. Matković 9' floating Jump Shot (13 PTS) (J. Alvarado 10 AST),"[1631255, 1630631]",1610612740.0,NOP,floating,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,9.14,Made,,,,,,,13.0,,,,,J. Alvarado,1630631.0,10.0,,,,
621,PT06M09.00S,2025-03-10T01:05:07.1Z,4,REGULAR,foul,personal,[],1641810,,,1610612763,96,91,2025-03-10T01:05:20Z,5940000,False,,,0,,A. Reeves personal FOUL (1 PF),"[1641810, 1630643]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1146.0,,,1.0,1.0,Huff,1630643.0,,,,,,,
623,PT05M57.00S,2025-03-10T01:05:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,5.469776609724048,38.23529411764706,1610612763,96,91,2025-03-10T01:14:03Z,5960000,False,59.0,-1.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,,,,,,,
624,PT05M55.00S,2025-03-10T01:05:21.5Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,96,91,2025-03-10T01:05:23Z,5970000,False,,,0,,K. Matković REBOUND (Off:1 Def:10),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,623.0,11.0,10.0,1.0,,,,,,,,,,,,,,
625,PT05M40.00S,2025-03-10T01:05:36.7Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,96,91,2025-03-10T01:05:41Z,5980000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1630643]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,,,Huff,1630643.0
626,PT05M40.00S,2025-03-10T01:05:36.7Z,4,REGULAR,steal,,[],1630643,,,1610612763,96,91,2025-03-10T01:05:39Z,5990000,False,,,0,,J. Huff STEAL (1 STL),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
627,PT05M35.00S,2025-03-10T01:05:46.1Z,4,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612763,96,91,2025-03-10T01:05:59Z,6000000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Morant 2 FT),"[1642274, 1629630]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,2.0,0.0,Morant,1629630.0,,,,,,,
629,PT05M35.00S,2025-03-10T01:06:08.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,96,92,2025-03-10T01:06:08Z,6020000,False,,,0,,J. Morant Free Throw 1 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
630,PT05M35.00S,2025-03-10T01:06:11.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612763,96,92,2025-03-10T01:06:14Z,6030000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M35.00S,2025-03-10T01:06:11.8Z,4,REGULAR,substitution,in,[],1628971,,,1610612763,96,92,2025-03-10T01:06:14Z,6040000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M35.00S,2025-03-10T01:06:26.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,96,93,2025-03-10T01:06:26Z,6050000,False,,,0,,J. Morant Free Throw 2 of 2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
633,PT05M12.00S,2025-03-10T01:06:55.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,91.27792378449409,49.754901960784316,1610612740,96,93,2025-03-10T01:15:03Z,6060000,False,-1.0,29.0,1,right,MISS Y. Missi turnaround Hook,[1642274],1610612740.0,NOP,turnaround,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
634,PT05M10.00S,2025-03-10T01:06:57.4Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612763,96,93,2025-03-10T01:15:03Z,6070000,False,,,0,,J. Huff REBOUND (Off:1 Def:2),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,633.0,3.0,2.0,1.0,,,,,,,,,,,,,,
635,PT04M54.00S,2025-03-10T01:07:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.075558475689881,52.20588235294118,1610612763,96,93,2025-03-10T01:07:19Z,6080000,False,-11.0,-5.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
636,PT04M51.00S,2025-03-10T01:07:16.3Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,96,93,2025-03-10T01:07:16Z,6090000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,635.0,3.0,2.0,1.0,,,,,,,,,,,,,,
637,PT04M49.00S,2025-03-10T01:07:18.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,21.369908015768726,9.803921568627452,1610612763,96,93,2025-03-10T01:07:24Z,6100000,False,201.0,148.0,1,left,MISS J. Wells 24' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
638,PT04M45.00S,2025-03-10T01:07:22.3Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,96,93,2025-03-10T01:07:22Z,6110000,False,,,0,,Y. Missi REBOUND (Off:3 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,637.0,9.0,6.0,3.0,,,,,,,,,,,,,,
639,PT04M37.00S,2025-03-10T01:07:30.3Z,4,REGULAR,turnover,bad pass,[],1642274,,,1610612740,96,93,2025-03-10T01:07:36Z,6120000,False,,,0,,Y. Missi bad pass TURNOVER (3 TO),"[1642274, 1642377]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,,,,,,Wells,1642377.0
640,PT04M37.00S,2025-03-10T01:07:30.3Z,4,REGULAR,steal,,[],1642377,,,1610612763,96,93,2025-03-10T01:07:32Z,6130000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
641,PT04M34.00S,2025-03-10T01:07:35.6Z,4,REGULAR,turnover,traveling,[],1642377,,,1610612763,96,93,2025-03-10T01:07:42Z,6140000,False,,,0,,J. Wells traveling TURNOVER (4 TO),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,4.0,,,,,,,,,,,,
642,PT04M34.00S,2025-03-10T01:07:40.7Z,4,REGULAR,substitution,out,[],1630217,,,1610612740,96,93,2025-03-10T01:07:45Z,6150000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M34.00S,2025-03-10T01:07:40.7Z,4,REGULAR,substitution,in,[],1630590,,,1610612740,96,93,2025-03-10T01:07:45Z,6160000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M16.00S,2025-03-10T01:08:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642274,92.59198423127464,45.83333333333333,1610612740,96,93,2025-03-10T01:08:19Z,6170000,False,-21.0,17.0,1,right,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
645,PT04M14.00S,2025-03-10T01:08:17.3Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612763,96,93,2025-03-10T01:08:19Z,6180000,False,,,0,,J. Huff REBOUND (Off:1 Def:3),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,644.0,4.0,3.0,1.0,,,,,,,,,,,,,,
646,PT04M07.00S,2025-03-10T01:08:24.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629634,7.178055190538765,45.34313725490196,1610612763,96,93,2025-03-10T01:17:13Z,6190000,False,23.0,15.0,1,left,MISS B. Clarke floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
647,PT04M06.00S,2025-03-10T01:08:25.0Z,4,REGULAR,rebound,offensive,[],1642377,,,1610612763,96,93,2025-03-10T01:17:13Z,6200000,False,,,0,,J. Wells REBOUND (Off:4 Def:3),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,646.0,7.0,3.0,4.0,,,,,,,,,,,,,,
648,PT04M04.00S,2025-03-10T01:08:27.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,29.122864651773984,77.94117647058823,1610612763,96,96,2025-03-10T01:17:36Z,6210000,False,-140.0,221.0,1,left,J. Morant 26' 3PT  (26 PTS) (J. Wells 2 AST),"[1629630, 1642377]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,,26.0,,,,,J. Wells,1642377.0,2.0,,,,
650,PT03M57.00S,2025-03-10T01:08:36.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612740,96,96,2025-03-10T01:08:47Z,6230000,False,,,0,,J. Wells personal FOUL (1 PF) (Murphy III 2 FT),"[1642377, 1630530]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,,,,,,,1146.0,,,1.0,0.0,Murphy III,1630530.0,,,,,,,
652,PT03M57.00S,2025-03-10T01:09:11.5Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,96,96,2025-03-10T01:09:11Z,6250000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT03M57.00S,2025-03-10T01:09:11.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,96,96,2025-03-10T01:09:11Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,
654,PT03M57.00S,2025-03-10T01:09:12.7Z,4,REGULAR,substitution,out,[],1631255,,,1610612740,96,96,2025-03-10T01:09:23Z,6270000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M57.00S,2025-03-10T01:09:12.7Z,4,REGULAR,substitution,in,[],203482,,,1610612740,96,96,2025-03-10T01:09:23Z,6280000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M57.00S,2025-03-10T01:09:31.1Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,97,96,2025-03-10T01:09:31Z,6290000,False,,,0,,T. Murphy III Free Throw 2 of 2 (25 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
657,PT03M37.00S,2025-03-10T01:09:52.1Z,4,REGULAR,2pt,Jump Shot,[],1629630,24.52365308804205,49.26470588235294,1610612763,97,98,2025-03-10T01:09:57Z,6300000,False,4.0,178.0,1,left,J. Morant 17' pullup Jump Shot (28 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,17.8,Made,,,,,,,28.0,,,,,,,,,,,
658,PT03M28.00S,2025-03-10T01:10:13.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,97,98,2025-03-10T01:10:13Z,6310000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M28.00S,2025-03-10T01:12:32.6Z,4,REGULAR,substitution,out,[],1641810,,,1610612740,97,98,2025-03-10T01:12:47Z,6320000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M28.00S,2025-03-10T01:12:32.6Z,4,REGULAR,substitution,out,[],1630643,,,1610612740,97,98,2025-03-10T01:12:47Z,6330000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M28.00S,2025-03-10T01:12:32.6Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,97,98,2025-03-10T01:12:47Z,6340000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M28.00S,2025-03-10T01:12:32.6Z,4,REGULAR,substitution,in,[],1630217,,,1610612740,97,98,2025-03-10T01:12:47Z,6350000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M28.00S,2025-03-10T01:13:05.9Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,97,98,2025-03-10T01:13:12Z,6360000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M28.00S,2025-03-10T01:13:05.9Z,4,REGULAR,substitution,in,[],1641722,,,1610612740,97,98,2025-03-10T01:13:12Z,6370000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M15.00S,2025-03-10T01:13:31.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641722,93.64323258869908,53.18627450980392,1610612740,97,98,2025-03-10T01:18:59Z,6380000,False,16.0,7.0,1,right,MISS J. Hawkins driving Hook,[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
666,PT03M14.00S,2025-03-10T01:13:32.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,97,98,2025-03-10T01:13:36Z,6390000,False,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,665.0,4.0,3.0,1.0,,,,,,,,,,,,,,
667,PT03M07.00S,2025-03-10T01:13:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.30946123521682,50.0,1610612763,97,100,2025-03-10T01:19:54Z,6400000,False,0.0,16.0,1,left,D. Bane driving finger roll Layup (30 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,30.0,,,,,,,,,,,
668,PT02M43.00S,2025-03-10T01:14:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,78.13731931668858,7.8431372549019605,1610612740,97,100,2025-03-10T01:20:33Z,6410000,False,-211.0,153.0,1,right,MISS T. Murphy III 26' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
669,PT02M39.00S,2025-03-10T01:14:06.6Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,97,100,2025-03-10T01:14:11Z,6420000,False,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,668.0,4.0,3.0,1.0,,,,,,,,,,,,,,
670,PT02M33.00S,2025-03-10T01:14:18.6Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612763,97,100,2025-03-10T01:14:44Z,6430000,False,,,0,,K. Olynyk shooting personal FOUL (4 PF) (Morant 2 FT),"[203482, 1629630]",1610612740.0,NOP,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,4.0,0.0,Morant,1629630.0,,,,,,,
672,PT02M33.00S,2025-03-10T01:14:50.2Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,97,100,2025-03-10T01:14:50Z,6450000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
673,PT02M33.00S,2025-03-10T01:14:50.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,97,100,2025-03-10T01:14:50Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,672.0,,,,,,,,,,,,,,,,,
674,PT02M33.00S,2025-03-10T01:14:52.9Z,4,REGULAR,substitution,out,[],1628971,,,1610612763,97,100,2025-03-10T01:15:00Z,6470000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M33.00S,2025-03-10T01:14:52.9Z,4,REGULAR,substitution,in,[],1642274,,,1610612763,97,100,2025-03-10T01:15:00Z,6480000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M33.00S,2025-03-10T01:15:10.8Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,97,101,2025-03-10T01:15:10Z,6490000,False,,,0,,J. Morant Free Throw 2 of 2 (29 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,29.0,,,,,,,,,,,
677,PT02M12.00S,2025-03-10T01:15:38.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612740,97,101,2025-03-10T01:15:46Z,6500000,False,,,0,,J. Wells personal FOUL (2 PF) (Olynyk 2 FT),"[1642377, 203482]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,1146.0,,,2.0,0.0,Olynyk,203482.0,,,,,,,
679,PT02M12.00S,2025-03-10T01:16:05.8Z,4,REGULAR,freethrow,1 of 2,[],203482,,,1610612740,97,101,2025-03-10T01:16:05Z,6520000,False,,,0,,MISS K. Olynyk Free Throw 1 of 2,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
680,PT02M12.00S,2025-03-10T01:16:05.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,97,101,2025-03-10T01:16:05Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,679.0,,,,,,,,,,,,,,,,,
681,PT02M12.00S,2025-03-10T01:16:24.5Z,4,REGULAR,freethrow,2 of 2,[],203482,,,1610612740,98,101,2025-03-10T01:16:24Z,6540000,False,,,0,,K. Olynyk Free Throw 2 of 2 (11 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
682,PT01M57.00S,2025-03-10T01:16:43.8Z,4,REGULAR,3pt,Jump Shot,[],1642377,19.136005256241788,8.823529411764707,1610612763,98,104,2025-03-10T01:16:48Z,6550000,False,206.0,127.0,1,left,J. Wells 24' 3PT  (9 PTS) (S. Pippen Jr. 2 AST),"[1642377, 1630590]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,24.21,Made,,,,,,,9.0,,,,,S. Pippen Jr.,1630590.0,2.0,,,,
684,PT01M44.00S,2025-03-10T01:17:00.9Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,98,104,2025-03-10T01:17:07Z,6570000,False,,,0,,J. Alvarado bad pass TURNOVER (3 TO),"[1630631, 1629630]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,,,,,,,,,,,Morant,1629630.0
685,PT01M44.00S,2025-03-10T01:17:00.9Z,4,REGULAR,steal,,[],1629630,,,1610612763,98,104,2025-03-10T01:17:03Z,6580000,False,,,0,,J. Morant STEAL (3 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
686,PT01M41.00S,2025-03-10T01:17:05.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,6.521024967148489,47.549019607843135,1610612763,98,104,2025-03-10T01:17:12Z,6590000,False,12.0,9.0,1,left,MISS S. Pippen Jr. running Layup - blocked,"[1630590, 1630530]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,Murphy III,1630530.0,,
