actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
429,PT06M23.00S,2023-11-16T04:37:00.8Z,3,REGULAR,foul,personal,[],1627747,,,1610612757,53,67,2023-11-16T04:37:07Z,4250000,False,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1631101]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204059.0,2.0,0.0,Sharpe,1631101.0,,,,,
431,PT06M12.00S,2023-11-16T04:37:26.1Z,3,REGULAR,2pt,Jump Shot,[],203924,21.895532194480946,32.35294117647059,1610612757,53,67,2023-11-16T04:37:34Z,4270000,False,88.0,153.0,1,left,MISS J. Grant 17' pullup bank Shot,[203924],1610612757.0,POR,pullup bank,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,17.69,Missed,,,,,,,,,,,,,,,,,,
432,PT06M10.00S,2023-11-16T04:37:28.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,53,67,2023-11-16T04:37:34Z,4280000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:6),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,431.0,,,,,6.0,6.0,0.0,,,,,,,,,,
433,PT06M04.00S,2023-11-16T04:37:34.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,63.55124835742444,41.17647058823529,1610612739,53,70,2023-11-16T04:39:13Z,4290000,False,-44.0,290.0,1,right,D. Mitchell 29' 3PT running (23 PTS) (C. LeVert 4 AST),"[1628378, 1627747]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,29.34,Made,,23.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,,
434,PT05M42.00S,2023-11-16T04:37:56.2Z,3,REGULAR,3pt,Jump Shot,[],1629680,9.411957950065702,95.34313725490196,1610612757,56,70,2023-11-16T04:38:00Z,4300000,False,-227.0,36.0,1,left,M. Thybulle 3PT  (6 PTS) (S. Sharpe 3 AST),"[1629680, 1631101]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.95,Made,,6.0,S. Sharpe,1631101.0,3.0,,,,,,,,,,,,,
436,PT05M17.00S,2023-11-16T04:38:21.9Z,3,REGULAR,3pt,Jump Shot,[],1629731,81.94809461235218,92.40196078431373,1610612739,56,70,2023-11-16T04:38:25Z,4320000,False,212.0,117.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,24.22,Missed,,,,,,,,,,,,,,,,,,
437,PT05M15.00S,2023-11-16T04:38:23.9Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,56,70,2023-11-16T04:38:25Z,4330000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,436.0,,,,,2.0,1.0,1.0,,,,,,,,,,
438,PT05M06.00S,2023-11-16T04:38:32.1Z,3,REGULAR,3pt,Jump Shot,[],1641871,34.90473061760841,44.85294117647059,1610612757,59,70,2023-11-16T04:38:37Z,4340000,False,26.0,276.0,1,left,D. Reath 27' 3PT  (9 PTS) (S. Sharpe 4 AST),"[1641871, 1631101]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,27.68,Made,,9.0,S. Sharpe,1631101.0,4.0,,,,,,,,,,,,,
441,PT04M45.00S,2023-11-16T04:38:56.9Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,59,70,2023-11-16T04:39:00Z,4370000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M45.00S,2023-11-16T04:38:56.9Z,3,REGULAR,substitution,in,[],1629622,,,1610612739,59,70,2023-11-16T04:39:00Z,4380000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M42.00S,2023-11-16T04:39:14.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,86.15308804204993,94.11764705882352,1610612739,59,73,2023-11-16T04:39:26Z,4390000,False,221.0,78.0,1,right,C. LeVert 3PT  (9 PTS) (D. Mitchell 4 AST),"[1627747, 1628378]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,23.39,Made,,9.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,,
446,PT04M24.00S,2023-11-16T04:39:32.5Z,3,REGULAR,3pt,Jump Shot,[],1631133,33.98488830486202,31.61764705882353,1610612757,62,73,2023-11-16T04:39:37Z,4410000,False,92.0,267.0,1,left,J. Walker 28' 3PT  (11 PTS) (S. Sharpe 5 AST),"[1631133, 1631101]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,28.24,Made,,11.0,S. Sharpe,1631101.0,5.0,,,,,,,,,,,,,
448,PT04M08.00S,2023-11-16T04:39:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,95.3515111695138,49.01960784313725,1610612739,62,73,2023-11-16T04:39:53Z,4430000,False,-5.0,-9.0,1,right,MISS C. LeVert driving reverse Layup,[1627747],1610612739.0,CLE,driving reverse,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
449,PT04M07.00S,2023-11-16T04:39:50.1Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,62,73,2023-11-16T04:39:53Z,4440000,False,,,0,,S. Sharpe REBOUND (Off:3 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,448.0,,,,,7.0,4.0,3.0,,,,,,,,,,
454,PT04M05.00S,2023-11-16T04:40:19.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,12.040078843626807,42.40196078431372,1610612757,62,73,2023-11-16T04:43:22Z,4455000,False,38.0,61.0,1,left,MISS S. Sharpe 7' running Layup - blocked,"[1631101, 1630596]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,Mobley,1630596.0,,,
455,PT04M05.00S,2023-11-16T04:40:19.2Z,3,REGULAR,block,,[],1630596,,,1610612757,62,73,2023-11-16T04:42:36Z,4462500,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
456,PT04M04.00S,2023-11-16T04:40:20.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,62,73,2023-11-16T04:43:22Z,4466250,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,454.0,,,,,,,,,,,,,,,,,
452,PT04M04.00S,2023-11-16T04:40:19.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,62,73,2023-11-16T04:43:34Z,4470000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M04.00S,2023-11-16T04:43:42.7Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,62,73,2023-11-16T04:43:44Z,4500000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M04.00S,2023-11-16T04:43:42.7Z,3,REGULAR,substitution,in,[],1630219,,,1610612757,62,73,2023-11-16T04:43:44Z,4510000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M04.00S,2023-11-16T04:44:02.5Z,3,REGULAR,substitution,out,[],1630596,,,1610612757,62,73,2023-11-16T04:44:47Z,4515000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M04.00S,2023-11-16T04:44:02.5Z,3,REGULAR,substitution,in,[],1628386,,,1610612757,62,73,2023-11-16T04:44:47Z,4517500,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M52.00S,2023-11-16T04:44:03.8Z,3,REGULAR,turnover,bad pass,[],1630219,,,1610612757,62,73,2023-11-16T04:44:10Z,4520000,False,,,0,,S. Mays bad pass TURNOVER (2 TO),"[1630219, 1628378]",1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Mitchell,1628378.0
461,PT03M52.00S,2023-11-16T04:44:03.8Z,3,REGULAR,steal,,[],1628378,,,1610612739,62,73,2023-11-16T04:44:07Z,4530000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
463,PT03M37.00S,2023-11-16T04:44:36.5Z,3,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,62,73,2023-11-16T04:44:44Z,4550000,False,,,0,,J. Allen bad pass out-of-bounds TURNOVER (2 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1193.0,,,,,,,2.0,,
466,PT03M18.00S,2023-11-16T04:45:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630219,6.915243101182654,57.84313725490197,1610612757,62,73,2023-11-16T04:46:53Z,4580000,False,-39.0,13.0,1,left,MISS S. Mays driving Layup,[1630219],1610612757.0,POR,driving,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
467,PT03M12.00S,2023-11-16T04:45:06.1Z,3,REGULAR,rebound,offensive,[],1641871,,,1610612757,62,73,2023-11-16T04:45:08Z,4590000,False,,,0,,D. Reath REBOUND (Off:2 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,466.0,,,,,2.0,0.0,2.0,,,,,,,,,,
468,PT03M09.00S,2023-11-16T04:45:08.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629680,34.641918528252305,39.46078431372549,1610612757,65,73,2023-11-16T04:45:16Z,4600000,False,53.0,273.0,1,left,M. Thybulle 27' 3PT  (9 PTS) (D. Reath 3 AST),"[1629680, 1641871]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,27.81,Made,,9.0,D. Reath,1641871.0,3.0,,,,,,,,,,,,,
470,PT02M58.00S,2023-11-16T04:45:19.6Z,3,REGULAR,2pt,Jump Shot,[],1628378,85.9395532194481,7.084865196078425,1610612739,65,73,2023-11-16T04:47:56Z,4620000,False,-215.0,80.0,1,right,MISS D. Mitchell 22' Jump Shot,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,22.89,Missed,,,,,,,,,,,,,,,,,,
471,PT02M55.00S,2023-11-16T04:45:22.6Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,65,73,2023-11-16T04:45:24Z,4630000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,470.0,,,,,3.0,2.0,1.0,,,,,,,,,,
472,PT02M44.00S,2023-11-16T04:45:34.0Z,3,REGULAR,3pt,Jump Shot,[],1641871,32.40801576872536,69.6078431372549,1610612757,68,73,2023-11-16T04:45:39Z,4640000,False,-98.0,252.0,1,left,D. Reath 27' 3PT  (12 PTS) (S. Mays 4 AST),"[1641871, 1630219]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,27.05,Made,,12.0,S. Mays,1630219.0,4.0,,,,,,,,,,,,,
474,PT02M21.00S,2023-11-16T04:45:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.9060446780552,51.470588235294116,1610612739,68,75,2023-11-16T04:46:00Z,4660000,False,7.0,5.0,1,right,C. LeVert driving Layup (11 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.88,Made,,11.0,,,,,,,,,,,,,,,,
475,PT02M05.00S,2023-11-16T04:46:15.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612757,68,75,2023-11-16T04:46:26Z,4670000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Mays 2 FT),"[1627777, 1630219]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,1.0,1.0,Mays,1630219.0,,,,,
477,PT02M05.00S,2023-11-16T04:46:47.5Z,3,REGULAR,freethrow,1 of 2,[],1630219,,,1610612757,69,75,2023-11-16T04:46:47Z,4690000,False,,,0,,S. Mays Free Throw 1 of 2 (7 PTS),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
478,PT02M05.00S,2023-11-16T04:46:49.1Z,3,REGULAR,substitution,out,[],1627777,,,1610612757,69,75,2023-11-16T04:46:59Z,4700000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M05.00S,2023-11-16T04:46:49.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612757,69,75,2023-11-16T04:46:59Z,4710000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M05.00S,2023-11-16T04:46:49.1Z,3,REGULAR,substitution,in,[],1629731,,,1610612757,69,75,2023-11-16T04:46:59Z,4720000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M05.00S,2023-11-16T04:46:49.1Z,3,REGULAR,substitution,in,[],1630596,,,1610612757,69,75,2023-11-16T04:46:59Z,4730000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M05.00S,2023-11-16T04:47:03.3Z,3,REGULAR,substitution,out,[],203924,,,1610612757,69,75,2023-11-16T04:47:14Z,4740000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M05.00S,2023-11-16T04:47:03.3Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,69,75,2023-11-16T04:47:14Z,4750000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M05.00S,2023-11-16T04:47:30.6Z,3,REGULAR,freethrow,2 of 2,[],1630219,,,1610612757,70,75,2023-11-16T04:47:30Z,4760000,False,,,0,,S. Mays Free Throw 2 of 2 (8 PTS),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
485,PT01M50.00S,2023-11-16T04:47:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,94.1688567674113,50.49019607843137,1610612739,70,77,2023-11-16T04:49:55Z,4770000,False,2.0,2.0,1,right,M. Strus cutting Layup (7 PTS) (J. Allen 1 AST),"[1629622, 1628386]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,0.34,Made,,7.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,
487,PT01M44.00S,2023-11-16T04:47:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,5.601182654402102,48.77450980392157,1610612757,70,77,2023-11-16T04:47:59Z,4790000,False,6.0,0.0,1,left,MISS S. Mays driving Layup - blocked,"[1630219, 1628386]",1610612757.0,POR,driving,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,Allen,1628386.0,,,
488,PT01M44.00S,2023-11-16T04:47:55.0Z,3,REGULAR,block,,[],1628386,,,1610612757,70,77,2023-11-16T04:47:57Z,4800000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT01M44.00S,2023-11-16T04:47:55.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,70,77,2023-11-16T04:47:59Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,487.0,,,,,,,,,,,,,,,,,
493,PT01M36.00S,2023-11-16T04:48:30.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612757,70,77,2023-11-16T04:48:39Z,4850000,False,,,0,,M. Strus personal FOUL (2 PF) (Walker 2 FT),"[1629622, 1631133]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204059.0,2.0,0.0,Walker,1631133.0,,,,,
495,PT01M36.00S,2023-11-16T04:48:43.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631133,,,1610612757,71,77,2023-11-16T04:48:43Z,4870000,False,,,0,,J. Walker Free Throw 1 of 2 (12 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
496,PT01M36.00S,2023-11-16T04:48:57.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631133,,,1610612757,71,77,2023-11-16T04:48:57Z,4880000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
497,PT01M34.00S,2023-11-16T04:48:58.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,71,77,2023-11-16T04:48:58Z,4890000,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,496.0,,,,,9.0,7.0,2.0,,,,,,,,,,
498,PT01M18.00S,2023-11-16T04:49:16.1Z,3,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612739,71,77,2023-11-16T04:49:24Z,4900000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Mobley 2 FT),"[1631133, 1630596]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Mobley,1630596.0,,,,,
500,PT01M18.00S,2023-11-16T04:49:39.5Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,71,78,2023-11-16T04:49:39Z,4920000,False,,,0,,E. Mobley Free Throw 1 of 2 (16 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
501,PT01M18.00S,2023-11-16T04:49:53.9Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,71,79,2023-11-16T04:49:53Z,4930000,False,,,0,,E. Mobley Free Throw 2 of 2 (17 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
502,PT01M03.00S,2023-11-16T04:50:10.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641871,7.30946123521682,45.588235294117645,1610612757,73,79,2023-11-16T04:50:19Z,4940000,False,22.0,16.0,1,left,D. Reath Hook (14 PTS) (M. Thybulle 3 AST),"[1641871, 1629680]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,2.74,Made,,14.0,M. Thybulle,1629680.0,3.0,,,,,,,,,,,,,
504,PT00M47.90S,2023-11-16T04:50:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,87.72996057818659,54.166666666666664,1610612739,73,81,2023-11-16T04:50:31Z,4960000,False,21.0,63.0,1,right,M. Strus 6' driving floating Jump Shot (9 PTS),[1629622],1610612739.0,CLE,driving floating,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,,9.0,,,,,,,,,,,,,,,,
505,PT00M31.10S,2023-11-16T04:50:46.5Z,3,REGULAR,2pt,Jump Shot,[],1630219,20.71287779237845,22.058823529411764,1610612757,73,81,2023-11-16T04:50:52Z,4970000,False,140.0,142.0,1,left,MISS S. Mays 19' pullup bank Shot,[1630219],1610612757.0,POR,pullup bank,,,Mays,S. Mays,,,,,Mid-Range,16-24 Right Center,19.93,Missed,,,,,,,,,,,,,,,,,,
506,PT00M30.20S,2023-11-16T04:50:50.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,73,81,2023-11-16T04:50:50Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right Center,,,505.0,,,,,,,,,,,,,,,,,
507,PT00M30.20S,2023-11-16T04:50:52.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612757,73,81,2023-11-16T04:50:58Z,4990000,False,,,0,,D. Wade loose ball personal FOUL (1 PF) (Reath 2 FT),"[1629731, 1641871]",1610612739.0,CLE,loose ball,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Reath,1641871.0,,,,,
509,PT00M30.20S,2023-11-16T04:51:14.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641871,,,1610612757,74,81,2023-11-16T04:51:14Z,5010000,False,,,0,,D. Reath Free Throw 1 of 2 (15 PTS),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
510,PT00M30.20S,2023-11-16T04:51:14.8Z,3,REGULAR,substitution,out,[],1628386,,,1610612757,74,81,2023-11-16T04:51:23Z,5020000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M30.20S,2023-11-16T04:51:14.8Z,3,REGULAR,substitution,in,[],1628378,,,1610612757,74,81,2023-11-16T04:51:23Z,5030000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M30.20S,2023-11-16T04:51:35.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641871,,,1610612757,75,81,2023-11-16T04:51:35Z,5040000,False,,,0,,D. Reath Free Throw 2 of 2 (16 PTS),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
513,PT00M17.10S,2023-11-16T04:51:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612739,75,81,2023-11-16T04:52:07Z,5050000,False,,,0,,M. Thybulle personal FOUL (1 PF) (Mitchell 2 FT),"[1629680, 1628378]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1193.0,1.0,0.0,Mitchell,1628378.0,,,,,
515,PT00M17.10S,2023-11-16T04:52:32.9Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,75,82,2023-11-16T04:52:32Z,5070000,False,,,0,,D. Mitchell Free Throw 1 of 2 (24 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
516,PT00M17.10S,2023-11-16T04:52:33.6Z,3,REGULAR,substitution,out,[],1629622,,,1610612739,75,82,2023-11-16T04:52:44Z,5080000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M17.10S,2023-11-16T04:52:33.6Z,3,REGULAR,substitution,in,[],1628386,,,1610612739,75,82,2023-11-16T04:52:44Z,5090000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M17.10S,2023-11-16T04:52:53.7Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,75,83,2023-11-16T04:52:53Z,5100000,False,,,0,,D. Mitchell Free Throw 2 of 2 (25 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,25.0,,,,,,,,,,,,,,,,
519,PT00M03.80S,2023-11-16T04:53:10.1Z,3,REGULAR,3pt,Jump Shot,[],1630219,29.911300919842315,69.85294117647058,1610612757,75,83,2023-11-16T04:53:15Z,5110000,False,-99.0,229.0,1,left,MISS S. Mays 24' pullup bank 3PT,[1630219],1610612757.0,POR,pullup bank,,,Mays,S. Mays,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
520,PT00M01.50S,2023-11-16T04:53:12.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,75,83,2023-11-16T04:53:12Z,5120000,False,,,0,,E. Mobley REBOUND (Off:2 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,519.0,,,,,10.0,8.0,2.0,,,,,,,,,,
521,PT00M00.00S,2023-11-16T04:53:15.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,64.60249671484888,18.38235294117647,1610612739,75,83,2023-11-16T04:53:19Z,5130000,False,-158.0,280.0,1,right,MISS C. LeVert 32' bank 3PT,[1627747],1610612739.0,CLE,bank,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,32.17,Missed,,,,,,,,,,,,,,,,,,
522,PT00M00.00S,2023-11-16T04:53:17.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,75,83,2023-11-16T04:53:17Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,521.0,,,,,,,,,,,,,,,,,
523,PT00M00.00S,2023-11-16T04:53:18.4Z,3,REGULAR,period,end,[],0,,,1610612739,75,83,2023-11-16T04:53:18Z,5150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2023-11-16T04:53:34.3Z,4,REGULAR,substitution,out,['startperiod'],1631200,,,1610612739,75,83,2023-11-16T04:55:48Z,5160000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
