actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
341,PT10M53.00S,2023-12-27T04:22:06.4Z,3,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612757,69,63,2023-12-27T04:22:17Z,3390000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Grant 1 FT),"[1628989, 203924]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,1204.0,,,,,1.0,0.0,Grant,203924.0,,,,,,
343,PT10M53.00S,2023-12-27T04:22:27.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203924,,,1610612757,69,63,2023-12-27T04:22:27Z,3410000,False,,,0,,MISS J. Grant Free Throw 1 of 1,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT10M50.00S,2023-12-27T04:22:30.0Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,69,63,2023-12-27T04:22:31Z,3420000,False,,,0,,M. Brown REBOUND (Off:3 Def:4),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,343.0,,,,,,,,,,7.0,4.0,3.0,,,
345,PT10M48.00S,2023-12-27T04:22:31.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627763,30.56833114323259,23.52941176470588,1610612757,72,63,2023-12-27T04:22:35Z,3430000,False,132.0,235.0,1,left,M. Brogdon 26' 3PT  (12 PTS) (J. Grant 1 AST),"[1627763, 203924]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,26.96,Made,,,,,12.0,J. Grant,203924.0,1.0,,,,,,,,,,
347,PT10M34.00S,2023-12-27T04:22:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,92.9862023653088,42.15686274509804,1610612758,72,65,2023-12-27T04:23:00Z,3450000,False,-39.0,13.0,1,right,H. Barnes turnaround bank Jump Shot (8 PTS) (D. Sabonis 5 AST),"[203084, 1627734]",1610612758.0,SAC,turnaround bank,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,4.14,Made,,,,,8.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,
349,PT10M34.00S,2023-12-27T04:22:52.7Z,3,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612758,72,65,2023-12-27T04:22:58Z,3470000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Barnes 1 FT),"[1629014, 203084]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,202041.0,,,,,1.0,0.0,Barnes,203084.0,,,,,,
351,PT10M34.00S,2023-12-27T04:23:10.9Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,72,66,2023-12-27T04:23:10Z,3490000,False,,,0,,H. Barnes Free Throw 1 of 1 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
352,PT10M19.00S,2023-12-27T04:23:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,9.411957950065702,48.529411764705884,1610612757,74,66,2023-12-27T04:23:32Z,3500000,False,7.0,36.0,1,left,T. Camara driving Layup (2 PTS) (A. Simons 3 AST),"[1641739, 1629014]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,2.0,A. Simons,1629014.0,3.0,,,,,,,,,,
353,PT10M07.00S,2023-12-27T04:23:39.4Z,3,REGULAR,2pt,Jump Shot,[],1628989,77.34888304862024,33.33333333333333,1610612758,74,66,2023-12-27T04:24:04Z,3510000,False,-83.0,160.0,1,right,MISS K. Huerter 18' step back Shot,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,18.07,Missed,,,,,,,,,,,,,,,,,,
354,PT10M04.00S,2023-12-27T04:23:42.4Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612757,74,66,2023-12-27T04:23:45Z,3520000,False,,,0,,M. Brown REBOUND (Off:3 Def:5),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,16-24 Left Center,,,,,353.0,,,,,,,,,,8.0,5.0,3.0,,,
356,PT09M41.00S,2023-12-27T04:24:23.9Z,3,REGULAR,2pt,Jump Shot,[],203924,21.632720105124836,64.2156862745098,1610612757,74,66,2023-12-27T04:24:28Z,3540000,False,-71.0,151.0,1,left,MISS J. Grant 16' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,16.67,Missed,,,,,,,,,,,,,,,,,,
357,PT09M38.00S,2023-12-27T04:24:26.7Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,74,66,2023-12-27T04:24:26Z,3550000,False,,,0,,M. Brown REBOUND (Off:4 Def:5),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,16-24 Left Center,,,,,356.0,,,,,,,,,,9.0,5.0,4.0,,,
358,PT09M27.00S,2023-12-27T04:24:37.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,5.863994743758213,50.49019607843137,1610612757,76,66,2023-12-27T04:24:44Z,3560000,False,-2.0,3.0,1,left,M. Brogdon driving finger roll Layup (14 PTS),[1627763],1610612757.0,POR,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,14.0,,,,,,,,,,,,,
359,PT09M08.00S,2023-12-27T04:24:58.4Z,3,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612758,76,66,2023-12-27T04:25:05Z,3570000,False,,,0,,M. Brown shooting personal FOUL (3 PF) (Sabonis 2 FT),"[1629650, 1627734]",1610612757.0,POR,shooting,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1204.0,,,,,3.0,0.0,Sabonis,1627734.0,,,,,,
361,PT09M08.00S,2023-12-27T04:25:26.8Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,76,67,2023-12-27T04:25:26Z,3590000,False,,,0,,D. Sabonis Free Throw 1 of 2 (24 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
362,PT09M08.00S,2023-12-27T04:25:46.5Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,76,68,2023-12-27T04:25:46Z,3600000,False,,,0,,D. Sabonis Free Throw 2 of 2 (25 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
363,PT08M55.00S,2023-12-27T04:26:02.2Z,3,REGULAR,2pt,Jump Shot,[],1629014,22.946780551905388,29.166666666666668,1610612757,76,68,2023-12-27T04:29:53Z,3610000,False,104.0,163.0,1,left,MISS A. Simons 19' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,19.36,Missed,,,,,,,,,,,,,,,,,,
364,PT08M53.00S,2023-12-27T04:26:04.2Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,76,68,2023-12-27T04:29:53Z,3620000,False,,,0,,M. Brown REBOUND (Off:5 Def:5),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,16-24 Right Center,,,,,363.0,,,,,,,,,,10.0,5.0,5.0,,,
365,PT08M53.00S,2023-12-27T04:26:06.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629650,5.590000152587891,50.0,1610612757,76,68,2023-12-27T04:30:05Z,3630000,False,0.0,0.0,1,left,MISS M. Brown tip Layup,[1629650],1610612757.0,POR,tip,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
366,PT08M51.00S,2023-12-27T04:26:08.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,76,68,2023-12-27T04:30:05Z,3640000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,365.0,,,,,,,,,,8.0,6.0,2.0,,,
367,PT08M43.00S,2023-12-27T04:26:13.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627734,93.51182654402102,47.549019607843135,1610612758,76,70,2023-12-27T04:30:34Z,3650000,False,-12.0,8.0,1,right,D. Sabonis cutting Layup (27 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,27.0,D. Fox,1628368.0,1.0,,,,,,,,,,
369,PT08M35.00S,2023-12-27T04:26:23.9Z,3,REGULAR,foul,personal,[],1627734,,,1610612757,76,70,2023-12-27T04:26:31Z,3670000,False,,,0,,D. Sabonis personal FOUL (3 PF),"[1627734, 1629650]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,202041.0,,,,,3.0,0.0,Brown,1629650.0,,,,,,
371,PT08M26.00S,2023-12-27T04:26:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.338370565045992,47.549019607843135,1610612757,78,70,2023-12-27T04:26:51Z,3690000,False,12.0,-2.0,1,left,A. Simons driving Layup (16 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,16.0,,,,,,,,,,,,,
372,PT08M07.00S,2023-12-27T04:27:06.7Z,3,REGULAR,3pt,Jump Shot,[],203084,67.62483574244416,21.568627450980394,1610612758,78,70,2023-12-27T04:27:12Z,3700000,False,-142.0,252.0,1,right,MISS H. Barnes 28' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,28.92,Missed,,,,,,,,,,,,,,,,,,
373,PT08M02.00S,2023-12-27T04:27:11.7Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612757,78,70,2023-12-27T04:27:12Z,3710000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,372.0,,,,,,,,,,2.0,2.0,0.0,,,
374,PT07M55.00S,2023-12-27T04:27:18.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,25.04927726675427,85.04901960784314,1610612757,78,70,2023-12-27T04:27:23Z,3720000,False,-175.0,183.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
375,PT07M52.00S,2023-12-27T04:27:21.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,78,70,2023-12-27T04:27:23Z,3730000,False,,,0,,D. Fox REBOUND (Off:1 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,374.0,,,,,,,,,,6.0,5.0,1.0,,,
376,PT07M49.00S,2023-12-27T04:27:28.8Z,3,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612758,78,70,2023-12-27T04:27:36Z,3740000,False,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Fox 2 FT),"[1627763, 1628368]",1610612757.0,POR,shooting,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,202041.0,,,,,1.0,0.0,Fox,1628368.0,,,,,,
378,PT07M49.00S,2023-12-27T04:27:48.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,78,70,2023-12-27T04:27:48Z,3760000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT07M49.00S,2023-12-27T04:27:48.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,78,70,2023-12-27T04:27:48Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,
380,PT07M49.00S,2023-12-27T04:28:02.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,78,71,2023-12-27T04:28:02Z,3780000,False,,,0,,D. Fox Free Throw 2 of 2 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
382,PT07M34.00S,2023-12-27T04:28:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,6.258212877792378,46.07843137254902,1610612757,78,71,2023-12-27T04:28:22Z,3790000,False,20.0,6.0,1,left,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
383,PT07M33.00S,2023-12-27T04:28:19.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,78,71,2023-12-27T04:28:22Z,3800000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,382.0,,,,,,,,,,9.0,7.0,2.0,,,
384,PT07M29.00S,2023-12-27T04:28:24.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,69.85873850197109,21.07843137254902,1610612758,78,71,2023-12-27T04:28:31Z,3810000,False,-145.0,231.0,1,right,MISS D. Fox 27' running pullup 3PT,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
385,PT07M27.00S,2023-12-27T04:28:28.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,78,71,2023-12-27T04:28:28Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,384.0,,,,,,,,,,,,,,,
387,PT07M23.00S,2023-12-27T04:28:48.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631099,77.4802890932983,58.82352941176471,1610612758,78,71,2023-12-27T04:28:52Z,3840000,False,44.0,159.0,1,right,MISS K. Murray 16' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,16.52,Missed,,,,,,,,,,,,,,,,,,
388,PT07M20.00S,2023-12-27T04:28:51.1Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612757,78,71,2023-12-27T04:28:52Z,3850000,False,,,0,,M. Brown REBOUND (Off:5 Def:6),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,16-24 Center,,,,,387.0,,,,,,,,,,11.0,6.0,5.0,,,
389,PT07M10.00S,2023-12-27T04:29:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,22.683968462549277,11.27450980392157,1610612757,81,71,2023-12-27T04:29:10Z,3860000,False,194.0,161.0,1,left,A. Simons 25' 3PT  (19 PTS) (M. Brogdon 5 AST),"[1629014, 1627763]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,19.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,
391,PT06M54.00S,2023-12-27T04:29:16.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,65.25952693823915,64.2156862745098,1610612758,81,71,2023-12-27T04:29:23Z,3880000,False,71.0,274.0,1,right,MISS K. Huerter 28' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,28.32,Missed,,,,,,,,,,,,,,,,,,
392,PT06M53.00S,2023-12-27T04:29:17.7Z,3,REGULAR,rebound,offensive,[],1628368,,,1610612758,81,71,2023-12-27T04:37:28Z,3890000,False,,,0,,D. Fox REBOUND (Off:2 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,391.0,,,,,,,,,,7.0,5.0,2.0,,,
393,PT06M47.00S,2023-12-27T04:29:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,93.51182654402102,49.01960784313725,1610612758,81,71,2023-12-27T04:29:29Z,3900000,False,-5.0,8.0,1,right,MISS K. Huerter cutting Layup - blocked,"[1628989, 1629650]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.98,Missed,Brown,1629650.0,,,,,,,,,,,,,,,,
394,PT06M47.00S,2023-12-27T04:29:24.7Z,3,REGULAR,block,,[],1629650,,,1610612758,81,71,2023-12-27T04:29:26Z,3910000,False,,,0,,M. Brown BLOCK (1 BLK),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT06M45.00S,2023-12-27T04:29:26.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,81,71,2023-12-27T04:29:29Z,3920000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,393.0,,,,,,,,,,2.0,1.0,1.0,,,
396,PT06M39.00S,2023-12-27T04:29:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,36.74441524310118,32.1078431372549,1610612757,81,71,2023-12-27T04:29:37Z,3930000,False,89.0,293.0,1,left,MISS A. Simons 30' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,30.63,Missed,,,,,,,,,,,,,,,,,,
397,PT06M35.00S,2023-12-27T04:29:36.8Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,81,71,2023-12-27T04:29:37Z,3940000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,396.0,,,,,,,,,,1.0,1.0,0.0,,,
398,PT06M30.00S,2023-12-27T04:29:41.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,82.34231274638634,92.64705882352942,1610612758,81,74,2023-12-27T04:29:46Z,3950000,False,213.0,113.0,1,right,K. Murray 24' 3PT running (3 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,24.15,Made,,,,,3.0,K. Huerter,1628989.0,1.0,,,,,,,,,,
400,PT06M29.00S,2023-12-27T04:29:47.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,81,74,2023-12-27T04:29:47Z,3970000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M29.00S,2023-12-27T04:30:31.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,81,74,2023-12-27T04:32:26Z,3980000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M29.00S,2023-12-27T04:30:31.5Z,3,REGULAR,substitution,out,[],1629650,,,1610612757,81,74,2023-12-27T04:32:26Z,3990000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M29.00S,2023-12-27T04:30:31.5Z,3,REGULAR,substitution,in,[],1630703,,,1610612757,81,74,2023-12-27T04:32:26Z,4000000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M29.00S,2023-12-27T04:30:31.5Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,81,74,2023-12-27T04:32:26Z,4010000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M16.00S,2023-12-27T04:32:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.732588699080158,52.94117647058824,1610612757,81,74,2023-12-27T04:32:57Z,4020000,False,-15.0,1.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
406,PT06M14.00S,2023-12-27T04:32:55.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,81,74,2023-12-27T04:32:57Z,4030000,False,,,0,,D. Fox REBOUND (Off:2 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,405.0,,,,,,,,,,8.0,6.0,2.0,,,
407,PT06M11.00S,2023-12-27T04:33:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612758,81,74,2023-12-27T04:33:09Z,4040000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Fox 2 FT),"[1641739, 1628368]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,202041.0,,,,,1.0,0.0,Fox,1628368.0,,,,,,
409,PT06M11.00S,2023-12-27T04:33:24.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,81,74,2023-12-27T04:33:24Z,4060000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT06M11.00S,2023-12-27T04:33:24.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,81,74,2023-12-27T04:33:24Z,4070000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,,,
411,PT06M11.00S,2023-12-27T04:33:37.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,81,75,2023-12-27T04:33:37Z,4080000,False,,,0,,D. Fox Free Throw 2 of 2 (23 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
412,PT06M01.00S,2023-12-27T04:33:50.0Z,3,REGULAR,3pt,Jump Shot,[],1627763,25.706307490144546,18.137254901960784,1610612757,81,75,2023-12-27T04:33:53Z,4090000,False,159.0,189.0,1,left,MISS M. Brogdon 24' step back 3PT,[1627763],1610612757.0,POR,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
413,PT05M59.00S,2023-12-27T04:33:52.2Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,81,75,2023-12-27T04:33:52Z,4100000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,412.0,,,,,,,,,,3.0,1.0,2.0,,,
414,PT05M55.00S,2023-12-27T04:33:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,6.1268068331143235,44.85294117647059,1610612757,83,75,2023-12-27T04:34:00Z,4110000,False,26.0,5.0,1,left,T. Camara Layup (4 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,4.0,,,,,,,,,,,,,
415,PT05M40.00S,2023-12-27T04:34:11.2Z,3,REGULAR,3pt,Jump Shot,[],1631099,91.14651773981603,95.09803921568627,1610612758,83,75,2023-12-27T04:34:17Z,4120000,False,225.0,31.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
416,PT05M38.00S,2023-12-27T04:34:13.2Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612758,83,75,2023-12-27T04:34:17Z,4130000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,415.0,,,,,,,,,,2.0,1.0,1.0,,,
417,PT05M34.00S,2023-12-27T04:34:16.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,65.25952693823915,23.52941176470588,1610612758,83,78,2023-12-27T04:34:25Z,4140000,False,-132.0,274.0,1,right,D. Fox 30' 3PT  (26 PTS) (K. Huerter 2 AST),"[1628368, 1628989]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,30.44,Made,,,,,26.0,K. Huerter,1628989.0,2.0,,,,,,,,,,
419,PT05M14.00S,2023-12-27T04:34:36.7Z,3,REGULAR,3pt,Jump Shot,[],1641871,32.802233902759525,48.529411764705884,1610612757,86,78,2023-12-27T04:34:41Z,4160000,False,7.0,256.0,1,left,D. Reath 25' 3PT  (16 PTS) (S. Henderson 7 AST),"[1641871, 1630703]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,16.0,S. Henderson,1630703.0,7.0,,,,,,,,,,
421,PT05M00.00S,2023-12-27T04:34:50.6Z,3,REGULAR,2pt,Jump Shot,[],1628368,76.82325886990802,58.333333333333336,1610612758,86,80,2023-12-27T04:34:54Z,4180000,False,42.0,165.0,1,right,D. Fox 17' pullup Jump Shot (28 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,17.06,Made,,,,,28.0,,,,,,,,,,,,,
422,PT04M51.00S,2023-12-27T04:35:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630703,29.38567674113009,23.03921568627451,1610612757,86,80,2023-12-27T04:35:04Z,4190000,False,135.0,224.0,1,left,MISS S. Henderson 26' pullup bank 3PT,[1630703],1610612757.0,POR,pullup bank,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
423,PT04M49.00S,2023-12-27T04:35:02.0Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,86,80,2023-12-27T04:35:04Z,4200000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,422.0,,,,,,,,,,2.0,2.0,0.0,,,
424,PT04M40.00S,2023-12-27T04:35:10.5Z,3,REGULAR,3pt,Jump Shot,[],1628368,70.12155059132719,81.61764705882352,1610612758,86,80,2023-12-27T04:35:20Z,4210000,False,158.0,228.0,1,right,MISS D. Fox 27' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.78,Missed,,,,,,,,,,,,,,,,,,
