actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
429,PT04M08.00S,2024-02-14T04:39:54.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,70,73,2024-02-14T04:40:15Z,4220000,False,,,0,,D. Ayton REBOUND (Off:1 Def:13),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,428.0,,,14.0,13.0,1.0
430,PT04M01.00S,2024-02-14T04:40:21.0Z,3,REGULAR,3pt,Jump Shot,[],203924,90.75229960578186,93.87254901960785,1610612757,73,73,2024-02-14T04:40:25Z,4230000,False,219.0,34.0,1,right,J. Grant 3PT  (10 PTS) (S. Henderson 5 AST),"[203924, 1630703]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.21,Made,10.0,S. Henderson,1630703.0,5.0,,,,,,,,,,,,,,
432,PT03M35.00S,2024-02-14T04:40:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,50.98039215686274,1610612750,73,75,2024-02-14T04:40:51Z,4250000,False,-5.0,10.0,1,left,A. Edwards driving Layup (30 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.11,Made,30.0,,,,,,,,,,,,,,,,,
433,PT03M28.00S,2024-02-14T04:40:54.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,66.83639947437582,20.34313725490196,1610612757,73,75,2024-02-14T04:42:44Z,4260000,False,-148.0,259.0,1,right,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,29.86,Missed,,,,,,,,,,,,,,,,,,
434,PT03M26.00S,2024-02-14T04:40:56.2Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,73,75,2024-02-14T04:42:44Z,4270000,False,,,0,,D. Ayton REBOUND (Off:2 Def:13),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,433.0,,,15.0,13.0,2.0
435,PT03M25.00S,2024-02-14T04:40:58.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,74.06373193166885,50.245098039215684,1610612757,75,75,2024-02-14T04:41:03Z,4280000,False,1.0,191.0,1,right,D. Ayton 19' Jump Shot (18 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,19.13,Made,18.0,,,,,,,,,,,,,,,,,
436,PT03M09.00S,2024-02-14T04:41:20.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612750,75,75,2024-02-14T04:41:24Z,4290000,False,,,0,,A. Simons personal FOUL (3 PF) (Towns 2 FT),"[1629014, 1626157]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,1629178.0,3.0,0.0,Towns,1626157.0,,,,,,,,,
438,PT03M09.00S,2024-02-14T04:41:49.8Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,75,76,2024-02-14T04:41:49Z,4310000,False,,,0,,K. Towns Free Throw 1 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
439,PT03M09.00S,2024-02-14T04:41:50.4Z,3,REGULAR,substitution,out,[],203497,,,1610612750,75,76,2024-02-14T04:41:53Z,4320000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M09.00S,2024-02-14T04:41:50.4Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,75,76,2024-02-14T04:41:53Z,4330000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M09.00S,2024-02-14T04:42:09.8Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,75,77,2024-02-14T04:42:09Z,4340000,False,,,0,,K. Towns Free Throw 2 of 2 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
442,PT02M52.00S,2024-02-14T04:42:28.7Z,3,REGULAR,2pt,Jump Shot,[],1629028,91.67214191852825,28.186274509803923,1610612757,75,77,2024-02-14T04:42:33Z,4350000,False,-109.0,26.0,1,right,MISS D. Ayton 11' turnaround fadeaway Shot,[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,11.21,Missed,,,,,,,,,,,,,,,,,,
443,PT02M49.00S,2024-02-14T04:42:31.7Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612750,75,77,2024-02-14T04:42:33Z,4360000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,442.0,,,1.0,1.0,0.0
444,PT02M41.00S,2024-02-14T04:42:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.783837056504599,47.05882352941176,1610612750,75,79,2024-02-14T04:42:44Z,4370000,False,15.0,11.0,1,left,K. Towns driving DUNK (11 PTS) (M. Morris 2 AST),"[1626157, 1628420]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.85,Made,11.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
447,PT02M25.00S,2024-02-14T04:43:00.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,75,79,2024-02-14T04:43:14Z,4400000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M25.00S,2024-02-14T04:43:00.5Z,3,REGULAR,substitution,out,[],203924,,,1610612757,75,79,2024-02-14T04:43:14Z,4410000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M25.00S,2024-02-14T04:43:00.5Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,75,79,2024-02-14T04:43:14Z,4420000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M25.00S,2024-02-14T04:43:00.5Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,75,79,2024-02-14T04:43:14Z,4430000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M22.00S,2024-02-14T04:43:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,94.43166885676742,49.26470588235294,1610612757,77,79,2024-02-14T04:43:34Z,4440000,False,-4.0,0.0,1,right,D. Banton Layup (10 PTS) (S. Henderson 6 AST),"[1630625, 1630703]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,0.37,Made,10.0,S. Henderson,1630703.0,6.0,,,,,,,,,,,,,,
453,PT02M22.00S,2024-02-14T04:43:31.0Z,3,REGULAR,foul,personal,['1freethrow'],1630162,,,1610612757,77,79,2024-02-14T04:43:38Z,4460000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Banton 1 FT),"[1630162, 1630625]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Banton,1630625.0,,,,,,,,,
455,PT02M22.00S,2024-02-14T04:43:52.3Z,3,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,78,79,2024-02-14T04:43:52Z,4480000,False,,,0,,D. Banton Free Throw 1 of 1 (11 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
456,PT02M13.00S,2024-02-14T04:44:06.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612750,78,79,2024-02-14T04:44:11Z,4490000,False,,,0,,J. Walker personal FOUL (3 PF) (Towns 2 FT),"[1631133, 1626157]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,3.0,0.0,Towns,1626157.0,,,,,,,,,
458,PT02M13.00S,2024-02-14T04:44:38.8Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,78,80,2024-02-14T04:44:38Z,4510000,False,,,0,,K. Towns Free Throw 1 of 2 (12 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
459,PT02M13.00S,2024-02-14T04:44:58.7Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,78,81,2024-02-14T04:44:58Z,4520000,False,,,0,,K. Towns Free Throw 2 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
460,PT02M03.00S,2024-02-14T04:45:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.1688567674113,55.14705882352941,1610612757,78,81,2024-02-14T04:45:18Z,4530000,False,26.0,2.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
461,PT02M01.00S,2024-02-14T04:45:16.5Z,3,REGULAR,rebound,offensive,[],1630625,,,1610612757,78,81,2024-02-14T04:45:16Z,4540000,False,,,0,,D. Banton REBOUND (Off:1 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,460.0,,,4.0,3.0,1.0
462,PT01M48.00S,2024-02-14T04:45:29.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629014,79.45137976346912,49.01960784313725,1610612757,78,81,2024-02-14T04:45:42Z,4550000,False,-5.0,141.0,1,right,MISS A. Simons 14' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,14.08,Missed,,,,,,,,,,,,,,,,,,
463,PT01M44.00S,2024-02-14T04:45:33.9Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,78,81,2024-02-14T04:45:36Z,4560000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,462.0,,,2.0,2.0,0.0
464,PT01M27.00S,2024-02-14T04:45:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,4.418528252299605,47.549019607843135,1610612750,78,83,2024-02-14T04:46:02Z,4570000,False,12.0,-11.0,1,left,A. Edwards driving reverse Layup (32 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.65,Made,32.0,,,,,,,,,,,,,,,,,
465,PT01M14.00S,2024-02-14T04:46:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,71.82982917214193,82.59803921568627,1610612757,78,83,2024-02-14T04:46:14Z,4580000,False,163.0,212.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
466,PT01M13.00S,2024-02-14T04:46:04.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,78,83,2024-02-14T04:46:14Z,4590000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,465.0,,,,,
467,PT01M13.00S,2024-02-14T04:46:10.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641871,,,1610612750,78,83,2024-02-14T04:46:34Z,4600000,False,,,0,,D. Reath loose ball personal FOUL (3 PF) (Reid 2 FT),"[1641871, 1629675]",1610612757.0,POR,loose ball,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,3.0,0.0,Reid,1629675.0,,,,,,,,,
469,PT01M13.00S,2024-02-14T04:46:50.3Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,78,83,2024-02-14T04:46:50Z,4620000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT01M13.00S,2024-02-14T04:46:50.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,78,83,2024-02-14T04:46:50Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,469.0,,,,,
471,PT01M13.00S,2024-02-14T04:46:51.4Z,3,REGULAR,substitution,out,[],1629014,,,1610612750,78,83,2024-02-14T04:46:54Z,4640000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M13.00S,2024-02-14T04:46:51.4Z,3,REGULAR,substitution,in,[],1641739,,,1610612750,78,83,2024-02-14T04:46:54Z,4650000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M13.00S,2024-02-14T04:47:08.8Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,78,84,2024-02-14T04:47:08Z,4660000,False,,,0,,N. Reid Free Throw 2 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
474,PT00M58.60S,2024-02-14T04:47:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,94.69448094612353,53.67647058823529,1610612757,80,84,2024-02-14T04:47:30Z,4670000,False,18.0,-3.0,1,right,J. Walker cutting Layup (4 PTS) (S. Henderson 7 AST),"[1631133, 1630703]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.86,Made,4.0,S. Henderson,1630703.0,7.0,,,,,,,,,,,,,,
476,PT00M37.80S,2024-02-14T04:47:49.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,30.17411300919842,78.92156862745098,1610612750,80,84,2024-02-14T04:47:53Z,4690000,False,-145.0,231.0,1,left,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
477,PT00M35.30S,2024-02-14T04:47:51.6Z,3,REGULAR,rebound,defensive,[],1630703,,,1610612757,80,84,2024-02-14T04:47:53Z,4700000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,476.0,,,1.0,1.0,0.0
478,PT00M18.30S,2024-02-14T04:48:08.7Z,3,REGULAR,3pt,Jump Shot,[],1641871,68.9388961892247,30.14705882352941,1610612757,83,84,2024-02-14T04:48:13Z,4710000,False,-99.0,239.0,1,right,D. Reath 25' 3PT  (6 PTS) (S. Henderson 8 AST),"[1641871, 1630703]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,25.93,Made,6.0,S. Henderson,1630703.0,8.0,,,,,,,,,,,,,,
480,PT00M04.10S,2024-02-14T04:48:28.9Z,3,REGULAR,3pt,Jump Shot,[],1628420,32.53942181340342,32.1078431372549,1610612750,83,84,2024-02-14T04:48:35Z,4730000,False,89.0,253.0,1,left,MISS M. Morris 26' step back 3PT,[1628420],1610612750.0,MIN,step back,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
481,PT00M01.30S,2024-02-14T04:48:31.7Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,83,84,2024-02-14T04:48:31Z,4740000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,480.0,,,5.0,3.0,2.0
482,PT00M00.00S,2024-02-14T04:48:33.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626157,17.0335085413929,12.5,1610612750,83,84,2024-02-14T04:48:52Z,4750000,False,188.0,108.0,1,left,MISS K. Towns 21' step back Shot,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,21.62,Missed,,,,,,,,,,,,,,,,,,
483,PT00M00.00S,2024-02-14T04:48:33.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,83,84,2024-02-14T04:48:52Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,482.0,,,,,
484,PT00M00.00S,2024-02-14T04:48:36.2Z,3,REGULAR,period,end,[],0,,,1610612750,83,84,2024-02-14T04:48:36Z,4770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-02-14T04:50:44.7Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,83,84,2024-02-14T04:51:10Z,4780000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-02-14T04:50:44.7Z,4,REGULAR,substitution,out,['startperiod'],1628420,,,1610612750,83,84,2024-02-14T04:51:10Z,4790000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-02-14T04:50:44.7Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,83,84,2024-02-14T04:51:10Z,4800000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-02-14T04:50:44.7Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,83,84,2024-02-14T04:51:10Z,4810000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-02-14T04:50:44.7Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,83,84,2024-02-14T04:51:10Z,4820000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-02-14T04:50:44.7Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612750,83,84,2024-02-14T04:51:10Z,4830000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-02-14T04:51:19.4Z,4,REGULAR,period,start,[],0,,,1610612757,83,84,2024-02-14T04:51:19Z,4840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M45.00S,2024-02-14T04:51:35.1Z,4,REGULAR,foul,personal,['3freethrow'],1629638,,,1610612757,83,84,2024-02-14T04:51:54Z,4850000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Henderson 3 FT),"[1629638, 1630703]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,1629178.0,2.0,0.0,Henderson,1630703.0,,,,,,,,,
494,PT11M45.00S,2024-02-14T04:52:01.3Z,4,REGULAR,freethrow,1 of 3,[],1630703,,,1610612757,84,84,2024-02-14T04:52:01Z,4870000,False,,,0,,S. Henderson Free Throw 1 of 3 (12 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
495,PT11M45.00S,2024-02-14T04:52:13.9Z,4,REGULAR,freethrow,2 of 3,[],1630703,,,1610612757,85,84,2024-02-14T04:52:13Z,4880000,False,,,0,,S. Henderson Free Throw 2 of 3 (13 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
496,PT11M45.00S,2024-02-14T04:52:23.2Z,4,REGULAR,freethrow,3 of 3,[],1630703,,,1610612757,86,84,2024-02-14T04:52:23Z,4890000,False,,,0,,S. Henderson Free Throw 3 of 3 (14 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
497,PT11M23.00S,2024-02-14T04:52:47.7Z,4,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,86,84,2024-02-14T04:52:54Z,4900000,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (2 TO),[1629638],1610612750.0,MIN,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,202058.0,,,,,2.0,,,,,,,,
498,PT11M13.00S,2024-02-14T04:53:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,95.87713534822602,53.67647058823529,1610612757,86,84,2024-02-14T04:53:09Z,4910000,False,18.0,-14.0,1,right,MISS S. Henderson driving Layup - blocked,"[1630703, 203497]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,Gobert,203497.0,,,
499,PT11M13.00S,2024-02-14T04:53:03.3Z,4,REGULAR,block,,[],203497,,,1610612757,86,84,2024-02-14T04:53:05Z,4920000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT11M09.00S,2024-02-14T04:53:07.3Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,86,84,2024-02-14T04:53:09Z,4930000,False,,,0,,J. Walker REBOUND (Off:2 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,498.0,,,6.0,4.0,2.0
501,PT11M09.00S,2024-02-14T04:53:07.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631133,94.40999984741211,50.0,1610612757,86,84,2024-02-14T04:53:07Z,4940000,False,0.0,0.0,1,right,MISS J. Walker putback DUNK - blocked,"[1631133, 1629675]",1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,Reid,1629675.0,,,
502,PT11M09.00S,2024-02-14T04:53:07.4Z,4,REGULAR,block,,[],1629675,,,1610612757,86,84,2024-02-14T04:53:08Z,4950000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
503,PT11M08.00S,2024-02-14T04:53:08.9Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,86,84,2024-02-14T04:53:08Z,4960000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,501.0,,,3.0,3.0,0.0
504,PT10M59.00S,2024-02-14T04:53:16.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.434296977660972,48.28431372549019,1610612750,86,86,2024-02-14T04:53:21Z,4970000,False,9.0,64.0,1,left,N. Reid 6' turnaround Hook (8 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,8.0,,,,,,,,,,,,,,,,,
505,PT10M44.00S,2024-02-14T04:53:33.0Z,4,REGULAR,3pt,Jump Shot,[],1641871,74.32654402102497,82.84313725490196,1610612757,86,86,2024-02-14T04:53:37Z,4980000,False,164.0,189.0,1,right,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
506,PT10M41.00S,2024-02-14T04:53:36.0Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,86,86,2024-02-14T04:53:37Z,4990000,False,,,0,,J. Walker REBOUND (Off:3 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,505.0,,,7.0,4.0,3.0
507,PT10M39.00S,2024-02-14T04:53:37.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,92.72339027595268,46.568627450980394,1610612757,86,86,2024-02-14T04:53:46Z,5000000,False,-17.0,16.0,1,right,MISS J. Walker putback Layup - blocked,"[1631133, 1629638]",1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,Alexander-Walker,1629638.0,,,
508,PT10M39.00S,2024-02-14T04:53:37.2Z,4,REGULAR,block,,[],1629638,,,1610612757,86,86,2024-02-14T04:53:39Z,5010000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT10M39.00S,2024-02-14T04:53:37.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,86,86,2024-02-14T04:53:46Z,5020000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,507.0,,,,,
512,PT10M25.00S,2024-02-14T04:54:25.0Z,4,REGULAR,3pt,Jump Shot,[],201144,7.30946123521682,96.32352941176471,1610612750,86,86,2024-02-14T04:54:29Z,5050000,False,-232.0,16.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
513,PT10M22.00S,2024-02-14T04:54:28.0Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,86,86,2024-02-14T04:54:29Z,5060000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,512.0,,,12.0,7.0,5.0
