actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
420,PT03M06.00S,2024-02-26T03:34:43.2Z,3,REGULAR,steal,,[],203995,,,1610612766,51,63,2024-02-26T03:34:44Z,4070000,False,,,0,,V. Micic STEAL (1 STL),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
421,PT02M53.00S,2024-02-26T03:34:56.2Z,3,REGULAR,turnover,lost ball,[],1628970,,,1610612766,51,63,2024-02-26T03:34:59Z,4080000,False,,,0,,M. Bridges lost ball TURNOVER (4 TO),"[1628970, 203924]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,4.0,Grant,203924.0,,,,,,,,,,,,,,,,
422,PT02M53.00S,2024-02-26T03:34:56.2Z,3,REGULAR,steal,,[],203924,,,1610612757,51,63,2024-02-26T03:36:56Z,4090000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT02M49.00S,2024-02-26T03:35:01.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,93.64323258869908,53.67647058823529,1610612757,51,63,2024-02-26T03:35:21Z,4100000,False,18.0,7.0,1,right,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,1.98,Missed,,,,,,,,,,,,,,
424,PT02M48.00S,2024-02-26T03:35:02.0Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,51,63,2024-02-26T03:35:21Z,4110000,False,,,0,,D. Ayton REBOUND (Off:3 Def:10),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,423.0,13.0,10.0,3.0,,,,,
425,PT02M48.00S,2024-02-26T03:35:03.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629028,94.40999984741211,50.0,1610612757,53,63,2024-02-26T03:35:38Z,4120000,False,0.0,0.0,1,right,D. Ayton tip Layup (20 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,20.0,,,,,,,,,,,,,
426,PT02M48.00S,2024-02-26T03:35:11.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,53,63,2024-02-26T03:35:11Z,4130000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M48.00S,2024-02-26T03:37:31.4Z,3,REGULAR,substitution,out,[],1641706,,,1610612766,53,63,2024-02-26T03:37:46Z,4140000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M48.00S,2024-02-26T03:37:31.4Z,3,REGULAR,substitution,in,[],1630550,,,1610612766,53,63,2024-02-26T03:37:46Z,4150000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M33.00S,2024-02-26T03:38:20.2Z,3,REGULAR,foul,personal,[],1630204,,,1610612766,53,63,2024-02-26T03:38:39Z,4160000,False,,,0,,A. Hagans personal FOUL (1 PF),"[1630204, 1629684]",1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Mid-Range,16-24 Right Center,1148.0,,,,,,,1.0,0.0,Williams,1629684.0,,,,,,,,,
432,PT02M23.00S,2024-02-26T03:38:46.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612766,53,63,2024-02-26T03:38:52Z,4190000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (McGowens 2 FT),"[1631133, 1631121]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,1.0,0.0,McGowens,1631121.0,,,,,,,,,
434,PT02M23.00S,2024-02-26T03:39:11.9Z,3,REGULAR,freethrow,1 of 2,[],1631121,,,1610612766,53,64,2024-02-26T03:39:11Z,4210000,False,,,0,,B. McGowens Free Throw 1 of 2 (1 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
435,PT02M23.00S,2024-02-26T03:39:25.9Z,3,REGULAR,freethrow,2 of 2,[],1631121,,,1610612766,53,65,2024-02-26T03:39:25Z,4220000,False,,,0,,B. McGowens Free Throw 2 of 2 (2 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
436,PT02M11.00S,2024-02-26T03:39:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.59198423127464,49.01960784313725,1610612757,55,65,2024-02-26T03:39:44Z,4230000,False,-5.0,17.0,1,right,D. Ayton cutting Layup (22 PTS) (J. Grant 4 AST),"[1629028, 203924]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,1.78,Made,22.0,,,,,,,,,,,J. Grant,203924.0,4.0
438,PT01M55.00S,2024-02-26T03:39:56.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,5.601182654402102,47.794117647058826,1610612766,55,67,2024-02-26T03:40:02Z,4250000,False,11.0,0.0,1,left,B. McGowens reverse Layup (4 PTS) (V. Micic 5 AST),"[1631121, 203995]",1610612766.0,CHA,reverse,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,1.1,Made,4.0,,,,,,,,,,,V. Micic,203995.0,5.0
440,PT01M38.00S,2024-02-26T03:40:13.8Z,3,REGULAR,2pt,Jump Shot,[],1629028,90.62089356110381,76.7156862745098,1610612757,55,67,2024-02-26T03:41:53Z,4270000,False,134.0,36.0,1,right,MISS D. Ayton 13' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,13.83,Missed,,,,,,,,,,,,,,
441,PT01M36.00S,2024-02-26T03:40:15.8Z,3,REGULAR,rebound,offensive,[],1630204,,,1610612757,55,67,2024-02-26T03:40:18Z,4280000,False,,,0,,A. Hagans REBOUND (Off:1 Def:0),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,440.0,1.0,0.0,1.0,,,,,
442,PT01M35.00S,2024-02-26T03:40:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630204,94.56307490144546,48.28431372549019,1610612757,57,67,2024-02-26T03:40:25Z,4290000,False,-9.0,-1.0,1,right,A. Hagans putback Layup (3 PTS),[1630204],1610612757.0,POR,putback,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,,,,,0.87,Made,3.0,,,,,,,,,,,,,
443,PT01M24.00S,2024-02-26T03:40:27.7Z,3,REGULAR,turnover,bad pass,[],1629684,,,1610612766,57,67,2024-02-26T03:40:34Z,4300000,False,,,0,,G. Williams bad pass TURNOVER (2 TO),"[1629684, 203924]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,2.0,Grant,203924.0,,,,,,,,,,,,,,,,
444,PT01M24.00S,2024-02-26T03:40:27.7Z,3,REGULAR,steal,,[],203924,,,1610612757,57,67,2024-02-26T03:40:29Z,4310000,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
445,PT01M19.00S,2024-02-26T03:40:32.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203924,93.64323258869908,44.11764705882353,1610612757,57,67,2024-02-26T03:40:37Z,4320000,False,-29.0,7.0,1,right,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,3.03,Missed,,,,,,,,,,,,,,
446,PT01M16.00S,2024-02-26T03:40:35.3Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,57,67,2024-02-26T03:40:37Z,4330000,False,,,0,,J. Walker REBOUND (Off:4 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,445.0,5.0,1.0,4.0,,,,,
447,PT01M16.00S,2024-02-26T03:40:34.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631133,94.40999984741211,50.0,1610612757,59,67,2024-02-26T03:41:16Z,4340000,False,0.0,0.0,1,right,J. Walker tip Layup (4 PTS),[1631133],1610612757.0,POR,tip,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,4.0,,,,,,,,,,,,,
448,PT00M51.50S,2024-02-26T03:41:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203995,6.521024967148489,49.754901960784316,1610612766,59,69,2024-02-26T03:41:06Z,4350000,False,1.0,9.0,1,left,V. Micic driving Layup (8 PTS),[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,0.89,Made,8.0,,,,,,,,,,,,,
449,PT00M37.10S,2024-02-26T03:41:21.4Z,3,REGULAR,foul,personal,[],1629684,,,1610612757,59,69,2024-02-26T03:41:42Z,4360000,False,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1629028]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,3.0,0.0,Ayton,1629028.0,,,,,,,,,
451,PT00M26.50S,2024-02-26T03:41:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630204,82.47371879106439,38.48039215686275,1610612757,59,69,2024-02-26T03:42:04Z,4380000,False,-58.0,112.0,1,right,MISS A. Hagans 12' pullup Shot,[1630204],1610612757.0,POR,pullup,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.61,Missed,,,,,,,,,,,,,,
452,PT00M24.00S,2024-02-26T03:41:57.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612766,59,69,2024-02-26T03:42:04Z,4390000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,451.0,2.0,2.0,0.0,,,,,
453,PT00M04.60S,2024-02-26T03:42:20.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630204,,,1610612766,59,69,2024-02-26T03:42:26Z,4400000,False,,,0,,A. Hagans personal FOUL (2 PF) (Williams 2 FT),"[1630204, 1629684]",1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Mid-Range,8-16 Right,1198.0,,,,,,,2.0,0.0,Williams,1629684.0,,,,,,,,,
455,PT00M04.60S,2024-02-26T03:42:46.4Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,59,70,2024-02-26T03:42:46Z,4420000,False,,,0,,G. Williams Free Throw 1 of 2 (5 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
456,PT00M04.60S,2024-02-26T03:42:49.6Z,3,REGULAR,substitution,out,[],1630204,,,1610612766,59,70,2024-02-26T03:43:04Z,4430000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M04.60S,2024-02-26T03:42:49.6Z,3,REGULAR,substitution,out,[],203995,,,1610612766,59,70,2024-02-26T03:43:04Z,4440000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M04.60S,2024-02-26T03:42:49.6Z,3,REGULAR,substitution,in,[],1629014,,,1610612766,59,70,2024-02-26T03:43:04Z,4450000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M04.60S,2024-02-26T03:42:49.6Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,59,70,2024-02-26T03:43:04Z,4460000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M04.60S,2024-02-26T03:42:46.4Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,59,70,2024-02-26T03:43:24Z,4470000,False,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
461,PT00M03.10S,2024-02-26T03:42:47.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,59,70,2024-02-26T03:43:24Z,4480000,False,,,0,,D. Ayton REBOUND (Off:3 Def:11),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,460.0,14.0,11.0,3.0,,,,,
462,PT00M00.00S,2024-02-26T03:43:28.5Z,3,REGULAR,period,end,[],0,,,1610612757,59,70,2024-02-26T03:43:28Z,4490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,59,70,2024-02-26T03:45:51Z,4500000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612757,59,70,2024-02-26T03:45:51Z,4510000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,out,['startperiod'],1631121,,,1610612757,59,70,2024-02-26T03:45:51Z,4520000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612757,59,70,2024-02-26T03:45:51Z,4530000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612757,59,70,2024-02-26T03:45:51Z,4540000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,in,['startperiod'],1631200,,,1610612757,59,70,2024-02-26T03:45:51Z,4550000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612757,59,70,2024-02-26T03:45:51Z,4560000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612757,59,70,2024-02-26T03:45:51Z,4570000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,in,['startperiod'],203995,,,1610612757,59,70,2024-02-26T03:45:51Z,4580000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-02-26T03:44:49.7Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612757,59,70,2024-02-26T03:45:51Z,4590000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-02-26T03:46:04.9Z,4,REGULAR,period,start,[],0,,,1610612766,59,70,2024-02-26T03:46:04Z,4600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M47.00S,2024-02-26T03:46:17.8Z,4,REGULAR,3pt,Jump Shot,[],1641706,27.414586070959263,17.647058823529413,1610612766,59,70,2024-02-26T03:46:22Z,4610000,False,162.0,205.0,1,left,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,26.13,Missed,,,,,,,,,,,,,,
475,PT11M43.00S,2024-02-26T03:46:21.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,59,70,2024-02-26T03:46:22Z,4620000,False,,,0,,D. Ayton REBOUND (Off:3 Def:12),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,474.0,15.0,12.0,3.0,,,,,
476,PT11M19.00S,2024-02-26T03:46:44.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,93.64323258869908,52.450980392156865,1610612757,61,70,2024-02-26T03:46:49Z,4630000,False,12.0,7.0,1,right,A. Simons driving DUNK (8 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,1.43,Made,8.0,,,,,,,,,,,,,
477,PT11M09.00S,2024-02-26T03:46:55.7Z,4,REGULAR,turnover,lost ball,[],1641706,,,1610612766,61,70,2024-02-26T03:47:04Z,4640000,False,,,0,,B. Miller lost ball TURNOVER (4 TO),"[1641706, 1629680]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,4.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,
478,PT11M09.00S,2024-02-26T03:46:55.7Z,4,REGULAR,steal,,[],1629680,,,1610612757,61,70,2024-02-26T03:47:45Z,4650000,False,,,0,,M. Thybulle STEAL (5 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
479,PT11M05.00S,2024-02-26T03:46:59.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631133,92.72339027595268,50.49019607843137,1610612757,63,70,2024-02-26T03:47:08Z,4660000,False,2.0,16.0,1,right,J. Walker running Layup (6 PTS),[1631133],1610612757.0,POR,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,1.61,Made,6.0,,,,,,,,,,,,,
480,PT10M50.00S,2024-02-26T03:47:13.7Z,4,REGULAR,3pt,Jump Shot,[],203995,30.699737187910642,16.911764705882355,1610612766,63,73,2024-02-26T03:47:18Z,4670000,False,165.0,236.0,1,left,V. Micic 28' 3PT pullup (11 PTS),[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,,,,,28.83,Made,11.0,,,,,,,,,,,,,
481,PT10M29.00S,2024-02-26T03:47:38.7Z,4,REGULAR,foul,offensive,[],1631200,,,1610612757,63,73,2024-02-26T03:47:47Z,4680000,False,,,0,,K. Murray offensive FOUL (2 PF),"[1631200, 1630544]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,1198.0,,,,,,,2.0,0.0,Mann,1630544.0,,,,,,,,,
483,PT10M29.00S,2024-02-26T03:47:38.7Z,4,REGULAR,turnover,offensive foul,[],1631200,,,1610612757,63,73,2024-02-26T03:47:38Z,4700000,False,,,0,,K. Murray offensive foul TURNOVER (2 TO),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,1198.0,2.0,,,,,,,,,,,,,,,,,,
484,PT10M10.00S,2024-02-26T03:48:08.1Z,4,REGULAR,turnover,lost ball,[],1641706,,,1610612766,63,73,2024-02-26T03:48:15Z,4710000,False,,,0,,B. Miller lost ball TURNOVER (5 TO),"[1641706, 1629680]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,5.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,
485,PT10M10.00S,2024-02-26T03:48:08.1Z,4,REGULAR,steal,,[],1629680,,,1610612757,63,73,2024-02-26T03:48:09Z,4720000,False,,,0,,M. Thybulle STEAL (6 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
486,PT10M08.00S,2024-02-26T03:48:12.1Z,4,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612757,63,73,2024-02-26T03:48:19Z,4730000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Ayton 2 FT),"[1641706, 1629028]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1148.0,,,,,,,1.0,0.0,Ayton,1629028.0,,,,,,,,,
488,PT10M08.00S,2024-02-26T03:48:40.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629028,,,1610612757,64,73,2024-02-26T03:48:40Z,4750000,False,,,0,,D. Ayton Free Throw 1 of 2 (23 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
489,PT10M08.00S,2024-02-26T03:48:53.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629028,,,1610612757,65,73,2024-02-26T03:48:53Z,4760000,False,,,0,,D. Ayton Free Throw 2 of 2 (24 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
490,PT09M49.00S,2024-02-26T03:49:13.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,19.530223390275953,52.450980392156865,1610612766,65,73,2024-02-26T03:49:18Z,4770000,False,-12.0,131.0,1,left,MISS N. Richards 13' fadeaway Shot,[1630208],1610612766.0,CHA,fadeaway,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.17,Missed,,,,,,,,,,,,,,
491,PT09M48.00S,2024-02-26T03:49:14.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,65,73,2024-02-26T03:49:18Z,4780000,False,,,0,,D. Ayton REBOUND (Off:3 Def:13),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,490.0,16.0,13.0,3.0,,,,,
492,PT09M38.00S,2024-02-26T03:49:25.1Z,4,REGULAR,3pt,Jump Shot,[],1631133,92.19776609724047,94.6078431372549,1610612757,65,73,2024-02-26T03:49:30Z,4790000,False,223.0,21.0,1,right,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,22.4,Missed,,,,,,,,,,,,,,
493,PT09M36.00S,2024-02-26T03:49:27.1Z,4,REGULAR,rebound,offensive,[],1631200,,,1610612757,65,73,2024-02-26T03:49:30Z,4800000,False,,,0,,K. Murray REBOUND (Off:4 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,492.0,7.0,3.0,4.0,,,,,
494,PT09M36.00S,2024-02-26T03:49:28.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,94.40999984741211,50.0,1610612757,65,73,2024-02-26T03:49:28Z,4810000,False,0.0,0.0,1,right,MISS K. Murray tip Layup,[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,0.0,Missed,,,,,,,,,,,,,,
495,PT09M36.00S,2024-02-26T03:49:29.4Z,4,REGULAR,rebound,offensive,[],1631200,,,1610612757,65,73,2024-02-26T03:49:29Z,4820000,False,,,0,,K. Murray REBOUND (Off:5 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,494.0,8.0,3.0,5.0,,,,,
498,PT09M36.00S,2024-02-26T03:49:39.2Z,4,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612757,65,73,2024-02-26T03:49:50Z,4850000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Murray 2 FT),"[1641706, 1631200]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,2.0,0.0,Murray,1631200.0,,,,,,,,,
500,PT09M36.00S,2024-02-26T03:49:53.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631200,,,1610612757,65,73,2024-02-26T03:49:53Z,4870000,False,,,0,,MISS K. Murray Free Throw 1 of 2,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
501,PT09M36.00S,2024-02-26T03:49:53.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,65,73,2024-02-26T03:49:53Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,
502,PT09M36.00S,2024-02-26T03:49:54.5Z,4,REGULAR,substitution,out,[],1630544,,,1610612757,65,73,2024-02-26T03:50:00Z,4890000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M36.00S,2024-02-26T03:49:54.5Z,4,REGULAR,substitution,out,[],203995,,,1610612757,65,73,2024-02-26T03:50:00Z,4900000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M36.00S,2024-02-26T03:49:54.5Z,4,REGULAR,substitution,in,[],1631121,,,1610612757,65,73,2024-02-26T03:50:00Z,4910000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M36.00S,2024-02-26T03:49:54.5Z,4,REGULAR,substitution,in,[],1628998,,,1610612757,65,73,2024-02-26T03:50:00Z,4920000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
