actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
258,PT06M08.00S,2023-11-06T02:56:14.1Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,40,40,2023-11-06T02:56:17Z,2530000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,257.0,3.0,3.0,0.0
259,PT06M01.00S,2023-11-06T02:56:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,84.1819973718791,50.245098039215684,1610612763,40,42,2023-11-06T02:56:30Z,2540000,False,1.0,96.0,1,right,D. Bane 9' driving floating Jump Shot (6 PTS) (L. Kennard 1 AST),"[1630217, 1628379]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,9.62,Made,6.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
261,PT05M43.00S,2023-11-06T02:56:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629680,6.521024967148489,94.6078431372549,1610612757,43,42,2023-11-06T02:56:43Z,2560000,False,-223.0,9.0,1,left,M. Thybulle 3PT  (6 PTS) (J. Grant 2 AST),"[1629680, 203924]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.32,Made,6.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,
263,PT05M28.00S,2023-11-06T02:56:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,94.43166885676742,46.32352941176471,1610612763,43,44,2023-11-06T02:57:05Z,2580000,False,-18.0,0.0,1,right,D. Bane cutting Layup (8 PTS) (B. Biyombo 2 AST),"[1630217, 202687]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,B. Biyombo,202687.0,2.0,,,,,,,,,,,,,,
265,PT05M28.00S,2023-11-06T02:57:01.3Z,2,REGULAR,foul,personal,['1freethrow'],1631133,,,1610612763,43,44,2023-11-06T02:57:06Z,2600000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Bane 1 FT),"[1631133, 1630217]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
267,PT05M28.00S,2023-11-06T02:57:07.5Z,2,REGULAR,substitution,out,[],1628379,,,1610612763,43,44,2023-11-06T02:57:44Z,2620000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M28.00S,2023-11-06T02:57:07.5Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,43,44,2023-11-06T02:57:44Z,2630000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M28.00S,2023-11-06T02:57:07.5Z,2,REGULAR,substitution,in,[],1631367,,,1610612763,43,44,2023-11-06T02:57:44Z,2640000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M28.00S,2023-11-06T02:57:07.5Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,43,44,2023-11-06T02:57:44Z,2650000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M28.00S,2023-11-06T02:57:31.9Z,2,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,43,45,2023-11-06T02:57:31Z,2660000,False,,,0,,D. Bane Free Throw 1 of 1 (9 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
272,PT05M13.00S,2023-11-06T02:57:48.7Z,2,REGULAR,2pt,Jump Shot,[],203924,24.78646517739816,31.372549019607842,1610612757,45,45,2023-11-06T02:57:52Z,2670000,False,93.0,180.0,1,left,J. Grant 20' pullup Jump Shot (12 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,20.31,Made,12.0,,,,,,,,,,,,,,,,,
273,PT05M00.00S,2023-11-06T02:58:02.6Z,2,REGULAR,3pt,Jump Shot,[],1630533,69.59592641261499,20.833333333333336,1610612763,45,45,2023-11-06T02:58:09Z,2680000,False,-146.0,233.0,1,right,MISS Z. Williams 27' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
274,PT04M57.00S,2023-11-06T02:58:05.6Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,45,45,2023-11-06T02:58:09Z,2690000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,273.0,2.0,1.0,1.0
275,PT04M51.00S,2023-11-06T02:58:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,4.944152431011826,47.549019607843135,1610612757,47,45,2023-11-06T03:00:51Z,2700000,False,12.0,-6.0,1,left,J. Walker cutting Layup (2 PTS) (S. Sharpe 3 AST),"[1631133, 1631101]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.37,Made,2.0,S. Sharpe,1631101.0,3.0,,,,,,,,,,,,,,
277,PT04M51.00S,2023-11-06T02:58:16.2Z,2,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612757,47,45,2023-11-06T02:58:26Z,2720000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Walker 1 FT),"[1630533, 1631133]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,2.0,0.0,Walker,1631133.0,,,,,,,,,
279,PT04M51.00S,2023-11-06T02:58:42.1Z,2,REGULAR,freethrow,1 of 1,[],1631133,,,1610612757,48,45,2023-11-06T02:58:42Z,2740000,False,,,0,,J. Walker Free Throw 1 of 1 (3 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
280,PT04M34.00S,2023-11-06T02:59:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.9060446780552,52.20588235294118,1610612763,48,45,2023-11-06T02:59:08Z,2750000,False,11.0,5.0,1,right,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
281,PT04M32.00S,2023-11-06T02:59:03.0Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,48,45,2023-11-06T02:59:08Z,2760000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,280.0,3.0,2.0,1.0
282,PT04M28.00S,2023-11-06T02:59:06.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,26.363337713534822,80.63725490196079,1610612757,48,45,2023-11-06T02:59:13Z,2770000,False,-153.0,195.0,1,left,MISS M. Brogdon 24' running pullup 3PT,[1627763],1610612757.0,POR,running pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2023-11-06T02:59:06.5Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,48,45,2023-11-06T02:59:13Z,2780000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,282.0,2.0,1.0,1.0
284,PT04M14.00S,2023-11-06T02:59:21.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,22.28975032851511,88.97058823529412,1610612757,48,45,2023-11-06T02:59:25Z,2790000,False,-195.0,157.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
285,PT04M10.00S,2023-11-06T02:59:25.4Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,48,45,2023-11-06T02:59:25Z,2800000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,284.0,4.0,4.0,0.0
286,PT03M57.00S,2023-11-06T02:59:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.51182654402102,45.34313725490196,1610612763,48,45,2023-11-06T02:59:42Z,2810000,False,-23.0,8.0,1,right,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
287,PT03M56.00S,2023-11-06T02:59:38.3Z,2,REGULAR,rebound,offensive,[],202687,,,1610612763,48,45,2023-11-06T02:59:42Z,2820000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:2),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,286.0,4.0,2.0,2.0
288,PT03M55.00S,2023-11-06T02:59:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,93.77463863337714,45.34313725490196,1610612763,48,47,2023-11-06T02:59:45Z,2830000,False,-23.0,6.0,1,right,B. Biyombo putback Layup (4 PTS),[202687],1610612763.0,MEM,putback,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,,,,,,,,,,,,,,,,,
289,PT03M37.00S,2023-11-06T02:59:56.5Z,2,REGULAR,3pt,Jump Shot,[],1631101,28.07161629434954,14.705882352941178,1610612757,48,47,2023-11-06T03:03:07Z,2840000,False,176.0,211.0,1,left,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
290,PT03M33.00S,2023-11-06T03:00:00.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,48,47,2023-11-06T03:00:06Z,2850000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,289.0,2.0,2.0,0.0
291,PT03M17.00S,2023-11-06T03:00:18.0Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,48,47,2023-11-06T03:00:23Z,2860000,False,,,0,,Z. Williams bad pass TURNOVER (2 TO),"[1630533, 1629680]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Thybulle,1629680.0,,,,,,
292,PT03M17.00S,2023-11-06T03:00:18.0Z,2,REGULAR,steal,,[],1629680,,,1610612757,48,47,2023-11-06T03:00:19Z,2870000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M13.00S,2023-11-06T03:00:21.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,5.863994743758213,48.529411764705884,1610612757,50,47,2023-11-06T03:00:27Z,2880000,False,7.0,3.0,1,left,S. Sharpe running DUNK (10 PTS) (M. Thybulle 1 AST),"[1631101, 1629680]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.78,Made,10.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
295,PT03M01.00S,2023-11-06T03:00:33.2Z,2,REGULAR,3pt,Jump Shot,[],1630533,68.54467805519053,64.4607843137255,1610612763,50,50,2023-11-06T03:00:38Z,2900000,False,72.0,243.0,1,right,Z. Williams 25' 3PT  (4 PTS) (J. Gilyard 1 AST),"[1630533, 1631367]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,25.37,Made,4.0,J. Gilyard,1631367.0,1.0,,,,,,,,,,,,,,
297,PT03M00.00S,2023-11-06T03:00:38.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,50,50,2023-11-06T03:00:38Z,2920000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M00.00S,2023-11-06T03:01:38.0Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,50,50,2023-11-06T03:03:22Z,2930000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M00.00S,2023-11-06T03:01:38.0Z,2,REGULAR,substitution,out,[],202687,,,1610612757,50,50,2023-11-06T03:03:22Z,2940000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M00.00S,2023-11-06T03:01:38.0Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,50,50,2023-11-06T03:03:22Z,2950000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M00.00S,2023-11-06T03:01:38.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612757,50,50,2023-11-06T03:03:22Z,2960000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M44.00S,2023-11-06T03:03:48.5Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612757,50,50,2023-11-06T03:03:56Z,2970000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1630217, 1631101]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,
304,PT02M44.00S,2023-11-06T03:04:13.2Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,50,50,2023-11-06T03:04:13Z,2990000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT02M44.00S,2023-11-06T03:04:13.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,50,50,2023-11-06T03:04:13Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,,,
306,PT02M44.00S,2023-11-06T03:04:13.8Z,2,REGULAR,substitution,out,[],1630217,,,1610612757,50,50,2023-11-06T03:04:17Z,3010000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M44.00S,2023-11-06T03:04:13.8Z,2,REGULAR,substitution,in,[],1628379,,,1610612757,50,50,2023-11-06T03:04:17Z,3020000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M44.00S,2023-11-06T03:04:29.7Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,51,50,2023-11-06T03:04:29Z,3030000,False,,,0,,S. Sharpe Free Throw 2 of 2 (11 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
309,PT02M30.00S,2023-11-06T03:04:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,92.06636005256242,44.11764705882353,1610612763,51,50,2023-11-06T03:05:03Z,3040000,False,-29.0,22.0,1,right,MISS Z. Williams driving floating Shot,[1630533],1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
311,PT02M30.00S,2023-11-06T03:04:52.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,51,50,2023-11-06T03:05:03Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,309.0,,,
313,PT02M20.00S,2023-11-06T03:05:14.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628991,92.72339027595268,35.294117647058826,1610612763,51,52,2023-11-06T03:05:25Z,3080000,False,-74.0,16.0,1,right,J. Jackson Jr. 7' driving floating bank Jump Shot (8 PTS),[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,8.0,,,,,,,,,,,,,,,,,
314,PT02M08.00S,2023-11-06T03:05:29.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631367,,,1610612757,51,52,2023-11-06T03:05:34Z,3090000,False,,,0,,J. Gilyard personal FOUL (1 PF) (Brogdon 2 FT),"[1631367, 1627763]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Mid-Range,16-24 Right Center,,,,,,,1201.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,
316,PT02M08.00S,2023-11-06T03:05:57.2Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612757,52,52,2023-11-06T03:05:57Z,3110000,False,,,0,,M. Brogdon Free Throw 1 of 2 (13 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
317,PT02M08.00S,2023-11-06T03:06:08.6Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612757,53,52,2023-11-06T03:06:08Z,3120000,False,,,0,,M. Brogdon Free Throw 2 of 2 (14 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
318,PT01M49.00S,2023-11-06T03:06:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.64323258869908,46.32352941176471,1610612763,53,54,2023-11-06T03:08:58Z,3130000,False,-18.0,7.0,1,right,J. Jackson Jr. driving Layup (10 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.98,Made,10.0,,,,,,,,,,,,,,,,,
319,PT01M49.00S,2023-11-06T03:06:34.0Z,2,REGULAR,foul,technical,['1freethrow'],1629680,,,1610612757,53,54,2023-11-06T03:07:38Z,3140000,False,,,0,,M. Thybulle flopping technical FOUL (1 Tech),[1629680],1610612757.0,POR,flopping,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,0.0,1.0,,,,,,,,,,,
320,PT01M49.00S,2023-11-06T03:06:52.4Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612757,53,55,2023-11-06T03:06:52Z,3150000,False,,,0,,L. Kennard technical Free Throw 1 of 1 (9 PTS),[1628379],1610612763.0,MEM,technical,,,Kennard,L. Kennard,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
321,PT01M34.00S,2023-11-06T03:07:26.9Z,2,REGULAR,2pt,Jump Shot,[],203924,16.90210249671485,77.69607843137256,1610612757,53,55,2023-11-06T03:07:32Z,3160000,False,-138.0,106.0,1,left,MISS J. Grant 17' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,17.47,Missed,,,,,,,,,,,,,,,,,,
322,PT01M32.00S,2023-11-06T03:07:28.9Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,53,55,2023-11-06T03:07:32Z,3170000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,321.0,3.0,2.0,1.0
323,PT01M16.00S,2023-11-06T03:07:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,95.0886990801577,48.77450980392157,1610612763,53,57,2023-11-06T03:07:55Z,3180000,False,-6.0,-6.0,1,right,J. Jackson Jr. cutting Layup (12 PTS),[1628991],1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.88,Made,12.0,,,,,,,,,,,,,,,,,
325,PT01M16.00S,2023-11-06T03:07:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629680,,,1610612763,53,57,2023-11-06T03:08:00Z,3200000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1629680, 1628991]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,1.0,Jackson Jr.,1628991.0,,,,,,,,,
327,PT01M16.00S,2023-11-06T03:08:10.0Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,53,58,2023-11-06T03:08:10Z,3220000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
328,PT01M04.00S,2023-11-06T03:08:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,8.09789750328515,53.18627450980392,1610612757,53,58,2023-11-06T03:13:59Z,3230000,False,-16.0,24.0,1,left,MISS S. Sharpe floating Shot - blocked,"[1631101, 1631367]",1610612757.0,POR,floating,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,Gilyard,1631367.0,,,,
329,PT01M04.00S,2023-11-06T03:08:24.1Z,2,REGULAR,block,,[],1631367,,,1610612757,53,58,2023-11-06T03:08:26Z,3240000,False,,,0,,J. Gilyard BLOCK (1 BLK),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M02.00S,2023-11-06T03:08:26.1Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612757,53,58,2023-11-06T03:08:32Z,3250000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:2),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,328.0,3.0,2.0,1.0
331,PT00M57.40S,2023-11-06T03:08:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,6.521024967148489,48.28431372549019,1610612757,55,58,2023-11-06T03:16:40Z,3260000,False,9.0,9.0,1,left,J. Grant driving finger roll Layup (14 PTS) (M. Brogdon 5 AST),"[203924, 1627763]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.23,Made,14.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,,
333,PT00M38.30S,2023-11-06T03:08:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,95.0886990801577,49.50980392156863,1610612763,55,60,2023-11-06T03:09:04Z,3280000,False,-2.0,-6.0,1,right,S. Aldama driving Layup (7 PTS) (J. Gilyard 2 AST),"[1630583, 1631367]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.68,Made,7.0,J. Gilyard,1631367.0,2.0,,,,,,,,,,,,,,
335,PT00M32.70S,2023-11-06T03:09:02.8Z,2,REGULAR,3pt,Jump Shot,[],203924,7.046649145860711,94.85294117647058,1610612757,55,60,2023-11-06T03:09:08Z,3300000,False,-224.0,14.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
336,PT00M30.40S,2023-11-06T03:09:05.1Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,55,60,2023-11-06T03:09:08Z,3310000,False,,,0,,Z. Williams REBOUND (Off:0 Def:5),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,335.0,5.0,5.0,0.0
338,PT00M11.60S,2023-11-06T03:09:27.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,55,60,2023-11-06T03:09:33Z,3330000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M11.60S,2023-11-06T03:09:27.6Z,2,REGULAR,substitution,in,[],1631223,,,1610612763,55,60,2023-11-06T03:09:33Z,3340000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M07.30S,2023-11-06T03:09:49.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,76.5604467805519,86.02941176470588,1610612763,55,63,2023-11-06T03:09:53Z,3350000,False,180.0,168.0,1,right,J. Jackson Jr. 24' 3PT  (16 PTS) (L. Kennard 2 AST),"[1628991, 1628379]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,24.62,Made,16.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,
342,PT00M00.00S,2023-11-06T03:10:03.1Z,2,REGULAR,period,end,[],0,,,1610612757,55,63,2023-11-06T03:10:03Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-11-06T03:24:11.4Z,3,REGULAR,substitution,out,['startperiod'],1631367,,,1610612757,55,63,2023-11-06T03:25:03Z,3380000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-11-06T03:24:11.4Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612757,55,63,2023-11-06T03:25:03Z,3390000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
