actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
256,PT04M49.00S,2024-01-30T03:57:24.8Z,2,REGULAR,freethrow,1 of 1,[],1627763,,,1610612757,42,44,2024-01-30T03:57:24Z,2540000,False,,,0,,M. Brogdon Free Throw 1 of 1 (11 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
257,PT04M36.00S,2024-01-30T03:57:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.863994743758213,51.71568627450981,1610612755,42,46,2024-01-30T03:57:45Z,2550000,False,-9.0,3.0,1,left,K. Oubre Jr. driving Layup (12 PTS) (P. Beverley 4 AST),"[1626162, 201976]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.9,Made,12.0,,,,,,,,,,,,,P. Beverley,201976.0,4.0,,
258,PT04M19.00S,2024-01-30T03:57:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,81.15965834428384,36.76470588235294,1610612757,42,46,2024-01-30T03:58:03Z,2560000,False,-66.0,125.0,1,right,MISS J. Grant 14' turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,14.11,Missed,,,,,,,,,,,,,,,,,,
259,PT04M18.00S,2024-01-30T03:57:58.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,42,46,2024-01-30T03:58:03Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,258.0,,,,,,,,,,
261,PT04M17.00S,2024-01-30T03:58:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612757,42,46,2024-01-30T03:58:33Z,2590000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Walker 2 FT),"[1630194, 1631133]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,1628951.0,,2.0,0.0,Walker,1631133.0,,,,,,,,,,,
264,PT04M17.00S,2024-01-30T03:58:43.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631133,,,1610612757,42,46,2024-01-30T03:58:43Z,2610000,False,,,0,,MISS J. Walker Free Throw 1 of 2,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT04M17.00S,2024-01-30T03:58:43.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,42,46,2024-01-30T03:58:43Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,264.0,,,,,,,,,,
266,PT04M17.00S,2024-01-30T03:58:59.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631133,,,1610612757,43,46,2024-01-30T03:58:59Z,2630000,False,,,0,,J. Walker Free Throw 2 of 2 (1 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
267,PT04M00.00S,2024-01-30T03:59:19.4Z,2,REGULAR,2pt,Jump Shot,[],202694,26.231931668856767,42.8921568627451,1610612755,43,46,2024-01-30T03:59:24Z,2640000,False,36.0,194.0,1,left,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612755.0,PHI,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,19.73,Missed,,,,,,,,,,,,,,,,,,
268,PT03M57.00S,2024-01-30T03:59:22.5Z,2,REGULAR,rebound,offensive,[],201587,,,1610612755,43,46,2024-01-30T03:59:22Z,2650000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,267.0,2.0,1.0,1.0,,,,,,,
269,PT03M53.00S,2024-01-30T03:59:25.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202694,27.808804204993432,19.607843137254903,1610612755,43,49,2024-01-30T03:59:31Z,2660000,False,152.0,209.0,1,left,M. Morris Sr. 25' 3PT  (9 PTS) (P. Beverley 5 AST),"[202694, 201976]",1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,25.83,Made,9.0,,,,,,,,,,,,,P. Beverley,201976.0,5.0,,
271,PT03M35.00S,2024-01-30T03:59:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,89.04402102496715,49.754901960784316,1610612757,43,49,2024-01-30T03:59:52Z,2680000,False,-1.0,50.0,1,right,MISS D. Ayton turnaround Shot,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
272,PT03M32.00S,2024-01-30T03:59:47.3Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,43,49,2024-01-30T03:59:47Z,2690000,False,,,0,,J. Grant REBOUND (Off:2 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,271.0,3.0,1.0,2.0,,,,,,,
273,PT03M32.00S,2024-01-30T03:59:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,94.40999984741211,50.0,1610612757,43,49,2024-01-30T03:59:47Z,2700000,False,0.0,0.0,1,right,MISS J. Grant tip Layup,[203924],1610612757.0,POR,tip,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
274,PT03M31.00S,2024-01-30T03:59:48.3Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,43,49,2024-01-30T03:59:48Z,2710000,False,,,0,,J. Grant REBOUND (Off:3 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,,,,,273.0,4.0,1.0,3.0,,,,,,,
275,PT03M31.00S,2024-01-30T03:59:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,94.40999984741211,50.0,1610612757,45,49,2024-01-30T03:59:48Z,2720000,False,0.0,0.0,1,right,J. Grant tip Layup (18 PTS),[203924],1610612757.0,POR,tip,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,,,,,,,,,,,,,,,,,
276,PT03M07.00S,2024-01-30T04:00:12.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201976,12.171484888304862,60.78431372549019,1610612755,45,51,2024-01-30T04:00:17Z,2730000,False,-54.0,62.0,1,left,P. Beverley 8' turnaround Hook (10 PTS),[201976],1610612755.0,PHI,turnaround,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Left,8.21,Made,10.0,,,,,,,,,,,,,,,,,
277,PT02M56.00S,2024-01-30T04:00:23.5Z,2,REGULAR,turnover,lost ball,[],203924,,,1610612757,45,51,2024-01-30T04:00:27Z,2740000,False,,,0,,J. Grant lost ball TURNOVER (2 TO),"[203924, 201976]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,,,,,,,,,,,,,,Beverley,201976.0
278,PT02M56.00S,2024-01-30T04:00:23.5Z,2,REGULAR,steal,,[],201976,,,1610612755,45,51,2024-01-30T04:00:25Z,2750000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT02M49.00S,2024-01-30T04:00:30.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630194,24.392247043363994,45.83333333333333,1610612755,45,51,2024-01-30T04:00:34Z,2760000,False,21.0,177.0,1,left,MISS P. Reed 17' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,17.8,Missed,,,,,,,,,,,,,,,,,,
280,PT02M46.00S,2024-01-30T04:00:33.3Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,45,51,2024-01-30T04:00:34Z,2770000,False,,,0,,J. Walker REBOUND (Off:0 Def:6),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,279.0,6.0,6.0,0.0,,,,,,,
281,PT02M35.00S,2024-01-30T04:00:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.24901445466492,37.00980392156863,1610612757,47,51,2024-01-30T04:00:48Z,2780000,False,-65.0,11.0,1,right,A. Simons 6' driving Layup (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,4.0,,,,,,,,,,,,,,,,,
282,PT02M30.00S,2024-01-30T04:00:53.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,47,51,2024-01-30T04:00:53Z,2790000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M20.00S,2024-01-30T04:03:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612755,47,51,2024-01-30T04:04:03Z,2800000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Beverley 2 FT),"[1629028, 201976]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,2.0,0.0,Beverley,201976.0,,,,,,,,,,,
285,PT02M20.00S,2024-01-30T04:04:28.5Z,2,REGULAR,freethrow,1 of 2,[],201976,,,1610612755,47,52,2024-01-30T04:04:28Z,2820000,False,,,0,,P. Beverley Free Throw 1 of 2 (11 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
286,PT02M20.00S,2024-01-30T04:04:45.5Z,2,REGULAR,freethrow,2 of 2,[],201976,,,1610612755,47,53,2024-01-30T04:04:45Z,2830000,False,,,0,,P. Beverley Free Throw 2 of 2 (12 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
287,PT02M01.00S,2024-01-30T04:05:06.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,94.1688567674113,42.15686274509804,1610612757,49,53,2024-01-30T04:05:11Z,2840000,False,-39.0,2.0,1,right,D. Ayton Hook (8 PTS) (M. Brogdon 2 AST),"[1629028, 1627763]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.93,Made,8.0,,,,,,,,,,,,,M. Brogdon,1627763.0,2.0,,
289,PT01M46.00S,2024-01-30T04:05:20.7Z,2,REGULAR,2pt,Jump Shot,[],1626162,9.806176084099869,66.42156862745098,1610612755,49,53,2024-01-30T04:05:57Z,2860000,False,-82.0,40.0,1,left,MISS K. Oubre Jr. 9' fadeaway Shot,[1626162],1610612755.0,PHI,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,9.12,Missed,,,,,,,,,,,,,,,,,,
290,PT01M43.00S,2024-01-30T04:05:23.7Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,49,53,2024-01-30T04:05:27Z,2870000,False,,,0,,J. Walker REBOUND (Off:0 Def:7),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,289.0,7.0,7.0,0.0,,,,,,,
291,PT01M29.00S,2024-01-30T04:05:38.0Z,2,REGULAR,3pt,Jump Shot,[],1627763,91.5407358738502,97.05882352941177,1610612757,52,53,2024-01-30T04:05:42Z,2880000,False,235.0,27.0,1,right,M. Brogdon 3PT  (14 PTS) (J. Grant 2 AST),"[1627763, 203924]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.68,Made,14.0,,,,,,,,,,,,,J. Grant,203924.0,2.0,,
293,PT01M17.00S,2024-01-30T04:05:49.8Z,2,REGULAR,3pt,Jump Shot,[],201976,33.459264126149804,34.068627450980394,1610612755,52,53,2024-01-30T04:05:56Z,2900000,False,80.0,262.0,1,left,MISS P. Beverley 27' 3PT,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,27.39,Missed,,,,,,,,,,,,,,,,,,
294,PT01M12.00S,2024-01-30T04:05:54.8Z,2,REGULAR,rebound,offensive,[],201587,,,1610612755,52,53,2024-01-30T04:05:56Z,2910000,False,,,0,,N. Batum REBOUND (Off:2 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,293.0,3.0,1.0,2.0,,,,,,,
295,PT01M12.00S,2024-01-30T04:05:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201587,5.590000152587891,50.0,1610612755,52,53,2024-01-30T04:05:55Z,2920000,False,0.0,0.0,1,left,MISS N. Batum tip Layup,[201587],1610612755.0,PHI,tip,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
296,PT01M11.00S,2024-01-30T04:05:55.6Z,2,REGULAR,rebound,offensive,[],201587,,,1610612755,52,53,2024-01-30T04:05:55Z,2930000,False,,,0,,N. Batum REBOUND (Off:3 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,,,,295.0,4.0,1.0,3.0,,,,,,,
297,PT01M10.00S,2024-01-30T04:05:57.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202694,29.38567674113009,20.833333333333336,1610612755,52,53,2024-01-30T04:06:01Z,2940000,False,146.0,224.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
298,PT01M08.00S,2024-01-30T04:05:59.4Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,52,53,2024-01-30T04:06:01Z,2950000,False,,,0,,P. Reed REBOUND (Off:3 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,297.0,5.0,2.0,3.0,,,,,,,
299,PT01M05.00S,2024-01-30T04:06:02.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,30.56833114323259,72.05882352941177,1610612755,52,53,2024-01-30T04:06:06Z,2960000,False,-110.0,235.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
300,PT01M02.00S,2024-01-30T04:06:05.3Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,52,53,2024-01-30T04:06:06Z,2970000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,
301,PT00M56.50S,2024-01-30T04:06:12.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,95.3515111695138,48.77450980392157,1610612757,54,53,2024-01-30T04:07:44Z,2980000,False,-6.0,-9.0,1,right,D. Ayton DUNK (10 PTS) (A. Simons 5 AST),"[1629028, 1629014]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.07,Made,10.0,,,,,,,,,,,,,A. Simons,1629014.0,5.0,,
303,PT00M41.20S,2024-01-30T04:06:31.1Z,2,REGULAR,3pt,Jump Shot,[],201587,35.69316688567674,31.61764705882353,1610612755,54,53,2024-01-30T04:06:35Z,3000000,False,92.0,283.0,1,left,MISS N. Batum 29' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,29.75,Missed,,,,,,,,,,,,,,,,,,
304,PT00M38.40S,2024-01-30T04:06:33.9Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,54,53,2024-01-30T04:06:35Z,3010000,False,,,0,,J. Walker REBOUND (Off:0 Def:8),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,303.0,8.0,8.0,0.0,,,,,,,
305,PT00M32.90S,2024-01-30T04:06:41.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612757,54,53,2024-01-30T04:06:50Z,3020000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF) (Grant 2 FT),"[1626162, 203924]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,1629178.0,,2.0,0.0,Grant,203924.0,,,,,,,,,,,
307,PT00M32.90S,2024-01-30T04:07:06.0Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,55,53,2024-01-30T04:08:25Z,3040000,False,,,0,,J. Grant Free Throw 1 of 2 (19 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
308,PT00M32.90S,2024-01-30T04:07:06.5Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,55,53,2024-01-30T04:07:17Z,3050000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M32.90S,2024-01-30T04:07:06.5Z,2,REGULAR,substitution,out,[],201587,,,1610612757,55,53,2024-01-30T04:07:17Z,3060000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M32.90S,2024-01-30T04:07:06.5Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,55,53,2024-01-30T04:07:17Z,3070000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M32.90S,2024-01-30T04:07:06.5Z,2,REGULAR,substitution,in,[],202699,,,1610612757,55,53,2024-01-30T04:07:17Z,3080000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M32.90S,2024-01-30T04:07:06.0Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,56,53,2024-01-30T04:08:25Z,3090000,False,,,0,,J. Grant Free Throw 2 of 2 (20 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
313,PT00M23.80S,2024-01-30T04:07:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612755,56,53,2024-01-30T04:07:53Z,3100000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1641739, 1626162]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,1629178.0,,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,
315,PT00M23.80S,2024-01-30T04:08:17.8Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,56,54,2024-01-30T04:08:17Z,3120000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (13 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
316,PT00M23.80S,2024-01-30T04:08:18.3Z,2,REGULAR,substitution,out,[],1641739,,,1610612755,56,54,2024-01-30T04:08:28Z,3130000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M23.80S,2024-01-30T04:08:18.3Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,56,54,2024-01-30T04:08:28Z,3140000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M23.80S,2024-01-30T04:08:18.3Z,2,REGULAR,substitution,in,[],1629014,,,1610612755,56,54,2024-01-30T04:08:28Z,3150000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M23.80S,2024-01-30T04:08:18.3Z,2,REGULAR,substitution,in,[],201587,,,1610612755,56,54,2024-01-30T04:08:28Z,3160000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M23.80S,2024-01-30T04:08:43.8Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,56,55,2024-01-30T04:08:43Z,3170000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (14 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
321,PT00M04.40S,2024-01-30T04:09:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.9060446780552,50.98039215686274,1610612757,58,55,2024-01-30T04:09:13Z,3180000,False,5.0,5.0,1,right,A. Simons driving Layup (6 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.69,Made,6.0,,,,,,,,,,,,,,,,,
322,PT00M00.00S,2024-01-30T04:09:18.0Z,2,REGULAR,3pt,Jump Shot,[],201976,25.969119579500656,88.48039215686273,1610612755,58,55,2024-01-30T04:09:24Z,3190000,False,-192.0,192.0,1,left,MISS P. Beverley 27' step back 3PT,[201976],1610612755.0,PHI,step back,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.00S,2024-01-30T04:09:18.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,58,55,2024-01-30T04:09:24Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,322.0,,,,,,,,,,
324,PT00M00.00S,2024-01-30T04:09:20.4Z,2,REGULAR,period,end,[],0,,,1610612755,58,55,2024-01-30T04:09:20Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-01-30T04:23:41.4Z,3,REGULAR,substitution,out,['startperiod'],202694,,,1610612755,58,55,2024-01-30T04:24:11Z,3220000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-01-30T04:23:41.4Z,3,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,58,55,2024-01-30T04:24:11Z,3230000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-01-30T04:24:25.3Z,3,REGULAR,period,start,[],0,,,1610612757,58,55,2024-01-30T04:24:25Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M43.00S,2024-01-30T04:24:41.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.258212877792378,50.0,1610612757,60,55,2024-01-30T04:24:45Z,3250000,False,0.0,6.0,1,left,D. Ayton alley-oop DUNK (12 PTS) (M. Brogdon 3 AST),"[1629028, 1627763]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.63,Made,12.0,,,,,,,,,,,,,M. Brogdon,1627763.0,3.0,,
331,PT11M29.00S,2024-01-30T04:24:55.2Z,3,REGULAR,2pt,Jump Shot,[],1630194,78.13731931668858,53.92156862745098,1610612755,60,57,2024-01-30T04:25:00Z,3270000,False,20.0,153.0,1,right,P. Reed 15' Jump Shot (9 PTS) (N. Batum 1 AST),"[1630194, 201587]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Center,15.43,Made,9.0,,,,,,,,,,,,,N. Batum,201587.0,1.0,,
333,PT11M15.00S,2024-01-30T04:25:11.9Z,3,REGULAR,foul,personal,[],1626162,,,1610612757,60,57,2024-01-30T04:25:19Z,3290000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1629028]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1628951.0,,3.0,0.0,Ayton,1629028.0,,,,,,,,,,,
335,PT11M07.00S,2024-01-30T04:25:40.5Z,3,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612757,60,57,2024-01-30T04:25:45Z,3310000,False,,,0,,P. Reed shooting personal FOUL (3 PF) (Grant 2 FT),"[1630194, 203924]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,3.0,0.0,Grant,203924.0,,,,,,,,,,,
337,PT11M07.00S,2024-01-30T04:26:05.5Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,61,57,2024-01-30T04:26:39Z,3330000,False,,,0,,J. Grant Free Throw 1 of 2 (21 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
338,PT11M07.00S,2024-01-30T04:26:05.5Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,61,57,2024-01-30T04:26:39Z,3340000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
339,PT11M03.00S,2024-01-30T04:26:09.5Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,61,57,2024-01-30T04:26:39Z,3350000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,338.0,3.0,2.0,1.0,,,,,,,
340,PT10M48.00S,2024-01-30T04:26:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.30026281208936,47.30392156862745,1610612755,61,59,2024-01-30T04:26:43Z,3360000,False,-13.0,1.0,1,right,T. Harris Layup (6 PTS) (P. Reed 1 AST),"[202699, 1630194]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.35,Made,6.0,,,,,,,,,,,,,P. Reed,1630194.0,1.0,,
