actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
272,PT03M03.00S,2024-03-23T02:57:55.5Z,2,REGULAR,2pt,Jump Shot,[],202695,78.9257555847569,35.294117647058826,1610612746,46,62,2024-03-23T02:57:59Z,2690000,False,-74.0,146.0,1,right,MISS K. Leonard 16' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,16.31,Missed,,,,,,,,,,,,,,,,,,
273,PT03M01.00S,2024-03-23T02:57:57.5Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,46,62,2024-03-23T02:57:59Z,2700000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,,,
274,PT02M58.00S,2024-03-23T02:58:01.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,29.25427069645204,13.480392156862745,1610612757,46,62,2024-03-23T02:58:08Z,2710000,False,183.0,222.0,1,left,MISS A. Simons 28' running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.78,Missed,,,,,,,,,,,,,,,,,,
275,PT02M53.00S,2024-03-23T02:58:06.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,46,62,2024-03-23T02:58:16Z,2720000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,274.0,6.0,5.0,1.0,,,,,,,,,,,,,,
276,PT02M46.00S,2024-03-23T02:58:14.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629650,,,1610612746,46,62,2024-03-23T02:58:50Z,2730000,False,,,0,,M. Brown shooting personal FOUL (2 PF) (George 2 FT),"[1629650, 202331]",1610612757.0,POR,shooting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,2.0,0.0,George,202331.0,,,,,,
278,PT02M46.00S,2024-03-23T02:58:38.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,46,62,2024-03-23T02:58:38Z,2750000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M46.00S,2024-03-23T03:01:47.7Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,46,63,2024-03-23T03:01:47Z,2760000,False,,,0,,P. George Free Throw 1 of 2 (13 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
280,PT02M46.00S,2024-03-23T03:02:07.3Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,46,64,2024-03-23T03:02:07Z,2770000,False,,,0,,P. George Free Throw 2 of 2 (14 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,,,,,,,,,14.0,,,,,
281,PT02M22.00S,2024-03-23T03:02:29.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,8.09789750328515,52.94117647058824,1610612757,48,64,2024-03-23T03:02:35Z,2780000,False,-15.0,24.0,1,left,M. Brown driving Layup (7 PTS) (A. Simons 5 AST),"[1629650, 1629014]",1610612757.0,POR,driving,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,,,,,7.0,,,A. Simons,1629014.0,5.0
283,PT01M55.00S,2024-03-23T03:02:56.1Z,2,REGULAR,3pt,Jump Shot,[],202331,67.7562417871222,32.1078431372549,1610612746,48,67,2024-03-23T03:07:21Z,2800000,False,-89.0,251.0,1,right,P. George 26' 3PT pullup (17 PTS) (T. Mann 3 AST),"[202331, 1629611]",1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,,,,,,,,,17.0,,,T. Mann,1629611.0,3.0
285,PT01M44.00S,2024-03-23T03:03:10.9Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612757,48,67,2024-03-23T03:03:18Z,2820000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Brown 2 FT),"[1629611, 1629650]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204058.0,2.0,0.0,Brown,1629650.0,,,,,,
287,PT01M44.00S,2024-03-23T03:03:35.6Z,2,REGULAR,freethrow,1 of 2,[],1629650,,,1610612757,48,67,2024-03-23T03:03:35Z,2840000,False,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT01M44.00S,2024-03-23T03:03:35.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,48,67,2024-03-23T03:03:35Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,
289,PT01M44.00S,2024-03-23T03:03:36.7Z,2,REGULAR,substitution,out,[],1627826,,,1610612757,48,67,2024-03-23T03:03:42Z,2860000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M44.00S,2024-03-23T03:03:36.7Z,2,REGULAR,substitution,in,[],1628464,,,1610612757,48,67,2024-03-23T03:03:42Z,2870000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M44.00S,2024-03-23T03:03:52.3Z,2,REGULAR,freethrow,2 of 2,[],1629650,,,1610612757,49,67,2024-03-23T03:03:52Z,2880000,False,,,0,,M. Brown Free Throw 2 of 2 (8 PTS),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
295,PT01M21.00S,2024-03-23T03:04:20.6Z,2,REGULAR,2pt,Jump Shot,[],1628464,78.40013140604468,35.294117647058826,1610612746,49,67,2024-03-23T03:04:24Z,2890000,False,-74.0,151.0,1,right,MISS D. Theis 16' floating Shot,[1628464],1610612746.0,LAC,floating,,,Theis,D. Theis,,,,,Mid-Range,16-24 Left Center,16.75,Missed,,,,,,,,,,,,,,,,,,
296,PT01M19.00S,2024-03-23T03:04:22.7Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,49,67,2024-03-23T03:04:22Z,2900000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT01M15.00S,2024-03-23T03:04:26.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631200,8.360709592641262,2.2058823529411766,1610612757,49,67,2024-03-23T03:04:42Z,2910000,False,239.0,26.0,1,left,MISS K. Murray 24' running 3PT,[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
298,PT01M11.00S,2024-03-23T03:04:30.6Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,49,67,2024-03-23T03:10:14Z,2920000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,297.0,6.0,5.0,1.0,,,,,,,,,,,,,,
301,PT01M01.00S,2024-03-23T03:04:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629611,92.59198423127464,94.85294117647058,1610612746,49,67,2024-03-23T03:04:46Z,2950000,False,224.0,17.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,22.5,Missed,,,,,,,,,,,,,,,,,,
302,PT00M58.50S,2024-03-23T03:04:43.9Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612757,49,67,2024-03-23T03:04:46Z,2960000,False,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Right Corner 3,24+ Right,,,301.0,2.0,1.0,1.0,,,,,,,,,,,,,,
303,PT00M48.80S,2024-03-23T03:04:54.6Z,2,REGULAR,3pt,Jump Shot,[],1630703,26.10052562417871,84.80392156862744,1610612757,52,67,2024-03-23T03:04:59Z,2970000,False,-174.0,193.0,1,left,S. Henderson 25' 3PT  (10 PTS) (K. Murray 2 AST),"[1630703, 1631200]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,,,,,,,10.0,,,K. Murray,1631200.0,2.0
305,PT00M37.70S,2024-03-23T03:05:11.1Z,2,REGULAR,3pt,Jump Shot,[],202331,68.28186596583443,20.34313725490196,1610612746,52,70,2024-03-23T03:05:15Z,2990000,False,-148.0,246.0,1,right,P. George 28' 3PT  (20 PTS) (J. Harden 4 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,28.7,Made,,,,,,,,,,,,,20.0,,,J. Harden,201935.0,4.0
307,PT00M32.80S,2024-03-23T03:05:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630703,30.56833114323259,70.58823529411765,1610612757,52,70,2024-03-23T03:05:27Z,3010000,False,-103.0,235.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
308,PT00M30.30S,2024-03-23T03:05:21.9Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,52,70,2024-03-23T03:05:27Z,3020000,False,,,0,,K. Murray REBOUND (Off:3 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,307.0,4.0,1.0,3.0,,,,,,,,,,,,,,
309,PT00M30.30S,2024-03-23T03:05:26.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612757,52,70,2024-03-23T03:05:32Z,3030000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Murray 2 FT),"[1628464, 1631200]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Murray,1631200.0,,,,,,
311,PT00M30.30S,2024-03-23T03:05:50.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631200,,,1610612757,52,70,2024-03-23T03:05:50Z,3050000,False,,,0,,MISS K. Murray Free Throw 1 of 2,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT00M30.30S,2024-03-23T03:05:50.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,52,70,2024-03-23T03:05:50Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,
313,PT00M30.30S,2024-03-23T03:05:51.7Z,2,REGULAR,substitution,out,[],1629650,,,1610612757,52,70,2024-03-23T03:06:10Z,3070000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M30.30S,2024-03-23T03:05:51.7Z,2,REGULAR,substitution,out,[],1629611,,,1610612757,52,70,2024-03-23T03:06:10Z,3080000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M30.30S,2024-03-23T03:05:51.7Z,2,REGULAR,substitution,in,[],1631133,,,1610612757,52,70,2024-03-23T03:06:10Z,3090000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M30.30S,2024-03-23T03:05:51.7Z,2,REGULAR,substitution,in,[],1629599,,,1610612757,52,70,2024-03-23T03:06:10Z,3100000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M30.30S,2024-03-23T03:06:20.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631200,,,1610612757,53,70,2024-03-23T03:06:20Z,3110000,False,,,0,,K. Murray Free Throw 2 of 2 (8 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
318,PT00M07.10S,2024-03-23T03:06:48.9Z,2,REGULAR,2pt,Jump Shot,[],202695,86.67871222076215,29.166666666666668,1610612746,53,70,2024-03-23T03:06:56Z,3120000,False,-104.0,73.0,1,right,MISS K. Leonard 12' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,12.71,Missed,,,,,,,,,,,,,,,,,,
319,PT00M05.10S,2024-03-23T03:06:50.9Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,53,70,2024-03-23T03:06:56Z,3130000,False,,,0,,K. Murray REBOUND (Off:3 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,318.0,5.0,2.0,3.0,,,,,,,,,,,,,,
320,PT00M00.00S,2024-03-23T03:06:56.4Z,2,REGULAR,2pt,Layup,[],1631200,8.754927726675426,66.42156862745098,1610612757,53,70,2024-03-23T03:07:05Z,3140000,False,-82.0,30.0,1,left,MISS K. Murray 8' driving Layup - blocked,"[1631200, 202331]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,8.73,Missed,,,,,,,,,,,,,,George,202331.0,,,
321,PT00M00.00S,2024-03-23T03:06:56.4Z,2,REGULAR,block,,[],202331,,,1610612757,53,70,2024-03-23T03:07:00Z,3150000,False,,,0,,P. George BLOCK (2 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
322,PT00M00.00S,2024-03-23T03:06:56.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,53,70,2024-03-23T03:07:05Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,320.0,,,,,,,,,,,,,,,,,
323,PT00M00.00S,2024-03-23T03:07:12.4Z,2,REGULAR,period,end,[],0,,,1610612757,53,70,2024-03-23T03:07:12Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-03-23T03:10:08.3Z,3,REGULAR,substitution,out,['startperiod'],1631133,,,1610612757,53,70,2024-03-23T03:22:09Z,3180000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-03-23T03:10:08.3Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612757,53,70,2024-03-23T03:22:09Z,3190000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-03-23T03:10:08.3Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612757,53,70,2024-03-23T03:22:09Z,3200000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-03-23T03:10:08.3Z,3,REGULAR,substitution,in,['startperiod'],1641871,,,1610612757,53,70,2024-03-23T03:22:09Z,3210000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-03-23T03:10:08.3Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612757,53,70,2024-03-23T03:22:09Z,3220000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-03-23T03:10:08.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612757,53,70,2024-03-23T03:22:09Z,3230000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-03-23T03:22:11.7Z,3,REGULAR,period,start,[],0,,,1610612746,53,70,2024-03-23T03:22:11Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M43.00S,2024-03-23T03:22:28.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,8.09789750328515,45.83333333333333,1610612746,53,72,2024-03-23T03:22:34Z,3250000,False,21.0,24.0,1,left,K. Leonard driving DUNK (15 PTS) (J. Harden 5 AST),"[202695, 201935]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,,,,,,15.0,,,J. Harden,201935.0,5.0
333,PT11M27.00S,2024-03-23T03:22:44.2Z,3,REGULAR,turnover,bad pass,[],1630703,,,1610612757,53,72,2024-03-23T03:22:48Z,3270000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 202331]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,2.0,George,202331.0,,,,,,,,,,,
334,PT11M27.00S,2024-03-23T03:22:44.2Z,3,REGULAR,steal,,[],202331,,,1610612746,53,72,2024-03-23T03:22:46Z,3280000,False,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
335,PT11M12.00S,2024-03-23T03:22:58.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,8.229303547963205,95.34313725490196,1610612746,53,72,2024-03-23T03:23:03Z,3290000,False,-227.0,25.0,1,left,MISS J. Harden 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
336,PT11M08.00S,2024-03-23T03:23:02.9Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,53,72,2024-03-23T03:23:03Z,3300000,False,,,0,,K. Murray REBOUND (Off:3 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,335.0,6.0,3.0,3.0,,,,,,,,,,,,,,
337,PT11M02.00S,2024-03-23T03:23:09.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,67.36202365308804,61.274509803921575,1610612757,53,72,2024-03-23T03:24:03Z,3310000,False,56.0,254.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
338,PT11M00.00S,2024-03-23T03:23:11.1Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,53,72,2024-03-23T03:23:13Z,3320000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,,
339,PT10M56.00S,2024-03-23T03:23:15.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202331,30.831143232588698,28.676470588235293,1610612746,53,75,2024-03-23T03:26:18Z,3330000,False,107.0,237.0,1,left,P. George 26' 3PT running pullup (23 PTS),[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,,,,,,,,,23.0,,,,,
340,PT10M41.00S,2024-03-23T03:23:32.0Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612757,53,75,2024-03-23T03:23:43Z,3340000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Henderson 2 FT),"[1627826, 1630703]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,3.0,0.0,Henderson,1630703.0,,,,,,
342,PT10M41.00S,2024-03-23T03:23:54.8Z,3,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,54,75,2024-03-23T03:23:54Z,3360000,False,,,0,,S. Henderson Free Throw 1 of 2 (11 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
343,PT10M41.00S,2024-03-23T03:23:57.4Z,3,REGULAR,substitution,out,[],1641871,,,1610612757,54,75,2024-03-23T03:24:01Z,3370000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT10M41.00S,2024-03-23T03:23:57.4Z,3,REGULAR,substitution,in,[],1629650,,,1610612757,54,75,2024-03-23T03:24:01Z,3380000,False,,,0,,SUB in: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M41.00S,2024-03-23T03:24:14.1Z,3,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,55,75,2024-03-23T03:24:14Z,3390000,False,,,0,,S. Henderson Free Throw 2 of 2 (12 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
346,PT10M25.00S,2024-03-23T03:24:30.8Z,3,REGULAR,3pt,Jump Shot,[],201935,30.831143232588698,17.892156862745097,1610612746,55,75,2024-03-23T03:24:39Z,3400000,False,161.0,237.0,1,left,MISS J. Harden 28' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.65,Missed,,,,,,,,,,,,,,,,,,
347,PT10M22.00S,2024-03-23T03:24:33.8Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612757,55,75,2024-03-23T03:24:39Z,3410000,False,,,0,,M. Brown REBOUND (Off:1 Def:2),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Above the Break 3,24+ Right Center,,,346.0,3.0,2.0,1.0,,,,,,,,,,,,,,
348,PT10M16.00S,2024-03-23T03:24:39.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630703,73.80091984231275,72.05882352941177,1610612757,55,75,2024-03-23T03:24:44Z,3420000,False,110.0,194.0,1,right,MISS S. Henderson 22' running pullup Shot,[1630703],1610612757.0,POR,running pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,22.3,Missed,,,,,,,,,,,,,,,,,,
349,PT10M13.00S,2024-03-23T03:24:42.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,55,75,2024-03-23T03:24:44Z,3430000,False,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,348.0,7.0,6.0,1.0,,,,,,,,,,,,,,
350,PT10M03.00S,2024-03-23T03:24:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,11.645860709592641,53.67647058823529,1610612746,55,77,2024-03-23T03:24:59Z,3440000,False,-18.0,57.0,1,left,I. Zubac floating Jump Shot (6 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,,,,,,,,,6.0,,,J. Harden,201935.0,6.0
352,PT09M52.00S,2024-03-23T03:25:02.5Z,3,REGULAR,3pt,Jump Shot,[],1641739,88.51839684625493,3.9215686274509802,1610612757,55,77,2024-03-23T03:25:07Z,3460000,False,-230.0,55.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
353,PT09M49.00S,2024-03-23T03:25:06.6Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,55,77,2024-03-23T03:25:06Z,3470000,False,,,0,,M. Brown REBOUND (Off:2 Def:2),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Left Corner 3,24+ Left,,,352.0,4.0,2.0,2.0,,,,,,,,,,,,,,
354,PT09M49.00S,2024-03-23T03:25:08.4Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612757,55,77,2024-03-23T03:25:15Z,3480000,False,,,0,,I. Zubac shooting personal FOUL (4 PF) (Brown 2 FT),"[1627826, 1629650]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,4.0,0.0,Brown,1629650.0,,,,,,
356,PT09M49.00S,2024-03-23T03:25:32.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629650,,,1610612757,55,77,2024-03-23T03:25:52Z,3500000,False,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
357,PT09M49.00S,2024-03-23T03:25:32.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,55,77,2024-03-23T03:25:52Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,
358,PT09M49.00S,2024-03-23T03:25:32.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629650,,,1610612757,55,77,2024-03-23T03:25:52Z,3520000,False,,,0,,MISS M. Brown Free Throw 2 of 2,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT09M47.00S,2024-03-23T03:25:34.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,55,77,2024-03-23T03:25:52Z,3530000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,,
360,PT09M30.00S,2024-03-23T03:26:05.8Z,3,REGULAR,2pt,Jump Shot,[],202331,25.57490144546649,41.911764705882355,1610612746,55,79,2024-03-23T03:26:11Z,3540000,False,40.0,188.0,1,left,P. George 19' Jump Shot (25 PTS) (K. Leonard 3 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,19.22,Made,,,,,,,,,,,,,25.0,,,K. Leonard,202695.0,3.0
