actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
577,PT09M22.00S,2023-11-07T03:05:14.0Z,4,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,85,78,2023-11-07T03:08:25Z,5700000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (5 TO),[1626157],1610612750.0,MIN,201246.0,Towns,K. Towns,bad pass,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,5.0,,,,,,,,,,,,
578,PT09M10.00S,2023-11-07T03:05:36.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,6.258212877792378,4.411764705882353,1610612738,85,81,2023-11-07T03:05:42Z,5710000,False,228.0,6.0,1,left,S. Hauser 3PT  (11 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,Hauser,S. Hauser,,Right Corner 3,24+ Right,22.8,Made,,,,,,,11.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,
580,PT08M57.00S,2023-11-07T03:05:50.1Z,4,REGULAR,turnover,lost ball,[],1626157,,,1610612750,85,81,2023-11-07T03:05:55Z,5730000,False,,,0,,K. Towns lost ball TURNOVER (6 TO),"[1626157, 1630573]",1610612750.0,MIN,,Towns,K. Towns,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,6.0,Hauser,1630573.0,,,,,,,,,,
581,PT08M57.00S,2023-11-07T03:05:50.1Z,4,REGULAR,steal,,[],1630573,,,1610612738,85,81,2023-11-07T03:09:21Z,5740000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M44.00S,2023-11-07T03:06:02.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,6.258212877792378,46.32352941176471,1610612738,85,83,2023-11-07T03:06:10Z,5750000,False,18.0,6.0,1,left,J. Tatum driving Layup (19 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving,Restricted Area,0-8 Center,1.94,Made,,,,,,,19.0,,,,,,,,,,,,,,,,
583,PT08M25.00S,2023-11-07T03:06:22.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,91.14651773981603,3.6764705882352944,1610612750,85,83,2023-11-07T03:06:27Z,5760000,False,-232.0,31.0,1,right,MISS N. Alexander-Walker step back 3PT,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,step back,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M22.00S,2023-11-07T03:06:25.2Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,85,83,2023-11-07T03:06:27Z,5770000,False,,,0,,S. Hauser REBOUND (Off:1 Def:3),[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,Left Corner 3,24+ Left,,,,,583.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,
585,PT08M13.00S,2023-11-07T03:06:33.1Z,4,REGULAR,2pt,Jump Shot,[],1628369,8.886333771353483,70.09803921568627,1610612738,85,85,2023-11-07T03:06:39Z,5780000,False,-100.0,31.0,1,left,J. Tatum 10' step back Jump Shot (21 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,step back,Mid-Range,8-16 Left,10.52,Made,,,,,,,21.0,,,,,,,,,,,,,,,,
586,PT08M13.00S,2023-11-07T03:06:37.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,85,85,2023-11-07T03:06:37Z,5790000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M13.00S,2023-11-07T03:07:45.0Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,85,85,2023-11-07T03:09:17Z,5800000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M13.00S,2023-11-07T03:07:45.0Z,4,REGULAR,substitution,in,[],203937,,,1610612750,85,85,2023-11-07T03:09:17Z,5810000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M51.00S,2023-11-07T03:09:54.7Z,4,REGULAR,2pt,Jump Shot,[],1630183,76.95466491458606,55.63725490196079,1610612750,85,85,2023-11-07T03:10:00Z,5820000,False,28.0,164.0,1,right,MISS J. McDaniels 16' pullup Shot,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,pullup,Mid-Range,16-24 Center,16.65,Missed,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M47.00S,2023-11-07T03:09:58.7Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,85,2023-11-07T03:10:00Z,5830000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Mid-Range,16-24 Center,,,,,589.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,
591,PT07M34.00S,2023-11-07T03:10:11.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.86005256241787,74.26470588235294,1610612738,85,88,2023-11-07T03:10:16Z,5840000,False,-121.0,219.0,1,left,J. Tatum 25' 3PT step back (24 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,step back,Above the Break 3,24+ Left Center,25.02,Made,,,,,,,24.0,,,,,,,,,,,,,,,,
592,PT07M09.00S,2023-11-07T03:10:39.2Z,4,REGULAR,foul,personal,[],201143,,,1610612750,85,88,2023-11-07T03:10:47Z,5850000,False,,,0,,A. Horford personal FOUL (3 PF),"[201143, 1626157]",1610612738.0,BOS,201246.0,Horford,A. Horford,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Towns,1626157.0,,,,,,
594,PT07M09.00S,2023-11-07T03:10:47.1Z,4,REGULAR,substitution,out,[],201144,,,1610612750,85,88,2023-11-07T03:11:00Z,5870000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M09.00S,2023-11-07T03:10:47.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,85,88,2023-11-07T03:11:00Z,5880000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M09.00S,2023-11-07T03:10:47.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612750,85,88,2023-11-07T03:11:00Z,5890000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M09.00S,2023-11-07T03:10:47.1Z,4,REGULAR,substitution,in,[],203497,,,1610612750,85,88,2023-11-07T03:11:00Z,5900000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M09.00S,2023-11-07T03:10:47.1Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,85,88,2023-11-07T03:11:00Z,5910000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M09.00S,2023-11-07T03:10:47.1Z,4,REGULAR,substitution,in,[],201950,,,1610612750,85,88,2023-11-07T03:11:00Z,5920000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M01.00S,2023-11-07T03:11:17.4Z,4,REGULAR,2pt,Jump Shot,[],1630183,87.86136662286465,25.735294117647058,1610612750,87,88,2023-11-07T03:11:23Z,5930000,False,-121.0,62.0,1,right,J. McDaniels 13' pullup Jump Shot (12 PTS) (K. Anderson 6 AST),"[1630183, 203937]",1610612750.0,MIN,,McDaniels,J. McDaniels,pullup,Mid-Range,8-16 Left,13.6,Made,,,,,,,12.0,K. Anderson,203937.0,6.0,,,,,,,,,,,,,
602,PT06M42.00S,2023-11-07T03:11:36.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,32.013797634691194,51.71568627450981,1610612738,87,88,2023-11-07T03:11:41Z,5950000,False,-9.0,248.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,pullup,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M40.00S,2023-11-07T03:11:38.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,87,88,2023-11-07T03:11:41Z,5960000,False,,,0,,A. Edwards REBOUND (Off:0 Def:8),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Center,,,,,602.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,
604,PT06M35.00S,2023-11-07T03:11:43.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,67.09921156373193,48.03921568627451,1610612750,90,88,2023-11-07T03:12:26Z,5970000,False,-10.0,257.0,1,right,A. Edwards 25' 3PT running pullup (28 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,running pullup,Above the Break 3,24+ Center,25.7,Made,,,,,,,28.0,,,,,,,,,,,,,,,,
605,PT06M15.00S,2023-11-07T03:12:08.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,90,88,2023-11-07T03:12:08Z,5980000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M15.00S,2023-11-07T03:13:25.9Z,4,REGULAR,substitution,out,[],201143,,,1610612738,90,88,2023-11-07T03:14:38Z,5990000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M15.00S,2023-11-07T03:13:25.9Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,90,88,2023-11-07T03:14:38Z,6000000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M08.00S,2023-11-07T03:15:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,11.777266754270697,53.18627450980392,1610612738,90,90,2023-11-07T03:15:58Z,6010000,False,-16.0,58.0,1,left,J. Tatum 6' driving floating Jump Shot (26 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving floating,In The Paint (Non-RA),0-8 Center,6.03,Made,,,,,,,26.0,,,,,,,,,,,,,,,,
609,PT05M50.00S,2023-11-07T03:15:28.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,69.07030223390277,21.07843137254902,1610612750,90,90,2023-11-07T03:15:39Z,6020000,False,-145.0,238.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,Towns,K. Towns,,Above the Break 3,24+ Left Center,27.87,Missed,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M50.00S,2023-11-07T03:15:28.7Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,90,90,2023-11-07T03:15:39Z,6030000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Above the Break 3,24+ Left Center,,,,,609.0,9.0,7.0,2.0,,,,,,,,,,,,,,,,,
611,PT05M50.00S,2023-11-07T03:15:36.0Z,4,REGULAR,foul,personal,[],1628436,,,1610612750,90,90,2023-11-07T03:15:43Z,6040000,False,,,0,,L. Kornet loose ball personal FOUL (2 PF),"[1628436, 203497]",1610612738.0,BOS,201246.0,Kornet,L. Kornet,loose ball,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,,
613,PT05M40.00S,2023-11-07T03:16:02.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,87.33574244415243,84.80392156862744,1610612750,90,90,2023-11-07T03:16:08Z,6060000,False,174.0,67.0,1,right,MISS A. Edwards 18' fadeaway Shot,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,fadeaway,Mid-Range,16-24 Right,18.63,Missed,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M38.00S,2023-11-07T03:16:04.7Z,4,REGULAR,rebound,offensive,[],203937,,,1610612750,90,90,2023-11-07T03:16:08Z,6070000,False,,,0,,K. Anderson REBOUND (Off:2 Def:3),[203937],1610612750.0,MIN,,Anderson,K. Anderson,,Mid-Range,16-24 Right,,,,,613.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,
615,PT05M37.00S,2023-11-07T03:16:07.0Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612750,90,90,2023-11-07T03:16:14Z,6080000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628369, 1630162]",1610612738.0,BOS,1628171.0,Tatum,J. Tatum,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,,,
617,PT05M37.00S,2023-11-07T03:16:35.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630162,,,1610612750,91,90,2023-11-07T03:16:35Z,6100000,False,,,0,,A. Edwards Free Throw 1 of 2 (29 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Made,,,,,,,29.0,,,,,,,,,,,,,,,,
618,PT05M37.00S,2023-11-07T03:16:37.0Z,4,REGULAR,substitution,out,[],1628436,,,1610612750,91,90,2023-11-07T03:16:40Z,6110000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M37.00S,2023-11-07T03:16:37.0Z,4,REGULAR,substitution,in,[],204001,,,1610612750,91,90,2023-11-07T03:16:40Z,6120000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M37.00S,2023-11-07T03:16:53.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630162,,,1610612750,92,90,2023-11-07T03:16:53Z,6130000,False,,,0,,A. Edwards Free Throw 2 of 2 (30 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Made,,,,,,,30.0,,,,,,,,,,,,,,,,
621,PT05M19.00S,2023-11-07T03:17:16.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,23.47240473061761,86.02941176470588,1610612738,92,90,2023-11-07T03:17:55Z,6140000,False,-180.0,168.0,1,left,MISS J. Tatum 24' pullup bank 3PT,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,pullup bank,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M14.00S,2023-11-07T03:17:21.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,92,90,2023-11-07T03:17:22Z,6150000,False,,,0,,K. Towns REBOUND (Off:0 Def:9),[1626157],1610612750.0,MIN,,Towns,K. Towns,,Above the Break 3,24+ Left Center,,,,,621.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,
623,PT05M02.00S,2023-11-07T03:17:32.1Z,4,REGULAR,3pt,Jump Shot,[],1630183,76.82325886990802,87.25490196078431,1610612750,95,90,2023-11-07T03:17:36Z,6160000,False,186.0,165.0,1,right,J. McDaniels 24' 3PT  (15 PTS) (A. Edwards 4 AST),"[1630183, 1630162]",1610612750.0,MIN,,McDaniels,J. McDaniels,,Above the Break 3,24+ Right Center,24.91,Made,,,,,,,15.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,
625,PT04M37.00S,2023-11-07T03:17:57.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201950,6.389618922470433,61.51960784313726,1610612738,95,92,2023-11-07T03:18:27Z,6180000,False,-58.0,8.0,1,left,J. Holiday Hook (8 PTS) (J. Brown 4 AST),"[201950, 1627759]",1610612738.0,BOS,,Holiday,J. Holiday,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,,,8.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,
627,PT04M13.00S,2023-11-07T03:18:25.3Z,4,REGULAR,foul,personal,[],1627759,,,1610612750,95,92,2023-11-07T03:18:37Z,6200000,False,,,0,,J. Brown personal FOUL (4 PF),"[1627759, 203497]",1610612738.0,BOS,1628171.0,Brown,J. Brown,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,4.0,0.0,Gobert,203497.0,,,,,,
629,PT04M08.00S,2023-11-07T03:19:06.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612750,95,92,2023-11-07T03:19:16Z,6220000,False,,,0,,J. Tatum shooting personal FOUL (2 PF) (Gobert 2 FT),"[1628369, 203497]",1610612738.0,BOS,1626302.0,Tatum,J. Tatum,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,,
631,PT04M08.00S,2023-11-07T03:19:40.0Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,96,92,2023-11-07T03:19:40Z,6240000,False,,,0,,R. Gobert Free Throw 1 of 2 (14 PTS),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Made,,,,,,,14.0,,,,,,,,,,,,,,,,
632,PT04M08.00S,2023-11-07T03:19:40.8Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,96,92,2023-11-07T03:19:45Z,6250000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M08.00S,2023-11-07T03:19:40.8Z,4,REGULAR,substitution,in,[],201144,,,1610612750,96,92,2023-11-07T03:19:45Z,6260000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M08.00S,2023-11-07T03:19:56.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,96,92,2023-11-07T03:20:00Z,6270000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M08.00S,2023-11-07T03:19:56.6Z,4,REGULAR,substitution,in,[],1629638,,,1610612750,96,92,2023-11-07T03:20:00Z,6280000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M08.00S,2023-11-07T03:19:40.0Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,96,92,2023-11-07T03:20:21Z,6290000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M06.00S,2023-11-07T03:19:42.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,96,92,2023-11-07T03:20:21Z,6300000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,636.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
638,PT03M58.00S,2023-11-07T03:20:28.4Z,4,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612738,96,92,2023-11-07T03:20:34Z,6310000,False,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Holiday 2 FT),"[1629638, 201950]",1610612750.0,MIN,201246.0,Alexander-Walker,N. Alexander-Walker,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Holiday,201950.0,,,,,,
640,PT03M58.00S,2023-11-07T03:20:57.7Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,96,93,2023-11-07T03:20:57Z,6330000,False,,,0,,J. Holiday Free Throw 1 of 2 (9 PTS),[201950],1610612738.0,BOS,,Holiday,J. Holiday,,,,,Made,,,,,,,9.0,,,,,,,,,,,,,,,,
641,PT03M58.00S,2023-11-07T03:21:14.5Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,96,94,2023-11-07T03:21:14Z,6340000,False,,,0,,J. Holiday Free Throw 2 of 2 (10 PTS),[201950],1610612738.0,BOS,,Holiday,J. Holiday,,,,,Made,,,,,,,10.0,,,,,,,,,,,,,,,,
642,PT03M58.00S,2023-11-07T03:21:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,96,94,2023-11-07T03:21:18Z,6350000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M58.00S,2023-11-07T03:22:18.6Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,96,94,2023-11-07T03:22:48Z,6370000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M58.00S,2023-11-07T03:22:18.6Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,96,94,2023-11-07T03:22:48Z,6380000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M58.00S,2023-11-07T03:22:18.6Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,96,94,2023-11-07T03:22:48Z,6390000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M58.00S,2023-11-07T03:22:18.6Z,4,REGULAR,substitution,out,[],203497,,,1610612750,96,94,2023-11-07T03:23:10Z,6400000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M58.00S,2023-11-07T03:22:18.6Z,4,REGULAR,substitution,out,[],1630573,,,1610612750,96,94,2023-11-07T03:23:10Z,6410000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M58.00S,2023-11-07T03:22:18.6Z,4,REGULAR,substitution,in,[],201143,,,1610612750,96,94,2023-11-07T03:23:10Z,6420000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M36.00S,2023-11-07T03:23:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,80.23981603153744,44.11764705882353,1610612750,98,94,2023-11-07T03:23:59Z,6430000,False,-29.0,133.0,1,right,M. Conley 13' driving floating Jump Shot (5 PTS) (A. Edwards 5 AST),"[201144, 1630162]",1610612750.0,MIN,,Conley,M. Conley,driving floating,In The Paint (Non-RA),8-16 Center,13.64,Made,,,,,,,5.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,
652,PT03M17.00S,2023-11-07T03:23:53.6Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612738,98,94,2023-11-07T03:26:28Z,6450000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Tatum 2 FT),"[1630183, 1628369]",1610612750.0,MIN,1628171.0,McDaniels,J. McDaniels,shooting,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,3.0,0.0,Tatum,1628369.0,,,,,,
654,PT03M17.00S,2023-11-07T03:24:20.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,98,94,2023-11-07T03:29:05Z,6462500,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M17.00S,2023-11-07T03:26:36.4Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,98,95,2023-11-07T03:26:58Z,6465000,False,,,0,,J. Tatum Free Throw 1 of 2 (27 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,,,27.0,,,,,,,,,,,,,,,,
657,PT03M17.00S,2023-11-07T03:26:36.4Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,98,96,2023-11-07T03:26:58Z,6467500,False,,,0,,J. Tatum Free Throw 2 of 2 (28 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,Made,,,,,,,28.0,,,,,,,,,,,,,,,,
658,PT02M56.00S,2023-11-07T03:27:14.5Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,98,96,2023-11-07T03:27:50Z,6510000,False,,,0,,J. McDaniels bad pass TURNOVER (3 TO),"[1630183, 204001]",1610612750.0,MIN,,McDaniels,J. McDaniels,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Porzingis,204001.0,,,,,,,,,,
659,PT02M56.00S,2023-11-07T03:27:14.5Z,4,REGULAR,steal,,[],204001,,,1610612738,98,96,2023-11-07T03:27:50Z,6520000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M52.00S,2023-11-07T03:27:18.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,6.521024967148489,47.30392156862745,1610612738,98,98,2023-11-07T03:27:27Z,6530000,False,13.0,9.0,1,left,J. Brown running Layup (23 PTS),[1627759],1610612738.0,BOS,,Brown,J. Brown,running,Restricted Area,0-8 Center,1.61,Made,,,,,,,23.0,,,,,,,,,,,,,,,,
661,PT02M26.00S,2023-11-07T03:27:46.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,98,98,2023-11-07T03:27:59Z,6540000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M15.00S,2023-11-07T03:28:22.2Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,98,98,2023-11-07T03:28:32Z,6550000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (5 TO),[1628369],1610612738.0,BOS,1628171.0,Tatum,J. Tatum,bad pass,Restricted Area,0-8 Center,,,,,,,,,,,,,5.0,,,,,,,,,,,,
663,PT02M15.00S,2023-11-07T03:28:26.9Z,4,REGULAR,substitution,out,[],203937,,,1610612750,98,98,2023-11-07T03:28:30Z,6560000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
