actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
510,PT10M37.00S,2024-03-25T00:52:21.6Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,84,81,2024-03-25T00:52:27Z,5060000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,509.0,3.0,3.0,0.0,,,,,,,
511,PT10M28.00S,2024-03-25T00:52:29.6Z,4,REGULAR,3pt,Jump Shot,[],1641764,95.6143232588699,4.6568627450980395,1610612744,84,84,2024-03-25T00:52:34Z,5070000,False,-227.0,-11.0,1,right,B. Podziemski 3PT  (7 PTS) (C. Paul 6 AST),"[1641764, 101108]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,,22.7,,,,,C. Paul,101108.0,6.0,,,,
513,PT10M01.00S,2024-03-25T00:52:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,16.245072273324574,49.01960784313725,1610612750,86,84,2024-03-25T00:54:15Z,5090000,False,5.0,100.0,1,left,K. Anderson 10' turnaround fadeaway Jump Shot (8 PTS),[203937],1610612750.0,MIN,turnaround fadeaway,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,,10.03,,,,,,,,,,,
514,PT09M42.00S,2024-03-25T00:53:15.1Z,4,REGULAR,2pt,Jump Shot,[],101108,93.11760840998686,68.87254901960785,1610612744,86,86,2024-03-25T00:54:36Z,5100000,False,94.0,12.0,1,right,C. Paul 9' turnaround fadeaway Jump Shot (7 PTS),[101108],1610612744.0,GSW,turnaround fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,Made,7.0,,9.52,,,,,,,,,,,
515,PT09M22.00S,2024-03-25T00:53:35.8Z,4,REGULAR,3pt,Jump Shot,[],201144,14.14257555847569,97.79411764705883,1610612750,86,86,2024-03-25T00:53:44Z,5110000,False,-239.0,80.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,25.22,,,,,,,,,,,
516,PT09M22.00S,2024-03-25T00:53:35.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,86,86,2024-03-25T00:53:44Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,515.0,,,,,,,,,,
517,PT09M22.00S,2024-03-25T00:53:42.4Z,4,REGULAR,foul,personal,[],1641764,,,1610612750,86,86,2024-03-25T00:54:13Z,5130000,False,,,0,,B. Podziemski loose ball personal FOUL (2 PF),"[1641764, 203497]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,200833.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
519,PT09M11.00S,2024-03-25T00:54:10.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,7.440867279894875,48.28431372549019,1610612750,88,86,2024-03-25T00:55:26Z,5150000,False,9.0,17.0,1,left,R. Gobert DUNK (9 PTS) (K. Anderson 5 AST),"[203497, 203937]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,1.94,,,,,K. Anderson,203937.0,5.0,,,,
521,PT09M01.00S,2024-03-25T00:54:21.2Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612744,88,86,2024-03-25T00:54:26Z,5170000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 201144]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Conley,201144.0
522,PT09M01.00S,2024-03-25T00:54:21.2Z,4,REGULAR,steal,,[],201144,,,1610612750,88,86,2024-03-25T00:54:23Z,5180000,False,,,0,,M. Conley STEAL (3 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
523,PT08M56.00S,2024-03-25T00:54:26.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201144,7.178055190538765,48.77450980392157,1610612750,90,86,2024-03-25T00:55:48Z,5190000,False,6.0,15.0,1,left,M. Conley running finger roll Layup (8 PTS),[201144],1610612750.0,MIN,running finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,1.62,,,,,,,,,,,
524,PT08M56.00S,2024-03-25T00:54:30.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,90,86,2024-03-25T00:54:30Z,5200000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M56.00S,2024-03-25T00:57:17.9Z,4,REGULAR,substitution,out,[],1631218,,,1610612744,90,86,2024-03-25T00:57:31Z,5210000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M56.00S,2024-03-25T00:57:17.9Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,90,86,2024-03-25T00:57:31Z,5220000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M56.00S,2024-03-25T00:57:17.9Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,90,86,2024-03-25T00:57:31Z,5230000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M56.00S,2024-03-25T00:57:17.9Z,4,REGULAR,substitution,in,[],203110,,,1610612744,90,86,2024-03-25T00:57:31Z,5240000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M43.00S,2024-03-25T00:57:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,89.43823915900131,50.73529411764706,1610612744,90,86,2024-03-25T00:57:51Z,5250000,False,4.0,47.0,1,right,MISS A. Wiggins cutting Layup,[203952],1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.69,,,,,,,,,,,
530,PT08M41.00S,2024-03-25T00:57:48.1Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,90,86,2024-03-25T00:57:48Z,5260000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,529.0,4.0,3.0,1.0,,,,,,,
531,PT08M33.00S,2024-03-25T00:57:56.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,84.97043363994744,52.69607843137255,1610612744,90,88,2024-03-25T00:58:03Z,5270000,False,13.0,89.0,1,right,J. Kuminga 8' turnaround fadeaway Jump Shot (14 PTS),[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,14.0,,8.98,,,,,,,,,,,
532,PT08M08.00S,2024-03-25T00:58:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,11.514454664914586,44.11764705882353,1610612750,90,88,2024-03-25T00:58:43Z,5280000,False,29.0,56.0,1,left,MISS K. Anderson 6' driving floating bank Shot,[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.3,,,,,,,,,,,
533,PT08M08.00S,2024-03-25T00:58:21.7Z,4,REGULAR,rebound,offensive,[],203937,,,1610612750,90,88,2024-03-25T00:58:56Z,5290000,False,,,0,,K. Anderson REBOUND (Off:2 Def:4),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,532.0,6.0,4.0,2.0,,,,,,,
534,PT08M06.00S,2024-03-25T00:58:25.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,9.017739816031538,51.470588235294116,1610612750,92,88,2024-03-25T00:59:09Z,5300000,False,-7.0,32.0,1,left,K. Anderson putback Layup (10 PTS),[203937],1610612750.0,MIN,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,3.31,,,,,,,,,,,
535,PT08M06.00S,2024-03-25T00:58:30.5Z,4,REGULAR,foul,personal,['1freethrow'],202691,,,1610612750,92,88,2024-03-25T00:58:37Z,5310000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Anderson 1 FT),"[202691, 203937]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
537,PT08M06.00S,2024-03-25T00:58:57.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203937,,,1610612750,92,88,2024-03-25T00:59:00Z,5330000,False,,,0,,MISS K. Anderson Free Throw 1 of 1,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
538,PT08M03.00S,2024-03-25T00:59:00.4Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,92,88,2024-03-25T00:59:00Z,5340000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,537.0,6.0,6.0,0.0,,,,,,,
539,PT07M54.00S,2024-03-25T00:59:10.5Z,4,REGULAR,foul,personal,['2freethrow'],201144,,,1610612744,92,88,2024-03-25T00:59:17Z,5350000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Wiggins 2 FT),"[201144, 203952]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,
541,PT07M54.00S,2024-03-25T00:59:45.0Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,92,88,2024-03-25T00:59:45Z,5370000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
542,PT07M54.00S,2024-03-25T00:59:45.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,92,88,2024-03-25T00:59:45Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,
543,PT07M54.00S,2024-03-25T01:00:04.1Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,92,89,2024-03-25T01:00:04Z,5390000,False,,,0,,A. Wiggins Free Throw 2 of 2 (15 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
544,PT07M42.00S,2024-03-25T01:00:19.8Z,4,REGULAR,3pt,Jump Shot,[],1629638,29.77989487516426,26.225490196078432,1610612750,92,89,2024-03-25T01:00:25Z,5400000,False,119.0,227.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.66,,,,,,,,,,,
545,PT07M38.00S,2024-03-25T01:00:23.8Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,92,89,2024-03-25T01:00:25Z,5410000,False,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,544.0,7.0,7.0,0.0,,,,,,,
546,PT07M25.00S,2024-03-25T01:00:36.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,85.23324572930355,52.450980392156865,1610612744,92,89,2024-03-25T01:00:43Z,5420000,False,12.0,86.0,1,right,MISS C. Paul 8' pullup Shot - blocked,"[101108, 1628420]",1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.72,,,,,,,,Morris,1628420.0,,
564,PT07M25.00S,2024-03-25T01:00:36.9Z,4,REGULAR,block,,[],1628420,,,1610612744,92,89,2024-03-25T01:04:31Z,5430000,False,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
548,PT07M25.00S,2024-03-25T01:00:36.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,92,89,2024-03-25T01:04:31Z,5440000,False,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,546.0,8.0,8.0,0.0,,,,,,,
549,PT07M18.00S,2024-03-25T01:00:44.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201144,6.389618922470433,98.0392156862745,1610612750,95,89,2024-03-25T01:00:52Z,5450000,False,-240.0,8.0,1,left,M. Conley 24' 3PT  (11 PTS) (N. Alexander-Walker 2 AST),"[201144, 1629638]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,,24.03,,,,,N. Alexander-Walker,1629638.0,2.0,,,,
551,PT07M05.00S,2024-03-25T01:00:56.1Z,4,REGULAR,3pt,Jump Shot,[],202691,68.41327201051249,26.715686274509803,1610612744,95,89,2024-03-25T01:01:02Z,5470000,False,-116.0,244.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.07,,,,,,,,,,,
552,PT07M03.00S,2024-03-25T01:00:58.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,95,89,2024-03-25T01:01:02Z,5480000,False,,,0,,R. Gobert REBOUND (Off:0 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,551.0,9.0,9.0,0.0,,,,,,,
553,PT06M54.00S,2024-03-25T01:01:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.652431011826544,49.754901960784316,1610612750,97,89,2024-03-25T01:01:16Z,5490000,False,1.0,10.0,1,left,R. Gobert Layup (11 PTS) (M. Conley 7 AST),"[203497, 201144]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,1.01,,,,,M. Conley,201144.0,7.0,,,,
555,PT06M54.00S,2024-03-25T01:01:24.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,97,89,2024-03-25T01:01:24Z,5510000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M54.00S,2024-03-25T01:03:33.2Z,4,REGULAR,substitution,out,[],201144,,,1610612744,97,89,2024-03-25T01:04:06Z,5520000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M54.00S,2024-03-25T01:03:33.2Z,4,REGULAR,substitution,out,[],101108,,,1610612744,97,89,2024-03-25T01:04:06Z,5530000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M54.00S,2024-03-25T01:03:33.2Z,4,REGULAR,substitution,out,[],203952,,,1610612744,97,89,2024-03-25T01:04:06Z,5540000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M54.00S,2024-03-25T01:03:33.2Z,4,REGULAR,substitution,in,[],1630183,,,1610612744,97,89,2024-03-25T01:04:06Z,5550000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M54.00S,2024-03-25T01:03:33.2Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,97,89,2024-03-25T01:04:06Z,5560000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M54.00S,2024-03-25T01:03:33.2Z,4,REGULAR,substitution,in,[],201939,,,1610612744,97,89,2024-03-25T01:04:06Z,5570000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M44.00S,2024-03-25T01:04:22.2Z,4,REGULAR,3pt,Jump Shot,[],202691,68.54467805519053,68.13725490196079,1610612744,97,92,2024-03-25T01:04:34Z,5580000,False,91.0,243.0,1,right,K. Thompson 25' 3PT  (13 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,,25.96,,,,,D. Green,203110.0,3.0,,,,
565,PT06M28.00S,2024-03-25T01:04:43.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,97,92,2024-03-25T01:04:43Z,5600000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M28.00S,2024-03-25T01:06:08.4Z,4,REGULAR,substitution,out,[],203937,,,1610612750,97,92,2024-03-25T01:06:23Z,5610000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M28.00S,2024-03-25T01:06:08.4Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,97,92,2024-03-25T01:06:23Z,5620000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M28.00S,2024-03-25T01:06:08.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,97,92,2024-03-25T01:06:23Z,5630000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M28.00S,2024-03-25T01:06:08.4Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,97,92,2024-03-25T01:06:23Z,5640000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M28.00S,2024-03-25T01:06:28.5Z,4,REGULAR,substitution,out,[],203110,,,1610612750,97,92,2024-03-25T01:06:31Z,5650000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M28.00S,2024-03-25T01:06:28.5Z,4,REGULAR,substitution,in,[],1631218,,,1610612750,97,92,2024-03-25T01:06:31Z,5660000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M16.00S,2024-03-25T01:06:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,24.52365308804205,86.02941176470588,1610612750,100,92,2024-03-25T01:06:54Z,5670000,False,-180.0,178.0,1,left,A. Edwards 25' 3PT  (20 PTS) (M. Morris 2 AST),"[1630162, 1628420]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Made,20.0,,25.32,,,,,M. Morris,1628420.0,2.0,,,,
574,PT05M57.00S,2024-03-25T01:07:08.8Z,4,REGULAR,3pt,Jump Shot,[],202691,76.42904073587385,87.25490196078431,1610612744,100,95,2024-03-25T01:07:15Z,5690000,False,186.0,169.0,1,right,K. Thompson 25' 3PT  (16 PTS) (J. Kuminga 2 AST),"[202691, 1630228]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,16.0,,25.16,,,,,J. Kuminga,1630228.0,2.0,,,,
576,PT05M38.00S,2024-03-25T01:07:27.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.389618922470433,50.0,1610612750,102,95,2024-03-25T01:07:32Z,5710000,False,0.0,8.0,1,left,R. Gobert alley-oop DUNK (13 PTS) (M. Morris 3 AST),"[203497, 1628420]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,0.76,,,,,M. Morris,1628420.0,3.0,,,,
578,PT05M21.00S,2024-03-25T01:07:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,86.67871222076215,54.65686274509803,1610612744,102,95,2024-03-25T02:10:05Z,5730000,False,23.0,73.0,1,right,MISS S. Curry 7' driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.63,,,,,,,,,,,
579,PT05M20.00S,2024-03-25T01:07:45.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,102,95,2024-03-25T02:10:05Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,578.0,,,,,,,,,,
581,PT05M20.00S,2024-03-25T01:07:57.9Z,4,REGULAR,substitution,out,[],1628420,,,1610612744,102,95,2024-03-25T01:08:00Z,5760000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M20.00S,2024-03-25T01:07:57.9Z,4,REGULAR,substitution,in,[],201144,,,1610612744,102,95,2024-03-25T01:08:00Z,5770000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M16.00S,2024-03-25T01:08:17.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,76.95466491458606,89.70588235294117,1610612744,102,95,2024-03-25T01:08:29Z,5780000,False,199.0,164.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.75,,,,,,,,,,,
584,PT05M14.00S,2024-03-25T01:08:19.0Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,102,95,2024-03-25T01:10:17Z,5790000,False,,,0,,G. Payton II REBOUND (Off:1 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,583.0,6.0,5.0,1.0,,,,,,,
592,PT05M14.00S,2024-03-25T01:08:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,92.9862023653088,48.77450980392157,1610612744,102,95,2024-03-25T01:09:28Z,5795000,False,-6.0,13.0,1,right,MISS G. Payton II tip Layup,[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.47,,,,,,,,,,,
593,PT05M12.00S,2024-03-25T01:08:24.0Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,102,95,2024-03-25T01:09:28Z,5797500,False,,,0,,G. Payton II REBOUND (Off:2 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,592.0,7.0,5.0,2.0,,,,,,,
585,PT05M12.00S,2024-03-25T01:08:27.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,102,97,2024-03-25T01:10:43Z,5800000,False,0.0,0.0,1,right,G. Payton II tip Layup (2 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,0.0,,,,,,,,,,,
586,PT04M55.00S,2024-03-25T01:08:38.7Z,4,REGULAR,3pt,Jump Shot,[],1630183,6.652431011826544,95.83333333333334,1610612750,102,97,2024-03-25T01:09:51Z,5810000,False,-229.0,10.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.94,,,,,,,,,,,
587,PT04M52.00S,2024-03-25T01:08:45.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,102,97,2024-03-25T01:08:45Z,5820000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,586.0,,,,,,,,,,
589,PT04M38.00S,2024-03-25T01:09:05.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,92.46057818659659,49.50980392156863,1610612744,102,99,2024-03-25T01:11:05Z,5840000,False,-2.0,18.0,1,right,T. Jackson-Davis cutting DUNK (6 PTS) (S. Curry 2 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,1.86,,,,,S. Curry,201939.0,2.0,,,,
591,PT04M36.00S,2024-03-25T01:09:10.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,102,99,2024-03-25T01:09:10Z,5860000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M36.00S,2024-03-25T01:10:22.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,102,99,2024-03-25T01:10:38Z,5870000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M36.00S,2024-03-25T01:10:22.2Z,4,REGULAR,substitution,out,[],1631218,,,1610612750,102,99,2024-03-25T01:10:38Z,5880000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M36.00S,2024-03-25T01:10:22.2Z,4,REGULAR,substitution,in,[],203937,,,1610612750,102,99,2024-03-25T01:10:38Z,5890000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
