actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
528,PT09M28.00S,2024-03-05T03:01:33.3Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,93,82,2024-03-05T03:01:34Z,5170000,False,,,0,,R. Rupert REBOUND (Off:0 Def:5),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Left,,,527.0,5.0,5.0,0.0,,,,,,,,,,,,,,
529,PT09M17.00S,2024-03-05T03:01:43.7Z,4,REGULAR,2pt,Jump Shot,[],1629014,8.229303547963205,68.13725490196079,1610612757,93,82,2024-03-05T03:01:49Z,5180000,False,-91.0,25.0,1,left,MISS A. Simons 9' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,9.41,Missed,,,,,,,,,,,,,,,,,,
530,PT09M15.00S,2024-03-05T03:01:45.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,93,82,2024-03-05T03:01:49Z,5190000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,,
531,PT09M01.00S,2024-03-05T03:01:59.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.11760840998686,49.26470588235294,1610612750,95,82,2024-03-05T03:02:04Z,5200000,False,-4.0,12.0,1,right,R. Gobert DUNK (25 PTS) (K. Anderson 4 AST),"[203497, 203937]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,25.0,,,,,,,K. Anderson,203937.0,4.0,,,,
533,PT08M39.00S,2024-03-05T03:02:21.1Z,4,REGULAR,3pt,Jump Shot,[],1630625,19.136005256241788,8.57843137254902,1610612757,95,82,2024-03-05T03:02:25Z,5220000,False,207.0,127.0,1,left,MISS D. Banton 24' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,24.31,Missed,,,,,,,,,,,,,,,,,,
534,PT08M36.00S,2024-03-05T03:02:24.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,95,82,2024-03-05T03:02:25Z,5230000,False,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,533.0,15.0,10.0,5.0,,,,,,,,,,,,,,
535,PT08M29.00S,2024-03-05T03:02:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,84.05059132720105,60.049019607843135,1610612750,95,82,2024-03-05T03:02:38Z,5240000,False,50.0,97.0,1,right,MISS M. Morris 10' floating Shot,[1628420],1610612750.0,MIN,floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,10.96,Missed,,,,,,,,,,,,,,,,,,
536,PT08M25.00S,2024-03-05T03:02:35.8Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612750,95,82,2024-03-05T03:02:35Z,5250000,False,,,0,,M. Morris REBOUND (Off:1 Def:0),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,535.0,1.0,0.0,1.0,,,,,,,,,,,,,,
537,PT08M25.00S,2024-03-05T03:02:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628420,94.40999984741211,50.0,1610612750,97,82,2024-03-05T03:02:35Z,5260000,False,0.0,0.0,1,right,M. Morris tip Layup (5 PTS),[1628420],1610612750.0,MIN,tip,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
538,PT08M11.00S,2024-03-05T03:02:48.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,11.383048620236531,47.30392156862745,1610612757,97,84,2024-03-05T03:04:50Z,5270000,False,13.0,55.0,1,left,D. Reath floating Jump Shot (24 PTS) (A. Simons 10 AST),"[1641871, 1629014]",1610612757.0,POR,floating,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,,,,,24.0,,,,,,,A. Simons,1629014.0,10.0,,,,
540,PT07M56.00S,2024-03-05T03:03:10.0Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,97,84,2024-03-05T03:03:17Z,5290000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,1.0,,,,,,,,,
542,PT07M31.00S,2024-03-05T03:03:56.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,8.886333771353483,4.411764705882353,1610612757,97,84,2024-03-05T03:04:07Z,5310000,False,228.0,31.0,1,left,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
543,PT07M30.00S,2024-03-05T03:03:57.1Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,97,84,2024-03-05T03:04:07Z,5320000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,542.0,5.0,5.0,0.0,,,,,,,,,,,,,,
544,PT07M15.00S,2024-03-05T03:04:17.6Z,4,REGULAR,turnover,3-second-violation,[],1630162,,,1610612750,97,84,2024-03-05T03:04:28Z,5330000,False,,,0,,A. Edwards 3-second-violation TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,2.0,,,,,,,,,
545,PT07M03.00S,2024-03-05T03:04:45.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641712,6.521024967148489,95.09803921568627,1610612757,97,87,2024-03-05T03:04:50Z,5340000,False,-225.0,9.0,1,left,R. Rupert 3PT  (10 PTS) (A. Simons 11 AST),"[1641712, 1629014]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,22.57,Made,,,,,10.0,,,,,,,A. Simons,1629014.0,11.0,,,,
547,PT07M02.00S,2024-03-05T03:04:51.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,97,87,2024-03-05T03:04:51Z,5360000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M02.00S,2024-03-05T03:06:47.8Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,97,87,2024-03-05T03:07:30Z,5370000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M02.00S,2024-03-05T03:06:47.8Z,4,REGULAR,substitution,out,[],1628420,,,1610612750,97,87,2024-03-05T03:07:30Z,5380000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M02.00S,2024-03-05T03:06:47.8Z,4,REGULAR,substitution,out,[],1631133,,,1610612750,97,87,2024-03-05T03:07:30Z,5390000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M02.00S,2024-03-05T03:06:47.8Z,4,REGULAR,substitution,in,[],201144,,,1610612750,97,87,2024-03-05T03:07:30Z,5400000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M02.00S,2024-03-05T03:06:47.8Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,97,87,2024-03-05T03:07:30Z,5410000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M02.00S,2024-03-05T03:06:47.8Z,4,REGULAR,substitution,in,[],1631200,,,1610612750,97,87,2024-03-05T03:07:30Z,5420000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M46.00S,2024-03-05T03:07:58.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.7365308804205,46.07843137254902,1610612750,97,87,2024-03-05T03:08:06Z,5430000,False,-20.0,110.0,1,right,MISS M. Conley 11' floating Shot,[201144],1610612750.0,MIN,floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
555,PT06M43.00S,2024-03-05T03:08:01.6Z,4,REGULAR,rebound,offensive,[],201144,,,1610612750,97,87,2024-03-05T03:08:06Z,5440000,False,,,0,,M. Conley REBOUND (Off:2 Def:0),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,554.0,2.0,0.0,2.0,,,,,,,,,,,,,,
556,PT06M42.00S,2024-03-05T03:08:02.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,74.85216819973719,85.04901960784314,1610612750,100,87,2024-03-05T03:08:09Z,5450000,False,175.0,184.0,1,right,A. Edwards 25' 3PT  (7 PTS) (M. Conley 6 AST),"[1630162, 201144]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.4,Made,,,,,7.0,,,,,,,M. Conley,201144.0,6.0,,,,
558,PT06M17.00S,2024-03-05T03:08:27.5Z,4,REGULAR,turnover,lost ball,[],1641712,,,1610612757,100,87,2024-03-05T03:08:31Z,5470000,False,,,0,,R. Rupert lost ball TURNOVER (1 TO),"[1641712, 201144]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Conley,201144.0,,,,,,,
559,PT06M17.00S,2024-03-05T03:08:27.5Z,4,REGULAR,steal,,[],201144,,,1610612750,100,87,2024-03-05T03:08:29Z,5480000,False,,,0,,M. Conley STEAL (2 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
560,PT06M11.00S,2024-03-05T03:08:33.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,92.85479632063075,56.61764705882353,1610612750,102,87,2024-03-05T03:08:48Z,5490000,False,33.0,15.0,1,right,A. Edwards driving Layup (9 PTS) (M. Conley 7 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,9.0,,,,,,,M. Conley,201144.0,7.0,,,,
562,PT05M55.00S,2024-03-05T03:08:48.5Z,4,REGULAR,3pt,Jump Shot,[],1641712,18.610381077529567,91.91176470588235,1610612757,102,90,2024-03-05T03:09:19Z,5510000,False,-210.0,122.0,1,left,R. Rupert 24' 3PT pullup (13 PTS) (D. Banton 3 AST),"[1641712, 1630625]",1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,24.27,Made,,,,,13.0,,,,,,,D. Banton,1630625.0,3.0,,,,
564,PT05M46.00S,2024-03-05T03:09:04.7Z,4,REGULAR,foul,personal,[],1641712,,,1610612750,102,90,2024-03-05T03:09:13Z,5530000,False,,,0,,R. Rupert personal FOUL (3 PF),"[1641712, 1626157]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202041.0,,,,,,,3.0,0.0,Towns,1626157.0
566,PT05M38.00S,2024-03-05T03:09:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,87.72996057818659,59.068627450980394,1610612750,102,90,2024-03-05T03:10:15Z,5550000,False,45.0,63.0,1,right,MISS A. Edwards 7' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
567,PT05M35.00S,2024-03-05T03:09:29.5Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,102,90,2024-03-05T03:10:15Z,5560000,False,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,566.0,4.0,2.0,2.0,,,,,,,,,,,,,,
568,PT05M35.00S,2024-03-05T03:09:30.3Z,4,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612750,102,90,2024-03-05T03:09:41Z,5570000,False,,,0,,A. Simons shooting personal FOUL (4 PF) (Towns 2 FT),"[1629014, 1626157]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,4.0,0.0,Towns,1626157.0
570,PT05M35.00S,2024-03-05T03:09:59.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,102,90,2024-03-05T03:09:59Z,5590000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
571,PT05M35.00S,2024-03-05T03:09:59.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,102,90,2024-03-05T03:09:59Z,5600000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,
572,PT05M35.00S,2024-03-05T03:10:19.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,103,90,2024-03-05T03:10:19Z,5610000,False,,,0,,K. Towns Free Throw 2 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
573,PT05M26.00S,2024-03-05T03:10:29.6Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,103,90,2024-03-05T03:10:34Z,5620000,False,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 203937]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,Anderson,203937.0,,,,,,,
574,PT05M26.00S,2024-03-05T03:10:29.6Z,4,REGULAR,steal,,[],203937,,,1610612750,103,90,2024-03-05T03:10:31Z,5630000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
575,PT05M23.00S,2024-03-05T03:10:32.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,92.59198423127464,50.98039215686274,1610612750,105,90,2024-03-05T03:10:40Z,5640000,False,5.0,17.0,1,right,K. Anderson running DUNK (6 PTS),[203937],1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,6.0,,,,,,,,,,,,,
576,PT05M21.00S,2024-03-05T03:10:42.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,105,90,2024-03-05T03:10:42Z,5650000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M13.00S,2024-03-05T03:12:25.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,6.1268068331143235,49.50980392156863,1610612757,105,92,2024-03-05T03:12:33Z,5660000,False,2.0,5.0,1,left,A. Simons driving DUNK (25 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,25.0,,,,,,,,,,,,,
578,PT05M13.00S,2024-03-05T03:12:28.5Z,4,REGULAR,foul,personal,['1freethrow'],203497,,,1610612757,105,92,2024-03-05T03:12:41Z,5670000,False,,,0,,R. Gobert shooting personal FOUL (5 PF) (Simons 1 FT),"[203497, 1629014]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,,,5.0,0.0,Simons,1629014.0
580,PT05M13.00S,2024-03-05T03:12:58.4Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,105,93,2024-03-05T03:12:58Z,5690000,False,,,0,,A. Simons Free Throw 1 of 1 (26 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
581,PT04M58.00S,2024-03-05T03:13:17.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,81.8166885676741,43.872549019607845,1610612750,105,93,2024-03-05T03:14:08Z,5700000,False,-31.0,118.0,1,right,MISS R. Gobert 12' floating Shot,[203497],1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,12.23,Missed,,,,,,,,,,,,,,,,,,
582,PT04M55.00S,2024-03-05T03:13:20.5Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,105,93,2024-03-05T03:13:21Z,5710000,False,,,0,,D. Banton REBOUND (Off:2 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,581.0,6.0,4.0,2.0,,,,,,,,,,,,,,
583,PT04M51.00S,2024-03-05T03:13:24.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,33.722076215505915,29.901960784313726,1610612757,105,96,2024-03-05T03:14:21Z,5720000,False,100.0,264.0,1,left,A. Simons 28' 3PT running (29 PTS) (D. Banton 4 AST),"[1629014, 1630625]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.29,Made,,,,,29.0,,,,,,,D. Banton,1630625.0,4.0,,,,
585,PT04M31.00S,2024-03-05T03:13:44.4Z,4,REGULAR,3pt,Jump Shot,[],203937,91.40932982917214,5.147058823529411,1610612750,108,96,2024-03-05T03:13:48Z,5740000,False,-224.0,28.0,1,right,K. Anderson 3PT  (9 PTS) (A. Edwards 6 AST),"[203937, 1630162]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,22.61,Made,,,,,9.0,,,,,,,A. Edwards,1630162.0,6.0,,,,
587,PT04M10.00S,2024-03-05T03:14:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,27.677398160315374,22.30392156862745,1610612757,108,96,2024-03-05T03:14:08Z,5760000,False,138.0,208.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
588,PT04M08.00S,2024-03-05T03:14:06.5Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,108,96,2024-03-05T03:14:08Z,5770000,False,,,0,,D. Reath REBOUND (Off:2 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,587.0,3.0,1.0,2.0,,,,,,,,,,,,,,
589,PT04M03.00S,2024-03-05T03:14:12.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,30.699737187910642,32.84313725490196,1610612757,108,99,2024-03-05T03:14:17Z,5780000,False,86.0,236.0,1,left,D. Banton 25' 3PT  (13 PTS) (A. Simons 12 AST),"[1630625, 1629014]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,13.0,,,,,,,A. Simons,1629014.0,12.0,,,,
592,PT03M45.00S,2024-03-05T03:14:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,92.9862023653088,47.05882352941176,1610612750,110,99,2024-03-05T03:14:57Z,5810000,False,-15.0,13.0,1,right,M. Conley cutting finger roll Layup (14 PTS) (K. Towns 1 AST),"[201144, 1626157]",1610612750.0,MIN,cutting finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,14.0,,,,,,,K. Towns,1626157.0,1.0,,,,
594,PT03M26.00S,2024-03-05T03:15:01.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,10.726018396846255,96.81372549019608,1610612757,110,99,2024-03-05T03:15:06Z,5830000,False,-234.0,48.0,1,left,MISS A. Simons step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
595,PT03M23.00S,2024-03-05T03:15:04.4Z,4,REGULAR,rebound,offensive,[],1641712,,,1610612757,110,99,2024-03-05T03:15:06Z,5840000,False,,,0,,R. Rupert REBOUND (Off:1 Def:5),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,,,594.0,6.0,5.0,1.0,,,,,,,,,,,,,,
596,PT03M21.00S,2024-03-05T03:15:06.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,30.962549277266753,31.61764705882353,1610612757,110,99,2024-03-05T03:15:11Z,5850000,False,92.0,239.0,1,left,MISS D. Banton 25' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
597,PT03M17.00S,2024-03-05T03:15:10.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,110,99,2024-03-05T03:15:11Z,5860000,False,,,0,,R. Gobert REBOUND (Off:5 Def:11),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,596.0,16.0,11.0,5.0,,,,,,,,,,,,,,
598,PT03M05.00S,2024-03-05T03:15:23.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203937,87.07293035479631,50.73529411764706,1610612750,110,99,2024-03-05T03:15:33Z,5870000,False,4.0,69.0,1,right,MISS K. Anderson 6' Hook,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
599,PT03M04.00S,2024-03-05T03:15:24.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,110,99,2024-03-05T03:15:33Z,5880000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,598.0,,,,,,,,,,,,,,,,,
600,PT03M04.00S,2024-03-05T03:15:29.0Z,4,REGULAR,foul,personal,[],1641871,,,1610612750,110,99,2024-03-05T03:15:37Z,5890000,False,,,0,,D. Reath loose ball personal FOUL (4 PF),"[1641871, 203497]",1610612757.0,POR,loose ball,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,,,4.0,0.0,Gobert,203497.0
602,PT03M04.00S,2024-03-05T03:15:44.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,110,99,2024-03-05T03:15:44Z,5910000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M04.00S,2024-03-05T03:16:45.3Z,4,REGULAR,substitution,out,[],1641712,,,1610612750,110,99,2024-03-05T03:17:10Z,5920000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M04.00S,2024-03-05T03:16:45.3Z,4,REGULAR,substitution,in,[],1631133,,,1610612750,110,99,2024-03-05T03:17:10Z,5930000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M59.00S,2024-03-05T03:17:27.7Z,4,REGULAR,turnover,bad pass,[],203937,,,1610612750,110,99,2024-03-05T03:17:32Z,5940000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1641871]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Reath,1641871.0,,,,,,,
606,PT02M59.00S,2024-03-05T03:17:27.7Z,4,REGULAR,steal,,[],1641871,,,1610612757,110,99,2024-03-05T03:17:29Z,5950000,False,,,0,,D. Reath STEAL (1 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
607,PT02M43.00S,2024-03-05T03:17:44.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641871,8.623521681997373,43.872549019607845,1610612757,110,101,2024-03-05T03:17:49Z,5960000,False,31.0,29.0,1,left,D. Reath driving Layup (26 PTS) (A. Simons 13 AST),"[1641871, 1629014]",1610612757.0,POR,driving,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,4.19,Made,,,,,26.0,,,,,,,A. Simons,1629014.0,13.0,,,,
609,PT02M20.00S,2024-03-05T03:18:07.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,87.46714848883047,43.627450980392155,1610612750,110,101,2024-03-05T03:18:33Z,5980000,False,-32.0,65.0,1,right,MISS K. Towns 7' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
610,PT02M16.00S,2024-03-05T03:18:11.6Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,110,101,2024-03-05T03:18:13Z,5990000,False,,,0,,J. Walker REBOUND (Off:1 Def:6),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,609.0,7.0,6.0,1.0,,,,,,,,,,,,,,
611,PT02M12.00S,2024-03-05T03:18:15.0Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,110,101,2024-03-05T03:18:18Z,6000000,False,,,0,,A. Simons bad pass TURNOVER (4 TO),"[1629014, 201144]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,4.0,Conley,201144.0,,,,,,,
612,PT02M12.00S,2024-03-05T03:18:15.0Z,4,REGULAR,steal,,[],201144,,,1610612750,110,101,2024-03-05T03:18:16Z,6010000,False,,,0,,M. Conley STEAL (3 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
613,PT01M54.00S,2024-03-05T03:18:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,91.93495400788436,54.41176470588235,1610612750,112,101,2024-03-05T03:18:41Z,6020000,False,22.0,23.0,1,right,A. Edwards driving reverse Layup (11 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,11.0,,,,,,,,,,,,,
