actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
251,PT03M33.00S,2023-10-29T00:54:01.2Z,2,REGULAR,foul,personal,[],1626157,,,1610612748,46,45,2023-10-29T00:55:33Z,2500000,False,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 1628389]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1627534.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Adebayo,1628389.0,,
254,PT03M16.00S,2023-10-29T00:55:30.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,46,45,2023-10-29T00:55:38Z,2530000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,1627534.0,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
255,PT03M09.00S,2023-10-29T00:55:57.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629675,11.514454664914586,66.17647058823529,1610612750,48,45,2023-10-29T00:56:03Z,2540000,False,-81.0,56.0,1,left,N. Reid 9' turnaround Jump Shot (12 PTS) (J. McLaughlin 2 AST),"[1629675, 1629162]",1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,,Mid-Range,8-16 Left,9.82,Made,12.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,,
257,PT02M54.00S,2023-10-29T00:56:14.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612748,48,45,2023-10-29T00:59:31Z,2560000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1630162, 1628389]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,1628480.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Adebayo,1628389.0,,
259,PT02M54.00S,2023-10-29T00:56:36.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,48,45,2023-10-29T00:56:36Z,2580000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M54.00S,2023-10-29T00:58:49.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612748,48,45,2023-10-29T00:59:26Z,2590000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M54.00S,2023-10-29T00:58:49.0Z,2,REGULAR,substitution,in,[],203497,,,1610612748,48,45,2023-10-29T00:59:26Z,2600000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M54.00S,2023-10-29T00:59:39.4Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,48,46,2023-10-29T00:59:39Z,2610000,False,,,0,,B. Adebayo Free Throw 1 of 2 (8 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
263,PT02M54.00S,2023-10-29T01:00:01.0Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,48,47,2023-10-29T01:00:01Z,2620000,False,,,0,,B. Adebayo Free Throw 2 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
264,PT02M33.00S,2023-10-29T01:00:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,17.16491458607096,41.911764705882355,1610612750,48,47,2023-10-29T01:00:52Z,2630000,False,40.0,109.0,1,left,MISS K. Anderson 11' floating Shot,[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,,In The Paint (Non-RA),8-16 Center,11.62,Missed,,,,,,,,,,,,,,,,,
265,PT02M29.00S,2023-10-29T01:00:27.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,48,47,2023-10-29T01:00:28Z,2640000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,,
266,PT02M25.00S,2023-10-29T01:00:30.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631288,92.72339027595268,56.127450980392155,1610612748,48,49,2023-10-29T01:01:10Z,2650000,False,31.0,16.0,1,right,J. Cain running alley-oop Layup (8 PTS) (K. Lowry 5 AST),"[1631288, 200768]",1610612748.0,MIA,running alley-oop,,,Cain,J. Cain,,,,,,Restricted Area,0-8 Center,3.45,Made,8.0,K. Lowry,200768.0,5.0,,,,,,,,,,,,,
268,PT02M11.00S,2023-10-29T01:00:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,16.245072273324574,42.8921568627451,1610612750,50,49,2023-10-29T01:01:21Z,2670000,False,36.0,100.0,1,left,K. Anderson 10' floating Jump Shot (6 PTS) (J. McLaughlin 3 AST),"[203937, 1629162]",1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,,In The Paint (Non-RA),8-16 Center,10.63,Made,6.0,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,,,
270,PT01M49.00S,2023-10-29T01:01:07.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.97043363994744,48.77450980392157,1610612748,50,51,2023-10-29T01:01:15Z,2690000,False,-6.0,89.0,1,right,B. Adebayo 8' turnaround fadeaway Jump Shot (11 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,,In The Paint (Non-RA),8-16 Center,8.9,Made,11.0,,,,,,,,,,,,,,,,
271,PT01M36.00S,2023-10-29T01:01:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629162,17.0335085413929,93.13725490196079,1610612750,53,51,2023-10-29T01:01:26Z,2700000,False,-216.0,108.0,1,left,J. McLaughlin 24' 3PT  (3 PTS) (K. Anderson 2 AST),"[1629162, 203937]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,Above the Break 3,24+ Left Center,24.1,Made,3.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,
273,PT01M20.00S,2023-10-29T01:01:39.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612748,53,51,2023-10-29T01:01:46Z,2720000,False,,,0,,J. McLaughlin personal FOUL (1 PF) (Adebayo 2 FT),"[1629162, 1628389]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,2004.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
275,PT01M20.00S,2023-10-29T01:02:16.7Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,53,51,2023-10-29T01:02:42Z,2740000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
276,PT01M20.00S,2023-10-29T01:02:16.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,53,51,2023-10-29T01:02:42Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,
277,PT01M20.00S,2023-10-29T01:02:16.7Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,53,51,2023-10-29T01:02:42Z,2760000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
278,PT01M18.00S,2023-10-29T01:02:18.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,53,51,2023-10-29T01:02:42Z,2770000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,277.0,8.0,7.0,1.0,,,,,,,,,
279,PT01M01.00S,2023-10-29T01:02:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,7.046649145860711,46.81372549019608,1610612750,55,51,2023-10-29T01:03:07Z,2780000,False,16.0,14.0,1,left,K. Anderson driving finger roll Layup (8 PTS) (J. McLaughlin 4 AST),"[203937, 1629162]",1610612750.0,MIN,driving finger roll,,,Anderson,K. Anderson,,,,,,Restricted Area,0-8 Center,2.1,Made,8.0,J. McLaughlin,1629162.0,4.0,,,,,,,,,,,,,
281,PT00M50.90S,2023-10-29T01:03:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.80354796320631,43.872549019607845,1610612748,55,53,2023-10-29T01:49:46Z,2800000,False,-31.0,25.0,1,right,B. Adebayo driving Layup (13 PTS) (K. Lowry 6 AST),"[1628389, 200768]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,Restricted Area,0-8 Center,3.92,Made,13.0,K. Lowry,200768.0,6.0,,,,,,,,,,,,,
282,PT00M50.90S,2023-10-29T01:03:15.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,55,53,2023-10-29T01:03:26Z,2810000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,1628480.0,,,,,,,,,,,,,,,,,,,,,
283,PT00M30.10S,2023-10-29T01:03:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,17.16491458607096,45.34313725490196,1610612750,55,53,2023-10-29T01:06:30Z,2820000,False,23.0,109.0,1,left,MISS J. McLaughlin 11' driving floating Shot,[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,,In The Paint (Non-RA),8-16 Center,11.14,Missed,,,,,,,,,,,,,,,,,
284,PT00M23.60S,2023-10-29T01:03:49.2Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,55,53,2023-10-29T01:03:50Z,2830000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,283.0,9.0,7.0,2.0,,,,,,,,,
285,PT00M23.60S,2023-10-29T01:03:49.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,55,53,2023-10-29T01:03:52Z,2840000,False,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
286,PT00M23.60S,2023-10-29T01:03:49.1Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,55,53,2023-10-29T01:03:52Z,2850000,False,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Restricted Area,0-8 Center,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,,
287,PT00M03.80S,2023-10-29T01:04:08.9Z,2,REGULAR,3pt,Jump Shot,[],200768,69.20170827858082,69.85294117647058,1610612748,55,53,2023-10-29T01:04:15Z,2860000,False,99.0,237.0,1,right,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,
288,PT00M00.50S,2023-10-29T01:04:12.2Z,2,REGULAR,rebound,offensive,[],1631288,,,1610612748,55,53,2023-10-29T01:04:17Z,2870000,False,,,0,,J. Cain REBOUND (Off:1 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Above the Break 3,24+ Right Center,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,,
289,PT00M00.00S,2023-10-29T01:04:18.9Z,2,REGULAR,period,end,[],0,,,1610612748,55,53,2023-10-29T01:04:18Z,2880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612748,55,53,2023-10-29T01:19:35Z,2890000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612748,55,53,2023-10-29T01:19:35Z,2900000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,out,['startperiod'],1631288,,,1610612748,55,53,2023-10-29T01:19:35Z,2910000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,55,53,2023-10-29T01:19:35Z,2920000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612748,55,53,2023-10-29T01:19:35Z,2930000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612748,55,53,2023-10-29T01:19:35Z,2940000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,in,['startperiod'],1631107,,,1610612748,55,53,2023-10-29T01:19:35Z,2950000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-10-29T01:19:20.1Z,3,REGULAR,substitution,in,['startperiod'],1631170,,,1610612748,55,53,2023-10-29T01:19:35Z,2960000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-10-29T01:19:48.9Z,3,REGULAR,period,start,[],0,,,1610612750,55,53,2023-10-29T01:19:48Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M46.00S,2023-10-29T01:20:02.0Z,3,REGULAR,turnover,lost ball,[],203497,,,1610612750,55,53,2023-10-29T01:20:07Z,2980000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1631107]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Jovic,1631107.0,,,,,,
301,PT11M46.00S,2023-10-29T01:20:02.0Z,3,REGULAR,steal,,[],1631107,,,1610612748,55,53,2023-10-29T01:20:04Z,2990000,False,,,0,,N. Jovic STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
302,PT11M41.00S,2023-10-29T01:20:06.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631107,6.915243101182654,47.05882352941176,1610612748,55,55,2023-10-29T01:20:49Z,3000000,False,15.0,13.0,1,left,N. Jovic running Layup (5 PTS),[1631107],1610612748.0,MIA,running,,,Jovic,N. Jovic,,,,,,Restricted Area,0-8 Center,1.93,Made,5.0,,,,,,,,,,,,,,,,
303,PT11M20.00S,2023-10-29T01:20:27.0Z,3,REGULAR,3pt,Jump Shot,[],201144,94.1688567674113,97.05882352941177,1610612750,58,55,2023-10-29T01:20:32Z,3010000,False,235.0,2.0,1,right,M. Conley 3PT  (9 PTS) (N. Alexander-Walker 3 AST),"[201144, 1629638]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Right Corner 3,24+ Right,23.53,Made,9.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,,
305,PT11M03.00S,2023-10-29T01:20:47.8Z,3,REGULAR,foul,personal,[],1629638,,,1610612748,58,55,2023-10-29T01:20:57Z,3030000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1628389]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,1627534.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
307,PT10M57.00S,2023-10-29T01:21:14.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,9.149145860709593,31.61764705882353,1610612748,58,55,2023-10-29T01:24:35Z,3050000,False,92.0,34.0,1,left,MISS T. Herro 9' driving floating Shot - blocked,"[1629639, 1629638]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,Mid-Range,8-16 Right,9.78,Missed,,,,,,,,,,,,,,,,Alexander-Walker,1629638.0
308,PT10M57.00S,2023-10-29T01:21:14.3Z,3,REGULAR,block,,[],1629638,,,1610612748,58,55,2023-10-29T01:21:20Z,3060000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
309,PT10M56.00S,2023-10-29T01:21:15.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,58,55,2023-10-29T01:21:37Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,307.0,,,,,,,,,,,,
310,PT10M53.00S,2023-10-29T01:21:29.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,5.519053876478318,92.67003676470588,1610612748,58,55,2023-10-29T03:18:35Z,3080000,False,-213.0,-1.0,1,left,MISS T. Herro 21' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Mid-Range,16-24 Left,21.34,Missed,,,,,,,,,,,,,,,,,
311,PT10M50.00S,2023-10-29T01:21:32.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,58,55,2023-10-29T01:26:20Z,3090000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Left Corner 3,24+ Left,,,,,,,310.0,5.0,5.0,0.0,,,,,,,,,
312,PT10M43.00S,2023-10-29T01:21:42.4Z,3,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612750,58,55,2023-10-29T01:21:51Z,3100000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Towns 2 FT),"[1628389, 1626157]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,1628480.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Towns,1626157.0,,
314,PT10M43.00S,2023-10-29T01:22:12.4Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,59,55,2023-10-29T01:22:34Z,3120000,False,,,0,,K. Towns Free Throw 1 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
315,PT10M43.00S,2023-10-29T01:22:12.4Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,59,55,2023-10-29T01:22:34Z,3130000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
316,PT10M41.00S,2023-10-29T01:22:14.4Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,59,55,2023-10-29T01:22:34Z,3140000,False,,,0,,N. Jovic REBOUND (Off:0 Def:6),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,315.0,6.0,6.0,0.0,,,,,,,,,
318,PT10M28.00S,2023-10-29T01:23:12.7Z,3,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,59,55,2023-10-29T01:23:28Z,3160000,False,,,0,,J. Jaquez Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631170],1610612748.0,MIA,lost ball,,,Jaquez Jr.,J. Jaquez Jr.,,,,,2004.0,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,,,,
319,PT10M08.00S,2023-10-29T01:23:43.6Z,3,REGULAR,turnover,traveling,[],1629638,,,1610612750,59,55,2023-10-29T01:23:52Z,3170000,False,,,0,,N. Alexander-Walker traveling TURNOVER (2 TO),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,1627534.0,Mid-Range,16-24 Left,,,,,,,,,,,2.0,,,,,,,,
320,PT09M54.00S,2023-10-29T01:24:08.2Z,3,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,59,55,2023-10-29T01:24:14Z,3180000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (3 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,1627534.0,Mid-Range,16-24 Center,,,,,,,,,,,3.0,,,,,,,,
321,PT09M35.00S,2023-10-29T01:24:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,90.48948751642575,48.03921568627451,1610612750,59,55,2023-10-29T01:27:58Z,3190000,False,-10.0,37.0,1,right,MISS R. Gobert cutting Layup,[203497],1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,
322,PT09M32.00S,2023-10-29T01:24:35.5Z,3,REGULAR,rebound,offensive,[],201144,,,1610612750,59,55,2023-10-29T01:24:45Z,3200000,False,,,0,,M. Conley REBOUND (Off:2 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Restricted Area,0-8 Center,,,,,,,321.0,3.0,1.0,2.0,,,,,,,,,
323,PT09M18.00S,2023-10-29T01:24:48.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,64.86530880420499,46.568627450980394,1610612750,59,55,2023-10-29T01:24:56Z,3210000,False,-17.0,278.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Above the Break 3,24+ Center,27.83,Missed,,,,,,,,,,,,,,,,,
325,PT09M13.00S,2023-10-29T01:24:53.9Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,59,55,2023-10-29T01:24:56Z,3220000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Center,,,,,,,323.0,2.0,2.0,0.0,,,,,,,,,
326,PT09M12.00S,2023-10-29T01:24:55.5Z,3,REGULAR,turnover,bad pass,[],1631170,,,1610612748,59,55,2023-10-29T01:25:02Z,3230000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (2 TO),"[1631170, 1629638]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,,,,
327,PT09M12.00S,2023-10-29T01:24:55.5Z,3,REGULAR,steal,,[],1629638,,,1610612750,59,55,2023-10-29T01:24:58Z,3240000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
329,PT09M07.00S,2023-10-29T01:25:38.2Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,59,55,2023-10-29T01:25:59Z,3260000,False,,,0,,K. Towns charge offensive FOUL (3 PF),"[1626157, 200768]",1610612750.0,MIN,charge,,,Towns,K. Towns,,,,,2004.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,0.0,Lowry,200768.0,,
331,PT09M07.00S,2023-10-29T01:25:38.2Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,59,55,2023-10-29T01:25:38Z,3280000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,2004.0,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,,,,
332,PT08M54.00S,2023-10-29T01:26:07.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,21.632720105124836,89.70588235294117,1610612748,59,55,2023-10-29T01:29:27Z,3290000,False,-199.0,151.0,1,left,MISS T. Herro 24' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,
333,PT08M52.00S,2023-10-29T01:26:09.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,55,2023-10-29T01:26:15Z,3300000,False,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Left Center,,,,,,,332.0,6.0,6.0,0.0,,,,,,,,,
334,PT08M40.00S,2023-10-29T01:26:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.3580814717477,47.549019607843135,1610612750,59,55,2023-10-29T01:26:26Z,3310000,False,-12.0,38.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,
335,PT08M37.00S,2023-10-29T01:26:25.0Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,59,55,2023-10-29T01:26:26Z,3320000,False,,,0,,N. Jovic REBOUND (Off:0 Def:7),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,Restricted Area,0-8 Center,,,,,,,334.0,7.0,7.0,0.0,,,,,,,,,
336,PT08M31.00S,2023-10-29T01:26:30.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,11.777266754270697,47.30392156862745,1610612748,59,55,2023-10-29T02:02:49Z,3330000,False,13.0,58.0,1,left,MISS T. Herro running Layup - blocked,"[1629639, 1629638]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,Alexander-Walker,1629638.0
