actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
519,PT10M21.00S,2025-02-05T02:31:51.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,92,103,2025-02-05T02:31:51Z,5140000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M21.00S,2025-02-05T02:33:48.4Z,4,REGULAR,substitution,out,[],1630574,,,1610612752,92,103,2025-02-05T02:34:20Z,5150000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,,,,,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,
521,PT10M21.00S,2025-02-05T02:33:48.4Z,4,REGULAR,substitution,in,[],1626157,,,1610612752,92,103,2025-02-05T02:34:20Z,5160000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,
522,PT10M03.00S,2025-02-05T02:34:55.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,73.80091984231275,88.48039215686273,1610612752,92,103,2025-02-05T02:35:02Z,5170000,False,192.0,194.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Payne,C. Payne,27.31,Missed,,,,,,,,,,,,,,,,,
523,PT10M00.00S,2025-02-05T02:34:58.3Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,92,103,2025-02-05T02:35:02Z,5180000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:1),[1630173],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Achiuwa,P. Achiuwa,,,,,,,522.0,5.0,1.0,4.0,,,,,,,,,
524,PT09M57.00S,2025-02-05T02:35:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,94.82588699080158,96.07843137254902,1610612752,92,103,2025-02-05T02:35:06Z,5190000,False,230.0,-4.0,1,right,MISS C. Payne 3PT,[1626166],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,Payne,C. Payne,23.04,Missed,,,,,,,,,,,,,,,,,
525,PT09M54.00S,2025-02-05T02:35:05.4Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,92,103,2025-02-05T02:35:06Z,5200000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,,,,Right Corner 3,24+ Right,,,Barnes,S. Barnes,,,,,,,524.0,3.0,3.0,0.0,,,,,,,,,
526,PT09M50.00S,2025-02-05T02:35:08.7Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630567,22.339027595269386,19.584865196078425,1610612761,92,103,2025-02-05T02:38:16Z,5210000,False,152.0,157.0,1,left,MISS S. Barnes 21' running pullup Shot,[1630567],1610612761.0,TOR,running pullup,,,,,,Mid-Range,16-24 Right Center,,,Barnes,S. Barnes,21.9,Missed,,,,,,,,,,,,,,,,,
527,PT09M47.00S,2025-02-05T02:35:11.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,92,103,2025-02-05T02:35:13Z,5220000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:2),[1630173],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Achiuwa,P. Achiuwa,,,,,,,526.0,6.0,2.0,4.0,,,,,,,,,
528,PT09M31.00S,2025-02-05T02:35:27.6Z,4,REGULAR,3pt,Jump Shot,[],1626157,71.30420499342969,80.14705882352942,1610612752,92,106,2025-02-05T02:35:31Z,5230000,False,151.0,217.0,1,right,K. Towns 26' 3PT  (25 PTS) (C. Payne 5 AST),"[1626157, 1626166]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Towns,K. Towns,26.44,Made,25.0,C. Payne,1626166.0,5.0,,,,,,,,,,,,,
530,PT09M18.00S,2025-02-05T02:35:44.2Z,4,REGULAR,foul,offensive,[],1631115,,,1610612761,92,106,2025-02-05T02:36:11Z,5250000,False,,,0,,O. Robinson off-the-ball offensive FOUL (1 PF),"[1631115, 1630540]",1610612761.0,TOR,off-the-ball,,,,,,Mid-Range,8-16 Left,1627534.0,,Robinson,O. Robinson,,,,,,,,,,,,,1.0,0.0,McBride,1630540.0,,,
532,PT09M18.00S,2025-02-05T02:35:44.2Z,4,REGULAR,turnover,offensive foul,[],1631115,,,1610612761,92,106,2025-02-05T02:35:44Z,5270000,False,,,0,,O. Robinson offensive foul TURNOVER (1 TO),[1631115],1610612761.0,TOR,,,,,,,Mid-Range,8-16 Left,1627534.0,1.0,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,
533,PT09M01.00S,2025-02-05T02:36:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,92.9862023653088,53.18627450980392,1610612752,92,108,2025-02-05T02:37:45Z,5280000,False,16.0,13.0,1,right,M. Bridges cutting Layup (17 PTS) (C. Payne 6 AST),"[1628969, 1626166]",1610612752.0,NYK,cutting,,,,,,Restricted Area,0-8 Center,,,Bridges,M. Bridges,2.08,Made,17.0,C. Payne,1626166.0,6.0,,,,,,,,,,,,,
535,PT08M52.00S,2025-02-05T02:36:19.5Z,4,REGULAR,3pt,Jump Shot,[],1642266,22.946780551905388,87.25490196078431,1610612761,95,108,2025-02-05T02:36:24Z,5300000,False,-186.0,163.0,1,left,J. Walter 24' 3PT  (13 PTS) (S. Barnes 5 AST),"[1642266, 1630567]",1610612761.0,TOR,,,,,,,Above the Break 3,24+ Left Center,,,Walter,J. Walter,24.77,Made,13.0,S. Barnes,1630567.0,5.0,,,,,,,,,,,,,
537,PT08M30.00S,2025-02-05T02:36:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.38042049934296,46.32352941176471,1610612752,95,108,2025-02-05T02:36:46Z,5320000,False,-18.0,10.0,1,right,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,,,Towns,K. Towns,2.08,Missed,,,,,,,,,,,,,,,,,
538,PT08M27.00S,2025-02-05T02:36:45.1Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,95,108,2025-02-05T02:36:46Z,5330000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,,,,Restricted Area,0-8 Center,,,Mogbo,J. Mogbo,,,,,,,537.0,1.0,1.0,0.0,,,,,,,,,
539,PT08M23.00S,2025-02-05T02:37:01.9Z,4,REGULAR,turnover,bad pass,[],1642266,,,1610612761,95,108,2025-02-05T02:38:17Z,5340000,False,,,0,,J. Walter bad pass TURNOVER (2 TO),"[1642266, 1628969]",1610612761.0,TOR,,,,,,,Above the Break 3,24+ Left,,2.0,Walter,J. Walter,,,,,,,,,,,Bridges,1628969.0,,,,,,,
540,PT08M23.00S,2025-02-05T02:37:01.9Z,4,REGULAR,steal,,[],1628969,,,1610612752,95,108,2025-02-05T02:37:04Z,5350000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,
541,PT08M22.00S,2025-02-05T02:37:05.6Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,95,108,2025-02-05T02:38:23Z,5360000,False,,,0,,M. Bridges bad pass TURNOVER (4 TO),"[1628969, 1630567]",1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,4.0,Bridges,M. Bridges,,,,,,,,,,,Barnes,1630567.0,,,,,,,
542,PT08M22.00S,2025-02-05T02:37:05.6Z,4,REGULAR,steal,,[],1630567,,,1610612761,95,108,2025-02-05T02:37:08Z,5370000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,,,,Left Corner 3,24+ Left,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,
544,PT08M20.00S,2025-02-05T02:37:08.8Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612761,95,108,2025-02-05T02:37:25Z,5390000,False,,,0,,P. Achiuwa shooting personal FOUL (4 PF) (Barnes 2 FT),"[1630173, 1630567]",1610612752.0,NYK,shooting,,,,,,Restricted Area,0-8 Center,1627534.0,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,4.0,0.0,Barnes,1630567.0,,,
546,PT08M20.00S,2025-02-05T02:37:27.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630567,,,1610612761,96,108,2025-02-05T02:37:27Z,5410000,False,,,0,,S. Barnes Free Throw 1 of 2 (18 PTS),[1630567],1610612761.0,TOR,,,,,,,,,,,Barnes,S. Barnes,,Made,18.0,,,,,,,,,,,,,,,,
547,PT08M20.00S,2025-02-05T02:37:28.3Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,96,108,2025-02-05T02:37:31Z,5420000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,,,,,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,
548,PT08M20.00S,2025-02-05T02:37:28.3Z,4,REGULAR,substitution,in,[],1641711,,,1610612761,96,108,2025-02-05T02:37:31Z,5430000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,,,,,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,
549,PT08M20.00S,2025-02-05T02:37:42.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630567,,,1610612761,97,108,2025-02-05T02:37:42Z,5440000,False,,,0,,S. Barnes Free Throw 2 of 2 (19 PTS),[1630567],1610612761.0,TOR,,,,,,,,,,,Barnes,S. Barnes,,Made,19.0,,,,,,,,,,,,,,,,
551,PT08M11.00S,2025-02-05T02:37:57.6Z,4,REGULAR,substitution,out,[],1630567,,,1610612752,97,108,2025-02-05T02:38:04Z,5460000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,
552,PT08M11.00S,2025-02-05T02:37:57.6Z,4,REGULAR,substitution,out,[],1631115,,,1610612752,97,108,2025-02-05T02:38:04Z,5470000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,,,,,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,
553,PT08M11.00S,2025-02-05T02:37:57.6Z,4,REGULAR,substitution,in,[],1642347,,,1610612752,97,108,2025-02-05T02:38:04Z,5480000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,,,,,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,
554,PT08M11.00S,2025-02-05T02:37:57.6Z,4,REGULAR,substitution,in,[],203482,,,1610612752,97,108,2025-02-05T02:38:04Z,5490000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,
555,PT08M03.00S,2025-02-05T02:38:21.7Z,4,REGULAR,3pt,Jump Shot,[],1630173,90.62089356110381,3.431372549019608,1610612752,97,108,2025-02-05T02:40:33Z,5500000,False,-233.0,36.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,Achiuwa,P. Achiuwa,23.55,Missed,,,,,,,,,,,,,,,,,
556,PT08M00.00S,2025-02-05T02:38:24.7Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,97,108,2025-02-05T02:38:27Z,5510000,False,,,0,,K. Towns REBOUND (Off:8 Def:10),[1626157],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,Towns,K. Towns,,,,,,,555.0,18.0,10.0,8.0,,,,,,,,,
557,PT07M57.00S,2025-02-05T02:38:27.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626157,84.83902759526939,28.431372549019606,1610612752,97,108,2025-02-05T02:38:31Z,5520000,False,-108.0,90.0,1,right,MISS K. Towns 14' Jump Shot,[1626157],1610612752.0,NYK,,,,,,,Mid-Range,8-16 Left,,,Towns,K. Towns,14.04,Missed,,,,,,,,,,,,,,,,,
558,PT07M54.00S,2025-02-05T02:38:29.5Z,4,REGULAR,rebound,defensive,[],1642347,,,1610612761,97,108,2025-02-05T02:38:29Z,5530000,False,,,0,,J. Shead REBOUND (Off:1 Def:2),[1642347],1610612761.0,TOR,,,,,,,Mid-Range,8-16 Left,,,Shead,J. Shead,,,,,,,557.0,3.0,2.0,1.0,,,,,,,,,
559,PT07M51.00S,2025-02-05T02:38:33.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,5.732588699080158,2.696078431372549,1610612761,100,108,2025-02-05T02:38:44Z,5540000,False,237.0,1.0,1,left,G. Dick 3PT running (11 PTS) (J. Shead 7 AST),"[1641711, 1642347]",1610612761.0,TOR,running,,,,,,Right Corner 3,24+ Right,,,Dick,G. Dick,23.65,Made,11.0,J. Shead,1642347.0,7.0,,,,,,,,,,,,,
561,PT07M34.00S,2025-02-05T02:38:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630540,93.64323258869908,96.07843137254902,1610612752,100,108,2025-02-05T02:38:55Z,5560000,False,230.0,7.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,McBride,M. McBride,23.05,Missed,,,,,,,,,,,,,,,,,
562,PT07M32.00S,2025-02-05T02:38:51.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612761,100,108,2025-02-05T02:38:55Z,5570000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612761.0,TOR,,,,,,,Right Corner 3,24+ Right,,,Olynyk,K. Olynyk,,,,,,,561.0,4.0,4.0,0.0,,,,,,,,,
563,PT07M24.00S,2025-02-05T02:39:00.5Z,4,REGULAR,3pt,Jump Shot,[],1642347,30.17411300919842,69.36274509803921,1610612761,100,108,2025-02-05T02:39:06Z,5580000,False,-97.0,231.0,1,left,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,,,,Above the Break 3,24+ Left Center,,,Shead,J. Shead,25.06,Missed,,,,,,,,,,,,,,,,,
564,PT07M22.00S,2025-02-05T02:39:02.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,100,108,2025-02-05T02:39:06Z,5590000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,563.0,,,,,,,,,,,,
566,PT07M22.00S,2025-02-05T02:39:06.0Z,4,REGULAR,substitution,out,[],1626166,,,1610612752,100,108,2025-02-05T02:39:17Z,5610000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,
567,PT07M22.00S,2025-02-05T02:39:06.0Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,100,108,2025-02-05T02:39:17Z,5620000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,
568,PT07M22.00S,2025-02-05T02:39:06.0Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,100,108,2025-02-05T02:39:17Z,5630000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,,,,,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,
569,PT07M22.00S,2025-02-05T02:39:06.0Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,100,108,2025-02-05T02:39:17Z,5640000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,
570,PT07M03.00S,2025-02-05T02:39:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.83245729303549,38.970588235294116,1610612752,100,108,2025-02-05T02:42:18Z,5650000,False,-55.0,43.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Brunson,J. Brunson,7.0,Missed,,,,,,,,,,,,,,,,,
571,PT07M00.00S,2025-02-05T02:39:48.4Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,100,108,2025-02-05T02:39:52Z,5660000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:2),[1642367],1610612761.0,TOR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mogbo,J. Mogbo,,,,,,,570.0,2.0,2.0,0.0,,,,,,,,,
572,PT06M57.00S,2025-02-05T02:39:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642347,5.995400788436268,51.225490196078425,1610612761,102,108,2025-02-05T02:39:58Z,5670000,False,-6.0,4.0,1,left,J. Shead running finger roll Layup (14 PTS) (J. Mogbo 1 AST),"[1642347, 1642367]",1610612761.0,TOR,running finger roll,,,,,,Restricted Area,0-8 Center,,,Shead,J. Shead,0.72,Made,14.0,J. Mogbo,1642367.0,1.0,,,,,,,,,,,,,
574,PT06M49.00S,2025-02-05T02:40:02.4Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,102,108,2025-02-05T02:40:10Z,5690000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,
575,PT06M37.00S,2025-02-05T02:40:40.0Z,4,REGULAR,foul,offensive,[],203482,,,1610612761,102,108,2025-02-05T02:40:53Z,5700000,False,,,0,,K. Olynyk off-the-ball offensive FOUL (5 PF),"[203482, 1628973]",1610612761.0,TOR,off-the-ball,,,,,,Mid-Range,16-24 Left Center,201638.0,,Olynyk,K. Olynyk,,,,,,,,,,,,,5.0,0.0,Brunson,1628973.0,,,
577,PT06M37.00S,2025-02-05T02:40:40.0Z,4,REGULAR,turnover,offensive foul,[],203482,,,1610612761,102,108,2025-02-05T02:40:40Z,5720000,False,,,0,,K. Olynyk offensive foul TURNOVER (2 TO),[203482],1610612761.0,TOR,,,,,,,Mid-Range,16-24 Left Center,201638.0,2.0,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,
578,PT06M37.00S,2025-02-05T02:40:53.7Z,4,REGULAR,substitution,out,[],1630534,,,1610612752,102,108,2025-02-05T02:40:56Z,5730000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,,,,,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,
579,PT06M37.00S,2025-02-05T02:40:53.7Z,4,REGULAR,substitution,in,[],1642266,,,1610612752,102,108,2025-02-05T02:40:56Z,5740000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,,,,,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,
580,PT06M15.00S,2025-02-05T02:41:19.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628404,83.39356110381078,60.5392156862745,1610612752,102,108,2025-02-05T02:41:24Z,5750000,False,53.0,104.0,1,right,MISS J. Hart 11' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,Hart,J. Hart,11.62,Missed,,,,,,,,,,,,,,,,,
581,PT06M12.00S,2025-02-05T02:41:22.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612761,102,108,2025-02-05T02:41:24Z,5760000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:5),[203482],1610612761.0,TOR,,,,,,,In The Paint (Non-RA),8-16 Center,,,Olynyk,K. Olynyk,,,,,,,580.0,5.0,5.0,0.0,,,,,,,,,
582,PT05M59.00S,2025-02-05T02:41:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,6.915243101182654,43.13725490196079,1610612761,102,108,2025-02-05T02:41:46Z,5770000,False,34.0,13.0,1,left,MISS J. Shead driving finger roll Layup,[1642347],1610612761.0,TOR,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Shead,J. Shead,3.65,Missed,,,,,,,,,,,,,,,,,
583,PT05M57.00S,2025-02-05T02:41:37.3Z,4,REGULAR,rebound,offensive,[],203482,,,1610612761,102,108,2025-02-05T02:59:31Z,5780000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:5),[203482],1610612761.0,TOR,,,,,,,Restricted Area,0-8 Center,,,Olynyk,K. Olynyk,,,,,,,582.0,6.0,5.0,1.0,,,,,,,,,
586,PT05M56.00S,2025-02-05T02:41:40.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203482,5.590000152587891,50.0,1610612761,104,108,2025-02-05T02:59:37Z,5810000,False,0.0,0.0,1,left,K. Olynyk putback Layup (11 PTS),[203482],1610612761.0,TOR,putback,,,,,,Restricted Area,0-8 Center,,,Olynyk,K. Olynyk,0.0,Made,11.0,,,,,,,,,,,,,,,,
587,PT05M34.00S,2025-02-05T02:42:01.3Z,4,REGULAR,2pt,Jump Shot,[],1628973,82.47371879106439,29.411764705882355,1610612752,104,108,2025-02-05T02:42:06Z,5820000,False,-103.0,112.0,1,right,MISS J. Brunson 15' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,,,,Mid-Range,8-16 Left,,,Brunson,J. Brunson,15.22,Missed,,,,,,,,,,,,,,,,,
588,PT05M31.00S,2025-02-05T02:42:03.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612761,104,108,2025-02-05T02:42:03Z,5830000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:6),[203482],1610612761.0,TOR,,,,,,,Mid-Range,8-16 Left,,,Olynyk,K. Olynyk,,,,,,,587.0,7.0,6.0,1.0,,,,,,,,,
589,PT05M28.00S,2025-02-05T02:42:25.9Z,4,REGULAR,foul,personal,[],1630173,,,1610612761,104,108,2025-02-05T02:42:32Z,5840000,False,,,0,,P. Achiuwa personal FOUL (5 PF),"[1630173, 1642347]",1610612752.0,NYK,,,,,,,Mid-Range,8-16 Right,1627534.0,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,5.0,0.0,Shead,1642347.0,,,
591,PT05M20.00S,2025-02-05T02:42:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,8.229303547963205,53.431372549019606,1610612761,104,108,2025-02-05T02:55:41Z,5860000,False,-17.0,25.0,1,left,MISS J. Mogbo driving Layup - blocked,"[1642367, 1630173]",1610612761.0,TOR,driving,,,,,,Restricted Area,0-8 Center,,,Mogbo,J. Mogbo,3.03,Missed,,,,,,,,,,,,,,,Achiuwa,1630173.0,
592,PT05M20.00S,2025-02-05T02:42:59.5Z,4,REGULAR,block,,[],1630173,,,1610612761,104,108,2025-02-05T02:43:02Z,5870000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,
593,PT05M16.00S,2025-02-05T02:43:03.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,104,108,2025-02-05T02:43:05Z,5880000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Bridges,M. Bridges,,,,,,,591.0,2.0,2.0,0.0,,,,,,,,,
594,PT05M03.00S,2025-02-05T02:43:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.21090670170827,57.35294117647059,1610612752,104,110,2025-02-05T02:43:20Z,5890000,False,37.0,115.0,1,right,J. Brunson 12' pullup Jump Shot (23 PTS) (P. Achiuwa 2 AST),"[1628973, 1630173]",1610612752.0,NYK,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,Brunson,J. Brunson,12.05,Made,23.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,,
596,PT04M41.00S,2025-02-05T02:43:37.5Z,4,REGULAR,3pt,Jump Shot,[],1641711,28.86005256241787,20.34313725490196,1610612761,107,110,2025-02-05T02:43:43Z,5910000,False,148.0,219.0,1,left,G. Dick 26' 3PT  (14 PTS) (J. Shead 8 AST),"[1641711, 1642347]",1610612761.0,TOR,,,,,,,Above the Break 3,24+ Right Center,,,Dick,G. Dick,26.43,Made,14.0,J. Shead,1642347.0,8.0,,,,,,,,,,,,,
598,PT04M12.00S,2025-02-05T02:44:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.46057818659659,43.627450980392155,1610612752,107,110,2025-02-05T02:44:14Z,5930000,False,-32.0,18.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Brunson,J. Brunson,3.68,Missed,,,,,,,,,,,,,,,,,
599,PT04M10.00S,2025-02-05T02:44:09.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,107,110,2025-02-05T02:44:30Z,5940000,False,,,0,,P. Achiuwa REBOUND (Off:5 Def:2),[1630173],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,,,,,,,598.0,7.0,2.0,5.0,,,,,,,,,
600,PT04M08.00S,2025-02-05T02:44:12.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612752,107,110,2025-02-05T02:44:39Z,5950000,False,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612752.0,NYK,tip,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,0.0,Missed,,,,,,,,,,,,,,,,,
601,PT04M06.00S,2025-02-05T02:44:14.2Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,107,110,2025-02-05T02:44:39Z,5960000,False,,,0,,K. Towns REBOUND (Off:9 Def:10),[1626157],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Towns,K. Towns,,,,,,,600.0,19.0,10.0,9.0,,,,,,,,,
602,PT04M05.00S,2025-02-05T02:44:13.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,107,112,2025-02-05T02:44:13Z,5970000,False,0.0,0.0,1,right,K. Towns tip Layup (27 PTS),[1626157],1610612752.0,NYK,tip,,,,,,Mid-Range,8-16 Left,,,Towns,K. Towns,0.0,Made,27.0,,,,,,,,,,,,,,,,
603,PT04M05.00S,2025-02-05T02:44:19.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,107,112,2025-02-05T02:44:19Z,5980000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M05.00S,2025-02-05T02:45:50.6Z,4,REGULAR,substitution,out,[],203482,,,1610612761,107,112,2025-02-05T02:47:05Z,5990000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,
