actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
527,PT00M23.90S,2024-12-20T02:24:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631213,94.40999984741211,50.0,1610612751,76,70,2024-12-20T02:24:34Z,5160000,False,0.0,0.0,1,right,T. Martin putback Layup (5 PTS),[1631213],1610612751.0,BKN,putback,,,Martin,T. Martin,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,5.0,,,,,,,,,,,
528,PT00M00.10S,2024-12-20T02:25:01.8Z,3,REGULAR,3pt,Jump Shot,[],1642419,13.485545335085414,4.166666666666666,1610612761,76,70,2024-12-20T02:25:07Z,5170000,False,229.0,74.0,1,left,MISS J. Battle 24' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Right Corner 3,24+ Right,,,,24.09,Missed,,,,,,,,,,,,,,,
529,PT00M00.10S,2024-12-20T02:25:01.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,76,70,2024-12-20T02:25:07Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,528.0,,,,,,,,,,,,
530,PT00M00.00S,2024-12-20T02:25:05.8Z,3,REGULAR,period,end,[],0,,,1610612761,76,70,2024-12-20T02:25:05Z,5190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-12-20T02:26:09.8Z,4,REGULAR,substitution,out,['startperiod'],1641736,,,1610612761,76,70,2024-12-20T02:27:35Z,5200000,False,,,0,,SUB out: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2024-12-20T02:26:09.8Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612761,76,70,2024-12-20T02:27:35Z,5210000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2024-12-20T02:27:43.5Z,4,REGULAR,period,start,[],0,,,1610612751,76,70,2024-12-20T02:27:43Z,5220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M39.00S,2024-12-20T02:28:04.0Z,4,REGULAR,3pt,Jump Shot,[],1641730,66.83639947437582,48.529411764705884,1610612751,76,70,2024-12-20T02:28:19Z,5230000,False,-7.0,259.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,25.93,Missed,,,,,,,,,,,,,,,
535,PT11M35.00S,2024-12-20T02:28:08.0Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,76,70,2024-12-20T02:36:03Z,5240000,False,,,0,,T. Martin REBOUND (Off:3 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,534.0,,,,,4.0,1.0,3.0,,,,,
536,PT11M35.00S,2024-12-20T02:28:14.9Z,4,REGULAR,turnover,offensive-kicked-ball,[],1631213,,,1610612751,76,70,2024-12-20T02:28:32Z,5250000,False,,,0,,T. Martin offensive-kicked-ball TURNOVER (1 TO),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,,,,,,,
537,PT11M23.00S,2024-12-20T02:28:43.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642419,6.258212877792378,95.83333333333334,1610612761,76,70,2024-12-20T02:28:47Z,5260000,False,-229.0,6.0,1,left,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,,,,22.93,Missed,,,,,,,,,,,,,,,
538,PT11M20.00S,2024-12-20T02:28:46.1Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,76,70,2024-12-20T02:28:46Z,5270000,False,,,0,,N. Clowney REBOUND (Off:1 Def:7),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,,,537.0,,,,,8.0,7.0,1.0,,,,,
539,PT11M12.00S,2024-12-20T02:28:55.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,93.11760840998686,57.59803921568627,1610612751,76,72,2024-12-20T02:30:10Z,5280000,False,38.0,12.0,1,right,S. Milton driving Layup (8 PTS),[1629003],1610612751.0,BKN,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,3.99,Made,,,,8.0,,,,,,,,,,,
541,PT10M59.00S,2024-12-20T02:29:07.0Z,4,REGULAR,3pt,Jump Shot,[],1642347,18.347568988173457,94.11764705882352,1610612761,79,72,2024-12-20T02:29:12Z,5300000,False,-221.0,120.0,1,left,J. Shead 25' 3PT  (3 PTS) (C. Boucher 1 AST),"[1642347, 1628449]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,25.11,Made,,,,3.0,C. Boucher,1628449.0,1.0,,,,,,,,
543,PT10M32.00S,2024-12-20T02:29:38.0Z,4,REGULAR,foul,personal,[],1642347,,,1610612751,79,72,2024-12-20T02:29:51Z,5320000,False,,,0,,J. Shead personal FOUL (2 PF),"[1642347, 1641730]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Clowney,1641730.0
545,PT10M27.00S,2024-12-20T02:30:17.7Z,4,REGULAR,3pt,Jump Shot,[],1631213,66.3107752956636,49.50980392156863,1610612751,79,72,2024-12-20T02:30:24Z,5340000,False,-2.0,264.0,1,right,MISS T. Martin 26' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,26.42,Missed,,,,,,,,,,,,,,,
546,PT10M25.00S,2024-12-20T02:30:19.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,79,72,2024-12-20T02:30:24Z,5350000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,545.0,,,,,,,,,,,,
548,PT10M17.00S,2024-12-20T02:30:39.6Z,4,REGULAR,turnover,traveling,[],1642347,,,1610612761,79,72,2024-12-20T02:30:45Z,5370000,False,,,0,,J. Shead traveling TURNOVER (1 TO),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,,,200833.0,,,,
549,PT10M01.00S,2024-12-20T02:31:05.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,94.69448094612353,95.83333333333334,1610612751,79,72,2024-12-20T02:31:09Z,5380000,False,229.0,-3.0,1,right,MISS S. Milton 3PT,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,,22.92,Missed,,,,,,,,,,,,,,,
550,PT09M59.00S,2024-12-20T02:31:07.2Z,4,REGULAR,rebound,defensive,[],203482,,,1610612761,79,72,2024-12-20T02:31:09Z,5390000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:5),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,,,549.0,,,,,6.0,5.0,1.0,,,,,
551,PT09M46.00S,2024-12-20T02:31:20.7Z,4,REGULAR,3pt,Jump Shot,[],1642347,26.363337713534822,14.705882352941178,1610612761,79,72,2024-12-20T02:31:28Z,5400000,False,176.0,195.0,1,left,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,26.32,Missed,,,,,,,,,,,,,,,
552,PT09M41.00S,2024-12-20T02:31:25.7Z,4,REGULAR,rebound,offensive,[],1642347,,,1610612761,79,72,2024-12-20T02:31:28Z,5410000,False,,,0,,J. Shead REBOUND (Off:1 Def:0),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,551.0,,,,,1.0,0.0,1.0,,,,,
553,PT09M40.00S,2024-12-20T02:31:31.0Z,4,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612761,79,72,2024-12-20T02:31:40Z,5420000,False,,,0,,N. Clowney shooting personal FOUL (3 PF) (Olynyk 2 FT),"[1641730, 203482]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Olynyk,203482.0
555,PT09M40.00S,2024-12-20T02:32:39.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203482,,,1610612761,80,72,2024-12-20T02:32:39Z,5440000,False,,,0,,K. Olynyk Free Throw 1 of 2 (5 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
556,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,out,[],1642347,,,1610612761,80,72,2024-12-20T02:32:50Z,5450000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,out,[],1642419,,,1610612761,80,72,2024-12-20T02:32:50Z,5460000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,out,[],1629003,,,1610612761,80,72,2024-12-20T02:32:50Z,5470000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,out,[],1630592,,,1610612761,80,72,2024-12-20T02:32:50Z,5480000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,in,[],1642266,,,1610612761,80,72,2024-12-20T02:32:50Z,5490000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,in,[],1630534,,,1610612761,80,72,2024-12-20T02:32:50Z,5500000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,in,[],1627732,,,1610612761,80,72,2024-12-20T02:32:50Z,5510000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M40.00S,2024-12-20T02:32:40.1Z,4,REGULAR,substitution,in,[],1627827,,,1610612761,80,72,2024-12-20T02:32:50Z,5520000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M40.00S,2024-12-20T02:33:02.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203482,,,1610612761,81,72,2024-12-20T02:33:02Z,5530000,False,,,0,,K. Olynyk Free Throw 2 of 2 (6 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,6.0,,,,,,,,,,,
565,PT09M26.00S,2024-12-20T02:33:18.8Z,4,REGULAR,3pt,Jump Shot,[],1641730,79.31997371879106,90.93137254901961,1610612751,81,75,2024-12-20T02:33:23Z,5540000,False,205.0,142.0,1,right,N. Clowney 24' 3PT  (8 PTS) (C. Johnson 5 AST),"[1641730, 1629661]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,24.91,Made,,,,8.0,C. Johnson,1629661.0,5.0,,,,,,,,
567,PT09M07.00S,2024-12-20T02:33:37.3Z,4,REGULAR,3pt,Jump Shot,[],1628449,32.670827858081466,55.392156862745104,1610612761,81,75,2024-12-20T02:33:47Z,5560000,False,-27.0,255.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,25.6,Missed,,,,,,,,,,,,,,,
568,PT09M05.00S,2024-12-20T02:33:39.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,81,75,2024-12-20T02:34:06Z,5570000,False,,,0,,C. Johnson REBOUND (Off:0 Def:8),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,567.0,,,,,8.0,8.0,0.0,,,,,
569,PT08M56.00S,2024-12-20T02:33:53.8Z,4,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,81,75,2024-12-20T02:33:59Z,5580000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (4 TO),[1627732],1610612751.0,BKN,bad pass,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,4.0,,,,,,,,,,,,,,,202049.0,,,,
570,PT08M41.00S,2024-12-20T02:34:24.3Z,4,REGULAR,foul,offensive,[],1630567,,,1610612761,81,75,2024-12-20T02:34:32Z,5590000,False,,,0,,S. Barnes charge offensive FOUL (2 PF),"[1630567, 1641730]",1610612761.0,TOR,charge,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Clowney,1641730.0
572,PT08M41.00S,2024-12-20T02:34:24.3Z,4,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,81,75,2024-12-20T02:34:24Z,5610000,False,,,0,,S. Barnes offensive foul TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,,,,,1204.0,,,,
573,PT08M41.00S,2024-12-20T02:34:43.9Z,4,REGULAR,substitution,out,[],203482,,,1610612751,81,75,2024-12-20T02:34:47Z,5620000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M41.00S,2024-12-20T02:34:43.9Z,4,REGULAR,substitution,in,[],1642367,,,1610612751,81,75,2024-12-20T02:34:47Z,5630000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M28.00S,2024-12-20T02:35:05.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631213,87.59855453350855,42.40196078431372,1610612751,81,77,2024-12-20T02:35:10Z,5640000,False,-38.0,64.0,1,right,T. Martin 7' turnaround Jump Shot (7 PTS),[1631213],1610612751.0,BKN,turnaround,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,7.45,Made,,,,7.0,,,,,,,,,,,
576,PT08M12.00S,2024-12-20T02:35:21.5Z,4,REGULAR,3pt,Jump Shot,[],1642266,5.863994743758213,97.30392156862744,1610612761,81,77,2024-12-20T02:35:43Z,5650000,False,-237.0,3.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,23.65,Missed,,,,,,,,,,,,,,,
577,PT08M09.00S,2024-12-20T02:35:28.0Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,81,77,2024-12-20T02:35:28Z,5660000,False,,,0,,C. Boucher REBOUND (Off:2 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,,,,,576.0,,,,,3.0,1.0,2.0,,,,,
579,PT08M01.00S,2024-12-20T02:35:53.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642266,6.258212877792378,44.6078431372549,1610612761,83,77,2024-12-20T02:35:57Z,5680000,False,27.0,6.0,1,left,J. Walter driving finger roll Layup (7 PTS),[1642266],1610612761.0,TOR,driving finger roll,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,2.77,Made,,,,7.0,,,,,,,,,,,
580,PT07M50.00S,2024-12-20T02:36:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,87.99277266754271,58.333333333333336,1610612751,83,79,2024-12-20T02:36:12Z,5690000,False,42.0,60.0,1,right,N. Clowney 7' driving floating Jump Shot (10 PTS) (C. Johnson 6 AST),"[1641730, 1629661]",1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,7.34,Made,,,,10.0,C. Johnson,1629661.0,6.0,,,,,,,,
582,PT07M50.00S,2024-12-20T02:36:09.9Z,4,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612751,83,79,2024-12-20T02:36:34Z,5710000,False,,,0,,C. Boucher shooting personal FOUL (3 PF) (Clowney 1 FT),"[1628449, 1641730]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Clowney,1641730.0
584,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,out,[],1630567,,,1610612751,83,79,2024-12-20T02:36:32Z,5730000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,out,[],1628449,,,1610612751,83,79,2024-12-20T02:36:32Z,5740000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,83,79,2024-12-20T02:36:32Z,5750000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,83,79,2024-12-20T02:36:32Z,5760000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,in,[],1641711,,,1610612751,83,79,2024-12-20T02:36:32Z,5770000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,in,[],1642347,,,1610612751,83,79,2024-12-20T02:36:32Z,5780000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,in,[],1629003,,,1610612751,83,79,2024-12-20T02:36:32Z,5790000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M50.00S,2024-12-20T02:36:20.1Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,83,79,2024-12-20T02:36:32Z,5800000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M50.00S,2024-12-20T02:36:47.4Z,4,REGULAR,freethrow,1 of 1,[],1641730,,,1610612751,83,80,2024-12-20T02:36:47Z,5810000,False,,,0,,N. Clowney Free Throw 1 of 1 (11 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,Made,,,,11.0,,,,,,,,,,,
593,PT07M37.00S,2024-12-20T02:37:03.8Z,4,REGULAR,foul,offensive,[],1642347,,,1610612761,83,80,2024-12-20T02:37:12Z,5820000,False,,,0,,J. Shead off-the-ball offensive FOUL (3 PF),"[1642347, 1627732]",1610612761.0,TOR,off-the-ball,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Simmons,1627732.0
595,PT07M37.00S,2024-12-20T02:37:03.8Z,4,REGULAR,turnover,offensive foul,[],1642347,,,1610612761,83,80,2024-12-20T02:37:03Z,5840000,False,,,0,,J. Shead offensive foul TURNOVER (2 TO),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,,,,,,,202049.0,,,,
596,PT07M14.00S,2024-12-20T02:37:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,91.93495400788436,43.627450980392155,1610612751,83,80,2024-12-20T02:40:03Z,5850000,False,-32.0,23.0,1,right,MISS D. Finney-Smith driving finger roll Layup,[1627827],1610612751.0,BKN,driving finger roll,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,3.95,Missed,,,,,,,,,,,,,,,
597,PT07M12.00S,2024-12-20T02:37:47.2Z,4,REGULAR,rebound,defensive,[],1642266,,,1610612761,83,80,2024-12-20T02:37:55Z,5860000,False,,,0,,J. Walter REBOUND (Off:2 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,596.0,,,,,4.0,2.0,2.0,,,,,
598,PT07M06.00S,2024-12-20T02:37:52.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,5.732588699080158,2.696078431372549,1610612761,83,80,2024-12-20T02:38:00Z,5870000,False,237.0,1.0,1,left,MISS O. Agbaji running 3PT,[1630534],1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,23.65,Missed,,,,,,,,,,,,,,,
599,PT07M03.00S,2024-12-20T02:37:55.3Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612751,83,80,2024-12-20T02:38:00Z,5880000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,598.0,,,,,4.0,3.0,1.0,,,,,
600,PT06M58.00S,2024-12-20T02:38:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,93.64323258869908,55.14705882352941,1610612751,83,82,2024-12-20T02:38:11Z,5890000,False,26.0,7.0,1,right,B. Simmons running finger roll Layup (12 PTS),[1627732],1610612751.0,BKN,running finger roll,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,2.67,Made,,,,12.0,,,,,,,,,,,
601,PT06M52.00S,2024-12-20T02:38:11.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,83,82,2024-12-20T02:38:11Z,5900000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M34.00S,2024-12-20T02:41:21.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,10.33180026281209,47.794117647058826,1610612761,83,82,2024-12-20T02:41:32Z,5910000,False,11.0,45.0,1,left,MISS G. Dick driving floating Shot,[1641711],1610612761.0,TOR,driving floating,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,4.59,Missed,,,,,,,,,,,,,,,
603,PT06M33.00S,2024-12-20T02:41:22.2Z,4,REGULAR,rebound,offensive,[],1641711,,,1610612761,83,82,2024-12-20T02:41:32Z,5920000,False,,,0,,G. Dick REBOUND (Off:3 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,602.0,,,,,6.0,3.0,3.0,,,,,
604,PT06M33.00S,2024-12-20T02:41:28.0Z,4,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612761,83,82,2024-12-20T02:41:35Z,5930000,False,,,0,,N. Clowney shooting personal FOUL (4 PF) (Dick 2 FT),"[1641730, 1641711]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Dick,1641711.0
606,PT06M33.00S,2024-12-20T02:41:51.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641711,,,1610612761,84,82,2024-12-20T02:41:51Z,5950000,False,,,0,,G. Dick Free Throw 1 of 2 (17 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
607,PT06M33.00S,2024-12-20T02:41:51.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641711,,,1610612761,84,82,2024-12-20T02:42:09Z,5960000,False,,,0,,MISS G. Dick Free Throw 2 of 2,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
608,PT06M31.00S,2024-12-20T02:41:53.2Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612751,84,82,2024-12-20T02:42:09Z,5970000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,607.0,,,,,5.0,4.0,1.0,,,,,
609,PT06M18.00S,2024-12-20T02:42:22.6Z,4,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,84,82,2024-12-20T02:42:30Z,5980000,False,,,0,,B. Simmons lost ball out-of-bounds TURNOVER (5 TO),[1627732],1610612751.0,BKN,lost ball,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,5.0,,,,,,,,,,,,,,,200833.0,,,,
610,PT06M02.00S,2024-12-20T02:42:47.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641711,30.962549277266753,71.81372549019608,1610612761,84,82,2024-12-20T02:42:51Z,5990000,False,-109.0,239.0,1,left,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,26.23,Missed,,,,,,,,,,,,,,,
611,PT06M00.00S,2024-12-20T02:42:49.3Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,84,82,2024-12-20T02:42:51Z,6000000,False,,,0,,N. Clowney REBOUND (Off:1 Def:8),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,,,610.0,,,,,9.0,8.0,1.0,,,,,
