actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
604,PT06M32.00S,2024-11-03T02:01:43.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,67.49342969776609,19.11764705882353,1610612758,105,96,2024-11-03T02:01:48Z,5900000,False,-154.0,253.0,1,right,MISS M. Monk 29' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,29.65,,,,,,,,,
605,PT06M29.00S,2024-11-03T02:01:46.6Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,105,96,2024-11-03T02:01:48Z,5910000,False,,,0,,C. Boucher REBOUND (Off:0 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,604.0,4.0,4.0,0.0,,,,,
606,PT06M09.00S,2024-11-03T02:02:06.7Z,4,REGULAR,2pt,Jump Shot,[],1641711,6.1268068331143235,18.627450980392158,1610612761,107,96,2024-11-03T02:02:10Z,5920000,False,157.0,5.0,1,left,G. Dick 15' pullup Jump Shot (13 PTS) (J. Shead 6 AST),"[1641711, 1642347]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,,,Made,13.0,,,,15.7,,,,,J. Shead,1642347.0,6.0,,
608,PT05M56.00S,2024-11-03T02:02:19.6Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,107,96,2024-11-03T02:02:25Z,5940000,False,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 1641711]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,4.0,Dick,1641711.0,,,,,,,,,,
609,PT05M56.00S,2024-11-03T02:02:19.6Z,4,REGULAR,steal,,[],1641711,,,1610612761,107,96,2024-11-03T02:02:21Z,5950000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
610,PT05M52.00S,2024-11-03T02:02:23.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,6.1268068331143235,49.26470588235294,1610612761,109,96,2024-11-03T02:02:30Z,5960000,False,4.0,5.0,1,left,O. Agbaji running alley-oop DUNK (22 PTS) (G. Dick 2 AST),"[1630534, 1641711]",1610612761.0,TOR,running alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,,,,0.63,,,,,G. Dick,1641711.0,2.0,,
612,PT05M52.00S,2024-11-03T02:02:29.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,109,96,2024-11-03T02:02:29Z,5980000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M52.00S,2024-11-03T02:02:44.8Z,4,REGULAR,substitution,out,[],1642347,,,1610612758,109,96,2024-11-03T02:03:46Z,5990000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M52.00S,2024-11-03T02:02:44.8Z,4,REGULAR,substitution,out,[],1628449,,,1610612758,109,96,2024-11-03T02:03:46Z,6000000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M52.00S,2024-11-03T02:02:44.8Z,4,REGULAR,substitution,out,[],1631165,,,1610612758,109,96,2024-11-03T02:03:46Z,6010000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M52.00S,2024-11-03T02:02:44.8Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,109,96,2024-11-03T02:03:46Z,6020000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M52.00S,2024-11-03T02:02:44.8Z,4,REGULAR,substitution,in,[],1629628,,,1610612758,109,96,2024-11-03T02:03:46Z,6030000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M52.00S,2024-11-03T02:02:44.8Z,4,REGULAR,substitution,in,[],1631099,,,1610612758,109,96,2024-11-03T02:03:46Z,6040000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M36.00S,2024-11-03T02:04:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.41590013140605,47.794117647058826,1610612758,109,98,2024-11-03T02:04:10Z,6050000,False,-11.0,75.0,1,right,D. Fox 7' driving floating Jump Shot (14 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,,,,7.6,,,,,,,,,
620,PT05M18.00S,2024-11-03T02:04:23.7Z,4,REGULAR,2pt,Jump Shot,[],1641711,4.944152431011826,18.627450980392158,1610612761,111,98,2024-11-03T02:04:27Z,6060000,False,157.0,-6.0,1,left,G. Dick 15' pullup Jump Shot (15 PTS),[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,,,Made,15.0,,,,15.7,,,,,,,,,
621,PT05M06.00S,2024-11-03T02:04:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,82.7365308804205,37.254901960784316,1610612758,111,100,2024-11-03T02:04:39Z,6070000,False,-64.0,110.0,1,right,D. Fox 12' pullup Jump Shot (16 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,,,,12.69,,,,,,,,,
622,PT04M44.00S,2024-11-03T02:04:58.9Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612761,111,100,2024-11-03T02:05:30Z,6080000,False,,,0,,D. Mitchell lost ball TURNOVER (5 TO),"[1630558, 1628368]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,5.0,Fox,1628368.0,,,,,,,,,,
623,PT04M44.00S,2024-11-03T02:04:58.9Z,4,REGULAR,steal,,[],1628368,,,1610612758,111,100,2024-11-03T02:05:00Z,6090000,False,,,0,,D. Fox STEAL (4 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
624,PT04M39.00S,2024-11-03T02:05:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,92.19776609724047,47.05882352941176,1610612758,111,100,2024-11-03T02:05:13Z,6100000,False,-15.0,21.0,1,right,MISS D. Fox Layup - blocked,"[1628368, 1630534]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.55,,,,,,,,Agbaji,1630534.0
625,PT04M39.00S,2024-11-03T02:05:03.3Z,4,REGULAR,block,,[],1630534,,,1610612758,111,100,2024-11-03T02:05:05Z,6110000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT04M35.00S,2024-11-03T02:05:07.3Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612758,111,100,2024-11-03T02:05:13Z,6120000,False,,,0,,D. Fox REBOUND (Off:2 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,624.0,5.0,3.0,2.0,,,,,
627,PT04M35.00S,2024-11-03T02:05:07.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,93.77463863337714,48.28431372549019,1610612758,111,102,2024-11-03T02:12:50Z,6130000,False,-9.0,6.0,1,right,D. Fox putback Layup (18 PTS),[1628368],1610612758.0,SAC,putback,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,1.05,,,,,,,,,
628,PT04M21.00S,2024-11-03T02:05:21.2Z,4,REGULAR,2pt,Jump Shot,[],1641711,18.2161629434954,24.264705882352942,1610612761,111,102,2024-11-03T02:05:26Z,6140000,False,129.0,119.0,1,left,MISS G. Dick 17' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,17.51,,,,,,,,,
629,PT04M17.00S,2024-11-03T02:05:25.2Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,111,102,2024-11-03T02:05:26Z,6150000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,628.0,3.0,3.0,0.0,,,,,
630,PT04M14.00S,2024-11-03T02:05:28.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201942,91.93495400788436,50.73529411764706,1610612758,111,104,2024-11-03T02:13:21Z,6160000,False,4.0,23.0,1,right,D. DeRozan running finger roll Layup (17 PTS),[201942],1610612758.0,SAC,running finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,2.36,,,,,,,,,
631,PT03M46.00S,2024-11-03T02:05:56.0Z,4,REGULAR,2pt,Jump Shot,[],1629628,19.136005256241788,71.32352941176471,1610612761,111,104,2024-11-03T02:06:03Z,6170000,False,-107.0,127.0,1,left,MISS R. Barrett 16' step back Shot,[1629628],1610612761.0,TOR,step back,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,16.61,,,,,,,,,
632,PT03M45.00S,2024-11-03T02:05:57.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,111,104,2024-11-03T02:05:59Z,6180000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,631.0,,,,,,,,
634,PT03M38.00S,2024-11-03T02:06:15.7Z,4,REGULAR,foul,personal,['3freethrow'],1627751,,,1610612758,111,104,2024-11-03T02:06:24Z,6200000,False,,,0,,J. Pöltl shooting personal FOUL (5 PF) (Fox 3 FT),"[1627751, 1628368]",1610612761.0,TOR,shooting,,,Pöltl,J. Pöltl,,,,,Above the Break 3,24+ Center,101283.0,5.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
636,PT03M38.00S,2024-11-03T02:06:38.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,111,104,2024-11-03T02:06:38Z,6220000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M38.00S,2024-11-03T02:10:29.4Z,4,REGULAR,freethrow,1 of 3,[],1628368,,,1610612758,111,104,2024-11-03T02:11:02Z,6240000,False,,,0,,MISS D. Fox Free Throw 1 of 3,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
639,PT03M38.00S,2024-11-03T02:10:29.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,111,104,2024-11-03T02:11:02Z,6250000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,638.0,,,,,,,,
640,PT03M38.00S,2024-11-03T02:10:29.4Z,4,REGULAR,freethrow,2 of 3,[],1628368,,,1610612758,111,105,2024-11-03T02:11:02Z,6260000,False,,,0,,D. Fox Free Throw 2 of 3 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
641,PT03M38.00S,2024-11-03T02:10:29.4Z,4,REGULAR,freethrow,3 of 3,[],1628368,,,1610612758,111,105,2024-11-03T02:11:02Z,6270000,False,,,0,,MISS D. Fox Free Throw 3 of 3,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
642,PT03M35.00S,2024-11-03T02:10:32.4Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,111,105,2024-11-03T02:11:02Z,6280000,False,,,0,,K. Murray REBOUND (Off:3 Def:7),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,641.0,10.0,7.0,3.0,,,,,
643,PT03M26.00S,2024-11-03T02:11:11.7Z,4,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612758,111,105,2024-11-03T02:11:19Z,6290000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1630558, 201942]",1610612761.0,TOR,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,203593.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
645,PT03M26.00S,2024-11-03T02:11:37.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612758,111,106,2024-11-03T02:11:37Z,6310000,False,,,0,,D. DeRozan Free Throw 1 of 2 (18 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
646,PT03M26.00S,2024-11-03T02:11:52.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612758,111,107,2024-11-03T02:11:52Z,6320000,False,,,0,,D. DeRozan Free Throw 2 of 2 (19 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
647,PT03M09.00S,2024-11-03T02:12:11.4Z,4,REGULAR,2pt,Jump Shot,[],1641711,10.463206307490145,26.47058823529412,1610612761,111,107,2024-11-03T02:12:17Z,6330000,False,118.0,46.0,1,left,MISS G. Dick 12' driving floating bank Shot,[1641711],1610612761.0,TOR,driving floating bank,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,12.62,,,,,,,,,
648,PT03M04.00S,2024-11-03T02:12:16.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,111,107,2024-11-03T02:12:17Z,6340000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,647.0,12.0,10.0,2.0,,,,,
649,PT02M58.00S,2024-11-03T02:12:24.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.83902759526939,40.931372549019606,1610612758,111,109,2024-11-03T02:12:29Z,6350000,False,-45.0,90.0,1,right,D. Fox 10' driving floating Jump Shot (21 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,21.0,,,,10.08,,,,,,,,,
650,PT02M58.00S,2024-11-03T02:12:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627751,,,1610612758,111,109,2024-11-03T02:13:39Z,6360000,False,,,0,,J. Pöltl shooting personal FOUL (6 PF) (Fox 1 FT),"[1627751, 1628368]",1610612761.0,TOR,shooting,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),8-16 Center,101283.0,6.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
652,PT02M58.00S,2024-11-03T02:12:51.8Z,4,REGULAR,substitution,out,[],1627751,,,1610612758,111,109,2024-11-03T02:12:54Z,6380000,False,,,0,,SUB out: J. Pöltl,[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M58.00S,2024-11-03T02:12:51.8Z,4,REGULAR,substitution,in,[],1642367,,,1610612758,111,109,2024-11-03T02:12:54Z,6390000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M58.00S,2024-11-03T02:13:07.4Z,4,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,111,110,2024-11-03T02:13:07Z,6400000,False,,,0,,D. Fox Free Throw 1 of 1 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
655,PT02M40.00S,2024-11-03T02:13:28.1Z,4,REGULAR,3pt,Jump Shot,[],1641711,30.56833114323259,64.2156862745098,1610612761,111,110,2024-11-03T02:16:12Z,6410000,False,-71.0,235.0,1,left,MISS G. Dick 24' step back 3PT,[1641711],1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,24.53,,,,,,,,,
656,PT02M35.00S,2024-11-03T02:13:33.1Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,111,110,2024-11-03T02:13:33Z,6420000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,655.0,3.0,3.0,0.0,,,,,
657,PT02M24.00S,2024-11-03T02:13:42.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,84.70762155059133,52.450980392156865,1610612758,111,110,2024-11-03T02:13:47Z,6430000,False,12.0,91.0,1,right,MISS M. Monk 9' turnaround fadeaway Shot - blocked,"[1628370, 1642367]",1610612758.0,SAC,turnaround fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.2,,,,,,,,Mogbo,1642367.0
658,PT02M24.00S,2024-11-03T02:13:42.9Z,4,REGULAR,block,,[],1642367,,,1610612758,111,110,2024-11-03T02:13:45Z,6440000,False,,,0,,J. Mogbo BLOCK (1 BLK),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
659,PT02M23.00S,2024-11-03T02:13:43.9Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,111,110,2024-11-03T02:13:47Z,6450000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,657.0,13.0,10.0,3.0,,,,,
660,PT02M19.00S,2024-11-03T02:14:15.4Z,4,REGULAR,jumpball,recovered,[],201942,,,1610612758,111,110,2024-11-03T02:14:15Z,6460000,False,,,0,,Jump Ball D. Sabonis vs. J. Mogbo: Tip to D. DeRozan,"[201942, 1627734, 1642367]",1610612758.0,SAC,heldball,D. DeRozan,201942.0,DeRozan,D. DeRozan,Sabonis,1627734.0,Mogbo,1642367.0,,,,,,,,,,,,,,,,,,,,,,
663,PT02M16.00S,2024-11-03T02:14:18.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201942,65.1281208935611,60.049019607843135,1610612758,111,110,2024-11-03T02:14:23Z,6490000,False,50.0,275.0,1,right,MISS D. DeRozan 27' pullup 3PT,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,27.98,,,,,,,,,
664,PT02M12.00S,2024-11-03T02:14:22.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,111,110,2024-11-03T02:14:23Z,6500000,False,,,0,,R. Barrett REBOUND (Off:1 Def:6),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,663.0,7.0,6.0,1.0,,,,,
665,PT02M08.00S,2024-11-03T02:14:27.8Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612761,111,110,2024-11-03T02:14:39Z,6510000,False,,,0,,D. Sabonis shooting personal FOUL (5 PF) (Barrett 2 FT),"[1627734, 1629628]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,203054.0,5.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
667,PT02M08.00S,2024-11-03T02:14:57.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612761,112,110,2024-11-03T02:14:57Z,6530000,False,,,0,,R. Barrett Free Throw 1 of 2 (21 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
668,PT02M08.00S,2024-11-03T02:15:08.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612761,113,110,2024-11-03T02:15:08Z,6540000,False,,,0,,R. Barrett Free Throw 2 of 2 (22 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
669,PT02M02.00S,2024-11-03T02:15:25.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612758,113,110,2024-11-03T02:15:38Z,6550000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Fox 2 FT),"[1630558, 1628368]",1610612761.0,TOR,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,101283.0,4.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
671,PT02M02.00S,2024-11-03T02:15:58.1Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,113,111,2024-11-03T02:15:58Z,6570000,False,,,0,,D. Fox Free Throw 1 of 2 (23 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
672,PT02M02.00S,2024-11-03T02:16:12.1Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,113,112,2024-11-03T02:16:12Z,6580000,False,,,0,,D. Fox Free Throw 2 of 2 (24 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
673,PT01M47.00S,2024-11-03T02:16:28.0Z,4,REGULAR,3pt,Jump Shot,[],1641711,32.013797634691194,56.86274509803921,1610612761,116,112,2024-11-03T02:16:32Z,6590000,False,-34.0,248.0,1,left,G. Dick 25' 3PT  (18 PTS) (R. Barrett 5 AST),"[1641711, 1629628]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,Made,18.0,,,,25.08,,,,,R. Barrett,1629628.0,5.0,,
675,PT01M40.00S,2024-11-03T02:16:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642367,,,1610612758,116,112,2024-11-03T02:16:50Z,6610000,False,,,0,,J. Mogbo shooting personal FOUL (5 PF) (DeRozan 2 FT),"[1642367, 201942]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Left,203054.0,5.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
677,PT01M40.00S,2024-11-03T02:17:09.6Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,116,113,2024-11-03T02:17:09Z,6630000,False,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
678,PT01M40.00S,2024-11-03T02:17:28.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,116,114,2024-11-03T02:17:28Z,6640000,False,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
679,PT01M23.00S,2024-11-03T02:17:47.8Z,4,REGULAR,turnover,lost ball,[],1629628,,,1610612761,116,114,2024-11-03T02:17:51Z,6650000,False,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 1628368]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,
680,PT01M23.00S,2024-11-03T02:17:47.8Z,4,REGULAR,steal,,[],1628368,,,1610612758,116,114,2024-11-03T02:17:49Z,6660000,False,,,0,,D. Fox STEAL (5 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
681,PT01M14.00S,2024-11-03T02:17:56.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,79.97700394218134,93.38235294117648,1610612758,116,114,2024-11-03T02:18:02Z,6670000,False,217.0,136.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.59,,,,,,,,,
682,PT01M11.00S,2024-11-03T02:17:58.8Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,116,114,2024-11-03T02:17:58Z,6680000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,681.0,14.0,10.0,4.0,,,,,
683,PT01M09.00S,2024-11-03T02:18:01.2Z,4,REGULAR,turnover,lost ball,[],1627734,,,1610612758,116,114,2024-11-03T02:18:04Z,6690000,False,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 1630534]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,Agbaji,1630534.0,,,,,,,,,,
684,PT01M09.00S,2024-11-03T02:18:01.2Z,4,REGULAR,steal,,[],1630534,,,1610612761,116,114,2024-11-03T02:18:02Z,6700000,False,,,0,,O. Agbaji STEAL (2 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
685,PT01M02.00S,2024-11-03T02:18:08.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,19.530223390275953,93.87254901960785,1610612761,119,114,2024-11-03T02:18:14Z,6710000,False,-219.0,131.0,1,left,R. Barrett 25' 3PT pullup (25 PTS),[1629628],1610612761.0,TOR,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,Made,25.0,,,,25.56,,,,,,,,,
