actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,pointsTotal,area,areaDetail,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
510,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,out,['startperiod'],1642266,,,1610612739,78,100,2025-02-13T02:23:02Z,5040000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,out,['startperiod'],1630534,,,1610612739,78,100,2025-02-13T02:23:02Z,5050000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,78,100,2025-02-13T02:23:02Z,5060000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,out,['startperiod'],1642281,,,1610612739,78,100,2025-02-13T02:23:02Z,5070000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,in,['startperiod'],1641711,,,1610612739,78,100,2025-02-13T02:23:02Z,5080000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612739,78,100,2025-02-13T02:23:02Z,5090000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,in,['startperiod'],1641854,,,1610612739,78,100,2025-02-13T02:23:02Z,5100000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-02-13T02:21:58.2Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,78,100,2025-02-13T02:23:02Z,5110000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-02-13T02:23:18.3Z,4,REGULAR,period,start,[],0,,,1610612739,78,100,2025-02-13T02:23:18Z,5120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M47.00S,2025-02-13T02:23:30.1Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,78,100,2025-02-13T02:23:37Z,5130000,False,,,0,,J. Allen lost ball TURNOVER (2 TO),"[1628386, 1630567]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Mid-Range,16-24 Center,,,,,2.0,Barnes,1630567.0,,,,,,,,
520,PT11M47.00S,2025-02-13T02:23:30.1Z,4,REGULAR,steal,,[],1630567,,,1610612761,78,100,2025-02-13T03:07:48Z,5140000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,
521,PT11M42.00S,2025-02-13T02:23:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,89.96386333771353,49.26470588235294,1610612761,78,100,2025-02-13T02:35:28Z,5150000,False,-4.0,42.0,1,right,MISS S. Barnes running Layup,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,,,,Missed,,Restricted Area,0-8 Center,4.2,,,,,,,,,,,,,,
522,PT11M41.00S,2025-02-13T02:23:37.1Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,78,100,2025-02-13T02:36:08Z,5160000,False,,,0,,S. Barnes REBOUND (Off:1 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,521.0,8.0,7.0,1.0,,,,
523,PT11M41.00S,2025-02-13T02:23:38.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,94.40999984741211,50.0,1610612761,78,100,2025-02-13T02:36:35Z,5170000,False,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,,,,Missed,,Restricted Area,0-8 Center,0.0,,,,,,,,,,,,,,
524,PT11M40.00S,2025-02-13T02:23:39.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,78,100,2025-02-13T02:36:35Z,5180000,False,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,523.0,9.0,7.0,2.0,,,,
525,PT11M29.00S,2025-02-13T02:23:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,28.597240473061763,78.43137254901961,1610612739,78,100,2025-02-13T02:23:52Z,5190000,False,-142.0,216.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,,,,Missed,,Above the Break 3,24+ Left Center,25.89,,,,,,,,,,,,,,
526,PT11M26.00S,2025-02-13T02:23:50.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,78,100,2025-02-13T02:23:52Z,5200000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,525.0,4.0,4.0,0.0,,,,
527,PT11M18.00S,2025-02-13T02:23:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,87.72996057818659,39.950980392156865,1610612761,78,100,2025-02-13T02:24:06Z,5210000,False,-50.0,63.0,1,right,MISS R. Barrett 8' driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,8.04,,,,,,,,,,,,,,
528,PT11M17.00S,2025-02-13T02:23:59.8Z,4,REGULAR,rebound,offensive,[],1631115,,,1610612761,78,100,2025-02-13T02:24:06Z,5220000,False,,,0,,O. Robinson REBOUND (Off:2 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,527.0,3.0,1.0,2.0,,,,
529,PT11M16.00S,2025-02-13T02:24:02.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,90.88370565045992,56.61764705882353,1610612761,80,100,2025-02-13T02:37:57Z,5230000,False,33.0,33.0,1,right,O. Robinson putback Layup (6 PTS),[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,,,,Made,6.0,In The Paint (Non-RA),0-8 Center,4.69,,,,,,,,,,,,,,
530,PT11M04.00S,2025-02-13T02:24:12.4Z,4,REGULAR,3pt,Jump Shot,[],1629631,32.40801576872536,54.166666666666664,1610612739,80,103,2025-02-13T02:24:16Z,5240000,False,-21.0,252.0,1,left,D. Hunter 25' 3PT pullup (15 PTS) (D. Mitchell 4 AST),"[1629631, 1628378]",1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,,,,Made,15.0,Above the Break 3,24+ Center,25.3,D. Mitchell,1628378.0,4.0,,,,,,,,,,,
531,PT10M49.00S,2025-02-13T02:24:29.0Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612761,80,103,2025-02-13T02:24:33Z,5250000,False,,,0,,I. Quickley bad pass TURNOVER (2 TO),"[1630193, 1629631]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Above the Break 3,24+ Center,,,,,2.0,Hunter,1629631.0,,,,,,,,
532,PT10M49.00S,2025-02-13T02:24:29.0Z,4,REGULAR,steal,,[],1629631,,,1610612739,80,103,2025-02-13T02:24:31Z,5260000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,
533,PT10M44.00S,2025-02-13T02:24:34.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641854,5.338370565045992,51.71568627450981,1610612739,80,105,2025-02-13T02:24:41Z,5270000,False,-9.0,-2.0,1,left,C. Porter Jr. running finger roll Layup (7 PTS),[1641854],1610612739.0,CLE,running finger roll,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,7.0,Restricted Area,0-8 Center,0.89,,,,,,,,,,,,,,
534,PT10M35.00S,2025-02-13T02:24:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629628,73.66951379763469,12.990196078431374,1610612761,83,105,2025-02-13T02:24:46Z,5280000,False,-185.0,195.0,1,right,R. Barrett 26' 3PT  (21 PTS) (S. Barnes 5 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,21.0,Above the Break 3,24+ Left Center,26.88,S. Barnes,1630567.0,5.0,,,,,,,,,,,
536,PT10M20.00S,2025-02-13T02:24:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.011169513797633,41.42156862745098,1610612739,83,105,2025-02-13T02:39:03Z,5300000,False,43.0,79.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,9.01,,,,,,,,,,,,,,
537,PT10M19.00S,2025-02-13T02:24:59.1Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,83,105,2025-02-13T02:39:03Z,5310000,False,,,0,,D. Mitchell REBOUND (Off:3 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,536.0,5.0,2.0,3.0,,,,
538,PT10M18.00S,2025-02-13T02:25:01.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628378,5.590000152587891,50.0,1610612739,83,107,2025-02-13T02:39:09Z,5320000,False,0.0,0.0,1,left,D. Mitchell tip Layup (18 PTS),[1628378],1610612739.0,CLE,tip,,,Mitchell,D. Mitchell,,,,,,,,Made,18.0,Restricted Area,0-8 Center,0.0,,,,,,,,,,,,,,
539,PT10M05.00S,2025-02-13T02:25:15.2Z,4,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612761,83,107,2025-02-13T02:25:25Z,5330000,False,,,0,,I. Quickley lost ball out-of-bounds TURNOVER (3 TO),[1630193],1610612761.0,TOR,lost ball,,,Quickley,I. Quickley,,,,,1627541.0,,,,,Above the Break 3,24+ Right Center,,,,,3.0,,,,,,,,,,
540,PT09M48.00S,2025-02-13T02:25:37.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,6.652431011826544,2.941176470588235,1610612739,83,110,2025-02-13T02:25:42Z,5340000,False,235.0,10.0,1,left,D. Hunter 3PT  (18 PTS) (C. Porter Jr. 2 AST),"[1629631, 1641854]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,18.0,Right Corner 3,24+ Right,23.55,C. Porter Jr.,1641854.0,2.0,,,,,,,,,,,
542,PT09M46.00S,2025-02-13T02:25:42.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,83,110,2025-02-13T02:25:42Z,5360000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M46.00S,2025-02-13T02:27:25.0Z,4,REGULAR,substitution,out,[],1631115,,,1610612761,83,110,2025-02-13T02:28:21Z,5370000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M46.00S,2025-02-13T02:27:25.0Z,4,REGULAR,substitution,in,[],1642367,,,1610612761,83,110,2025-02-13T02:28:21Z,5380000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M29.00S,2025-02-13T02:28:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,85.89027595269383,37.745098039215684,1610612761,85,110,2025-02-13T02:28:56Z,5390000,False,-61.0,80.0,1,right,R. Barrett 10' driving floating bank Jump Shot (23 PTS),[1629628],1610612761.0,TOR,driving floating bank,,,Barrett,R. Barrett,,,,,,,,Made,23.0,In The Paint (Non-RA),8-16 Left,10.09,,,,,,,,,,,,,,
547,PT09M09.00S,2025-02-13T02:29:12.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,4.5499342969776615,50.98039215686274,1610612739,85,112,2025-02-13T02:29:19Z,5400000,False,-5.0,-10.0,1,left,J. Allen reverse Layup (11 PTS) (D. Mitchell 5 AST),"[1628386, 1628378]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,,,,Made,11.0,Restricted Area,0-8 Center,1.09,D. Mitchell,1628378.0,5.0,,,,,,,,,,,
549,PT08M53.00S,2025-02-13T02:29:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.06636005256242,56.372549019607845,1610612761,87,112,2025-02-13T02:29:34Z,5420000,False,32.0,22.0,1,right,R. Barrett driving finger roll Layup (25 PTS),[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,,,,Made,25.0,Restricted Area,0-8 Center,3.88,,,,,,,,,,,,,,
550,PT08M53.00S,2025-02-13T02:29:32.2Z,4,REGULAR,foul,personal,['1freethrow'],1641854,,,1610612761,87,112,2025-02-13T02:29:39Z,5430000,False,,,0,,C. Porter Jr. shooting personal FOUL (2 PF) (Barrett 1 FT),"[1641854, 1629628]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,1628171.0,2.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Barrett,1629628.0
552,PT08M53.00S,2025-02-13T02:29:51.1Z,4,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,87,112,2025-02-13T02:29:51Z,5450000,False,,,0,,MISS R. Barrett Free Throw 1 of 1,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT08M49.00S,2025-02-13T02:29:52.3Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612739,87,112,2025-02-13T02:29:52Z,5460000,False,,,0,,D. Hunter REBOUND (Off:0 Def:5),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,552.0,5.0,5.0,0.0,,,,
554,PT08M35.00S,2025-02-13T02:30:06.9Z,4,REGULAR,3pt,Jump Shot,[],1629631,4.5499342969776615,95.83333333333334,1610612739,87,112,2025-02-13T02:30:11Z,5470000,False,-229.0,-10.0,1,left,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,Left Corner 3,24+ Left,22.94,,,,,,,,,,,,,,
555,PT08M33.00S,2025-02-13T02:30:08.9Z,4,REGULAR,rebound,defensive,[],1642367,,,1610612761,87,112,2025-02-13T02:30:11Z,5480000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:2),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,554.0,3.0,2.0,1.0,,,,
556,PT08M24.00S,2025-02-13T02:30:19.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.13074901445466,50.0,1610612761,89,112,2025-02-13T02:30:24Z,5490000,False,0.0,106.0,1,right,S. Barnes 10' fadeaway Jump Shot (14 PTS),[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,,,,Made,14.0,In The Paint (Non-RA),8-16 Center,10.61,,,,,,,,,,,,,,
557,PT08M24.00S,2025-02-13T02:30:24.3Z,4,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612761,89,112,2025-02-13T02:30:31Z,5500000,False,,,0,,D. Hunter shooting personal FOUL (4 PF) (Barnes 1 FT),"[1629631, 1630567]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,1830.0,4.0,0.0,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,Barnes,1630567.0
559,PT08M24.00S,2025-02-13T02:30:40.6Z,4,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,89,112,2025-02-13T02:30:42Z,5520000,False,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
560,PT08M22.00S,2025-02-13T02:30:42.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,89,112,2025-02-13T02:30:42Z,5530000,False,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,559.0,10.0,8.0,2.0,,,,
561,PT08M07.00S,2025-02-13T02:30:55.9Z,4,REGULAR,3pt,Jump Shot,[],1630241,5.863994743758213,94.6078431372549,1610612739,89,112,2025-02-13T02:31:00Z,5540000,False,-223.0,3.0,1,left,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Missed,,Left Corner 3,24+ Left,22.3,,,,,,,,,,,,,,
562,PT08M04.00S,2025-02-13T02:30:58.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,89,112,2025-02-13T02:31:00Z,5550000,False,,,0,,S. Barnes REBOUND (Off:1 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,561.0,9.0,8.0,1.0,,,,
563,PT07M58.00S,2025-02-13T02:31:04.9Z,4,REGULAR,3pt,Jump Shot,[],1630193,71.96123521681997,82.1078431372549,1610612761,92,112,2025-02-13T02:31:10Z,5560000,False,161.0,211.0,1,right,I. Quickley 26' 3PT  (15 PTS) (J. Mogbo 4 AST),"[1630193, 1642367]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,15.0,Above the Break 3,24+ Right Center,26.52,J. Mogbo,1642367.0,4.0,,,,,,,,,,,
571,PT07M44.00S,2025-02-13T02:31:15.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,6.521024967148489,50.0,1610612739,92,114,2025-02-13T02:32:56Z,5580000,False,0.0,9.0,1,left,D. Mitchell driving DUNK (20 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,,,,Made,20.0,Restricted Area,0-8 Center,0.88,,,,,,,,,,,,,,
566,PT07M44.00S,2025-02-13T02:31:26.6Z,4,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612739,92,114,2025-02-13T02:32:36Z,5590000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Mitchell 1 FT),"[1629628, 1628378]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,1830.0,3.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Mitchell,1628378.0
568,PT07M44.00S,2025-02-13T02:32:37.2Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,92,115,2025-02-13T02:32:37Z,5610000,False,,,0,,D. Mitchell Free Throw 1 of 1 (21 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
569,PT07M31.00S,2025-02-13T02:32:48.1Z,4,REGULAR,turnover,bad pass,[],1642367,,,1610612761,92,115,2025-02-13T02:32:54Z,5620000,False,,,0,,J. Mogbo bad pass TURNOVER (2 TO),"[1642367, 1630241]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,Mid-Range,8-16 Left,,,,,2.0,Merrill,1630241.0,,,,,,,,
570,PT07M31.00S,2025-02-13T02:32:48.1Z,4,REGULAR,steal,,[],1630241,,,1610612739,92,115,2025-02-13T02:32:50Z,5630000,False,,,0,,S. Merrill STEAL (2 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,
572,PT07M19.00S,2025-02-13T02:33:00.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,28.728646517739815,19.607843137254903,1610612739,92,115,2025-02-13T02:45:02Z,5640000,False,152.0,218.0,1,left,MISS D. Mitchell 26' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,,,,Missed,,Above the Break 3,24+ Right Center,26.53,,,,,,,,,,,,,,
573,PT07M14.00S,2025-02-13T02:33:03.9Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,92,115,2025-02-13T02:33:03Z,5650000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,572.0,1.0,1.0,0.0,,,,
574,PT07M06.00S,2025-02-13T02:33:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,93.64323258869908,45.83333333333333,1610612761,92,115,2025-02-13T02:33:17Z,5660000,False,-21.0,7.0,1,right,MISS G. Dick driving Layup,[1641711],1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,,,,Missed,,Restricted Area,0-8 Center,2.2,,,,,,,,,,,,,,
575,PT07M04.00S,2025-02-13T02:33:13.9Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,92,115,2025-02-13T02:33:13Z,5670000,False,,,0,,D. Mitchell REBOUND (Off:3 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,574.0,6.0,3.0,3.0,,,,
576,PT06M59.00S,2025-02-13T02:33:19.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,4.418528252299605,96.07843137254902,1610612739,92,115,2025-02-13T02:33:24Z,5680000,False,-230.0,-11.0,1,left,MISS S. Merrill running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,,,,Missed,,Left Corner 3,24+ Left,23.07,,,,,,,,,,,,,,
577,PT06M57.00S,2025-02-13T02:33:21.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,92,115,2025-02-13T02:33:24Z,5690000,False,,,0,,S. Barnes REBOUND (Off:1 Def:9),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,576.0,10.0,9.0,1.0,,,,
578,PT06M53.00S,2025-02-13T02:33:26.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.38042049934296,49.50980392156863,1610612761,94,115,2025-02-13T02:33:33Z,5700000,False,-2.0,10.0,1,right,R. Barrett running finger roll Layup (27 PTS) (S. Barnes 6 AST),"[1629628, 1630567]",1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,,,,Made,27.0,Restricted Area,0-8 Center,1.0,S. Barnes,1630567.0,6.0,,,,,,,,,,,
580,PT06M53.00S,2025-02-13T02:33:36.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,94,115,2025-02-13T02:33:36Z,5720000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,out,[],1629628,,,1610612739,94,115,2025-02-13T02:36:11Z,5730000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,out,[],1629631,,,1610612739,94,115,2025-02-13T02:36:11Z,5740000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,94,115,2025-02-13T02:36:11Z,5750000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,94,115,2025-02-13T02:36:11Z,5760000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,in,[],1642266,,,1610612739,94,115,2025-02-13T02:36:11Z,5770000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,in,[],1629622,,,1610612739,94,115,2025-02-13T02:36:11Z,5780000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,94,115,2025-02-13T02:36:11Z,5790000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M53.00S,2025-02-13T02:33:38.0Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,94,115,2025-02-13T02:36:11Z,5800000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M38.00S,2025-02-13T02:36:42.0Z,4,REGULAR,foul,personal,['2freethrow'],1642367,,,1610612739,94,115,2025-02-13T02:36:47Z,5810000,False,,,0,,J. Mogbo shooting personal FOUL (2 PF) (Mobley 2 FT),"[1642367, 1630596]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,1627541.0,2.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Mobley,1630596.0
