actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
268,PT02M20.00S,2021-11-21T01:24:51.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,53,37,2021-11-21T01:24:51Z,2640000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M01.00S,2021-11-21T01:26:36.2Z,2,REGULAR,2pt,Jump Shot,[],1629652,22.421156373193167,33.57843137254902,1610612760,53,37,2021-11-21T01:26:45Z,2650000,82.0,158.0,1,left,MISS L. Dort 17' Jump Shot,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,17.83,Missed,,,,,,,,,,,,,,,,,,,
270,PT01M59.00S,2021-11-21T01:26:38.2Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,53,37,2021-11-21T01:26:45Z,2660000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,,
271,PT01M52.00S,2021-11-21T01:26:47.0Z,2,REGULAR,foul,personal,[],1628983,,,1610612738,53,37,2021-11-21T01:27:19Z,2670000,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 203471]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Schroder,203471.0,
273,PT01M39.00S,2021-11-21T01:27:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,83.919185282523,41.42156862745098,1610612738,53,37,2021-11-21T01:27:25Z,2690000,-43.0,99.0,1,right,MISS G. Williams 10' driving floating Shot,[1629684],1610612738.0,BOS,driving floating,,,Williams,G. Williams,,,,,10.76,Missed,,,,,,,,,,,,,,,,,,,
274,PT01M37.00S,2021-11-21T01:27:17.7Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,53,37,2021-11-21T01:27:25Z,2700000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,
275,PT01M22.00S,2021-11-21T01:27:32.2Z,2,REGULAR,3pt,Jump Shot,[],1629652,16.507884362680684,3.1862745098039214,1610612760,53,40,2021-11-21T01:27:37Z,2710000,234.0,103.0,1,left,L. Dort 25' 3PT  (8 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.56,Made,8.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,,,,,
277,PT01M09.00S,2021-11-21T01:27:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612738,53,40,2021-11-21T01:27:59Z,2730000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Smart 2 FT),"[1628983, 203935]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Smart,203935.0,
279,PT01M09.00S,2021-11-21T01:28:15.9Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,54,40,2021-11-21T01:28:15Z,2750000,,,0,,M. Smart Free Throw 1 of 2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
280,PT01M09.00S,2021-11-21T01:28:31.1Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,55,40,2021-11-21T01:28:31Z,2760000,,,0,,M. Smart Free Throw 2 of 2 (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
281,PT00M47.70S,2021-11-21T01:28:55.7Z,2,REGULAR,3pt,Jump Shot,[],1630526,6.1268068331143235,95.58823529411765,1610612760,55,43,2021-11-21T01:29:01Z,2770000,-228.0,5.0,1,left,J. Robinson-Earl 3PT  (3 PTS) (D. Bazley 2 AST),"[1630526, 1629647]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,22.8,Made,3.0,D. Bazley,1629647.0,2.0,,,,,,,,,,,,,,,
283,PT00M32.40S,2021-11-21T01:29:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629684,92.72339027595268,2.450980392156863,1610612738,58,43,2021-11-21T01:29:21Z,2790000,-238.0,16.0,1,right,G. Williams 3PT  (11 PTS) (D. Schroder 4 AST),"[1629684, 203471]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.82,Made,11.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,,,,
285,PT00M19.70S,2021-11-21T01:29:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.783837056504599,61.51960784313726,1610612760,58,43,2021-11-21T01:29:41Z,2810000,-58.0,11.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 201143]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.87,Missed,,,,,,,,,,,,Horford,201143.0,,,,,,
286,PT00M19.70S,2021-11-21T01:29:31.4Z,2,REGULAR,block,,[],201143,,,1610612760,58,43,2021-11-21T01:29:33Z,2820000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M18.70S,2021-11-21T01:29:32.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,58,43,2021-11-21T01:29:41Z,2830000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,
288,PT00M18.70S,2021-11-21T01:29:36.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,58,43,2021-11-21T01:29:36Z,2840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M10.40S,2021-11-21T01:29:59.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,9.543363994743759,76.22549019607843,1610612760,58,43,2021-11-21T01:30:10Z,2850000,-131.0,37.0,1,left,MISS S. Gilgeous-Alexander 13' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,13.63,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M08.30S,2021-11-21T01:30:01.4Z,2,REGULAR,rebound,offensive,[],202324,,,1610612760,58,43,2021-11-21T01:30:10Z,2860000,,,0,,D. Favors REBOUND (Off:1 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,289.0,4.0,3.0,1.0,,,,,,,,,,,
291,PT00M07.10S,2021-11-21T01:30:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202324,6.783837056504599,40.68627450980392,1610612760,58,45,2021-11-21T01:30:15Z,2870000,47.0,11.0,1,left,D. Favors putback Layup (7 PTS),[202324],1610612760.0,OKC,putback,,,Favors,D. Favors,,,,,4.8,Made,7.0,,,,,,,,,,,,,,,,,,
292,PT00M02.70S,2021-11-21T01:30:18.1Z,2,REGULAR,3pt,Jump Shot,[],203471,69.33311432325887,78.18627450980392,1610612738,58,45,2021-11-21T01:30:34Z,2880000,141.0,236.0,1,right,MISS D. Schroder 27' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,,
293,PT00M01.70S,2021-11-21T01:30:19.1Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,58,45,2021-11-21T01:30:34Z,2890000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,292.0,3.0,3.0,0.0,,,,,,,,,,,
294,PT00M00.00S,2021-11-21T01:30:22.4Z,2,REGULAR,period,end,[],0,,,1610612760,58,45,2021-11-21T01:30:22Z,2900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2021-11-21T01:45:05.4Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612760,58,45,2021-11-21T01:45:20Z,2910000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2021-11-21T01:45:05.4Z,3,REGULAR,substitution,out,['startperiod'],1630526,,,1610612760,58,45,2021-11-21T01:45:20Z,2920000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-11-21T01:45:05.4Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612760,58,45,2021-11-21T01:45:20Z,2930000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-11-21T01:45:05.4Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,58,45,2021-11-21T01:45:20Z,2940000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-11-21T01:45:35.6Z,3,REGULAR,period,start,[],0,,,1610612760,58,45,2021-11-21T01:45:35Z,2950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M52.00S,2021-11-21T01:45:45.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,58,45,2021-11-21T01:45:45Z,2960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M39.00S,2021-11-21T01:46:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,90.88370565045992,58.57843137254902,1610612760,58,45,2021-11-21T01:46:10Z,2970000,43.0,33.0,1,right,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,,
302,PT11M38.00S,2021-11-21T01:46:06.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,58,45,2021-11-21T01:46:10Z,2980000,,,0,,A. Horford REBOUND (Off:0 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,301.0,8.0,8.0,0.0,,,,,,,,,,,
303,PT11M30.00S,2021-11-21T01:46:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.732588699080158,58.08823529411765,1610612738,60,45,2021-11-21T01:46:20Z,2990000,-40.0,1.0,1,left,D. Schroder driving Layup (15 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,4.04,Made,15.0,,,,,,,,,,,,,,,,,,
304,PT11M15.00S,2021-11-21T01:46:29.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629647,91.80354796320631,55.392156862745104,1610612760,60,45,2021-11-21T01:46:44Z,3000000,27.0,25.0,1,right,MISS D. Bazley driving Hook,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
305,PT11M14.00S,2021-11-21T01:46:30.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,60,45,2021-11-21T01:46:44Z,3010000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,304.0,5.0,5.0,0.0,,,,,,,,,,,
306,PT11M05.00S,2021-11-21T01:46:39.1Z,3,REGULAR,2pt,Jump Shot,[],1628369,7.884362680683312,16.44454656862745,1610612738,62,45,2021-11-21T01:48:17Z,3020000,168.0,22.0,1,left,J. Tatum 16' step back Jump Shot (18 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,16.92,Made,18.0,,,,,,,,,,,,,,,,,,
307,PT10M50.00S,2021-11-21T01:46:55.6Z,3,REGULAR,3pt,Jump Shot,[],1629647,69.33311432325887,23.284313725490197,1610612760,62,45,2021-11-21T01:47:06Z,3030000,-134.0,236.0,1,right,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
308,PT10M49.00S,2021-11-21T01:46:56.6Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,62,45,2021-11-21T01:47:06Z,3040000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,
309,PT10M38.00S,2021-11-21T01:47:13.0Z,3,REGULAR,foul,personal,[],202324,,,1610612738,62,45,2021-11-21T01:47:19Z,3050000,,,0,,D. Favors personal FOUL (1 PF),"[202324, 201143]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Horford,201143.0,
311,PT10M28.00S,2021-11-21T01:47:31.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,14.799605781865965,54.166666666666664,1610612738,62,45,2021-11-21T01:47:38Z,3070000,-21.0,87.0,1,left,MISS A. Horford 8' Hook,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,8.91,Missed,,,,,,,,,,,,,,,,,,,
312,PT10M26.00S,2021-11-21T01:47:33.7Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,62,45,2021-11-21T01:47:38Z,3080000,,,0,,A. Horford REBOUND (Off:1 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,311.0,9.0,8.0,1.0,,,,,,,,,,,
313,PT10M24.00S,2021-11-21T01:47:36.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201143,8.360709592641262,61.029411764705884,1610612738,62,45,2021-11-21T01:47:42Z,3090000,-55.0,26.0,1,left,MISS A. Horford 6' turnaround Hook,[201143],1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
314,PT10M22.00S,2021-11-21T01:47:38.7Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,62,45,2021-11-21T01:50:43Z,3100000,,,0,,D. Favors REBOUND (Off:1 Def:4),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,313.0,5.0,4.0,1.0,,,,,,,,,,,
315,PT10M15.00S,2021-11-21T01:47:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630581,73.9323258869908,87.00980392156863,1610612760,62,48,2021-11-21T01:47:50Z,3110000,185.0,193.0,1,right,J. Giddey 26' 3PT  (6 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.7,Made,6.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
317,PT10M05.00S,2021-11-21T01:47:55.1Z,3,REGULAR,3pt,Jump Shot,[],201143,32.53942181340342,58.82352941176471,1610612738,65,48,2021-11-21T01:48:05Z,3130000,-44.0,253.0,1,left,A. Horford 25' 3PT  (5 PTS) (M. Smart 6 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.72,Made,5.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,,
319,PT09M51.00S,2021-11-21T01:48:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629647,73.27529566360053,10.294117647058822,1610612760,65,48,2021-11-21T01:48:19Z,3150000,-199.0,199.0,1,right,MISS D. Bazley 28' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,,
320,PT09M51.00S,2021-11-21T01:48:08.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,48,2021-11-21T01:52:13Z,3160000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,319.0,6.0,6.0,0.0,,,,,,,,,,,
321,PT09M32.00S,2021-11-21T01:48:29.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,10.5946123521682,35.53921568627451,1610612738,67,48,2021-11-21T01:48:47Z,3170000,72.0,47.0,1,left,A. Horford 8' turnaround bank Jump Shot (7 PTS),[201143],1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,8.63,Made,7.0,,,,,,,,,,,,,,,,,,
322,PT09M32.00S,2021-11-21T01:48:36.3Z,3,REGULAR,foul,personal,['1freethrow'],202324,,,1610612738,67,48,2021-11-21T01:48:53Z,3180000,,,0,,D. Favors shooting personal FOUL (2 PF) (Horford 1 FT),"[202324, 201143]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Horford,201143.0,
324,PT09M32.00S,2021-11-21T01:49:00.0Z,3,REGULAR,freethrow,1 of 1,[],201143,,,1610612738,68,48,2021-11-21T01:49:00Z,3200000,,,0,,A. Horford Free Throw 1 of 1 (8 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
325,PT09M32.00S,2021-11-21T01:49:08.8Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612760,68,48,2021-11-21T01:49:52Z,3210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT09M17.00S,2021-11-21T01:49:39.0Z,3,REGULAR,3pt,Jump Shot,[],1630581,90.22667542706965,4.901960784313726,1610612760,68,51,2021-11-21T01:49:45Z,3220000,-225.0,39.0,1,right,J. Giddey 3PT  (9 PTS) (L. Dort 2 AST),"[1630581, 1629652]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,22.89,Made,9.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,,
328,PT09M04.00S,2021-11-21T01:49:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,9.986859395532194,51.12591911764706,1610612738,68,51,2021-11-21T01:53:36Z,3240000,-6.0,41.0,1,left,MISS A. Horford cutting finger roll Layup,[201143],1610612738.0,BOS,cutting finger roll,,,Horford,A. Horford,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,,
329,PT09M02.00S,2021-11-21T01:49:53.7Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,68,51,2021-11-21T01:50:03Z,3250000,,,0,,D. Favors REBOUND (Off:1 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,328.0,6.0,5.0,1.0,,,,,,,,,,,
330,PT08M55.00S,2021-11-21T01:50:01.0Z,3,REGULAR,3pt,Jump Shot,[],1628983,69.85873850197109,76.22549019607843,1610612760,68,51,2021-11-21T01:54:08Z,3260000,131.0,231.0,1,right,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
331,PT08M55.00S,2021-11-21T01:50:01.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,51,2021-11-21T01:50:06Z,3270000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,330.0,7.0,7.0,0.0,,,,,,,,,,,
332,PT08M43.00S,2021-11-21T01:50:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,38.72549019607843,1610612738,68,51,2021-11-21T01:54:48Z,3280000,56.0,13.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.78,Missed,,,,,,,,,,,,,,,,,,,
333,PT08M42.00S,2021-11-21T01:50:14.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,68,51,2021-11-21T01:50:20Z,3290000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,332.0,1.0,1.0,0.0,,,,,,,,,,,
334,PT08M38.00S,2021-11-21T01:50:18.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,71.04139290407359,15.441176470588236,1610612760,68,51,2021-11-21T01:50:26Z,3300000,-173.0,220.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.95,Missed,,,,,,,,,,,,,,,,,,,
335,PT08M35.00S,2021-11-21T01:50:21.7Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,68,51,2021-11-21T01:50:21Z,3310000,,,0,,D. Bazley REBOUND (Off:1 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,334.0,8.0,7.0,1.0,,,,,,,,,,,
336,PT08M32.00S,2021-11-21T01:50:23.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,82.86793692509855,3.9215686274509802,1610612760,68,54,2021-11-21T01:50:28Z,3320000,-230.0,109.0,1,right,J. Giddey 25' 3PT  (12 PTS) (D. Bazley 3 AST),"[1630581, 1629647]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.47,Made,12.0,D. Bazley,1629647.0,3.0,,,,,,,,,,,,,,,
338,PT08M32.00S,2021-11-21T01:50:30.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,68,54,2021-11-21T01:50:30Z,3340000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M10.00S,2021-11-21T01:53:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629684,9.017739816031538,1.715686274509804,1610612738,71,54,2021-11-21T01:53:44Z,3350000,241.0,32.0,1,left,G. Williams 24' 3PT  (14 PTS) (M. Smart 7 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.36,Made,14.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,,
341,PT07M52.00S,2021-11-21T01:53:58.0Z,3,REGULAR,turnover,bad pass,[],1629652,,,1610612760,71,54,2021-11-21T01:54:06Z,3370000,,,0,,L. Dort bad pass TURNOVER (2 TO),"[1629652, 1629684]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,2.0,Williams,1629684.0,,,,,,,,
342,PT07M52.00S,2021-11-21T01:53:58.0Z,3,REGULAR,steal,,[],1629684,,,1610612738,71,54,2021-11-21T02:00:57Z,3380000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT07M52.00S,2021-11-21T01:54:07.5Z,3,REGULAR,foul,personal,[],1630581,,,1610612738,71,54,2021-11-21T01:54:24Z,3390000,,,0,,J. Giddey take personal FOUL (1 PF),"[1630581, 1628369]",1610612760.0,OKC,take,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Tatum,1628369.0,
345,PT07M52.00S,2021-11-21T01:54:24.0Z,3,REGULAR,substitution,out,[],1629652,,,1610612738,71,54,2021-11-21T01:54:31Z,3410000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT07M52.00S,2021-11-21T01:54:24.0Z,3,REGULAR,substitution,in,[],1629660,,,1610612738,71,54,2021-11-21T01:54:31Z,3420000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT07M32.00S,2021-11-21T01:54:52.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,7.703679369250986,95.34313725490196,1610612738,74,54,2021-11-21T01:54:56Z,3430000,-227.0,20.0,1,left,D. Schroder 3PT  (18 PTS) (A. Horford 5 AST),"[203471, 201143]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,22.76,Made,18.0,A. Horford,201143.0,5.0,,,,,,,,,,,,,,,
349,PT07M06.00S,2021-11-21T01:55:18.3Z,3,REGULAR,3pt,Jump Shot,[],1628983,73.66951379763469,88.48039215686273,1610612760,74,54,2021-11-21T01:55:38Z,3450000,192.0,195.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
350,PT07M03.00S,2021-11-21T01:55:21.3Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,74,54,2021-11-21T01:55:38Z,3460000,,,0,,G. Williams REBOUND (Off:0 Def:6),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,349.0,6.0,6.0,0.0,,,,,,,,,,,
351,PT06M42.00S,2021-11-21T01:55:42.3Z,3,REGULAR,2pt,Jump Shot,[],1628369,14.536793692509855,20.833333333333336,1610612738,74,54,2021-11-21T01:55:47Z,3470000,146.0,84.0,1,left,MISS J. Tatum 16' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,16.83,Missed,,,,,,,,,,,,,,,,,,,
352,PT06M40.00S,2021-11-21T01:55:44.3Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,74,54,2021-11-21T01:55:47Z,3480000,,,0,,D. Bazley REBOUND (Off:1 Def:8),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,351.0,9.0,8.0,1.0,,,,,,,,,,,
353,PT06M31.00S,2021-11-21T01:55:53.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,92.32917214191852,3.431372549019608,1610612760,74,54,2021-11-21T01:56:00Z,3490000,-233.0,20.0,1,right,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,,
354,PT06M28.00S,2021-11-21T01:55:56.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,74,54,2021-11-21T01:56:00Z,3500000,,,0,,A. Horford REBOUND (Off:1 Def:9),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,353.0,10.0,9.0,1.0,,,,,,,,,,,
355,PT06M20.00S,2021-11-21T01:56:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.703679369250986,59.55882352941176,1610612738,76,54,2021-11-21T02:01:09Z,3510000,-48.0,20.0,1,left,D. Schroder driving finger roll Layup (20 PTS) (A. Horford 6 AST),"[203471, 201143]",1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,5.18,Made,20.0,A. Horford,201143.0,6.0,,,,,,,,,,,,,,,
