actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
519,PT10M28.00S,2021-10-23T01:23:24.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,70,87,2021-10-23T01:23:27Z,5080000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,518.0,4.0,4.0,0.0,,,,,,,,,,,,
520,PT10M24.00S,2021-10-23T01:23:29.3Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1627759,21.632720105124836,26.47058823529412,1610612738,70,87,2021-10-23T01:23:39Z,5090000,118.0,151.0,1,left,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,19.12,Missed,,,,,,,,,,,,,,,,
521,PT10M20.00S,2021-10-23T01:23:33.3Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,70,87,2021-10-23T01:23:39Z,5100000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,520.0,1.0,1.0,0.0,,,,,,,,,,,,
522,PT10M17.00S,2021-10-23T01:23:36.4Z,4,REGULAR,turnover,bad pass,[],1629004,,,1610612761,70,87,2021-10-23T01:23:43Z,5110000,,,0,,S. Mykhailiuk bad pass TURNOVER (1 TO),"[1629004, 1629057]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,1.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,
523,PT10M17.00S,2021-10-23T01:23:36.4Z,4,REGULAR,steal,,[],1629057,,,1610612738,70,87,2021-10-23T01:23:38Z,5120000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M09.00S,2021-10-23T01:23:45.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,6.915243101182654,57.84313725490197,1610612738,70,87,2021-10-23T01:24:24Z,5130000,-39.0,13.0,1,left,MISS R. Williams III alley-oop DUNK,[1629057],1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,4.11,Missed,,,,,,,,,,,,,,,,
525,PT10M08.00S,2021-10-23T01:23:46.0Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,70,87,2021-10-23T01:25:09Z,5140000,,,0,,A. Horford REBOUND (Off:1 Def:10),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,524.0,11.0,10.0,1.0,,,,,,,,,,,,
526,PT10M08.00S,2021-10-23T01:23:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201143,13.87976346911958,37.5,1610612738,72,87,2021-10-23T01:24:37Z,5150000,62.0,78.0,1,left,A. Horford 10' putback Layup (11 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,,,,10.0,Made,,,,,,,,11.0,,,,,,,,
527,PT10M08.00S,2021-10-23T01:24:20.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,72,87,2021-10-23T01:24:20Z,5160000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M48.00S,2021-10-23T01:26:59.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,71.04139290407359,84.31372549019608,1610612761,72,87,2021-10-23T01:27:07Z,5170000,172.0,220.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,27.88,Missed,,,,,,,,,,,,,,,,
531,PT09M42.00S,2021-10-23T01:27:05.9Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,72,87,2021-10-23T01:27:07Z,5180000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,530.0,3.0,3.0,0.0,,,,,,,,,,,,
532,PT09M28.00S,2021-10-23T01:27:19.1Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612738,72,87,2021-10-23T01:27:24Z,5190000,,,0,,D. Schroder bad pass TURNOVER (4 TO),"[203471, 1628449]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,4.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,
533,PT09M28.00S,2021-10-23T01:27:19.1Z,4,REGULAR,steal,,[],1628449,,,1610612761,72,87,2021-10-23T01:27:21Z,5200000,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M26.00S,2021-10-23T01:27:25.3Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612761,72,87,2021-10-23T01:27:38Z,5210000,,,0,,M. Smart shooting personal FOUL (2 PF) (Mykhailiuk 2 FT),"[203935, 1629004]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,101283.0,,,,,,,2.0,0.0,Mykhailiuk,1629004.0,
536,PT09M26.00S,2021-10-23T01:27:48.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629004,,,1610612761,72,88,2021-10-23T01:27:48Z,5230000,,,0,,S. Mykhailiuk Free Throw 1 of 2 (1 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,Made,,,,,,,,1.0,,,,,,,,
537,PT09M26.00S,2021-10-23T01:28:00.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629004,,,1610612761,72,89,2021-10-23T01:28:00Z,5240000,,,0,,S. Mykhailiuk Free Throw 2 of 2 (2 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,Made,,,,,,,,2.0,,,,,,,,
538,PT09M19.00S,2021-10-23T01:28:13.7Z,4,REGULAR,3pt,Jump Shot,[],201143,13.61695137976347,3.431372549019608,1610612738,72,89,2021-10-23T01:28:20Z,5250000,233.0,75.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,24.47,Missed,,,,,,,,,,,,,,,,
539,PT09M15.00S,2021-10-23T01:28:17.7Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,72,89,2021-10-23T01:28:20Z,5260000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,538.0,2.0,2.0,0.0,,,,,,,,,,,,
540,PT09M13.00S,2021-10-23T01:28:20.1Z,4,REGULAR,foul,offensive,['2freethrow'],1629004,,,1610612761,72,89,2021-10-23T01:30:25Z,5270000,,,0,,S. Mykhailiuk charge offensive FOUL (1 PF) (Schroder 2 FT),"[1629004, 203471]",1610612761.0,TOR,charge,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,200832.0,,,,,,,1.0,0.0,Schroder,203471.0,
544,PT09M13.00S,2021-10-23T01:28:20.1Z,4,REGULAR,turnover,offensive foul,[],1629004,,,1610612761,72,89,2021-10-23T01:28:20Z,5285000,,,0,,S. Mykhailiuk offensive foul TURNOVER (2 TO),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,2.0,,,,,,,,,200832.0,,,,,,,,,,,
542,PT09M13.00S,2021-10-23T01:28:44.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,89,2021-10-23T01:28:20Z,5290000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M13.00S,2021-10-23T01:29:07.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,72,89,2021-10-23T01:34:06Z,5300000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,Corrected to Offensive Foul on S. Mykhailiuk
545,PT09M13.00S,2021-10-23T01:30:48.5Z,4,REGULAR,substitution,out,[],1629004,,,1610612738,72,89,2021-10-23T01:31:02Z,5310000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M13.00S,2021-10-23T01:30:48.5Z,4,REGULAR,substitution,in,[],1627832,,,1610612738,72,89,2021-10-23T01:31:02Z,5320000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M52.00S,2021-10-23T01:31:52.5Z,4,REGULAR,2pt,Hook,['fromturnover'],1627759,14.799605781865965,32.84313725490196,1610612738,72,89,2021-10-23T01:31:59Z,5330000,86.0,87.0,1,left,MISS J. Brown 12' driving Hook,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,12.19,Missed,,,,,,,,,,,,,,,,
548,PT08M50.00S,2021-10-23T01:31:54.5Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,72,89,2021-10-23T01:31:59Z,5340000,,,0,,C. Boucher REBOUND (Off:1 Def:6),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,547.0,7.0,6.0,1.0,,,,,,,,,,,,
549,PT08M27.00S,2021-10-23T01:32:19.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,72,89,2021-10-23T01:32:28Z,5350000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,
550,PT08M27.00S,2021-10-23T01:33:00.5Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612738,72,89,2021-10-23T01:33:00Z,5360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M19.00S,2021-10-23T01:33:23.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,29.25427069645204,82.59803921568627,1610612738,72,89,2021-10-23T01:33:29Z,5370000,-163.0,222.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,27.58,Missed,,,,,,,,,,,,,,,,
552,PT08M15.00S,2021-10-23T01:33:27.0Z,4,REGULAR,rebound,defensive,[],201609,,,1610612761,72,89,2021-10-23T01:33:29Z,5380000,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,551.0,1.0,1.0,0.0,,,,,,,,,,,,
553,PT07M55.00S,2021-10-23T01:33:46.5Z,4,REGULAR,3pt,Jump Shot,[],1628449,77.4802890932983,92.64705882352942,1610612761,72,89,2021-10-23T01:33:52Z,5390000,213.0,159.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,26.61,Missed,,,,,,,,,,,,,,,,
554,PT07M52.00S,2021-10-23T01:33:49.5Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,72,89,2021-10-23T01:33:52Z,5400000,,,0,,D. Schroder REBOUND (Off:0 Def:4),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,553.0,4.0,4.0,0.0,,,,,,,,,,,,
555,PT07M47.00S,2021-10-23T01:33:55.1Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,72,89,2021-10-23T01:34:57Z,5410000,,,0,,J. Brown bad pass TURNOVER (5 TO),"[1627759, 201609]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,5.0,Dragic,201609.0,,,,,,,,,,,,,,,,,,
556,PT07M47.00S,2021-10-23T01:33:55.1Z,4,REGULAR,steal,,[],201609,,,1610612761,72,89,2021-10-23T01:34:06Z,5420000,,,0,,G. Dragic STEAL (1 STL),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M26.00S,2021-10-23T01:34:16.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201609,90.3580814717477,95.58823529411765,1610612761,72,89,2021-10-23T01:34:22Z,5430000,228.0,38.0,1,right,MISS G. Dragic 3PT,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,23.11,Missed,,,,,,,,,,,,,,,,
558,PT07M22.00S,2021-10-23T01:34:20.4Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,72,89,2021-10-23T01:34:22Z,5440000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,557.0,6.0,3.0,3.0,,,,,,,,,,,,
559,PT07M11.00S,2021-10-23T01:34:35.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,72,89,2021-10-23T01:34:35Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,72,89,2021-10-23T01:34:56Z,5460000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,out,[],201143,,,1610612738,72,89,2021-10-23T01:34:56Z,5470000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,out,[],1628384,,,1610612738,72,89,2021-10-23T01:34:56Z,5480000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,out,[],201609,,,1610612738,72,89,2021-10-23T01:34:56Z,5490000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,72,89,2021-10-23T01:34:56Z,5500000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,in,[],1626196,,,1610612738,72,89,2021-10-23T01:34:56Z,5510000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,in,[],1630567,,,1610612738,72,89,2021-10-23T01:34:56Z,5520000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M11.00S,2021-10-23T01:34:38.5Z,4,REGULAR,substitution,in,[],1629018,,,1610612738,72,89,2021-10-23T01:34:56Z,5530000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M07.00S,2021-10-23T01:35:00.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,8.754927726675426,61.76470588235294,1610612738,72,89,2021-10-23T01:35:06Z,5540000,-59.0,30.0,1,left,MISS R. Williams III 6' Jump Shot,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,6.59,Missed,,,,,,,,,,,,,,,,
569,PT07M04.00S,2021-10-23T01:35:03.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,72,89,2021-10-23T01:35:06Z,5550000,,,0,,S. Barnes REBOUND (Off:5 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,568.0,11.0,6.0,5.0,,,,,,,,,,,,
570,PT07M00.00S,2021-10-23T01:35:06.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628449,92.59198423127464,48.529411764705884,1610612761,72,91,2021-10-23T01:35:12Z,5560000,-7.0,17.0,1,right,C. Boucher cutting DUNK (11 PTS) (S. Barnes 1 AST),"[1628449, 1630567]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,,,,1.86,Made,,,,,,,,11.0,S. Barnes,1630567.0,1.0,,,,,
572,PT06M43.00S,2021-10-23T01:35:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,9.149145860709593,58.333333333333336,1610612738,72,91,2021-10-23T01:53:18Z,5580000,-42.0,34.0,1,left,MISS M. Smart Layup,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,5.35,Missed,,,,,,,,,,,,,,,,
573,PT06M41.00S,2021-10-23T01:35:25.8Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,72,91,2021-10-23T01:35:50Z,5590000,,,0,,S. Barnes REBOUND (Off:5 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,572.0,12.0,7.0,5.0,,,,,,,,,,,,
574,PT06M24.00S,2021-10-23T01:35:42.5Z,4,REGULAR,turnover,bad pass,[],1627832,,,1610612761,72,91,2021-10-23T01:35:54Z,5600000,,,0,,F. VanVleet bad pass TURNOVER (3 TO),"[1627832, 203471]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,3.0,Schroder,203471.0,,,,,,,,,,,,,,,,,,
575,PT06M24.00S,2021-10-23T01:35:42.5Z,4,REGULAR,steal,,[],203471,,,1610612738,72,91,2021-10-23T01:35:45Z,5610000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M12.00S,2021-10-23T01:35:54.6Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,72,91,2021-10-23T01:36:01Z,5620000,,,0,,J. Tatum lost ball TURNOVER (4 TO),"[1628369, 1629018]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,4.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,
577,PT06M12.00S,2021-10-23T01:35:54.6Z,4,REGULAR,steal,,[],1629018,,,1610612761,72,91,2021-10-23T01:35:56Z,5630000,,,0,,G. Trent Jr. STEAL (4 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M52.00S,2021-10-23T01:36:19.0Z,4,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,72,91,2021-10-23T01:36:45Z,5640000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (4 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,4.0,,,,,,,,,101283.0,,,,,,,,,,,
579,PT05M41.00S,2021-10-23T01:36:56.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,7.835085413929041,43.13725490196079,1610612738,74,91,2021-10-23T01:37:05Z,5650000,34.0,21.0,1,left,R. Williams III Layup (9 PTS) (J. Tatum 4 AST),"[1629057, 1628369]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,4.03,Made,,,,,,,,9.0,J. Tatum,1628369.0,4.0,,,,,
581,PT05M17.00S,2021-10-23T01:37:24.1Z,4,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,74,91,2021-10-23T01:38:35Z,5670000,,,0,,C. Boucher lost ball out-of-bounds TURNOVER (1 TO),[1628449],1610612761.0,TOR,lost ball,,,Boucher,C. Boucher,,,,,1.0,,,,,,,,,101283.0,,,,,,,,,,,
582,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,74,91,2021-10-23T01:37:44Z,5680000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,out,[],203471,,,1610612738,74,91,2021-10-23T01:37:44Z,5690000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,out,[],203920,,,1610612738,74,91,2021-10-23T01:37:44Z,5700000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,out,[],1628449,,,1610612738,74,91,2021-10-23T01:37:44Z,5710000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,in,[],202683,,,1610612738,74,91,2021-10-23T01:37:44Z,5720000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,74,91,2021-10-23T01:37:44Z,5730000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,in,[],1628384,,,1610612738,74,91,2021-10-23T01:37:44Z,5740000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M17.00S,2021-10-23T01:37:30.3Z,4,REGULAR,substitution,in,[],1630173,,,1610612738,74,91,2021-10-23T01:37:44Z,5750000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M52.00S,2021-10-23T01:38:42.7Z,4,REGULAR,jumpball,recovered,[],1629018,,,1610612738,74,91,2021-10-23T01:38:42Z,5760000,,,0,,Jump Ball F. VanVleet vs. J. Tatum: Tip to G. Trent Jr.,"[1629018, 1627832, 1628369]",1610612761.0,TOR,heldball,G. Trent Jr.,1629018.0,Trent Jr.,G. Trent Jr.,VanVleet,1627832.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,,,,,
594,PT04M52.00S,2021-10-23T01:38:42.7Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,74,91,2021-10-23T01:38:42Z,5790000,,,0,,J. Tatum lost ball TURNOVER (5 TO),"[1628369, 1627832]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,5.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,,
595,PT04M52.00S,2021-10-23T01:38:42.7Z,4,REGULAR,steal,,[],1627832,,,1610612761,74,91,2021-10-23T01:38:42Z,5800000,,,0,,F. VanVleet STEAL (3 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M52.00S,2021-10-23T01:38:45.2Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612761,74,91,2021-10-23T01:38:55Z,5810000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Trent Jr. 2 FT),"[1628369, 1629018]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,1204.0,,,,,,,3.0,1.0,Trent Jr.,1629018.0,
598,PT04M52.00S,2021-10-23T01:39:06.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629018,,,1610612761,74,92,2021-10-23T01:39:06Z,5830000,,,0,,G. Trent Jr. Free Throw 1 of 2 (19 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,Made,,,,,,,,19.0,,,,,,,,
599,PT04M52.00S,2021-10-23T01:39:20.8Z,4,REGULAR,substitution,out,[],203935,,,1610612761,74,92,2021-10-23T01:39:25Z,5840000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M52.00S,2021-10-23T01:39:20.8Z,4,REGULAR,substitution,in,[],1629641,,,1610612761,74,92,2021-10-23T01:39:25Z,5850000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M52.00S,2021-10-23T01:39:35.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629018,,,1610612761,74,93,2021-10-23T01:39:35Z,5860000,,,0,,G. Trent Jr. Free Throw 2 of 2 (20 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,Made,,,,,,,,20.0,,,,,,,,
602,PT04M38.00S,2021-10-23T01:39:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,19.267411300919843,35.78431372549019,1610612738,74,93,2021-10-23T01:40:00Z,5870000,71.0,129.0,1,left,MISS J. Richardson 14' Jump Shot,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,14.69,Missed,,,,,,,,,,,,,,,,
603,PT04M32.00S,2021-10-23T01:39:57.6Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,74,93,2021-10-23T01:40:00Z,5880000,,,0,,F. VanVleet REBOUND (Off:2 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,602.0,4.0,2.0,2.0,,,,,,,,,,,,
604,PT04M27.00S,2021-10-23T01:40:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,91.40932982917214,50.73529411764706,1610612761,74,95,2021-10-23T01:40:11Z,5890000,4.0,28.0,1,right,S. Barnes driving Layup (23 PTS) (G. Trent Jr. 1 AST),"[1630567, 1629018]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,,,,2.85,Made,,,,,,,,23.0,G. Trent Jr.,1629018.0,1.0,,,,,
606,PT04M18.00S,2021-10-23T01:40:10.3Z,4,REGULAR,3pt,Jump Shot,[],1629641,4.812746386333772,96.32352941176471,1610612738,77,95,2021-10-23T01:40:15Z,5910000,-232.0,-7.0,1,left,R. Langford 3PT  (6 PTS) (P. Pritchard 2 AST),"[1629641, 1630202]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,23.17,Made,,,,,,,,6.0,P. Pritchard,1630202.0,2.0,,,,,
