actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
375,PT09M32.00S,2022-03-06T19:29:40.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,63,64,2022-03-06T19:30:02Z,3580000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,374.0,3.0,3.0,0.0,,,
376,PT09M23.00S,2022-03-06T19:29:49.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.802233902759525,54.90196078431373,1610612738,66,64,2022-03-06T19:29:59Z,3590000,-25.0,256.0,1,left,J. Tatum 25' 3PT  (25 PTS) (A. Horford 2 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.7,Made,25.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,,
378,PT09M06.00S,2022-03-06T19:30:05.8Z,3,REGULAR,2pt,Jump Shot,[],202681,77.21747700394218,67.15686274509804,1610612751,66,66,2022-03-06T19:30:12Z,3610000,86.0,162.0,1,right,K. Irving 18' turnaround fadeaway Jump Shot (10 PTS),[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,18.31,Made,10.0,,,,,,,,,,,,,,,,,,
379,PT08M58.00S,2022-03-06T19:30:14.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.831143232588698,31.862745098039213,1610612738,66,66,2022-03-06T19:30:20Z,3620000,91.0,237.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M56.00S,2022-03-06T19:30:16.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,66,66,2022-03-06T19:30:20Z,3630000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,379.0,3.0,2.0,1.0,,,
381,PT08M50.00S,2022-03-06T19:30:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,92.19776609724047,48.77450980392157,1610612751,66,66,2022-03-06T19:30:36Z,3640000,-6.0,21.0,1,right,MISS K. Irving running Layup,[202681],1610612751.0,BKN,running,,,Irving,K. Irving,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M49.00S,2022-03-06T19:30:23.9Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,66,66,2022-03-06T19:30:36Z,3650000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,381.0,7.0,4.0,3.0,,,
383,PT08M49.00S,2022-03-06T19:30:27.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612751,66,68,2022-03-06T19:30:41Z,3660000,0.0,0.0,1,right,A. Drummond tip Layup (6 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
384,PT08M32.00S,2022-03-06T19:30:41.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,5.995400788436268,3.6764705882352944,1610612738,69,68,2022-03-06T19:30:44Z,3670000,232.0,4.0,1,left,J. Tatum 3PT  (28 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.16,Made,28.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,,,
386,PT08M13.00S,2022-03-06T19:31:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.19776609724047,46.81372549019608,1610612751,69,70,2022-03-06T19:31:04Z,3690000,-16.0,21.0,1,right,K. Durant driving finger roll Layup (21 PTS),[201142],1610612751.0,BKN,driving finger roll,,,Durant,K. Durant,,,,,2.62,Made,21.0,,,,,,,,,,,,,,,,,,
387,PT07M59.00S,2022-03-06T19:31:13.3Z,3,REGULAR,3pt,Jump Shot,[],203935,25.443495400788436,86.27450980392157,1610612738,72,70,2022-03-06T19:31:18Z,3700000,-181.0,187.0,1,left,M. Smart 26' 3PT  (10 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.03,Made,10.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
389,PT07M47.00S,2022-03-06T19:31:25.5Z,3,REGULAR,3pt,Jump Shot,[],202681,64.86530880420499,63.23529411764706,1610612751,72,70,2022-03-06T19:33:53Z,3720000,66.0,278.0,1,right,MISS K. Irving 28' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,,
390,PT07M45.00S,2022-03-06T19:31:27.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,70,2022-03-06T19:31:30Z,3730000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,389.0,3.0,2.0,1.0,,,
391,PT07M37.00S,2022-03-06T19:31:35.6Z,3,REGULAR,2pt,Jump Shot,[],1628369,28.69990144546649,62.768075980392155,1610612738,74,70,2022-03-06T19:34:39Z,3740000,-64.0,217.0,1,left,J. Tatum 22' pullup Jump Shot (30 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,22.65,Made,30.0,,,,,,,,,,,,,,,,,,
392,PT07M36.00S,2022-03-06T19:31:40.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,74,70,2022-03-06T19:31:40Z,3750000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M36.00S,2022-03-06T19:33:35.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612751,74,70,2022-03-06T19:33:48Z,3760000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,,,,Changed to 2-pt FG
394,PT07M26.00S,2022-03-06T19:35:21.3Z,3,REGULAR,3pt,Jump Shot,[],1628971,71.43561103810775,21.323529411764707,1610612751,74,70,2022-03-06T19:35:33Z,3770000,-143.0,216.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M24.00S,2022-03-06T19:35:23.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,74,70,2022-03-06T19:35:33Z,3780000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,394.0,4.0,4.0,0.0,,,
396,PT07M11.00S,2022-03-06T19:35:36.2Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,74,70,2022-03-06T19:35:42Z,3790000,,,0,,M. Smart bad pass TURNOVER (5 TO),"[203935, 1628971]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,5.0,,,,,Brown,1628971.0,,,,,,,
397,PT07M11.00S,2022-03-06T19:35:36.2Z,3,REGULAR,steal,,[],1628971,,,1610612751,74,70,2022-03-06T19:35:37Z,3800000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M09.00S,2022-03-06T19:35:40.4Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612751,74,70,2022-03-06T19:35:48Z,3810000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Brown 2 FT),"[1628369, 1628971]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,2534.0,,2.0,0.0,Brown,1628971.0,,,,,,,,,
400,PT07M09.00S,2022-03-06T19:36:11.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628971,,,1610612751,74,71,2022-03-06T19:36:11Z,3830000,,,0,,B. Brown Free Throw 1 of 2 (11 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
401,PT07M09.00S,2022-03-06T19:36:11.8Z,3,REGULAR,substitution,out,[],203083,,,1610612751,74,71,2022-03-06T19:36:17Z,3840000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M09.00S,2022-03-06T19:36:11.8Z,3,REGULAR,substitution,in,[],200746,,,1610612751,74,71,2022-03-06T19:36:17Z,3850000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M09.00S,2022-03-06T19:36:27.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628971,,,1610612751,74,72,2022-03-06T19:36:27Z,3860000,,,0,,B. Brown Free Throw 2 of 2 (12 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
404,PT06M57.00S,2022-03-06T19:36:43.2Z,3,REGULAR,foul,personal,[],1628971,,,1610612738,74,72,2022-03-06T19:36:49Z,3870000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1629057]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,201246.0,,2.0,0.0,Williams III,1629057.0,,,,,,,,,
406,PT06M47.00S,2022-03-06T19:37:11.8Z,3,REGULAR,3pt,Jump Shot,[],203935,19.530223390275953,7.352941176470589,1610612738,74,72,2022-03-06T19:37:16Z,3890000,213.0,131.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
407,PT06M44.00S,2022-03-06T19:37:14.8Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,74,72,2022-03-06T19:37:16Z,3900000,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,406.0,4.0,3.0,1.0,,,
408,PT06M35.00S,2022-03-06T19:37:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,82.9993429697766,55.392156862745104,1610612751,74,74,2022-03-06T19:37:29Z,3910000,27.0,107.0,1,right,B. Brown 11' floating Jump Shot (14 PTS) (K. Irving 4 AST),"[1628971, 202681]",1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,11.06,Made,14.0,K. Irving,202681.0,4.0,,,,,,,,,,,,,,,
410,PT06M07.00S,2022-03-06T19:37:52.7Z,3,REGULAR,3pt,Jump Shot,[],203935,9.280551905387648,96.32352941176471,1610612738,74,74,2022-03-06T19:37:58Z,3930000,-232.0,35.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
411,PT06M04.00S,2022-03-06T19:37:55.0Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,74,74,2022-03-06T19:37:55Z,3940000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,410.0,5.0,4.0,1.0,,,
412,PT06M02.00S,2022-03-06T19:37:57.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,34.11629434954008,31.372549019607842,1610612738,77,74,2022-03-06T19:38:01Z,3950000,93.0,268.0,1,left,J. Brown 28' 3PT  (13 PTS) (R. Williams III 2 AST),"[1627759, 1629057]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.39,Made,13.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,,
414,PT05M44.00S,2022-03-06T19:38:14.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],200746,91.93495400788436,51.9607843137255,1610612751,77,76,2022-03-06T19:38:19Z,3970000,10.0,23.0,1,right,L. Aldridge cutting DUNK (8 PTS) (B. Brown 4 AST),"[200746, 1628971]",1610612751.0,BKN,cutting,,,Aldridge,L. Aldridge,,,,,2.53,Made,8.0,B. Brown,1628971.0,4.0,,,,,,,,,,,,,,,
416,PT05M33.00S,2022-03-06T19:38:25.8Z,3,REGULAR,3pt,Jump Shot,[],201143,33.327858081471746,54.65686274509803,1610612738,77,76,2022-03-06T19:38:32Z,3990000,-23.0,261.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M31.00S,2022-03-06T19:38:27.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,77,76,2022-03-06T19:38:32Z,4000000,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,416.0,4.0,3.0,1.0,,,
418,PT05M25.00S,2022-03-06T19:38:34.1Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,77,76,2022-03-06T19:42:46Z,4010000,,,0,,K. Durant bad pass TURNOVER (5 TO),"[201142, 1629057]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,5.0,,,,,Williams III,1629057.0,,,,,,,
419,PT05M25.00S,2022-03-06T19:38:34.1Z,3,REGULAR,steal,,[],1629057,,,1610612738,77,76,2022-03-06T19:38:37Z,4020000,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M20.00S,2022-03-06T19:38:39.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201143,6.1268068331143235,50.0,1610612738,79,76,2022-03-06T19:38:46Z,4030000,0.0,5.0,1,left,A. Horford cutting DUNK (11 PTS) (J. Brown 4 AST),"[201143, 1627759]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,0.51,Made,11.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,,
422,PT04M59.00S,2022-03-06T19:39:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.59198423127464,48.03921568627451,1610612751,79,78,2022-03-06T19:39:05Z,4050000,-10.0,17.0,1,right,B. Brown cutting Layup (16 PTS) (K. Durant 5 AST),"[1628971, 201142]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,1.97,Made,16.0,K. Durant,201142.0,5.0,,,,,,,,,,,,,,,
424,PT04M45.00S,2022-03-06T19:39:15.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.389618922470433,52.450980392156865,1610612738,79,78,2022-03-06T19:39:19Z,4070000,-12.0,8.0,1,left,MISS R. Williams III DUNK,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.45,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M43.00S,2022-03-06T19:39:17.0Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,79,78,2022-03-06T19:39:19Z,4080000,,,0,,B. Brown REBOUND (Off:1 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,424.0,5.0,4.0,1.0,,,
426,PT04M39.00S,2022-03-06T19:39:20.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,70.25295663600527,77.94117647058823,1610612751,79,78,2022-03-06T19:39:37Z,4090000,140.0,227.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
427,PT04M36.00S,2022-03-06T19:39:23.8Z,3,REGULAR,rebound,offensive,[],200746,,,1610612751,79,78,2022-03-06T19:39:37Z,4100000,,,0,,L. Aldridge REBOUND (Off:2 Def:0),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,426.0,2.0,0.0,2.0,,,
428,PT04M35.00S,2022-03-06T19:39:25.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,92.59198423127464,49.754901960784316,1610612751,79,80,2022-03-06T19:39:46Z,4110000,-1.0,17.0,1,right,L. Aldridge putback Layup (10 PTS),[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,1.71,Made,10.0,,,,,,,,,,,,,,,,,,
429,PT04M12.00S,2022-03-06T19:39:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.30946123521682,51.9607843137255,1610612738,79,80,2022-03-06T19:39:52Z,4120000,-10.0,16.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.89,Missed,,,,,,,,,,,,,,,,,,,
430,PT04M11.00S,2022-03-06T19:39:47.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,79,80,2022-03-06T19:39:52Z,4130000,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,429.0,5.0,4.0,1.0,,,
431,PT04M06.00S,2022-03-06T19:39:52.9Z,3,REGULAR,2pt,Jump Shot,[],200746,74.85216819973719,60.049019607843135,1610612751,79,82,2022-03-06T19:40:42Z,4140000,50.0,184.0,1,right,L. Aldridge 19' pullup Jump Shot (12 PTS) (K. Irving 5 AST),"[200746, 202681]",1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,19.06,Made,12.0,K. Irving,202681.0,5.0,,,,,,,,,,,,,,,
432,PT04M05.00S,2022-03-06T19:40:09.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,79,82,2022-03-06T19:40:09Z,4150000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,79,82,2022-03-06T19:43:15Z,4160000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,out,[],201143,,,1610612738,79,82,2022-03-06T19:43:15Z,4170000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,out,[],1628971,,,1610612738,79,82,2022-03-06T19:43:15Z,4180000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,out,[],203552,,,1610612738,79,82,2022-03-06T19:43:15Z,4190000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,79,82,2022-03-06T19:43:15Z,4200000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,79,82,2022-03-06T19:43:15Z,4210000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,in,[],201609,,,1610612738,79,82,2022-03-06T19:43:15Z,4220000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M05.00S,2022-03-06T19:42:50.7Z,3,REGULAR,substitution,in,[],1629651,,,1610612738,79,82,2022-03-06T19:43:15Z,4230000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M53.00S,2022-03-06T19:43:33.8Z,3,REGULAR,3pt,Jump Shot,[],1629684,30.17411300919842,29.411764705882355,1610612738,79,82,2022-03-06T19:43:39Z,4240000,103.0,231.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M50.00S,2022-03-06T19:43:36.8Z,3,REGULAR,rebound,defensive,[],201609,,,1610612751,79,82,2022-03-06T19:43:39Z,4250000,,,0,,G. Dragic REBOUND (Off:2 Def:2),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,443.0,4.0,2.0,2.0,,,
445,PT03M44.00S,2022-03-06T19:43:46.0Z,3,REGULAR,foul,personal,[],203935,,,1610612751,79,82,2022-03-06T19:43:54Z,4260000,,,0,,M. Smart loose ball personal FOUL (2 PF),"[203935, 201142]",1610612738.0,BOS,loose ball,,,Smart,M. Smart,,,,,,,,,,,202007.0,,2.0,0.0,Durant,201142.0,,,,,,,,,
447,PT03M44.00S,2022-03-06T19:44:01.7Z,3,REGULAR,substitution,out,[],202681,,,1610612751,79,82,2022-03-06T19:44:04Z,4280000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M44.00S,2022-03-06T19:44:01.7Z,3,REGULAR,substitution,in,[],201988,,,1610612751,79,82,2022-03-06T19:44:04Z,4290000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M32.00S,2022-03-06T19:44:20.0Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612751,79,82,2022-03-06T19:44:57Z,4300000,,,0,,J. Brown shooting personal FOUL (1 PF) (Durant 2 FT),"[1627759, 201142]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,2534.0,,1.0,0.0,Durant,201142.0,,,,,,,,,
451,PT03M32.00S,2022-03-06T19:44:58.2Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,79,83,2022-03-06T19:44:58Z,4320000,,,0,,K. Durant Free Throw 1 of 2 (22 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
452,PT03M32.00S,2022-03-06T19:45:13.9Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,79,84,2022-03-06T19:45:14Z,4330000,,,0,,K. Durant Free Throw 2 of 2 (23 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
453,PT03M18.00S,2022-03-06T19:45:32.1Z,3,REGULAR,2pt,Jump Shot,[],1627759,22.552562417871222,56.61764705882353,1610612738,79,84,2022-03-06T19:45:37Z,4340000,-33.0,159.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,,
454,PT03M15.00S,2022-03-06T19:45:35.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,79,84,2022-03-06T19:45:37Z,4350000,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,453.0,3.0,3.0,0.0,,,
455,PT03M00.00S,2022-03-06T19:45:50.6Z,3,REGULAR,3pt,Jump Shot,[],201142,67.23061760840999,65.93137254901961,1610612751,79,87,2022-03-06T19:46:14Z,4360000,80.0,256.0,1,right,K. Durant 26' 3PT pullup (26 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.76,Made,26.0,,,,,,,,,,,,,,,,,,
456,PT02M41.00S,2022-03-06T19:46:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.30946123521682,47.794117647058826,1610612738,79,87,2022-03-06T19:46:30Z,4370000,11.0,16.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
457,PT02M39.00S,2022-03-06T19:46:11.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,79,87,2022-03-06T19:46:30Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,456.0,,,,,,
459,PT02M39.00S,2022-03-06T19:46:26.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,79,87,2022-03-06T19:46:26Z,4400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M39.00S,2022-03-06T19:46:29.0Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,79,87,2022-03-06T19:46:39Z,4410000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M39.00S,2022-03-06T19:46:29.0Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,79,87,2022-03-06T19:46:39Z,4420000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M36.00S,2022-03-06T19:46:47.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,14.011169513797633,79.16666666666666,1610612738,79,87,2022-03-06T19:46:54Z,4430000,-146.0,79.0,1,left,MISS J. Tatum 16' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,16.59,Missed,,,,,,,,,,,,,,,,,,,
463,PT02M33.00S,2022-03-06T19:46:50.1Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,79,87,2022-03-06T19:46:54Z,4440000,,,0,,L. Aldridge REBOUND (Off:2 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,462.0,3.0,1.0,2.0,,,
464,PT02M29.00S,2022-03-06T19:46:54.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201142,70.51576872536137,80.3921568627451,1610612751,79,87,2022-03-06T19:47:04Z,4450000,152.0,225.0,1,right,MISS K. Durant 27' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
465,PT02M24.00S,2022-03-06T19:46:59.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,79,87,2022-03-06T19:47:04Z,4460000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,464.0,2.0,2.0,0.0,,,
