actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
452,PT01M20.00S,2021-12-19T01:45:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.360709592641262,44.6078431372549,1610612738,81,84,2021-12-19T01:55:45Z,4440000,27.0,26.0,1,left,J. Brown driving finger roll Layup (23 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,3.76,Made,23.0,,,,,,,,,,,,,,,,,
453,PT01M01.00S,2021-12-19T01:45:59.2Z,3,REGULAR,3pt,Jump Shot,[],201959,91.93495400788436,94.6078431372549,1610612752,81,84,2021-12-19T01:46:07Z,4450000,223.0,23.0,1,right,MISS T. Gibson 3PT,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,22.42,Missed,,,,,,,,,,,,,,,,,,
454,PT00M58.70S,2021-12-19T01:46:01.5Z,3,REGULAR,rebound,offensive,[],203095,,,1610612752,81,84,2021-12-19T01:46:07Z,4460000,,,0,,E. Fournier REBOUND (Off:1 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,453.0,5.0,4.0,1.0,,,,,,,
455,PT00M51.70S,2021-12-19T01:46:10.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203095,79.84559789750328,49.754901960784316,1610612752,81,86,2021-12-19T01:46:16Z,4470000,-1.0,137.0,1,right,E. Fournier 13' driving floating Jump Shot (28 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,13.7,Made,28.0,,,,,,,,,,,,,,,,,
456,PT00M45.40S,2021-12-19T01:46:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.068988173455978,37.745098039215684,1610612738,83,86,2021-12-19T01:46:26Z,4480000,61.0,42.0,1,left,M. Smart 7' driving bank Jump Shot (4 PTS),[203935],1610612738.0,BOS,driving bank,,,Smart,M. Smart,,,,,7.44,Made,4.0,,,,,,,,,,,,,,,,,
457,PT00M33.60S,2021-12-19T01:46:36.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612752,83,86,2021-12-19T01:46:45Z,4490000,,,0,,J. Richardson personal FOUL (3 PF) (Randle 2 FT),"[1626196, 203944]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,2530.0,3.0,0.0,,,,,Randle,203944.0,,,,,
459,PT00M33.60S,2021-12-19T01:47:18.2Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,83,87,2021-12-19T01:47:18Z,4510000,,,0,,J. Randle Free Throw 1 of 2 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
460,PT00M33.60S,2021-12-19T01:47:40.7Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,83,88,2021-12-19T01:47:40Z,4520000,,,0,,J. Randle Free Throw 2 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
461,PT00M24.80S,2021-12-19T01:47:55.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612738,83,88,2021-12-19T01:48:29Z,4530000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Richardson 2 FT),"[1629011, 1626196]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,2530.0,2.0,0.0,,,,,Richardson,1626196.0,,,,,
463,PT00M24.80S,2021-12-19T01:48:36.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629011,,,1610612738,83,88,2021-12-19T01:48:43Z,4550000,,,0,,M. Robinson technical FOUL (1 Tech),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,2530.0,2.0,1.0,,,,,,,,,,,
464,PT00M24.80S,2021-12-19T01:48:44.4Z,3,REGULAR,freethrow,1 of 1,[],1626196,,,1610612738,84,88,2021-12-19T01:48:44Z,4560000,,,0,,J. Richardson technical Free Throw 1 of 1 (13 PTS),[1626196],1610612738.0,BOS,technical,,,Richardson,J. Richardson,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
465,PT00M24.80S,2021-12-19T01:49:01.5Z,3,REGULAR,freethrow,1 of 2,[],1626196,,,1610612738,85,88,2021-12-19T01:49:01Z,4570000,,,0,,J. Richardson Free Throw 1 of 2 (14 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
466,PT00M24.80S,2021-12-19T01:49:05.3Z,3,REGULAR,substitution,out,[],201959,,,1610612738,85,88,2021-12-19T01:49:08Z,4580000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M24.80S,2021-12-19T01:49:05.3Z,3,REGULAR,substitution,in,[],202689,,,1610612738,85,88,2021-12-19T01:49:08Z,4590000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M24.80S,2021-12-19T01:49:26.0Z,3,REGULAR,freethrow,2 of 2,[],1626196,,,1610612738,86,88,2021-12-19T01:49:26Z,4600000,,,0,,J. Richardson Free Throw 2 of 2 (15 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
469,PT00M00.30S,2021-12-19T01:49:55.2Z,3,REGULAR,3pt,Jump Shot,[],202692,91.67214191852825,3.6764705882352944,1610612752,86,88,2021-12-19T01:50:01Z,4610000,-232.0,26.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
470,PT00M00.30S,2021-12-19T01:49:55.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,86,88,2021-12-19T01:50:01Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,
471,PT00M00.00S,2021-12-19T01:49:59.8Z,3,REGULAR,period,end,[],0,,,1610612752,86,88,2021-12-19T01:49:59Z,4630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-12-19T01:51:53.4Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612752,86,88,2021-12-19T01:52:37Z,4640000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-12-19T01:51:53.4Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,86,88,2021-12-19T01:52:37Z,4650000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-12-19T01:51:53.4Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612752,86,88,2021-12-19T01:52:37Z,4660000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-12-19T01:51:53.4Z,4,REGULAR,substitution,in,['startperiod'],201959,,,1610612752,86,88,2021-12-19T01:52:37Z,4670000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-12-19T01:52:43.7Z,4,REGULAR,period,start,[],0,,,1610612738,86,88,2021-12-19T01:52:43Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M46.00S,2021-12-19T01:53:00.2Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,86,88,2021-12-19T01:53:13Z,4690000,,,0,,J. Tatum offensive FOUL (3 PF),"[1628369, 202692]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201245.0,3.0,0.0,,,,,Burks,202692.0,,,,,
480,PT11M46.00S,2021-12-19T01:53:00.2Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,86,88,2021-12-19T01:53:00Z,4710000,,,0,,J. Tatum offensive foul TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,
481,PT11M36.00S,2021-12-19T01:53:16.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202689,76.42904073587385,35.78431372549019,1610612752,86,88,2021-12-19T01:53:27Z,4720000,-71.0,169.0,1,right,MISS K. Walker 18' pullup Shot,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,
482,PT11M34.00S,2021-12-19T01:53:18.8Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,86,88,2021-12-19T01:54:54Z,4730000,,,0,,M. Robinson REBOUND (Off:4 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,481.0,8.0,4.0,4.0,,,,,,,
483,PT11M33.00S,2021-12-19T01:53:25.3Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612752,86,88,2021-12-19T01:56:29Z,4745000,,,0,,J. Tatum shooting personal FOUL (4 PF) (Robinson 2 FT),"[1628369, 1629011]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,201245.0,4.0,0.0,,,,,Robinson,1629011.0,,,,,
485,PT11M33.00S,2021-12-19T01:53:47.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629011,,,1610612752,86,89,2021-12-19T01:56:18Z,4760000,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
486,PT11M33.00S,2021-12-19T01:53:47.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629011,,,1610612752,86,89,2021-12-19T01:56:18Z,4770000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT11M33.00S,2021-12-19T01:53:47.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,86,89,2021-12-19T01:55:44Z,4780000,,,0,,E. Freedom REBOUND (Off:3 Def:3),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,486.0,6.0,3.0,3.0,,,,,,,
488,PT11M19.00S,2021-12-19T01:54:15.5Z,4,REGULAR,2pt,Jump Shot,[],1627759,20.581471747700395,68.13725490196079,1610612738,86,89,2021-12-19T01:56:56Z,4810000,-91.0,141.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,16.77,Missed,,,,,,,,,,,,,,,,,,
489,PT11M16.00S,2021-12-19T01:54:18.5Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,86,89,2021-12-19T01:54:40Z,4820000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,488.0,5.0,5.0,0.0,,,,,,,
490,PT11M09.00S,2021-12-19T01:54:24.8Z,4,REGULAR,3pt,Jump Shot,[],202692,66.96780551905388,64.70588235294117,1610612752,86,89,2021-12-19T01:54:44Z,4830000,74.0,258.0,1,right,MISS A. Burks 26' step back 3PT,[202692],1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,
491,PT11M05.00S,2021-12-19T01:54:28.8Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,86,89,2021-12-19T01:54:44Z,4840000,,,0,,E. Freedom REBOUND (Off:3 Def:4),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,490.0,7.0,4.0,3.0,,,,,,,
492,PT10M54.00S,2021-12-19T01:54:39.7Z,4,REGULAR,2pt,Jump Shot,[],1626196,22.552562417871222,29.166666666666668,1610612738,88,89,2021-12-19T01:54:47Z,4850000,104.0,159.0,1,left,J. Richardson 19' pullup Jump Shot (17 PTS) (J. Brown 4 AST),"[1626196, 1627759]",1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,19.05,Made,17.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
494,PT10M32.00S,2021-12-19T01:55:05.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,88,89,2021-12-19T01:55:05Z,4870000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M32.00S,2021-12-19T01:56:30.6Z,4,REGULAR,substitution,out,[],1627759,,,1610612752,88,89,2021-12-19T01:57:27Z,4880000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M32.00S,2021-12-19T01:56:30.6Z,4,REGULAR,substitution,out,[],203095,,,1610612752,88,89,2021-12-19T01:57:27Z,4890000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M32.00S,2021-12-19T01:56:30.6Z,4,REGULAR,substitution,in,[],1630174,,,1610612752,88,89,2021-12-19T01:57:27Z,4900000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M32.00S,2021-12-19T01:56:30.6Z,4,REGULAR,substitution,in,[],203944,,,1610612752,88,89,2021-12-19T01:57:27Z,4910000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M28.00S,2021-12-19T01:58:00.3Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,88,89,2021-12-19T01:58:10Z,4920000,,,0,,J. Randle lost ball TURNOVER (4 TO),"[203944, 1626196]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,4.0,Richardson,1626196.0,,
501,PT10M28.00S,2021-12-19T01:58:00.3Z,4,REGULAR,steal,,[],1626196,,,1610612738,88,89,2021-12-19T01:58:03Z,4930000,,,0,,J. Richardson STEAL (2 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M16.00S,2021-12-19T01:58:11.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,23.73521681997372,85.7843137254902,1610612738,91,89,2021-12-19T01:58:15Z,4940000,-179.0,171.0,1,left,J. Richardson 24' 3PT  (20 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,24.72,Made,20.0,,,,,,,,,,,,,,,,,
503,PT10M04.00S,2021-12-19T01:58:26.2Z,4,REGULAR,3pt,Jump Shot,[],202689,69.99014454664915,76.22549019607843,1610612752,91,89,2021-12-19T01:59:32Z,4950000,131.0,230.0,1,right,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
504,PT10M02.00S,2021-12-19T01:58:28.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,91,89,2021-12-19T01:59:32Z,4960000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,
505,PT10M02.00S,2021-12-19T01:58:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,91,89,2021-12-19T01:58:31Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M52.00S,2021-12-19T01:58:43.6Z,4,REGULAR,2pt,Jump Shot,[],1628369,24.57293035479632,55.415134803921575,1610612738,93,89,2021-12-19T01:58:51Z,4980000,-27.0,178.0,1,left,J. Tatum 18' Jump Shot (20 PTS) (P. Pritchard 3 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,18.05,Made,20.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,
508,PT09M29.00S,2021-12-19T01:59:08.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,93,89,2021-12-19T01:59:08Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M23.00S,2021-12-19T01:59:30.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,92.06636005256242,49.26470588235294,1610612752,93,91,2021-12-19T01:59:36Z,5010000,-4.0,22.0,1,right,J. Randle driving DUNK (15 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.24,Made,15.0,,,,,,,,,,,,,,,,,
510,PT09M00.00S,2021-12-19T01:59:54.0Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,93,91,2021-12-19T02:00:00Z,5020000,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1629011]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0,,
511,PT09M00.00S,2021-12-19T01:59:54.0Z,4,REGULAR,steal,,[],1629011,,,1610612752,93,91,2021-12-19T01:59:55Z,5030000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M48.00S,2021-12-19T02:00:06.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203944,92.64126149802891,67.1798406862745,1610612752,93,91,2021-12-19T02:00:14Z,5040000,86.0,17.0,1,right,MISS J. Randle 8' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,8.75,Missed,,,,,,,,,,,,,,,,,,
513,PT08M45.00S,2021-12-19T02:00:09.2Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,93,91,2021-12-19T02:00:14Z,5050000,,,0,,J. Richardson REBOUND (Off:0 Def:3),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,512.0,3.0,3.0,0.0,,,,,,,
514,PT08M34.00S,2021-12-19T02:00:20.1Z,4,REGULAR,3pt,Jump Shot,[],1626196,23.603810775295663,86.02941176470588,1610612738,96,91,2021-12-19T02:00:25Z,5060000,-180.0,169.0,1,left,J. Richardson 24' 3PT  (23 PTS) (E. Freedom 1 AST),"[1626196, 202683]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,24.72,Made,23.0,E. Freedom,202683.0,1.0,,,,,,,,,,,,,,
516,PT08M30.00S,2021-12-19T02:00:32.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,96,91,2021-12-19T02:00:32Z,5080000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M30.00S,2021-12-19T02:02:49.5Z,4,REGULAR,substitution,out,[],201959,,,1610612752,96,91,2021-12-19T02:03:12Z,5090000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M30.00S,2021-12-19T02:02:49.5Z,4,REGULAR,substitution,in,[],203095,,,1610612752,96,91,2021-12-19T02:03:12Z,5100000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M09.00S,2021-12-19T02:03:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,90.09526938239159,44.6078431372549,1610612752,96,93,2021-12-19T02:04:05Z,5110000,-27.0,41.0,1,right,A. Burks driving finger roll Layup (16 PTS) (K. Walker 3 AST),"[202692, 202689]",1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,4.88,Made,16.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,
521,PT07M53.00S,2021-12-19T02:03:57.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,29.517082785808146,25.49019607843137,1610612738,96,93,2021-12-19T02:04:07Z,5130000,123.0,225.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
522,PT07M48.00S,2021-12-19T02:04:02.6Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,96,93,2021-12-19T02:04:07Z,5140000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,521.0,7.0,6.0,1.0,,,,,,,
523,PT07M44.00S,2021-12-19T02:04:06.6Z,4,REGULAR,turnover,bad pass,[],1628369,,,1610612738,96,93,2021-12-19T02:04:11Z,5150000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1629011]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,2.0,Robinson,1629011.0,,
524,PT07M44.00S,2021-12-19T02:04:06.6Z,4,REGULAR,steal,,[],1629011,,,1610612752,96,93,2021-12-19T02:04:08Z,5160000,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M37.00S,2021-12-19T02:04:14.0Z,4,REGULAR,turnover,bad pass,[],203095,,,1610612752,96,93,2021-12-19T02:04:19Z,5170000,,,0,,E. Fournier bad pass TURNOVER (3 TO),"[203095, 1626196]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,3.0,Richardson,1626196.0,,
526,PT07M37.00S,2021-12-19T02:04:14.0Z,4,REGULAR,steal,,[],1626196,,,1610612738,96,93,2021-12-19T02:04:16Z,5180000,,,0,,J. Richardson STEAL (3 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M31.00S,2021-12-19T02:04:19.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,30.56833114323259,67.15686274509804,1610612738,99,93,2021-12-19T02:05:11Z,5190000,-86.0,235.0,1,left,P. Pritchard 25' 3PT running (16 PTS) (J. Richardson 4 AST),"[1630202, 1626196]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,25.0,Made,16.0,J. Richardson,1626196.0,4.0,,,,,,,,,,,,,,
529,PT07M11.00S,2021-12-19T02:04:40.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,88.17345597897503,42.04580269607843,1610612752,99,95,2021-12-19T02:05:05Z,5210000,-40.0,59.0,1,right,E. Fournier 7' driving floating bank Jump Shot (30 PTS),[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,7.09,Made,30.0,,,,,,,,,,,,,,,,,
530,PT06M51.00S,2021-12-19T02:05:01.5Z,4,REGULAR,3pt,Jump Shot,[],1630174,24.78646517739816,14.950980392156863,1610612738,99,95,2021-12-19T02:05:15Z,5220000,175.0,180.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
531,PT06M49.00S,2021-12-19T02:05:03.5Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,99,95,2021-12-19T02:05:15Z,5230000,,,0,,E. Freedom REBOUND (Off:4 Def:4),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,530.0,8.0,4.0,4.0,,,,,,,
532,PT06M44.00S,2021-12-19T02:05:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,6.521024967148489,42.40196078431372,1610612738,101,95,2021-12-19T02:05:18Z,5240000,38.0,9.0,1,left,E. Freedom putback Layup (4 PTS),[202683],1610612738.0,BOS,putback,,,Freedom,E. Freedom,,,,,3.9,Made,4.0,,,,,,,,,,,,,,,,,
533,PT06M21.00S,2021-12-19T02:05:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,90.75229960578186,38.23529411764706,1610612752,101,97,2021-12-19T02:05:35Z,5250000,-59.0,34.0,1,right,J. Randle 6' driving Layup (17 PTS) (E. Fournier 2 AST),"[203944, 203095]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,6.81,Made,17.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,
535,PT06M01.00S,2021-12-19T02:05:49.3Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,101,97,2021-12-19T02:05:53Z,5270000,,,0,,P. Pritchard bad pass TURNOVER (2 TO),"[1630202, 203095]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,,
536,PT06M01.00S,2021-12-19T02:05:49.3Z,4,REGULAR,steal,,[],203095,,,1610612752,101,97,2021-12-19T02:05:50Z,5280000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
537,PT05M51.00S,2021-12-19T02:06:00.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,81.47174770039422,45.611213235294116,1610612752,101,97,2021-12-19T02:06:28Z,5290000,-22.0,122.0,1,right,MISS E. Fournier 12' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,12.37,Missed,,,,,,,,,,,,,,,,,,
538,PT05M48.00S,2021-12-19T02:06:03.0Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,101,97,2021-12-19T02:06:07Z,5300000,,,0,,A. Nesmith REBOUND (Off:0 Def:7),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,537.0,7.0,7.0,0.0,,,,,,,
539,PT05M35.00S,2021-12-19T02:06:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.863994743758213,47.794117647058826,1610612738,103,97,2021-12-19T02:06:23Z,5310000,11.0,3.0,1,left,J. Tatum driving Layup (22 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.13,Made,22.0,,,,,,,,,,,,,,,,,
540,PT05M35.00S,2021-12-19T02:06:30.2Z,4,REGULAR,foul,personal,['1freethrow'],202689,,,1610612738,103,97,2021-12-19T02:06:49Z,5320000,,,0,,K. Walker shooting personal FOUL (4 PF) (Tatum 1 FT),"[202689, 1628369]",1610612752.0,NYK,shooting,,,Walker,K. Walker,,,,,,,,,,,1627962.0,4.0,0.0,,,,,Tatum,1628369.0,,,,,
