actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
370,PT04M57.00S,2022-01-09T02:03:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,5.995400788436268,50.0,1610612738,65,51,2022-01-09T02:03:27Z,3650000,0.0,4.0,1,left,J. Richardson driving finger roll Layup (13 PTS) (J. Brown 10 AST),"[1626196, 1627759]",1610612738.0,BOS,driving finger roll,,,Richardson,J. Richardson,,,,,0.39,Made,13.0,J. Brown,1627759.0,10.0,,,,,,,,,,,,,,,
372,PT04M57.00S,2022-01-09T02:03:25.6Z,3,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612738,65,51,2022-01-09T02:03:33Z,3670000,,,0,,R. Barrett shooting personal FOUL (3 PF) (Richardson 1 FT),"[1629628, 1626196]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Richardson,1626196.0,,,
374,PT04M57.00S,2022-01-09T02:03:34.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612738,65,51,2022-01-09T02:04:32Z,3690000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M57.00S,2022-01-09T02:03:34.5Z,3,REGULAR,substitution,in,[],201959,,,1610612738,65,51,2022-01-09T02:04:32Z,3700000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT04M57.00S,2022-01-09T02:03:55.4Z,3,REGULAR,freethrow,1 of 1,[],1626196,,,1610612738,66,51,2022-01-09T02:03:55Z,3710000,,,0,,J. Richardson Free Throw 1 of 1 (14 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
377,PT04M41.00S,2022-01-09T02:04:12.9Z,3,REGULAR,2pt,Jump Shot,[],1630193,73.14388961892247,50.49019607843137,1610612752,66,53,2022-01-09T02:04:18Z,3720000,2.0,200.0,1,right,I. Quickley 19' pullup Jump Shot (16 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,19.99,Made,16.0,,,,,,,,,,,,,,,,,,
378,PT04M25.00S,2022-01-09T02:04:29.1Z,3,REGULAR,3pt,Jump Shot,[],1626196,4.02431011826544,97.30392156862744,1610612738,66,53,2022-01-09T02:04:35Z,3730000,-237.0,-15.0,1,left,MISS J. Richardson 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
379,PT04M22.00S,2022-01-09T02:04:32.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,66,53,2022-01-09T02:04:35Z,3740000,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,378.0,9.0,8.0,1.0,,,,,,,,,,,
380,PT04M16.00S,2022-01-09T02:04:38.4Z,3,REGULAR,3pt,Jump Shot,[],202692,66.83639947437582,48.03921568627451,1610612752,66,53,2022-01-09T02:04:43Z,3750000,-10.0,259.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
381,PT04M13.00S,2022-01-09T02:04:41.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,66,53,2022-01-09T02:04:43Z,3760000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,,,
382,PT03M54.00S,2022-01-09T02:05:00.5Z,3,REGULAR,3pt,Jump Shot,[],1627759,9.674770039421814,5.392156862745098,1610612738,66,53,2022-01-09T02:05:24Z,3770000,223.0,38.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.63,Missed,,,,,,,,,,,,,,,,,,,
383,PT03M51.00S,2022-01-09T02:05:03.5Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,66,53,2022-01-09T02:05:24Z,3780000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,382.0,1.0,1.0,0.0,,,,,,,,,,,
384,PT03M43.00S,2022-01-09T02:05:12.5Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,66,53,2022-01-09T02:06:41Z,3782500,,,0,,J. Randle lost ball TURNOVER (6 TO),"[203944, 203935]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,6.0,,,,,,Smart,203935.0,
385,PT03M43.00S,2022-01-09T02:05:12.5Z,3,REGULAR,steal,,[],203935,,,1610612738,66,53,2022-01-09T02:05:14Z,3783750,,,0,,M. Smart STEAL (4 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M43.00S,2022-01-09T02:05:20.0Z,3,REGULAR,foul,personal,[],202692,,,1610612738,66,53,2022-01-09T02:07:01Z,3785000,,,0,,A. Burks personal FOUL (2 PF),"[202692, 203935]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Smart,203935.0,,,
388,PT03M43.00S,2022-01-09T02:05:27.8Z,3,REGULAR,substitution,out,[],201143,,,1610612738,66,53,2022-01-09T02:05:36Z,3830000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M43.00S,2022-01-09T02:05:27.8Z,3,REGULAR,substitution,out,[],202692,,,1610612738,66,53,2022-01-09T02:05:36Z,3840000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M43.00S,2022-01-09T02:05:27.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,66,53,2022-01-09T02:05:36Z,3850000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M43.00S,2022-01-09T02:05:27.8Z,3,REGULAR,substitution,in,[],1629656,,,1610612738,66,53,2022-01-09T02:05:36Z,3860000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M35.00S,2022-01-09T02:05:41.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,5.075558475689881,50.73529411764706,1610612738,68,53,2022-01-09T02:05:46Z,3870000,-4.0,-5.0,1,left,R. Williams III alley-oop DUNK (10 PTS) (M. Smart 2 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,0.61,Made,10.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,,
394,PT03M20.00S,2022-01-09T02:05:55.6Z,3,REGULAR,3pt,Jump Shot,[],203944,67.49342969776609,70.09803921568627,1610612752,68,53,2022-01-09T02:06:01Z,3890000,100.0,253.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
395,PT03M17.00S,2022-01-09T02:05:58.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,53,2022-01-09T02:06:01Z,3900000,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,394.0,8.0,7.0,1.0,,,,,,,,,,,
396,PT03M05.00S,2022-01-09T02:06:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.09789750328515,53.18627450980392,1610612738,68,53,2022-01-09T02:06:48Z,3910000,-16.0,24.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,2.85,Missed,,,,,,,,,,,,,,,,,,,
397,PT03M03.00S,2022-01-09T02:06:13.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,68,53,2022-01-09T02:06:13Z,3920000,,,0,,J. Randle REBOUND (Off:1 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,396.0,10.0,9.0,1.0,,,,,,,,,,,
399,PT02M43.00S,2022-01-09T02:06:33.5Z,3,REGULAR,3pt,Jump Shot,[],203944,76.42904073587385,88.72549019607843,1610612752,68,53,2022-01-09T02:06:52Z,3930000,194.0,169.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
400,PT02M40.00S,2022-01-09T02:06:36.5Z,3,REGULAR,rebound,offensive,[],201959,,,1610612752,68,53,2022-01-09T02:06:52Z,3940000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,399.0,1.0,0.0,1.0,,,,,,,,,,,
401,PT02M33.00S,2022-01-09T02:06:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,92.85479632063075,44.6078431372549,1610612752,68,53,2022-01-09T02:06:57Z,3950000,-27.0,15.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
402,PT02M29.00S,2022-01-09T02:06:47.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,53,2022-01-09T02:06:57Z,3960000,,,0,,J. Brown REBOUND (Off:1 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,401.0,9.0,8.0,1.0,,,,,,,,,,,
403,PT02M24.00S,2022-01-09T02:06:51.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,33.98488830486202,36.029411764705884,1610612738,71,53,2022-01-09T02:07:01Z,3970000,70.0,267.0,1,left,M. Smart 27' 3PT running pullup (10 PTS) (J. Brown 11 AST),"[203935, 1627759]",1610612738.0,BOS,running pullup,,,Smart,M. Smart,,,,,27.6,Made,10.0,J. Brown,1627759.0,11.0,,,,,,,,,,,,,,,
405,PT02M21.00S,2022-01-09T02:07:03.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,71,53,2022-01-09T02:07:03Z,3990000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M21.00S,2022-01-09T02:09:23.7Z,3,REGULAR,substitution,out,[],1627759,,,1610612752,71,53,2022-01-09T02:09:34Z,4000000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M21.00S,2022-01-09T02:09:23.7Z,3,REGULAR,substitution,out,[],1629057,,,1610612752,71,53,2022-01-09T02:09:34Z,4010000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M21.00S,2022-01-09T02:09:23.7Z,3,REGULAR,substitution,in,[],1628369,,,1610612752,71,53,2022-01-09T02:09:34Z,4020000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M21.00S,2022-01-09T02:09:23.7Z,3,REGULAR,substitution,in,[],202683,,,1610612752,71,53,2022-01-09T02:09:34Z,4030000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M08.00S,2022-01-09T02:10:03.4Z,3,REGULAR,3pt,Jump Shot,[],1629656,79.36925098554534,92.67003676470588,1610612752,71,56,2022-01-09T02:11:31Z,4040000,213.0,141.0,1,right,Q. Grimes 25' 3PT  (6 PTS) (I. Quickley 4 AST),"[1629656, 1630193]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.6,Made,6.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,,,,
421,PT02M08.00S,2022-01-09T02:10:16.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,71,56,2022-01-09T02:13:16Z,4055000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,Changed to 3-pt FG
412,PT01M42.00S,2022-01-09T02:10:29.4Z,3,REGULAR,2pt,Jump Shot,[],1626196,21.369908015768726,63.725490196078425,1610612738,71,56,2022-01-09T02:10:35Z,4060000,-69.0,148.0,1,left,MISS J. Richardson 16' pullup Shot,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,16.35,Missed,,,,,,,,,,,,,,,,,,,
413,PT01M39.00S,2022-01-09T02:10:32.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,71,56,2022-01-09T02:10:35Z,4070000,,,0,,J. Randle REBOUND (Off:1 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,412.0,11.0,10.0,1.0,,,,,,,,,,,
414,PT01M21.00S,2022-01-09T02:10:50.1Z,3,REGULAR,2pt,Jump Shot,[],1630193,75.77201051248358,56.127450980392155,1610612752,71,58,2022-01-09T02:10:57Z,4080000,31.0,175.0,1,right,I. Quickley 17' turnaround Jump Shot (18 PTS),[1630193],1610612752.0,NYK,turnaround,,,Quickley,I. Quickley,,,,,17.79,Made,18.0,,,,,,,,,,,,,,,,,,
415,PT00M56.40S,2022-01-09T02:11:17.1Z,3,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612738,71,58,2022-01-09T02:11:26Z,4090000,,,0,,I. Quickley shooting personal FOUL (3 PF) (Tatum 2 FT),"[1630193, 1628369]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Tatum,1628369.0,,,
417,PT00M56.40S,2022-01-09T02:11:46.2Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,72,58,2022-01-09T02:11:46Z,4110000,,,0,,J. Tatum Free Throw 1 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
418,PT00M56.40S,2022-01-09T02:12:00.1Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,73,58,2022-01-09T02:12:00Z,4120000,,,0,,J. Tatum Free Throw 2 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
419,PT00M44.40S,2022-01-09T02:12:14.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,86.94152431011827,45.588235294117645,1610612752,73,60,2022-01-09T02:12:21Z,4130000,-22.0,70.0,1,right,R. Barrett 7' driving Hook (17 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,7.36,Made,17.0,,,,,,,,,,,,,,,,,,
420,PT00M44.40S,2022-01-09T02:12:21.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,73,60,2022-01-09T02:12:21Z,4140000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT00M44.40S,2022-01-09T02:13:31.5Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,73,60,2022-01-09T02:13:47Z,4150000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT00M44.40S,2022-01-09T02:13:31.5Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,73,60,2022-01-09T02:13:47Z,4160000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT00M34.40S,2022-01-09T02:14:00.9Z,3,REGULAR,3pt,Jump Shot,[],203935,31.09395532194481,25.245098039215684,1610612738,73,60,2022-01-09T02:14:07Z,4170000,124.0,240.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
425,PT00M30.80S,2022-01-09T02:14:04.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,73,60,2022-01-09T02:14:07Z,4180000,,,0,,Q. Grimes REBOUND (Off:0 Def:5),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,424.0,5.0,5.0,0.0,,,,,,,,,,,
426,PT00M25.00S,2022-01-09T02:14:10.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,67.23061760840999,34.068627450980394,1610612752,73,60,2022-01-09T02:15:17Z,4190000,-80.0,256.0,1,right,MISS R. Barrett 26' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
427,PT00M21.10S,2022-01-09T02:14:14.1Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,73,60,2022-01-09T02:14:14Z,4200000,,,0,,E. Freedom REBOUND (Off:1 Def:3),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,426.0,4.0,3.0,1.0,,,,,,,,,,,
428,PT00M01.90S,2022-01-09T02:14:33.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.196452036793694,7.352941176470589,1610612738,76,60,2022-01-09T02:14:40Z,4210000,213.0,260.0,1,left,J. Brown 33' 3PT  (16 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,33.58,Made,16.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,,
430,PT00M00.00S,2022-01-09T02:14:43.6Z,3,REGULAR,period,end,[],0,,,1610612752,76,60,2022-01-09T02:14:43Z,4230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612752,76,60,2022-01-09T02:17:06Z,4240000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612752,76,60,2022-01-09T02:17:06Z,4250000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,out,['startperiod'],1629628,,,1610612752,76,60,2022-01-09T02:17:06Z,4260000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,76,60,2022-01-09T02:17:06Z,4270000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612752,76,60,2022-01-09T02:17:06Z,4280000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,in,['startperiod'],203471,,,1610612752,76,60,2022-01-09T02:17:06Z,4290000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,in,['startperiod'],202692,,,1610612752,76,60,2022-01-09T02:17:06Z,4300000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2022-01-09T02:16:48.1Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,76,60,2022-01-09T02:17:06Z,4310000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2022-01-09T02:17:21.9Z,4,REGULAR,period,start,[],0,,,1610612738,76,60,2022-01-09T02:17:21Z,4320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT11M39.00S,2022-01-09T02:17:42.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,16.245072273324574,48.28431372549019,1610612738,76,60,2022-01-09T02:17:49Z,4330000,9.0,100.0,1,left,MISS J. Richardson 10' turnaround Shot,[1626196],1610612738.0,BOS,turnaround,,,Richardson,J. Richardson,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
441,PT11M36.00S,2022-01-09T02:17:45.8Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,76,60,2022-01-09T02:17:49Z,4340000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,440.0,2.0,2.0,0.0,,,,,,,,,,,
442,PT11M16.00S,2022-01-09T02:18:07.7Z,4,REGULAR,turnover,traveling,[],1630167,,,1610612752,76,60,2022-01-09T02:18:12Z,4350000,,,0,,O. Toppin traveling TURNOVER (1 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,1.0,1628168.0,,,,,,,
443,PT10M49.00S,2022-01-09T02:18:48.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,25.18068331143233,86.51960784313727,1610612738,76,60,2022-01-09T02:18:54Z,4360000,-183.0,184.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
444,PT10M47.00S,2022-01-09T02:18:50.3Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612738,76,60,2022-01-09T02:18:54Z,4370000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,443.0,2.0,1.0,1.0,,,,,,,,,,,
445,PT10M47.00S,2022-01-09T02:18:54.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,76,60,2022-01-09T02:18:54Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT10M37.00S,2022-01-09T02:19:15.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626196,34.247700394218136,35.53921568627451,1610612738,79,60,2022-01-09T02:19:19Z,4390000,72.0,269.0,1,left,J. Richardson 27' 3PT  (17 PTS) (D. Schroder 2 AST),"[1626196, 203471]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,27.89,Made,17.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,,,,
448,PT10M19.00S,2022-01-09T02:19:32.0Z,4,REGULAR,2pt,Jump Shot,[],1629656,73.66951379763469,33.088235294117645,1610612752,79,60,2022-01-09T02:19:37Z,4410000,-85.0,195.0,1,right,MISS Q. Grimes 21' pullup Shot,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,21.26,Missed,,,,,,,,,,,,,,,,,,,
449,PT10M17.00S,2022-01-09T02:19:34.0Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,79,60,2022-01-09T02:19:37Z,4420000,,,0,,E. Freedom REBOUND (Off:1 Def:4),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,448.0,5.0,4.0,1.0,,,,,,,,,,,
450,PT10M09.00S,2022-01-09T02:19:42.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.06529237844941,74.77787990196079,1610612738,82,60,2022-01-09T02:19:54Z,4430000,-124.0,230.0,1,left,J. Tatum 26' 3PT pullup (19 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.13,Made,19.0,,,,,,,,,,,,,,,,,,
451,PT09M45.00S,2022-01-09T02:20:08.2Z,4,REGULAR,2pt,Jump Shot,[],201959,76.03482260183968,56.86274509803921,1610612752,82,60,2022-01-09T02:20:15Z,4440000,34.0,173.0,1,right,MISS T. Gibson 17' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,17.62,Missed,,,,,,,,,,,,,,,,,,,
452,PT09M42.00S,2022-01-09T02:20:11.2Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,82,60,2022-01-09T02:20:15Z,4450000,,,0,,E. Freedom REBOUND (Off:1 Def:5),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,451.0,6.0,5.0,1.0,,,,,,,,,,,
453,PT09M19.00S,2022-01-09T02:20:32.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,36.48160315374508,48.77450980392157,1610612738,82,60,2022-01-09T02:20:43Z,4460000,6.0,290.0,1,left,MISS J. Tatum 29' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,29.05,Missed,,,,,,,,,,,,,,,,,,,
454,PT09M17.00S,2022-01-09T02:20:34.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,82,60,2022-01-09T02:20:43Z,4470000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,
455,PT09M17.00S,2022-01-09T02:20:40.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,82,60,2022-01-09T02:20:40Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT09M17.00S,2022-01-09T02:20:40.9Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,82,60,2022-01-09T02:20:46Z,4490000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT09M17.00S,2022-01-09T02:20:40.9Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,82,60,2022-01-09T02:20:46Z,4500000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
