actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
357,PT05M57.00S,2021-12-21T02:08:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,90.53876478318003,56.395526960784316,1610612755,62,65,2021-12-21T02:08:25Z,3530000,32.0,36.0,1,right,J. Embiid driving finger roll Layup (21 PTS),[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,4.85,Made,21.0,,,,,,,,,,,,,,,,,,
358,PT05M42.00S,2021-12-21T02:08:32.7Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612738,62,65,2021-12-21T02:08:37Z,3540000,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 201980]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,1.0,,,,Green,201980.0
359,PT05M42.00S,2021-12-21T02:08:32.7Z,3,REGULAR,steal,,[],201980,,,1610612755,62,65,2021-12-21T02:08:34Z,3550000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT05M38.00S,2021-12-21T02:08:37.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,91.14651773981603,96.56862745098039,1610612755,62,65,2021-12-21T02:08:48Z,3560000,233.0,31.0,1,right,MISS I. Joe running 3PT,[1630198],1610612755.0,PHI,running,,,Joe,I. Joe,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
361,PT05M34.00S,2021-12-21T02:08:40.1Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,62,65,2021-12-21T02:08:40Z,3570000,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,360.0,7.0,6.0,1.0,,,,,,
362,PT05M27.00S,2021-12-21T02:08:47.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202699,88.78120893561103,55.14705882352941,1610612755,62,65,2021-12-21T02:08:53Z,3580000,26.0,53.0,1,right,MISS T. Harris fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
363,PT05M24.00S,2021-12-21T02:08:50.9Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,62,65,2021-12-21T02:08:53Z,3590000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,362.0,1.0,1.0,0.0,,,,,,
364,PT05M16.00S,2021-12-21T02:08:58.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,32.40801576872536,51.9607843137255,1610612738,62,65,2021-12-21T02:09:27Z,3600000,-10.0,252.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
365,PT05M14.00S,2021-12-21T02:09:00.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,62,65,2021-12-21T02:09:04Z,3610000,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,364.0,5.0,5.0,0.0,,,,,,
366,PT05M10.00S,2021-12-21T02:09:09.4Z,3,REGULAR,foul,personal,[],1627759,,,1610612755,62,65,2021-12-21T02:09:35Z,3620000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 201980]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,2882.0,1.0,0.0,Green,201980.0,,,,,,,,,,
368,PT05M06.00S,2021-12-21T02:09:33.2Z,3,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,62,65,2021-12-21T02:09:39Z,3640000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (3 TO),[203552],1610612755.0,PHI,lost ball,,,Curry,S. Curry,,,,,,,,,,,201245.0,,,,,,,,,3.0,,,,,
369,PT04M51.00S,2021-12-21T02:09:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,8.623521681997373,39.46078431372549,1610612738,62,65,2021-12-21T02:10:07Z,3650000,53.0,29.0,1,left,MISS D. Schroder 6' driving Layup - blocked,"[203471, 203954]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,6.0,Missed,,,,,,,,,,,,,,,Embiid,203954.0,,,
370,PT04M51.00S,2021-12-21T02:09:54.8Z,3,REGULAR,block,,[],203954,,,1610612738,62,65,2021-12-21T02:09:57Z,3660000,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT04M46.00S,2021-12-21T02:09:59.8Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,62,65,2021-12-21T02:10:07Z,3670000,,,0,,E. Freedom REBOUND (Off:3 Def:4),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,369.0,7.0,4.0,3.0,,,,,,
372,PT04M45.00S,2021-12-21T02:10:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202683,6.521024967148489,48.28431372549019,1610612738,64,65,2021-12-21T02:10:13Z,3680000,9.0,9.0,1,left,E. Freedom putback Layup (10 PTS),[202683],1610612738.0,BOS,putback,,,Freedom,E. Freedom,,,,,1.23,Made,10.0,,,,,,,,,,,,,,,,,,
373,PT04M34.00S,2021-12-21T02:10:15.0Z,3,REGULAR,foul,offensive,[],203552,,,1610612755,64,65,2021-12-21T02:11:00Z,3690000,,,0,,S. Curry charge offensive FOUL (1 PF),"[203552, 203471]",1610612755.0,PHI,charge,,,Curry,S. Curry,,,,,,,,,,,1627529.0,1.0,0.0,Schroder,203471.0,,,,,,,,,,
375,PT04M34.00S,2021-12-21T02:10:15.0Z,3,REGULAR,turnover,offensive foul,[],203552,,,1610612755,64,65,2021-12-21T02:11:00Z,3710000,,,0,,S. Curry offensive foul TURNOVER (4 TO),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,1627529.0,,,,,,,,,4.0,,,,,
376,PT04M34.00S,2021-12-21T02:10:42.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,64,65,2021-12-21T02:10:42Z,3720000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M19.00S,2021-12-21T02:13:51.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203935,13.748357424441524,41.17647058823529,1610612738,66,65,2021-12-21T02:13:57Z,3730000,44.0,77.0,1,left,M. Smart 8' driving Hook (11 PTS) (J. Brown 4 AST),"[203935, 1627759]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,8.85,Made,11.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,,
379,PT04M01.00S,2021-12-21T02:14:08.3Z,3,REGULAR,3pt,Jump Shot,[],201980,94.03745072273325,96.07843137254902,1610612755,66,68,2021-12-21T02:14:15Z,3750000,230.0,4.0,1,right,D. Green 3PT  (3 PTS) (J. Embiid 5 AST),"[201980, 203954]",1610612755.0,PHI,,,,Green,D. Green,,,,,23.04,Made,3.0,J. Embiid,203954.0,5.0,,,,,,,,,,,,,,,
381,PT03M34.00S,2021-12-21T02:14:35.9Z,3,REGULAR,2pt,Jump Shot,[],203935,24.655059132720105,25.245098039215684,1610612738,66,68,2021-12-21T02:15:24Z,3770000,124.0,179.0,1,left,MISS M. Smart 21' pullup Shot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,21.79,Missed,,,,,,,,,,,,,,,,,,,
382,PT03M32.00S,2021-12-21T02:14:37.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,66,68,2021-12-21T02:14:41Z,3780000,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,381.0,6.0,6.0,0.0,,,,,,
383,PT03M24.00S,2021-12-21T02:14:45.7Z,3,REGULAR,3pt,Jump Shot,[],201980,68.80749014454665,30.392156862745097,1610612755,66,68,2021-12-21T02:14:51Z,3790000,-98.0,241.0,1,right,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
384,PT03M21.00S,2021-12-21T02:14:48.7Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,66,68,2021-12-21T02:14:51Z,3800000,,,0,,E. Freedom REBOUND (Off:3 Def:5),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,383.0,8.0,5.0,3.0,,,,,,
385,PT03M12.00S,2021-12-21T02:15:00.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612738,66,68,2021-12-21T02:15:24Z,3810000,,,0,,I. Joe personal FOUL (1 PF) (Schroder 2 FT),"[1630198, 203471]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,201245.0,1.0,0.0,Schroder,203471.0,,,,,,,,,,
387,PT03M12.00S,2021-12-21T02:15:30.9Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,67,68,2021-12-21T02:15:30Z,3830000,,,0,,D. Schroder Free Throw 1 of 2 (7 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
388,PT03M12.00S,2021-12-21T02:15:31.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,67,68,2021-12-21T02:15:59Z,3840000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M12.00S,2021-12-21T02:15:31.5Z,3,REGULAR,substitution,out,[],201980,,,1610612738,67,68,2021-12-21T02:15:59Z,3850000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M12.00S,2021-12-21T02:15:31.5Z,3,REGULAR,substitution,out,[],203552,,,1610612738,67,68,2021-12-21T02:15:59Z,3860000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M12.00S,2021-12-21T02:15:31.5Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,67,68,2021-12-21T02:15:59Z,3870000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M12.00S,2021-12-21T02:15:31.5Z,3,REGULAR,substitution,in,[],1629619,,,1610612738,67,68,2021-12-21T02:15:59Z,3880000,,,0,,SUB in: M. Powell,[1629619],1610612755.0,PHI,,,,Powell,M. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M12.00S,2021-12-21T02:15:31.5Z,3,REGULAR,substitution,in,[],1629680,,,1610612738,67,68,2021-12-21T02:15:59Z,3890000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M12.00S,2021-12-21T02:16:11.8Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,68,68,2021-12-21T02:16:11Z,3900000,,,0,,D. Schroder Free Throw 2 of 2 (8 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
395,PT02M56.00S,2021-12-21T02:16:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.32917214191852,36.51960784313725,1610612755,68,68,2021-12-21T02:17:15Z,3910000,-67.0,20.0,1,right,MISS J. Embiid 7' driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
396,PT02M53.00S,2021-12-21T02:16:35.7Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,68,68,2021-12-21T02:17:15Z,3920000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,395.0,3.0,3.0,0.0,,,,,,
397,PT02M41.00S,2021-12-21T02:16:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.783837056504599,53.92156862745098,1610612738,70,68,2021-12-21T02:17:23Z,3930000,-20.0,11.0,1,left,J. Tatum driving reverse Layup (11 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,2.26,Made,11.0,,,,,,,,,,,,,,,,,,
408,PT02M19.00S,2021-12-21T02:17:02.9Z,3,REGULAR,violation,kicked ball,[],202683,,,1610612755,70,68,2021-12-21T02:18:44Z,3935000,,,0,,E. Freedom kicked ball VIOLATION,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M19.00S,2021-12-21T02:17:23.9Z,3,REGULAR,substitution,out,[],203471,,,1610612755,70,68,2021-12-21T02:17:28Z,3950000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M19.00S,2021-12-21T02:17:23.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612755,70,68,2021-12-21T02:17:28Z,3960000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M11.00S,2021-12-21T02:17:43.4Z,3,REGULAR,2pt,Jump Shot,[],202699,75.24638633377135,34.80392156862745,1610612755,70,68,2021-12-21T02:18:09Z,3970000,-76.0,180.0,1,right,MISS T. Harris 19' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,19.56,Missed,,,,,,,,,,,,,,,,,,,
402,PT02M08.00S,2021-12-21T02:17:46.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,70,68,2021-12-21T02:17:56Z,3980000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,401.0,7.0,7.0,0.0,,,,,,
403,PT02M03.00S,2021-12-21T02:17:57.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612738,70,68,2021-12-21T02:19:09Z,3990000,,,0,,M. Thybulle personal FOUL (4 PF) (Tatum 2 FT),"[1629680, 1628369]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,2882.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,
405,PT02M03.00S,2021-12-21T02:18:20.5Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629680,,,1610612738,70,68,2021-12-21T02:18:27Z,4010000,,,0,,M. Thybulle technical FOUL (1 Tech),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,2882.0,4.0,1.0,,,,,,,,,,,,
406,PT02M03.00S,2021-12-21T02:18:32.1Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,70,68,2021-12-21T02:18:32Z,4020000,,,0,,MISS J. Tatum technical Free Throw 1 of 1,[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
407,PT02M03.00S,2021-12-21T02:18:32.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,70,68,2021-12-21T02:18:32Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,406.0,,,,,,,,,
409,PT02M03.00S,2021-12-21T02:18:51.1Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,71,68,2021-12-21T02:18:51Z,4040000,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
410,PT02M03.00S,2021-12-21T02:19:04.7Z,3,REGULAR,substitution,out,[],1629680,,,1610612738,71,68,2021-12-21T02:19:10Z,4050000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M03.00S,2021-12-21T02:19:04.7Z,3,REGULAR,substitution,in,[],201980,,,1610612738,71,68,2021-12-21T02:19:10Z,4060000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M03.00S,2021-12-21T02:19:19.3Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,72,68,2021-12-21T02:19:19Z,4070000,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
413,PT01M48.00S,2021-12-21T02:19:37.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203954,86.85939553219448,43.4780943627451,1610612755,72,68,2021-12-21T02:20:02Z,4080000,-33.0,71.0,1,right,MISS J. Embiid 7' turnaround Hook,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,7.81,Missed,,,,,,,,,,,,,,,,,,,
414,PT01M47.00S,2021-12-21T02:19:38.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,72,68,2021-12-21T02:21:16Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,413.0,,,,,,,,,
415,PT01M47.00S,2021-12-21T02:19:54.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612755,72,68,2021-12-21T02:21:04Z,4100000,,,0,,M. Smart loose ball personal FOUL (2 PF) (Green 2 FT),"[203935, 201980]",1610612738.0,BOS,loose ball,,,Smart,M. Smart,,,,,,,,,,,1627529.0,2.0,0.0,Green,201980.0,,,,,,,,,,
417,PT01M47.00S,2021-12-21T02:20:03.1Z,3,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612755,72,68,2021-12-21T02:21:04Z,4120000,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,201245.0,1.0,1.0,,,,,,,,,,,,
418,PT01M47.00S,2021-12-21T02:20:15.9Z,3,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,72,69,2021-12-21T02:20:15Z,4130000,,,0,,T. Harris technical Free Throw 1 of 1 (20 PTS),[202699],1610612755.0,PHI,technical,,,Harris,T. Harris,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
419,PT01M47.00S,2021-12-21T02:20:44.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201980,,,1610612755,72,70,2021-12-21T02:20:44Z,4140000,,,0,,D. Green Free Throw 1 of 2 (4 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
420,PT01M47.00S,2021-12-21T02:21:03.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201980,,,1610612755,72,71,2021-12-21T02:21:03Z,4150000,,,0,,D. Green Free Throw 2 of 2 (5 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
421,PT01M22.00S,2021-12-21T02:21:30.9Z,3,REGULAR,2pt,Jump Shot,[],1628369,3.892904073587385,75.24509803921569,1610612738,72,71,2021-12-21T02:21:46Z,4160000,-126.0,-16.0,1,left,MISS J. Tatum 12' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,12.72,Missed,,,,,,,,,,,,,,,,,,,
422,PT01M18.00S,2021-12-21T02:21:35.3Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,72,71,2021-12-21T02:21:35Z,4170000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,421.0,8.0,7.0,1.0,,,,,,
423,PT01M17.00S,2021-12-21T02:21:36.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628369,5.601182654402102,52.450980392156865,1610612738,74,71,2021-12-21T02:21:44Z,4180000,-12.0,0.0,1,left,J. Tatum driving Hook (15 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.23,Made,15.0,,,,,,,,,,,,,,,,,,
424,PT01M03.00S,2021-12-21T02:21:49.8Z,3,REGULAR,3pt,Jump Shot,[],203954,65.78515111695138,48.28431372549019,1610612755,74,74,2021-12-21T02:21:55Z,4190000,-9.0,269.0,1,right,J. Embiid 26' 3PT  (24 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.92,Made,24.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,,,
426,PT00M45.50S,2021-12-21T02:22:08.0Z,3,REGULAR,3pt,Jump Shot,[],203935,21.23850197109067,91.17647058823529,1610612738,77,74,2021-12-21T02:22:12Z,4210000,-206.0,147.0,1,left,M. Smart 25' 3PT  (14 PTS) (J. Tatum 6 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.3,Made,14.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,,,
428,PT00M35.60S,2021-12-21T02:22:22.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612755,77,74,2021-12-21T02:22:33Z,4230000,,,0,,R. Langford shooting personal FOUL (2 PF) (Harris 2 FT),"[1629641, 202699]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,2882.0,2.0,0.0,Harris,202699.0,,,,,,,,,,
430,PT00M35.60S,2021-12-21T02:22:59.4Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,77,74,2021-12-21T02:22:59Z,4250000,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
431,PT00M35.60S,2021-12-21T02:22:59.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,77,74,2021-12-21T02:22:59Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,430.0,,,,,,,,,
432,PT00M35.60S,2021-12-21T02:23:00.0Z,3,REGULAR,substitution,out,[],1629641,,,1610612755,77,74,2021-12-21T02:23:09Z,4270000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M35.60S,2021-12-21T02:23:00.0Z,3,REGULAR,substitution,out,[],202683,,,1610612755,77,74,2021-12-21T02:23:09Z,4280000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT00M35.60S,2021-12-21T02:23:00.0Z,3,REGULAR,substitution,out,[],203954,,,1610612755,77,74,2021-12-21T02:23:09Z,4290000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT00M35.60S,2021-12-21T02:23:00.0Z,3,REGULAR,substitution,in,[],1627759,,,1610612755,77,74,2021-12-21T02:23:09Z,4300000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT00M35.60S,2021-12-21T02:23:00.0Z,3,REGULAR,substitution,in,[],203471,,,1610612755,77,74,2021-12-21T02:23:09Z,4310000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT00M35.60S,2021-12-21T02:23:00.0Z,3,REGULAR,substitution,in,[],1629646,,,1610612755,77,74,2021-12-21T02:23:09Z,4320000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT00M35.60S,2021-12-21T02:23:27.8Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,77,75,2021-12-21T02:23:27Z,4330000,,,0,,T. Harris Free Throw 2 of 2 (21 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
441,PT00M22.30S,2021-12-21T02:23:49.5Z,3,REGULAR,3pt,Jump Shot,[],1627759,10.5946123521682,96.56862745098039,1610612738,80,75,2021-12-21T02:24:02Z,4360000,-233.0,47.0,1,left,J. Brown 3PT  (22 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.75,Made,22.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,,
443,PT00M02.20S,2021-12-21T02:24:09.6Z,3,REGULAR,turnover,lost ball,[],202699,,,1610612755,80,75,2021-12-21T02:24:16Z,4380000,,,0,,T. Harris lost ball TURNOVER (2 TO),"[202699, 1627759]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,2.0,,,,Brown,1627759.0
444,PT00M02.20S,2021-12-21T02:24:09.6Z,3,REGULAR,steal,,[],1627759,,,1610612738,80,75,2021-12-21T02:24:11Z,4390000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT00M01.00S,2021-12-21T02:24:14.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,55.79829172141918,78.92156862745098,1610612738,80,75,2021-12-21T02:24:22Z,4400000,-145.0,472.0,1,left,MISS J. Brown 49' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,49.37,Missed,,,,,,,,,,,,,,,,,,,
446,PT00M01.00S,2021-12-21T02:24:14.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,80,75,2021-12-21T02:24:22Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,445.0,,,,,,,,,
447,PT00M00.00S,2021-12-21T02:24:18.8Z,3,REGULAR,period,end,[],0,,,1610612738,80,75,2021-12-21T02:24:18Z,4420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2021-12-21T02:26:32.3Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,80,75,2021-12-21T02:26:59Z,4430000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
