actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
368,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,out,[],201144,,,1610612762,82,59,2022-03-24T01:00:59Z,3620000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,out,[],203497,,,1610612762,82,59,2022-03-24T01:00:59Z,3630000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,in,[],1628401,,,1610612762,82,59,2022-03-24T01:00:59Z,3640000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,in,[],1629684,,,1610612762,82,59,2022-03-24T01:00:59Z,3650000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,in,[],1630235,,,1610612762,82,59,2022-03-24T01:00:59Z,3660000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,in,[],203903,,,1610612762,82,59,2022-03-24T01:00:59Z,3670000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M34.00S,2022-03-24T01:00:40.7Z,3,REGULAR,substitution,in,[],202355,,,1610612762,82,59,2022-03-24T01:00:59Z,3680000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M33.00S,2022-03-24T01:01:06.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,27.414586070959263,75.73529411764706,1610612762,82,59,2022-03-24T01:01:19Z,3690000,-129.0,205.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
376,PT05M31.00S,2022-03-24T01:01:08.6Z,3,REGULAR,rebound,offensive,[],203903,,,1610612762,82,59,2022-03-24T01:01:19Z,3700000,,,0,,J. Clarkson REBOUND (Off:2 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,375.0,3.0,1.0,2.0,,,,,,,,
378,PT05M17.00S,2022-03-24T01:01:23.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,8.754927726675426,45.09803921568628,1610612762,82,59,2022-03-24T01:01:58Z,3710000,25.0,30.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1628378, 1629057]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,Williams III,1629057.0
379,PT05M17.00S,2022-03-24T01:01:23.1Z,3,REGULAR,block,,[],1629057,,,1610612762,82,59,2022-03-24T01:01:26Z,3720000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M15.00S,2022-03-24T01:01:25.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,82,59,2022-03-24T01:01:58Z,3730000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,378.0,2.0,2.0,0.0,,,,,,,,
381,PT05M10.00S,2022-03-24T01:01:29.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629684,90.75229960578186,55.392156862745104,1610612738,82,59,2022-03-24T01:01:53Z,3740000,27.0,34.0,1,right,MISS G. Williams running Layup,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,4.37,Missed,,,,,,,,,,,,,,,,,,,
382,PT05M09.00S,2022-03-24T01:01:30.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,82,59,2022-03-24T01:01:53Z,3750000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,
383,PT05M07.00S,2022-03-24T01:01:36.0Z,3,REGULAR,foul,personal,[],1629057,,,1610612762,82,59,2022-03-24T01:01:52Z,3760000,,,0,,R. Williams III personal FOUL (2 PF),"[1629057, 1628378]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Mitchell,1628378.0,,,
385,PT04M56.00S,2022-03-24T01:02:23.1Z,3,REGULAR,foul,offensive,[],1626220,,,1610612762,82,59,2022-03-24T01:02:38Z,3780000,,,0,,R. O'Neale offensive FOUL (2 PF),"[1626220, 1629684]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Williams,1629684.0,,,
387,PT04M56.00S,2022-03-24T01:02:23.1Z,3,REGULAR,turnover,offensive foul,[],1626220,,,1610612762,82,59,2022-03-24T01:02:38Z,3800000,,,0,,R. O'Neale offensive foul TURNOVER (2 TO),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,2.0,,,,,,,201246.0,,,,,,,
388,PT04M45.00S,2022-03-24T01:02:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,91.01511169513797,53.431372549019606,1610612738,84,59,2022-03-24T01:02:55Z,3810000,17.0,32.0,1,right,J. Tatum driving reverse Layup (26 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,3.63,Made,26.0,,,,,,,,,,,,,,,,,,
389,PT04M26.00S,2022-03-24T01:03:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,5.338370565045992,36.76470588235294,1610612762,84,61,2022-03-24T01:03:12Z,3820000,66.0,-2.0,1,left,J. Clarkson 6' driving floating Jump Shot (5 PTS) (T. Forrest 1 AST),"[203903, 1630235]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,6.62,Made,5.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,,
390,PT04M02.00S,2022-03-24T01:03:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.32917214191852,53.92156862745098,1610612738,86,61,2022-03-24T01:03:39Z,3830000,20.0,20.0,1,right,R. Williams III cutting Layup (12 PTS) (J. Tatum 3 AST),"[1629057, 1628369]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.77,Made,12.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
392,PT03M47.00S,2022-03-24T01:03:47.6Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612762,86,61,2022-03-24T01:04:00Z,3850000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Clarkson 2 FT),"[1629057, 203903]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Clarkson,203903.0,,,
395,PT03M47.00S,2022-03-24T01:04:21.4Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,86,61,2022-03-24T01:04:21Z,3870000,,,0,,MISS J. Clarkson Free Throw 1 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
396,PT03M47.00S,2022-03-24T01:04:21.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,86,61,2022-03-24T01:04:21Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,
397,PT03M47.00S,2022-03-24T01:04:39.9Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,86,62,2022-03-24T01:04:39Z,3890000,,,0,,J. Clarkson Free Throw 2 of 2 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
398,PT03M32.00S,2022-03-24T01:04:56.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,91.80354796320631,4.411764705882353,1610612738,89,62,2022-03-24T01:05:02Z,3900000,-228.0,25.0,1,right,D. White 3PT  (8 PTS) (M. Smart 13 AST),"[1628401, 203935]",1610612738.0,BOS,,,,White,D. White,,,,,22.92,Made,8.0,M. Smart,203935.0,13.0,,,,,,,,,,,,,,,
400,PT03M10.00S,2022-03-24T01:05:20.3Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612762,89,62,2022-03-24T01:05:31Z,3920000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1628369, 1628378]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Mitchell,1628378.0,,,
402,PT03M10.00S,2022-03-24T01:05:55.2Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,89,63,2022-03-24T01:05:55Z,3940000,,,0,,D. Mitchell Free Throw 1 of 2 (29 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
403,PT03M10.00S,2022-03-24T01:06:16.3Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,89,64,2022-03-24T01:06:16Z,3950000,,,0,,D. Mitchell Free Throw 2 of 2 (30 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
404,PT02M54.00S,2022-03-24T01:06:34.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629684,86.67871222076215,52.69607843137255,1610612738,91,64,2022-03-24T01:06:42Z,3960000,13.0,73.0,1,right,G. Williams 7' turnaround Hook (2 PTS),[1629684],1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,7.39,Made,2.0,,,,,,,,,,,,,,,,,,
405,PT02M52.00S,2022-03-24T01:06:43.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,91,64,2022-03-24T01:06:43Z,3970000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,out,[],1629057,,,1610612762,91,64,2022-03-24T01:09:39Z,3980000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,91,64,2022-03-24T01:09:39Z,3990000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,91,64,2022-03-24T01:09:39Z,4000000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,out,[],202355,,,1610612762,91,64,2022-03-24T01:09:39Z,4010000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,in,[],201143,,,1610612762,91,64,2022-03-24T01:09:39Z,4020000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,in,[],200752,,,1610612762,91,64,2022-03-24T01:09:39Z,4030000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,in,[],201144,,,1610612762,91,64,2022-03-24T01:09:39Z,4040000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M52.00S,2022-03-24T01:09:22.4Z,3,REGULAR,substitution,in,[],203497,,,1610612762,91,64,2022-03-24T01:09:39Z,4050000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M31.00S,2022-03-24T01:10:09.0Z,3,REGULAR,foul,offensive,[],203903,,,1610612762,91,64,2022-03-24T01:10:15Z,4060000,,,0,,J. Clarkson charge offensive FOUL (1 PF),"[203903, 203935]",1610612762.0,UTA,charge,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Smart,203935.0,,,
416,PT02M31.00S,2022-03-24T01:10:09.0Z,3,REGULAR,turnover,offensive foul,[],203903,,,1610612762,91,64,2022-03-24T01:10:09Z,4080000,,,0,,J. Clarkson offensive foul TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,2.0,,,,,,,2534.0,,,,,,,
417,PT02M10.00S,2022-03-24T01:10:42.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629684,88.78120893561103,49.26470588235294,1610612738,91,64,2022-03-24T01:10:50Z,4090000,-4.0,53.0,1,right,MISS G. Williams turnaround Hook,[1629684],1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
418,PT02M08.00S,2022-03-24T01:10:44.9Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,91,64,2022-03-24T01:10:50Z,4100000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,417.0,1.0,1.0,0.0,,,,,,,,
419,PT01M59.00S,2022-03-24T01:10:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,8.623521681997373,38.23529411764706,1610612762,91,64,2022-03-24T01:11:08Z,4110000,59.0,29.0,1,left,MISS T. Forrest 6' driving Layup - blocked,"[1630235, 1629684]",1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,Williams,1629684.0
448,PT01M59.00S,2022-03-24T01:10:54.8Z,3,REGULAR,block,,[],1629684,,,1610612762,91,64,2022-03-24T01:14:59Z,4115000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT01M57.00S,2022-03-24T01:10:56.8Z,3,REGULAR,rebound,offensive,[],1630235,,,1610612762,91,64,2022-03-24T01:11:08Z,4120000,,,0,,T. Forrest REBOUND (Off:1 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,419.0,1.0,0.0,1.0,,,,,,,,
421,PT01M53.00S,2022-03-24T01:10:59.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,11.777266754270697,44.36274509803921,1610612762,91,66,2022-03-24T01:11:17Z,4130000,28.0,58.0,1,left,J. Clarkson 6' driving floating Jump Shot (8 PTS) (T. Forrest 2 AST),"[203903, 1630235]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,6.47,Made,8.0,T. Forrest,1630235.0,2.0,,,,,,,,,,,,,,,
423,PT01M38.00S,2022-03-24T01:11:18.5Z,3,REGULAR,turnover,traveling,[],1628369,,,1610612738,91,66,2022-03-24T01:11:46Z,4150000,,,0,,J. Tatum traveling TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,2.0,,,,,,,,,,,,,,
424,PT01M19.00S,2022-03-24T01:11:45.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,6.389618922470433,58.333333333333336,1610612762,91,66,2022-03-24T01:11:53Z,4160000,-42.0,8.0,1,left,MISS M. Conley driving Layup - blocked,"[201144, 201143]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.24,Missed,,,,,,,,,,,,,,,,,,Horford,201143.0
425,PT01M19.00S,2022-03-24T01:11:45.7Z,3,REGULAR,block,,[],201143,,,1610612762,91,66,2022-03-24T01:11:48Z,4170000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT01M17.00S,2022-03-24T01:11:47.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,91,66,2022-03-24T01:11:53Z,4180000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,424.0,3.0,3.0,0.0,,,,,,,,
427,PT01M12.00S,2022-03-24T01:11:52.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628401,87.86136662286465,42.40196078431372,1610612738,91,66,2022-03-24T01:12:01Z,4190000,-38.0,62.0,1,right,MISS D. White 7' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,7.24,Missed,,,,,,,,,,,,,,,,,,,
428,PT01M10.00S,2022-03-24T01:11:54.8Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,91,66,2022-03-24T01:12:01Z,4200000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,427.0,2.0,2.0,0.0,,,,,,,,
429,PT01M01.00S,2022-03-24T01:12:08.2Z,3,REGULAR,foul,offensive,[],203903,,,1610612762,91,66,2022-03-24T01:12:17Z,4210000,,,0,,J. Clarkson offensive FOUL (2 PF),"[203903, 1628401]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,White,1628401.0,,,
431,PT01M01.00S,2022-03-24T01:12:08.2Z,3,REGULAR,turnover,offensive foul,[],203903,,,1610612762,91,66,2022-03-24T01:12:08Z,4230000,,,0,,J. Clarkson offensive foul TURNOVER (3 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,3.0,,,,,,,1363.0,,,,,,,
432,PT00M54.00S,2022-03-24T01:12:37.8Z,3,REGULAR,foul,personal,[],201144,,,1610612738,91,66,2022-03-24T01:12:43Z,4240000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 203935]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Smart,203935.0,,,
434,PT00M40.90S,2022-03-24T01:13:14.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,90.48948751642575,49.01960784313725,1610612738,93,66,2022-03-24T01:13:19Z,4260000,-5.0,37.0,1,right,M. Smart driving Layup (5 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.72,Made,5.0,,,,,,,,,,,,,,,,,,
436,PT00M30.60S,2022-03-24T01:13:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,8.09789750328515,53.92156862745098,1610612762,93,66,2022-03-24T01:17:18Z,4280000,-20.0,24.0,1,left,MISS T. Forrest driving floating Shot,[1630235],1610612762.0,UTA,driving floating,,,Forrest,T. Forrest,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
437,PT00M29.50S,2022-03-24T01:13:29.2Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,93,66,2022-03-24T01:13:36Z,4290000,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,436.0,9.0,6.0,3.0,,,,,,,,
438,PT00M29.50S,2022-03-24T01:13:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,93,68,2022-03-24T01:13:32Z,4300000,0.0,0.0,1,left,R. Gobert tip Layup (8 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
439,PT00M10.90S,2022-03-24T01:13:52.9Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,93,68,2022-03-24T01:14:04Z,4310000,,,0,,M. Smart bad pass TURNOVER (4 TO),"[203935, 201144]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,4.0,Conley,201144.0,,,,,,,,,,,,
440,PT00M10.90S,2022-03-24T01:13:52.9Z,3,REGULAR,steal,,[],201144,,,1610612762,93,68,2022-03-24T01:13:54Z,4320000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M05.00S,2022-03-24T01:13:58.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200752,5.732588699080158,95.83333333333334,1610612762,93,68,2022-03-24T01:14:13Z,4330000,-229.0,1.0,1,left,MISS R. Gay 3PT - blocked,"[200752, 201143]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,Horford,201143.0
442,PT00M05.00S,2022-03-24T01:13:58.7Z,3,REGULAR,block,,[],201143,,,1610612762,93,68,2022-03-24T01:14:02Z,4340000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M04.10S,2022-03-24T01:13:59.6Z,3,REGULAR,rebound,offensive,[],201144,,,1610612762,93,68,2022-03-24T01:14:13Z,4350000,,,0,,M. Conley REBOUND (Off:2 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,441.0,3.0,1.0,2.0,,,,,,,,
444,PT00M01.50S,2022-03-24T01:14:05.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630235,14.14257555847569,50.73529411764706,1610612762,93,68,2022-03-24T01:15:57Z,4360000,-4.0,80.0,1,left,MISS T. Forrest 8' Jump Shot - blocked,"[1630235, 1628369]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,Tatum,1628369.0
445,PT00M01.50S,2022-03-24T01:14:05.2Z,3,REGULAR,block,,[],1628369,,,1610612762,93,68,2022-03-24T01:14:07Z,4370000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT00M01.00S,2022-03-24T01:14:05.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,93,68,2022-03-24T01:15:57Z,4380000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,,,,
447,PT00M00.00S,2022-03-24T01:14:13.3Z,3,REGULAR,period,end,[],0,,,1610612738,93,68,2022-03-24T01:14:13Z,4390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,93,68,2022-03-24T01:16:41Z,4400000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,93,68,2022-03-24T01:16:41Z,4410000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,93,68,2022-03-24T01:16:41Z,4420000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,out,['startperiod'],203903,,,1610612738,93,68,2022-03-24T01:16:41Z,4430000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,93,68,2022-03-24T01:16:41Z,4440000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,93,68,2022-03-24T01:16:41Z,4450000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,in,['startperiod'],1628464,,,1610612738,93,68,2022-03-24T01:16:41Z,4460000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-03-24T01:16:24.8Z,4,REGULAR,substitution,in,['startperiod'],1628378,,,1610612738,93,68,2022-03-24T01:16:41Z,4470000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-03-24T01:16:54.1Z,4,REGULAR,period,start,[],0,,,1610612762,93,68,2022-03-24T01:16:54Z,4480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M48.00S,2022-03-24T01:17:09.9Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612762,93,68,2022-03-24T01:17:19Z,4490000,,,0,,D. White shooting personal FOUL (2 PF) (Gobert 2 FT),"[1628401, 203497]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Gobert,203497.0,,,
