actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
544,PT06M40.00S,2022-03-28T00:02:23.0Z,4,REGULAR,substitution,out,[],1628464,,,1610612750,117,93,2022-03-28T00:02:32Z,5420000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M40.00S,2022-03-28T00:02:23.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612750,117,93,2022-03-28T00:02:32Z,5430000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M28.00S,2022-03-28T00:02:44.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626157,92.59198423127464,48.529411764705884,1610612750,117,95,2022-03-28T00:02:50Z,5440000,-7.0,17.0,1,right,K. Towns driving DUNK (17 PTS) (A. Edwards 6 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.86,Made,,,,,17.0,A. Edwards,1630162.0,6.0,,,,,,,,,,,
548,PT05M59.00S,2022-03-28T00:03:12.9Z,4,REGULAR,2pt,Jump Shot,[],1627759,15.325229960578188,86.02941176470588,1610612738,117,95,2022-03-28T00:03:22Z,5460000,-180.0,92.0,1,left,MISS J. Brown 20' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,20.21,Missed,,,,,,,,,,,,,,,,,,,
549,PT05M56.00S,2022-03-28T00:03:16.1Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,117,95,2022-03-28T00:03:16Z,5470000,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,548.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
550,PT05M43.00S,2022-03-28T00:03:28.7Z,4,REGULAR,3pt,Jump Shot,[],1627752,78.40013140604468,7.107843137254902,1610612750,117,95,2022-03-28T00:03:33Z,5480000,-214.0,151.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
551,PT05M40.00S,2022-03-28T00:03:31.7Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,117,95,2022-03-28T00:03:33Z,5490000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,550.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
552,PT05M32.00S,2022-03-28T00:03:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.258212877792378,46.81372549019608,1610612738,119,95,2022-03-28T00:04:05Z,5500000,16.0,6.0,1,left,J. Brown Layup (31 PTS) (D. White 6 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1.71,Made,,,,,31.0,D. White,1628401.0,6.0,,,,,,,,,,,
554,PT05M17.00S,2022-03-28T00:03:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,49.50980392156863,1610612750,119,97,2022-03-28T00:03:58Z,5520000,-2.0,15.0,1,right,K. Towns driving Layup (19 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.49,Made,,,,,19.0,,,,,,,,,,,,,,
555,PT04M53.00S,2022-03-28T00:04:19.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,34.773324572930356,39.705882352941174,1610612738,119,97,2022-03-28T00:05:18Z,5530000,51.0,274.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
556,PT04M49.00S,2022-03-28T00:04:23.3Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,119,97,2022-03-28T00:04:24Z,5540000,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,555.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
557,PT04M44.00S,2022-03-28T00:04:27.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,94.69448094612353,2.941176470588235,1610612750,119,100,2022-03-28T00:04:33Z,5550000,-235.0,-3.0,1,right,A. Edwards 3PT  (24 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,23.53,Made,,,,,24.0,,,,,,,,,,,,,,
559,PT04M18.00S,2022-03-28T00:04:56.4Z,4,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612738,119,100,2022-03-28T00:05:04Z,5570000,,,0,,J. Nowell shooting personal FOUL (1 PF) (White 2 FT),"[1629669, 1628401]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,1627964.0,,1.0,0.0,White,1628401.0,,,
561,PT04M18.00S,2022-03-28T00:05:23.9Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,120,100,2022-03-28T00:05:23Z,5590000,,,0,,D. White Free Throw 1 of 2 (14 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
562,PT04M18.00S,2022-03-28T00:05:27.5Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,120,100,2022-03-28T00:05:30Z,5600000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M18.00S,2022-03-28T00:05:27.5Z,4,REGULAR,substitution,in,[],203935,,,1610612738,120,100,2022-03-28T00:05:30Z,5610000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M18.00S,2022-03-28T00:05:43.9Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,121,100,2022-03-28T00:05:43Z,5620000,,,0,,D. White Free Throw 2 of 2 (15 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
565,PT04M18.00S,2022-03-28T00:05:50.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,121,100,2022-03-28T00:05:50Z,5630000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,out,[],1628401,,,1610612750,121,100,2022-03-28T00:08:10Z,5640000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,121,100,2022-03-28T00:08:10Z,5650000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,121,100,2022-03-28T00:08:10Z,5660000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,out,[],1629669,,,1610612750,121,100,2022-03-28T00:08:10Z,5670000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,121,100,2022-03-28T00:08:10Z,5680000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,121,100,2022-03-28T00:08:10Z,5690000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,in,[],1630202,,,1610612750,121,100,2022-03-28T00:08:10Z,5700000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,121,100,2022-03-28T00:08:10Z,5710000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,in,[],1630195,,,1610612750,121,100,2022-03-28T00:08:10Z,5720000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,121,100,2022-03-28T00:08:10Z,5730000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,121,100,2022-03-28T00:08:10Z,5740000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M18.00S,2022-03-28T00:07:56.8Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,121,100,2022-03-28T00:08:10Z,5750000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M05.00S,2022-03-28T00:08:52.5Z,4,REGULAR,3pt,Jump Shot,[],1627774,69.07030223390277,21.568627450980394,1610612750,121,100,2022-03-28T00:08:58Z,5760000,-142.0,238.0,1,right,MISS J. Layman 27' 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M02.00S,2022-03-28T00:08:55.5Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,121,100,2022-03-28T00:08:58Z,5770000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,578.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
580,PT03M49.00S,2022-03-28T00:09:10.2Z,4,REGULAR,foul,personal,['2freethrow'],1627774,,,1610612738,121,100,2022-03-28T00:09:18Z,5780000,,,0,,J. Layman shooting personal FOUL (1 PF) (Tatum 2 FT),"[1627774, 1628369]",1610612750.0,MIN,shooting,,,Layman,J. Layman,,,,,,,,,,,,,,,,,1627964.0,,1.0,0.0,Tatum,1628369.0,,,
582,PT03M49.00S,2022-03-28T00:09:29.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,122,100,2022-03-28T00:09:29Z,5800000,,,0,,J. Tatum Free Throw 1 of 2 (33 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,33.0,,,,,,,,,,,,,,
584,PT03M49.00S,2022-03-28T00:09:31.7Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,122,100,2022-03-28T00:09:51Z,5820000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M49.00S,2022-03-28T00:09:31.7Z,4,REGULAR,substitution,out,[],203935,,,1610612738,122,100,2022-03-28T00:09:51Z,5830000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M49.00S,2022-03-28T00:09:31.7Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,122,100,2022-03-28T00:09:51Z,5850000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M49.00S,2022-03-28T00:09:31.7Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,122,100,2022-03-28T00:09:51Z,5860000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M49.00S,2022-03-28T00:09:52.6Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,123,100,2022-03-28T00:09:52Z,5870000,,,0,,J. Tatum Free Throw 2 of 2 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,34.0,,,,,,,,,,,,,,
590,PT03M44.00S,2022-03-28T00:09:56.1Z,4,REGULAR,foul,personal,[],1628369,,,1610612750,123,100,2022-03-28T00:10:10Z,5880000,,,0,,J. Tatum take personal FOUL (1 PF),"[1628369, 1630233]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,202049.0,,1.0,0.0,Knight,1630233.0,,,
593,PT03M44.00S,2022-03-28T00:10:21.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612750,123,100,2022-03-28T00:10:24Z,5900000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M44.00S,2022-03-28T00:10:21.3Z,4,REGULAR,substitution,in,[],1630174,,,1610612750,123,100,2022-03-28T00:11:10Z,5915000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M28.00S,2022-03-28T00:10:25.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,91.67214191852825,49.01960784313725,1610612750,123,102,2022-03-28T00:10:30Z,5920000,-5.0,26.0,1,right,N. Knight driving Layup (2 PTS),[1630233],1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,2.63,Made,,,,,2.0,,,,,,,,,,,,,,
596,PT03M15.00S,2022-03-28T00:10:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.966491458607096,47.794117647058826,1610612738,123,102,2022-03-28T00:10:43Z,5930000,11.0,22.0,1,left,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,,
597,PT03M14.00S,2022-03-28T00:10:39.4Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,123,102,2022-03-28T00:10:43Z,5940000,,,0,,N. Knight REBOUND (Off:0 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,596.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
598,PT03M10.00S,2022-03-28T00:10:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629006,91.40932982917214,51.9607843137255,1610612750,123,102,2022-03-28T00:11:16Z,5950000,10.0,28.0,1,right,MISS J. Okogie driving Layup,[1629006],1610612750.0,MIN,driving,,,Okogie,J. Okogie,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
599,PT03M09.00S,2022-03-28T00:10:44.7Z,4,REGULAR,rebound,offensive,[],1630233,,,1610612750,123,102,2022-03-28T00:14:28Z,5960000,,,0,,N. Knight REBOUND (Off:1 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,598.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
600,PT03M09.00S,2022-03-28T00:10:51.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,123,102,2022-03-28T00:10:51Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M56.00S,2022-03-28T00:11:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629006,74.85216819973719,88.48039215686273,1610612750,123,105,2022-03-28T00:11:20Z,5980000,192.0,184.0,1,right,J. Okogie 26' 3PT  (3 PTS) (J. Layman 1 AST),"[1629006, 1627774]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,26.62,Made,,,,,3.0,J. Layman,1627774.0,1.0,,,,,,,,,,,
604,PT02M31.00S,2022-03-28T00:11:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.1268068331143235,47.794117647058826,1610612738,125,105,2022-03-28T00:14:35Z,6000000,11.0,5.0,1,left,G. Williams cutting Layup (4 PTS) (A. Nesmith 1 AST),"[1629684, 1630174]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,1.21,Made,,,,,4.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,
606,PT02M17.00S,2022-03-28T00:11:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630233,65.39093298291722,46.07843137254902,1610612750,125,108,2022-03-28T00:12:01Z,6020000,-20.0,273.0,1,right,N. Knight 27' 3PT  (5 PTS) (L. Bolmaro 1 AST),"[1630233, 1630195]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,27.35,Made,,,,,5.0,L. Bolmaro,1630195.0,1.0,,,,,,,,,,,
608,PT01M51.00S,2022-03-28T00:12:22.1Z,4,REGULAR,3pt,Jump Shot,[],1630573,13.354139290407357,2.941176470588235,1610612738,128,108,2022-03-28T00:12:28Z,6040000,235.0,73.0,1,left,S. Hauser 24' 3PT  (3 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,24.64,Made,,,,,3.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,
610,PT01M36.00S,2022-03-28T00:12:40.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627774,87.86136662286465,55.14705882352941,1610612750,128,108,2022-03-28T00:12:45Z,6060000,26.0,62.0,1,right,MISS J. Layman 6' driving floating Shot,[1627774],1610612750.0,MIN,driving floating,,,Layman,J. Layman,,,,,6.67,Missed,,,,,,,,,,,,,,,,,,,
611,PT01M34.00S,2022-03-28T00:12:42.5Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,128,108,2022-03-28T00:12:45Z,6070000,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,610.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
612,PT01M16.00S,2022-03-28T00:13:00.3Z,4,REGULAR,3pt,Jump Shot,[],1630573,5.469776609724048,96.56862745098039,1610612738,131,108,2022-03-28T00:13:04Z,6080000,-233.0,-1.0,1,left,S. Hauser 3PT  (6 PTS) (P. Pritchard 4 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,23.28,Made,,,,,6.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,
614,PT01M04.00S,2022-03-28T00:13:17.5Z,4,REGULAR,turnover,out-of-bounds,[],1627774,,,1610612750,131,108,2022-03-28T00:13:23Z,6100000,,,0,,J. Layman step out-of-bounds TURNOVER (1 TO),[1627774],1610612750.0,MIN,step,,,Layman,J. Layman,,,,,,,,,,,,,,,,,1627964.0,1.0,,,,,,,
615,PT00M46.90S,2022-03-28T00:13:38.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,17.69053876478318,92.8921568627451,1610612738,134,108,2022-03-28T00:13:43Z,6110000,-214.0,114.0,1,left,G. Williams 24' 3PT step back (7 PTS) (P. Pritchard 5 AST),"[1629684, 1630202]",1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,24.28,Made,,,,,7.0,P. Pritchard,1630202.0,5.0,,,,,,,,,,,
617,PT00M36.80S,2022-03-28T00:13:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630195,79.97700394218134,57.35294117647059,1610612750,134,110,2022-03-28T00:13:55Z,6130000,37.0,136.0,1,right,L. Bolmaro 14' pullup Jump Shot (2 PTS),[1630195],1610612750.0,MIN,pullup,,,Bolmaro,L. Bolmaro,,,,,14.06,Made,,,,,2.0,,,,,,,,,,,,,,
618,PT00M21.60S,2022-03-28T00:14:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,5.995400788436268,52.20588235294118,1610612738,134,110,2022-03-28T00:16:25Z,6140000,-11.0,4.0,1,left,MISS L. Kornet reverse Layup,[1628436],1610612738.0,BOS,reverse,,,Kornet,L. Kornet,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,,
619,PT00M19.20S,2022-03-28T00:14:14.3Z,4,REGULAR,rebound,defensive,[],1630195,,,1610612750,134,110,2022-03-28T00:14:14Z,6150000,,,0,,L. Bolmaro REBOUND (Off:0 Def:1),[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,618.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
620,PT00M16.50S,2022-03-28T00:14:17.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627774,92.32917214191852,49.754901960784316,1610612750,134,112,2022-03-28T00:14:23Z,6160000,-1.0,20.0,1,right,J. Layman running DUNK (2 PTS) (L. Bolmaro 2 AST),"[1627774, 1630195]",1610612750.0,MIN,running,,,Layman,J. Layman,,,,,1.96,Made,,,,,2.0,L. Bolmaro,1630195.0,2.0,,,,,,,,,,,
622,PT00M00.00S,2022-03-28T00:14:40.3Z,4,REGULAR,period,end,[],0,,,1610612738,134,112,2022-03-28T00:14:40Z,6180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M00.00S,2022-03-28T00:16:13.6Z,4,REGULAR,game,end,[],0,,,0,134,112,2022-03-28T00:16:13Z,6190000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
