actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
255,PT02M59.00S,2022-03-13T20:29:11.5Z,2,REGULAR,3pt,Jump Shot,[],1630182,5.075558475689881,95.83333333333334,1610612742,36,32,2022-03-13T20:33:35Z,2550000,-229.0,-5.0,1,left,J. Green 3PT running (5 PTS) (L. Doncic 4 AST),"[1630182, 1629029]",1610612742.0,DAL,running,,,Green,J. Green,,,,,22.93,Made,5.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,,
257,PT02M41.00S,2022-03-13T20:29:29.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,65.78515111695138,47.05882352941176,1610612738,39,32,2022-03-13T20:33:58Z,2570000,-15.0,269.0,1,right,J. Tatum 26' 3PT pullup (13 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.95,Made,13.0,,,,,,,,,,,,,,,,,,
258,PT02M23.00S,2022-03-13T20:29:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,11.908672798948752,36.029411764705884,1610612742,39,32,2022-03-13T20:34:45Z,2580000,70.0,59.0,1,left,MISS T. Burke 9' driving floating Shot,[203504],1610612742.0,DAL,driving floating,,,Burke,T. Burke,,,,,9.17,Missed,,,,,,,,,,,,,,,,,,,
259,PT02M21.00S,2022-03-13T20:29:49.2Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,39,32,2022-03-13T20:29:54Z,2590000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,258.0,5.0,4.0,1.0,,,,,,,
260,PT02M17.00S,2022-03-13T20:29:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.80354796320631,50.49019607843137,1610612738,41,32,2022-03-13T20:30:04Z,2600000,2.0,25.0,1,right,J. Tatum driving Layup (15 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.46,Made,15.0,,,,,,,,,,,,,,,,,,
261,PT02M16.00S,2022-03-13T20:30:04.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,41,32,2022-03-13T20:30:04Z,2610000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M16.00S,2022-03-13T20:33:06.3Z,2,REGULAR,substitution,out,[],201143,,,1610612742,41,32,2022-03-13T20:33:21Z,2620000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M16.00S,2022-03-13T20:33:06.3Z,2,REGULAR,substitution,out,[],203504,,,1610612742,41,32,2022-03-13T20:33:21Z,2630000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M16.00S,2022-03-13T20:33:06.3Z,2,REGULAR,substitution,in,[],1629684,,,1610612742,41,32,2022-03-13T20:33:21Z,2640000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M16.00S,2022-03-13T20:33:06.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,41,32,2022-03-13T20:33:21Z,2650000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT01M58.00S,2022-03-13T20:33:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.354139290407357,39.705882352941174,1610612742,41,32,2022-03-13T20:33:57Z,2660000,51.0,73.0,1,left,MISS J. Brunson 8' turnaround Shot,[1628973],1610612742.0,DAL,turnaround,,,Brunson,J. Brunson,,,,,8.93,Missed,,,,,,,,,,,,,,,,,,,
267,PT01M56.00S,2022-03-13T20:33:49.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,41,32,2022-03-13T20:33:57Z,2670000,,,0,,J. Tatum REBOUND (Off:3 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,266.0,7.0,4.0,3.0,,,,,,,
268,PT01M42.00S,2022-03-13T20:34:04.1Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,41,32,2022-03-13T20:34:15Z,2680000,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 1627827]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,2.0,,,,,,,Finney-Smith,1627827.0,,,,,
269,PT01M42.00S,2022-03-13T20:34:04.1Z,2,REGULAR,steal,,[],1627827,,,1610612742,41,32,2022-03-13T20:34:05Z,2690000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT01M36.00S,2022-03-13T20:34:08.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,7.30946123521682,50.49019607843137,1610612742,41,34,2022-03-13T20:34:25Z,2700000,-2.0,16.0,1,left,J. Green running Layup (7 PTS) (D. Finney-Smith 2 AST),"[1630182, 1627827]",1610612742.0,DAL,running,,,Green,J. Green,,,,,1.64,Made,7.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,,,,
272,PT01M20.00S,2022-03-13T20:34:51.5Z,2,REGULAR,jumpball,recovered,[],1628369,,,1610612738,41,34,2022-03-13T20:34:59Z,2720000,,,0,,Jump Ball J. Brown vs. J. Green: Tip to J. Tatum,"[1628369, 1627759, 1630182]",1610612738.0,BOS,heldball,J. Tatum,1628369.0,Tatum,J. Tatum,Brown,1627759.0,Green,1630182.0,,,,,,,,,,,,,,,,,,,,,
275,PT01M13.00S,2022-03-13T20:34:58.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,90.14454664914587,4.189644607843137,1610612738,41,34,2022-03-13T20:35:18Z,2750000,-229.0,40.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,,
276,PT01M11.00S,2022-03-13T20:35:00.2Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,41,34,2022-03-13T20:35:18Z,2760000,,,0,,R. Williams III REBOUND (Off:3 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,275.0,3.0,0.0,3.0,,,,,,,
277,PT01M10.00S,2022-03-13T20:35:01.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,92.46057818659659,49.754901960784316,1610612738,43,34,2022-03-13T20:35:28Z,2770000,-1.0,18.0,1,right,R. Williams III putback DUNK (6 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,1.84,Made,6.0,,,,,,,,,,,,,,,,,,
278,PT00M53.70S,2022-03-13T20:35:18.2Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612742,43,34,2022-03-13T20:35:23Z,2780000,,,0,,G. Williams shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1629684, 1627827]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,101284.0,,,,,,,,,,1.0,0.0,Finney-Smith,1627827.0,
280,PT00M53.70S,2022-03-13T20:35:49.1Z,2,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,43,34,2022-03-13T20:35:49Z,2800000,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
281,PT00M53.70S,2022-03-13T20:35:49.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,43,34,2022-03-13T20:35:49Z,2810000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,
282,PT00M53.70S,2022-03-13T20:36:08.3Z,2,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,43,35,2022-03-13T20:36:08Z,2820000,,,0,,D. Finney-Smith Free Throw 2 of 2 (1 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
283,PT00M41.50S,2022-03-13T20:36:24.7Z,2,REGULAR,foul,personal,['3freethrow'],1628973,,,1610612738,43,35,2022-03-13T20:39:04Z,2830000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Tatum 3 FT),"[1628973, 1628369]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,1626300.0,,,,,,,,,,1.0,0.0,Tatum,1628369.0,
286,PT00M41.50S,2022-03-13T20:38:10.2Z,2,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,43,35,2022-03-13T20:40:19Z,2845000,,,0,,MISS J. Tatum Free Throw 1 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
287,PT00M41.50S,2022-03-13T20:38:10.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,43,35,2022-03-13T20:40:19Z,2847500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,
288,PT00M41.50S,2022-03-13T20:38:10.2Z,2,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,44,35,2022-03-13T20:40:19Z,2848750,,,0,,J. Tatum Free Throw 2 of 3 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
291,PT00M41.50S,2022-03-13T20:38:10.2Z,2,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,45,35,2022-03-13T20:40:19Z,2849375,,,0,,J. Tatum Free Throw 3 of 3 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
285,PT00M41.50S,2022-03-13T20:36:55.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612742,45,35,2022-03-13T20:40:19Z,2850000,,,0,,,[],,,support,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,Common Foul Upheld
289,PT00M41.50S,2022-03-13T20:38:26.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,45,35,2022-03-13T20:40:19Z,2890000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M41.50S,2022-03-13T20:38:26.0Z,2,REGULAR,substitution,in,[],203915,,,1610612742,45,35,2022-03-13T20:40:19Z,2900000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M30.50S,2022-03-13T20:39:08.3Z,2,REGULAR,2pt,Jump Shot,[],1629029,24.310118265440213,62.768075980392155,1610612742,45,35,2022-03-13T20:39:36Z,2905000,-64.0,176.0,1,left,MISS L. Doncic 18' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,18.72,Missed,,,,,,,,,,,,,,,,,,,
293,PT00M28.10S,2022-03-13T20:39:10.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,45,35,2022-03-13T20:39:36Z,2907500,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,292.0,3.0,2.0,1.0,,,,,,,
294,PT00M05.30S,2022-03-13T20:39:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.01511169513797,40.44117647058824,1610612738,47,35,2022-03-13T20:39:54Z,2908750,-48.0,32.0,1,right,M. Smart driving finger roll Layup (4 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,5.75,Made,4.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,,
296,PT00M01.20S,2022-03-13T20:39:39.5Z,2,REGULAR,3pt,Jump Shot,[],203915,37.00722733245729,24.754901960784316,1610612742,47,38,2022-03-13T20:40:35Z,2960000,126.0,295.0,1,left,S. Dinwiddie 32' 3PT running pullup (5 PTS),[203915],1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,32.12,Made,5.0,,,,,,,,,,,,,,,,,,
297,PT00M00.00S,2022-03-13T20:39:49.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,47,38,2022-03-13T20:40:20Z,2970000,,,0,,,[],,,support,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,End Period - Good Basket
298,PT00M00.00S,2022-03-13T20:39:56.6Z,2,REGULAR,period,end,[],0,,,1610612738,47,38,2022-03-13T20:39:56Z,2980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-03-13T20:54:49.2Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,47,38,2022-03-13T20:55:15Z,2990000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-03-13T20:54:49.2Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612738,47,38,2022-03-13T20:55:15Z,3000000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-03-13T20:54:49.2Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,47,38,2022-03-13T20:55:15Z,3010000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-03-13T20:54:49.2Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612738,47,38,2022-03-13T20:55:15Z,3020000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-03-13T20:55:21.6Z,3,REGULAR,period,start,[],0,,,1610612742,47,38,2022-03-13T20:55:21Z,3030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M47.00S,2022-03-13T20:55:34.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,66.70499342969777,30.637254901960787,1610612742,47,41,2022-03-13T20:55:39Z,3040000,-97.0,260.0,1,right,D. Finney-Smith 27' 3PT  (4 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,27.79,Made,4.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,,
306,PT11M22.00S,2022-03-13T20:55:59.0Z,3,REGULAR,2pt,Jump Shot,[],203935,12.302890932982917,32.35294117647059,1610612738,49,41,2022-03-13T20:56:07Z,3060000,88.0,63.0,1,left,M. Smart 10' driving floating Jump Shot (6 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,10.84,Made,6.0,,,,,,,,,,,,,,,,,,
307,PT10M58.00S,2022-03-13T20:56:22.6Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,49,41,2022-03-13T20:56:31Z,3070000,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 201143]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,3.0,,,,,,,Horford,201143.0,,,,,
308,PT10M58.00S,2022-03-13T20:56:22.6Z,3,REGULAR,steal,,[],201143,,,1610612738,49,41,2022-03-13T21:03:07Z,3080000,,,0,,A. Horford STEAL (3 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M52.00S,2022-03-13T20:56:25.9Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,49,41,2022-03-13T21:00:21Z,3085000,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 203915]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,3.0,,,,,,,Dinwiddie,203915.0,,,,,
343,PT10M52.00S,2022-03-13T20:56:25.9Z,3,REGULAR,steal,,[],203915,,,1610612742,49,41,2022-03-13T21:00:21Z,3087500,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT10M48.00S,2022-03-13T20:56:33.3Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612742,49,41,2022-03-13T20:56:52Z,3120000,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 203935]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,2.0,,,,,,,Smart,203935.0,,,,,
313,PT10M48.00S,2022-03-13T20:56:33.3Z,3,REGULAR,steal,,[],203935,,,1610612738,49,41,2022-03-13T20:56:34Z,3130000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT10M44.00S,2022-03-13T20:56:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,9.543363994743759,36.029411764705884,1610612738,49,41,2022-03-13T20:59:42Z,3140000,70.0,37.0,1,left,MISS J. Tatum 7' running Layup - blocked,"[1628369, 1627827]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,7.92,Missed,,,,,,,Finney-Smith,1627827.0,,,,,,,,,,,
315,PT10M44.00S,2022-03-13T20:56:39.9Z,3,REGULAR,block,,[],1627827,,,1610612738,49,41,2022-03-13T20:56:43Z,3150000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT10M42.00S,2022-03-13T20:56:41.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,49,41,2022-03-13T20:57:05Z,3160000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,
317,PT10M42.00S,2022-03-13T20:56:45.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,49,41,2022-03-13T20:56:45Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT10M28.00S,2022-03-13T20:56:59.2Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612742,49,41,2022-03-13T20:57:10Z,3180000,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1627759]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,2.0,,,,,,,Brown,1627759.0,,,,,
319,PT10M28.00S,2022-03-13T20:56:59.2Z,3,REGULAR,steal,,[],1627759,,,1610612738,49,41,2022-03-13T20:57:00Z,3190000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT10M25.00S,2022-03-13T20:57:02.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,5.601182654402102,49.26470588235294,1610612738,51,41,2022-03-13T20:57:14Z,3200000,4.0,0.0,1,left,J. Brown running DUNK (9 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,0.37,Made,9.0,,,,,,,,,,,,,,,,,,
321,PT10M10.00S,2022-03-13T20:57:16.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.17936925098554,63.23529411764706,1610612742,51,41,2022-03-13T20:57:23Z,3210000,66.0,265.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,27.35,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M07.00S,2022-03-13T20:57:20.1Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612742,51,41,2022-03-13T20:57:20Z,3220000,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,321.0,2.0,1.0,1.0,,,,,,,
323,PT10M04.00S,2022-03-13T20:57:23.1Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612742,51,41,2022-03-13T20:57:27Z,3230000,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 201143]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,3.0,,,,,,,Horford,201143.0,,,,,
324,PT10M04.00S,2022-03-13T20:57:23.1Z,3,REGULAR,steal,,[],201143,,,1610612738,51,41,2022-03-13T20:57:24Z,3240000,,,0,,A. Horford STEAL (4 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT09M50.00S,2022-03-13T20:57:38.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,13.354139290407357,38.970588235294116,1610612738,51,41,2022-03-13T20:57:49Z,3250000,55.0,73.0,1,left,MISS A. Horford 9' driving Hook,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,9.15,Missed,,,,,,,,,,,,,,,,,,,
326,PT09M48.00S,2022-03-13T20:57:40.9Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,51,41,2022-03-13T20:57:49Z,3260000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,325.0,2.0,1.0,1.0,,,,,,,
327,PT09M38.00S,2022-03-13T20:57:48.9Z,3,REGULAR,2pt,Jump Shot,[],1629029,90.48948751642575,33.088235294117645,1610612742,51,43,2022-03-13T20:57:54Z,3270000,-85.0,37.0,1,right,L. Doncic 9' fadeaway Jump Shot (11 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,9.23,Made,11.0,,,,,,,,,,,,,,,,,,
328,PT09M24.00S,2022-03-13T20:58:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,48.529411764705884,1610612738,53,43,2022-03-13T21:04:52Z,3280000,7.0,13.0,1,left,J. Tatum driving finger roll Layup (19 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,1.45,Made,19.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,,
330,PT09M11.00S,2022-03-13T20:58:17.1Z,3,REGULAR,3pt,Jump Shot,[],1627827,71.56701708278581,81.12745098039215,1610612742,53,43,2022-03-13T20:58:25Z,3300000,156.0,215.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
331,PT09M08.00S,2022-03-13T20:58:20.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,53,43,2022-03-13T20:58:25Z,3310000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,330.0,4.0,3.0,1.0,,,,,,,
332,PT08M57.00S,2022-03-13T20:58:30.1Z,3,REGULAR,3pt,Jump Shot,[],201143,30.831143232588698,35.049019607843135,1610612738,56,43,2022-03-13T20:58:35Z,3320000,75.0,237.0,1,left,A. Horford 24' 3PT  (11 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.88,Made,11.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
334,PT08M44.00S,2022-03-13T20:58:46.5Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612742,56,43,2022-03-13T20:58:55Z,3340000,,,0,,J. Brown shooting personal FOUL (1 PF) (Powell 2 FT),"[1627759, 203939]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,200834.0,,,,,,,,,,1.0,0.0,Powell,203939.0,
336,PT08M44.00S,2022-03-13T20:59:13.6Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,56,44,2022-03-13T20:59:13Z,3360000,,,0,,D. Powell Free Throw 1 of 2 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
337,PT08M44.00S,2022-03-13T20:59:33.1Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,56,45,2022-03-13T20:59:33Z,3370000,,,0,,D. Powell Free Throw 2 of 2 (4 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
338,PT08M30.00S,2022-03-13T20:59:49.8Z,3,REGULAR,2pt,Jump Shot,[],201143,22.683968462549277,50.0,1610612738,56,45,2022-03-13T21:00:40Z,3380000,0.0,161.0,1,left,MISS A. Horford 16' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,16.07,Missed,,,,,,,,,,,,,,,,,,,
339,PT08M28.00S,2022-03-13T20:59:51.8Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,56,45,2022-03-13T21:00:40Z,3390000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,338.0,3.0,2.0,1.0,,,,,,,
340,PT08M06.00S,2022-03-13T21:00:15.0Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612742,56,45,2022-03-13T21:00:23Z,3400000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629057, 203915]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,1626300.0,,,,,,,,,,2.0,0.0,Dinwiddie,203915.0,
344,PT08M06.00S,2022-03-13T21:00:39.2Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,56,46,2022-03-13T21:00:39Z,3420000,,,0,,S. Dinwiddie Free Throw 1 of 2 (6 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
345,PT08M06.00S,2022-03-13T21:00:51.0Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,56,47,2022-03-13T21:00:51Z,3430000,,,0,,S. Dinwiddie Free Throw 2 of 2 (7 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
