actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
363,PT07M51.00S,2022-01-22T02:00:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,89.70105124835742,48.77450980392157,1610612757,68,63,2022-01-22T02:00:39Z,3610000,-6.0,44.0,1,right,MISS C. McCollum driving finger roll Layup,[203468],1610612757.0,POR,driving finger roll,,,McCollum,C. McCollum,,,,,4.47,Missed,,,,,,,,,,,,,,,,,,,
364,PT07M48.00S,2022-01-22T02:00:10.7Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,68,63,2022-01-22T02:00:17Z,3620000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,363.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
365,PT07M43.00S,2022-01-22T02:00:21.4Z,3,REGULAR,foul,personal,[],203468,,,1610612738,68,63,2022-01-22T02:00:28Z,3630000,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 201143]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,202035.0,2.0,0.0,Horford,201143.0,,,,,,,,,,
367,PT07M36.00S,2022-01-22T02:00:53.3Z,3,REGULAR,foul,offensive,[],1629057,,,1610612738,68,63,2022-01-22T02:01:41Z,3650000,,,0,,R. Williams III offensive FOUL (3 PF),"[1629057, 203994]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,1627962.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,
369,PT07M36.00S,2022-01-22T02:00:53.3Z,3,REGULAR,turnover,offensive foul,[],1629057,,,1610612738,68,63,2022-01-22T02:01:41Z,3670000,,,0,,R. Williams III offensive foul TURNOVER (2 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,1627962.0,,,,,,2.0,,,,,,,,
370,PT07M36.00S,2022-01-22T02:01:06.1Z,3,REGULAR,foul,technical,['1freethrow'],1629057,,,1610612757,68,63,2022-01-22T02:01:11Z,3680000,,,0,,R. Williams III technical FOUL (1 Tech),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,1627962.0,3.0,1.0,,,,,,,,,,,,
371,PT07M36.00S,2022-01-22T02:01:12.6Z,3,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,68,63,2022-01-22T02:01:12Z,3690000,,,0,,MISS A. Simons technical Free Throw 1 of 1,[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,Missed,,,,,,,,,,,,,,,,,,,
372,PT07M36.00S,2022-01-22T02:01:12.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,68,63,2022-01-22T02:01:12Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,,
373,PT07M22.00S,2022-01-22T02:01:39.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203468,78.40013140604468,26.715686274509803,1610612757,68,65,2022-01-22T02:01:45Z,3710000,-116.0,151.0,1,right,C. McCollum 19' pullup Jump Shot (19 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,19.03,Made,,,,,,,,,,19.0,,,,,,,,,
374,PT07M03.00S,2022-01-22T02:01:56.8Z,3,REGULAR,3pt,Jump Shot,[],203471,29.911300919842315,22.058823529411764,1610612738,68,65,2022-01-22T02:02:01Z,3720000,140.0,229.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
375,PT07M01.00S,2022-01-22T02:01:58.8Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,68,65,2022-01-22T02:02:01Z,3730000,,,0,,N. Little REBOUND (Off:0 Def:6),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,374.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
376,PT06M48.00S,2022-01-22T02:02:13.0Z,3,REGULAR,3pt,Jump Shot,[],203468,67.62483574244416,19.852941176470587,1610612757,68,65,2022-01-22T02:02:20Z,3740000,-151.0,252.0,1,right,MISS C. McCollum 29' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,29.35,Missed,,,,,,,,,,,,,,,,,,,
377,PT06M45.00S,2022-01-22T02:02:16.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,65,2022-01-22T02:02:20Z,3750000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,376.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
378,PT06M36.00S,2022-01-22T02:02:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,4.812746386333772,51.9607843137255,1610612738,70,65,2022-01-22T02:02:32Z,3760000,-10.0,-7.0,1,left,J. Brown driving finger roll Layup (16 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,1.22,Made,,,,,,,,,,16.0,,,,,,,,,
379,PT06M12.00S,2022-01-22T02:02:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.59198423127464,49.26470588235294,1610612757,70,67,2022-01-22T02:03:23Z,3770000,-4.0,17.0,1,right,J. Nurkic cutting Layup (15 PTS) (A. Simons 2 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.75,Made,,,,,,,,,,15.0,,A. Simons,1629014.0,2.0,,,,,
381,PT06M12.00S,2022-01-22T02:02:52.0Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612757,70,67,2022-01-22T02:03:24Z,3790000,,,0,,A. Horford shooting personal FOUL (3 PF) (Nurkic 1 FT),"[201143, 203994]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,1627962.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,
383,PT06M12.00S,2022-01-22T02:03:06.3Z,3,REGULAR,substitution,out,[],201143,,,1610612757,70,67,2022-01-22T02:03:12Z,3810000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M12.00S,2022-01-22T02:03:06.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612757,70,67,2022-01-22T02:03:22Z,3830000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M12.00S,2022-01-22T02:03:06.3Z,3,REGULAR,substitution,out,[],203468,,,1610612757,70,67,2022-01-22T02:03:28Z,3840000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M12.00S,2022-01-22T02:03:06.3Z,3,REGULAR,substitution,in,[],1629604,,,1610612757,70,67,2022-01-22T02:03:28Z,3850000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M12.00S,2022-01-22T02:03:40.8Z,3,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,70,68,2022-01-22T02:03:40Z,3860000,,,0,,J. Nurkic Free Throw 1 of 1 (16 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
389,PT05M51.00S,2022-01-22T02:04:04.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,16.245072273324574,4.411764705882353,1610612738,70,68,2022-01-22T02:04:09Z,3870000,228.0,100.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
390,PT05M48.00S,2022-01-22T02:04:06.9Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,70,68,2022-01-22T02:04:06Z,3880000,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,389.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
391,PT05M47.00S,2022-01-22T02:04:07.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,28.86005256241787,73.52941176470588,1610612738,70,68,2022-01-22T02:04:12Z,3890000,-118.0,219.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
392,PT05M45.00S,2022-01-22T02:04:10.6Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,70,68,2022-01-22T02:04:10Z,3900000,,,0,,N. Little REBOUND (Off:0 Def:7),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,391.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
393,PT05M31.00S,2022-01-22T02:04:27.1Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612757,70,68,2022-01-22T02:04:49Z,3910000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1628369, 203994]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,202035.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,
395,PT05M31.00S,2022-01-22T02:04:53.9Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,70,69,2022-01-22T02:08:43Z,3930000,,,0,,J. Nurkic Free Throw 1 of 2 (17 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
398,PT05M31.00S,2022-01-22T02:04:53.9Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,70,70,2022-01-22T02:08:43Z,3935000,,,0,,J. Nurkic Free Throw 2 of 2 (18 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
396,PT05M31.00S,2022-01-22T02:04:55.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,70,70,2022-01-22T02:08:43Z,3940000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M31.00S,2022-01-22T02:04:55.7Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,70,70,2022-01-22T02:08:43Z,3950000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M09.00S,2022-01-22T02:05:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,12.959921156373195,50.73529411764706,1610612738,70,70,2022-01-22T02:06:02Z,3955000,-4.0,69.0,1,left,MISS J. Richardson 6' turnaround Shot - blocked,"[1626196, 203994]",1610612738.0,BOS,turnaround,,,Richardson,J. Richardson,,,,,6.94,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0,
400,PT05M09.00S,2022-01-22T02:05:40.2Z,3,REGULAR,block,,[],203994,,,1610612738,70,70,2022-01-22T02:05:42Z,3957500,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M07.00S,2022-01-22T02:05:42.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,70,2022-01-22T02:06:02Z,3958750,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,
402,PT05M07.00S,2022-01-22T02:05:44.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612738,70,70,2022-01-22T02:06:21Z,4000000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M07.00S,2022-01-22T02:05:48.0Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,70,70,2022-01-22T02:05:52Z,4010000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M07.00S,2022-01-22T02:05:48.0Z,3,REGULAR,substitution,in,[],203463,,,1610612757,70,70,2022-01-22T02:05:52Z,4020000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M00.00S,2022-01-22T02:06:04.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,74.72076215505913,13.480392156862745,1610612757,70,73,2022-01-22T02:06:29Z,4030000,-183.0,185.0,1,right,A. Simons 26' 3PT  (16 PTS) (J. Nurkic 3 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,26.0,Made,,,,,,,,,,16.0,,J. Nurkic,203994.0,3.0,,,,,
407,PT04M59.00S,2022-01-22T02:06:12.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,70,73,2022-01-22T02:06:12Z,4050000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M34.00S,2022-01-22T02:09:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,10.463206307490145,63.970588235294116,1610612738,70,73,2022-01-22T02:09:37Z,4060000,-70.0,46.0,1,left,MISS J. Brown 8' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,8.36,Missed,,,,,,,,,,,,,,,,,,,
409,PT04M29.00S,2022-01-22T02:09:34.0Z,3,REGULAR,rebound,defensive,[],203463,,,1610612757,70,73,2022-01-22T02:12:07Z,4070000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,408.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
412,PT04M19.00S,2022-01-22T02:09:43.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,86.28449408672799,42.8921568627451,1610612757,70,75,2022-01-22T02:09:50Z,4100000,-36.0,76.0,1,right,J. Nurkic 8' driving Hook (20 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,8.42,Made,,,,,,,,,,20.0,,,,,,,,,
413,PT04M10.00S,2022-01-22T02:09:54.1Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,70,75,2022-01-22T02:10:16Z,4110000,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,,,,,,,1662.0,,,,,,1.0,,,,,,,,
414,PT03M56.00S,2022-01-22T02:10:13.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203463,65.25952693823915,45.09803921568628,1610612757,70,75,2022-01-22T02:10:22Z,4120000,-25.0,274.0,1,right,MISS B. McLemore 27' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
415,PT03M53.00S,2022-01-22T02:10:16.4Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,70,75,2022-01-22T02:10:22Z,4130000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,414.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
416,PT03M46.00S,2022-01-22T02:10:25.6Z,3,REGULAR,foul,personal,['2freethrow'],203463,,,1610612738,70,75,2022-01-22T02:10:37Z,4140000,,,0,,B. McLemore shooting personal FOUL (2 PF) (Brown 2 FT),"[203463, 1627759]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,1627962.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
418,PT03M46.00S,2022-01-22T02:10:49.2Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,71,75,2022-01-22T02:10:49Z,4160000,,,0,,J. Brown Free Throw 1 of 2 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
419,PT03M46.00S,2022-01-22T02:11:04.0Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,72,75,2022-01-22T02:11:04Z,4170000,,,0,,J. Brown Free Throw 2 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
420,PT03M33.00S,2022-01-22T02:11:19.3Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,72,75,2022-01-22T02:11:24Z,4180000,,,0,,J. Nurkic lost ball TURNOVER (4 TO),"[203994, 203471]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,4.0,,,,Schroder,203471.0,,,
421,PT03M33.00S,2022-01-22T02:11:19.3Z,3,REGULAR,steal,,[],203471,,,1610612738,72,75,2022-01-22T02:11:21Z,4190000,,,0,,D. Schroder STEAL (4 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M26.00S,2022-01-22T02:11:25.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,5.601182654402102,49.754901960784316,1610612738,74,75,2022-01-22T02:11:38Z,4200000,1.0,0.0,1,left,J. Brown running alley-oop Layup (20 PTS) (G. Williams 1 AST),"[1627759, 1629684]",1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,0.12,Made,,,,,,,,,,20.0,,G. Williams,1629684.0,1.0,,,,,
424,PT03M13.00S,2022-01-22T02:11:38.3Z,3,REGULAR,3pt,Jump Shot,[],203463,82.86793692509855,94.85294117647058,1610612757,74,78,2022-01-22T02:11:42Z,4220000,224.0,109.0,1,right,B. McLemore 24' 3PT  (9 PTS) (J. Nurkic 4 AST),"[203463, 203994]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.92,Made,,,,,,,,,,9.0,,J. Nurkic,203994.0,4.0,,,,,
426,PT02M51.00S,2022-01-22T02:12:01.0Z,3,REGULAR,3pt,Jump Shot,[],203471,26.231931668856767,18.38235294117647,1610612738,77,78,2022-01-22T02:12:14Z,4240000,158.0,194.0,1,left,D. Schroder 25' 3PT  (9 PTS) (G. Williams 2 AST),"[203471, 1629684]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.03,Made,,,,,,,,,,9.0,,G. Williams,1629684.0,2.0,,,,,
428,PT02M40.00S,2022-01-22T02:12:13.9Z,3,REGULAR,foul,personal,[],203471,,,1610612757,77,78,2022-01-22T02:12:28Z,4260000,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1629014]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,1627962.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,
430,PT02M40.00S,2022-01-22T02:12:24.7Z,3,REGULAR,substitution,out,[],203994,,,1610612757,77,78,2022-01-22T02:12:28Z,4280000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M40.00S,2022-01-22T02:12:24.7Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,77,78,2022-01-22T02:12:28Z,4290000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M36.00S,2022-01-22T02:12:57.5Z,3,REGULAR,3pt,Jump Shot,[],203463,71.56701708278581,20.34313725490196,1610612757,77,81,2022-01-22T02:13:27Z,4300000,-148.0,215.0,1,right,B. McLemore 26' 3PT  (12 PTS) (T. Watford 2 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,26.1,Made,,,,,,,,,,12.0,,T. Watford,1630570.0,2.0,,,,,
433,PT02M15.00S,2022-01-22T02:13:19.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,77,81,2022-01-22T02:13:19Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,77,81,2022-01-22T02:13:37Z,4320000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,out,[],1626196,,,1610612738,77,81,2022-01-22T02:13:37Z,4330000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,out,[],203471,,,1610612738,77,81,2022-01-22T02:13:37Z,4340000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612738,77,81,2022-01-22T02:13:37Z,4350000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,77,81,2022-01-22T02:13:37Z,4360000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,77,81,2022-01-22T02:13:37Z,4370000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,77,81,2022-01-22T02:13:37Z,4380000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M15.00S,2022-01-22T02:13:20.8Z,3,REGULAR,substitution,in,[],1628372,,,1610612738,77,81,2022-01-22T02:13:37Z,4390000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M08.00S,2022-01-22T02:13:54.3Z,3,REGULAR,turnover,bad pass,[],1629684,,,1610612738,77,81,2022-01-22T02:13:58Z,4400000,,,0,,G. Williams bad pass TURNOVER (2 TO),"[1629684, 1628372]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,2.0,,,,Smith Jr.,1628372.0,,,
444,PT02M08.00S,2022-01-22T02:13:54.3Z,3,REGULAR,steal,,[],1628372,,,1610612757,77,81,2022-01-22T02:13:56Z,4410000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M03.00S,2022-01-22T02:14:01.8Z,3,REGULAR,turnover,traveling,[],1630570,,,1610612757,77,81,2022-01-22T02:14:09Z,4420000,,,0,,T. Watford traveling TURNOVER (1 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,1662.0,,,,,,1.0,,,,,,,,
446,PT02M03.00S,2022-01-22T02:14:05.7Z,3,REGULAR,substitution,out,[],1629604,,,1610612738,77,81,2022-01-22T02:14:12Z,4430000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M03.00S,2022-01-22T02:14:05.7Z,3,REGULAR,substitution,in,[],203468,,,1610612738,77,81,2022-01-22T02:14:12Z,4440000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M42.00S,2022-01-22T02:14:42.2Z,3,REGULAR,2pt,Layup,['fromturnover'],1629684,10.068988173455978,71.32352941176471,1610612738,77,81,2022-01-22T02:15:07Z,4450000,-107.0,42.0,1,left,MISS G. Williams 11' driving Layup,[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,,
449,PT01M40.00S,2022-01-22T02:14:44.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,77,81,2022-01-22T02:15:07Z,4460000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,448.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
450,PT01M28.00S,2022-01-22T02:14:56.0Z,3,REGULAR,turnover,bad pass,[],203463,,,1610612757,77,81,2022-01-22T02:15:20Z,4470000,,,0,,B. McLemore bad pass TURNOVER (2 TO),"[203463, 1629057]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,2.0,,,,Williams III,1629057.0,,,
451,PT01M28.00S,2022-01-22T02:14:56.0Z,3,REGULAR,steal,,[],1629057,,,1610612738,77,81,2022-01-22T02:14:57Z,4480000,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M23.00S,2022-01-22T02:15:01.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629641,10.988830486202366,43.872549019607845,1610612738,79,81,2022-01-22T02:15:27Z,4490000,31.0,51.0,1,left,R. Langford running finger roll Layup (6 PTS) (R. Williams III 2 AST),"[1629641, 1629057]",1610612738.0,BOS,running finger roll,,,Langford,R. Langford,,,,,5.93,Made,,,,,,,,,,6.0,,R. Williams III,1629057.0,2.0,,,,,
454,PT01M04.00S,2022-01-22T02:15:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612757,79,81,2022-01-22T02:15:31Z,4510000,,,0,,G. Williams shooting personal FOUL (1 PF) (Watford 2 FT),"[1629684, 1630570]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,202035.0,1.0,0.0,Watford,1630570.0,,,,,,,,,,
456,PT01M04.00S,2022-01-22T02:15:47.6Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,79,82,2022-01-22T02:15:47Z,4530000,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
