actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
358,PT10M37.00S,2021-10-28T00:51:47.4Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612764,54,63,2021-10-28T00:51:48Z,3470000,,,0,,M. Harrell REBOUND (Off:3 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,357.0,4.0,1.0,3.0,,,,,,,,,,
359,PT10M33.00S,2021-10-28T00:51:50.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,73.66951379763469,85.29411764705883,1610612764,54,63,2021-10-28T00:51:54Z,3480000,176.0,195.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
360,PT10M31.00S,2021-10-28T00:51:52.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,54,63,2021-10-28T00:51:54Z,3490000,,,0,,A. Horford REBOUND (Off:1 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,359.0,8.0,7.0,1.0,,,,,,,,,,
361,PT10M22.00S,2021-10-28T00:52:01.8Z,3,REGULAR,3pt,Jump Shot,[],201143,30.831143232588698,68.62745098039215,1610612738,57,63,2021-10-28T00:52:40Z,3500000,-93.0,237.0,1,left,A. Horford 25' 3PT pullup (12 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,pullup,,,Horford,A. Horford,,,,,25.49,Made,12.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
364,PT09M56.00S,2021-10-28T00:52:39.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,57,63,2021-10-28T00:52:47Z,3530000,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,
365,PT09M38.00S,2021-10-28T00:52:58.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,10.64388961892247,43.4359681372549,1610612738,59,63,2021-10-28T00:53:08Z,3540000,33.0,48.0,1,left,J. Tatum Layup (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,5.78,Made,11.0,,,,,,,,,,,,,,,,,
366,PT09M26.00S,2021-10-28T00:53:15.6Z,3,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,59,63,2021-10-28T00:54:32Z,3550000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (2 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,,,,,1193.0,,,,,,,2.0,,
367,PT09M15.00S,2021-10-28T00:53:26.2Z,3,REGULAR,2pt,Layup,['fromturnover'],1627759,7.178055190538765,33.82352941176471,1610612738,59,63,2021-10-28T00:53:32Z,3560000,81.0,15.0,1,left,MISS J. Brown 8' Layup,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,8.23,Missed,,,,,,,,,,,,,,,,,,
368,PT09M15.00S,2021-10-28T00:53:26.2Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,59,63,2021-10-28T00:53:32Z,3570000,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,367.0,7.0,3.0,4.0,,,,,,,,,,
369,PT09M15.00S,2021-10-28T00:53:33.9Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612738,59,63,2021-10-28T00:53:43Z,3580000,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Williams III 2 FT),"[203915, 1629057]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1193.0,2.0,0.0,Williams III,1629057.0,,,,,
371,PT09M15.00S,2021-10-28T00:53:56.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629057,,,1610612738,60,63,2021-10-28T00:53:56Z,3600000,,,0,,R. Williams III Free Throw 1 of 2 (9 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
372,PT09M15.00S,2021-10-28T00:53:56.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629057,,,1610612738,60,63,2021-10-28T00:54:27Z,3610000,,,0,,MISS R. Williams III Free Throw 2 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT09M12.00S,2021-10-28T00:53:59.3Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,60,63,2021-10-28T00:54:27Z,3620000,,,0,,B. Beal REBOUND (Off:3 Def:5),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,372.0,8.0,5.0,3.0,,,,,,,,,,
374,PT08M59.00S,2021-10-28T00:54:42.9Z,3,REGULAR,violation,kicked ball,[],1629057,,,1610612764,60,63,2021-10-28T00:54:56Z,3630000,,,0,,R. Williams III kicked ball VIOLATION,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1201.0,,,,,,,,,
375,PT08M50.00S,2021-10-28T00:55:08.4Z,3,REGULAR,3pt,Jump Shot,[],203078,70.64717477003943,15.931372549019606,1610612764,60,63,2021-10-28T00:55:13Z,3640000,-170.0,223.0,1,right,MISS B. Beal 28' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,
376,PT08M46.00S,2021-10-28T00:55:12.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,60,63,2021-10-28T00:55:13Z,3650000,,,0,,A. Horford REBOUND (Off:1 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,375.0,9.0,8.0,1.0,,,,,,,,,,
377,PT08M39.00S,2021-10-28T00:55:19.1Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,60,63,2021-10-28T00:55:24Z,3660000,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1628398]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,1.0,Kuzma,1628398.0
378,PT08M39.00S,2021-10-28T00:55:19.1Z,3,REGULAR,steal,,[],1628398,,,1610612764,60,63,2021-10-28T00:55:22Z,3670000,,,0,,K. Kuzma STEAL (2 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M33.00S,2021-10-28T00:55:25.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203484,92.85479632063075,96.56862745098039,1610612764,60,66,2021-10-28T00:55:37Z,3680000,233.0,15.0,1,right,K. Caldwell-Pope 3PT  (6 PTS) (K. Kuzma 2 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.33,Made,6.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
380,PT08M26.00S,2021-10-28T00:55:36.2Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,60,66,2021-10-28T00:56:09Z,3690000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,,
382,PT08M26.00S,2021-10-28T00:56:05.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,60,66,2021-10-28T00:56:10Z,3710000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M15.00S,2021-10-28T00:58:49.8Z,3,REGULAR,foul,personal,[],203935,,,1610612764,60,66,2021-10-28T00:59:01Z,3720000,,,0,,M. Smart personal FOUL (1 PF),"[203935, 203915]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,1201.0,1.0,0.0,Dinwiddie,203915.0,,,,,
386,PT08M05.00S,2021-10-28T00:59:18.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203915,83.65637319316689,36.27450980392157,1610612764,60,68,2021-10-28T00:59:24Z,3740000,-69.0,101.0,1,right,S. Dinwiddie 12' floating Jump Shot (6 PTS),[203915],1610612764.0,WAS,floating,,,Dinwiddie,S. Dinwiddie,,,,,12.22,Made,6.0,,,,,,,,,,,,,,,,,
387,PT07M50.00S,2021-10-28T00:59:36.1Z,3,REGULAR,foul,offensive,[],1628369,,,1610612738,60,68,2021-10-28T00:59:48Z,3750000,,,0,,J. Tatum offensive FOUL (2 PF),"[1628369, 203078]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1193.0,2.0,1.0,Beal,203078.0,,,,,
389,PT07M50.00S,2021-10-28T00:59:36.1Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,60,68,2021-10-28T00:59:36Z,3770000,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1193.0,,,,,,,2.0,,
390,PT07M37.00S,2021-10-28T01:00:01.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,90.62089356110381,95.34313725490196,1610612764,60,71,2021-10-28T01:00:07Z,3780000,227.0,36.0,1,right,K. Caldwell-Pope 3PT  (9 PTS) (B. Beal 2 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.95,Made,9.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,
392,PT07M09.00S,2021-10-28T01:00:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,6.783837056504599,40.19607843137255,1610612738,62,71,2021-10-28T01:00:34Z,3800000,49.0,11.0,1,left,R. Williams III Layup (11 PTS) (M. Smart 3 AST),"[1629057, 203935]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,5.03,Made,11.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
394,PT06M48.00S,2021-10-28T01:00:52.6Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612764,62,71,2021-10-28T01:01:10Z,3820000,,,0,,M. Smart shooting personal FOUL (2 PF) (Beal 2 FT),"[203935, 203078]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,1193.0,2.0,0.0,Beal,203078.0,,,,,
396,PT06M48.00S,2021-10-28T01:01:24.4Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,62,72,2021-10-28T01:01:24Z,3840000,,,0,,B. Beal Free Throw 1 of 2 (14 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
397,PT06M48.00S,2021-10-28T01:01:25.1Z,3,REGULAR,substitution,out,[],201143,,,1610612764,62,72,2021-10-28T01:01:33Z,3850000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M48.00S,2021-10-28T01:01:25.1Z,3,REGULAR,substitution,out,[],203915,,,1610612764,62,72,2021-10-28T01:01:33Z,3860000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M48.00S,2021-10-28T01:01:25.1Z,3,REGULAR,substitution,in,[],203471,,,1610612764,62,72,2021-10-28T01:01:33Z,3870000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M48.00S,2021-10-28T01:01:25.1Z,3,REGULAR,substitution,in,[],1628988,,,1610612764,62,72,2021-10-28T01:01:33Z,3880000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M48.00S,2021-10-28T01:01:43.6Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,62,73,2021-10-28T01:01:43Z,3890000,,,0,,B. Beal Free Throw 2 of 2 (15 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
402,PT06M33.00S,2021-10-28T01:01:59.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,13.091327201051248,49.754901960784316,1610612738,64,73,2021-10-28T01:02:03Z,3900000,1.0,71.0,1,left,J. Tatum 7' floating Jump Shot (13 PTS),[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,7.06,Made,13.0,,,,,,,,,,,,,,,,,
403,PT06M17.00S,2021-10-28T01:02:16.2Z,3,REGULAR,3pt,Jump Shot,[],1628988,72.35545335085413,86.27450980392157,1610612764,64,76,2021-10-28T01:02:19Z,3910000,181.0,207.0,1,right,A. Holiday 27' 3PT  (3 PTS) (M. Harrell 1 AST),"[1628988, 1626149]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,27.55,Made,3.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,
406,PT05M58.00S,2021-10-28T01:02:34.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,7.046649145860711,96.07843137254902,1610612738,64,76,2021-10-28T01:02:41Z,3940000,-230.0,14.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
407,PT05M56.00S,2021-10-28T01:02:36.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,64,76,2021-10-28T01:02:36Z,3950000,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,406.0,6.0,4.0,2.0,,,,,,,,,,
408,PT05M54.00S,2021-10-28T01:02:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,89.70105124835742,53.92156862745098,1610612764,64,78,2021-10-28T01:02:53Z,3960000,20.0,44.0,1,right,M. Harrell Layup (19 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,4.84,Made,19.0,,,,,,,,,,,,,,,,,
409,PT05M54.00S,2021-10-28T01:02:45.8Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612764,64,78,2021-10-28T01:03:04Z,3970000,,,0,,R. Williams III personal FOUL (2 PF) (Harrell 1 FT),"[1629057, 1626149]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1148.0,2.0,0.0,Harrell,1626149.0,,,,,
411,PT05M54.00S,2021-10-28T01:03:05.8Z,3,REGULAR,substitution,out,[],203484,,,1610612764,64,78,2021-10-28T01:03:10Z,3990000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M54.00S,2021-10-28T01:03:05.8Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,64,78,2021-10-28T01:03:10Z,4000000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M54.00S,2021-10-28T01:03:25.1Z,3,REGULAR,freethrow,1 of 1,[],1626149,,,1610612764,64,79,2021-10-28T01:03:25Z,4010000,,,0,,M. Harrell Free Throw 1 of 1 (20 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
414,PT05M42.00S,2021-10-28T01:03:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.015768725361367,43.78063725490196,1610612738,66,79,2021-10-28T01:03:47Z,4020000,31.0,23.0,1,left,J. Tatum driving Layup (15 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.86,Made,15.0,,,,,,,,,,,,,,,,,
415,PT05M23.00S,2021-10-28T01:04:05.2Z,3,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612764,66,79,2021-10-28T01:04:50Z,4030000,,,0,,M. Harrell bad pass out-of-bounds TURNOVER (1 TO),[1626149],1610612764.0,WAS,bad pass,,,Harrell,M. Harrell,,,,,,,,,,,,,,,1148.0,,,,,,,1.0,,
432,PT05M23.00S,2021-10-28T01:04:17.5Z,3,REGULAR,substitution,out,[],1626149,,,1610612738,66,79,2021-10-28T01:06:38Z,4035000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M23.00S,2021-10-28T01:04:17.5Z,3,REGULAR,substitution,in,[],202722,,,1610612738,66,79,2021-10-28T01:06:38Z,4037500,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M13.00S,2021-10-28T01:04:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,5.075558475689881,38.72549019607843,1610612738,66,79,2021-10-28T01:04:36Z,4040000,56.0,-5.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,5.66,Missed,,,,,,,,,,,,,,,,,,
417,PT05M07.00S,2021-10-28T01:04:35.8Z,3,REGULAR,rebound,defensive,[],202722,,,1610612764,66,79,2021-10-28T01:04:36Z,4050000,,,0,,D. Bertans REBOUND (Off:0 Def:3),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,416.0,3.0,3.0,0.0,,,,,,,,,,
418,PT04M56.00S,2021-10-28T01:04:46.3Z,3,REGULAR,3pt,Jump Shot,[],1628988,67.7562417871222,35.049019607843135,1610612764,66,79,2021-10-28T01:04:53Z,4060000,-75.0,251.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,
419,PT04M53.00S,2021-10-28T01:04:49.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,79,2021-10-28T01:04:48Z,4070000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,418.0,4.0,4.0,0.0,,,,,,,,,,
420,PT04M50.00S,2021-10-28T01:04:56.1Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612738,66,79,2021-10-28T01:05:24Z,4080000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Smart 2 FT),"[1628398, 203935]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1193.0,2.0,0.0,Smart,203935.0,,,,,
422,PT04M50.00S,2021-10-28T01:05:25.1Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,67,79,2021-10-28T01:05:25Z,4100000,,,0,,M. Smart Free Throw 1 of 2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
423,PT04M50.00S,2021-10-28T01:05:26.0Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,67,79,2021-10-28T01:05:36Z,4110000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M50.00S,2021-10-28T01:05:26.0Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,67,79,2021-10-28T01:05:36Z,4120000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M50.00S,2021-10-28T01:05:26.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,67,79,2021-10-28T01:05:36Z,4130000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M50.00S,2021-10-28T01:05:26.0Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,67,79,2021-10-28T01:05:36Z,4140000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M50.00S,2021-10-28T01:05:49.3Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,68,79,2021-10-28T01:05:49Z,4150000,,,0,,M. Smart Free Throw 2 of 2 (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
428,PT04M34.00S,2021-10-28T01:06:05.6Z,3,REGULAR,turnover,lost ball,[],202722,,,1610612764,68,79,2021-10-28T01:06:12Z,4160000,,,0,,D. Bertans lost ball TURNOVER (1 TO),"[202722, 1626196]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0
429,PT04M34.00S,2021-10-28T01:06:05.6Z,3,REGULAR,steal,,[],1626196,,,1610612738,68,79,2021-10-28T01:06:10Z,4170000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M27.00S,2021-10-28T01:06:13.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,7.30946123521682,44.11764705882353,1610612738,70,79,2021-10-28T01:06:17Z,4180000,29.0,16.0,1,left,D. Schroder driving Layup (17 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,3.36,Made,17.0,,,,,,,,,,,,,,,,,
431,PT04M26.00S,2021-10-28T01:06:19.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,70,79,2021-10-28T01:06:19Z,4190000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M15.00S,2021-10-28T01:09:19.3Z,3,REGULAR,turnover,lost ball,[],1628988,,,1610612764,70,79,2021-10-28T01:09:23Z,4200000,,,0,,A. Holiday lost ball TURNOVER (2 TO),"[1628988, 203471]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,2.0,Schroder,203471.0
435,PT04M15.00S,2021-10-28T01:09:19.3Z,3,REGULAR,steal,,[],203471,,,1610612738,70,79,2021-10-28T01:09:21Z,4210000,,,0,,D. Schroder STEAL (2 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M10.00S,2021-10-28T01:09:30.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,70,79,2021-10-28T01:09:30Z,4220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M05.00S,2021-10-28T01:09:44.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,20.318659658344284,91.66666666666666,1610612738,70,79,2021-10-28T01:09:48Z,4230000,-208.0,138.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
438,PT04M03.00S,2021-10-28T01:09:46.0Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,70,79,2021-10-28T01:09:46Z,4240000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,437.0,5.0,4.0,1.0,,,,,,,,,,
439,PT03M58.00S,2021-10-28T01:09:51.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,4.418528252299605,95.34313725490196,1610612738,70,79,2021-10-28T01:09:55Z,4250000,-227.0,-11.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,
440,PT03M55.00S,2021-10-28T01:09:54.3Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,70,79,2021-10-28T01:09:55Z,4260000,,,0,,B. Beal REBOUND (Off:3 Def:6),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,439.0,9.0,6.0,3.0,,,,,,,,,,
441,PT03M54.00S,2021-10-28T01:10:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612764,70,79,2021-10-28T01:10:23Z,4270000,,,0,,D. Schroder shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203471, 1628398]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1201.0,1.0,0.0,Kuzma,1628398.0,,,,,
443,PT03M54.00S,2021-10-28T01:10:31.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,70,79,2021-10-28T01:10:31Z,4290000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M54.00S,2021-10-28T01:10:33.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612764,70,79,2021-10-28T01:13:12Z,4300000,,,0,,,[],1610612738.0,BOS,support,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,
445,PT03M54.00S,2021-10-28T01:12:20.5Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,70,79,2021-10-28T01:12:20Z,4310000,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,
446,PT03M54.00S,2021-10-28T01:12:20.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,70,79,2021-10-28T01:12:20Z,4320000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,
447,PT03M54.00S,2021-10-28T01:12:38.8Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,70,80,2021-10-28T01:12:38Z,4330000,,,0,,K. Kuzma Free Throw 2 of 2 (12 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
448,PT03M41.00S,2021-10-28T01:12:55.1Z,3,REGULAR,foul,personal,['2freethrow'],202722,,,1610612738,70,80,2021-10-28T01:13:05Z,4340000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Williams 2 FT),"[202722, 1629684]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,1201.0,1.0,0.0,Williams,1629684.0,,,,,
450,PT03M41.00S,2021-10-28T01:13:13.3Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,71,80,2021-10-28T01:13:13Z,4360000,,,0,,G. Williams Free Throw 1 of 2 (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
