actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
550,PT09M58.00S,2021-12-18T02:41:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,55.14705882352941,1610612738,84,87,2021-12-18T02:41:24Z,5450000,-26.0,17.0,1,left,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
551,PT09M56.00S,2021-12-18T02:41:22.5Z,4,REGULAR,rebound,defensive,[],1629185,,,1610612744,84,87,2021-12-18T02:41:24Z,5460000,,,0,,C. Chiozza REBOUND (Off:1 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,550.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
552,PT09M52.00S,2021-12-18T02:41:26.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2738,92.59198423127464,48.77450980392157,1610612744,84,89,2021-12-18T02:41:32Z,5470000,-6.0,17.0,1,right,A. Iguodala running DUNK (9 PTS) (C. Chiozza 2 AST),"[2738, 1629185]",1610612744.0,GSW,running,,,Iguodala,A. Iguodala,,,,,1.82,Made,,,,,9.0,,,C. Chiozza,1629185.0,2.0,,,,,,,,,
554,PT09M37.00S,2021-12-18T02:41:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.30946123521682,48.03921568627451,1610612738,86,89,2021-12-18T02:41:47Z,5490000,10.0,16.0,1,left,J. Tatum driving reverse Layup (25 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,1.89,Made,,,,,25.0,,,P. Pritchard,1630202.0,2.0,,,,,,,,,
556,PT09M22.00S,2021-12-18T02:41:56.6Z,4,REGULAR,3pt,Jump Shot,[],202357,70.77858081471747,77.94117647058823,1610612744,86,92,2021-12-18T02:42:00Z,5510000,140.0,222.0,1,right,N. Bjelica 26' 3PT  (7 PTS) (A. Iguodala 5 AST),"[202357, 2738]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.25,Made,,,,,7.0,,,A. Iguodala,2738.0,5.0,,,,,,,,,
558,PT09M03.00S,2021-12-18T02:42:17.1Z,4,REGULAR,foul,personal,['2freethrow'],203952,,,1610612738,86,92,2021-12-18T02:42:26Z,5530000,,,0,,A. Wiggins shooting personal FOUL (4 PF) (Tatum 2 FT),"[203952, 1628369]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,204059.0,,,,,,,4.0,0.0,Tatum,1628369.0,,,
560,PT09M03.00S,2021-12-18T02:42:45.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,87,92,2021-12-18T02:42:45Z,5550000,,,0,,J. Tatum Free Throw 1 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
561,PT09M03.00S,2021-12-18T02:43:03.3Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,88,92,2021-12-18T02:43:03Z,5560000,,,0,,J. Tatum Free Throw 2 of 2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
562,PT08M48.00S,2021-12-18T02:43:20.5Z,4,REGULAR,3pt,Jump Shot,[],2738,90.62089356110381,95.34313725490196,1610612744,88,92,2021-12-18T02:43:24Z,5570000,227.0,36.0,1,right,MISS A. Iguodala 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
563,PT08M46.00S,2021-12-18T02:43:22.5Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,88,92,2021-12-18T02:43:24Z,5580000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,562.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
564,PT08M33.00S,2021-12-18T02:43:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630174,6.1268068331143235,96.56862745098039,1610612738,88,92,2021-12-18T02:43:42Z,5590000,-233.0,5.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
565,PT08M31.00S,2021-12-18T02:43:37.8Z,4,REGULAR,rebound,defensive,[],2738,,,1610612744,88,92,2021-12-18T02:43:42Z,5600000,,,0,,A. Iguodala REBOUND (Off:1 Def:3),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,564.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
566,PT08M06.00S,2021-12-18T02:44:01.9Z,4,REGULAR,2pt,Jump Shot,[],202357,79.58278580814718,76.22549019607843,1610612744,88,92,2021-12-18T02:44:07Z,5610000,131.0,139.0,1,right,MISS N. Bjelica 19' driving floating Shot,[202357],1610612744.0,GSW,driving floating,,,Bjelica,N. Bjelica,,,,,19.14,Missed,,,,,,,,,,,,,,,,,,,
567,PT08M03.00S,2021-12-18T02:44:04.7Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,88,92,2021-12-18T02:44:04Z,5620000,,,0,,E. Freedom REBOUND (Off:3 Def:2),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,566.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
568,PT07M53.00S,2021-12-18T02:44:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,9.674770039421814,62.99019607843137,1610612738,90,92,2021-12-18T02:44:25Z,5630000,-65.0,38.0,1,left,A. Nesmith 7' driving Layup (10 PTS) (P. Pritchard 3 AST),"[1630174, 1630202]",1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,7.55,Made,,,,,10.0,,,P. Pritchard,1630202.0,3.0,,,,,,,,,
570,PT07M53.00S,2021-12-18T02:44:19.9Z,4,REGULAR,foul,personal,['1freethrow'],2738,,,1610612738,90,92,2021-12-18T02:44:31Z,5650000,,,0,,A. Iguodala shooting personal FOUL (2 PF) (Nesmith 1 FT),"[2738, 1630174]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Nesmith,1630174.0,,,
572,PT07M53.00S,2021-12-18T02:44:47.7Z,4,REGULAR,freethrow,1 of 1,[],1630174,,,1610612738,91,92,2021-12-18T02:44:47Z,5670000,,,0,,A. Nesmith Free Throw 1 of 1 (11 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
573,PT07M44.00S,2021-12-18T02:45:01.7Z,4,REGULAR,foul,personal,[],1626196,,,1610612744,91,92,2021-12-18T02:45:13Z,5680000,,,0,,J. Richardson personal FOUL (2 PF),"[1626196, 203952]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Wiggins,203952.0,,,
575,PT07M29.00S,2021-12-18T02:45:34.0Z,4,REGULAR,3pt,Jump Shot,[],2738,74.72076215505913,93.13725490196079,1610612744,91,95,2021-12-18T02:45:39Z,5700000,216.0,185.0,1,right,A. Iguodala 28' 3PT  (12 PTS) (D. Lee 1 AST),"[2738, 1627814]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,28.42,Made,,,,,12.0,,,D. Lee,1627814.0,1.0,,,,,,,,,
577,PT07M12.00S,2021-12-18T02:45:51.0Z,4,REGULAR,turnover,bad pass,[],1630174,,,1610612738,91,95,2021-12-18T02:45:55Z,5720000,,,0,,A. Nesmith bad pass TURNOVER (1 TO),"[1630174, 1627814]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,1.0,,,,Lee,1627814.0,,,,,,,
578,PT07M12.00S,2021-12-18T02:45:51.0Z,4,REGULAR,steal,,[],1627814,,,1610612744,91,95,2021-12-18T02:45:52Z,5730000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M08.00S,2021-12-18T02:45:55.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627814,70.77858081471747,21.323529411764707,1610612744,91,95,2021-12-18T02:46:27Z,5740000,-143.0,222.0,1,right,MISS D. Lee 26' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
580,PT07M05.00S,2021-12-18T02:45:58.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,95,2021-12-18T02:46:00Z,5750000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,579.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
581,PT07M01.00S,2021-12-18T02:46:05.0Z,4,REGULAR,foul,offensive,[],202683,,,1610612738,91,95,2021-12-18T02:46:25Z,5760000,,,0,,E. Freedom offensive FOUL (1 PF),"[202683, 203952]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Wiggins,203952.0,,,
583,PT07M01.00S,2021-12-18T02:46:05.0Z,4,REGULAR,turnover,offensive foul,[],202683,,,1610612738,91,95,2021-12-18T02:46:05Z,5780000,,,0,,E. Freedom offensive foul TURNOVER (1 TO),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,204059.0,1.0,,,,,,,,,,,,
584,PT07M01.00S,2021-12-18T02:46:19.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,91,95,2021-12-18T02:46:19Z,5790000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,out,[],1630202,,,1610612744,91,95,2021-12-18T02:49:46Z,5800000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,out,[],202683,,,1610612744,91,95,2021-12-18T02:49:46Z,5810000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,out,[],1630174,,,1610612744,91,95,2021-12-18T02:49:46Z,5820000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,out,[],202357,,,1610612744,91,95,2021-12-18T02:49:46Z,5830000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,out,[],1629185,,,1610612744,91,95,2021-12-18T02:49:46Z,5840000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,out,[],203952,,,1610612744,91,95,2021-12-18T02:49:46Z,5850000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,in,[],1627759,,,1610612744,91,95,2021-12-18T02:49:46Z,5860000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,in,[],1629057,,,1610612744,91,95,2021-12-18T02:49:46Z,5870000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,in,[],203935,,,1610612744,91,95,2021-12-18T02:49:46Z,5880000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,in,[],201939,,,1610612744,91,95,2021-12-18T02:49:46Z,5890000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,in,[],203490,,,1610612744,91,95,2021-12-18T02:49:46Z,5900000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M01.00S,2021-12-18T02:49:07.5Z,4,REGULAR,substitution,in,[],203110,,,1610612744,91,95,2021-12-18T02:49:46Z,5910000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M42.00S,2021-12-18T02:50:01.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203490,84.44480946123521,84.06862745098039,1610612744,91,97,2021-12-18T02:50:05Z,5920000,170.0,94.0,1,right,O. Porter Jr. 19' pullup Jump Shot (4 PTS) (A. Iguodala 6 AST),"[203490, 2738]",1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,19.44,Made,,,,,4.0,,,A. Iguodala,2738.0,6.0,,,,,,,,,
599,PT06M24.00S,2021-12-18T02:50:19.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,14.273981603153747,40.44117647058824,1610612738,93,97,2021-12-18T02:50:23Z,5940000,48.0,82.0,1,left,J. Brown 9' driving floating Jump Shot (18 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,9.47,Made,,,,,18.0,,,,,,,,,,,,,,
600,PT06M07.00S,2021-12-18T02:50:35.6Z,4,REGULAR,3pt,Jump Shot,[],201939,67.36202365308804,74.75490196078431,1610612744,93,97,2021-12-18T02:50:42Z,5950000,124.0,254.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.28,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M05.00S,2021-12-18T02:50:37.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,93,97,2021-12-18T02:50:39Z,5960000,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,600.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
602,PT05M56.00S,2021-12-18T02:50:47.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.338370565045992,50.73529411764706,1610612738,95,97,2021-12-18T02:50:51Z,5970000,-4.0,-2.0,1,left,R. Williams III cutting DUNK (4 PTS) (M. Smart 8 AST),"[1629057, 203935]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,0.44,Made,,,,,4.0,,,M. Smart,203935.0,8.0,,,,,,,,,
604,PT05M41.00S,2021-12-18T02:51:01.9Z,4,REGULAR,3pt,Jump Shot,[],1627814,92.06636005256242,3.1862745098039214,1610612744,95,97,2021-12-18T02:51:06Z,5990000,-234.0,22.0,1,right,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
605,PT05M38.00S,2021-12-18T02:51:04.9Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,95,97,2021-12-18T02:51:06Z,6000000,,,0,,R. Williams III REBOUND (Off:5 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,604.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
606,PT05M32.00S,2021-12-18T02:51:10.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.86005256241787,80.88235294117648,1610612738,95,97,2021-12-18T02:51:15Z,6010000,-154.0,219.0,1,left,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
607,PT05M30.00S,2021-12-18T02:51:12.6Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,95,97,2021-12-18T02:51:19Z,6020000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,606.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
608,PT05M22.00S,2021-12-18T02:51:22.0Z,4,REGULAR,3pt,Jump Shot,[],1627814,67.09921156373193,31.127450980392158,1610612744,95,100,2021-12-18T02:51:26Z,6030000,-94.0,257.0,1,right,D. Lee 27' 3PT  (6 PTS) (O. Porter Jr. 1 AST),"[1627814, 203490]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,27.36,Made,,,,,6.0,,,O. Porter Jr.,203490.0,1.0,,,,,,,,,
610,PT05M01.00S,2021-12-18T02:51:45.7Z,4,REGULAR,foul,offensive,[],1626196,,,1610612738,95,100,2021-12-18T02:51:53Z,6050000,,,0,,J. Richardson offensive FOUL (3 PF),"[1626196, 201939]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,204059.0,,,,,,,3.0,0.0,Curry,201939.0,,,
612,PT05M01.00S,2021-12-18T02:51:45.7Z,4,REGULAR,turnover,offensive foul,[],1626196,,,1610612738,95,100,2021-12-18T02:51:45Z,6070000,,,0,,J. Richardson offensive foul TURNOVER (1 TO),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,204059.0,1.0,,,,,,,,,,,,
613,PT05M01.00S,2021-12-18T02:51:55.7Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,95,100,2021-12-18T02:51:58Z,6080000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M01.00S,2021-12-18T02:51:55.7Z,4,REGULAR,substitution,in,[],203952,,,1610612744,95,100,2021-12-18T02:51:58Z,6090000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M48.00S,2021-12-18T02:52:17.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203490,89.70105124835742,67.8921568627451,1610612744,95,102,2021-12-18T02:52:23Z,6100000,89.0,44.0,1,right,O. Porter Jr. 9' bank Jump Shot (6 PTS) (S. Curry 4 AST),"[203490, 201939]",1610612744.0,GSW,bank,,,Porter Jr.,O. Porter Jr.,,,,,9.99,Made,,,,,6.0,,,S. Curry,201939.0,4.0,,,,,,,,,
617,PT04M38.00S,2021-12-18T02:52:27.9Z,4,REGULAR,2pt,Layup,[],203935,7.440867279894875,67.15686274509804,1610612738,95,102,2021-12-18T02:52:35Z,6120000,-86.0,17.0,1,left,MISS M. Smart 8' driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,8.75,Missed,,,,,,,,,,,,,,,,,,,
618,PT04M34.00S,2021-12-18T02:52:31.9Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,95,102,2021-12-18T02:52:35Z,6130000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,617.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
619,PT04M29.00S,2021-12-18T02:52:35.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,64.20827858081472,17.401960784313726,1610612744,95,102,2021-12-18T02:52:46Z,6140000,-163.0,284.0,1,right,MISS S. Curry 32' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,32.74,Missed,,,,,,,,,,,,,,,,,,,
620,PT04M26.00S,2021-12-18T02:52:39.1Z,4,REGULAR,rebound,offensive,[],201939,,,1610612744,95,102,2021-12-18T02:52:39Z,6150000,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,619.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
621,PT04M25.00S,2021-12-18T02:52:40.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,69.99014454664915,76.47058823529412,1610612744,95,105,2021-12-18T02:52:50Z,6160000,132.0,230.0,1,right,S. Curry 26' 3PT  (28 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.5,Made,,,,,28.0,,,,,,,,,,,,,,
622,PT04M24.00S,2021-12-18T02:52:48.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,95,105,2021-12-18T02:52:48Z,6170000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M16.00S,2021-12-18T02:56:19.1Z,4,REGULAR,foul,personal,[],201939,,,1610612738,95,105,2021-12-18T02:56:24Z,6180000,,,0,,S. Curry personal FOUL (4 PF),"[201939, 203935]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,204059.0,,,,,,,4.0,0.0,Smart,203935.0,,,
625,PT04M00.00S,2021-12-18T02:56:48.0Z,4,REGULAR,3pt,Jump Shot,[],203935,17.95335085413929,5.88235294117647,1610612738,95,105,2021-12-18T02:56:52Z,6200000,221.0,116.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
626,PT03M58.00S,2021-12-18T02:56:50.0Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,95,105,2021-12-18T02:56:56Z,6210000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:6),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,625.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
627,PT03M44.00S,2021-12-18T02:57:03.3Z,4,REGULAR,3pt,Jump Shot,[],201939,66.96780551905388,65.68627450980392,1610612744,95,105,2021-12-18T02:57:11Z,6220000,78.0,258.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
628,PT03M41.00S,2021-12-18T02:57:06.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,95,105,2021-12-18T02:57:11Z,6230000,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,627.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
629,PT03M36.00S,2021-12-18T02:57:11.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627759,17.296320630749015,50.73529411764706,1610612738,95,105,2021-12-18T02:57:26Z,6240000,-4.0,110.0,1,left,MISS J. Brown 11' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,,
630,PT03M34.00S,2021-12-18T02:57:13.8Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,95,105,2021-12-18T02:57:13Z,6250000,,,0,,J. Brown REBOUND (Off:2 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,629.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
631,PT03M32.00S,2021-12-18T02:57:16.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,13.354139290407357,60.29411764705882,1610612738,95,105,2021-12-18T02:57:36Z,6260000,-51.0,73.0,1,left,MISS J. Brown 8' driving Layup - blocked,"[1627759, 203490]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,8.93,Missed,,,,,,,,,,,,,,,,,Porter Jr.,203490.0,
632,PT03M32.00S,2021-12-18T02:57:16.3Z,4,REGULAR,block,,[],203490,,,1610612738,95,105,2021-12-18T02:57:18Z,6270000,,,0,,O. Porter Jr. BLOCK (1 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M30.00S,2021-12-18T02:57:18.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,95,105,2021-12-18T02:57:36Z,6280000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,,,
634,PT03M30.00S,2021-12-18T02:57:21.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,95,105,2021-12-18T02:57:21Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M22.00S,2021-12-18T02:57:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,7.703679369250986,56.61764705882353,1610612738,97,105,2021-12-18T02:57:43Z,6300000,-33.0,20.0,1,left,M. Smart driving Layup (16 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.86,Made,,,,,16.0,,,,,,,,,,,,,,
636,PT02M59.00S,2021-12-18T02:58:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.59198423127464,59.068627450980394,1610612744,97,107,2021-12-18T03:00:57Z,6310000,45.0,17.0,1,right,D. Green Layup (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,4.84,Made,,,,,6.0,,,,,,,,,,,,,,
637,PT02M45.00S,2021-12-18T02:58:18.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.863994743758213,54.166666666666664,1610612738,99,107,2021-12-18T02:58:29Z,6320000,-21.0,3.0,1,left,R. Williams III alley-oop DUNK (6 PTS) (J. Brown 2 AST),"[1629057, 1627759]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.1,Made,,,,,6.0,,,J. Brown,1627759.0,2.0,,,,,,,,,
639,PT02M45.00S,2021-12-18T02:58:20.9Z,4,REGULAR,foul,personal,['1freethrow'],203110,,,1610612738,99,107,2021-12-18T02:58:30Z,6340000,,,0,,D. Green shooting personal FOUL (4 PF) (Williams III 1 FT),"[203110, 1629057]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,204058.0,,,,,,,4.0,0.0,Williams III,1629057.0,,,
