actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
452,PT00M50.30S,2024-11-07T05:02:03.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,82,68,2024-11-07T05:02:04Z,4370000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,451.0,4.0,4.0,0.0,,,,
453,PT00M45.10S,2024-11-07T05:02:11.2Z,3,REGULAR,foul,offensive,['inpenalty'],1627739,,,1610612746,82,68,2024-11-07T05:02:23Z,4380000,False,,,0,,K. Dunn offensive FOUL (2 PF),"[1627739, 1628997]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,202901.0,,2.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,
455,PT00M45.10S,2024-11-07T05:02:11.2Z,3,REGULAR,turnover,offensive foul,[],1627739,,,1610612746,82,68,2024-11-07T05:02:11Z,4400000,False,,,0,,K. Dunn offensive foul TURNOVER (2 TO),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,202901.0,2.0,,,,,,,,,,,,,,,,,,
456,PT00M28.80S,2024-11-07T05:02:37.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,93.51182654402102,2.450980392156863,1610612755,82,68,2024-11-07T05:02:41Z,4410000,False,-238.0,8.0,1,right,MISS G. Yabusele 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,,23.79,Missed,,,,,,,,,,,,
457,PT00M26.20S,2024-11-07T05:02:40.5Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,82,68,2024-11-07T05:02:41Z,4420000,False,,,0,,A. Coffey REBOUND (Off:2 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,456.0,3.0,1.0,2.0,,,,
458,PT00M05.50S,2024-11-07T05:03:02.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627739,5.469776609724048,49.26470588235294,1610612746,84,68,2024-11-07T05:03:08Z,4430000,False,4.0,-1.0,1,left,K. Dunn driving DUNK (4 PTS) (K. Porter Jr. 2 AST),"[1627739, 1629645]",1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,0.39,Made,4.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,
460,PT00M00.00S,2024-11-07T05:03:21.1Z,3,REGULAR,period,end,[],0,,,1610612755,84,68,2024-11-07T05:03:21Z,4450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,out,['startperiod'],201935,,,1610612755,84,68,2024-11-07T05:06:42Z,4460000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,84,68,2024-11-07T05:06:42Z,4470000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612755,84,68,2024-11-07T05:06:42Z,4480000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,out,['startperiod'],201569,,,1610612755,84,68,2024-11-07T05:06:42Z,4490000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,in,['startperiod'],1626181,,,1610612755,84,68,2024-11-07T05:06:42Z,4500000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,in,['startperiod'],1642272,,,1610612755,84,68,2024-11-07T05:06:42Z,4510000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612755,84,68,2024-11-07T05:06:42Z,4520000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-11-07T05:06:26.0Z,4,REGULAR,substitution,in,['startperiod'],1630231,,,1610612755,84,68,2024-11-07T05:06:42Z,4530000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-11-07T05:07:06.2Z,4,REGULAR,period,start,[],0,,,1610612755,84,68,2024-11-07T05:07:06Z,4540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M43.00S,2024-11-07T05:07:23.0Z,4,REGULAR,2pt,Jump Shot,[],202331,86.72798948751642,78.69944852941177,1610612755,84,70,2024-11-07T05:07:36Z,4550000,False,143.0,72.0,1,right,P. George 16' fadeaway Jump Shot (16 PTS),[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Right,,,,,,,16.07,Made,16.0,,,,,,,,,,,
471,PT11M24.00S,2024-11-07T05:07:41.6Z,4,REGULAR,2pt,Jump Shot,[],201587,21.895532194480946,31.862745098039213,1610612746,86,70,2024-11-07T05:07:45Z,4560000,False,91.0,153.0,1,left,N. Batum 17' Jump Shot (7 PTS) (N. Powell 4 AST),"[201587, 1626181]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right Center,,,,,,,17.81,Made,7.0,N. Powell,1626181.0,4.0,,,,,,,,
474,PT11M04.00S,2024-11-07T05:08:18.7Z,4,REGULAR,2pt,Jump Shot,[],202331,79.97700394218134,75.73529411764706,1610612755,86,72,2024-11-07T05:08:24Z,4590000,False,129.0,136.0,1,right,P. George 18' step back Jump Shot (18 PTS),[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,18.7,Made,18.0,,,,,,,,,,,
475,PT10M47.00S,2024-11-07T05:08:35.2Z,4,REGULAR,3pt,Jump Shot,[],201587,30.95638961892247,73.30729166666666,1610612746,86,72,2024-11-07T05:08:42Z,4600000,False,-117.0,238.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,26.54,Missed,,,,,,,,,,,,
476,PT10M45.00S,2024-11-07T05:08:37.2Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,86,72,2024-11-07T05:08:42Z,4610000,False,,,0,,K. Martin REBOUND (Off:0 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,475.0,2.0,2.0,0.0,,,,
477,PT10M39.00S,2024-11-07T05:08:43.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642272,91.40932982917214,47.794117647058826,1610612755,86,72,2024-11-07T05:08:49Z,4620000,False,-11.0,28.0,1,right,MISS J. McCain running Layup,[1642272],1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,3.04,Missed,,,,,,,,,,,,
478,PT10M38.00S,2024-11-07T05:08:44.4Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612746,86,72,2024-11-07T05:08:49Z,4630000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,477.0,1.0,1.0,0.0,,,,
479,PT10M33.00S,2024-11-07T05:08:49.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,28.728646517739815,26.96078431372549,1610612746,89,72,2024-11-07T05:08:57Z,4640000,False,115.0,218.0,1,left,N. Powell 24' 3PT running pullup (21 PTS) (K. Porter Jr. 3 AST),"[1626181, 1629645]",1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,24.61,Made,21.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,
481,PT10M18.00S,2024-11-07T05:09:04.8Z,4,REGULAR,turnover,lost ball,[],202331,,,1610612755,89,72,2024-11-07T05:09:14Z,4660000,False,,,0,,P. George lost ball TURNOVER (4 TO),"[202331, 1627739]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,4.0,,,,,,,,,,,,,,,,,Dunn,1627739.0
482,PT10M18.00S,2024-11-07T05:09:04.8Z,4,REGULAR,steal,,[],1627739,,,1610612746,89,72,2024-11-07T05:09:06Z,4670000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
483,PT10M15.00S,2024-11-07T05:09:09.1Z,4,REGULAR,foul,personal,['2freethrow'],200768,,,1610612746,89,72,2024-11-07T05:09:18Z,4680000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Powell 2 FT),"[200768, 1626181]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,203593.0,,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,
485,PT10M15.00S,2024-11-07T05:09:45.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626181,,,1610612746,90,72,2024-11-07T05:09:45Z,4700000,False,,,0,,N. Powell Free Throw 1 of 2 (22 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,
486,PT10M15.00S,2024-11-07T05:10:03.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626181,,,1610612746,91,72,2024-11-07T05:10:03Z,4710000,False,,,0,,N. Powell Free Throw 2 of 2 (23 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,
487,PT09M59.00S,2024-11-07T05:10:25.0Z,4,REGULAR,foul,personal,[],1626181,,,1610612755,91,72,2024-11-07T05:10:32Z,4720000,False,,,0,,N. Powell personal FOUL (4 PF),"[1626181, 202331]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,202058.0,,4.0,0.0,George,202331.0,,,,,,,,,,,,,,
489,PT09M50.00S,2024-11-07T05:10:53.0Z,4,REGULAR,3pt,Jump Shot,[],1642272,67.36202365308804,20.833333333333336,1610612755,91,72,2024-11-07T05:11:53Z,4740000,False,-146.0,254.0,1,right,MISS J. McCain 29' pullup 3PT,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,,,,29.31,Missed,,,,,,,,,,,,
490,PT09M46.00S,2024-11-07T05:10:57.0Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612746,91,72,2024-11-07T05:10:57Z,4750000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,489.0,2.0,2.0,0.0,,,,
491,PT09M36.00S,2024-11-07T05:11:09.3Z,4,REGULAR,foul,personal,[],202331,,,1610612746,91,72,2024-11-07T05:11:33Z,4760000,False,,,0,,P. George personal FOUL (3 PF),"[202331, 1626181]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,202901.0,,3.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,
493,PT09M36.00S,2024-11-07T05:11:20.8Z,4,REGULAR,substitution,out,[],1627824,,,1610612746,91,72,2024-11-07T05:11:27Z,4780000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M36.00S,2024-11-07T05:11:20.8Z,4,REGULAR,substitution,in,[],1641741,,,1610612746,91,72,2024-11-07T05:11:27Z,4790000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M25.00S,2024-11-07T05:11:48.8Z,4,REGULAR,3pt,Jump Shot,[],1629599,1.5275952693823915,99.26470588235294,1610612746,94,72,2024-11-07T05:11:55Z,4800000,False,-246.0,-38.0,1,left,A. Coffey 24' 3PT  (8 PTS) (N. Powell 5 AST),"[1629599, 1626181]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,24.92,Made,8.0,N. Powell,1626181.0,5.0,,,,,,,,
497,PT09M06.00S,2024-11-07T05:12:06.7Z,4,REGULAR,3pt,Jump Shot,[],1641741,95.3515111695138,4.411764705882353,1610612755,94,75,2024-11-07T05:12:11Z,4820000,False,-228.0,-9.0,1,right,R. Council IV 3PT  (3 PTS) (J. McCain 1 AST),"[1641741, 1642272]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,22.81,Made,3.0,J. McCain,1642272.0,1.0,,,,,,,,
499,PT08M57.00S,2024-11-07T05:12:23.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,94,75,2024-11-07T05:12:23Z,4840000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M57.00S,2024-11-07T05:14:42.1Z,4,REGULAR,substitution,out,[],200768,,,1610612746,94,75,2024-11-07T05:14:54Z,4850000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M57.00S,2024-11-07T05:14:42.1Z,4,REGULAR,substitution,in,[],1626162,,,1610612746,94,75,2024-11-07T05:14:54Z,4860000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M46.00S,2024-11-07T05:15:50.1Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612746,94,75,2024-11-07T05:15:55Z,4870000,False,,,0,,N. Powell lost ball TURNOVER (2 TO),"[1626181, 202331]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,George,202331.0
503,PT08M46.00S,2024-11-07T05:15:50.1Z,4,REGULAR,steal,,[],202331,,,1610612755,94,75,2024-11-07T05:15:52Z,4880000,False,,,0,,P. George STEAL (3 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT08M41.00S,2024-11-07T05:15:56.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,90.22667542706965,44.36274509803921,1610612755,94,75,2024-11-07T05:17:43Z,4890000,False,-28.0,39.0,1,right,MISS K. Martin running Layup,[1630231],1610612755.0,PHI,running,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.85,Missed,,,,,,,,,,,,
505,PT08M40.00S,2024-11-07T05:15:57.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,94,75,2024-11-07T05:17:43Z,4900000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,504.0,,,,,,,
506,PT08M40.00S,2024-11-07T05:16:01.6Z,4,REGULAR,foul,personal,[],1641741,,,1610612746,94,75,2024-11-07T05:16:13Z,4910000,False,,,0,,R. Council IV loose ball personal FOUL (1 PF),"[1641741, 1627739]",1610612755.0,PHI,loose ball,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,202901.0,,1.0,0.0,Dunn,1627739.0,,,,,,,,,,,,,,
508,PT08M30.00S,2024-11-07T05:16:27.1Z,4,REGULAR,2pt,Jump Shot,[],1629645,20.97568988173456,25.49019607843137,1610612746,94,75,2024-11-07T05:16:30Z,4930000,False,123.0,145.0,1,left,MISS K. Porter Jr. 18' pullup Shot,[1629645],1610612746.0,LAC,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,18.96,Missed,,,,,,,,,,,,
509,PT08M26.00S,2024-11-07T05:16:29.8Z,4,REGULAR,rebound,defensive,[],1642272,,,1610612755,94,75,2024-11-07T05:16:29Z,4940000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,508.0,1.0,1.0,0.0,,,,
510,PT08M21.00S,2024-11-07T05:16:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,95.6143232588699,49.26470588235294,1610612755,94,77,2024-11-07T05:18:43Z,4950000,False,-4.0,-11.0,1,right,K. Martin driving Layup (6 PTS) (K. Oubre Jr. 3 AST),"[1630231, 1626162]",1610612755.0,PHI,driving,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,1.19,Made,6.0,K. Oubre Jr.,1626162.0,3.0,,,,,,,,
512,PT08M21.00S,2024-11-07T05:16:46.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,94,77,2024-11-07T05:16:46Z,4970000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M21.00S,2024-11-07T05:19:45.6Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,94,77,2024-11-07T05:19:56Z,4980000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M21.00S,2024-11-07T05:19:45.6Z,4,REGULAR,substitution,out,[],1629645,,,1610612746,94,77,2024-11-07T05:19:56Z,4990000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M21.00S,2024-11-07T05:19:45.6Z,4,REGULAR,substitution,out,[],1630231,,,1610612746,94,77,2024-11-07T05:19:56Z,5000000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M21.00S,2024-11-07T05:19:45.6Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,94,77,2024-11-07T05:19:56Z,5010000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M21.00S,2024-11-07T05:19:45.6Z,4,REGULAR,substitution,in,[],201935,,,1610612746,94,77,2024-11-07T05:19:56Z,5020000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M21.00S,2024-11-07T05:19:45.6Z,4,REGULAR,substitution,in,[],203083,,,1610612746,94,77,2024-11-07T05:19:56Z,5030000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M05.00S,2024-11-07T05:20:19.1Z,4,REGULAR,3pt,Jump Shot,[],201587,17.559132720105126,94.85294117647058,1610612746,94,77,2024-11-07T05:20:24Z,5040000,False,-224.0,113.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,25.1,Missed,,,,,,,,,,,,
520,PT08M02.00S,2024-11-07T05:20:22.1Z,4,REGULAR,rebound,defensive,[],1641741,,,1610612755,94,77,2024-11-07T05:20:24Z,5050000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,519.0,1.0,1.0,0.0,,,,
521,PT07M50.00S,2024-11-07T05:20:35.7Z,4,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,94,77,2024-11-07T05:20:41Z,5060000,False,,,0,,K. Oubre Jr. lost ball out-of-bounds TURNOVER (1 TO),[1626162],1610612755.0,PHI,lost ball,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,202901.0,1.0,,,,,,,,,,,,,,,,,,
522,PT07M50.00S,2024-11-07T05:20:39.7Z,4,REGULAR,substitution,out,[],201587,,,1610612746,94,77,2024-11-07T05:20:42Z,5070000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M50.00S,2024-11-07T05:20:39.7Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,94,77,2024-11-07T05:20:42Z,5080000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M39.00S,2024-11-07T05:21:02.2Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612746,94,77,2024-11-07T05:21:53Z,5115000,False,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 1626162]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,4.0,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
534,PT07M39.00S,2024-11-07T05:21:02.2Z,4,REGULAR,steal,,[],1626162,,,1610612755,94,77,2024-11-07T05:21:53Z,5117500,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
527,PT07M35.00S,2024-11-07T05:21:04.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1626162,93.9060446780552,51.71568627450981,1610612755,94,79,2024-11-07T05:21:53Z,5120000,False,9.0,5.0,1,right,K. Oubre Jr. running DUNK (12 PTS) (J. McCain 2 AST),"[1626162, 1642272]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,0.98,Made,12.0,J. McCain,1642272.0,2.0,,,,,,,,
529,PT07M19.00S,2024-11-07T05:21:19.9Z,4,REGULAR,3pt,Jump Shot,[],1629599,6.1268068331143235,95.58823529411765,1610612746,97,79,2024-11-07T05:21:25Z,5140000,False,-228.0,5.0,1,left,A. Coffey 3PT  (11 PTS) (K. Dunn 5 AST),"[1629599, 1627739]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,22.8,Made,11.0,K. Dunn,1627739.0,5.0,,,,,,,,
531,PT07M04.00S,2024-11-07T05:21:38.6Z,4,REGULAR,foul,personal,[],1627739,,,1610612755,97,79,2024-11-07T05:21:44Z,5160000,False,,,0,,K. Dunn personal FOUL (3 PF),"[1627739, 1642272]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,202058.0,,3.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,
535,PT06M56.00S,2024-11-07T05:22:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,93.64323258869908,50.0,1610612755,97,81,2024-11-07T05:22:13Z,5180000,False,0.0,7.0,1,right,R. Council IV reverse Layup (5 PTS) (P. George 2 AST),"[1641741, 202331]",1610612755.0,PHI,reverse,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,0.73,Made,5.0,P. George,202331.0,2.0,,,,,,,,
537,PT06M42.00S,2024-11-07T05:22:25.6Z,4,REGULAR,foul,personal,[],1642272,,,1610612746,97,81,2024-11-07T05:22:40Z,5200000,False,,,0,,J. McCain personal FOUL (1 PF),"[1642272, 201935]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,203593.0,,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
539,PT06M42.00S,2024-11-07T05:22:34.6Z,4,REGULAR,substitution,out,[],1627739,,,1610612746,97,81,2024-11-07T05:22:41Z,5220000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M42.00S,2024-11-07T05:22:34.6Z,4,REGULAR,substitution,in,[],1627884,,,1610612746,97,81,2024-11-07T05:22:41Z,5230000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M30.00S,2024-11-07T05:23:07.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,6.652431011826544,50.98039215686274,1610612746,99,81,2024-11-07T05:23:51Z,5240000,False,-5.0,10.0,1,left,I. Zubac cutting Layup (12 PTS) (D. Jones Jr. 1 AST),"[1627826, 1627884]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,1.11,Made,12.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,
543,PT06M30.00S,2024-11-07T05:23:11.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202331,,,1610612746,99,81,2024-11-07T05:23:20Z,5260000,False,,,0,,P. George shooting personal FOUL (4 PF) (Zubac 1 FT),"[202331, 1627826]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,202901.0,,4.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,
545,PT06M30.00S,2024-11-07T05:23:29.2Z,4,REGULAR,substitution,out,[],202331,,,1610612746,99,81,2024-11-07T05:25:26Z,5280000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
