actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT03M57.00S,2025-04-03T03:25:36.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,48,33,2025-04-03T03:25:36Z,2520000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M57.00S,2025-04-03T03:27:54.7Z,2,REGULAR,substitution,out,[],1627884,,,1610612740,48,33,2025-04-03T03:28:18Z,2530000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M57.00S,2025-04-03T03:27:54.7Z,2,REGULAR,substitution,in,[],1627739,,,1610612740,48,33,2025-04-03T03:28:18Z,2540000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M41.00S,2025-04-03T03:28:51.0Z,2,REGULAR,foul,technical,['1freethrow'],1627826,,,1610612740,48,33,2025-04-03T03:29:07Z,2550000,False,,,0,,I. Zubac defensive-3-second technical FOUL (1 Tech),[1627826],1610612746.0,LAC,defensive-3-second,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628171.0,,,0.0,1.0,,
260,PT03M41.00S,2025-04-03T03:29:08.4Z,2,REGULAR,freethrow,1 of 1,[],1628971,,,1610612740,48,34,2025-04-03T03:29:08Z,2560000,False,,,0,,B. Brown technical Free Throw 1 of 1 (3 PTS),[1628971],1610612740.0,NOP,technical,,,Brown,B. Brown,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
261,PT03M29.00S,2025-04-03T03:29:34.4Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612740,48,34,2025-04-03T03:29:48Z,2570000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1627826, 203482]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,1.0,Olynyk,203482.0
263,PT03M29.00S,2025-04-03T03:29:59.5Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612740,48,35,2025-04-03T03:29:59Z,2590000,False,,,0,,K. Olynyk Free Throw 1 of 2 (6 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
264,PT03M29.00S,2025-04-03T03:30:15.6Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612740,48,36,2025-04-03T03:30:15Z,2600000,False,,,0,,K. Olynyk Free Throw 2 of 2 (7 PTS),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
265,PT03M13.00S,2025-04-03T03:30:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,91.77069645203679,47.549019607843135,1610612746,50,36,2025-04-03T03:30:38Z,2610000,False,-12.0,25.0,1,right,K. Leonard turnaround fadeaway Jump Shot (17 PTS) (J. Harden 2 AST),"[202695, 201935]",1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,17.0,J. Harden,201935.0,2.0,,,,,,,
267,PT03M01.00S,2025-04-03T03:30:46.7Z,2,REGULAR,3pt,Jump Shot,[],1641810,22.78252299605782,90.68627450980392,1610612740,50,39,2025-04-03T03:30:51Z,2630000,False,-203.0,162.0,1,left,A. Reeves 25' 3PT  (5 PTS) (K. Olynyk 2 AST),"[1641810, 203482]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,25.98,Made,,,,,,,,5.0,K. Olynyk,203482.0,2.0,,,,,,,
269,PT02M43.00S,2025-04-03T03:31:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,81.7838370565046,56.127450980392155,1610612746,52,39,2025-04-03T03:31:08Z,2650000,False,31.0,119.0,1,right,I. Zubac 12' floating Jump Shot (6 PTS) (J. Harden 3 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,12.26,Made,,,,,,,,6.0,J. Harden,201935.0,3.0,,,,,,,
271,PT02M25.00S,2025-04-03T03:31:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,18.7089356110381,62.99019607843137,1610612740,52,39,2025-04-03T03:32:17Z,2670000,False,-65.0,123.0,1,left,MISS K. Olynyk 13' fadeaway Shot,[203482],1610612740.0,NOP,fadeaway,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,13.95,Missed,,,,,,,,,,,,,,,,,,
272,PT02M23.00S,2025-04-03T03:31:24.8Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,52,39,2025-04-03T03:31:33Z,2680000,False,,,0,,K. Dunn REBOUND (Off:0 Def:4),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,271.0,4.0,4.0,0.0,,,,,,,,,,,,,,
273,PT02M19.00S,2025-04-03T03:31:28.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202695,92.16491458607096,48.529411764705884,1610612746,52,39,2025-04-03T03:31:41Z,2690000,False,-7.0,21.0,1,right,MISS K. Leonard running Layup,[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
274,PT02M17.00S,2025-04-03T03:31:30.6Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,52,39,2025-04-03T03:31:41Z,2700000,False,,,0,,Y. Missi REBOUND (Off:0 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,273.0,6.0,6.0,0.0,,,,,,,,,,,,,,
275,PT02M03.00S,2025-04-03T03:31:45.3Z,2,REGULAR,2pt,Jump Shot,[],1641810,9.247700394218143,75.49019607843138,1610612740,52,41,2025-04-03T03:31:50Z,2710000,False,-127.0,34.0,1,left,A. Reeves 13' driving floating Jump Shot (7 PTS) (Y. Missi 2 AST),"[1641810, 1642274]",1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,Mid-Range,8-16 Left,13.21,Made,,,,,,,,7.0,Y. Missi,1642274.0,2.0,,,,,,,
277,PT01M47.00S,2025-04-03T03:32:01.7Z,2,REGULAR,foul,personal,['3freethrow'],1630631,,,1610612746,52,41,2025-04-03T03:32:10Z,2730000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Harden 3 FT),"[1630631, 201935]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Harden,201935.0
279,PT01M47.00S,2025-04-03T03:32:30.0Z,2,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,53,41,2025-04-03T03:32:30Z,2750000,False,,,0,,J. Harden Free Throw 1 of 3 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
280,PT01M47.00S,2025-04-03T03:32:45.6Z,2,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,53,41,2025-04-03T03:32:45Z,2760000,False,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT01M47.00S,2025-04-03T03:32:45.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,53,41,2025-04-03T03:32:45Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,
282,PT01M47.00S,2025-04-03T03:33:03.5Z,2,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,54,41,2025-04-03T03:33:03Z,2780000,False,,,0,,J. Harden Free Throw 3 of 3 (12 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
283,PT01M37.00S,2025-04-03T03:33:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,9.116294349540084,46.81372549019608,1610612740,54,43,2025-04-03T03:33:19Z,2790000,False,16.0,33.0,1,left,J. Alvarado driving floating bank Jump Shot (8 PTS),[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,,8.0,,,,,,,,,,
284,PT01M21.00S,2025-04-03T03:33:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.74178712220763,51.22549019607843,1610612746,56,43,2025-04-03T03:34:06Z,2800000,False,6.0,6.0,1,right,I. Zubac cutting Layup (8 PTS) (J. Harden 4 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,8.0,J. Harden,201935.0,4.0,,,,,,,
286,PT01M14.00S,2025-04-03T03:33:36.5Z,2,REGULAR,3pt,Jump Shot,[],1630631,25.016425755584763,89.95098039215686,1610612740,56,43,2025-04-03T03:34:25Z,2820000,False,-200.0,183.0,1,left,MISS J. Alvarado 27' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
287,PT01M14.00S,2025-04-03T03:33:36.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,43,2025-04-03T03:33:41Z,2830000,False,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,286.0,7.0,6.0,1.0,,,,,,,,,,,,,,
288,PT01M08.00S,2025-04-03T03:33:42.5Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,56,43,2025-04-03T03:33:46Z,2840000,False,,,0,,K. Dunn bad pass TURNOVER (2 TO),"[1627739, 1628971]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Brown,1628971.0,,,,,,,,,,,
289,PT01M08.00S,2025-04-03T03:33:42.5Z,2,REGULAR,steal,,[],1628971,,,1610612740,56,43,2025-04-03T03:33:45Z,2850000,False,,,0,,B. Brown STEAL (2 STL),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
290,PT01M03.00S,2025-04-03T03:33:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,7.802233902759525,53.431372549019606,1610612740,56,45,2025-04-03T03:34:43Z,2860000,False,-17.0,21.0,1,left,B. Brown cutting Layup (5 PTS) (Y. Missi 3 AST),"[1628971, 1642274]",1610612740.0,NOP,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,,5.0,Y. Missi,1642274.0,3.0,,,,,,,
292,PT00M48.60S,2025-04-03T03:34:06.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612746,56,45,2025-04-03T03:34:17Z,2880000,False,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Leonard 2 FT),"[1630631, 202695]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1628171.0,,,2.0,0.0,Leonard,202695.0
294,PT00M48.60S,2025-04-03T03:34:31.0Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,57,45,2025-04-03T03:34:53Z,2900000,False,,,0,,K. Leonard Free Throw 1 of 2 (18 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
295,PT00M48.60S,2025-04-03T03:34:31.0Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,57,45,2025-04-03T03:34:53Z,2910000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT00M46.30S,2025-04-03T03:34:33.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,57,45,2025-04-03T03:34:53Z,2920000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,
297,PT00M33.50S,2025-04-03T03:35:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,13.058475689881732,53.18627450980392,1610612740,57,47,2025-04-03T03:35:08Z,2930000,False,-16.0,70.0,1,left,J. Alvarado 7' driving floating Jump Shot (10 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,,,,,,,10.0,,,,,,,,,,
298,PT00M28.10S,2025-04-03T03:35:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.4053876478318,51.96078431372549,1610612746,59,47,2025-04-03T03:35:20Z,2940000,False,10.0,47.0,1,right,J. Harden driving floating Jump Shot (14 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,,,,14.0,,,,,,,,,,
300,PT00M07.10S,2025-04-03T03:35:45.5Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,59,47,2025-04-03T03:36:38Z,2960000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 202695]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Leonard,202695.0,,,,,,,,,,,
301,PT00M07.10S,2025-04-03T03:35:45.5Z,2,REGULAR,steal,,[],202695,,,1610612746,59,47,2025-04-03T03:35:47Z,2970000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT00M01.30S,2025-04-03T03:35:51.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626181,93.2161629434954,97.79411764705883,1610612746,59,47,2025-04-03T03:36:45Z,2980000,False,239.0,11.0,1,right,MISS N. Powell running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,23.93,Missed,,,,,,,,,,,,,,,,,,
303,PT00M00.20S,2025-04-03T03:35:52.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,59,47,2025-04-03T03:36:45Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,302.0,,,,,,,,,,,,,,,,,
304,PT00M00.00S,2025-04-03T03:35:55.3Z,2,REGULAR,period,end,[],0,,,1610612746,59,47,2025-04-03T03:35:55Z,3000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2025-04-03T03:51:56.2Z,3,REGULAR,period,start,[],0,,,1610612746,59,47,2025-04-03T03:52:00Z,3010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M43.00S,2025-04-03T03:52:12.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,33.03219448094612,61.51960784313725,1610612746,59,47,2025-04-03T03:52:20Z,3020000,False,-58.0,258.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
307,PT11M41.00S,2025-04-03T03:52:14.4Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612740,59,47,2025-04-03T03:52:20Z,3030000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,306.0,4.0,4.0,0.0,,,,,,,,,,,,,,
308,PT11M30.00S,2025-04-03T03:52:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,80.99540078843627,52.94117647058824,1610612740,59,49,2025-04-03T04:01:24Z,3040000,False,15.0,126.0,1,right,A. Reeves 12' driving floating Jump Shot (9 PTS) (J. Alvarado 5 AST),"[1641810, 1630631]",1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Center,12.7,Made,,,,,,,,9.0,J. Alvarado,1630631.0,5.0,,,,,,,
311,PT11M07.00S,2025-04-03T03:52:52.9Z,3,REGULAR,3pt,Jump Shot,[],1627739,34.08344283837057,67.40196078431373,1610612746,59,49,2025-04-03T03:53:27Z,3070000,False,-87.0,268.0,1,left,MISS K. Dunn 28' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,28.17,Missed,,,,,,,,,,,,,,,,,,
312,PT11M04.00S,2025-04-03T03:52:55.9Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,59,49,2025-04-03T03:53:27Z,3080000,False,,,0,,Y. Missi REBOUND (Off:0 Def:7),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,311.0,7.0,7.0,0.0,,,,,,,,,,,,,,
313,PT10M51.00S,2025-04-03T03:53:03.7Z,3,REGULAR,3pt,Jump Shot,[],203482,88.61695137976346,97.05882352941177,1610612740,59,52,2025-04-03T03:53:09Z,3090000,False,235.0,55.0,1,right,K. Olynyk 24' 3PT  (10 PTS) (J. Alvarado 6 AST),"[203482, 1630631]",1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,24.15,Made,,,,,,,,10.0,J. Alvarado,1630631.0,6.0,,,,,,,
315,PT10M30.00S,2025-04-03T03:53:24.4Z,3,REGULAR,3pt,Jump Shot,[],1627739,13.715505913272011,97.79411764705883,1610612746,62,52,2025-04-03T03:53:30Z,3110000,False,-239.0,76.0,1,left,K. Dunn 25' 3PT  (8 PTS) (J. Harden 5 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,25.09,Made,,,,,,,,8.0,J. Harden,201935.0,5.0,,,,,,,
317,PT10M12.00S,2025-04-03T03:53:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628971,72.32260183968462,86.51960784313725,1610612740,62,55,2025-04-03T03:53:48Z,3130000,False,183.0,208.0,1,right,B. Brown 27' 3PT  (8 PTS) (Y. Missi 4 AST),"[1628971, 1642274]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,27.66,Made,,,,,,,,8.0,Y. Missi,1642274.0,4.0,,,,,,,
319,PT09M54.00S,2025-04-03T03:54:02.0Z,3,REGULAR,3pt,Jump Shot,[],201935,23.96517739816032,7.843137254901961,1610612746,62,55,2025-04-03T03:54:05Z,3150000,False,211.0,173.0,1,left,MISS J. Harden 27' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
320,PT09M52.00S,2025-04-03T03:54:04.0Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,62,55,2025-04-03T03:54:05Z,3160000,False,,,0,,Y. Missi REBOUND (Off:0 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,319.0,8.0,8.0,0.0,,,,,,,,,,,,,,
321,PT09M40.00S,2025-04-03T03:54:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,90.98226018396846,49.754901960784316,1610612740,62,57,2025-04-03T03:54:36Z,3170000,False,-1.0,32.0,1,right,K. Olynyk cutting Layup (12 PTS) (J. Alvarado 7 AST),"[203482, 1630631]",1610612740.0,NOP,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,,12.0,J. Alvarado,1630631.0,7.0,,,,,,,
323,PT09M25.00S,2025-04-03T03:54:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,9.641918528252305,46.32352941176471,1610612746,62,57,2025-04-03T03:54:34Z,3190000,False,18.0,38.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 1642274]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,Missi,1642274.0,,,,
324,PT09M25.00S,2025-04-03T03:54:29.7Z,3,REGULAR,block,,[],1642274,,,1610612746,62,57,2025-04-03T03:54:31Z,3200000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT09M23.00S,2025-04-03T03:54:31.7Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,62,57,2025-04-03T03:54:34Z,3210000,False,,,0,,Y. Missi REBOUND (Off:0 Def:9),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,323.0,9.0,9.0,0.0,,,,,,,,,,,,,,
326,PT09M16.00S,2025-04-03T03:54:38.5Z,3,REGULAR,3pt,Jump Shot,[],1628971,66.40932982917215,71.32352941176471,1610612740,62,57,2025-04-03T03:54:43Z,3220000,False,107.0,263.0,1,right,MISS B. Brown 28' 3PT,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,28.41,Missed,,,,,,,,,,,,,,,,,,
327,PT09M14.00S,2025-04-03T03:54:40.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,62,57,2025-04-03T03:54:43Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,326.0,,,,,,,,,,,,,,,,,
329,PT08M58.00S,2025-04-03T03:55:05.0Z,3,REGULAR,3pt,Jump Shot,[],1627739,14.0604467805519,3.8985906862745026,1610612746,65,57,2025-04-03T03:55:09Z,3250000,False,231.0,80.0,1,left,K. Dunn 24' 3PT  (11 PTS) (J. Harden 6 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,24.39,Made,,,,,,,,11.0,J. Harden,201935.0,6.0,,,,,,,
331,PT08M38.00S,2025-04-03T03:55:28.5Z,3,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,65,57,2025-04-03T03:55:33Z,3270000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (3 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left,,,,,,,3.0,,,,,,,1628951.0,,,,,,
332,PT08M26.00S,2025-04-03T03:55:47.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,7.802233902759525,48.529411764705884,1610612746,67,57,2025-04-03T03:56:18Z,3280000,False,7.0,21.0,1,left,J. Harden driving floating Jump Shot (16 PTS) (I. Zubac 3 AST),"[201935, 1627826]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,16.0,I. Zubac,1627826.0,3.0,,,,,,,
334,PT08M12.00S,2025-04-03T03:56:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.69053876478318,46.568627450980394,1610612740,67,59,2025-04-03T03:56:52Z,3300000,False,-17.0,16.0,1,right,B. Brown reverse Layup (10 PTS) (K. Olynyk 3 AST),"[1628971, 203482]",1610612740.0,NOP,reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,10.0,K. Olynyk,203482.0,3.0,,,,,,,
336,PT07M49.00S,2025-04-03T03:56:25.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,6.093955321944804,44.11764705882353,1610612746,67,59,2025-04-03T03:56:31Z,3320000,False,29.0,5.0,1,left,MISS K. Leonard driving floating Shot - blocked,"[202695, 1642274]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,Missi,1642274.0,,,,
351,PT07M49.00S,2025-04-03T03:56:25.6Z,3,REGULAR,block,,[],1642274,,,1610612746,67,59,2025-04-03T03:59:14Z,3325000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT07M47.00S,2025-04-03T03:56:27.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,67,59,2025-04-03T03:56:31Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,336.0,,,,,,,,,,,,,,,,,
339,PT07M31.00S,2025-04-03T03:56:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,81.91524310118265,55.14705882352941,1610612740,67,59,2025-04-03T03:56:58Z,3350000,False,26.0,117.0,1,right,MISS B. Brown 12' driving floating Shot,[1628971],1610612740.0,NOP,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.03,Missed,,,,,,,,,,,,,,,,,,
340,PT07M29.00S,2025-04-03T03:56:56.0Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,67,59,2025-04-03T03:56:56Z,3360000,False,,,0,,Y. Missi REBOUND (Off:1 Def:9),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,339.0,10.0,9.0,1.0,,,,,,,,,,,,,,
341,PT07M24.00S,2025-04-03T03:57:00.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,89.27398160315374,50.245098039215684,1610612740,67,61,2025-04-03T03:57:06Z,3370000,False,1.0,48.0,1,right,J. Alvarado driving floating Jump Shot (12 PTS) (A. Reeves 1 AST),"[1630631, 1641810]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,,,,,,,,12.0,A. Reeves,1641810.0,1.0,,,,,,,
