actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT10M19.00S,2025-04-06T03:55:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,17.296320630749015,54.65686274509803,1610612746,69,55,2025-04-06T03:55:11Z,3390000,False,-23.0,110.0,1,left,I. Zubac 11' floating Jump Shot (18 PTS) (J. Harden 9 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,11.25,Made,18.0,,J. Harden,201935.0,9.0,,,,,,,,,,
347,PT10M02.00S,2025-04-06T03:55:23.3Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612742,69,55,2025-04-06T03:55:29Z,3410000,False,,,0,,A. Davis lost ball TURNOVER (4 TO),"[203076, 202695]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,4.0,Leonard,202695.0,,,,,,,,,,,,,,,,,
348,PT10M02.00S,2025-04-06T03:55:23.3Z,3,REGULAR,steal,,[],202695,,,1610612746,69,55,2025-04-06T03:55:25Z,3420000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
349,PT09M58.00S,2025-04-06T03:55:27.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,7.835085413929041,51.225490196078425,1610612746,69,55,2025-04-06T03:55:35Z,3430000,False,-6.0,21.0,1,left,MISS K. Leonard running DUNK,[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,2.2,Missed,,,,,,,,,,,,,,,
350,PT09M55.00S,2025-04-06T03:55:30.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612742,69,55,2025-04-06T03:55:30Z,3440000,False,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,349.0,8.0,6.0,2.0,,,,,,
351,PT09M52.00S,2025-04-06T03:55:33.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,92.9862023653088,0.9803921568627451,1610612742,69,58,2025-04-06T03:55:40Z,3450000,False,-245.0,13.0,1,right,K. Thompson 24' 3PT running (11 PTS) (S. Dinwiddie 8 AST),"[202691, 203915]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,24.55,Made,11.0,,S. Dinwiddie,203915.0,8.0,,,,,,,,,,
353,PT09M37.00S,2025-04-06T03:55:48.1Z,3,REGULAR,3pt,Jump Shot,[],202695,23.99802890932983,85.5392156862745,1610612746,69,58,2025-04-06T03:55:52Z,3470000,False,-178.0,173.0,1,left,MISS K. Leonard 24' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,24.81,Missed,,,,,,,,,,,,,,,
354,PT09M34.00S,2025-04-06T03:55:51.1Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,69,58,2025-04-06T03:55:52Z,3480000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,353.0,2.0,2.0,0.0,,,,,,
355,PT09M17.00S,2025-04-06T03:56:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,84.31340341655716,44.36274509803921,1610612742,69,60,2025-04-06T03:56:11Z,3490000,False,-28.0,95.0,1,right,A. Davis 9' turnaround Jump Shot (21 PTS),[203076],1610612742.0,DAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,9.91,Made,21.0,,,,,,,,,,,,,,
357,PT09M05.00S,2025-04-06T03:56:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,15.719448094612352,44.6078431372549,1610612746,69,60,2025-04-06T03:56:24Z,3510000,False,27.0,95.0,1,left,MISS J. Harden 9' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,9.91,Missed,,,,,,,,,,,,,,,
358,PT09M03.00S,2025-04-06T03:56:22.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,69,60,2025-04-06T03:56:24Z,3520000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,357.0,4.0,4.0,0.0,,,,,,
359,PT09M00.00S,2025-04-06T03:56:26.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,75.24638633377135,11.27450980392157,1610612742,69,60,2025-04-06T03:56:34Z,3530000,False,-194.0,180.0,1,right,MISS S. Dinwiddie 26' running 3PT,[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,26.45,Missed,,,,,,,,,,,,,,,
360,PT08M55.00S,2025-04-06T03:56:31.2Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,69,60,2025-04-06T03:56:34Z,3540000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,359.0,3.0,2.0,1.0,,,,,,
361,PT08M54.00S,2025-04-06T03:56:31.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629023,85.89027595269383,46.07843137254902,1610612742,69,60,2025-04-06T04:03:26Z,3550000,False,-20.0,80.0,1,right,MISS P. Washington 8' floating Shot - blocked,"[1629023, 1627826]",1610612742.0,DAL,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,8.25,Missed,,,,,,,,,,Zubac,1627826.0,,,,
362,PT08M54.00S,2025-04-06T03:56:31.3Z,3,REGULAR,block,,[],1627826,,,1610612742,69,60,2025-04-06T03:56:33Z,3560000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
363,PT08M54.00S,2025-04-06T03:56:31.3Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,69,60,2025-04-06T03:56:38Z,3570000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,361.0,3.0,2.0,1.0,,,,,,
364,PT08M42.00S,2025-04-06T03:56:45.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.12023653088042,47.05882352941176,1610612746,71,60,2025-04-06T03:56:51Z,3580000,False,15.0,52.0,1,left,J. Harden driving floating Jump Shot (21 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,5.4,Made,21.0,,,,,,,,,,,,,,
365,PT08M42.00S,2025-04-06T03:56:48.6Z,3,REGULAR,foul,personal,['1freethrow'],203915,,,1610612746,71,60,2025-04-06T03:56:55Z,3590000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Harden 1 FT),"[203915, 201935]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,Harden,201935.0
367,PT08M42.00S,2025-04-06T03:56:59.2Z,3,REGULAR,substitution,out,[],203915,,,1610612746,71,60,2025-04-06T03:57:52Z,3610000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M42.00S,2025-04-06T03:56:59.2Z,3,REGULAR,substitution,in,[],1630230,,,1610612746,71,60,2025-04-06T03:57:52Z,3620000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M42.00S,2025-04-06T03:57:28.5Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,72,60,2025-04-06T03:57:28Z,3630000,False,,,0,,J. Harden Free Throw 1 of 1 (22 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
370,PT08M37.00S,2025-04-06T03:57:40.3Z,3,REGULAR,foul,personal,[],1627739,,,1610612742,72,60,2025-04-06T03:58:07Z,3640000,False,,,0,,K. Dunn personal FOUL (3 PF),"[1627739, 1630230]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,2882.0,,,,,,,,,,3.0,0.0,Marshall,1630230.0
372,PT08M24.00S,2025-04-06T03:58:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,86.81011826544021,40.68627450980392,1610612742,72,60,2025-04-06T03:58:34Z,3660000,False,-47.0,71.0,1,right,MISS A. Davis 8' driving floating bank Shot,[203076],1610612742.0,DAL,driving floating bank,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,8.53,Missed,,,,,,,,,,,,,,,
373,PT08M21.00S,2025-04-06T03:58:09.3Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,72,60,2025-04-06T03:58:34Z,3670000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,372.0,4.0,3.0,1.0,,,,,,
374,PT08M14.00S,2025-04-06T03:58:19.5Z,3,REGULAR,foul,personal,[],1641726,,,1610612746,72,60,2025-04-06T03:58:25Z,3680000,False,,,0,,D. Lively II personal FOUL (2 PF),"[1641726, 1627826]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Zubac,1627826.0
376,PT08M14.00S,2025-04-06T03:58:27.5Z,3,REGULAR,substitution,out,[],1641726,,,1610612746,72,60,2025-04-06T03:58:30Z,3700000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M14.00S,2025-04-06T03:58:27.5Z,3,REGULAR,substitution,in,[],1628997,,,1610612746,72,60,2025-04-06T03:58:30Z,3710000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M09.00S,2025-04-06T03:58:45.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,32.53942181340342,37.00980392156863,1610612746,72,60,2025-04-06T03:58:50Z,3720000,False,65.0,253.0,1,left,MISS N. Powell 26' 3PT - blocked,"[1626181, 1629023]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,26.16,Missed,,,,,,,,,,Washington,1629023.0,,,,
379,PT08M09.00S,2025-04-06T03:58:45.4Z,3,REGULAR,block,,[],1629023,,,1610612746,72,60,2025-04-06T03:58:48Z,3730000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
380,PT08M06.00S,2025-04-06T03:58:48.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,72,60,2025-04-06T03:58:50Z,3740000,False,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,378.0,5.0,5.0,0.0,,,,,,
381,PT08M06.00S,2025-04-06T03:58:50.5Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612742,72,60,2025-04-06T03:58:56Z,3750000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Washington 2 FT),"[201935, 1629023]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Washington,1629023.0
383,PT08M06.00S,2025-04-06T03:59:21.4Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,72,61,2025-04-06T03:59:21Z,3770000,False,,,0,,P. Washington Free Throw 1 of 2 (8 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
384,PT08M06.00S,2025-04-06T03:59:39.0Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,72,62,2025-04-06T03:59:39Z,3780000,False,,,0,,P. Washington Free Throw 2 of 2 (9 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
385,PT07M51.00S,2025-04-06T04:00:00.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,8.492115637319317,51.470588235294116,1610612746,74,62,2025-04-06T04:01:30Z,3790000,False,-7.0,27.0,1,left,I. Zubac Hook (20 PTS) (J. Harden 10 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.83,Made,20.0,,J. Harden,201935.0,10.0,,,,,,,,,,
387,PT07M51.00S,2025-04-06T04:00:04.3Z,3,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612746,74,62,2025-04-06T04:00:14Z,3810000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Zubac 1 FT),"[1630230, 1627826]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Zubac,1627826.0
389,PT07M51.00S,2025-04-06T04:00:26.9Z,3,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,75,62,2025-04-06T04:00:26Z,3830000,False,,,0,,I. Zubac Free Throw 1 of 1 (21 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
390,PT07M36.00S,2025-04-06T04:00:43.4Z,3,REGULAR,3pt,Jump Shot,[],202691,81.42247043363994,93.87254901960785,1610612742,75,65,2025-04-06T04:00:47Z,3840000,False,219.0,122.0,1,right,K. Thompson 25' 3PT  (14 PTS) (P. Washington 1 AST),"[202691, 1629023]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,25.11,Made,14.0,,P. Washington,1629023.0,1.0,,,,,,,,,,
392,PT07M26.00S,2025-04-06T04:00:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,9.937582128777924,46.568627450980394,1610612746,77,65,2025-04-06T04:01:00Z,3860000,False,17.0,41.0,1,left,K. Leonard reverse Layup (20 PTS) (J. Harden 11 AST),"[202695, 201935]",1610612746.0,LAC,reverse,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,4.44,Made,20.0,,J. Harden,201935.0,11.0,,,,,,,,,,
394,PT07M13.00S,2025-04-06T04:01:07.3Z,3,REGULAR,turnover,bad pass,[],203076,,,1610612742,77,65,2025-04-06T04:01:11Z,3880000,False,,,0,,A. Davis bad pass TURNOVER (5 TO),"[203076, 202695]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,5.0,Leonard,202695.0,,,,,,,,,,,,,,,,,
395,PT07M13.00S,2025-04-06T04:01:07.3Z,3,REGULAR,steal,,[],202695,,,1610612746,77,65,2025-04-06T04:01:09Z,3890000,False,,,0,,K. Leonard STEAL (3 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
396,PT07M10.00S,2025-04-06T04:01:09.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,6.652431011826544,48.28431372549019,1610612746,79,65,2025-04-06T04:01:17Z,3900000,False,9.0,10.0,1,left,K. Leonard running DUNK (22 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,1.32,Made,22.0,,,,,,,,,,,,,,
397,PT07M10.00S,2025-04-06T04:01:14.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,79,65,2025-04-06T04:01:14Z,3910000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M53.00S,2025-04-06T04:04:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612742,79,65,2025-04-06T04:04:40Z,3950000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Davis 2 FT),"[1627826, 203076]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,3.0,0.0,Davis,203076.0
403,PT06M53.00S,2025-04-06T04:05:11.0Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612742,79,66,2025-04-06T04:07:52Z,3970000,False,,,0,,A. Davis Free Throw 1 of 2 (22 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
404,PT06M53.00S,2025-04-06T04:05:30.8Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612742,79,67,2025-04-06T04:07:52Z,3980000,False,,,0,,A. Davis Free Throw 2 of 2 (23 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
405,PT06M36.00S,2025-04-06T04:05:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,19.267411300919843,49.754901960784316,1610612746,81,67,2025-04-06T04:06:11Z,3990000,False,1.0,129.0,1,left,N. Powell 12' step back Jump Shot (9 PTS) (J. Harden 12 AST),"[1626181, 201935]",1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,12.86,Made,9.0,,J. Harden,201935.0,12.0,,,,,,,,,,
407,PT06M24.00S,2025-04-06T04:06:04.1Z,3,REGULAR,2pt,Jump Shot,[],1628997,77.34888304862024,41.66666666666667,1610612742,81,69,2025-04-06T04:06:07Z,4010000,False,-42.0,160.0,1,right,C. Martin 16' pullup Jump Shot (6 PTS),[1628997],1610612742.0,DAL,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,16.57,Made,6.0,,,,,,,,,,,,,,
408,PT05M57.00S,2025-04-06T04:06:33.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,81,69,2025-04-06T04:06:37Z,4020000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,202035.0,,,,,,,,,,,,,
409,PT05M57.00S,2025-04-06T04:06:36.7Z,3,REGULAR,substitution,out,[],203076,,,1610612742,81,69,2025-04-06T04:06:46Z,4030000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M57.00S,2025-04-06T04:06:36.7Z,3,REGULAR,substitution,in,[],1630539,,,1610612742,81,69,2025-04-06T04:06:46Z,4040000,False,,,0,,SUB in: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M42.00S,2025-04-06T04:07:08.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,85.89027595269383,49.50980392156863,1610612742,81,69,2025-04-06T04:07:11Z,4050000,False,-2.0,80.0,1,right,MISS C. Martin 8' driving floating Shot,[1628997],1610612742.0,DAL,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,8.01,Missed,,,,,,,,,,,,,,,
412,PT05M40.00S,2025-04-06T04:07:10.9Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612742,81,69,2025-04-06T04:07:10Z,4060000,False,,,0,,C. Martin REBOUND (Off:2 Def:0),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,411.0,2.0,0.0,2.0,,,,,,
413,PT05M39.00S,2025-04-06T04:07:12.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628997,92.9862023653088,3.1862745098039214,1610612742,81,69,2025-04-06T04:08:42Z,4070000,False,-234.0,13.0,1,right,MISS C. Martin step back 3PT,[1628997],1610612742.0,DAL,step back,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,23.45,Missed,,,,,,,,,,,,,,,
414,PT05M33.00S,2025-04-06T04:07:18.6Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,81,69,2025-04-06T04:07:17Z,4080000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,413.0,5.0,4.0,1.0,,,,,,
415,PT05M22.00S,2025-04-06T04:07:28.8Z,3,REGULAR,3pt,Jump Shot,[],202695,31.61957950065703,33.33333333333333,1610612746,84,69,2025-04-06T04:07:32Z,4090000,False,83.0,245.0,1,left,K. Leonard 25' 3PT  (25 PTS) (I. Zubac 2 AST),"[202695, 1627826]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,25.85,Made,25.0,,I. Zubac,1627826.0,2.0,,,,,,,,,,
417,PT05M05.00S,2025-04-06T04:07:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,92.32917214191852,53.67647058823529,1610612742,84,69,2025-04-06T04:09:46Z,4110000,False,18.0,20.0,1,right,MISS N. Marshall driving floating bank Shot,[1630230],1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,2.69,Missed,,,,,,,,,,,,,,,
419,PT05M02.00S,2025-04-06T04:07:49.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,84,69,2025-04-06T04:07:50Z,4130000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,417.0,8.0,7.0,1.0,,,,,,
420,PT04M50.00S,2025-04-06T04:08:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,6.652431011826544,53.92156862745098,1610612746,86,69,2025-04-06T04:10:13Z,4140000,False,-20.0,10.0,1,left,J. Harden driving floating bank Jump Shot (24 PTS),[201935],1610612746.0,LAC,driving floating bank,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,2.2,Made,24.0,,,,,,,,,,,,,,
421,PT04M36.00S,2025-04-06T04:08:15.2Z,3,REGULAR,turnover,lost ball,[],1629023,,,1610612742,86,69,2025-04-06T04:08:22Z,4150000,False,,,0,,P. Washington lost ball TURNOVER (2 TO),"[1629023, 1627739]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,2.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
422,PT04M36.00S,2025-04-06T04:08:15.2Z,3,REGULAR,steal,,[],1627739,,,1610612746,86,69,2025-04-06T04:08:17Z,4160000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
427,PT04M31.00S,2025-04-06T04:08:20.5Z,3,REGULAR,2pt,DUNK,"['fromturnover', 'fastbreak']",202695,28.777923784494085,50.81188725490197,1610612746,88,69,2025-04-06T04:12:59Z,4170000,False,-4.0,218.0,1,left,K. Leonard 21' running DUNK (27 PTS) (K. Dunn 2 AST),"[202695, 1627739]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,21.8,Made,27.0,,K. Dunn,1627739.0,2.0,,,,,,,,,,
425,PT04M31.00S,2025-04-06T04:08:51.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,88,69,2025-04-06T04:08:51Z,4190000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,out,[],202695,,,1610612742,88,69,2025-04-06T04:12:17Z,4210000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,out,[],1627739,,,1610612742,88,69,2025-04-06T04:12:17Z,4220000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,88,69,2025-04-06T04:12:17Z,4230000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,out,[],202691,,,1610612742,88,69,2025-04-06T04:12:17Z,4240000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,in,[],203992,,,1610612742,88,69,2025-04-06T04:12:17Z,4260000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,in,[],1627884,,,1610612742,88,69,2025-04-06T04:12:17Z,4270000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,in,[],1631108,,,1610612742,88,69,2025-04-06T04:12:17Z,4280000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M31.00S,2025-04-06T04:11:48.2Z,3,REGULAR,substitution,in,[],203915,,,1610612742,88,69,2025-04-06T04:12:17Z,4290000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
