actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
342,PT08M29.00S,2024-12-02T04:23:17.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,13.272010512483574,97.08180147058823,1610612746,64,70,2024-12-02T04:23:29Z,3330000,False,-235.0,72.0,1,left,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,24.63,Missed,,,,,,,,,,,,,,,
343,PT08M27.00S,2024-12-02T04:23:19.7Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,64,70,2024-12-02T04:23:29Z,3340000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,342.0,7.0,7.0,0.0,,,,,,,,,,,
344,PT08M14.00S,2024-12-02T04:23:32.8Z,3,REGULAR,turnover,bad pass,[],1631128,,,1610612743,64,70,2024-12-02T04:23:36Z,3350000,False,,,0,,C. Braun bad pass TURNOVER (2 TO),"[1631128, 1627739]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,2.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
345,PT08M14.00S,2024-12-02T04:23:32.8Z,3,REGULAR,steal,,[],1627739,,,1610612746,64,70,2024-12-02T04:23:34Z,3360000,False,,,0,,K. Dunn STEAL (4 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
346,PT08M08.00S,2024-12-02T04:23:39.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,14.011169513797633,35.53921568627451,1610612746,66,70,2024-12-02T04:24:09Z,3370000,False,72.0,79.0,1,left,K. Dunn 10' driving floating Jump Shot (4 PTS),[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Right,,,,10.72,Made,,,,,,,4.0,,,,,,,,
347,PT07M46.00S,2024-12-02T04:24:00.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,81.553876478318,50.49019607843137,1610612743,66,70,2024-12-02T04:24:05Z,3380000,False,2.0,121.0,1,right,MISS N. Jokić 12' driving floating Shot - blocked,"[203999, 1627739]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,12.09,Missed,,,,,Dunn,1627739.0,,,,,,,,,
348,PT07M46.00S,2024-12-02T04:24:00.4Z,3,REGULAR,block,,[],1627739,,,1610612743,66,70,2024-12-02T04:24:02Z,3390000,False,,,0,,K. Dunn BLOCK (2 BLK),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
349,PT07M43.00S,2024-12-02T04:24:03.4Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,66,70,2024-12-02T04:24:03Z,3400000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,,,
350,PT07M40.00S,2024-12-02T04:24:07.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,82.07950065703022,45.588235294117645,1610612743,66,70,2024-12-02T04:26:32Z,3410000,False,-22.0,116.0,1,right,MISS N. Jokić 11' driving Hook,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,11.81,Missed,,,,,,,,,,,,,,,
351,PT07M35.00S,2024-12-02T04:24:11.5Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,66,70,2024-12-02T04:24:11Z,3420000,False,,,0,,N. Jokić REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,350.0,9.0,6.0,3.0,,,,,,,,,,,
352,PT07M35.00S,2024-12-02T04:24:11.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,66,70,2024-12-02T04:24:14Z,3430000,False,0.0,0.0,1,right,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
353,PT07M35.00S,2024-12-02T04:24:11.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,66,70,2024-12-02T04:24:14Z,3440000,False,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,352.0,6.0,3.0,3.0,,,,,,,,,,,
354,PT07M30.00S,2024-12-02T04:24:18.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629599,9.067017082785808,58.74310661764706,1610612746,68,70,2024-12-02T04:24:29Z,3450000,False,-44.0,33.0,1,left,A. Coffey running Layup (13 PTS) (J. Harden 6 AST),"[1629599, 201935]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Made,,,,,,,13.0,J. Harden,201935.0,6.0,,,,,
356,PT07M17.00S,2024-12-02T04:24:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,80.76544021024968,34.31372549019608,1610612743,68,72,2024-12-02T04:24:37Z,3470000,False,-78.0,128.0,1,right,J. Murray 15' pullup Jump Shot (11 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,15.04,Made,,,,,,,11.0,,,,,,,,
357,PT07M17.00S,2024-12-02T04:24:35.6Z,3,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612743,68,72,2024-12-02T04:24:48Z,3480000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Murray 1 FT),"[1627739, 1627750]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Murray,1627750.0
359,PT07M17.00S,2024-12-02T04:25:01.7Z,3,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,68,73,2024-12-02T04:25:01Z,3500000,False,,,0,,J. Murray Free Throw 1 of 1 (12 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
360,PT07M04.00S,2024-12-02T04:25:18.9Z,3,REGULAR,3pt,Jump Shot,[],1627739,33.77340670170828,50.268075980392155,1610612746,68,73,2024-12-02T04:25:25Z,3510000,False,-1.0,265.0,1,left,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,26.5,Missed,,,,,,,,,,,,,,,
361,PT07M03.00S,2024-12-02T04:25:19.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,68,73,2024-12-02T04:25:25Z,3520000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,360.0,,,,,,,,,,,,,,
363,PT06M48.00S,2024-12-02T04:25:41.9Z,3,REGULAR,3pt,Jump Shot,[],1631212,70.25295663600527,20.588235294117645,1610612743,68,73,2024-12-02T04:25:45Z,3540000,False,-147.0,227.0,1,right,MISS P. Watson 27' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,27.06,Missed,,,,,,,,,,,,,,,
364,PT06M46.00S,2024-12-02T04:25:43.9Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612746,68,73,2024-12-02T04:25:45Z,3550000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,363.0,3.0,3.0,0.0,,,,,,,,,,,
365,PT06M28.00S,2024-12-02T04:26:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.85742444152431,48.28431372549019,1610612746,70,73,2024-12-02T04:26:06Z,3560000,False,9.0,50.0,1,left,J. Harden driving floating Jump Shot (21 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,5.03,Made,,,,,,,21.0,,,,,,,,
366,PT06M21.00S,2024-12-02T04:26:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.77266754270697,59.74264705882353,1610612743,70,73,2024-12-02T04:26:14Z,3570000,False,49.0,15.0,1,right,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.11,Missed,,,,,,,,,,,,,,,
367,PT06M19.00S,2024-12-02T04:26:11.2Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612746,70,73,2024-12-02T04:26:14Z,3580000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:4),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,366.0,4.0,4.0,0.0,,,,,,,,,,,
368,PT06M09.00S,2024-12-02T04:26:21.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,17.296320630749015,47.549019607843135,1610612746,70,73,2024-12-02T04:26:27Z,3590000,False,12.0,110.0,1,left,MISS J. Harden 11' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,11.08,Missed,,,,,,,,,,,,,,,
369,PT06M07.00S,2024-12-02T04:26:23.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,73,2024-12-02T04:26:27Z,3600000,False,,,0,,N. Jokić REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,368.0,10.0,7.0,3.0,,,,,,,,,,,
370,PT06M07.00S,2024-12-02T04:26:31.3Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612743,70,73,2024-12-02T04:26:46Z,3610000,False,,,0,,I. Zubac transition take personal FOUL (1 PF) (Jokić 1 FT),"[1627826, 203999]",1610612746.0,LAC,transition take,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Jokić,203999.0
372,PT06M07.00S,2024-12-02T04:26:44.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,70,73,2024-12-02T04:26:44Z,3630000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M07.00S,2024-12-02T04:26:48.7Z,3,REGULAR,substitution,out,[],1629599,,,1610612743,70,73,2024-12-02T04:29:39Z,3640000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M07.00S,2024-12-02T04:26:48.7Z,3,REGULAR,substitution,in,[],1626181,,,1610612743,70,73,2024-12-02T04:29:39Z,3650000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M07.00S,2024-12-02T04:29:56.4Z,3,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,70,74,2024-12-02T04:44:24Z,3660000,False,,,0,,J. Murray transition take Free Throw 1 of 1 (13 PTS),[1627750],1610612743.0,DEN,transition take,,,Murray,J. Murray,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
377,PT06M07.00S,2024-12-02T04:30:01.6Z,3,REGULAR,substitution,in,[],201566,,,1610612746,70,74,2024-12-02T04:30:04Z,3680000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M07.00S,2024-12-02T04:30:01.6Z,3,REGULAR,substitution,out,[],1627750,,,1610612746,70,74,2024-12-02T04:30:20Z,3690000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M53.00S,2024-12-02T04:30:27.7Z,3,REGULAR,2pt,Jump Shot,[],1629008,73.40670170827858,47.30392156862745,1610612743,70,76,2024-12-02T04:30:32Z,3700000,False,-13.0,197.0,1,right,M. Porter Jr. 19' step back Jump Shot (15 PTS) (R. Westbrook 4 AST),"[1629008, 201566]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,19.8,Made,,,,,,,15.0,R. Westbrook,201566.0,4.0,,,,,
381,PT05M26.00S,2024-12-02T04:30:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,11.251642575558476,50.245098039215684,1610612746,70,76,2024-12-02T04:30:58Z,3720000,False,-1.0,53.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,5.33,Missed,,,,,,,,,,,,,,,
382,PT05M24.00S,2024-12-02T04:30:56.3Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,70,76,2024-12-02T04:30:58Z,3730000,False,,,0,,C. Braun REBOUND (Off:1 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,381.0,5.0,4.0,1.0,,,,,,,,,,,
383,PT05M13.00S,2024-12-02T04:31:06.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,88.51839684625493,46.07843137254902,1610612743,70,78,2024-12-02T04:31:31Z,3740000,False,-20.0,55.0,1,right,M. Porter Jr. driving floating Jump Shot (17 PTS) (N. Jokić 8 AST),"[1629008, 203999]",1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.88,Made,,,,,,,17.0,N. Jokić,203999.0,8.0,,,,,
385,PT04M58.00S,2024-12-02T04:31:22.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.38107752956636,60.29028799019608,1610612746,70,78,2024-12-02T04:31:27Z,3760000,False,-51.0,45.0,1,left,MISS J. Harden 6' floating Shot,[201935],1610612746.0,LAC,floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,6.85,Missed,,,,,,,,,,,,,,,
386,PT04M56.00S,2024-12-02T04:31:24.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,78,2024-12-02T04:33:36Z,3770000,False,,,0,,N. Jokić REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,385.0,11.0,8.0,3.0,,,,,,,,,,,
387,PT04M52.00S,2024-12-02T04:31:29.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,92.90407358738501,58.111213235294116,1610612743,70,80,2024-12-02T04:33:13Z,3780000,False,41.0,14.0,1,right,C. Braun running Layup (7 PTS) (N. Jokić 9 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,4.3,Made,,,,,,,7.0,N. Jokić,203999.0,9.0,,,,,
389,PT04M32.00S,2024-12-02T04:31:47.7Z,3,REGULAR,3pt,Jump Shot,[],1626181,21.655305519053876,9.581801470588236,1610612746,73,80,2024-12-02T04:31:54Z,3800000,False,202.0,151.0,1,left,N. Powell 25' 3PT pullup (13 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,25.23,Made,,,,,,,13.0,,,,,,,,
390,PT04M10.00S,2024-12-02T04:32:10.5Z,3,REGULAR,3pt,Jump Shot,[],1631212,92.59198423127464,1.715686274509804,1610612743,73,83,2024-12-02T04:32:15Z,3810000,False,-241.0,17.0,1,right,P. Watson 24' 3PT  (11 PTS) (R. Westbrook 5 AST),"[1631212, 201566]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,24.2,Made,,,,,,,11.0,R. Westbrook,201566.0,5.0,,,,,
392,PT03M56.00S,2024-12-02T04:32:24.1Z,3,REGULAR,3pt,Jump Shot,[],1626181,32.670827858081466,50.245098039215684,1610612746,76,83,2024-12-02T04:32:29Z,3830000,False,-1.0,255.0,1,left,N. Powell 25' 3PT  (16 PTS) (I. Zubac 2 AST),"[1626181, 1627826]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,25.46,Made,,,,,,,16.0,I. Zubac,1627826.0,2.0,,,,,
394,PT03M36.00S,2024-12-02T04:32:46.5Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,76,83,2024-12-02T04:32:51Z,3850000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,Above the Break 3,16-24 Left Center,3.0,,,,,,,,,,,,,,,1628951.0,,,,
395,PT03M36.00S,2024-12-02T04:32:56.2Z,3,REGULAR,substitution,out,[],1627739,,,1610612746,76,83,2024-12-02T04:33:01Z,3860000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M36.00S,2024-12-02T04:32:56.2Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,76,83,2024-12-02T04:33:01Z,3870000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT03M23.00S,2024-12-02T04:33:23.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,28.86005256241787,17.647058823529413,1610612746,79,83,2024-12-02T04:33:27Z,3880000,False,162.0,219.0,1,left,J. Harden 27' 3PT  (24 PTS) (I. Zubac 3 AST),"[201935, 1627826]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,27.21,Made,,,,,,,24.0,I. Zubac,1627826.0,3.0,,,,,
399,PT03M09.00S,2024-12-02T04:33:37.7Z,3,REGULAR,3pt,Jump Shot,[],201566,72.48685939553219,17.647058823529413,1610612743,79,83,2024-12-02T04:33:42Z,3900000,False,-162.0,206.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,26.2,Missed,,,,,,,,,,,,,,,
400,PT03M06.00S,2024-12-02T04:33:40.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,79,83,2024-12-02T04:33:42Z,3910000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,399.0,4.0,3.0,1.0,,,,,,,,,,,
401,PT02M59.00S,2024-12-02T04:33:48.5Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612746,79,83,2024-12-02T04:33:53Z,3920000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 203999]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,3.0,Jokić,203999.0,,,,,,,,,,,,,,,,,
402,PT02M59.00S,2024-12-02T04:33:48.5Z,3,REGULAR,steal,,[],203999,,,1610612743,79,83,2024-12-02T04:33:50Z,3930000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
403,PT02M55.00S,2024-12-02T04:33:51.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631212,92.19776609724047,47.549019607843135,1610612743,79,85,2024-12-02T04:34:05Z,3940000,False,-12.0,21.0,1,right,P. Watson running DUNK (13 PTS) (N. Jokić 10 AST),"[1631212, 203999]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,2.42,Made,,,,,,,13.0,N. Jokić,203999.0,10.0,,,,,
405,PT02M30.00S,2024-12-02T04:34:16.2Z,3,REGULAR,3pt,Jump Shot,[],201935,27.283180026281208,16.666666666666664,1610612746,82,85,2024-12-02T04:34:21Z,3960000,False,167.0,204.0,1,left,J. Harden 26' 3PT  (27 PTS) (I. Zubac 4 AST),"[201935, 1627826]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,26.34,Made,,,,,,,27.0,I. Zubac,1627826.0,4.0,,,,,
407,PT02M28.00S,2024-12-02T04:34:30.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,82,85,2024-12-02T04:34:30Z,3980000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M28.00S,2024-12-02T04:37:14.5Z,3,REGULAR,substitution,out,[],1627884,,,1610612743,82,85,2024-12-02T04:37:25Z,3990000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M28.00S,2024-12-02T04:37:14.5Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,82,85,2024-12-02T04:37:25Z,4000000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M28.00S,2024-12-02T04:37:14.5Z,3,REGULAR,substitution,out,[],1631212,,,1610612743,82,85,2024-12-02T04:37:25Z,4010000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M28.00S,2024-12-02T04:37:14.5Z,3,REGULAR,substitution,in,[],201587,,,1610612743,82,85,2024-12-02T04:37:25Z,4020000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M28.00S,2024-12-02T04:37:14.5Z,3,REGULAR,substitution,in,[],203932,,,1610612743,82,85,2024-12-02T04:37:25Z,4030000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M28.00S,2024-12-02T04:37:14.5Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,82,85,2024-12-02T04:37:25Z,4040000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M14.00S,2024-12-02T04:37:38.0Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,82,85,2024-12-02T04:38:05Z,4050000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1626181]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,1.0,Powell,1626181.0,,,,,,,,,,,,,,,,,
415,PT02M14.00S,2024-12-02T04:37:38.0Z,3,REGULAR,steal,,[],1626181,,,1610612746,82,85,2024-12-02T04:38:05Z,4060000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
416,PT02M09.00S,2024-12-02T04:37:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,8.492115637319317,48.77450980392157,1610612746,84,85,2024-12-02T04:38:08Z,4070000,False,6.0,27.0,1,left,N. Powell running Layup (18 PTS) (N. Batum 2 AST),"[1626181, 201587]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,2.8,Made,,,,,,,18.0,N. Batum,201587.0,2.0,,,,,
418,PT01M55.00S,2024-12-02T04:37:58.4Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612743,84,85,2024-12-02T04:38:05Z,4090000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[201935, 1629008]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Porter Jr.,1629008.0
420,PT01M55.00S,2024-12-02T04:38:19.3Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,84,85,2024-12-02T04:38:38Z,4110000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 2,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
421,PT01M55.00S,2024-12-02T04:38:19.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,84,85,2024-12-02T04:38:38Z,4120000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,
422,PT01M55.00S,2024-12-02T04:38:19.3Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,84,85,2024-12-02T04:38:38Z,4130000,False,,,0,,MISS M. Porter Jr. Free Throw 2 of 2,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
423,PT01M52.00S,2024-12-02T04:38:22.3Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,84,85,2024-12-02T04:38:38Z,4140000,False,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,422.0,5.0,4.0,1.0,,,,,,,,,,,
424,PT01M39.00S,2024-12-02T04:38:50.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,32.013797634691194,42.15686274509804,1610612746,87,85,2024-12-02T04:38:55Z,4150000,False,39.0,248.0,1,left,N. Powell 25' 3PT  (21 PTS) (J. Harden 7 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,25.15,Made,,,,,,,21.0,J. Harden,201935.0,7.0,,,,,
